SPK_SPKC03a (excited),SPK_SPKC09a (inhibited),SPK_SPKC10a (inhibited),SPK_SPKC10c (no effect)
,452.75025,240.40755,
,452.81485,240.430575,
,452.9448,240.486125,
,453.076,240.502875,
,453.100725,240.545225,
,453.151025,240.569175,
,453.16015,240.593975,
,453.172625,240.611625,
,453.229425,240.650275,
,453.2466,240.691575,
,453.253625,240.7131,
,453.28205,240.746675,
,453.32165,240.761625,
,453.338525,240.778375,
,453.361125,240.794475,
,453.549425,240.811225,
,453.616375,240.835175,
,453.64915,240.8461,
,453.673175,240.8615,
,453.727125,240.885075,
,453.89585,240.8935,
,453.899625,240.92525,
,453.9522,240.94895,
,454.170875,240.97565,
,454.224275,241.004625,
,454.232,241.031225,
,454.24405,241.0851,
,454.255175,241.11975,
,454.2808,241.136025,
,454.322475,241.169025,
,454.349925,241.178575,
,454.379775,241.2137,
,454.422325,241.245675,
,454.43775,241.2695,
,454.48485,241.304725,
,454.4865,241.39775,
,454.54355,241.4213,
,454.59905,241.4424,
,454.615275,241.45965,
,454.63525,241.519825,
,454.654025,241.526875,
,454.764175,241.55065,
,454.7997,241.6208,
,454.832675,241.654375,
,454.855525,241.6781,
,454.9013,241.71405,
,454.944525,241.7484,
,455.036575,241.76785,
,455.09375,241.797525,
,455.12735,241.885625,
,455.168725,241.928325,
,455.1947,241.965175,
,455.2705,241.9774,
,455.30495,242.007575,
,455.334875,242.0284,
,455.46125,242.05195,
,455.498575,242.073475,
,455.5436,242.09215,
,455.585775,242.110625,
,455.8155,242.14135,
,455.857325,242.183875,
,455.940125,242.197775,
,455.981575,242.2483,
,456.032975,242.274675,
,456.07895,242.288025,
,456.190125,242.350225,
,456.202,242.374275,
,456.21535,242.407,
,456.237225,242.43085,
,456.261575,242.492775,
,456.313,242.583475,
,456.3423,242.611075,
,456.3842,242.626625,
,456.47885,242.6483,
,456.5938,242.670325,
,456.7983,242.688825,
,456.838875,242.704875,
,456.873375,242.783075,
,456.9388,242.85325,
,456.9826,242.8731,
,457.058075,242.8924,
,457.11195,242.918325,
,457.2841,242.96995,
,457.3182,242.99305,
,457.396625,243.02005,
,457.4339,243.052325,
,457.4625,243.089475,
,457.488075,243.12985,
,457.503725,243.157625,
,457.507825,243.17175,
,457.526375,243.21515,
,457.63425,243.253125,
,457.717675,243.286525,
,457.833875,243.31125,
,457.891575,243.334025,
,457.915975,243.36645,
,457.9549,243.418925,
,458.01705,243.45215,
,458.029575,243.4807,
,458.140525,243.5044,
,458.2027,243.5162,
,458.205525,243.5314,
,458.2326,243.573375,
,458.28495,243.584425,
,458.31035,243.611125,
,458.340425,243.6403,
,458.3558,243.662725,
,458.396475,243.7,
,458.563025,243.721525,
,458.5642,243.74625,
,458.6813,243.7759,
,458.73575,243.7863,
,458.737875,243.804625,
,458.74055,243.822275,
,458.782525,243.850475,
,458.864625,243.8816,
,458.929125,243.90965,
,459.091725,243.935575,
,459.212275,243.961425,
,459.218225,243.977075,
,459.2511,244.00405,
,459.286975,244.11035,
,459.317325,244.125025,
,459.336625,244.150425,
,459.555475,244.1698,
,459.72965,244.1961,
,459.769825,244.224925,
,459.8844,244.24295,
,459.9863,244.260425,
,460.075225,244.2847,
,460.1311,244.29965,
,460.149125,244.33385,
,460.16635,244.35755,
,460.2277,244.382825,
,460.2669,244.396775,
,460.304775,244.411825,
,460.328725,244.429325,
,460.3608,244.4398,
,460.37265,244.4518,
,460.459025,244.470725,
,460.468925,244.491475,
,460.48635,244.502925,
,460.498375,244.5673,
,460.513725,244.6228,
,460.527875,244.6468,
,460.540375,244.686225,
,460.7059,244.7082,
,460.740525,244.735475,
,460.797975,244.770825,
,460.827375,244.799125,
,460.862275,244.823625,
,460.899,244.838375,
,460.935825,244.86735,
,460.985825,244.906,
,461.0008,244.947575,
,461.022575,244.974175,
,461.070875,245.00465,
,461.1048,245.024025,
,461.14015,245.0752,
,461.148125,245.108625,
,461.15135,245.1257,
,461.169325,245.140675,
,461.188875,245.172225,
,461.248075,245.2106,
,461.258875,245.2592,
,461.3139,245.285225,
,461.334575,245.30085,
,461.3369,245.32045,
,461.361,245.338275,
,461.38275,245.3605,
,461.405175,245.37665,
,461.444675,245.39425,
,461.456,245.41105,
,461.517575,245.42595,
,461.58715,245.4568,
,461.6021,245.47,
,461.662025,245.492925,
,461.715175,245.531175,
,461.739175,245.55615,
,461.74275,245.573975,
,461.811125,245.5935,
,461.8358,245.603825,
,461.857,245.616175,
,461.861,245.654175,
,461.873575,245.678575,
,461.894175,245.70435,
,461.9412,245.72855,
,461.974475,245.747875,
,461.996925,245.76625,
,462.024425,245.791775,
,462.07555,245.84225,
,462.089575,245.865325,
,462.2129,245.877625,
,462.236825,245.899675,
,462.301125,245.92325,
,462.33075,245.953375,
,462.366725,245.990625,
,462.3744,246.010275,
,462.446325,246.0448,
,462.489275,246.062925,
,462.523325,246.0999,
,462.538875,246.126125,
,462.575625,246.1444,
,462.69015,246.1554,
,462.756125,246.175,
,462.808775,246.187825,
,462.847075,246.202325,
,462.858175,246.219475,
,462.911525,246.2348,
,462.973475,246.258975,
,462.9915,246.2671,
,463.17135,246.302925,
,463.201275,246.34495,
,463.2166,246.372875,
,463.22465,246.390675,
,463.232875,246.41385,
,463.26,246.436125,
,463.296575,246.460225,
,463.346975,246.4809,
,463.621625,246.546875,
,463.6488,246.5588,
,463.678075,246.584525,
,463.7973,246.59985,
,463.833575,246.612275,
,463.870675,246.626475,
,463.884725,246.639325,
,463.907125,246.646525,
,463.97485,246.6853,
,463.998625,246.6981,
,464.0186,246.7126,
,464.032025,246.740225,
,464.051925,246.7836,
,464.10375,246.798175,
,464.117725,246.817175,
,464.133475,246.834775,
,464.1492,246.85025,
,464.177775,246.85825,
,464.215225,246.872625,
,464.23885,246.88775,
,464.3485,246.894875,
,464.3899,246.9106,
,464.398025,246.921275,
,464.426025,246.936,
,464.510375,246.954525,
,464.5526,246.98885,
,464.5951,247.02465,
,464.60015,247.04155,
,464.65815,247.067725,
,464.675525,247.0993,
,464.755025,247.125275,
,464.79035,247.139625,
,464.8167,247.161275,
,464.87655,247.180325,
,464.970075,247.1927,
,465.090675,247.2062,
,465.19115,247.2271,
,465.23445,247.247475,
,465.258225,247.26575,
,465.285725,247.289575,
,465.383925,247.324825,
,465.389325,247.34475,
,465.4741,247.35905,
,465.526175,247.393025,
,465.552075,247.411,
,465.587575,247.427425,
,465.637225,247.443525,
,465.64535,247.460225,
,465.6492,247.47385,
,465.736375,247.51555,
,465.7651,247.5399,
,465.784325,247.562175,
,465.843825,247.614025,
,465.86665,247.647775,
,465.90995,247.66285,
,465.926425,247.683325,
,465.9691,247.70445,
,465.98875,247.72515,
,465.996675,247.76225,
,466.003725,247.777875,
,466.031925,247.811075,
,466.0867,247.84885,
,466.157525,247.873675,
,466.178775,247.898875,
,466.254025,247.91835,
,466.293375,247.93685,
,466.337775,247.963075,
,466.3565,247.996625,
,466.396625,248.0194,
,466.438675,248.042375,
,466.460675,248.061925,
,466.48475,248.08115,
,466.518075,248.096975,
,466.553525,248.111675,
,466.624125,248.129725,
,466.668225,248.147125,
,466.7029,248.161475,
,466.71615,248.173725,
,466.7394,248.190075,
,466.756625,248.242025,
,466.7754,248.2624,
,466.791775,248.2796,
,466.7959,248.297925,
,466.86065,248.327,
,466.927175,248.34795,
,467.0351,248.401825,
,467.055525,248.427875,
,467.1104,248.461675,
,467.14225,248.481325,
,467.1573,248.50205,
,467.2683,248.5287,
,467.309775,248.547,
,467.32925,248.689875,
,467.35005,248.713525,
,467.380225,248.730925,
,467.42135,248.746975,
,467.4751,248.774075,
,467.522575,248.78845,
,467.558825,248.8121,
,467.64255,248.82415,
,467.701925,248.856325,
,467.758675,248.8924,
,467.954825,248.912175,
,467.9799,248.926175,
,468.0685,248.94275,
,468.148875,248.956475,
,468.2279,248.994275,
,468.302675,249.033525,
,468.352575,249.042475,
,468.3787,249.065425,
,468.415175,249.08305,
,468.47885,249.119425,
,468.496475,249.135075,
,468.51155,249.1545,
,468.55575,249.181575,
,468.5847,249.21365,
,468.659825,249.23815,
,468.733975,249.2656,
,468.740875,249.287825,
,468.7657,249.345525,
,468.83745,249.369975,
,468.842025,249.382875,
,468.85655,249.40305,
,468.9054,249.424425,
,469.027775,249.45095,
,469.03665,249.4893,
,469.0487,249.5012,
,469.18165,249.5448,
,469.230125,249.5591,
,469.40495,249.651375,
,469.455775,249.67985,
,469.477825,249.69045,
,469.574925,249.713525,
,469.626425,249.736625,
,469.6294,249.75775,
,469.6765,249.79215,
,469.750525,249.814625,
,469.796475,249.83145,
,469.83385,249.86555,
,469.84105,249.897075,
,469.8947,249.89975,
,469.9065,249.9256,
,469.930475,249.9467,
,469.950175,249.986375,
,469.976875,250.004425,
,470.00695,250.0296,
,470.037225,250.043225,
,470.082375,250.059525,
,470.1246,250.081825,
,470.157525,250.1402,
,470.198325,250.186825,
,470.242025,250.211575,
,470.2702,250.223575,
,470.330625,250.242275,
,470.37965,250.257225,
,470.410375,250.272225,
,470.440475,250.316575,
,470.45995,250.34695,
,470.5972,250.385575,
,470.638025,250.4086,
,470.66665,250.4346,
,470.671075,250.4567,
,470.734875,250.495075,
,470.743625,250.5096,
,470.763375,250.52905,
,470.791225,250.556725,
,470.82145,250.5863,
,470.87605,250.6078,
,470.895525,250.623975,
,470.9654,250.636375,
,470.99615,250.6797,
,471.03655,250.71885,
,471.062775,250.75565,
,471.109075,250.772875,
,471.1327,250.79185,
,471.18685,250.8328,
,471.18915,250.862175,
,471.20615,250.88925,
,471.274525,250.919275,
,471.30665,250.942125,
,471.371825,250.968925,
,471.431725,250.99965,
,471.486025,251.025425,
,471.490525,251.04175,
,471.506025,251.0593,
,471.546675,251.0822,
,471.56965,251.09775,
,471.590825,251.126875,
,471.6734,251.168125,
,471.714425,251.1836,
,471.73485,251.202625,
,471.7538,251.216125,
,471.7776,251.2318,
,471.822675,251.274975,
,471.8416,251.300175,
,471.86965,251.3145,
,471.94765,251.351725,
,472.011375,251.373225,
,472.013825,251.3833,
,472.0506,251.39965,
,472.109325,251.42125,
,472.1284,251.441675,
,472.149275,251.45865,
,472.1752,251.47705,
,472.1791,251.499625,
,472.21565,251.5165,
,472.331575,251.542975,
,472.368125,251.564975,
,472.4282,251.595725,
,472.488275,251.637025,
,472.489925,251.707575,
,472.574325,251.775075,
,472.624825,251.798975,
,472.7908,251.8294,
,472.820175,251.8862,
,472.84915,251.908625,
,472.8807,251.924925,
,472.9117,251.946525,
,472.936175,251.96415,
,472.997525,251.9874,
,473.047375,252.038375,
,473.11955,252.055275,
,473.293775,252.078375,
,473.3124,252.1063,
,473.3253,252.1419,
,473.44135,252.1806,
,473.4542,252.204225,
,473.476625,252.232375,
,473.5959,252.302575,
,473.658275,252.34575,
,473.696,252.408,
,473.815375,252.48305,
,473.86285,252.49775,
,473.865425,252.59135,
,473.8918,252.602775,
,473.937675,252.646975,
,473.9671,252.671425,
,474.1213,252.69035,
,474.172,252.774575,
,474.196525,252.81115,
,474.2854,252.82905,
,474.32825,252.858075,
,474.47375,252.900375,
,474.487225,252.9174,
,474.55685,252.95785,
,474.597825,252.98375,
,474.62015,252.997275,
,474.684175,253.009775,
,474.810425,253.018325,
,474.8162,253.02415,
,474.84665,253.0328,
,474.875875,253.04185,
,474.9788,253.04845,
,474.99465,253.06105,
,475.030975,253.068425,
,475.0425,253.082025,
,475.101975,253.088475,
,475.221525,253.0999,
,475.233875,253.110225,
,475.237775,253.12305,
,475.26165,253.1335,
,475.2928,253.144025,
,475.3981,253.1619,
,475.4761,253.170975,
,475.50175,253.182375,
,475.5094,253.204375,
,475.51115,253.222075,
,475.584025,253.242925,
,475.647675,253.267375,
,475.676675,253.3047,
,475.7018,253.32775,
,475.7302,253.35925,
,475.78585,253.381925,
,475.841875,253.405625,
,475.9322,253.44705,
,475.958475,253.476325,
,475.970025,253.50345,
,475.9831,253.52515,
,476.12385,253.550425,
,476.1978,253.5738,
,476.219875,253.595975,
,476.26615,253.629675,
,476.41265,253.6972,
,476.464975,253.736225,
,476.508075,253.753625,
,476.527875,253.7742,
,476.606725,253.7919,
,476.675925,253.81045,
,476.712275,253.8306,
,476.76875,253.8463,
,476.7908,253.87305,
,476.932225,253.904275,
,476.9868,253.9226,
,477.004825,253.93345,
,477.02625,253.9528,
,477.0914,253.977575,
,477.115425,253.994025,
,477.1491,254.0152,
,477.15275,254.029225,
,477.1762,254.052325,
,477.21375,254.061025,
,477.291,254.073425,
,477.641425,254.0996,
,477.673725,254.13785,
,477.703375,254.15485,
,477.757225,254.174875,
,477.852925,254.202225,
,477.936325,254.22865,
,477.940275,254.296675,
,478.04445,254.3426,
,478.18555,254.38435,
,478.2734,254.3963,
,478.2869,254.42175,
,478.356175,254.435275,
,478.4494,254.4578,
,478.472275,254.47825,
,478.5541,254.502,
,478.600075,254.525075,
,478.69385,254.543725,
,478.707675,254.560325,
,478.731975,254.581275,
,478.834125,254.601825,
,478.858875,254.62825,
,478.918325,254.666825,
,479.053325,254.684475,
,479.094575,254.7037,
,479.308075,254.719725,
,479.464275,254.746975,
,479.51095,254.760175,
,479.528925,254.7794,
,479.53895,254.806725,
,479.78765,254.830675,
,479.821975,254.862325,
,479.86405,254.87985,
,479.8965,254.904275,
,479.94245,254.9233,
,480.029225,254.93565,
,480.06415,254.945975,
,480.0923,254.9625,
,480.1705,254.98435,
,480.192675,254.999075,
,480.2393,255.02405,
,480.294675,255.0473,
,480.34005,255.08405,
,480.374,255.10615,
,480.465575,255.1382,
,480.508675,255.166225,
,480.533675,255.23685,
,480.5717,255.248525,
,480.59035,255.26325,
,480.642975,255.292025,
,480.67225,255.312675,
,480.694725,255.329525,
,480.727025,255.379975,
,480.761,255.39575,
,480.7912,255.433275,
,480.821325,255.461075,
,480.8537,255.486175,
,480.891625,255.505875,
,480.95865,255.542425,
,480.971225,255.5834,
,480.973275,255.601025,
,481.00225,255.60695,
,481.104475,255.62655,
,481.1314,255.6406,
,481.19535,255.6572,
,481.230175,255.67555,
,481.241425,255.700925,
,481.252725,255.71555,
,481.2581,255.739775,
,481.33635,255.772,
,481.35365,255.82795,
,481.3589,255.8582,
,481.3818,255.9261,
,481.41035,255.93665,
,481.46715,255.95875,
,481.4893,255.985025,
,481.64205,255.99785,
,481.7396,256.013375,
,481.781075,256.04105,
,481.814225,256.0659,
,481.851,256.103975,
,481.880175,256.141625,
,481.909875,256.158675,
,481.93785,256.1663,
,481.985125,256.186175,
,482.004325,256.195725,
,482.035125,256.203725,
,482.0677,256.21915,
,482.09525,256.225625,
,482.138425,256.238675,
,482.158675,256.25065,
,482.2307,256.262625,
,482.24045,256.281425,
,482.272575,256.296175,
,482.299125,256.312825,
,482.324425,256.3371,
,482.38685,256.348975,
,482.3917,256.364425,
,482.43235,256.382425,
,482.4599,256.396225,
,482.4855,256.42225,
,482.5247,256.45185,
,482.57765,256.515525,
,482.6536,256.56675,
,482.672425,256.57985,
,482.6905,256.616875,
,482.6951,256.67665,
,482.71595,256.6872,
,482.80595,256.6955,
,483.002225,256.703875,
,483.021825,256.745575,
,483.043125,256.76685,
,483.0638,256.794425,
,483.092375,256.8157,
,483.12815,256.82865,
,483.170275,256.87185,
,483.19315,256.897525,
,483.208375,256.935075,
,483.23285,256.96245,
,483.25715,256.982725,
,483.34065,256.998975,
,483.346525,257.02695,
,483.365075,257.046,
,483.4186,257.059475,
,483.514675,257.067275,
,483.5424,257.0943,
,483.574275,257.1946,
,483.60155,257.2271,
,483.676675,257.240025,
,483.7123,257.2581,
,483.7601,257.277175,
,483.7749,257.3056,
,483.79975,257.332375,
,483.821125,257.377225,
,483.856025,257.4101,
,483.90875,257.44065,
,483.984425,257.46975,
,484.03805,257.48925,
,484.061275,257.503625,
,484.104275,257.51835,
,484.1413,257.538375,
,484.15695,257.553475,
,484.23625,257.57205,
,484.247975,257.61955,
,484.262775,257.6568,
,484.35735,257.6652,
,484.3832,257.702725,
,484.40705,257.734025,
,484.4279,257.752575,
,484.4864,257.7673,
,484.537075,257.7917,
,484.56125,257.812925,
,484.58575,257.830175,
,484.64065,257.852075,
,484.6941,257.870275,
,484.72265,257.88795,
,484.7694,257.9078,
,484.80445,257.92245,
,484.85575,257.940075,
,484.8786,257.946475,
,484.9199,257.9639,
,484.944,257.974525,
,484.9683,257.9835,
,485.0203,257.997675,
,485.087975,258.011075,
,485.143075,258.025375,
,485.159675,258.056925,
,485.2659,258.07225,
,485.3371,258.08655,
,485.37995,258.1149,
,485.418825,258.1448,
,485.62,258.158675,
,485.70465,258.165,
,485.754325,258.179275,
,485.7895,258.2003,
,485.864225,258.220675,
,485.91395,258.249325,
,485.95095,258.277175,
,485.99795,258.3059,
,486.02705,258.3874,
,486.052075,258.4225,
,486.080175,258.44675,
,486.1091,258.470325,
,486.218775,258.4968,
,486.2638,258.522375,
,486.2919,258.617525,
,486.3288,258.648275,
,486.34095,258.679325,
,486.489925,258.6918,
,486.522875,258.7304,
,486.5451,258.751625,
,486.596,258.76675,
,486.621775,258.788925,
,486.69345,258.7996,
,486.720425,258.81485,
,486.778925,258.843075,
,486.958125,258.866075,
,487.0504,258.86795,
,487.0891,258.8874,
,487.119625,258.909125,
,487.141775,259.001575,
,487.174675,259.022825,
,487.211775,259.0391,
,487.254825,259.06025,
,487.29885,259.08165,
,487.3008,259.142325,
,487.33705,259.169725,
,487.379525,259.239075,
,487.394725,259.2616,
,487.423425,259.286075,
,487.4465,259.3074,
,487.473525,259.325825,
,487.548775,259.415525,
,487.579075,259.485175,
,487.59345,259.55005,
,487.6743,259.57175,
,487.7261,259.648175,
