SPK_SPKC01a (no effect),SPK_SPKC09a (no effect),SPK_SPKC09b (no effect),SPK_SPKC12a (excited)
205.502325,,,
205.516225,,,
205.54645,,,
205.562225,,,
205.5766,,,
205.60745,,,
205.654,,,
205.6908,,,
205.719775,,,
205.764575,,,
205.79355,,,
205.807175,,,
205.817775,,,
205.8648,,,
205.87395,,,
205.9055,,,
205.93675,,,
205.9644,,,
205.969275,,,
206.00555,,,
206.031725,,,
206.0403,,,
206.066075,,,
206.08045,,,
206.105125,,,
206.14005,,,
206.16715,,,
206.1968,,,
206.210825,,,
206.24325,,,
206.2642,,,
206.2898,,,
206.3222,,,
206.3476,,,
206.36495,,,
206.39175,,,
206.417325,,,
206.438825,,,
206.45815,,,
206.48835,,,
206.510275,,,
206.5629,,,
206.586825,,,
206.59505,,,
206.616275,,,
206.629675,,,
206.64865,,,
206.673625,,,
206.6959,,,
206.70795,,,
206.722475,,,
206.759625,,,
206.800025,,,
206.818125,,,
206.83345,,,
206.8561,,,
206.86775,,,
206.895075,,,
206.903925,,,
206.910825,,,
206.933075,,,
206.9581,,,
206.97135,,,
206.993725,,,
207.036725,,,
207.081225,,,
207.0905,,,
207.1243,,,
207.13095,,,
207.1508,,,
207.1612,,,
207.1802,,,
207.2035,,,
207.225,,,
207.249,,,
207.261975,,,
207.29285,,,
207.308175,,,
207.328375,,,
207.347325,,,
207.385125,,,
207.405725,,,
207.409775,,,
207.45115,,,
207.4689,,,
207.4959,,,
207.530575,,,
207.548875,,,
207.56885,,,
207.572075,,,
207.60275,,,
207.61295,,,
207.631825,,,
207.673375,,,
207.703625,,,
207.73995,,,
207.761725,,,
207.772525,,,
207.812825,,,
207.82755,,,
207.84595,,,
207.85175,,,
207.867625,,,
207.8832,,,
207.930975,,,
207.9658,,,
207.987075,,,
207.997425,,,
208.0269,,,
208.071475,,,
208.09535,,,
208.122475,,,
208.161625,,,
208.18155,,,
208.2156,,,
208.228075,,,
208.236975,,,
208.24765,,,
208.2711,,,
208.28005,,,
208.289025,,,
208.307075,,,
208.320475,,,
208.36495,,,
208.390075,,,
208.413775,,,
208.450375,,,
208.493575,,,
208.5048,,,
208.5244,,,
208.561725,,,
208.5972,,,
208.606325,,,
208.634175,,,
208.655675,,,
208.68765,,,
208.70405,,,
208.7243,,,
208.751225,,,
208.758475,,,
208.7804,,,
208.803275,,,
208.836375,,,
208.8645,,,
208.890775,,,
208.913175,,,
208.943775,,,
208.958975,,,
208.981125,,,
208.984425,,,
209.007,,,
209.0273,,,
209.07175,,,
209.100375,,,
209.1449,,,
209.174475,,,
209.19925,,,
209.22135,,,
209.23815,,,
209.253525,,,
209.285,,,
209.3073,,,
209.33895,,,
209.3689,,,
209.383725,,,
209.41665,,,
209.4338,,,
209.45515,,,
209.475925,,,
209.4975,,,
209.5164,,,
209.546125,,,
209.57125,,,
209.584875,,,
209.616225,,,
209.61845,,,
209.6455,,,
209.669975,,,
209.690375,,,
209.72635,,,
209.757625,,,
209.77065,,,
209.79155,,,
209.80535,,,
209.834525,,,
209.86785,,,
209.901,,,
209.915725,,,
209.94585,,,
209.963475,,,
209.993975,,,
210.0368,,,
210.098275,,,
210.1103,,,
210.127025,,,
210.1672,,,
210.185575,,,
210.213825,,,
210.23495,,,
210.2641,,,
210.294175,,,
210.3447,,,
210.37645,,,
210.4,,,
210.432275,,,
210.463525,,,
210.48205,,,
210.5083,,,
210.551725,,,
210.577875,,,
210.60735,,,
210.65145,,,
210.689075,,,
210.711175,,,
210.724725,,,
210.7554,,,
210.795625,,,
210.843475,,,
210.875225,,,
210.925425,,,
210.9399,,,
210.96975,,,
210.982225,,,
211.010225,,,
211.05425,,,
211.08005,,,
211.105675,,,
211.12205,,,
211.166475,,,
211.175025,,,
211.181725,,,
211.2094,,,
211.2209,,,
211.23705,,,
211.246375,,,
211.273075,,,
211.3179,,,
211.36835,,,
211.4234,,,
211.456,,,
211.479075,,,
211.487225,,,
211.518675,,,
211.535575,,,
211.54915,,,
211.5768,,,
211.63415,,,
211.65375,,,
211.67965,,,
211.70535,,,
211.742075,,,
211.77005,,,
211.784275,,,
211.812875,,,
211.8295,,,
211.867225,,,
211.88595,,,
211.916575,,,
211.929275,,,
211.95565,,,
211.97205,,,
212.018525,,,
212.02705,,,
212.067025,,,
212.0903,,,
212.093625,,,
212.11835,,,
212.136525,,,
212.17145,,,
212.190275,,,
212.22205,,,
212.24635,,,
212.284075,,,
212.303125,,,
212.344475,,,
212.3631,,,
212.40175,,,
212.4456,,,
212.480425,,,
212.52275,,,
212.541725,,,
212.554325,,,
212.579675,,,
212.599375,,,
212.617425,,,
212.64795,,,
212.6828,,,
212.730625,,,
212.811525,,,
212.846975,,,
212.853375,,,
212.873075,,,
212.8978,,,
212.9232,,,
212.946325,,,
212.9919,,,
213.006075,,,
213.0155,,,
213.073875,,,
213.111575,,,
213.127175,,,
213.13835,,,
213.144475,,,
213.15895,,,
213.182275,,,
213.1889,,,
213.215675,,,
213.24565,,,
213.28,,,
213.299975,,,
213.3209,,,
213.324675,,,
213.373225,,,
213.3889,,,
213.402875,,,
213.41885,,,
213.440575,,,
213.502525,,,
213.532125,,,
213.560325,,,
213.578375,,,
213.6044,,,
213.6342,,,
213.72185,,,
213.7454,,,
213.78065,,,
213.8152,,,
213.847,,,
213.8847,,,
213.9146,,,
213.940675,,,
213.973925,,,
214.005525,,,
214.03585,,,
214.063675,,,
214.110525,,,
214.120225,,,
214.158275,,,
214.19525,,,
214.212075,,,
214.2725,,,
214.289425,,,
214.321225,,,
214.3404,,,
214.37505,,,
214.458725,,,
214.473975,,,
214.509675,,,
214.520675,,,
214.54455,,,
214.567225,,,
214.588175,,,
214.6394,,,
214.665175,,,
214.676925,,,
214.696425,,,
214.7125,,,
214.7526,,,
214.77685,,,
214.8112,,,
214.832875,,,
214.8418,,,
214.8702,,,
214.89285,,,
214.911875,,,
214.923675,,,
214.947225,,,
214.958,,,
214.981225,,,
214.998575,,,
215.046775,,,
215.060725,,,
215.0961,,,
215.11905,,,
215.153975,,,
215.184,,,
215.216825,,,
215.27065,,,
215.28235,,,
215.315925,,,
215.3405,,,
215.36095,,,
215.38845,,,
215.4209,,,
215.4246,,,
215.44355,,,
215.479425,,,
215.5078,,,
215.528325,,,
215.55325,,,
215.5803,,,
215.6264,,,
215.6569,,,
215.674225,,,
215.69745,,,
215.716325,,,
215.730725,,,
215.7386,,,
215.751,,,
215.768625,,,
215.813575,,,
215.821925,,,
215.8378,,,
215.86015,,,
215.873225,,,
215.9294,,,
215.961,,,
215.974875,,,
216.004975,,,
216.025675,,,
216.067975,,,
216.1443,,,
216.1868,,,
216.21415,,,
216.2577,,,
216.27915,,,
216.33785,,,
216.370975,,,
216.39835,,,
216.52045,,,
216.5427,,,
216.573975,,,
216.6036,,,
216.647725,,,
216.692025,,,
216.7175,,,
216.7466,,,
216.758325,,,
216.77955,,,
216.7892,,,
216.826375,,,
216.8622,,,
216.8801,,,
216.888625,,,
216.928025,,,
216.9487,,,
216.9785,,,
217.013625,,,
217.04725,,,
217.0999,,,
217.10775,,,
217.13815,,,
217.16175,,,
217.184725,,,
217.20375,,,
217.221775,,,
217.267725,,,
217.2799,,,
217.388575,,,
217.411725,,,
217.4257,,,
217.458525,,,
217.48245,,,
217.504125,,,
217.53165,,,
217.56225,,,
217.5664,,,
217.589575,,,
217.6481,,,
217.664,,,
217.678125,,,
217.72905,,,
217.77895,,,
217.795625,,,
217.819275,,,
217.876,,,
217.908525,,,
217.942025,,,
217.974575,,,
218.0143,,,
218.037,,,
218.052025,,,
218.074425,,,
218.113975,,,
218.142925,,,
218.201075,,,
218.236525,,,
218.26375,,,
218.2859,,,
218.314625,,,
218.3553,,,
218.3995,,,
218.42685,,,
218.453475,,,
218.459325,,,
218.469825,,,
218.486975,,,
218.508425,,,
218.540325,,,
218.59665,,,
218.6331,,,
218.67375,,,
218.69675,,,
218.7108,,,
218.732875,,,
218.73945,,,
218.7772,,,
218.78615,,,
218.813825,,,
218.8456,,,
218.8665,,,
218.8706,,,
218.91725,,,
218.938825,,,
218.960475,,,
218.97855,,,
219.006275,,,
219.065625,,,
219.078425,,,
219.096175,,,
219.1425,,,
219.157125,,,
219.169475,,,
219.179025,,,
219.2008,,,
219.211675,,,
219.2275,,,
219.248125,,,
219.264175,,,
219.289,,,
219.306025,,,
219.32125,,,
219.336675,,,
219.351625,,,
219.365675,,,
219.371675,,,
219.399925,,,
219.417725,,,
219.440025,,,
219.455525,,,
219.475575,,,
219.492875,,,
219.5156,,,
219.55825,,,
219.57825,,,
219.60725,,,
219.649575,,,
219.66735,,,
219.6963,,,
219.707425,,,
219.7208,,,
219.735375,,,
219.740275,,,
219.758125,,,
219.78215,,,
219.806825,,,
219.8348,,,
219.854675,,,
219.877525,,,
219.9096,,,
219.939,,,
219.948025,,,
219.970475,,,
219.988275,,,
220.0215,,,
220.043275,,,
220.077425,,,
220.0894,,,
220.11795,,,
220.128925,,,
220.150325,,,
220.1776,,,
220.20015,,,
220.21615,,,
220.22785,,,
220.27335,,,
220.306725,,,
220.3268,,,
220.35005,,,
220.3791,,,
220.409775,,,
220.42805,,,
220.4536,,,
220.4652,,,
220.476875,,,
220.4995,,,
220.52935,,,
220.538575,,,
220.588325,,,
220.6256,,,
220.64195,,,
220.681775,,,
220.696725,,,
220.7402,,,
220.7769,,,
220.81265,,,
220.831675,,,
220.84905,,,
220.889325,,,
220.91695,,,
220.946425,,,
220.977475,,,
220.989775,,,
221.0247,,,
221.07705,,,
221.11445,,,
221.1498,,,
221.191325,,,
221.255075,,,
221.292725,,,
221.3215,,,
221.368175,,,
221.4687,,,
221.505725,,,
221.554725,,,
221.5829,,,
221.610175,,,
221.627675,,,
221.68655,,,
221.725875,,,
221.750575,,,
221.79145,,,
221.81145,,,
221.862025,,,
221.904225,,,
221.922975,,,
221.9371,,,
221.980825,,,
222.002875,,,
222.0243,,,
222.043625,,,
222.0582,,,
222.09045,,,
222.1324,,,
222.1564,,,
222.176975,,,
222.206125,,,
222.24215,,,
222.270575,,,
222.30165,,,
222.329525,,,
222.35385,,,
222.386975,,,
222.414925,,,
222.451275,,,
222.4685,,,
222.486025,,,
222.50475,,,
222.5221,,,
222.577775,,,
222.602975,,,
222.637825,,,
222.67615,,,
222.697575,,,
222.728975,,,
222.75705,,,
222.787125,,,
222.81435,,,
222.863,,,
222.880775,,,
222.903925,,,
222.953425,,,
222.967175,,,
222.993725,,,
223.00695,,,
223.042,,,
223.052025,,,
223.083125,,,
223.097875,,,
223.130375,,,
223.161175,,,
223.2391,,,
223.269425,,,
223.276825,,,
223.280075,,,
223.29905,,,
223.310125,,,
223.32785,,,
223.333825,,,
223.352475,,,
223.377225,,,
223.38825,,,
223.406175,,,
223.426125,,,
223.46,,,
223.47905,,,
223.4864,,,
223.52155,,,
223.574175,,,
223.608125,,,
223.638675,,,
223.666275,,,
223.724875,,,
223.731425,,,
223.777175,,,
223.8311,,,
223.854125,,,
223.875375,,,
223.901225,,,
223.902525,,,
223.917325,,,
223.9377,,,
223.96285,,,
224.003425,,,
224.0381,,,
224.0856,,,
224.1186,,,
224.154725,,,
224.166975,,,
224.197075,,,
224.271675,,,
224.2893,,,
224.301175,,,
224.3281,,,
224.335925,,,
224.355575,,,
224.37255,,,
224.38135,,,
224.39695,,,
224.421475,,,
224.462225,,,
224.491125,,,
224.509175,,,
224.548075,,,
224.632525,,,
224.686225,,,
224.727075,,,
224.748075,,,
224.7703,,,
224.81625,,,
224.83005,,,
224.858375,,,
224.900275,,,
224.985875,,,
225.007275,,,
225.03455,,,
225.076,,,
225.0886,,,
225.104075,,,
225.13765,,,
225.148125,,,
225.1631,,,
225.17725,,,
225.208675,,,
225.296775,,,
225.313175,,,
225.33795,,,
225.35885,,,
225.37225,,,
225.3989,,,
225.43145,,,
225.502675,,,
225.51265,,,
225.520425,,,
225.54045,,,
225.56105,,,
225.584825,,,
225.596825,,,
225.639325,,,
225.649075,,,
225.654725,,,
225.671875,,,
225.782175,,,
225.800075,,,
225.8074,,,
225.818,,,
225.845175,,,
225.855575,,,
225.8628,,,
225.86985,,,
225.89935,,,
225.930175,,,
225.9673,,,
225.982525,,,
226.0091,,,
226.047625,,,
226.0776,,,
226.0971,,,
226.124,,,
226.149475,,,
226.1633,,,
226.18955,,,
226.296225,,,
226.333225,,,
226.355575,,,
226.39975,,,
226.420475,,,
226.44005,,,
226.495175,,,
226.511875,,,
226.544775,,,
226.55995,,,
226.575425,,,
226.5934,,,
226.605775,,,
226.6116,,,
226.633575,,,
226.723125,,,
226.762175,,,
226.774025,,,
226.784875,,,
226.78675,,,
226.8015,,,
226.81395,,,
226.834975,,,
226.854975,,,
226.911825,,,
226.9244,,,
226.961775,,,
226.98085,,,
226.9851,,,
227.010375,,,
227.024075,,,
227.0486,,,
227.0665,,,
227.092575,,,
227.12265,,,
227.1381,,,
227.1459,,,
227.168375,,,
227.188125,,,
227.217675,,,
227.2355,,,
227.2606,,,
227.289375,,,
227.3558,,,
227.387225,,,
227.4137,,,
227.441375,,,
227.463975,,,
227.4995,,,
227.542625,,,
227.5646,,,
227.58495,,,
227.64205,,,
227.699725,,,
227.748775,,,
227.810375,,,
227.84695,,,
227.89415,,,
227.926475,,,
227.939675,,,
227.97575,,,
227.998375,,,
228.019875,,,
228.051525,,,
228.0674,,,
228.079875,,,
228.083,,,
228.092,,,
228.111775,,,
228.1401,,,
228.172175,,,
228.195575,,,
228.263575,,,
228.331425,,,
228.361,,,
228.395325,,,
228.412575,,,
228.419725,,,
228.4379,,,
228.453675,,,
228.463675,,,
228.487075,,,
228.5298,,,
228.549525,,,
228.5532,,,
228.593325,,,
228.61955,,,
228.636625,,,
228.66495,,,
228.67555,,,
228.701,,,
228.720525,,,
228.7279,,,
228.765875,,,
228.7727,,,
228.823725,,,
228.8628,,,
228.882325,,,
228.912125,,,
228.919,,,
228.942575,,,
228.97665,,,
229.00635,,,
229.021475,,,
229.0587,,,
229.082375,,,
229.16825,,,
229.184325,,,
229.193,,,
229.20495,,,
229.2234,,,
229.24255,,,
229.2624,,,
229.265825,,,
229.283175,,,
229.295075,,,
229.312125,,,
229.340775,,,
229.36605,,,
229.382625,,,
229.396675,,,
229.40545,,,
229.41985,,,
229.43765,,,
229.4619,,,
229.4744,,,
229.50055,,,
229.512,,,
229.5368,,,
229.54705,,,
229.574375,,,
229.5936,,,
229.60485,,,
229.6303,,,
229.64085,,,
229.653225,,,
229.6719,,,
229.687675,,,
229.716725,,,
229.7356,,,
229.758225,,,
229.7613,,,
229.77365,,,
229.79325,,,
229.805225,,,
229.831875,,,
229.87575,,,
229.923125,,,
229.939,,,
229.95385,,,
229.976025,,,
230.000625,,,
230.03775,,,
230.06245,,,
230.06765,,,
230.0965,,,
230.105575,,,
230.123925,,,
230.1344,,,
230.146425,,,
230.150775,,,
230.169125,,,
230.183725,,,
230.20725,,,
230.23465,,,
230.26635,,,
230.283775,,,
230.320175,,,
230.327325,,,
230.349675,,,
230.3633,,,
230.366475,,,
230.389925,,,
230.41805,,,
230.44425,,,
230.4553,,,
230.477275,,,
230.5147,,,
230.522625,,,
230.5477,,,
230.558975,,,
230.5805,,,
230.60175,,,
230.62575,,,
230.65365,,,
230.687025,,,
230.705875,,,
230.73465,,,
230.754325,,,
230.761,,,
230.787075,,,
230.82355,,,
230.89935,,,
230.912275,,,
230.954975,,,
230.96655,,,
230.974625,,,
230.98065,,,
231.0044,,,
231.008875,,,
231.028825,,,
231.05755,,,
231.0904,,,
231.098375,,,
231.12135,,,
231.145775,,,
231.165425,,,
231.18415,,,
231.240275,,,
231.261575,,,
231.2734,,,
231.2915,,,
231.294575,,,
231.32215,,,
231.339175,,,
231.352875,,,
231.371225,,,
231.395375,,,
231.41815,,,
231.4498,,,
231.503025,,,
231.5451,,,
231.573425,,,
231.59555,,,
231.611475,,,
231.632625,,,
231.64075,,,
231.68385,,,
231.718875,,,
231.726975,,,
231.746625,,,
231.78965,,,
231.82515,,,
231.849425,,,
231.87535,,,
231.882325,,,
231.922625,,,
231.928275,,,
231.961725,,,
232.02615,,,
232.037525,,,
232.049075,,,
232.06455,,,
232.0758,,,
232.0986,,,
232.117125,,,
232.1422,,,
232.152625,,,
232.1793,,,
232.186025,,,
232.25,,,
232.26165,,,
232.280275,,,
232.31145,,,
232.335675,,,
232.3734,,,
232.391925,,,
232.398275,,,
232.42305,,,
232.4383,,,
232.472175,,,
232.491825,,,
232.532825,,,
232.548325,,,
232.573075,,,
232.5999,,,
232.61835,,,
232.6407,,,
232.67915,,,
232.6894,,,
232.707925,,,
232.723275,,,
232.749275,,,
232.7939,,,
232.81865,,,
232.8333,,,
232.8516,,,
232.86805,,,
232.882125,,,
232.905275,,,
232.9431,,,
232.9803,,,
232.987,,,
233.0183,,,
233.0363,,,
233.062625,,,
233.076175,,,
233.12315,,,
233.165175,,,
233.190325,,,
233.225575,,,
233.279575,,,
233.31505,,,
233.3519,,,
233.4027,,,
233.44665,,,
233.4628,,,
233.501525,,,
233.535025,,,
233.56015,,,
233.59785,,,
233.662325,,,
233.6722,,,
233.681625,,,
233.7152,,,
233.743525,,,
233.76145,,,
233.802175,,,
233.81775,,,
233.83265,,,
233.852775,,,
233.8797,,,
233.913775,,,
233.9697,,,
233.982125,,,
234.0195,,,
234.041125,,,
234.0844,,,
234.1133,,,
234.123475,,,
234.1418,,,
234.150925,,,
234.1718,,,
234.1826,,,
234.2103,,,
234.24605,,,
234.267275,,,
234.293975,,,
234.3397,,,
234.350775,,,
234.3655,,,
234.4116,,,
234.42865,,,
234.4541,,,
234.48035,,,
234.494375,,,
234.51345,,,
234.53315,,,
234.55185,,,
234.56445,,,
234.59785,,,
234.6231,,,
234.646275,,,
234.655,,,
234.67835,,,
234.690525,,,
234.70405,,,
234.73085,,,
234.752,,,
234.775975,,,
234.806275,,,
234.814875,,,
234.845775,,,
234.86355,,,
234.8995,,,
234.924525,,,
234.94975,,,
235.01945,,,
235.0449,,,
235.06545,,,
235.092225,,,
235.0994,,,
235.10125,,,
235.134225,,,
235.1431,,,
235.14835,,,
235.174875,,,
235.2023,,,
235.24055,,,
235.307525,,,
235.322375,,,
235.3675,,,
235.39815,,,
235.4421,,,
235.4782,,,
235.510675,,,
235.55285,,,
235.556575,,,
235.571975,,,
235.61395,,,
235.638575,,,
235.650975,,,
235.672225,,,
235.69015,,,
235.715675,,,
235.730725,,,
235.75135,,,
235.7777,,,
235.80255,,,
235.833975,,,
235.868,,,
235.902525,,,
235.927475,,,
235.9523,,,
235.972975,,,
235.9963,,,
236.0303,,,
236.065775,,,
236.07345,,,
236.113425,,,
236.1383,,,
236.16875,,,
236.20335,,,
236.2578,,,
236.290925,,,
236.310175,,,
236.33035,,,
236.34845,,,
236.366975,,,
236.420425,,,
236.42975,,,
236.453475,,,
236.479675,,,
236.514925,,,
236.522975,,,
236.535175,,,
236.5773,,,
236.629375,,,
236.66905,,,
236.691825,,,
236.6996,,,
236.71745,,,
236.733425,,,
236.752025,,,
236.7871,,,
236.8214,,,
236.843225,,,
236.865175,,,
236.875625,,,
236.885675,,,
236.9056,,,
236.927825,,,
236.9408,,,
236.97095,,,
237.02615,,,
237.0593,,,
237.07535,,,
237.092975,,,
237.192675,,,
237.2356,,,
237.259,,,
237.27415,,,
237.287875,,,
237.29575,,,
237.3164,,,
237.3454,,,
237.358225,,,
237.3894,,,
237.410925,,,
237.43685,,,
237.4567,,,
237.48155,,,
237.4992,,,
237.5258,,,
237.553425,,,
237.57645,,,
237.630925,,,
237.670575,,,
237.69985,,,
237.719,,,
237.747075,,,
237.800175,,,
237.828625,,,
237.8817,,,
237.922325,,,
237.955125,,,
237.99445,,,
238.040525,,,
238.0703,,,
238.10025,,,
238.15525,,,
238.159225,,,
238.20575,,,
238.250625,,,
238.267175,,,
238.2948,,,
238.3134,,,
238.3626,,,
238.38645,,,
238.45805,,,
238.485175,,,
238.519475,,,
238.55275,,,
238.608125,,,
238.640075,,,
238.66085,,,
238.6892,,,
238.694675,,,
238.760475,,,
238.83905,,,
238.858775,,,
238.878025,,,
238.890425,,,
238.902925,,,
238.938875,,,
238.9751,,,
239.023575,,,
239.040725,,,
239.080825,,,
239.127125,,,
239.155775,,,
239.160375,,,
239.186325,,,
239.2072,,,
239.2208,,,
239.256925,,,
239.299825,,,
239.349025,,,
239.379725,,,
239.405325,,,
239.45765,,,
239.5066,,,
239.54735,,,
239.579025,,,
239.61495,,,
239.6592,,,
239.690475,,,
239.7124,,,
239.73685,,,
239.76005,,,
239.772375,,,
239.86725,,,
239.8904,,,
239.91255,,,
239.932025,,,
239.964225,,,
239.9867,,,
240.001475,,,
240.0126,,,
240.033775,,,
