SPK_SPKC02b,SPK_SPKC03a,SPK_SPKC04a,SPK_SPKC04b,SPK_SPKC05a
,188.4547,,,192.1269
,188.502125,,,192.138725
,188.565725,,,192.20405
,188.5845,,,192.231375
,188.643,,,192.265025
,188.697675,,,192.300725
,188.75555,,,192.31095
,188.772075,,,192.327825
,188.8728,,,192.34215
,188.902625,,,192.3887
,188.935775,,,192.469725
,188.980325,,,192.4754
,189.03235,,,192.503825
,189.0789,,,192.516075
,189.098675,,,192.536475
,189.117675,,,192.53945
,189.133625,,,192.573525
,189.135025,,,192.6426
,189.1504,,,192.6584
,189.1698,,,192.705175
,189.191925,,,192.74
,189.199475,,,192.7675
,189.2236,,,192.833
,189.2416,,,192.836025
,189.3708,,,192.86
,189.37945,,,192.9454
,189.410125,,,192.965325
,189.51095,,,192.9725
,189.565425,,,192.99755
,189.588875,,,193.0776
,189.63995,,,193.10875
,189.66305,,,193.132625
,189.699425,,,193.166025
,189.71165,,,193.24285
,189.73695,,,193.2739
,189.75115,,,193.303825
,189.78225,,,193.3694
,189.79945,,,193.400975
,189.840575,,,193.40465
,189.943375,,,193.4651
,189.973825,,,193.475525
,189.9902,,,193.499275
,190.073325,,,193.53445
,190.1001,,,193.582625
,190.27505,,,193.61395
,190.306275,,,193.6559
,190.367725,,,193.6767
,190.460675,,,193.695875
,190.57095,,,193.798
,190.61005,,,193.846775
,190.66635,,,193.862175
,190.68385,,,193.866025
,190.6976,,,193.882375
,190.785375,,,193.9068
,190.82235,,,193.929
,190.83605,,,193.987175
,190.873725,,,194.020425
,191.00335,,,194.057825
,191.022125,,,194.092125
,191.102175,,,194.09805
,191.159625,,,194.1337
,191.17565,,,194.15295
,191.199875,,,194.1639
,191.2141,,,194.18925
,191.242975,,,194.2181
,191.310475,,,194.2452
,191.3275,,,194.252475
,191.338225,,,194.2608
,191.36145,,,194.3102
,191.372,,,194.359225
,191.3799,,,194.46085
,191.3934,,,194.5532
,191.43705,,,194.60735
,191.453675,,,194.630875
,191.489125,,,194.704025
,191.520225,,,194.733325
,191.5774,,,194.768025
,191.601475,,,194.8112
,191.60355,,,194.837025
,191.648875,,,194.86615
,191.70955,,,194.890475
,191.778375,,,194.93215
,191.7991,,,194.9551
,191.858125,,,194.97585
,191.86025,,,195.009725
,191.979875,,,195.04365
,192.009775,,,195.09855
,192.06415,,,195.12935
,192.1112,,,195.18145
,192.133975,,,195.1858
,192.1872,,,195.217125
,192.22565,,,195.249
,192.277275,,,195.25655
,192.33505,,,195.270275
,192.437975,,,195.2804
,192.51505,,,195.308725
,192.54485,,,195.35045
,192.58775,,,195.3702
,192.607275,,,195.37385
,192.6135,,,195.422225
,192.63685,,,195.554975
,192.658825,,,195.587275
,192.7039,,,195.603675
,192.714225,,,195.620875
,192.7981,,,195.65235
,192.833325,,,195.696525
,192.88405,,,195.7088
,192.9135,,,195.743075
,192.935875,,,195.745875
,192.9438,,,195.8155
,193.0767,,,195.83045
,193.1047,,,195.8844
,193.122425,,,195.935025
,193.138175,,,195.964475
,193.16495,,,195.9989
,193.183175,,,196.052075
,193.326575,,,196.0767
,193.3296,,,196.113125
,193.3515,,,196.1613
,193.410275,,,196.197075
,193.4406,,,196.250425
,193.478825,,,196.2846
,193.502375,,,196.293425
,193.58535,,,196.327
,193.629975,,,196.3672
,193.698425,,,196.40105
,193.736225,,,196.441325
,193.77745,,,196.473375
,193.80835,,,196.5446
,193.895225,,,196.5765
,193.92705,,,196.65055
,193.966125,,,196.71845
,194.06435,,,196.798575
,194.072475,,,196.81385
,194.19995,,,196.829225
,194.261125,,,196.866675
,194.29265,,,196.880025
,194.35975,,,196.898575
,194.366675,,,196.989625
,194.39405,,,197.12545
,194.442625,,,197.126725
,194.46605,,,197.168725
,194.606475,,,197.186225
,194.680625,,,197.21155
,194.689125,,,197.235775
,194.703925,,,197.293975
,194.784225,,,197.40225
,194.79995,,,197.438125
,194.8336,,,197.485075
,194.855025,,,197.534325
,194.87275,,,197.58315
,194.874925,,,197.60445
,194.947275,,,197.6095
,194.9491,,,197.6169
,194.984275,,,197.663725
,195.054975,,,197.6749
,195.07895,,,197.700225
,195.1194,,,197.73675
,195.1706,,,197.80655
,195.228775,,,197.818725
,195.247225,,,197.83965
,195.28265,,,197.846175
,195.288275,,,197.871075
,195.318525,,,197.894625
,195.3527,,,197.9206
,195.4192,,,197.976575
,195.43055,,,197.99945
,195.4574,,,198.004725
,195.496725,,,198.03345
,195.541325,,,198.07835
,195.603325,,,198.114325
,195.653825,,,198.12725
,195.6754,,,198.134325
,195.73555,,,198.159375
,195.791775,,,198.181875
,195.795575,,,198.183975
,195.82055,,,198.1885
,195.86885,,,198.212125
,195.8898,,,198.22685
,195.9173,,,198.266775
,195.946525,,,198.275875
,196.050425,,,198.295625
,196.143275,,,198.3085
,196.194675,,,198.318075
,196.220225,,,198.337225
,196.24745,,,198.3617
,196.323675,,,198.3834
,196.331125,,,198.38715
,196.363775,,,198.41295
,196.4304,,,198.438575
,196.492075,,,198.481
,196.5223,,,198.50465
,196.5494,,,198.560725
,196.58925,,,198.596225
,196.73625,,,198.60125
,196.8238,,,198.6593
,196.859675,,,198.687525
,196.90505,,,198.719975
,196.91435,,,198.7472
,196.935275,,,198.7793
,196.97745,,,198.83795
,196.9909,,,198.8711
,197.0138,,,198.895675
,197.030425,,,198.916725
,197.0748,,,198.9268
,197.115025,,,198.957925
,197.1225,,,198.979725
,197.202975,,,199.0419
,197.222725,,,199.07575
,197.254875,,,199.1043
,197.276675,,,199.13035
,197.31045,,,199.1723
,197.327325,,,199.17455
,197.34185,,,199.213825
,197.36255,,,199.271275
,197.3897,,,199.2826
,197.40065,,,199.335825
,197.40785,,,199.36845
,197.41715,,,199.403075
,197.426375,,,199.432275
,197.442675,,,199.4699
,197.453,,,199.490975
,197.489,,,199.5555
,197.49925,,,199.6503
,197.53525,,,199.6731
,197.556075,,,199.676275
,197.6135,,,199.75345
,197.64905,,,199.7935
,197.68505,,,199.810925
,197.686725,,,199.8407
,197.68985,,,199.86775
,197.71775,,,199.89045
,197.799825,,,199.9212
,197.879875,,,199.948975
,197.9346,,,
,197.967025,,,
,198.04425,,,
,198.08295,,,
,198.1058,,,
,198.14225,,,
,198.164075,,,
,198.192825,,,
,198.233075,,,
,198.249375,,,
,198.33575,,,
,198.413725,,,
,198.4604,,,
,198.55435,,,
,198.57465,,,
,198.59065,,,
,198.611225,,,
,198.6248,,,
,198.663125,,,
,198.6767,,,
,198.689075,,,
,198.7253,,,
,198.7534,,,
,198.76895,,,
,198.777475,,,
,198.791525,,,
,198.79985,,,
,198.833175,,,
,198.8492,,,
,198.939525,,,
,198.977225,,,
,199.011925,,,
,199.056925,,,
,199.084075,,,
,199.1178,,,
,199.1457,,,
,199.155425,,,
,199.1765,,,
,199.261625,,,
,199.287825,,,
,199.329775,,,
,199.368025,,,
,199.38295,,,
,199.45185,,,
,199.484825,,,
,199.516175,,,
,199.588225,,,
,199.7024,,,
,199.744775,,,
,199.796,,,
,199.826825,,,
,199.933525,,,
