SPK_SPKC03a (exci),SPK_SPKC09a (exc),SPK_SPKC12a (inhi),SPK_SPKC15a (inhi)
60.917725,106.32445,72.589975,89.637125
60.97,106.3583,72.6252,89.671375
61.00825,106.376475,72.664125,89.734125
61.038575,106.4347,72.70305,89.78575
61.105,106.4891,72.74955,89.803475
61.1333,106.49675,72.7759,89.830075
61.167775,106.511125,72.806775,89.845975
61.19415,106.5206,72.840325,89.875025
61.237525,106.537325,72.86875,89.9588
61.2751,106.563125,72.9259,89.983925
61.3213,106.578475,72.973225,90.024625
61.360675,106.592275,73.008825,90.0448
61.404625,106.6091,73.0426,90.07245
61.466025,106.618025,73.08185,90.09885
61.51015,106.625025,73.130025,90.13665
61.539,106.634375,73.168,90.1588
61.5718,106.639775,73.2157,90.1845
61.590775,106.646175,73.239675,90.203675
61.6178,106.656075,73.272675,90.26985
61.6426,106.66365,73.323175,90.301375
61.6653,106.675625,73.370225,90.32485
61.696525,106.680575,73.4788,90.343825
61.7215,106.69095,73.49945,90.36625
61.7562,106.713325,73.51715,90.3858
61.795625,106.726625,73.545925,90.445425
61.82745,106.75085,73.563625,90.47405
61.869,106.760625,73.583725,90.489825
61.89105,106.77395,73.60935,90.55115
61.913125,106.7836,73.634475,90.575425
61.938325,106.818425,73.6551,90.610925
61.955625,106.8351,73.687225,90.63355
61.966575,106.848775,73.71695,90.658975
61.97705,106.86165,73.7251,90.686475
61.994425,106.87195,73.755975,90.711
62.001225,106.88385,73.774825,90.736375
62.011875,106.8923,73.808375,90.7614
62.019225,106.90225,73.840025,90.787125
62.029925,106.92015,73.861475,90.8278
62.042275,106.93225,73.89365,90.857525
62.057025,106.96085,73.9192,90.883525
62.0761,106.99685,73.955825,90.9374
62.09665,107.014775,74.011275,90.999825
62.1257,107.0298,74.028725,91.032775
62.153075,107.0605,74.064725,91.07675
62.17555,107.074125,74.0994,91.0982
62.21235,107.082875,74.14025,91.117375
62.246025,107.10045,74.180975,91.146625
62.29395,107.111725,74.205275,91.180225
62.31935,107.130375,74.27685,91.21905
62.3652,107.147575,74.32705,91.252125
62.416625,107.155925,74.360625,91.299225
62.4657,107.172375,74.38895,91.32575
62.533975,107.195275,74.420425,91.359225
62.6052,107.216725,74.445525,91.3756
62.65075,107.22595,74.4783,91.4189
62.721275,107.234675,74.504475,91.44385
62.74845,107.248625,74.53105,91.452675
62.7796,107.253875,74.56295,91.5374
62.79675,107.267575,74.5768,91.571625
62.8411,107.27795,74.62495,91.591575
62.88235,107.2934,74.65175,91.691425
62.927875,107.33255,74.6763,91.7189
62.964425,107.35375,74.711225,91.73415
62.992275,107.370675,74.7468,91.76635
63.015525,107.414275,74.7798,91.782725
63.074475,107.43295,74.808475,91.809625
63.122775,107.447075,74.8522,91.8277
63.165825,107.517075,74.885125,91.851525
63.189825,107.53515,74.937875,91.87405
63.195425,107.555725,74.957,91.8985
63.2042,107.56875,74.975375,91.946475
63.209025,107.577025,74.983825,91.9689
63.213775,107.586,75.0084,91.988575
63.230775,107.599675,75.047675,92.013575
63.24325,107.6051,75.071575,92.069225
63.253175,107.631,75.09535,92.086975
63.280875,107.639175,75.115125,92.148075
63.294225,107.64485,75.134175,92.163275
63.3139,107.654925,75.15425,92.1946
63.337725,107.667,75.177975,92.22905
63.3862,107.68655,75.203375,92.2382
63.422725,107.69495,75.23265,92.290275
63.446325,107.7035,75.2534,92.353225
63.47425,107.70955,75.28545,92.381975
63.507925,107.719675,75.29795,92.415875
63.535525,107.72725,75.337375,92.442925
63.561475,107.738625,75.36175,92.51705
63.58785,107.750575,75.386275,92.54205
63.6127,107.7701,75.417125,92.5756
63.634475,107.778175,75.44125,92.608075
63.6697,107.787675,75.468825,92.617275
63.69555,107.7959,75.495075,92.639875
63.7144,107.803325,75.5202,92.6624
63.7442,107.818975,75.545075,92.716325
63.77295,107.830975,75.5716,92.76845
63.818375,107.84025,75.58975,92.842775
63.875425,107.9043,75.630125,92.86125
63.906525,107.938425,75.6462,92.8952
63.955325,107.97295,75.679675,92.916275
64.015325,107.98985,75.7047,92.996975
64.057825,108.00095,75.725725,93.02655
64.0816,108.010075,75.764875,93.09555
64.0913,108.035125,75.83125,93.116775
64.10185,108.049925,75.86,93.134075
64.115675,108.084775,75.8812,93.16045
64.132425,108.1048,75.902875,93.2128
64.147825,108.114325,75.9338,93.2522
64.170225,108.131725,75.97275,93.2648
64.18695,108.170525,76.072375,93.2925
64.20055,108.17905,76.13465,93.331875
64.2185,108.195575,76.185175,93.371075
64.235575,108.20405,76.218525,93.4048
64.26205,108.2115,76.261175,93.4334
64.27495,108.2176,76.283925,93.46285
64.295975,108.235725,76.310675,93.49625
64.3106,108.241425,76.36305,93.500825
64.33015,108.2495,76.392525,93.5247
64.3495,108.28035,76.410675,93.560675
64.3665,108.30345,76.4414,93.58125
64.388425,108.31265,76.47625,93.613425
64.412925,108.336375,76.5036,93.638325
64.433025,108.3459,76.53215,93.69415
64.44955,108.36445,76.568275,93.711025
64.4663,108.37855,76.597,93.72065
64.493425,108.38685,76.622825,93.738625
64.51085,108.405425,76.657575,93.7504
64.5388,108.44455,76.687475,93.787375
64.55585,108.46415,76.707325,93.81455
64.573625,108.470425,76.774425,93.857925
64.594675,108.482425,76.81315,93.876425
64.603525,108.495675,76.82515,93.88235
64.6245,108.5112,76.876725,93.904475
64.646675,108.535625,76.96535,93.91415
64.676475,108.555225,76.990075,93.93175
64.714,108.56825,77.010775,94.01385
64.739675,108.589075,77.046725,94.084425
64.780825,108.6077,77.073075,94.119025
64.807625,108.624375,77.08375,94.246
64.870425,108.6504,77.11185,94.2559
64.92135,108.665975,77.12235,94.292075
64.980125,108.681525,77.160775,94.294025
65.01475,108.6906,77.19295,94.31985
65.054125,108.71135,77.236825,94.34865
65.0664,108.742425,77.2672,94.366875
65.0705,108.75125,77.297075,94.368175
65.07945,108.75695,77.319675,94.39875
65.0844,108.76945,77.37675,94.4312
65.093375,108.775,77.405575,94.43785
65.10905,108.789475,77.422575,94.4596
65.11455,108.81775,77.434575,94.489975
65.127075,108.8513,77.47745,94.51785
65.136175,108.875625,77.51605,94.549575
65.152475,108.898975,77.54085,94.5615
65.165825,108.930025,77.565375,94.64325
65.179175,108.950525,77.591075,94.6804
65.1967,108.9719,77.6128,94.6965
65.20475,108.981975,77.6335,94.73735
65.222875,108.9938,77.665525,94.76275
65.24985,108.99905,77.679875,94.824875
65.267875,109.0177,77.71185,94.857675
65.28755,109.0353,77.73685,94.88215
65.314625,109.0401,77.75735,94.952775
65.3311,109.050625,77.7938,94.97155
65.35495,109.055775,77.82,95.0604
65.387425,109.077875,77.84705,95.124025
65.425675,109.0858,77.8621,95.153025
65.4453,109.129425,77.903225,95.15825
65.4666,109.150975,77.921725,95.2201
65.490325,109.167875,77.9674,95.2519
65.50735,109.177325,78.0029,95.345575
65.532325,109.191525,78.0301,95.379725
65.554375,109.19705,78.084525,95.431875
65.580225,109.20375,78.188675,95.472325
65.599025,109.2193,78.210975,95.49655
65.61935,109.231475,78.276625,95.5484
65.657,109.251775,78.31025,95.5757
65.689025,109.268275,78.362275,95.58085
65.71695,109.280425,78.394475,95.642275
65.7418,109.29355,78.424875,95.671225
65.766875,109.29975,78.454075,95.726375
65.78545,109.316,78.49295,95.757725
65.823,109.32375,78.539425,95.791675
65.8657,109.335625,78.5671,95.9013
65.914875,109.351175,78.579,95.92395
65.957875,109.3667,78.622,95.9543
66.008325,109.381475,78.652025,95.98355
66.02585,109.398125,78.687825,96.053775
66.046925,109.42215,78.7275,96.100975
66.061575,109.439925,78.751525,96.1344
66.080925,109.4615,78.8187,96.174525
66.108775,109.49975,78.837475,96.211325
66.13315,109.522575,78.8591,96.244325
66.155575,109.532775,78.872975,96.294075
66.172125,109.5455,78.8999,96.321275
66.19755,109.556475,78.923675,96.34435
66.21835,109.591825,78.9564,96.445
66.244375,109.600075,78.9648,96.4784
66.268275,109.60765,79.0099,96.50945
66.2998,109.623725,79.041075,96.53925
66.3539,109.632175,79.066475,96.557225
66.386775,109.64135,79.087525,96.5888
66.430575,109.650075,79.1026,96.6228
66.4655,109.656025,79.118725,96.6361
66.507325,109.66165,79.13725,96.65225
66.542225,109.66735,79.148675,96.683575
66.583825,109.678625,79.193325,96.767475
66.6191,109.72355,79.211225,96.85915
66.647425,109.745925,79.238675,96.89305
66.6574,109.75755,79.284875,96.906425
66.6908,109.77625,79.303125,96.911525
66.72625,109.79695,79.331,96.9222
66.750775,109.805975,79.367925,96.9553
66.772875,109.817525,79.4045,97.005675
66.7968,109.8307,79.442125,97.039825
66.816875,109.836725,79.489475,97.06155
66.83105,109.850625,79.518675,97.08285
66.8529,109.893275,79.5493,97.11385
66.877275,109.9035,79.573175,97.150425
66.894675,109.914375,79.59895,97.17175
66.912475,109.934475,79.632375,97.216725
66.9419,109.9443,79.656125,97.2541
66.965275,109.971575,79.681625,97.27095
66.998575,109.98565,79.7052,97.3057
67.02135,109.999925,79.741,97.33465
67.045975,110.01495,79.79075,97.37565
67.081275,110.0306,79.848775,97.403625
67.104175,110.048625,79.888125,97.4536
67.134475,110.060925,79.925125,97.477725
67.173375,110.09655,79.9667,97.515325
67.21015,110.1158,79.993275,97.56085
67.25715,110.13485,80.03005,97.592325
67.273775,110.1495,80.067725,97.622725
67.2888,110.16535,80.09015,97.689225
67.314025,110.174475,80.1101,97.713325
67.3391,110.190525,80.1402,97.72095
67.360925,110.2007,80.1787,97.7338
67.3799,110.235875,80.217825,97.76135
67.393575,110.255775,80.23935,97.789625
67.4401,110.2644,80.272175,97.862225
67.461,110.3033,80.3092,97.900075
67.501925,110.31365,80.319125,97.929925
67.5415,110.32265,80.357525,97.9837
67.58485,110.328925,80.3752,98.019325
67.62155,110.337725,80.38445,98.04905
67.644,110.3533,80.425125,98.10685
67.652725,110.35945,80.445125,98.1386
67.667375,110.36845,80.4552,98.1737
67.67565,110.390175,80.480475,98.29325
67.680825,110.401475,80.51105,98.33
67.692575,110.420675,80.5475,98.36225
67.697875,110.433325,80.576575,98.40335
67.7105,110.45145,80.595425,98.423575
67.715475,110.469525,80.62945,98.51955
67.724425,110.527675,80.682575,98.554725
67.7356,110.5625,80.718375,98.61295
67.74265,110.5858,80.7541,98.640625
67.7645,110.598275,80.799075,98.681775
67.7819,110.61465,80.809575,98.7231
67.801675,110.633225,80.844575,98.756875
67.822225,110.67645,80.86555,98.7981
67.844625,110.689875,80.897725,98.825625
67.8643,110.705125,80.9281,98.8764
67.898875,110.71495,80.958675,98.8989
67.922525,110.732725,80.976025,98.938125
67.9472,110.7424,81.002825,98.95755
67.977725,110.760075,81.026925,98.995375
68.009775,110.7696,81.05745,99.016725
68.031225,110.783875,81.0823,99.05785
68.046775,110.799375,81.11205,99.07575
68.063525,110.81785,81.141975,99.11135
68.10615,110.833825,81.162,99.197325
68.13505,110.848175,81.2159,99.231575
68.183075,110.863925,81.277,99.25015
68.2152,110.875,81.319,99.2772
68.2539,110.8888,81.345,99.301275
68.306175,110.90575,81.384625,99.41295
68.346275,110.919475,81.426925,99.476875
68.37395,110.932875,81.460725,99.5102
68.411175,110.942425,81.4765,99.535125
68.417225,110.948875,81.492725,99.564025
68.4301,110.95755,81.501075,99.59455
68.43745,110.964075,81.525275,99.6345
68.452075,111.007575,81.55415,99.69355
68.458825,111.045075,81.59225,99.720975
68.46935,111.082375,81.609375,99.759425
68.47765,111.1006,81.638825,99.805625
68.4952,111.1097,81.651575,99.8292
68.5167,111.11835,81.681225,99.874975
68.545875,111.136,81.7037,99.925625
68.57195,111.17985,81.72965,99.9631
68.60645,111.1928,81.7451,100.005575
68.64115,111.216275,81.77385,100.02115
68.67415,111.2657,81.795175,100.071025
68.68945,111.30845,81.829175,100.135375
68.7221,111.336325,81.8481,100.16135
68.741175,111.37365,81.8815,100.19625
68.7888,111.40415,81.90685,100.21365
68.826675,111.423225,81.95365,100.245125
68.8577,111.445625,81.9817,100.2737
68.89585,111.4552,82.031525,100.297025
68.9271,111.47075,82.0616,100.3694
68.975375,111.486325,82.0941,100.3842
69.0001,111.498575,82.119925,100.392025
69.039275,111.513125,82.137625,100.41575
69.0604,111.521125,82.166075,100.440325
69.10305,111.53915,82.1909,100.4776
69.12175,111.5579,82.20225,100.502175
69.1467,111.567675,82.212525,100.552325
69.167475,111.594975,82.227825,100.5911
69.1857,111.62275,82.239975,100.6014
69.20455,111.646175,82.258025,100.654125
69.243075,111.658525,82.28755,100.713225
69.254425,111.664875,82.305875,100.8449
69.27045,111.67445,82.343975,100.89895
69.284575,111.69215,82.369225,100.9298
69.2995,111.700375,82.394375,100.971475
69.33005,111.71445,82.40875,101.004575
69.3574,111.723875,82.434625,101.0276
69.37705,111.7404,82.452925,101.044775
69.408525,111.75055,82.4758,101.105575
69.440225,111.7598,82.50225,101.126075
69.475275,111.778425,82.526225,101.146775
69.500175,111.793525,82.557075,101.1882
69.5303,111.8215,82.588925,101.20725
69.571675,111.871925,82.647025,101.285225
69.608325,111.8848,82.669275,101.342675
69.6763,111.90185,82.710225,101.3759
69.70785,111.927075,82.7442,101.413675
69.759575,111.9477,82.770925,101.446775
69.783825,111.968425,82.809225,101.482725
69.7954,111.992775,82.874375,101.506425
69.801175,112.002025,82.9309,101.53865
69.809325,112.015325,82.957775,101.58025
69.815925,112.021425,82.997775,101.6266
69.822875,112.028525,83.022375,101.631025
69.839175,112.035275,83.040025,101.645725
69.848575,112.046625,83.064175,101.671075
69.85635,112.05745,83.101125,101.696075
69.874525,112.07105,83.126,101.726175
69.893275,112.079125,83.14775,101.7338
69.9239,112.092,83.16985,101.7628
69.95085,112.104425,83.198175,101.79595
69.9679,112.11025,83.2287,101.816075
69.990625,112.14545,83.248825,101.88285
70.019075,112.1623,83.28415,101.90785
70.045625,112.178975,83.294325,102.01655
70.0674,112.1944,83.32215,102.053775
70.0873,112.205425,83.348575,102.080175
70.1043,112.2593,83.367175,102.113825
70.12995,112.2703,83.397825,102.178275
70.156,112.286525,83.42795,102.220625
70.179225,112.30215,83.453,102.2527
70.203475,112.31845,83.4806,102.28185
70.2528,112.328175,83.52095,102.303375
70.293575,112.347575,83.563775,102.304925
70.343875,112.365175,83.590725,102.30935
70.378875,112.38015,83.663175,102.334875
70.424125,112.3951,83.670275,102.393275
70.493675,112.4097,83.6816,102.42725
70.5152,112.415225,83.707275,102.478825
70.534625,112.423625,83.719275,102.511525
70.548525,112.43495,83.75235,102.526325
70.557825,112.4468,83.79275,102.604775
70.5723,112.47595,83.820925,102.663125
70.580125,112.488075,83.843,102.68215
70.597325,112.513825,83.8669,102.7245
70.6178,112.53585,83.89205,102.748175
70.6402,112.551625,83.9258,102.78085
70.6822,112.56605,83.955075,102.800525
70.712525,112.61885,83.9892,102.802425
70.74,112.637825,84.027325,102.90165
70.761475,112.6521,84.050475,102.9239
70.7808,112.668225,84.09675,102.952175
70.825075,112.6852,84.143725,102.99685
70.847575,112.708575,84.204225,103.0196
70.87035,112.718825,84.23115,103.077425
70.89975,112.735375,84.26965,103.102125
70.914875,112.752475,84.3014,103.1297
70.93545,112.780825,84.32505,103.1522
70.95165,112.806775,84.362175,103.17335
70.967025,112.8229,84.382575,103.22285
70.992325,112.848725,84.417225,103.23105
71.0078,112.861925,84.46045,103.25105
71.02435,112.90735,84.501675,103.314425
71.035075,112.929575,84.525525,103.36935
71.0446,112.943975,84.554575,103.3732
71.0583,112.974825,84.587675,103.387825
71.0663,113.00065,84.6155,103.427925
71.07845,113.00985,84.6353,103.445
71.091725,113.045175,84.6546,103.450325
71.140675,113.0715,84.686825,103.462525
71.1727,113.133175,84.71075,103.47375
71.18185,113.1486,84.75475,103.4968
71.203075,113.156025,84.80155,103.504575
71.2312,113.161225,84.82255,103.514225
71.25265,113.171175,84.839675,103.5692
71.272175,113.17565,84.8579,103.580325
71.309575,113.19755,84.87915,103.60215
71.33795,113.2113,84.903825,103.643275
71.3497,113.22955,84.933675,103.669
71.36145,113.262375,84.940775,103.711775
71.395725,113.32705,84.9722,103.773075
71.42415,113.367375,85.002275,103.8531
71.45535,113.385775,85.03905,103.885975
71.472525,113.403775,85.085575,103.92075
71.501225,113.426375,85.1277,103.949825
71.5137,113.4474,85.164875,103.972225
71.528225,113.459725,85.18795,104.005975
71.543075,113.47395,85.25895,104.063675
71.553025,113.496,85.28685,104.1211
71.56545,113.504475,85.30245,104.13145
71.578325,113.526825,85.3294,104.133
71.5905,113.53665,85.3552,104.1739
71.605775,113.55135,85.37595,104.20565
71.656175,113.565,85.414,104.23135
71.694975,113.5778,85.437625,104.257225
71.728825,113.594375,85.455975,104.28145
71.758475,113.62575,85.48155,104.300575
71.787375,113.64945,85.5006,104.38785
71.831025,113.664,85.53005,104.406925
71.86455,113.6822,85.5563,104.4397
71.886275,113.707925,85.5881,104.468775
71.905225,113.7294,85.61425,104.5219
71.92255,113.758975,85.653575,104.58355
71.940775,113.783425,85.708375,104.6058
71.965075,113.79675,85.719575,104.645425
71.97765,113.829575,85.7408,104.6997
71.9933,113.846025,85.767425,104.73795
72.01285,113.866075,85.826025,104.779275
72.033175,113.885925,85.842575,104.80235
72.059075,113.92155,85.868025,104.828225
72.080575,113.936425,85.878375,104.852625
72.11105,113.95095,85.91085,104.86995
72.1193,113.96435,85.926675,104.879725
72.1555,114.011275,85.963125,104.9616
72.20465,114.0184,85.987175,104.990875
72.238125,114.029875,86.0036,104.994425
72.308325,114.0493,86.03025,105.00675
72.353675,114.067425,86.0431,105.0278
72.4107,114.0742,86.0671,105.056775
72.444025,114.093225,86.108775,105.077725
72.491975,114.1375,86.15,105.08095
72.54295,114.16305,86.17755,105.10805
72.6119,114.1819,86.211525,105.135025
72.649675,114.205775,86.2319,105.1627
72.67845,114.2203,86.256075,105.18545
72.713475,114.238025,86.287525,105.190925
72.745425,114.260275,86.312475,105.25335
72.7836,114.27745,86.353525,105.2764
72.822775,114.300575,86.3777,105.338775
72.879925,114.313775,86.4128,105.37135
72.92375,114.328125,86.440925,105.41335
72.98905,114.414975,86.466525,105.474025
73.027675,114.4337,86.510425,105.499225
73.0496,114.4455,86.531975,105.57025
73.070975,114.4573,86.56475,105.668025
73.09965,114.48795,86.589875,105.693775
73.1203,114.52335,86.62515,105.7177
73.1437,114.545475,86.64435,105.756575
73.16835,114.56365,86.6785,105.786675
