SPK_SPKC01a (late excitation),SPK_SPKC01b (excited),SPK_SPKC04a (inhibited),SPK_SPKC08a (inhibited),SPK_SPKC08b (inhibited),SPK_SPKC09a (excited)
9.1787,219.482775,189.569475,48.59365,114.024075,55.710875
9.184325,219.615575,190.275425,48.632225,114.122375,55.9051
9.225875,219.84875,190.31785,48.682625,114.243675,56.03005
9.2452,221.4565,190.438375,48.8639,114.3625,56.27345
9.278875,221.850425,190.5193,48.906625,114.387475,56.4068
9.284075,221.94995,190.572725,49.01395,114.433,56.6454
9.29235,222.759,190.608975,49.073525,114.602275,56.8234
9.325825,223.452375,190.74295,49.07745,114.74975,57.14735
9.3371,225.21925,190.8131,49.0973,114.83285,57.21555
9.3425,225.458175,191.1848,49.1837,114.88335,57.313675
9.353575,225.685425,191.204725,49.229475,114.914325,57.413625
9.4758,225.79565,191.9683,49.270775,114.9363,57.53655
9.478625,225.9028,192.10335,49.311275,115.068175,57.54875
9.487,225.987575,192.81175,49.341775,115.186175,57.856125
9.503675,226.089825,193.199475,49.357525,115.2401,58.11515
9.507475,226.261475,195.496875,49.37955,115.279675,58.1956
9.52035,227.970675,195.79865,49.40165,115.37315,58.610575
9.54525,228.06455,196.056625,49.424175,115.3898,58.749375
9.553675,228.357525,196.395175,49.439475,115.443925,59.060625
9.562825,228.868025,197.00175,49.4466,115.48425,59.083075
9.578575,228.8986,198.2227,49.6481,115.645725,59.4659
9.584175,229.6961,198.313625,49.7723,115.829475,59.688525
9.6089,230.35155,198.446475,49.947025,115.9575,60.2175
9.611875,230.477225,198.68555,49.954525,116.133225,60.362275
9.645,230.980925,199.896975,49.957325,116.2943,60.773925
9.659025,231.55985,200.1252,49.981825,116.321425,60.92885
9.728325,231.873225,200.34185,50.103325,116.3553,61.030975
9.82405,232.007475,201.45575,50.163725,116.40395,61.269275
9.8423,232.498575,202.8318,50.21455,116.440575,61.4189
9.861775,233.76405,203.426575,50.242575,116.469725,61.5005
9.870175,234.658175,204.740525,50.349875,116.48445,61.602725
9.884025,234.7939,204.76155,50.45725,116.653875,62.061125
9.88685,234.871825,204.81875,50.4603,116.742275,62.07205
9.908775,235.049525,205.23095,50.517575,116.845075,62.288
9.920175,236.086625,205.3853,50.5914,116.9086,62.306725
9.9256,236.22395,205.71725,50.598375,117.0542,62.47255
9.945075,236.4388,206.17095,50.715325,117.069825,62.507525
10.003475,237.8541,206.455525,50.873,117.092975,62.632825
10.0709,238.537175,207.064875,50.9927,117.1167,62.703925
10.1107,239.230225,207.29955,51.039475,117.320025,62.892875
10.128325,239.9733,207.57425,51.0676,117.43945,62.96175
10.13675,240.712625,207.735175,51.216875,117.470525,63.214875
10.158825,240.724275,207.769125,51.240225,117.49955,63.750775
10.175475,240.898425,207.781825,51.2694,117.5511,63.7926
10.178475,240.912625,208.0068,51.48435,117.6078,64.1888
10.183725,240.95315,208.23455,51.527525,117.764275,64.22695
10.1948,241.292025,208.29525,51.604425,117.828925,64.573675
10.21165,242.578275,208.35135,51.67765,117.88975,64.636025
10.2421,242.603375,208.6453,51.8327,117.903925,65.1849
10.25335,242.72795,208.654875,51.91105,118.21165,65.96965
10.261575,242.9284,209.146075,51.9949,118.334375,66.001125
10.269675,243.0434,209.37555,52.0464,118.739775,66.145275
10.27125,243.1894,209.42625,52.055025,118.793275,66.1786
10.300525,244.3239,209.50575,52.091325,118.9102,66.48375
10.353125,244.820175,209.516025,52.266275,118.93,66.567425
10.36155,245.193625,209.642225,52.375375,118.9996,66.62275
10.36695,245.605925,209.908825,52.4255,119.026325,66.909425
10.3782,246.271325,209.916425,52.4873,119.07435,67.00975
10.38645,246.487675,209.94665,52.544825,119.11335,67.0817
10.392025,246.8149,209.98675,52.644675,119.181225,67.110025
10.394875,246.893375,210.165375,52.7002,119.2284,67.12685
10.4087,247.38155,210.2081,52.898375,119.35945,67.61025
10.417125,247.723875,210.32155,52.94875,119.386725,67.61615
10.4282,247.82095,210.389825,53.084075,119.469475,67.65805
10.436625,249.408725,210.601175,53.1944,119.527725,67.904375
10.445025,249.971925,210.858675,53.25475,119.602375,68.074475
10.491975,250.000425,211.090225,53.3161,119.658225,68.600675
10.502875,250.5845,211.1412,53.366975,119.734975,68.6108
10.50575,251.066075,211.169275,53.54125,120.10015,68.8208
10.5085,251.263675,211.1829,53.59205,120.2704,68.9078
10.517075,251.556425,211.2259,53.64525,120.3721,69.011475
10.5199,252.23255,211.515125,53.725275,120.48815,69.1609
10.52815,252.4688,211.833575,53.780925,120.629525,69.515575
10.56145,252.4824,212.099925,53.84495,120.66915,69.934275
10.5982,252.7076,212.63005,53.888425,120.75625,70.3724
10.658425,252.94985,212.7875,53.961375,120.779975,71.385025
10.736475,253.109625,212.9387,54.043125,120.911025,71.739325
10.7447,253.3994,213.402025,54.1607,121.09475,71.853825
10.758225,253.57345,213.81315,54.167825,121.540775,71.967025
10.803125,253.6003,214.125175,54.2147,121.734925,72.276125
10.8834,253.60435,214.18205,54.223275,121.853225,72.302875
10.89465,254.4075,214.193525,54.247675,121.906825,72.31215
10.9001,254.59785,215.595375,54.49385,122.049025,72.570875
10.903075,254.7289,215.68795,54.621125,122.104925,72.830125
10.91955,254.83925,215.798875,54.668,122.205475,72.84545
10.953025,255.4381,216.11605,55.0592,122.248225,73.278825
10.9697,255.44275,216.26245,55.197175,122.37145,73.591325
10.9751,255.6801,216.351575,55.20405,122.45855,73.710825
10.977925,255.89415,216.4565,55.21995,122.5609,73.775775
11.044575,256.339575,216.473375,55.227275,122.584825,73.798875
11.161375,256.8857,216.677075,55.23535,122.609675,73.8149
11.1696,257.023975,216.866025,55.24965,122.692025,74.2563
11.219425,257.0994,217.02175,55.30435,122.810575,74.28115
11.22765,257.2232,218.36205,55.3318,122.880975,74.658525
11.241525,257.3316,218.97665,55.474725,123.08505,74.674575
11.250075,257.332775,219.81605,55.478025,123.1421,75.1789
11.2529,258.07455,220.19995,55.54955,123.192525,75.22695
11.30005,258.2858,220.225475,55.647525,123.433975,75.528275
11.310925,258.349325,220.251425,55.754925,123.5307,75.68685
11.32495,260.185775,221.495825,55.7799,123.656275,75.75015
11.344275,260.40015,221.584475,55.838175,123.75855,75.88535
11.3611,260.78015,221.5957,55.9457,123.850275,76.053775
11.373275,260.8293,221.671975,55.99875,123.945125,76.105075
11.377775,260.904975,221.760775,56.07785,124.00455,76.182375
11.408225,261.12005,223.08875,56.262225,124.116075,76.22725
11.41665,261.407275,223.13705,56.40985,124.34645,76.260825
11.443375,261.916275,223.400325,56.7624,124.496275,76.393
11.4444,261.993775,223.643075,57.1,124.594775,76.4807
11.534925,262.080675,223.905575,57.418325,124.627725,76.540175
11.561,262.10385,224.09725,57.478075,124.734225,76.5932
11.569425,262.33415,224.54425,57.54055,124.940225,76.798875
11.59415,262.667375,224.860325,57.6158,125.022775,77.126575
11.61925,263.166025,225.382125,57.65405,125.025375,77.409275
11.633075,264.384575,225.3922,57.6973,125.23405,77.432475
11.641475,264.89715,225.43435,57.728975,125.263575,77.456875
11.674775,264.9335,225.5036,57.795625,125.2921,77.72765
11.69145,265.396475,225.561925,57.8707,125.3446,77.855225
11.694275,265.428175,225.5766,57.9605,125.43415,78.363525
11.7027,266.1464,225.690375,57.987725,125.553425,78.777875
11.708125,266.846725,225.8455,58.018025,125.672025,78.78725
11.710775,266.881275,225.932975,58.145075,125.7501,78.79165
11.7609,267.79655,225.935875,58.2045,125.77335,78.874725
11.82455,268.993825,225.972,58.2526,125.84355,78.953725
11.835975,269.51275,226.269375,58.3154,125.86075,79.47195
11.84405,269.862975,226.32665,58.3859,125.951275,79.5911
11.8498,271.0534,226.34805,58.448775,126.0255,79.612575
11.874525,271.0991,226.4429,58.49555,126.122275,79.6305
11.918925,271.2799,226.5323,58.5833,126.192975,79.87355
11.9275,271.329025,226.92,58.716425,126.258625,79.8848
11.935925,271.54355,226.962725,58.783875,126.412925,79.9879
12.010775,271.704125,227.0575,58.789075,126.551225,80.046
12.027625,272.35915,227.316925,58.83335,126.594375,80.135975
12.041275,272.6175,227.611925,58.908625,126.7975,80.168375
12.05235,273.157775,227.775325,58.95315,126.8552,80.17695
12.066375,273.441725,228.4597,58.96435,126.961675,80.41755
12.0911,273.47235,228.721675,59.0224,127.075075,80.4444
12.0941,273.478625,228.8681,59.188825,127.181775,80.476975
12.0995,273.658175,228.871175,59.23965,127.229925,80.5323
12.102525,274.176075,229.015975,59.2851,127.37875,80.89335
12.19965,274.2556,229.037975,59.330525,127.4714,80.92635
12.218775,275.888175,229.2957,59.406675,127.532075,81.0071
12.257675,276.77865,229.6127,59.4421,127.6283,81.012925
12.261025,276.84705,229.69915,59.543125,127.708075,81.04715
12.2691,277.57525,229.962925,59.589775,127.73835,81.74125
12.28575,278.4121,230.52055,59.662475,127.7555,81.75585
12.294,278.960425,230.527275,59.7573,127.835625,81.822425
12.30785,279.302025,230.71795,59.826,127.885125,81.83615
12.316075,279.367075,230.81765,59.902975,127.981225,82.250325
12.3524,279.5004,230.936425,60.070175,128.037,82.285575
12.360625,280.718775,231.208625,60.13995,128.195275,82.398975
12.399525,280.798925,231.3553,60.1516,128.2377,82.52415
12.402175,281.394375,231.58375,60.2375,128.282,82.536275
12.4094,281.64185,231.688875,60.33355,128.41525,82.56515
12.410625,281.7154,231.881375,60.39675,128.469925,82.622225
12.418875,282.695775,232.567025,60.4589,128.5794,82.700325
12.452175,283.1183,234.064775,60.4954,128.60505,82.942775
12.48565,283.60745,234.25845,60.644375,128.674075,83.279925
12.498925,283.953125,234.46195,60.71245,128.778,83.46665
12.502325,284.126,234.71085,60.759025,128.86575,83.5904
12.527225,284.6833,234.851775,60.798275,129.012525,83.721875
12.543875,286.005225,235.19205,60.853625,129.089825,83.960175
12.5523,287.164975,235.479075,60.92035,129.166525,84.2027
12.574375,288.5984,235.54745,61.0245,129.218225,84.55625
12.599425,289.620075,236.066575,61.092725,129.27575,84.643675
12.602275,289.703875,236.16265,61.147625,129.3562,84.803875
12.607675,289.901,236.32725,61.22675,129.509925,85.151925
12.61035,290.376075,236.478,61.26925,129.552575,85.313875
12.616075,290.727275,237.4859,61.671875,129.632225,85.410875
12.624175,291.422225,237.761975,61.7751,129.7125,85.4387
12.644,291.582925,237.804125,61.831225,129.8058,85.444
12.693825,292.498425,238.5973,61.899775,129.913275,85.53425
12.702225,292.5439,238.609725,61.93955,130.1755,85.578675
12.7825,292.876325,238.757875,62.0117,130.377725,85.757075
12.793775,293.1885,239.10065,62.061125,130.4945,85.927925
12.810425,293.2846,239.117725,62.11265,130.577875,85.931175
12.878525,293.8375,239.344925,62.166675,130.7356,85.932325
12.885475,293.982825,240.057925,62.232,130.79275,85.9642
12.8937,294.3931,240.377525,62.283425,130.9606,86.025475
12.91625,294.6174,240.466975,62.29295,131.013575,86.053225
12.9521,294.8579,240.51675,62.325775,131.141875,86.2655
12.965925,294.910725,240.682975,62.3793,131.256625,86.889975
12.99365,295.18245,240.73055,62.570875,131.369475,86.9153
13.026825,295.191375,240.7603,62.608375,131.4426,87.161425
13.04485,295.194275,240.8903,62.619475,131.458975,87.194375
13.052075,295.2843,241.032575,62.73835,131.606125,87.368
13.0603,296.0637,241.08385,62.75575,131.6665,87.43355
13.0773,296.373675,241.713725,63.06445,131.7403,87.984925
13.08235,297.11405,242.696975,63.098825,131.787625,88.307975
13.102025,297.6468,243.180775,63.16795,131.8216,88.50785
13.11025,297.68495,243.2707,63.488675,131.85985,88.844975
13.13535,298.66735,243.283375,63.53455,131.8786,88.92465
13.143775,299.509075,243.4728,63.5552,131.927975,89.106875
13.2102,299.588925,243.902275,63.676025,132.0421,89.173825
13.223875,299.6394,243.984725,63.695275,132.146925,89.18315
13.243525,299.9677,244.0316,63.8116,132.3306,89.38655
13.251925,300.08785,244.3103,63.8566,132.460275,89.422825
13.2572,300.09235,244.3751,63.955575,132.547725,89.483175
13.265625,300.138275,244.383175,63.976475,132.65395,89.60525
13.343675,300.339925,244.413,63.995675,132.7122,89.913825
13.38505,300.4067,244.451675,64.0108,132.757575,89.9968
13.45725,300.977675,244.4555,64.04435,132.781025,90.013625
13.485175,302.44,244.5998,64.1841,132.83395,90.348
13.510075,304.256925,244.8573,64.252675,133.002775,90.48725
13.593525,305.131775,245.110225,64.301825,133.4157,90.6245
13.6006,310.7364,245.51285,64.3604,133.479375,90.648525
13.626525,313.147275,245.8379,64.443025,133.544725,91.207075
13.651775,314.280575,246.517175,64.505075,133.61595,91.22225
13.671275,317.1743,248.745825,64.624875,133.7373,91.254075
13.7433,317.40995,249.255575,64.653,133.76095,91.4184
13.7839,319.285775,249.322725,64.6915,133.8202,91.66195
13.81835,319.653875,249.341175,64.743375,133.84015,91.6913
13.8404,321.9057,249.606225,64.769175,134.061275,91.6927
13.909875,322.0557,249.865325,64.82385,134.128125,92.239525
13.938525,322.69895,250.5176,64.932425,134.1818,92.596625
13.9516,324.894075,250.522,65.034825,134.293,92.620275
13.968275,325.2033,251.21535,65.204025,134.301975,92.658325
13.990325,325.705775,251.33355,65.2746,134.399175,92.713775
13.9986,326.3981,251.4958,65.286075,134.4785,92.7206
14.032075,326.6916,252.594275,65.326075,134.6574,92.910925
14.042975,326.70705,252.696875,65.3835,134.76935,93.414775
14.056625,330.09395,252.729775,65.40475,134.8976,93.4554
14.066,330.241775,252.7905,65.450725,134.96995,93.501425
14.084875,330.34575,252.8054,65.5059,135.313275,93.514925
14.0903,330.3535,253.0236,65.581325,135.4838,93.6965
14.093125,330.8671,253.1379,65.63145,135.5783,93.80965
14.123775,331.43685,253.69755,65.637125,135.693275,94.059075
14.1734,331.69185,253.7175,65.64635,135.79375,94.333625
14.1764,331.78435,253.857525,65.681725,135.799075,94.338275
14.20955,332.015325,254.00965,65.73765,135.856075,94.747525
14.24305,332.202025,254.437325,65.840425,135.920975,94.796025
14.248625,332.541675,254.8102,65.8808,136.0211,94.87755
14.26815,332.599325,255.056125,65.9405,136.193575,95.194225
14.317275,332.85475,255.809175,65.992675,136.308925,95.224275
14.326175,333.03955,256.040925,66.1435,136.474725,95.283475
14.39015,333.046275,256.7227,66.2169,136.52785,95.43055
14.4371,333.084075,256.908175,66.3749,136.557825,95.48525
14.43995,333.422025,257.867025,66.43995,136.642725,95.614125
14.44295,333.44385,260.112075,66.506025,136.748025,95.62285
14.478375,334.5298,260.183575,66.594475,136.940225,95.96035
14.4962,334.613225,260.430825,66.650325,137.03135,96.021525
14.50135,335.702575,260.461825,66.787525,137.056375,96.2716
14.511075,335.86055,260.556,66.8642,137.2873,96.3401
14.51515,336.0655,260.5672,66.91215,137.316575,96.682425
14.517975,336.58,261.31355,66.978275,137.3645,96.68985
14.534475,337.1458,261.650675,67.04055,137.41545,96.69105
14.54205,337.227975,262.928425,67.086925,137.525525,96.92455
14.548275,337.461525,263.80455,67.141725,137.601275,96.9485
14.58465,337.6731,265.048625,67.200825,137.629,97.1896
14.59845,338.12565,265.813375,67.36485,137.677025,97.34475
14.634625,338.632325,267.61835,67.698275,137.693675,97.366975
14.640025,339.4266,268.269475,67.765425,137.76705,97.44855
14.651275,339.647,269.3864,67.8429,137.801475,97.496275
14.6565,339.88705,269.394025,67.854025,137.9102,97.52505
14.6651,340.372625,271.6168,67.86125,137.957225,97.558175
14.6679,341.132025,271.691025,67.871,138.02775,97.6554
14.68175,341.1536,272.119225,67.887025,138.062975,97.72145
14.6897,341.4614,272.14455,67.9769,138.0888,97.729225
14.751225,341.723325,272.378975,68.05705,138.1527,97.85515
14.756625,341.843325,272.49955,68.10165,138.205475,98.004925
14.75945,343.23435,272.728,68.1903,138.36435,98.0293
14.767875,343.55265,272.793875,68.23135,138.5527,98.05745
14.81785,344.616675,274.2954,68.38055,138.817925,98.0977
14.84275,345.27385,274.627625,68.477975,138.92265,98.12235
14.856575,345.60845,275.0528,68.733125,138.963725,98.167175
14.864975,345.69815,275.20535,68.791275,138.9965,98.247125
14.867825,346.286375,275.480125,68.944475,139.0718,98.323925
14.876225,346.305725,276.135525,68.996225,139.104125,98.342775
14.8831,346.556025,276.34255,69.04755,139.137625,98.36735
14.899725,346.714475,276.7372,69.065,139.203575,98.409475
14.914775,347.1302,276.77865,69.06765,139.29375,98.506325
14.9178,347.42475,276.789,69.101325,139.33185,98.58355
14.926225,347.6155,276.9064,69.150675,139.38995,98.644825
14.94945,348.74895,276.928275,69.180675,139.42375,98.7219
14.95095,350.174075,277.038675,69.217525,139.501,98.7449
14.959375,350.4356,277.1941,69.33785,139.572025,98.86125
14.9732,350.678925,277.51945,69.43475,139.631525,98.894
14.99145,351.01015,277.913325,69.491425,139.680375,99.0098
15.051075,351.422575,278.9797,69.64995,139.799175,99.05595
15.0896,351.508,280.777575,69.767625,140.028175,99.496625
15.092625,351.81945,281.289125,69.822025,140.074075,99.7176
15.126125,351.8667,281.66505,69.839825,140.1878,99.8097
15.156425,352.11895,281.72785,69.91415,140.35505,99.97535
15.157875,352.2782,281.8369,69.963225,140.541,100.04025
15.17095,352.322575,282.705075,69.9938,140.581475,100.27675
15.250975,352.47395,282.78425,70.07785,140.641525,100.2996
15.259225,352.54475,282.80145,70.12505,140.7307,100.32115
15.3353,353.81165,287.2894,70.17285,140.76775,100.8415
15.35635,355.1321,287.58835,70.39295,140.87035,100.92345
15.384075,355.469275,287.699475,70.459575,140.9365,101.5786
15.4063,355.47455,287.9989,70.50235,140.97315,101.795825
15.459125,355.5186,288.058125,70.5727,141.020575,101.807625
15.4756,355.5914,288.097975,70.682725,141.06735,101.834025
15.484175,355.805375,289.180825,70.701225,141.110425,101.8402
15.539575,356.023525,289.802075,70.734225,141.138925,101.9597
15.5697,356.041975,290.425675,70.7915,141.195775,102.0919
15.572725,356.725375,291.676925,70.829525,141.2915,102.223975
15.613875,356.793175,292.08325,70.898,141.348175,102.2741
15.6518,356.898525,292.28865,70.956525,141.479,102.32185
15.66305,357.1404,292.63865,70.996725,141.509275,102.483025
15.714575,357.5318,293.11205,71.00135,141.61735,102.5474
15.72265,357.662475,293.342225,71.08175,141.655075,102.638
15.7477,358.07135,293.90285,71.1759,141.747175,102.643475
15.75615,358.765675,294.453225,71.182925,141.910575,102.67765
15.7644,359.236275,294.51195,71.1958,142.244275,102.755625
15.7728,359.311375,294.5525,71.3455,142.352875,102.762775
15.7744,360.02835,295.20415,71.505625,142.568425,102.8891
15.80055,360.161975,295.475075,71.51075,142.5724,102.9172
15.80895,361.365875,295.685225,71.57355,142.5859,103.457975
15.83945,361.920125,295.704875,71.63625,142.74015,103.723825
15.864525,362.1803,296.3569,71.639625,142.831925,103.739875
15.881,363.5767,297.788825,71.695825,142.8694,103.771475
15.958875,363.744925,299.218,71.8267,142.9124,104.1262
15.9811,364.119,299.4392,71.8541,143.015775,104.3321
15.98395,364.774125,299.52045,71.909775,143.046225,104.334475
15.9922,364.89065,299.606575,71.943275,143.20775,104.45355
16.0227,364.938575,299.83845,71.9473,143.253325,104.466
16.033575,365.035625,299.953325,71.9788,143.328675,104.677625
16.045175,365.0745,299.96355,71.98795,143.3877,104.7841
16.1099,365.47405,299.985925,72.0043,143.49385,104.793675
16.133875,365.55785,299.9888,72.016475,143.5537,105.136425
16.155775,367.315375,300.00745,72.025825,143.741175,105.213275
16.1921,367.461675,300.56745,72.02865,143.794425,105.31415
16.2005,367.4757,300.903325,72.040475,143.9959,105.43315
