SPK_SPKC03a (inhibited),SPK_SPKC07b (inhibited),SPK_SPKC08b (no effect),SPK_SPKC08c (excited),SPK_SPKC10a (weak inhibition)
304.7117,,,,438.0779
304.7288,,,,438.09055
304.736225,,,,438.1332
304.742975,,,,438.173875
304.747825,,,,438.205075
304.753175,,,,438.2308
304.757375,,,,438.2511
304.7679,,,,438.280075
304.7738,,,,438.2991
304.78295,,,,438.326325
304.789225,,,,438.35025
304.797,,,,438.37805
304.80585,,,,438.43065
304.8095,,,,438.455575
304.8186,,,,438.4662
304.82195,,,,438.482475
304.82525,,,,438.501475
304.834625,,,,438.519775
304.838175,,,,438.538575
304.845425,,,,438.556775
304.847975,,,,438.57555
304.85395,,,,438.589825
304.8613,,,,438.610775
304.868125,,,,438.631
304.874275,,,,438.65045
304.879925,,,,438.690525
304.889825,,,,438.728425
304.898975,,,,438.7715
304.9026,,,,438.809425
304.906525,,,,438.846
304.915125,,,,438.871525
304.9239,,,,438.886775
304.927475,,,,438.907275
304.9396,,,,438.928625
304.945725,,,,438.94435
304.9524,,,,438.9596
304.96025,,,,438.990575
304.9681,,,,439.00985
304.978375,,,,439.018325
304.983425,,,,439.0288
304.9934,,,,439.046475
305.00875,,,,439.06175
305.02335,,,,439.076525
305.041275,,,,439.103925
305.047,,,,439.126525
305.064425,,,,439.14555
305.080075,,,,439.16575
305.089675,,,,439.184
305.112075,,,,439.2093
305.13725,,,,439.22315
305.153975,,,,439.238525
305.17065,,,,439.257675
305.185625,,,,439.27015
305.195275,,,,439.287625
305.217825,,,,439.30235
305.228125,,,,439.315725
305.235275,,,,439.335425
305.24315,,,,439.35235
305.252375,,,,439.372725
305.25905,,,,439.3877
305.271125,,,,439.4181
305.279725,,,,439.436375
305.286575,,,,439.45995
305.308575,,,,439.479725
305.321875,,,,439.50025
305.329975,,,,439.5205
305.3417,,,,439.53735
305.353975,,,,439.55685
305.369025,,,,439.568075
305.377375,,,,439.58145
305.400875,,,,439.59445
305.41345,,,,439.6127
305.428275,,,,439.64255
305.453825,,,,439.658375
305.459825,,,,439.66655
305.47595,,,,439.67135
305.479875,,,,439.67595
305.496,,,,439.6826
305.508275,,,,439.6939
305.517975,,,,439.701925
305.52415,,,,439.7114
305.537425,,,,439.72135
305.558525,,,,439.730875
305.566875,,,,439.747125
305.573825,,,,439.7602
305.587975,,,,439.77565
305.601375,,,,439.789475
305.60735,,,,439.80235
305.6281,,,,439.81905
305.638,,,,439.831325
305.65405,,,,439.8429
305.66045,,,,439.858
305.67045,,,,439.86955
305.689,,,,439.88605
305.69475,,,,439.954025
305.70765,,,,439.99295
305.71525,,,,440.01795
305.73085,,,,440.043875
305.741625,,,,440.077125
305.750475,,,,440.10975
305.763775,,,,440.132125
305.780575,,,,440.157
305.7893,,,,440.176625
305.79395,,,,440.193175
305.801725,,,,440.21505
305.814225,,,,440.2177
305.826875,,,,440.23765
305.8318,,,,440.256125
305.8649,,,,440.26975
305.890525,,,,440.2868
305.908375,,,,440.30065
305.93635,,,,440.318975
305.95525,,,,440.335625
305.97135,,,,440.35835
305.9797,,,,440.378275
306.002675,,,,440.395825
306.009275,,,,440.41895
306.024775,,,,440.448675
306.03755,,,,440.46695
306.0539,,,,440.492425
306.0683,,,,440.513175
306.076575,,,,440.5556
306.092775,,,,440.576075
306.112975,,,,440.594825
306.1232,,,,440.6157
306.136475,,,,440.636975
306.149375,,,,440.6591
306.17075,,,,440.684225
306.193625,,,,440.704675
306.217625,,,,440.727025
306.242125,,,,440.758875
306.260475,,,,440.780025
306.275925,,,,440.804025
306.302675,,,,440.860625
306.319975,,,,440.880775
306.3354,,,,440.900325
306.352825,,,,440.92125
306.3744,,,,440.9548
306.394225,,,,440.981
306.4016,,,,441.005425
306.42845,,,,441.03605
306.43865,,,,441.0653
306.450625,,,,441.09945
306.465925,,,,441.1198
306.492475,,,,441.164575
306.50465,,,,441.1946
306.52245,,,,441.227
306.5349,,,,441.257675
306.559475,,,,441.281725
306.576225,,,,441.3016
306.599675,,,,441.3187
306.618025,,,,441.3454
306.627775,,,,441.371925
306.64295,,,,441.39995
306.66725,,,,441.425625
306.674625,,,,441.4285
306.6845,,,,441.44655
306.694175,,,,441.46765
306.71115,,,,441.49035
306.724975,,,,441.5136
306.734,,,,441.537775
306.7514,,,,441.572375
306.7737,,,,441.59705
306.7924,,,,441.63125
306.798825,,,,441.666975
306.817525,,,,441.699925
306.8346,,,,441.728925
306.854275,,,,441.752375
306.86725,,,,441.767025
306.88065,,,,441.790925
306.907825,,,,441.81155
306.91935,,,,441.849475
306.940775,,,,441.873475
306.95605,,,,441.90015
306.964275,,,,441.927075
306.978225,,,,441.9461
306.9921,,,,441.969475
307.00235,,,,441.998625
307.021975,,,,442.0217
307.036275,,,,442.04265
307.05935,,,,442.063425
307.07765,,,,442.086825
307.092,,,,442.112775
307.107425,,,,442.12735
307.121,,,,442.146725
307.134175,,,,442.181325
307.146225,,,,442.199675
307.157375,,,,442.212875
307.1696,,,,442.229325
307.18225,,,,442.248525
307.2012,,,,442.266525
307.2154,,,,442.304725
307.230975,,,,442.3274
307.240975,,,,442.3528
307.259125,,,,442.382725
307.275525,,,,442.40465
307.291425,,,,442.4242
307.306625,,,,442.427675
307.32,,,,442.45325
307.3379,,,,442.476275
307.3552,,,,442.512725
307.367875,,,,442.53655
307.384175,,,,442.5583
307.40525,,,,442.576225
307.42155,,,,442.589725
307.433,,,,442.592425
307.44775,,,,442.609325
307.4593,,,,442.6272
307.49355,,,,442.649625
307.499525,,,,442.67325
307.5187,,,,442.70005
307.528375,,,,442.7209
307.54295,,,,442.738675
307.5552,,,,442.749025
307.565375,,,,442.758775
307.57,,,,442.767725
307.591675,,,,442.77775
307.61735,,,,442.7898
307.63305,,,,442.806325
307.650875,,,,442.822
307.661425,,,,442.85285
307.668475,,,,442.8731
307.68825,,,,442.890425
307.717975,,,,442.905575
307.723875,,,,442.9225
307.742325,,,,442.937625
307.7573,,,,442.954975
307.77905,,,,442.968175
307.7929,,,,442.98185
307.80475,,,,443.00815
307.8247,,,,443.0243
307.841525,,,,443.034425
307.85995,,,,443.042275
307.86595,,,,443.050925
307.8744,,,,443.059175
307.885725,,,,443.075225
307.8973,,,,443.07975
307.912925,,,,443.093575
307.922225,,,,443.10445
307.938575,,,,443.11875
307.952075,,,,443.136725
307.9675,,,,443.156175
307.9828,,,,443.1689
307.9927,,,,443.184225
308.007025,,,,443.199925
308.020025,,,,443.213775
308.035825,,,,443.2252
308.044,,,,443.241275
308.061675,,,,443.252925
308.07905,,,,443.2716
308.09325,,,,443.290375
308.111025,,,,443.313275
308.12345,,,,443.330025
308.13835,,,,443.34755
308.151575,,,,443.36675
308.161325,,,,443.3833
308.168425,,,,443.40855
308.185175,,,,443.434575
308.195825,,,,443.454875
308.210075,,,,443.488075
308.226975,,,,443.511925
308.24485,,,,443.521875
308.2542,,,,443.531175
308.268375,,,,443.5416
308.288725,,,,443.551425
308.31005,,,,443.5634
308.32365,,,,443.577225
308.338625,,,,443.598925
308.3649,,,,443.6124
308.37305,,,,443.62285
308.388825,,,,443.63725
308.4082,,,,443.650975
308.42065,,,,443.6667
308.438625,,,,443.66985
308.457175,,,,443.68835
308.47105,,,,443.7169
308.48425,,,,443.759675
308.50115,,,,443.782825
308.514375,,,,443.79705
308.52515,,,,443.810425
308.536625,,,,443.8321
308.550475,,,,443.8629
308.572275,,,,443.89035
308.57955,,,,443.91485
308.588925,,,,443.935425
308.598575,,,,443.9611
308.608825,,,,443.983575
308.62175,,,,444.03775
308.63295,,,,444.0605
308.647125,,,,444.094725
308.657525,,,,444.119875
308.670975,,,,444.1327
308.683475,,,,444.156175
308.696575,,,,444.175975
308.711475,,,,444.190425
308.718925,,,,444.20475
308.731325,,,,444.220125
308.741075,,,,444.2362
308.755775,,,,444.2589
308.7675,,,,444.284525
308.77595,,,,444.32305
308.786625,,,,444.341425
308.803625,,,,444.3685
308.819625,,,,444.38965
308.828675,,,,444.410925
308.8436,,,,444.4328
308.860675,,,,444.44755
308.878225,,,,444.46585
308.8938,,,,444.495725
308.9108,,,,444.5191
308.924325,,,,444.532425
308.9316,,,,444.560025
308.946225,,,,444.5727
308.97155,,,,444.585125
308.998775,,,,444.596075
309.02355,,,,444.612375
309.044025,,,,444.6303
309.06475,,,,444.645475
309.072925,,,,444.66575
309.082425,,,,444.686225
309.093925,,,,444.69945
309.109075,,,,444.721675
309.12545,,,,444.74385
309.15285,,,,444.7569
309.1706,,,,444.7666
309.1755,,,,444.7763
309.19155,,,,444.78885
309.2057,,,,444.8005
309.226175,,,,444.817275
309.244675,,,,444.831725
309.25045,,,,444.845425
309.261325,,,,444.8563
309.276225,,,,444.867275
309.2907,,,,444.8852
309.3145,,,,444.9137
309.329375,,,,444.92655
309.3363,,,,444.93855
309.35415,,,,444.96225
309.372,,,,444.9725
309.3889,,,,444.984325
309.39705,,,,444.994025
309.404575,,,,445.0107
309.4177,,,,445.02435
309.4381,,,,445.040175
309.44745,,,,445.049625
309.4711,,,,445.061175
309.48465,,,,445.07675
309.500475,,,,445.088425
309.519275,,,,445.104825
309.531225,,,,445.116225
309.5532,,,,445.140875
309.57015,,,,445.1544
309.58385,,,,445.171075
309.5973,,,,445.18225
309.620525,,,,445.192425
309.6338,,,,445.208375
309.652125,,,,445.26015
309.6609,,,,445.279025
309.6755,,,,445.3236
309.693575,,,,445.3376
309.7092,,,,445.355
309.7249,,,,445.404125
309.7374,,,,445.425175
309.7515,,,,445.439825
309.7727,,,,445.45905
309.7911,,,,445.471525
309.810675,,,,445.4878
309.83165,,,,445.51725
309.850825,,,,445.533325
309.860675,,,,445.5545
309.873275,,,,445.5791
309.8771,,,,445.59785
309.885375,,,,445.62025
309.895675,,,,445.6373
309.898325,,,,445.662225
309.908125,,,,445.6872
309.9239,,,,445.725325
309.93665,,,,445.7451
309.944375,,,,445.76225
309.954625,,,,445.78025
309.963425,,,,445.79675
309.96945,,,,445.816075
309.982375,,,,445.83065
309.98685,,,,445.852725
309.997975,,,,445.8829
310.00885,,,,445.918375
310.021225,,,,445.93505
310.031675,,,,445.967525
310.049925,,,,445.980775
310.0602,,,,445.9913
310.069975,,,,446.00275
310.08255,,,,446.021725
310.088725,,,,446.037375
310.095925,,,,446.040575
310.101025,,,,446.05075
310.105275,,,,446.0635
310.109725,,,,446.0732
310.11545,,,,446.08525
310.12025,,,,446.09655
310.1256,,,,446.1075
310.13295,,,,446.1264
310.1396,,,,446.13555
310.1428,,,,446.152025
310.147775,,,,446.166925
310.1551,,,,446.177525
310.158575,,,,446.190825
310.1662,,,,446.2016
310.171725,,,,446.212875
310.18045,,,,446.2259
310.187875,,,,446.235575
310.1976,,,,446.2553
310.2075,,,,446.2684
310.215525,,,,446.286675
310.2209,,,,446.2936
310.2274,,,,446.30275
310.23305,,,,446.318125
310.238775,,,,446.326875
310.252375,,,,446.341825
310.2584,,,,446.354125
310.26225,,,,446.369575
310.269025,,,,446.378675
310.2811,,,,446.39875
310.287425,,,,446.4138
310.29105,,,,446.4269
310.2973,,,,446.443125
310.3041,,,,446.454675
310.311375,,,,446.463775
310.314175,,,,446.47925
310.32005,,,,446.4859
310.32675,,,,446.49375
310.3359,,,,446.5135
310.3391,,,,446.5571
310.34235,,,,446.5712
310.346275,,,,446.58855
310.3561,,,,446.6055
310.362675,,,,446.6226
310.366525,,,,446.6387
310.376225,,,,446.66145
310.381125,,,,446.679375
310.38535,,,,446.72405
310.391875,,,,446.747475
310.400825,,,,446.77145
310.403875,,,,446.79485
310.4095,,,,446.850625
310.413475,,,,446.871775
310.419425,,,,446.888
310.426275,,,,446.914575
310.429225,,,,446.935025
310.43695,,,,446.9493
310.441175,,,,446.962775
310.448825,,,,446.9773
310.455375,,,,447.00485
310.4624,,,,447.026925
310.466425,,,,447.052475
310.47285,,,,447.0709
310.480825,,,,447.093925
310.4867,,,,447.1107
310.4903,,,,447.132325
310.498375,,,,447.1532
310.502125,,,,447.17695
310.510225,,,,447.20235
310.51755,,,,447.2254
310.52385,,,,447.242475
310.532575,,,,447.261225
310.541225,,,,447.2855
310.548475,,,,447.30095
310.553775,,,,447.327125
310.56285,,,,447.360825
310.5719,,,,447.37935
310.5801,,,,447.403975
310.584525,,,,447.4213
310.593225,,,,447.44035
310.59985,,,,447.4638
310.606125,,,,447.482425
310.611525,,,,447.506975
310.617775,,,,447.5344
310.623425,,,,447.56265
310.629425,,,,447.582675
310.638375,,,,447.599975
310.646375,,,,447.62235
310.65285,,,,447.6479
310.6601,,,,447.657775
310.669625,,,,447.696
310.677875,,,,447.713225
310.69355,,,,447.7306
310.70215,,,,447.758225
310.706825,,,,447.78795
310.7181,,,,447.8251
310.732225,,,,447.844925
310.741925,,,,447.881725
310.765225,,,,447.916025
310.788325,,,,447.978825
310.80545,,,,448.01965
310.83205,,,,448.03645
310.848525,,,,448.068425
310.880075,,,,448.09455
310.89925,,,,448.12405
310.90755,,,,448.158575
310.9224,,,,448.18545
310.933925,,,,448.213325
310.95225,,,,448.246925
310.96385,,,,448.269475
310.987875,,,,448.290425
311.005725,,,,448.324775
311.024875,,,,448.3492
311.035375,,,,448.38005
311.060075,,,,448.41215
311.075825,,,,448.430475
311.0931,,,,448.456625
311.11095,,,,448.491725
311.126,,,,448.5161
311.136325,,,,448.547225
311.16875,,,,448.564525
311.1881,,,,448.585625
311.207075,,,,448.6159
311.21955,,,,448.6447
311.232125,,,,448.680725
311.246725,,,,448.70725
311.273425,,,,448.736125
311.284275,,,,448.762325
311.29295,,,,448.79815
311.307625,,,,448.82065
311.3166,,,,448.852175
311.3486,,,,448.879175
311.36005,,,,448.904
311.376325,,,,448.9232
311.3863,,,,448.945725
311.40875,,,,448.966325
311.438625,,,,448.98815
311.454125,,,,449.005075
311.466625,,,,449.027225
311.490625,,,,449.04575
311.499575,,,,449.061775
311.523875,,,,449.092775
311.530875,,,,449.11045
311.548825,,,,449.130325
311.561675,,,,449.15675
311.584,,,,449.178775
311.59775,,,,449.2035
311.61565,,,,449.217
311.62855,,,,449.2318
311.647475,,,,449.251075
311.664625,,,,449.269375
311.680225,,,,449.289725
311.699925,,,,449.3116
311.709325,,,,449.334075
311.72785,,,,449.348875
311.74255,,,,449.37175
311.757725,,,,449.386325
311.782,,,,449.409575
311.7983,,,,449.4257
311.815725,,,,449.440025
311.853825,,,,449.456525
311.88125,,,,449.487125
311.897125,,,,449.5005
311.90855,,,,449.525975
311.925225,,,,449.5496
311.94095,,,,449.5635
311.954475,,,,449.581475
311.972625,,,,449.61235
311.99015,,,,449.6471
312.0114,,,,449.669675
312.02855,,,,449.68675
312.035925,,,,449.711075
312.0592,,,,449.738175
312.073425,,,,449.75855
312.0784,,,,449.7777
312.082825,,,,449.7964
312.0863,,,,449.82715
312.09585,,,,449.8583
312.1008,,,,449.880925
312.112875,,,,449.8978
312.126375,,,,449.92585
312.146875,,,,449.948575
312.156625,,,,449.961175
312.1629,,,,449.9709
312.18095,,,,449.99085
312.193025,,,,450.0203
312.20435,,,,450.0447
312.210325,,,,450.076425
312.2156,,,,450.10375
312.220525,,,,450.134025
312.23825,,,,450.15985
312.255375,,,,450.16545
312.264125,,,,450.1824
312.269825,,,,450.198375
312.280525,,,,450.219325
312.288825,,,,450.23005
312.29235,,,,450.238925
312.304225,,,,450.24575
312.3125,,,,450.25625
312.321425,,,,450.27575
312.33045,,,,450.287075
312.3379,,,,450.3043
312.347425,,,,450.323225
312.35925,,,,450.339975
312.363875,,,,450.36075
312.371125,,,,450.386675
312.378825,,,,450.404125
312.390125,,,,450.417525
312.399925,,,,450.425625
312.405425,,,,450.4456
312.410825,,,,450.474225
312.41895,,,,450.48155
312.425175,,,,450.490525
312.43735,,,,450.51975
312.445425,,,,450.537575
312.4551,,,,450.554775
312.46575,,,,450.569375
312.47225,,,,450.5852
312.484425,,,,450.603925
312.49415,,,,450.622625
312.502625,,,,450.651125
312.5119,,,,450.669725
312.517625,,,,450.691075
312.5383,,,,450.704775
312.55065,,,,450.71995
312.565175,,,,450.736025
312.581875,,,,450.76445
312.597075,,,,450.7906
312.60805,,,,450.821775
312.623775,,,,450.847325
312.634875,,,,450.86325
312.64085,,,,450.870425
312.652525,,,,450.8744
312.675725,,,,450.8957
312.68275,,,,450.905725
312.690575,,,,450.91575
312.7057,,,,450.938025
312.718875,,,,450.95055
312.733675,,,,450.96275
312.741,,,,450.97695
312.751425,,,,450.995275
312.762325,,,,451.00735
312.77665,,,,451.027075
312.79455,,,,451.0509
312.810375,,,,451.06795
312.8153,,,,451.088325
312.8366,,,,451.10565
312.851,,,,451.1205
312.874375,,,,451.138225
312.894975,,,,451.154175
312.9118,,,,451.168325
312.9169,,,,451.189125
312.93225,,,,451.202875
312.957175,,,,451.21635
312.977575,,,,451.230225
312.994925,,,,451.2467
313.00755,,,,451.2635
313.0247,,,,451.28695
313.029025,,,,451.30925
313.0441,,,,451.3386
313.0505,,,,451.359575
313.0537,,,,451.38375
313.062525,,,,451.408725
313.0702,,,,451.431775
313.0751,,,,451.4523
313.08155,,,,451.4765
313.08665,,,,451.495525
313.091825,,,,451.5143
313.095825,,,,451.535675
313.103275,,,,451.562475
313.108475,,,,451.581925
313.11495,,,,451.60265
313.122975,,,,451.633225
313.127325,,,,451.66395
313.1328,,,,451.708525
313.140925,,,,451.7428
313.146475,,,,451.776525
313.1498,,,,451.808325
313.161325,,,,451.816825
313.165275,,,,451.8355
313.1711,,,,451.8611
313.177625,,,,451.888275
313.1839,,,,451.91905
313.1916,,,,451.9653
313.19875,,,,451.9918
313.201725,,,,452.0181
313.209675,,,,452.048575
313.218075,,,,452.0811
313.22535,,,,452.101125
313.2326,,,,452.125
313.2431,,,,452.1496
313.24835,,,,452.16315
313.2597,,,,452.17705
313.267975,,,,452.186875
313.27375,,,,452.197325
313.2815,,,,452.207075
313.290525,,,,452.219075
313.2981,,,,452.232425
313.306825,,,,452.246675
313.317675,,,,452.2607
313.32795,,,,452.278775
313.337725,,,,452.298675
313.36195,,,,452.3197
313.369125,,,,452.329825
313.377675,,,,452.348475
313.383875,,,,452.366475
313.398475,,,,452.39895
313.424625,,,,452.41705
313.438075,,,,452.4348
313.45925,,,,452.45235
313.478675,,,,452.4666
313.4848,,,,452.48335
313.4978,,,,452.5029
313.5073,,,,452.5177
313.5282,,,,452.532
313.54105,,,,452.5501
313.555625,,,,452.5686
313.5712,,,,452.59115
313.5762,,,,452.61105
313.584325,,,,452.649375
313.589975,,,,452.6665
313.59895,,,,452.705125
313.6062,,,,452.75125
313.611375,,,,452.76125
313.630925,,,,452.77205
313.6355,,,,452.781375
313.649575,,,,452.79615
313.66195,,,,452.809025
313.6698,,,,452.8208
313.679175,,,,452.836625
313.68685,,,,452.846825
313.7047,,,,452.8755
313.722875,,,,452.889975
313.7319,,,,452.903975
313.75985,,,,452.91655
313.776675,,,,452.9313
313.80845,,,,452.95055
313.824675,,,,452.96385
313.837775,,,,452.985425
313.856025,,,,453.021175
313.86425,,,,453.051175
313.89155,,,,453.08645
313.908525,,,,453.113025
313.9212,,,,453.14035
313.9548,,,,453.15775
313.97085,,,,453.18275
313.98115,,,,453.197775
314.011975,,,,453.222925
314.028,,,,453.2431
314.04345,,,,453.2679
314.06275,,,,453.2949
314.083325,,,,453.3163
314.10515,,,,453.331425
314.118575,,,,453.36625
314.134975,,,,453.38165
314.148525,,,,453.4032
314.16195,,,,453.4229
314.17665,,,,453.43875
314.197875,,,,453.45535
314.218675,,,,453.474625
314.238825,,,,453.495775
314.252775,,,,453.51365
314.26775,,,,453.53215
314.27935,,,,453.5441
314.299925,,,,453.553725
314.3171,,,,453.565175
314.3331,,,,453.57595
314.343025,,,,453.58875
314.35715,,,,453.600075
314.366375,,,,453.611175
314.381525,,,,453.622975
314.394725,,,,453.633975
