SPK_SPKC01a (excited),SPK_SPKC08b (excited),SPK_SPKC09a (excited),SPK_SPKC11a (no effect)
,,305.711375,
,,305.729225,
,,305.74555,
,,305.7569,
,,305.7699,
,,305.782525,
,,305.797225,
,,305.817475,
,,305.8685,
,,305.888175,
,,305.90925,
,,305.9285,
,,305.956325,
,,305.9747,
,,306.00965,
,,306.03925,
,,306.054225,
,,306.074875,
,,306.103325,
,,306.124275,
,,306.1486,
,,306.164175,
,,306.193225,
,,306.219875,
,,306.25395,
,,306.281225,
,,306.31025,
,,306.3382,
,,306.369075,
,,306.414825,
,,306.443375,
,,306.490625,
,,306.5146,
,,306.546775,
,,306.5663,
,,306.622525,
,,306.64525,
,,306.67965,
,,306.707275,
,,306.753925,
,,306.77905,
,,306.79925,
,,306.8165,
,,306.8281,
,,306.844825,
,,306.86305,
,,306.878275,
,,306.889475,
,,306.902075,
,,306.913825,
,,306.924925,
,,306.95025,
,,306.96865,
,,306.985375,
,,307.029025,
,,307.058975,
,,307.087875,
,,307.104775,
,,307.11625,
,,307.13285,
,,307.16035,
,,307.18365,
,,307.203625,
,,307.22125,
,,307.243075,
,,307.257775,
,,307.269325,
,,307.2837,
,,307.292475,
,,307.298275,
,,307.3054,
,,307.31145,
,,307.318025,
,,307.3252,
,,307.33305,
,,307.345775,
,,307.357775,
,,307.367275,
,,307.388425,
,,307.4039,
,,307.416625,
,,307.430625,
,,307.447375,
,,307.4763,
,,307.507175,
,,307.539525,
,,307.573475,
,,307.585675,
,,307.61185,
,,307.6375,
,,307.653075,
,,307.661975,
,,307.6761,
,,307.683725,
,,307.6911,
,,307.7003,
,,307.712125,
,,307.7308,
,,307.74535,
,,307.756375,
,,307.7753,
,,307.793425,
,,307.81435,
,,307.856225,
,,307.877025,
,,307.911775,
,,307.932325,
,,307.954175,
,,307.976675,
,,307.9926,
,,308.0169,
,,308.042175,
,,308.06055,
,,308.072475,
,,308.086975,
,,308.09775,
,,308.1051,
,,308.111475,
,,308.12405,
,,308.13365,
,,308.144475,
,,308.161175,
,,308.172725,
,,308.18495,
,,308.19685,
,,308.20605,
,,308.215625,
,,308.2229,
,,308.2319,
,,308.2437,
,,308.25775,
,,308.26835,
,,308.288825,
,,308.299125,
,,308.30695,
,,308.322875,
,,308.349925,
,,308.364225,
,,308.37555,
,,308.38495,
,,308.4062,
,,308.41555,
,,308.4293,
,,308.4385,
,,308.449625,
,,308.460725,
,,308.47705,
,,308.4851,
,,308.4935,
,,308.5068,
,,308.512625,
,,308.518275,
,,308.524725,
,,308.53215,
,,308.53925,
,,308.547175,
,,308.559025,
,,308.569525,
,,308.577875,
,,308.590225,
,,308.61825,
,,308.630225,
,,308.6516,
,,308.670325,
,,308.68595,
,,308.700775,
,,308.715475,
,,308.724325,
,,308.743375,
,,308.760125,
,,308.775425,
,,308.787825,
,,308.806025,
,,308.8156,
,,308.825175,
,,308.8368,
,,308.845,
,,308.85915,
,,308.868675,
,,308.8776,
,,308.887425,
,,308.904225,
,,308.919525,
,,308.931,
,,308.958625,
,,308.9711,
,,308.992625,
,,309.016975,
,,309.02895,
,,309.0535,
,,309.071425,
,,309.09065,
,,309.1008,
,,309.112925,
,,309.12815,
,,309.139575,
,,309.160175,
,,309.181425,
,,309.198575,
,,309.21015,
,,309.224725,
,,309.243475,
,,309.25525,
,,309.28235,
,,309.29975,
,,309.318425,
,,309.3356,
,,309.350925,
,,309.36695,
,,309.381375,
,,309.41105,
,,309.4363,
,,309.46195,
,,309.486525,
,,309.509425,
,,309.519925,
,,309.5405,
,,309.55375,
,,309.5636,
,,309.58175,
,,309.5934,
,,309.605325,
,,309.6189,
,,309.627375,
,,309.652975,
,,309.6682,
,,309.678175,
,,309.69605,
,,309.7129,
,,309.731,
,,309.744125,
,,309.7528,
,,309.762425,
,,309.7719,
,,309.78135,
,,309.79755,
,,309.80845,
,,309.81745,
,,309.82645,
,,309.837325,
,,309.84485,
,,309.8584,
,,309.8674,
,,309.87585,
,,309.88915,
,,309.89645,
,,309.90795,
,,309.918525,
,,309.9305,
,,309.9456,
,,309.958,
,,309.9705,
,,309.98455,
,,309.9986,
,,310.013025,
,,310.0264,
,,310.038825,
,,310.05285,
,,310.06505,
,,310.080825,
,,310.09835,
,,310.1122,
,,310.1391,
,,310.150425,
,,310.1588,
,,310.18025,
,,310.1999,
,,310.21025,
,,310.22685,
,,310.238425,
,,310.2547,
,,310.273475,
,,310.292025,
,,310.3149,
,,310.3411,
,,310.356175,
,,310.366225,
,,310.378975,
,,310.394675,
,,310.41955,
,,310.439625,
,,310.461025,
,,310.48755,
,,310.50575,
,,310.5222,
,,310.539375,
,,310.5522,
,,310.56735,
,,310.578725,
,,310.605575,
,,310.62335,
,,310.643675,
,,310.661125,
,,310.6897,
,,310.71005,
,,310.728775,
,,310.75195,
,,310.76645,
,,310.7917,
,,310.804725,
,,310.814675,
,,310.8278,
,,310.8368,
,,310.848275,
,,310.8631,
,,310.8761,
,,310.885375,
,,310.90045,
,,310.91685,
,,310.932025,
,,310.9475,
,,310.956525,
,,310.966425,
,,310.97885,
,,310.988025,
,,310.999175,
,,311.01265,
,,311.036775,
,,311.04795,
,,311.0582,
,,311.077975,
,,311.0946,
,,311.1079,
,,311.132925,
,,311.143625,
,,311.153975,
,,311.179425,
,,311.194225,
,,311.209825,
,,311.2324,
,,311.246,
,,311.266475,
,,311.284975,
,,311.30185,
,,311.322325,
,,311.339625,
,,311.361725,
,,311.37725,
,,311.395625,
,,311.418675,
,,311.43835,
,,311.4547,
,,311.471325,
,,311.486675,
,,311.50135,
,,311.513825,
,,311.53075,
,,311.544475,
,,311.5585,
,,311.568775,
,,311.586525,
,,311.6067,
,,311.619525,
,,311.638525,
,,311.667375,
,,311.696825,
,,311.720225,
,,311.74195,
,,311.76575,
,,311.792425,
,,311.80805,
,,311.8358,
,,311.86315,
,,311.883025,
,,311.8982,
,,311.922075,
,,311.93895,
,,311.9519,
,,311.9677,
,,311.977075,
,,311.98755,
,,311.9994,
,,312.014025,
,,312.0307,
,,312.051725,
,,312.076725,
,,312.088425,
,,312.10155,
,,312.125175,
,,312.13635,
,,312.1575,
,,312.17565,
,,312.19585,
,,312.214075,
,,312.23525,
,,312.2637,
,,312.287675,
,,312.298275,
,,312.31165,
,,312.331825,
,,312.374175,
,,312.387325,
,,312.40925,
,,312.425825,
,,312.443725,
,,312.455325,
,,312.471675,
,,312.4873,
,,312.505075,
,,312.52735,
,,312.55005,
,,312.56615,
,,312.58385,
,,312.594925,
,,312.613125,
,,312.63355,
,,312.65135,
,,312.67455,
,,312.695825,
,,312.717875,
,,312.73085,
,,312.750925,
,,312.767125,
,,312.78705,
,,312.809,
,,312.8207,
,,312.836,
,,312.852675,
,,312.86925,
,,312.8884,
,,312.90575,
,,312.91845,
,,312.940725,
,,312.954925,
,,312.968,
,,312.9779,
,,313.002825,
,,313.0302,
,,313.043975,
,,313.0529,
,,313.062725,
,,313.07675,
,,313.091575,
,,313.1128,
,,313.124225,
,,313.138375,
,,313.14925,
,,313.16265,
,,313.17265,
,,313.186575,
,,313.204925,
,,313.216825,
,,313.2328,
,,313.2441,
,,313.25785,
,,313.268825,
,,313.279975,
,,313.2984,
,,313.307025,
,,313.314875,
,,313.330375,
,,313.3468,
,,313.366525,
,,313.387225,
,,313.397525,
,,313.408025,
,,313.42245,
,,313.431375,
,,313.441725,
,,313.4554,
,,313.467775,
,,313.48055,
,,313.4896,
,,313.50265,
,,313.514,
,,313.52575,
,,313.53915,
,,313.551075,
,,313.562725,
,,313.57335,
,,313.583825,
,,313.597975,
,,313.607975,
,,313.6205,
,,313.632275,
,,313.641425,
,,313.651925,
,,313.66715,
,,313.678675,
,,313.687725,
,,313.7013,
,,313.716325,
,,313.7364,
,,313.749625,
,,313.76325,
,,313.7794,
,,313.7941,
,,313.810525,
,,313.827025,
,,313.8387,
,,313.850675,
,,313.859475,
,,313.87095,
,,313.88015,
,,313.8923,
,,313.9004,
,,313.9136,
,,313.927,
,,313.9395,
,,313.952875,
,,313.97095,
,,313.990075,
,,314.00545,
,,314.01955,
,,314.0306,
,,314.052675,
,,314.07145,
,,314.085475,
,,314.10655,
,,314.1225,
,,314.13215,
,,314.14405,
,,314.1526,
,,314.16425,
,,314.173625,
,,314.187675,
,,314.20295,
,,314.213225,
,,314.2253,
,,314.243275,
,,314.257475,
,,314.27165,
,,314.2868,
,,314.30265,
,,314.31125,
,,314.3224,
,,314.33875,
,,314.350175,
,,314.359325,
,,314.3719,
,,314.3845,
,,314.3988,
,,314.41605,
,,314.433675,
,,314.446375,
,,314.462425,
,,314.491325,
,,314.506025,
,,314.5186,
,,314.53465,
,,314.55535,
,,314.570775,
,,314.58855,
,,314.5989,
,,314.613275,
,,314.624575,
,,314.6366,
,,314.6459,
,,314.655125,
,,314.6617,
,,314.671775,
,,314.6856,
,,314.701075,
,,314.7167,
,,314.738225,
,,314.7482,
,,314.76145,
,,314.77015,
,,314.78255,
,,314.79225,
,,314.800675,
,,314.81355,
,,314.831475,
,,314.8446,
,,314.85625,
,,314.8706,
,,314.882325,
,,314.8943,
,,314.9054,
,,314.918125,
,,314.927975,
,,314.934975,
,,314.946525,
,,314.960825,
,,314.974525,
,,314.99275,
,,315.00625,
,,315.019825,
,,315.028975,
,,315.04305,
,,315.055025,
,,315.068225,
,,315.086575,
,,315.09965,
,,315.117675,
,,315.131775,
,,315.14505,
,,315.1555,
,,315.167025,
,,315.176475,
,,315.19435,
,,315.21795,
,,315.238125,
,,315.255425,
,,315.2713,
,,315.2905,
,,315.30355,
,,315.316325,
,,315.338325,
,,315.353025,
,,315.37315,
,,315.38645,
,,315.39995,
,,315.422225,
,,315.43515,
,,315.455875,
,,315.47025,
,,315.4919,
,,315.500025,
,,315.510025,
,,315.52135,
,,315.531475,
,,315.538525,
,,315.54805,
,,315.555975,
,,315.5689,
,,315.581325,
,,315.594075,
,,315.605575,
,,315.62115,
,,315.634225,
,,315.65665,
,,315.67855,
,,315.69875,
,,315.71695,
,,315.739575,
,,315.74895,
,,315.756325,
,,315.77775,
,,315.79315,
,,315.805775,
,,315.818625,
,,315.828575,
,,315.842075,
,,315.855975,
,,315.870325,
,,315.88535,
,,315.9002,
,,315.91195,
,,315.935,
,,315.949025,
,,315.964625,
,,315.97645,
,,315.98555,
,,315.999075,
,,316.0136,
,,316.036225,
,,316.0497,
,,316.065275,
,,316.0745,
,,316.086325,
,,316.0961,
,,316.110175,
,,316.12065,
,,316.1287,
,,316.13865,
,,316.14705,
,,316.15465,
,,316.16085,
,,316.168375,
,,316.179375,
,,316.186575,
,,316.1974,
,,316.20775,
,,316.221225,
,,316.232175,
,,316.2432,
,,316.2539,
,,316.26635,
,,316.275725,
,,316.29225,
,,316.30535,
,,316.315475,
,,316.334325,
,,316.3445,
,,316.35135,
,,316.360325,
,,316.37055,
,,316.377575,
,,316.383325,
,,316.39155,
,,316.39605,
,,316.4047,
,,316.412225,
,,316.429075,
,,316.439,
,,316.44945,
,,316.461125,
,,316.471975,
,,316.485475,
,,316.49315,
,,316.50305,
,,316.51435,
,,316.5212,
,,316.53185,
,,316.545675,
,,316.55835,
,,316.5697,
,,316.5806,
,,316.586325,
,,316.591425,
,,316.605575,
,,316.61815,
,,316.62655,
,,316.634025,
,,316.64555,
,,316.6617,
,,316.669025,
,,316.67645,
,,316.690825,
,,316.701,
,,316.7108,
,,316.720075,
,,316.7282,
,,316.7366,
,,316.7471,
,,316.754475,
,,316.761825,
,,316.775775,
,,316.78235,
,,316.79,
,,316.8016,
,,316.81025,
,,316.81605,
,,316.823175,
,,316.835775,
,,316.845825,
,,316.858275,
,,316.866825,
,,316.87715,
,,316.890275,
,,316.902,
,,316.910125,
,,316.922325,
,,316.932275,
,,316.947,
,,316.962925,
,,316.976175,
,,316.98995,
,,317.000175,
,,317.01325,
,,317.022375,
,,317.0318,
,,317.04065,
,,317.0466,
,,317.051625,
,,317.05695,
,,317.065625,
,,317.0749,
,,317.082325,
,,317.090575,
,,317.10015,
,,317.106825,
,,317.114325,
,,317.120175,
,,317.1254,
,,317.130775,
,,317.138425,
,,317.146575,
,,317.15425,
,,317.15915,
,,317.165025,
,,317.17345,
,,317.177225,
,,317.182275,
,,317.188525,
,,317.194325,
,,317.202075,
,,317.20755,
,,317.2134,
,,317.220775,
,,317.22715,
,,317.2365,
,,317.2418,
,,317.248725,
,,317.2559,
,,317.2629,
,,317.27455,
,,317.281225,
,,317.28625,
,,317.29345,
,,317.2982,
,,317.307075,
,,317.3123,
,,317.3212,
,,317.332075,
,,317.339475,
,,317.347,
,,317.35815,
,,317.3657,
,,317.372225,
,,317.376575,
,,317.381875,
,,317.38805,
,,317.397375,
,,317.40155,
,,317.4101,
,,317.4159,
,,317.4212,
,,317.427125,
,,317.432475,
,,317.4364,
,,317.4434,
,,317.4618,
,,317.4691,
,,317.476375,
,,317.48445,
,,317.498525,
,,317.505375,
,,317.51155,
,,317.517825,
,,317.5292,
,,317.536275,
,,317.541675,
,,317.549825,
,,317.557475,
,,317.563175,
,,317.570225,
,,317.579375,
,,317.587475,
,,317.594675,
,,317.61585,
,,317.625325,
,,317.6341,
,,317.650975,
,,317.660425,
,,317.671425,
,,317.6783,
,,317.688525,
,,317.697025,
,,317.713025,
,,317.72235,
,,317.728425,
,,317.73575,
,,317.745875,
,,317.754975,
,,317.7632,
,,317.7708,
,,317.77735,
,,317.78525,
,,317.79085,
,,317.7955,
,,317.80425,
,,317.80905,
,,317.81365,
,,317.8213,
,,317.82775,
,,317.834475,
,,317.84155,
,,317.848875,
,,317.865125,
,,317.87315,
,,317.883325,
,,317.897525,
,,317.905975,
,,317.920725,
,,317.927975,
,,317.933825,
,,317.9427,
,,317.94835,
,,317.954525,
,,317.96205,
,,317.9737,
,,317.987325,
,,317.9947,
,,317.99965,
,,318.014725,
,,318.025825,
,,318.03545,
,,318.05495,
,,318.061825,
,,318.06905,
,,318.08595,
,,318.11285,
,,318.124575,
,,318.134125,
,,318.1517,
,,318.1609,
,,318.1714,
,,318.180375,
,,318.19485,
,,318.202175,
,,318.215625,
,,318.225575,
,,318.23735,
,,318.247075,
,,318.260575,
,,318.274125,
,,318.2855,
,,318.29555,
,,318.3025,
,,318.317175,
,,318.3351,
,,318.347,
,,318.356625,
,,318.3668,
,,318.383075,
,,318.3988,
,,318.411525,
,,318.428,
,,318.441625,
,,318.458475,
,,318.4664,
,,318.474625,
,,318.4813,
,,318.490075,
,,318.5026,
,,318.512275,
,,318.5187,
,,318.531925,
,,318.5421,
,,318.5577,
,,318.56645,
,,318.574125,
,,318.5832,
,,318.5919,
,,318.597975,
,,318.605375,
,,318.6109,
,,318.617175,
,,318.623225,
,,318.629325,
,,318.6351,
,,318.64065,
,,318.6485,
,,318.66365,
,,318.672475,
,,318.681425,
,,318.68695,
,,318.693175,
,,318.712875,
,,318.725925,
,,318.73465,
,,318.744975,
,,318.759225,
,,318.768125,
,,318.773175,
,,318.7839,
,,318.7952,
,,318.802825,
,,318.813725,
,,318.842675,
,,318.853475,
,,318.8616,
,,318.871525,
,,318.89605,
,,318.90535,
,,318.913675,
,,318.922725,
,,318.93445,
,,318.955175,
,,318.9693,
,,318.9815,
,,319.007125,
,,319.0216,
,,319.04595,
,,319.0681,
,,319.0852,
,,319.123175,
,,319.1356,
,,319.151725,
,,319.159825,
,,319.16805,
,,319.17435,
,,319.1798,
,,319.191225,
,,319.200175,
,,319.209125,
,,319.218225,
,,319.230225,
,,319.238825,
,,319.263,
,,319.276375,
,,319.289075,
,,319.301625,
,,319.315825,
,,319.329475,
,,319.3395,
,,319.35285,
,,319.35915,
,,319.37175,
,,319.3795,
,,319.40025,
,,319.411,
,,319.421425,
,,319.42895,
,,319.442375,
,,319.45025,
,,319.460225,
,,319.46825,
,,319.480125,
,,319.48815,
,,319.510075,
,,319.52845,
,,319.54455,
,,319.563225,
,,319.578775,
,,319.5946,
,,319.614825,
,,319.641325,
,,319.66555,
,,319.6791,
,,319.69455,
,,319.720925,
,,319.7396,
,,319.75585,
,,319.7846,
,,319.8095,
,,319.840075,
,,319.8834,
,,319.9066,
,,319.930425,
,,319.9508,
,,319.986825,
,,320.0049,
,,320.027575,
,,320.04345,
,,320.056625,
,,320.0736,
,,320.096475,
,,320.1206,
,,320.136925,
,,320.15565,
,,320.169425,
,,320.1894,
,,320.209875,
,,320.23065,
,,320.247125,
,,320.26835,
,,320.28595,
,,320.300225,
,,320.316325,
,,320.33315,
,,320.366475,
,,320.38705,
,,320.409125,
,,320.428025,
,,320.445725,
,,320.4688,
,,320.50095,
,,320.515,
,,320.536975,
,,320.5676,
,,320.588725,
,,320.6078,
,,320.6373,
,,320.66375,
,,320.683,
,,320.69655,
,,320.713275,
,,320.736425,
,,320.7593,
,,320.775375,
,,320.7906,
,,320.822075,
,,320.838,
,,320.852375,
,,320.8688,
,,320.88535,
,,320.897825,
,,320.907675,
,,320.919575,
,,320.931175,
,,320.94265,
,,320.95145,
,,320.9623,
,,320.979325,
,,320.990475,
,,321.005975,
,,321.020975,
,,321.033075,
,,321.0475,
,,321.05755,
,,321.0725,
,,321.083275,
,,321.0928,
,,321.1103,
,,321.123675,
,,321.13585,
,,321.146975,
,,321.15825,
,,321.171675,
,,321.19255,
,,321.2063,
,,321.218675,
,,321.228725,
,,321.2376,
,,321.248775,
,,321.25645,
,,321.26695,
,,321.2823,
,,321.293375,
,,321.30945,
,,321.32675,
,,321.337525,
,,321.356025,
,,321.36545,
,,321.38655,
,,321.39945,
,,321.418425,
,,321.44535,
,,321.46725,
,,321.495825,
,,321.515375,
,,321.533075,
,,321.555725,
,,321.58525,
,,321.60935,
,,321.622375,
,,321.6301,
,,321.643775,
,,321.66115,
,,321.68115,
,,321.707625,
,,321.7261,
,,321.744575,
,,321.791775,
,,321.816225,
,,321.826775,
,,321.846525,
,,321.8607,
,,321.871,
,,321.88695,
,,321.90925,
,,321.93035,
,,321.943225,
,,321.95705,
,,321.9714,
,,322.0008,
,,322.0305,
,,322.05065,
,,322.073225,
,,322.099175,
,,322.11715,
,,322.1341,
,,322.149225,
,,322.160975,
,,322.183625,
,,322.20685,
,,322.2356,
,,322.258525,
,,322.28645,
,,322.30145,
,,322.316325,
,,322.3507,
,,322.36595,
,,322.376075,
,,322.393575,
,,322.417475,
,,322.443025,
,,322.4645,
,,322.48425,
,,322.502275,
,,322.51555,
,,322.529325,
,,322.55885,
,,322.5855,
,,322.602225,
,,322.6139,
,,322.626225,
,,322.633075,
,,322.64155,
,,322.65255,
,,322.6592,
,,322.675175,
,,322.69725,
,,322.707475,
,,322.729075,
,,322.745475,
,,322.75835,
,,322.770225,
,,322.787675,
,,322.79815,
,,322.813775,
,,322.83255,
,,322.845475,
,,322.86265,
,,322.878675,
,,322.8957,
,,322.92795,
,,322.944075,
,,322.960075,
,,322.982825,
,,323.00335,
,,323.0195,
,,323.0425,
,,323.0582,
,,323.08945,
,,323.11345,
,,323.13585,
,,323.14985,
,,323.160725,
,,323.181725,
,,323.19675,
,,323.214,
,,323.226425,
,,323.2445,
,,323.268875,
,,323.296875,
,,323.3221,
,,323.353225,
,,323.370475,
,,323.39385,
,,323.40855,
,,323.42225,
,,323.4341,
,,323.44705,
,,323.4678,
,,323.48485,
,,323.50055,
,,323.5141,
,,323.527125,
,,323.545575,
,,323.558075,
,,323.57455,
,,323.5898,
,,323.6043,
,,323.613125,
,,323.622425,
,,323.631225,
,,323.639,
,,323.647425,
,,323.659375,
,,323.6719,
,,323.68305,
,,323.696825,
,,323.7208,
,,323.74635,
,,323.7612,
,,323.780125,
,,323.791825,
,,323.80655,
,,323.818575,
,,323.8323,
,,323.84785,
,,323.8621,
,,323.879575,
,,323.8947,
,,323.91395,
,,323.92575,
,,323.939575,
,,323.9527,
,,323.9624,
,,323.97295,
,,323.9857,
,,323.99445,
,,324.004425,
,,324.0124,
,,324.02045,
,,324.046025,
,,324.06045,
,,324.073225,
,,324.087075,
,,324.10355,
,,324.116125,
,,324.127075,
,,324.140825,
,,324.15455,
,,324.167275,
,,324.177425,
,,324.18525,
,,324.20295,
,,324.21515,
,,324.22945,
,,324.2419,
,,324.256225,
,,324.272025,
,,324.2998,
,,324.3141,
,,324.33665,
,,324.354075,
,,324.375425,
,,324.3965,
,,324.41695,
,,324.44335,
,,324.457825,
,,324.468,
,,324.4801,
,,324.50225,
,,324.5201,
,,324.536525,
,,324.5524,
,,324.567975,
,,324.5796,
,,324.58675,
,,324.6009,
,,324.610425,
,,324.61955,
,,324.6274,
,,324.63505,
,,324.643225,
,,324.65025,
,,324.660275,
,,324.666375,
,,324.674475,
,,324.6815,
,,324.692375,
,,324.710875,
,,324.72445,
,,324.735925,
,,324.743825,
,,324.755175,
,,324.765075,
,,324.7747,
,,324.78195,
,,324.793,
,,324.799375,
,,324.80605,
,,324.811425,
,,324.823325,
,,324.82805,
,,324.8319,
,,324.84005,
,,324.850375,
,,324.86105,
,,324.873875,
,,324.88525,
,,324.8944,
,,324.9035,
,,324.910725,
,,324.92665,
,,324.934125,
,,324.944025,
,,324.9511,
,,324.9622,
,,324.97055,
,,324.9773,
,,324.984875,
,,324.9908,
,,324.999825,
,,325.0078,
,,325.01955,
,,325.02835,
,,325.03695,
,,325.0438,
,,325.05365,
,,325.064475,
,,325.077125,
,,325.087275,
,,325.102775,
,,325.111325,
,,325.1318,
,,325.150475,
,,325.166325,
,,325.187175,
,,325.1977,
,,325.209425,
,,325.2205,
,,325.231775,
,,325.24815,
,,325.26995,
,,325.285,
,,325.292175,
,,325.300775,
,,325.305625,
,,325.309025,
,,325.316625,
,,325.32585,
,,325.33305,
,,325.34055,
,,325.353525,
,,325.360975,
,,325.3752,
,,325.38435,
,,325.39565,
,,325.4019,
,,325.40955,
,,325.414625,
,,325.423425,
,,325.43275,
,,325.4425,
,,325.4546,
,,325.46885,
,,325.483175,
,,325.49845,
,,325.5153,
,,325.52695,
,,325.541275,
,,325.5595,
,,325.571575,
,,325.58125,
,,325.5878,
,,325.5971,
,,325.605825,
,,325.619125,
,,325.6363,
,,325.6656,
,,325.69095,
,,325.734225,
,,325.7679,
,,325.785825,
,,325.806725,
,,325.82895,
,,325.8515,
,,325.87005,
,,325.895975,
,,325.906725,
,,325.928425,
,,325.94175,
,,325.9563,
,,325.980075,
,,325.997225,
,,326.0366,
,,326.0672,
,,326.1036,
,,326.1238,
,,326.140075,
,,326.166125,
,,326.18425,
,,326.201275,
,,326.21645,
,,326.234175,
,,326.25375,
,,326.2734,
,,326.2936,
,,326.32365,
,,326.353325,
,,326.3735,
,,326.390425,
