SPK_SPKC02a,SPK_SPKC07a,SPK_SPKC07b,SPK_SPKC10a,SPK_SPKC15a
3764.085625,3735.9674,,3772.992625,3737.860525
3764.11805,3736.0068,,3773.050475,3737.901225
3764.165975,3736.043025,,3773.087725,3737.960425
3764.20095,3736.059975,,3773.123625,3738.00225
3764.2351,3736.092175,,3773.375325,3738.0305
3764.277425,3736.11645,,3773.411425,3738.05865
3764.3088,3736.18575,,3773.458075,3738.08355
3764.369275,3736.20625,,3773.541275,3738.10995
3764.451575,3736.252775,,3773.630525,3738.15375
3764.50695,3736.28255,,3773.676025,3738.1934
3764.5628,3736.309525,,3773.80105,3738.235925
3764.640125,3736.3462,,3773.842,3738.271725
3764.6835,3736.375025,,3773.874,3738.30645
3764.7353,3736.4171,,3773.913,3738.33915
3764.7913,3736.458725,,3773.978075,3738.3659
3764.8788,3736.495225,,3774.061075,3738.3959
3764.9456,3736.55015,,3774.3515,3738.4215
3765.0386,3736.59315,,3774.584,3738.449125
3765.125575,3736.641825,,3774.65465,3738.47465
3765.1822,3736.675,,3774.6997,3738.515575
3765.23505,3736.691375,,3774.750275,3738.54115
3765.2727,3736.757375,,3774.8981,3738.58045
3765.347575,3736.76225,,3774.9549,3738.634725
3765.4098,3736.7945,,3775.015825,3738.66315
3765.4564,3736.821775,,3775.07205,3738.69305
3765.52105,3736.857825,,3775.129125,3738.71445
3765.557625,3736.870225,,3775.167575,3738.740025
3765.6197,3736.93565,,3775.201375,3738.762725
3765.655825,3736.96455,,3775.248925,3738.7946
3765.74385,3736.9924,,3775.28745,3738.8279
3765.83475,3737.0206,,3775.32715,3738.857325
3765.904925,3737.0591,,3775.3631,3738.891425
3765.963275,3737.09395,,3775.4261,3738.92005
3766.0093,3737.128125,,3775.485175,3738.942825
3766.0597,3737.142025,,3775.576025,3738.969175
3766.1045,3737.15095,,3775.6273,3738.992775
3766.180875,3737.1939,,3775.719475,3739.013
3766.223125,3737.231875,,3775.83465,3739.046875
3766.268925,3737.28215,,3775.876175,3739.07615
3766.327275,3737.33375,,3776.012125,3739.12145
3766.3906,3737.379375,,3776.067525,3739.16215
3766.452425,3737.465325,,3776.110375,3739.2094
3766.501975,3737.498,,3776.161025,3739.242475
3766.5411,3737.52625,,3776.25925,3739.270375
3766.57905,3737.5783,,3776.3117,3739.29955
3766.648225,3737.5975,,3776.34415,3739.327175
3766.651875,3737.6448,,3776.38805,3739.3584
3766.703775,3737.67865,,3776.43055,3739.389575
3766.7477,3737.71325,,3776.4746,3739.413
3766.80025,3737.72965,,3776.50805,3739.459175
3766.8775,3737.763325,,3776.53755,3739.50345
3766.94475,3737.7819,,3776.579075,3739.546325
3767.002025,3737.79725,,3776.669225,3739.575
3767.042825,3737.81055,,3776.72335,3739.59705
3767.1069,3737.837175,,3776.811925,3739.637625
3767.15205,3737.860525,,3776.856175,3739.65795
3767.19055,3737.901225,,3776.925625,3739.685725
3767.238225,3737.9604,,3776.978275,3739.7182
3767.37065,3738.00225,,3777.0377,3739.74645
3767.410825,3738.030475,,3777.082975,3739.768975
3767.455575,3738.058625,,3777.117075,3739.8035
3767.5024,3738.083525,,3777.164,3739.824875
3767.55005,3738.109925,,3777.20645,3739.859675
3767.736975,3738.14225,,3777.23955,3739.9013
3767.7834,3738.153725,,3777.27295,3739.926625
3767.8121,3738.193375,,3777.39645,3739.954925
3767.837625,3738.235925,,3777.454975,3739.982175
3767.876825,3738.271725,,3777.511175,3740.0183
3767.953325,3738.30645,,3777.603825,3740.04665
3767.991675,3738.339125,,3777.702575,3740.098
3768.036425,3738.365875,,3777.74865,3740.14005
3768.0934,3738.36765,,3777.80125,3740.168725
3768.143775,3738.3959,,3777.8565,3740.191325
3768.1748,3738.421475,,3777.9063,3740.221125
3768.21795,3738.4491,,3777.960775,3740.249625
3768.39565,3738.474625,,3778.0256,3740.283075
3768.44305,3738.515575,,3778.067425,3740.3106
3768.485725,3738.541125,,3778.12535,3740.37615
3768.524025,3738.58045,,3778.19235,3740.40465
3768.562525,3738.6347,,3778.241775,3740.427425
3768.6066,3738.663125,,3778.29145,3740.463375
3768.66725,3738.69305,,3778.332975,3740.4901
3768.71255,3738.71445,,3778.38715,3740.528775
3768.775525,3738.72665,,3778.432,3740.55345
3768.81565,3738.74,,3778.491025,3740.58595
3768.8979,3738.762725,,3778.543575,3740.611175
3768.9592,3738.794575,,3778.588425,3740.6791
3768.994925,3738.805775,,3778.6185,3740.71075
3769.038925,3738.8279,,3778.670925,3740.728
3769.082275,3738.891425,,3778.809575,3740.757825
3769.13445,3738.92005,,3778.862025,3740.786
3769.1736,3738.942825,,3778.890275,3740.81965
3769.204925,3738.966775,,3778.92415,3740.84515
3769.2635,3738.969175,,3778.9695,3740.868225
3769.3482,3738.99275,,3779.016525,3740.91185
3769.40745,3739.013,,3779.06135,3740.9455
3769.458825,3739.046875,,3779.18565,3740.99645
3769.50555,3739.07615,,3779.252925,3741.021625
3769.54845,3739.1198,,3779.2971,3741.059625
3769.591125,3739.12145,,3779.353425,3741.0922
3769.65935,3739.16215,,3779.40075,3741.117
3769.7498,3739.209375,,3779.43275,3741.14965
3769.8221,3739.242475,,3779.471425,3741.182275
3769.893875,3739.27035,,3779.516825,3741.211775
3769.927325,3739.299525,,3779.5993,3741.249575
3769.967475,3739.308325,,3779.65075,3741.278175
3770.0088,3739.327175,,3779.744,3741.3113
3770.108225,3739.3584,,3779.7743,3741.337
3770.155175,3739.36325,,3779.825975,3741.35695
3770.2097,3739.38955,,3779.8887,3741.38415
3770.26325,3739.412975,,3779.95165,3741.413775
3770.323275,3739.421975,,3779.99355,3741.440625
3770.337,3739.45915,,3780.03465,3741.47205
3770.38605,3739.503425,,3780.067125,3741.512875
3770.42345,3739.546325,,3780.139825,3741.5697
3770.469925,3739.574975,,3780.23315,3741.590425
3770.507675,3739.59705,,3780.301325,3741.623525
3770.5739,3739.6442,,3780.350475,3741.655575
3770.6171,3739.65795,,3780.40675,3741.691225
3770.65055,3739.685725,,3780.49645,3741.71745
3770.7517,3739.7182,,3780.54695,3741.744475
3770.80095,3739.721575,,3780.6871,3741.7737
3770.858225,3739.74645,,3780.822625,3741.80985
3770.9724,3739.768975,,3780.9771,3741.841175
3771.0331,3739.803475,,3781.0289,3741.87675
3771.039425,3739.824875,,3781.08405,3741.900475
3771.0785,3739.859675,,3781.16555,3741.953425
3771.1064,3739.9013,,3781.270875,3741.98585
3771.141525,3739.9193,,3781.36205,3742.033
3771.199175,3739.9266,,3781.40265,3742.0616
3771.26115,3739.982175,,3781.438425,3742.114075
3771.30545,3740.018275,,3781.4814,3742.143825
3771.36535,3740.046625,,3781.527225,3742.1912
3771.411275,3740.098,,3781.595375,3742.21785
3771.45505,3740.14005,,3781.6365,3742.252625
3771.495675,3740.1687,,3781.70315,3742.28815
3771.650275,3740.191325,,3781.757675,3742.32145
3771.6896,3740.221125,,3781.7973,3742.368975
3771.7442,3740.249625,,3781.863325,3742.39915
3771.7982,3740.283075,,3781.924275,3742.45105
3771.840975,3740.3106,,3781.96455,3742.478425
3771.8809,3740.37615,,3782.0031,3742.488625
3771.9254,3740.404625,,3782.102975,3742.513325
3771.9691,3740.427425,,3782.284425,3742.569975
3772.0309,3740.4383,,3782.349425,3742.607225
3772.1181,3740.52875,,3782.414625,3742.636675
3772.18035,3740.55345,,3782.4796,3742.665725
3772.219,3740.611175,,3782.54775,3742.700625
3772.273475,3740.679075,,3782.606125,3742.7263
3772.318675,3740.71075,,3782.646925,3742.749725
3772.351725,3740.728,,3782.687425,3742.770575
3772.418625,3740.757825,,3782.738875,3742.8271
3772.462325,3740.786025,,3782.8047,3742.872475
3772.497175,3740.819625,,3782.880325,3742.918175
3772.538,3740.845125,,3782.946375,3742.957825
3772.5987,3740.911825,,3782.996075,3742.98635
3772.71055,3740.945475,,3783.054075,3743.014575
3772.765575,3740.99645,,3783.170075,3743.055325
3772.83375,3741.021625,,3783.332325,3743.083925
3772.8973,3741.059625,,3783.392025,3743.115275
3772.94705,3741.0922,,3783.447425,3743.140775
3772.992625,3741.117,,3783.504975,3743.18925
3773.050475,3741.136225,,3783.552,3743.2332
3773.08775,3741.149625,,3783.61715,3743.263075
3773.123625,3741.164175,,3783.7153,3743.310875
3773.169925,3741.182275,,3783.777725,3743.3515
3773.285425,3741.211775,,3783.83275,3743.4073
3773.375325,3741.237675,,3783.908575,3743.431925
3773.4114,3741.249575,,3783.9814,3743.4667
3773.458075,3741.278175,,3784.03915,3743.494175
3773.4919,3741.3113,,3784.1002,3743.53535
3773.512925,3741.336275,,3784.16105,3743.566775
3773.5344,3741.38415,,3784.2888,3743.5952
3773.541275,3741.41375,,3784.32855,3743.623225
3773.5914,3741.4279,,3784.370325,3743.67715
3773.6305,3741.4406,,3784.522875,3743.71745
3773.676025,3741.469375,,3784.61485,3743.736025
3773.7415,3741.472025,,3784.745225,3743.774725
3773.80105,3741.512875,,3784.7934,3743.8042
3773.841975,3741.569675,,3784.841975,3743.83495
3773.874025,3741.590425,,3784.895425,3743.863075
3773.913,3741.623525,,3784.969775,3743.893975
3773.9781,3741.65555,,3785.106,3743.9377
3774.0611,3741.681975,,3785.179625,3743.99315
3774.139725,3741.6912,,3785.242625,3744.023125
3774.212675,3741.71745,,3785.295525,3744.05325
3774.351525,3741.744475,,3785.368925,3744.0849
3774.4911,3741.773675,,3785.4402,3744.1064
3774.546825,3741.80985,,3785.478325,3744.135875
3774.584,3741.841175,,3785.531725,3744.1588
3774.619,3741.84265,,3785.673825,3744.1937
3774.65465,3741.876725,,3785.756725,3744.215625
3774.699675,3741.900475,,3785.8045,3744.282125
3774.75025,3741.953425,,3785.946825,3744.329475
3774.8981,3741.98585,,3786.027325,3744.354425
3774.954875,3742.0212,,3786.171,3744.386375
3775.0158,3742.033,,3786.27115,3744.420025
3775.072075,3742.0616,,3786.344775,3744.4396
3775.129125,3742.1438,,3786.461075,3744.4735
3775.167575,3742.21785,,3786.617075,3744.5024
3775.248925,3742.2526,,3786.80225,3744.53375
3775.28745,3742.32145,,3786.874175,3744.57245
3775.3631,3742.36895,,3786.93235,3744.6124
3775.48515,3742.383725,,3787.008425,3744.64455
3775.6273,3742.399125,,3787.089325,3744.673075
3775.6705,3742.45105,,3787.196975,3744.70065
3775.719475,3742.478425,,3787.282075,3744.725575
3775.7667,3742.56995,,3787.34185,3744.7583
3775.7974,3742.607225,,3787.3807,3744.792525
3775.834625,3742.636675,,3787.535575,3744.83905
3775.8762,3742.665725,,3787.585075,3744.86225
3775.9341,3742.700625,,3787.649825,3744.889425
3776.012125,3742.7263,,3787.6968,3744.9281
3776.067525,3742.7497,,3787.882325,3744.95625
3776.161025,3742.770575,,3788.11675,3744.9811
3776.2389,3742.7977,,3788.364225,3745.012725
3776.25925,3742.827075,,3788.396925,3745.06985
3776.3117,3742.87245,,3788.54545,3745.12775
3776.344175,3742.918175,,3788.6187,3745.1653
3776.38805,3742.957775,,3788.698325,3745.21275
3776.43055,3742.991325,,3788.79045,3745.23945
3776.474575,3743.01455,,3788.847925,3745.284275
3776.508075,3743.0553,,3788.913875,3745.31185
3776.53755,3743.0839,,3788.96715,3745.346125
3776.579075,3743.11525,,3789.022825,3745.36585
3776.6692,3743.140775,,3789.088,3745.40115
3776.72335,3743.18925,,3789.20645,3745.4254
3776.8119,3743.233175,,3789.36065,3745.453575
3776.856175,3743.26305,,3789.418525,3745.475775
3776.9256,3743.31085,,3789.576975,3745.4982
3776.972325,3743.3515,,3789.736375,3745.530725
3776.978275,3743.4073,,3789.8533,3745.578875
3776.9994,3743.4319,,3789.91195,3745.620725
3777.037675,3743.4509,,3790.0145,3745.64415
3777.082975,3743.466725,,3790.054675,3745.669375
3777.117075,3743.53535,,3790.09835,3745.6906
3777.163975,3743.56675,,3790.1478,3745.721675
3777.20645,3743.595175,,3790.2017,3745.760725
3777.23955,3743.6232,,3790.33335,3745.7822
3777.27295,3743.626975,,3790.40275,3745.8076
3777.39645,3743.67715,,3790.47685,3745.8424
3777.454975,3743.71745,,3790.549625,3745.867625
3777.511175,3743.736025,,3790.70705,3745.909
3777.56215,3743.7747,,3790.923075,3745.9348
3777.603775,3743.834925,,3791.019425,3745.975075
3777.64285,3743.86305,,3791.0667,3746.01455
3777.702575,3743.89395,,3791.112325,3746.0445
3777.74865,3743.9366,,3791.226325,3746.08335
3777.80125,3743.9377,,3791.373425,3746.124675
3777.8565,3743.99315,,3791.53495,3746.164175
3777.906325,3744.023125,,3791.576875,3746.194575
3777.96075,3744.05325,,3791.625575,3746.230575
3778.0256,3744.084875,,3791.867025,3746.26065
3778.067425,3744.13585,,3791.9356,3746.284825
3778.125375,3744.1588,,3792.032175,3746.309775
3778.192325,3744.1937,,3792.10225,3746.3455
3778.241775,3744.282125,,3792.155525,3746.367925
3778.291425,3744.329475,,3792.200725,3746.40155
3778.332975,3744.3544,,3792.303175,3746.432125
3778.387175,3744.42005,,3792.66155,3746.4638
3778.432025,3744.439575,,3792.7943,3746.500275
3778.491025,3744.4735,,3792.873875,3746.530275
3778.543575,3744.5024,,3792.912375,3746.560625
3778.588425,3744.53375,,3792.949625,3746.60585
3778.6185,3744.57245,,3792.997775,3746.64155
3778.670925,3744.6124,,3793.1501,3746.6766
3778.730025,3744.673075,,3793.273925,3746.70595
3778.809575,3744.700625,,3793.459975,3746.737875
3778.862025,3744.72555,,3793.545625,3746.763425
3778.8903,3744.783425,,3793.595525,3746.80095
3778.924175,3744.7925,,3793.6321,3746.83785
3778.9695,3744.839025,,3793.665575,3746.866975
3779.016525,3744.86225,,3793.764775,3746.883825
3779.06135,3744.8894,,3793.82255,3746.893475
3779.18565,3744.9281,,3793.886625,3746.9234
3779.252925,3744.95625,,3793.956975,3746.955375
3779.297075,3744.9585,,3794.012175,3746.983075
3779.353425,3744.9811,,3794.1561,3747.013525
3779.400725,3745.0127,,3794.1916,3747.0422
3779.43275,3745.06985,,3794.25475,3747.073925
3779.4714,3745.12775,,3794.32755,3747.0962
3779.5168,3745.1653,,3794.44425,3747.123575
3779.599325,3745.21275,,3794.484875,3747.14455
3779.650725,3745.23945,,3794.5519,3747.18135
3779.6906,3745.28425,,3794.605175,3747.21365
3779.744,3745.311825,,3794.649275,3747.248
3779.774275,3745.3461,,3794.71225,3747.279775
3779.826,3745.36585,,3794.749175,3747.3083
3779.888675,3745.4254,,3794.89145,3747.3525
3779.95165,3745.453575,,3794.949725,3747.380575
3780.03465,3745.47575,,3795.027725,3747.405525
3780.067125,3745.4982,,3795.076,3747.436125
3780.1398,3745.516475,,3795.119825,3747.47605
3780.23315,3745.5307,,3795.1561,3747.504425
3780.301325,3745.578875,,3795.20325,3747.53095
3780.350475,3745.620725,,3795.313725,3747.55275
3780.40675,3745.644125,,3795.361525,3747.58205
3780.451725,3745.669375,,3795.41235,3747.614125
3780.496425,3745.690575,,3795.451175,3747.64545
3780.546925,3745.72165,,3795.49345,3747.66765
3780.602975,3745.764275,,3795.54245,3747.714325
3780.687125,3745.807575,,3795.58495,3747.76215
3780.752,3745.8134,,3795.6201,3747.806475
3780.82265,3745.842375,,3795.716075,3747.8304
3780.89095,3745.8676,,3795.756925,3747.860725
3780.9288,3745.9028,,3795.80095,3747.889625
3780.977075,3745.908975,,3795.844175,3747.916825
3781.028875,3745.934775,,3795.898675,3747.945225
3781.084075,3745.975075,,3795.93625,3747.97555
3781.165575,3746.014525,,3795.980625,3748.0046
3781.270875,3746.032775,,3796.061525,3748.0431
3781.31915,3746.044475,,3796.093375,3748.08235
3781.36205,3746.08335,,3796.155625,3748.119825
3781.402625,3746.1194,,3796.20235,3748.156175
3781.438425,3746.12465,,3796.250025,3748.183525
3781.4814,3746.194575,,3796.287375,3748.2228
3781.527225,3746.23055,,3796.334275,3748.2435
3781.5954,3746.260625,,3796.36915,3748.266125
3781.636475,3746.2848,,3796.4025,3748.293425
3781.70315,3746.30975,,3796.4394,3748.314
3781.757675,3746.3455,,3796.470625,3748.34505
3781.797275,3746.3679,,3796.522425,3748.37385
3781.863325,3746.40155,,3796.564275,3748.4034
3781.964525,3746.432125,,3796.648575,3748.441275
3781.968575,3746.4638,,3796.7078,3748.537575
3782.003125,3746.47615,,3796.7469,3748.58105
3782.051475,3746.500275,,3796.785525,3748.616525
3782.102975,3746.530275,,3796.8236,3748.64655
3782.212875,3746.605825,,3796.85615,3748.67305
3782.284425,3746.64155,,3796.929275,3748.719025
3782.349425,3746.70595,,3797.03395,3748.746525
3782.414625,3746.73785,,3797.089575,3748.779175
3782.479575,3746.763425,,3797.12885,3748.7979
3782.547725,3746.77235,,3797.137275,3748.83085
3782.60615,3746.80095,,3797.18135,3748.861275
3782.646925,3746.83785,,3797.216275,3748.884875
3782.687425,3746.883825,,3797.252625,3748.911675
3782.738875,3746.89345,,3797.28145,3748.9414
3782.7492,3746.896675,,3797.343225,3748.969375
3782.8047,3746.9234,,3797.426125,3748.990025
3782.8803,3746.955375,,3797.514775,3749.03045
3782.946375,3747.013525,,3797.556225,3749.0574
3782.996075,3747.03935,,3797.59705,3749.084325
3783.05405,3747.042175,,3797.639925,3749.12035
3783.119525,3747.073925,,3797.68545,3749.1626
3783.124975,3747.096175,,3797.78505,3749.19205
3783.2655,3747.123575,,3797.8374,3749.227275
3783.332325,3747.181325,,3797.91555,3749.251925
3783.392025,3747.2101,,3797.9569,3749.285925
3783.447425,3747.213625,,3797.985925,3749.309925
3783.504975,3747.247975,,3798.024925,3749.341075
3783.552,3747.308275,,3798.200175,3749.371
3783.61715,3747.3525,,3798.249325,3749.405575
3783.715275,3747.380575,,3798.287425,3749.47345
3783.739175,3747.4055,,3798.3434,3749.5056
3783.777725,3747.436125,,3798.390025,3749.5668
3783.83275,3747.47605,,3798.449225,3749.60695
3783.908575,3747.53095,,3798.512725,3749.650625
3783.9814,3747.552725,,3798.565725,3749.67565
3784.03915,3747.582075,,3798.6603,3749.70945
3784.100175,3747.614125,,3798.7188,3749.73925
3784.16105,3747.645425,,3798.7969,3749.774375
3784.215925,3747.66765,,3798.906325,3749.8027
3784.288775,3747.714325,,3798.961375,3749.834525
3784.32855,3747.76215,,3799.0113,3749.864175
3784.3703,3747.806475,,3799.04865,3749.908475
3784.522875,3747.830375,,3799.175375,3749.947775
3784.55075,3747.8607,,3799.2256,3749.981275
3784.61485,3747.889625,,3799.402525,3750.041625
3784.745225,3747.916825,,3799.551075,3750.08095
3784.793375,3747.934725,,3799.64035,3750.1331
3784.84195,3747.9452,,3799.6776,3750.1721
3784.895425,3747.97555,,3799.721625,3750.20775
3784.969775,3748.0046,,3799.828575,3750.24075
3785.105975,3748.0431,,3799.885725,3750.269675
3785.1796,3748.08235,,3799.962475,3750.2944
3785.242625,3748.1198,,3800.06485,3750.319375
3785.295525,3748.183525,,3800.108125,3750.349775
3785.368925,3748.2228,,3800.155925,3750.3715
3785.4402,3748.2435,,3800.287825,3750.409825
3785.478325,3748.266125,,3800.39135,3750.4394
3785.531725,3748.27635,,3800.46875,3750.479825
3785.673825,3748.293425,,3800.508275,3750.500525
3785.756725,3748.314,,3800.557975,3750.544775
3785.804475,3748.345025,,3800.644125,3750.614075
3785.946825,3748.357275,,3800.730725,3750.66005
3786.027325,3748.373825,,3800.8364,3750.698
3786.0838,3748.4034,,3800.8841,3750.739675
3786.170975,3748.441275,,3800.93335,3750.781425
3786.2165,3748.537575,,3800.995125,3750.816525
3786.27115,3748.58105,,3801.07565,3750.862525
3786.344775,3748.61135,,3801.183175,3750.8947
3786.461075,3748.616525,,3801.1903,3750.94195
3786.61705,3748.64655,,3801.247075,3750.989475
3786.68645,3748.67305,,3801.3882,3751.0359
3786.802225,3748.719025,,3801.468975,3751.070625
3786.874175,3748.746525,,3801.514175,3751.106275
3786.93235,3748.779175,,3801.56025,3751.132075
3787.008425,3748.7979,,3801.63025,3751.20825
3787.08935,3748.830825,,3801.716975,3751.310575
3787.197,3748.86125,,3801.763925,3751.3298
3787.282075,3748.88485,,3801.807425,3751.366075
3787.34185,3748.925725,,3801.850325,3751.44255
3787.380675,3748.941375,,3801.900025,3751.492475
3787.535575,3748.969375,,3801.99825,3751.5226
3787.58505,3748.990025,,3802.100225,3751.546725
3787.649825,3749.03045,,3802.27895,3751.57965
3787.696775,3749.0574,,3802.32785,3751.6481
3787.8061,3749.1626,,3802.3651,3751.6839
3787.882325,3749.19205,,3802.401175,3751.776575
3787.99385,3749.285925,,3802.4546,3751.82065
3788.11675,3749.29075,,3802.5372,3751.852525
3788.31815,3749.309925,,3802.585775,3751.88755
3788.364225,3749.34105,,3802.6491,3751.92415
3788.396925,3749.371,,3802.69935,3751.949475
3788.4539,3749.47345,,3802.75975,3751.99125
3788.545425,3749.5056,,3802.8554,3752.0296
3788.618675,3749.5668,,3802.893175,3752.06505
3788.698325,3749.60695,,3802.99955,3752.1265
3788.79045,3749.6506,,3803.1452,3752.1555
3788.847925,3749.67565,,3803.333925,3752.20425
3788.91385,3749.709425,,3803.415,3752.2424
3788.96715,3749.739225,,3803.53925,3752.2873
3789.088025,3749.8027,,3803.58995,3752.35915
3789.206425,3749.834525,,3803.642725,3752.4032
3789.2928,3749.90845,,3803.701375,3752.48755
3789.57695,3749.947775,,3804.04915,3752.5159
3789.665175,3749.981275,,3804.192925,3752.5455
3789.736375,3750.0416,,3804.4834,3752.60405
3789.8533,3750.1331,,3804.57745,3752.626925
3789.91195,3750.172075,,3804.659725,3752.673075
3790.0145,3750.20775,,3804.75065,3752.74275
3790.054675,3750.240725,,3804.827325,3752.816075
3790.098325,3750.269675,,3804.898625,3752.86755
3790.1478,3750.349775,,3804.954125,3752.93165
3790.2017,3750.371475,,3805.077825,3752.9846
3790.33335,3750.4098,,3805.124425,3753.0244
3790.348175,3750.439375,,3805.249825,3753.056075
3790.40275,3750.479825,,3805.351875,3753.092825
3790.47685,3750.500525,,3805.434575,3753.13535
3790.549625,3750.544775,,3805.48725,3753.200725
3790.607475,3750.614075,,3805.577025,3753.23655
3790.70705,3750.660025,,3805.624625,3753.2827
3790.82975,3750.698,,3805.67865,3753.3188
3790.97925,3750.73965,,3805.745825,3753.359975
3791.019425,3750.781425,,3805.79455,3753.3914
3791.066675,3750.816525,,3805.8399,3753.42675
3791.1123,3750.8947,,3805.890375,3753.45265
3791.22635,3750.94195,,3805.96645,3753.548425
3791.373425,3750.98945,,3806.0702,3753.57725
3791.44295,3751.035875,,3806.09375,3753.61035
3791.493875,3751.070625,,3806.14515,3753.651075
3791.53495,3751.10625,,3806.273075,3753.6874
3791.576875,3751.132075,,3806.359075,3753.716125
3791.625575,3751.20825,,3806.40205,3753.755525
3791.75455,3751.31055,,3806.4914,3753.803275
3791.80645,3751.3298,,3806.556675,3753.8362
3791.867025,3751.366075,,3806.60075,3753.871275
3791.9356,3751.442525,,3806.700375,3753.916075
3791.998425,3751.492475,,3806.902075,3753.960025
3792.032175,3751.5226,,3806.97725,3754.001225
3792.155525,3751.6481,,3807.0784,3754.032125
3792.200725,3751.6839,,3807.135,3754.0689
3792.25155,3751.776575,,3807.1946,3754.1041
3792.303175,3751.8525,,3807.319175,3754.143075
3792.66155,3751.8562,,3807.674925,3754.1652
3792.7943,3751.88755,,3807.7455,3754.207575
3792.873875,3751.924125,,3807.9409,3754.233425
3792.912375,3751.94945,,3808.0491,3754.273775
3792.9496,3751.99125,,3808.19755,3754.311475
3792.997775,3752.029575,,3808.26655,3754.35385
3793.0424,3752.06505,,3808.443175,3754.39485
3793.150075,3752.1265,,3808.521325,3754.42545
3793.273925,3752.155475,,3808.5628,3754.474325
3793.368025,3752.2424,,3808.608025,3754.53645
3793.412875,3752.2873,,3808.654275,3754.57835
3793.459975,3752.35915,,3808.735025,3754.6023
3793.545625,3752.403175,,3808.800125,3754.642875
3793.595525,3752.48755,,3808.876725,3754.686975
3793.6321,3752.515875,,3808.955225,3754.7038
3793.66555,3752.5455,,3809.024575,3754.73955
3793.764775,3752.604025,,3809.097925,3754.825175
3793.822525,3752.626925,,3809.14835,3754.8641
3793.8654,3752.673075,,3809.202475,3754.915575
3793.886625,3752.742725,,3809.24825,3754.955775
3793.95695,3752.816075,,3809.3485,3754.99605
3794.01215,3752.867525,,3809.42205,3755.03635
3794.10885,3752.93165,,3809.57285,3755.06825
3794.156075,3752.9846,,3809.720975,3755.0962
3794.191625,3753.0244,,3809.76855,3755.1301
3794.254725,3753.05605,,3809.8096,3755.1745
3794.32755,3753.05835,,3809.87845,3755.211075
3794.44425,3753.0928,,3810.3027,3755.256025
3794.48485,3753.135325,,3810.432,3755.300575
3794.5519,3753.200725,,3810.55105,3755.339325
3794.605175,3753.236525,,3810.601175,3755.379475
3794.649275,3753.2827,,3810.7299,3755.403625
3794.683575,3753.3188,,3810.88205,3755.44615
3794.71225,3753.35995,,3810.940675,3755.48
3794.74915,3753.3914,,3811.042225,3755.50315
3794.816175,3753.42675,,3811.09995,3755.548875
3794.89145,3753.45265,,3811.17475,3755.5896
3794.949725,3753.46955,,3811.371975,3755.627475
3794.9891,3753.5484,,3811.46095,3755.657225
3795.0277,3753.57725,,3811.5029,3755.7007
3795.076025,3753.61035,,3811.55685,3755.74765
3795.119825,3753.621675,,3811.62455,3755.7947
3795.1561,3753.65105,,3811.7313,3755.834275
3795.20325,3753.687375,,3811.7881,3755.876175
3795.256825,3753.716125,,3811.841875,3755.906925
3795.313725,3753.730725,,3811.893375,3755.9398
3795.361525,3753.755525,,3811.953725,3755.968025
3795.412375,3753.803275,,3811.99185,3756.003175
3795.451175,3753.836175,,3812.041075,3756.0282
3795.49345,3753.87125,,3812.076625,3756.082725
3795.54245,3753.916075,,3812.22105,3756.11375
3795.584975,3753.960025,,3812.25605,3756.1516
3795.6201,3754.0012,,3812.374325,3756.1776
3795.716075,3754.032125,,3812.45,3756.2245
3795.756925,3754.0689,,3812.6004,3756.2598
3795.800925,3754.1041,,3812.655725,3756.29345
3795.829425,3754.143075,,3812.7068,3756.33385
3795.84415,3754.165175,,3812.7431,3756.36105
3795.936225,3754.207575,,3812.782375,3756.397425
3796.021225,3754.233425,,3812.810725,3756.4233
3796.061525,3754.273775,,3812.896275,3756.4819
3796.0934,3754.311475,,3812.942675,3756.52415
3796.155625,3754.321025,,3812.99695,3756.564125
3796.20235,3754.35385,,3813.03455,3756.5929
3796.25,3754.39485,,3813.090825,3756.611525
3796.2874,3754.42545,,3813.1742,3756.647775
3796.334275,3754.474325,,3813.23725,3756.67585
3796.4025,3754.49275,,3813.36075,3756.7068
3796.4394,3754.536425,,3813.434575,3756.750125
3796.470625,3754.578325,,3813.4793,3756.788375
3796.522425,3754.6023,,3813.53005,3756.8383
3796.564275,3754.642875,,3813.57445,3756.873125
3796.6486,3754.686975,,3813.610075,3756.9175
3796.707825,3754.703775,,3813.681675,3756.959575
3796.7469,3754.71955,,3813.755175,3756.996
3796.785525,3754.73955,,3813.79185,3757.046425
3796.8236,3754.7887,,3813.858525,3757.083375
3796.85615,3754.825175,,3813.899075,3757.12555
3796.929275,3754.8641,,3813.98555,3757.148525
3797.03395,3754.915575,,3814.042375,3757.174025
3797.089575,3754.955775,,3814.129675,3757.215925
3797.137275,3755.036325,,3814.189925,3757.249925
3797.216275,3755.068225,,3814.23275,3757.30995
3797.252625,3755.096175,,3814.274125,3757.3671
3797.28145,3755.130075,,3814.320725,3757.44825
3797.343225,3755.174475,,3814.36215,3757.507425
3797.426125,3755.211075,,3814.4002,3757.541175
3797.432075,3755.256,,3814.489025,3757.575475
3797.465875,3755.300575,,3814.554925,3757.59725
3797.514775,3755.339325,,3814.6088,3757.640675
3797.5562,3755.37945,,3814.673875,3757.672
3797.597075,3755.4036,,3814.72595,3757.70635
3797.639925,3755.446125,,3814.769625,3757.848925
3797.785025,3755.452275,,3814.81625,3757.895875
3797.8374,3755.48,,3814.871575,3757.943275
