SPK_SPKC05a (NA),SPK_SPKC08a (inhibited),SPK_SPKC08b (excited),SPK_SPKC12a (NA)
,248.551125,,
,248.586725,,
,248.6242,,
,248.6367,,
,248.652775,,
,248.66765,,
,248.676175,,
,248.6982,,
,248.710575,,
,248.715125,,
,248.731725,,
,248.7363,,
,248.751525,,
,248.7619,,
,248.777125,,
,248.781475,,
,248.838575,,
,248.85995,,
,248.8747,,
,248.908925,,
,248.984375,,
,249.0232,,
,249.032425,,
,249.045775,,
,249.062475,,
,249.0932,,
,249.112675,,
,249.120475,,
,249.13065,,
,249.151125,,
,249.174075,,
,249.1796,,
,249.182775,,
,249.312625,,
,249.333925,,
,249.93145,,
,250.241575,,
,250.56715,,
,250.5686,,
,250.6168,,
,250.646075,,
,250.685525,,
,250.7125,,
,250.81475,,
,250.82965,,
,250.878075,,
,250.9069,,
,251.134175,,
,251.1862,,
,251.197375,,
,251.246525,,
,251.26345,,
,251.2905,,
,251.295675,,
,251.311625,,
,251.35095,,
,251.492425,,
,251.51245,,
,251.5506,,
,251.59195,,
,251.62365,,
,251.688925,,
,251.6969,,
,251.7216,,
,251.7392,,
,251.7637,,
,251.78465,,
,251.79755,,
,251.8034,,
,251.81,,
,251.82525,,
,251.858575,,
,251.9369,,
,251.992775,,
,252.0288,,
,252.03685,,
,252.06495,,
,252.07185,,
,252.081725,,
,252.096,,
,252.126575,,
,252.151075,,
,252.1675,,
,252.26205,,
,252.285225,,
,252.311475,,
,252.319975,,
,252.338475,,
,252.3571,,
,252.379775,,
,252.419525,,
,252.53365,,
,252.55825,,
,252.586425,,
,252.62675,,
,252.640325,,
,252.6634,,
,252.725025,,
,252.8237,,
,252.8799,,
,252.912875,,
,252.945325,,
,252.9552,,
,252.97745,,
,253.022825,,
,253.06615,,
,253.118525,,
,253.147575,,
,253.171275,,
,253.188675,,
,253.19305,,
,253.204,,
,253.22585,,
,253.245425,,
,253.249225,,
,253.2734,,
,253.301975,,
,253.31895,,
,253.3273,,
,253.337225,,
,253.34075,,
,253.500775,,
,253.513675,,
,253.538525,,
,253.550125,,
,253.557825,,
,253.5942,,
,253.6177,,
,253.717025,,
,253.73,,
,253.7563,,
,253.79155,,
,253.80755,,
,253.8234,,
,253.83865,,
,253.8576,,
,253.86925,,
,254.016425,,
,254.056875,,
,254.07405,,
,254.0931,,
,254.112775,,
,254.1394,,
,254.16615,,
,254.183525,,
,254.267175,,
,254.294675,,
,254.310125,,
,254.406125,,
,254.436525,,
,254.451275,,
,254.47215,,
,254.48105,,
,254.504525,,
,254.5544,,
,254.6913,,
,254.7793,,
,254.793,,
,254.809225,,
,254.821725,,
,254.8422,,
,254.953125,,
,254.9816,,
,254.997075,,
,255.031375,,
,255.04635,,
,255.063725,,
,255.0858,,
,255.105,,
,255.126925,,
,255.139925,,
,255.16915,,
,255.18645,,
,255.34535,,
,255.3812,,
,255.4507,,
,255.47645,,
,255.500775,,
,255.5213,,
,255.5422,,
,255.590975,,
,255.607025,,
,255.629425,,
,255.6622,,
,255.68775,,
,255.712025,,
,255.840825,,
,255.9037,,
,255.956875,,
,255.974325,,
,256.02335,,
,256.3596,,
,256.378775,,
,256.40035,,
,256.416625,,
,256.449125,,
,256.510225,,
,256.604225,,
,256.6437,,
,256.679025,,
,256.77815,,
,256.807925,,
,256.84895,,
,256.862125,,
,256.874975,,
,256.89425,,
,256.917175,,
,256.92905,,
,256.93955,,
,256.9605,,
,256.976925,,
,256.99225,,
,257.000725,,
,257.0246,,
,257.16525,,
,257.1959,,
,257.21235,,
,257.239825,,
,257.257525,,
,257.269,,
,257.484625,,
,257.50295,,
,257.5199,,
,257.54735,,
,257.56595,,
,257.584325,,
,257.6166,,
,257.722475,,
,257.732625,,
,257.743675,,
,257.776275,,
,257.788975,,
,257.814875,,
,257.82655,,
,257.84075,,
,257.857225,,
,257.8777,,
,257.892325,,
,257.924225,,
,257.93825,,
,258.126025,,
,258.13815,,
,258.147725,,
,258.1694,,
,258.20665,,
,258.26465,,
,258.30135,,
,258.4111,,
,258.494225,,
,258.518025,,
,258.5331,,
,258.537525,,
,258.556125,,
,258.56995,,
,258.588875,,
,258.607075,,
,258.6241,,
,258.645625,,
,258.679325,,
,258.691675,,
,258.7219,,
,258.74215,,
,258.934925,,
,258.95685,,
,258.991525,,
,259.03475,,
,259.2269,,
,259.241825,,
,259.25515,,
,259.2662,,
,259.289175,,
,259.3129,,
,259.3416,,
,259.366825,,
,259.625425,,
,259.744825,,
,259.79665,,
,259.823125,,
,259.839675,,
,259.851325,,
,259.872,,
,259.8965,,
,259.904625,,
,259.911225,,
,259.93415,,
,259.947925,,
,259.9968,,
,260.11525,,
,260.135025,,
,260.144675,,
,260.17045,,
,260.18485,,
,260.2359,,
,260.259425,,
,260.3644,,
,260.393375,,
,260.405875,,
,260.430775,,
,260.4518,,
,260.4702,,
,260.49025,,
,260.511,,
,260.531425,,
,260.538075,,
,260.737425,,
,260.75765,,
,260.78,,
,260.796525,,
,260.826775,,
,260.8421,,
,260.8691,,
,260.884225,,
,260.936225,,
,261.165175,,
,261.186575,,
,261.207825,,
,261.22675,,
,261.241775,,
,261.259025,,
,261.2901,,
,261.517375,,
,261.535175,,
,261.54805,,
,261.5683,,
,261.576875,,
,261.58755,,
,261.599725,,
,261.62185,,
,261.62605,,
,261.6704,,
,261.691425,,
,261.7408,,
,261.838375,,
,261.8509,,
,261.8752,,
,261.89475,,
,261.9193,,
,261.9274,,
,261.94325,,
,261.993025,,
,262.021375,,
,262.037875,,
,262.243225,,
,262.26715,,
,262.2898,,
,262.30895,,
,262.32685,,
,262.3438,,
,262.358375,,
,262.379825,,
,262.39595,,
,262.407025,,
,262.550925,,
,262.580475,,
,262.592675,,
,262.603725,,
,262.620825,,
,262.6548,,
,262.66695,,
,262.6766,,
,262.69675,,
,262.725025,,
,262.85675,,
,262.897025,,
,262.976225,,
,263.060125,,
,263.095675,,
,263.113625,,
,263.127775,,
,263.158775,,
,263.178425,,
,263.211175,,
,263.255025,,
,263.27005,,
,263.311825,,
,263.378525,,
,263.441275,,
,263.46645,,
,263.50765,,
,263.64565,,
,263.71155,,
,263.734775,,
,263.751025,,
,263.772675,,
,263.81065,,
,264.1913,,
,264.896875,,
,265.06745,,
,265.21065,,
,265.2334,,
,265.249075,,
,265.26925,,
,265.27605,,
,265.28245,,
,265.2946,,
,265.3187,,
,265.965175,,
,266.1741,,
,266.185175,,
,266.197225,,
,266.218325,,
,266.24405,,
,266.269175,,
,266.277625,,
,266.29975,,
,266.32055,,
,266.35135,,
,266.47105,,
,266.48545,,
,266.493575,,
,266.57875,,
,266.6077,,
,266.619,,
,266.62895,,
,266.696725,,
,266.806775,,
,266.829,,
,266.8523,,
,266.855375,,
,266.8734,,
,266.88215,,
,266.91435,,
,266.9337,,
,267.18515,,
,267.20355,,
,267.21255,,
,267.2171,,
,267.2336,,
,267.25505,,
,267.264975,,
,267.27235,,
,267.290825,,
,267.295425,,
,267.375425,,
,267.396675,,
,267.430225,,
,267.463425,,
,267.473675,,
,267.51585,,
,267.521825,,
,267.5341,,
,267.565425,,
,267.597725,,
,267.658875,,
,267.6649,,
,267.675125,,
,267.682675,,
,267.7769,,
,267.832775,,
,267.8481,,
,267.86325,,
,267.885975,,
,267.90165,,
,267.909425,,
,267.921925,,
,267.9351,,
,267.97315,,
,268.002825,,
,268.023775,,
,268.032425,,
,268.039175,,
,268.055275,,
,268.071125,,
,268.11775,,
,268.13885,,
,268.24975,,
,268.263125,,
,268.2785,,
,268.302175,,
,268.3069,,
,268.310325,,
,268.32245,,
,268.3542,,
,268.37085,,
,268.39505,,
,268.416725,,
,268.43155,,
,268.517875,,
,268.550525,,
,268.5593,,
,268.574425,,
,268.5786,,
,268.598775,,
,268.6114,,
,268.627525,,
,268.793125,,
,268.8134,,
,268.8195,,
,268.82405,,
,268.83535,,
,268.838225,,
,268.873575,,
,268.8778,,
,268.901175,,
,268.951625,,
,268.963575,,
,268.9706,,
,268.972525,,
,269.117825,,
,269.138875,,
,269.1764,,
,269.187325,,
,269.206925,,
,269.22785,,
,269.237475,,
,269.256025,,
,269.274725,,
,269.283275,,
,269.29295,,
,269.30565,,
,269.3321,,
,269.370525,,
,269.383225,,
,269.546725,,
,269.553575,,
,269.5632,,
,269.578375,,
,269.593225,,
,269.599075,,
,269.632675,,
,269.651,,
,269.66535,,
,269.673775,,
,269.76565,,
,269.79595,,
,269.874675,,
,269.882425,,
,269.8993,,
,269.915525,,
,269.919725,,
,269.93795,,
,269.953475,,
,269.9616,,
,269.98125,,
,269.987275,,
,270.003975,,
,270.024425,,
,270.04625,,
,270.0715,,
,270.2039,,
,270.227775,,
,270.2441,,
,270.258725,,
,270.27025,,
,270.3049,,
,270.3101,,
,270.32815,,
,270.364825,,
,270.378725,,
,270.392175,,
,270.4237,,
,270.544425,,
,270.57405,,
,270.59585,,
,270.618825,,
,270.6398,,
,270.655825,,
,270.660025,,
,270.67775,,
,270.701425,,
,270.715425,,
,270.73075,,
,270.74785,,
,270.8381,,
,270.891275,,
,270.91465,,
,270.929825,,
,270.93975,,
,270.96485,,
,271.002025,,
,271.0215,,
,271.0405,,
,271.0563,,
,271.073725,,
,271.19985,,
,271.25225,,
,271.272375,,
,271.297,,
,271.318975,,
,271.3316,,
,271.34415,,
,271.359275,,
,271.382175,,
,271.397975,,
,271.43425,,
,271.567975,,
,271.5956,,
,271.6371,,
,271.66005,,
,271.679475,,
,271.697925,,
,271.71235,,
,271.73365,,
,271.7528,,
,271.775125,,
,271.787525,,
,271.813675,,
,271.857725,,
,271.870125,,
,271.887,,
,271.92345,,
,271.949325,,
,271.964925,,
,272.014825,,
,272.040575,,
,272.087575,,
,272.1354,,
,272.153825,,
,272.1789,,
,272.184475,,
,272.20835,,
,272.23285,,
,272.252475,,
,272.260775,,
,272.28505,,
,272.304575,,
,272.3625,,
,272.416,,
,272.450575,,
,272.499375,,
,272.540175,,
,272.5588,,
,272.577275,,
,272.59585,,
,272.623925,,
,272.65215,,
,272.666975,,
,272.701175,,
,272.71265,,
,272.7662,,
,272.7858,,
,272.86135,,
,272.908625,,
,272.942825,,
,272.96075,,
,272.982425,,
,272.99635,,
,273.0114,,
,273.027825,,
,273.06265,,
,273.139975,,
,273.160525,,
,273.226675,,
,273.255925,,
,273.29765,,
,273.3064,,
,273.3268,,
,273.34815,,
,273.3761,,
,273.38855,,
,273.402875,,
,273.4291,,
,273.4572,,
,273.4832,,
,273.49995,,
,273.626125,,
,273.648075,,
,273.6761,,
,273.72205,,
,273.747225,,
,273.7809,,
,273.835375,,
,273.867575,,
,273.93595,,
,273.959425,,
,273.98445,,
,274.01005,,
,274.02465,,
,274.04605,,
,274.0662,,
,274.088325,,
,274.099775,,
,274.135125,,
,274.433925,,
,274.453625,,
,274.479,,
,274.49175,,
,274.5005,,
,274.5299,,
,274.5601,,
,274.589425,,
,274.5909,,
,274.6683,,
,274.7275,,
,274.73795,,
,274.7567,,
,274.771425,,
,274.804125,,
,274.825775,,
,274.851425,,
,274.88785,,
,275.0197,,
,275.03815,,
,275.1327,,
,275.17065,,
,275.175725,,
,275.190075,,
,275.203125,,
,275.22195,,
,275.245275,,
,275.309725,,
,275.426525,,
,276.95965,,
,277.3126,,
,277.319775,,
,277.341025,,
,277.362325,,
,277.3797,,
,277.38875,,
,277.39865,,
,277.4018,,
,277.4238,,
,277.433,,
,277.4379,,
,277.4422,,
,277.45055,,
,277.5455,,
,277.62345,,
,277.648525,,
,277.654575,,
,277.8838,,
,277.902925,,
,277.917475,,
,277.934375,,
,277.944,,
,277.961525,,
,277.965675,,
,277.9701,,
,277.9782,,
,277.988825,,
,277.993375,,
,278.004775,,
,278.009375,,
,278.023825,,
,278.039825,,
,278.0539,,
,278.061025,,
,278.155725,,
,278.84815,,
,279.3314,,
,279.834375,,
,279.87435,,
,279.883125,,
,279.892425,,
,279.910025,,
,279.926375,,
,279.932925,,
,279.9397,,
,279.969525,,
,280.053825,,
,280.1057,,
,280.1211,,
,280.166625,,
,280.17315,,
,280.190525,,
,280.1987,,
,280.277825,,
,280.2879,,
,280.318375,,
,280.32645,,
,280.357225,,
,280.3716,,
,280.398375,,
,280.4993,,
,280.521025,,
,280.53855,,
,280.5824,,
,280.620375,,
,280.759025,,
,280.767425,,
,280.7768,,
,280.789225,,
,280.794525,,
,280.803675,,
,280.816825,,
,280.829875,,
,280.86435,,
,280.8832,,
,280.91605,,
,280.99765,,
,281.00745,,
,281.034425,,
,281.051725,,
,281.108225,,
,281.140125,,
,281.14965,,
,281.163175,,
,281.189925,,
,281.20915,,
,281.227725,,
,281.234675,,
,281.24595,,
,281.25945,,
,281.36945,,
,281.4104,,
,281.425775,,
,281.441675,,
,281.4492,,
,281.461525,,
,281.472125,,
,281.488025,,
,281.51345,,
,281.526125,,
,281.5559,,
,281.68755,,
,281.702175,,
,281.719225,,
,281.72795,,
,281.772575,,
,281.78075,,
,281.800425,,
,281.8252,,
,281.84115,,
,281.85025,,
,281.880225,,
,281.940975,,
,281.94515,,
,281.975175,,
,281.993,,
,282.001075,,
,282.011425,,
,282.01755,,
,282.025175,,
,282.033575,,
,282.046625,,
,282.056125,,
,282.07125,,
,282.082075,,
,282.095175,,
,282.10905,,
,282.126175,,
,282.1404,,
,282.1695,,
,282.19545,,
,282.20305,,
,282.224675,,
,282.24745,,
,282.26355,,
,282.2815,,
,282.2928,,
,282.30835,,
,282.3384,,
,282.40755,,
,282.42595,,
,282.4469,,
,282.454725,,
,282.462725,,
,282.4691,,
,282.4878,,
,282.4916,,
,282.50495,,
,282.520525,,
,282.525725,,
,282.5418,,
,282.56115,,
,282.5703,,
,282.5804,,
,282.602325,,
,282.663325,,
,282.683,,
,282.6887,,
,282.69555,,
,282.72385,,
,282.74015,,
,282.76035,,
,282.77375,,
,282.7793,,
,282.790975,,
,282.7972,,
,282.806875,,
,282.817875,,
,282.84135,,
,282.85775,,
,282.875475,,
,282.897525,,
,282.910225,,
,282.9215,,
,282.939825,,
,282.99845,,
,283.029775,,
,283.0404,,
,283.045425,,
,283.070425,,
,283.10125,,
,283.136175,,
,283.16705,,
,283.18085,,
,283.197275,,
,283.213775,,
,283.219475,,
,283.238475,,
,283.247075,,
,283.25905,,
,283.27615,,
,283.290425,,
,283.30415,,
,283.321525,,
,283.37895,,
,283.393475,,
,283.4169,,
,283.4294,,
,283.454125,,
,283.469675,,
,283.4896,,
,283.5047,,
,283.513075,,
,283.521225,,
,283.533875,,
,283.5399,,
,283.55245,,
,283.567125,,
,283.57315,,
,283.587225,,
,283.600975,,
,283.611975,,
,283.622125,,
,283.63845,,
,283.649875,,
,283.66335,,
,283.715325,,
,283.8813,,
,283.925725,,
,283.9621,,
,284.01455,,
,284.034275,,
,284.047875,,
,284.087975,,
,284.117775,,
,284.14145,,
,284.1474,,
,284.166775,,
,284.18425,,
,284.22255,,
,284.23755,,
,284.252575,,
,284.2654,,
,284.28565,,
,284.295425,,
,284.308825,,
,284.316825,,
,284.3317,,
,284.341875,,
,284.347925,,
,284.372075,,
,284.38235,,
,284.4062,,
,284.418325,,
,284.436175,,
,284.476825,,
,284.484475,,
,284.500475,,
,284.51405,,
,284.5293,,
,284.546175,,
,284.566875,,
,284.599125,,
,284.63315,,
,284.672075,,
,284.69145,,
,284.713725,,
,284.745075,,
,284.7633,,
,284.8108,,
,284.8265,,
,284.8384,,
,284.85455,,
,284.86575,,
,284.876625,,
,284.8877,,
,284.90675,,
,284.91615,,
,284.9301,,
,284.93555,,
,284.9491,,
,284.963,,
,285.010275,,
,285.025275,,
,285.045825,,
,285.0718,,
,285.112325,,
,285.17095,,
,285.209,,
,285.2246,,
,285.276475,,
,285.29945,,
,285.3168,,
,285.340775,,
,285.4249,,
,285.44985,,
,285.4672,,
,285.477225,,
,285.501525,,
,285.518925,,
,285.527225,,
,285.541775,,
,285.55085,,
,285.563825,,
,285.57115,,
,285.604875,,
,285.6224,,
,285.628975,,
,285.63745,,
,285.6567,,
,285.689575,,
,285.7739,,
,285.813175,,
,285.841,,
,285.892725,,
,285.916975,,
,285.9291,,
,285.951975,,
,285.968225,,
,285.9803,,
,285.991025,,
,286.010125,,
,286.019525,,
,286.045425,,
,286.051,,
,286.069875,,
,286.0888,,
,286.100825,,
,286.1084,,
,286.114225,,
,286.137475,,
,286.1534,,
,286.205425,,
,286.237025,,
,286.25795,,
,286.28455,,
,286.300775,,
,286.349775,,
,286.62995,,
,286.6421,,
,286.669625,,
,286.684425,,
,286.694175,,
,286.712525,,
,286.722625,,
,286.7352,,
,286.743425,,
,286.753625,,
,286.771575,,
,286.779375,,
,286.8201,,
,287.137375,,
,287.15555,,
,287.186125,,
,287.228775,,
,287.235675,,
,287.24765,,
,287.281225,,
,287.289425,,
,287.2981,,
,287.319875,,
,287.5161,,
,287.6328,,
,287.661475,,
,287.6866,,
,287.701575,,
,287.7113,,
,287.7353,,
,287.743575,,
,287.756875,,
,287.7743,,
,287.80125,,
,287.822575,,
,287.841825,,
,287.86725,,
,288.077975,,
,288.10125,,
,288.126725,,
,288.148275,,
,288.15575,,
,288.178675,,
,288.205975,,
,288.215475,,
,288.2227,,
,288.3665,,
,288.411375,,
,288.428875,,
,288.445425,,
,288.45455,,
,288.46725,,
,288.47925,,
,288.5022,,
,288.5203,,
,288.601675,,
,288.61655,,
,288.631375,,
,288.6534,,
,288.6711,,
,288.677275,,
,288.723175,,
,288.74495,,
,288.749225,,
,288.762325,,
,288.96745,,
,288.994,,
,289.018225,,
,289.033975,,
,289.053875,,
,289.0738,,
,289.098225,,
,289.26225,,
,289.28615,,
,289.41625,,
,289.440775,,
,289.45695,,
,289.4757,,
,289.502125,,
,289.520575,,
,289.532675,,
,289.54785,,
,289.571075,,
,289.572075,,
,289.5826,,
,289.60525,,
,289.748575,,
,289.76145,,
,289.77595,,
,289.805975,,
,289.82645,,
,289.8513,,
,289.869175,,
,289.901,,
,289.931775,,
,289.954825,,
,289.992675,,
,290.0142,,
,290.0401,,
,290.1989,,
,290.2196,,
,290.241725,,
,290.256775,,
,290.271125,,
,290.28725,,
,290.303,,
,290.3245,,
,290.339775,,
,290.3557,,
,290.378175,,
,290.4028,,
,290.42025,,
,290.4359,,
,290.468775,,
,290.638175,,
,290.73525,,
,290.770075,,
,290.8028,,
,290.8109,,
,290.826125,,
,290.842325,,
,290.855775,,
,290.87175,,
,290.88825,,
,290.922025,,
,291.082525,,
,291.130025,,
,291.1566,,
,291.172275,,
,291.1868,,
,291.2154,,
,291.2357,,
,291.25745,,
,291.26735,,
,291.280525,,
,291.31045,,
,291.319375,,
,291.348675,,
,291.52155,,
,291.5369,,
,291.55955,,
,291.573975,,
,291.587025,,
,291.6044,,
,291.616625,,
,291.63955,,
,291.665825,,
,291.69475,,
,291.95725,,
,291.971025,,
,291.980275,,
,292.007125,,
,292.025275,,
,292.039325,,
,292.059075,,
,292.07185,,
,292.098675,,
,292.121,,
,292.155125,,
,292.273975,,
,292.290625,,
,292.298,,
,292.330075,,
,292.3486,,
,292.367725,,
,292.406775,,
,292.4244,,
,292.438775,,
,292.458925,,
,292.4856,,
,292.49595,,
,292.526925,,
,292.54735,,
,292.569775,,
,292.582075,,
,292.761825,,
,292.787725,,
,292.811625,,
,292.834475,,
,292.844825,,
,292.8629,,
,292.88465,,
,292.90715,,
,292.9095,,
,292.9527,,
,293.04725,,
,293.0705,,
,293.088725,,
,293.1082,,
,293.127125,,
,293.134725,,
,293.154575,,
,293.16865,,
,293.2264,,
,293.25675,,
,293.2776,,
,293.29245,,
,293.324475,,
,293.36445,,
,293.440825,,
,293.4727,,
,293.509825,,
,293.5297,,
,293.546325,,
,293.567875,,
,293.591625,,
,293.605425,,
,293.616075,,
,293.633925,,
,293.652475,,
,293.684025,,
,293.902325,,
,293.92255,,
,293.94455,,
,293.9647,,
,293.982575,,
,293.992,,
,294.0096,,
,294.0216,,
,294.062775,,
,294.0812,,
,294.107775,,
,294.128575,,
,294.1527,,
,294.198775,,
,294.277475,,
,294.2986,,
,294.313175,,
,294.348,,
,294.3681,,
,294.37905,,
,294.389675,,
,294.402375,,
,294.42765,,
,294.4353,,
,294.445375,,
,294.455175,,
,294.47815,,
,294.48475,,
,294.500575,,
,294.52125,,
,294.567625,,
,294.572475,,
,294.653575,,
,294.744625,,
,294.7668,,
,294.813,,
,294.8182,,
,294.83755,,
,294.88915,,
,294.9023,,
,294.924625,,
,294.944575,,
,294.95965,,
,294.981525,,
,294.999575,,
,295.021075,,
,295.03465,,
,295.050775,,
,295.066075,,
,295.08195,,
,295.096675,,
,295.30625,,
,295.3418,,
,295.3896,,
,295.45385,,
,295.466325,,
,295.4783,,
,295.530375,,
,295.54775,,
,295.574725,,
,295.595675,,
,295.650375,,
,295.668225,,
,295.693,,
,295.715475,,
,295.74435,,
,295.760975,,
,295.79435,,
,295.813475,,
,295.8358,,
,295.8538,,
,295.86925,,
,295.884525,,
,295.896175,,
,295.914575,,
,295.924775,,
,295.939775,,
,295.95605,,
,295.969675,,
,296.031525,,
,296.069225,,
,296.174325,,
,296.3505,,
,296.364075,,
,296.4123,,
,296.42765,,
,296.440775,,
,296.4693,,
,296.47765,,
,296.490275,,
,296.5023,,
,296.52575,,
,296.5333,,
,296.5666,,
,296.58245,,
,296.60815,,
,296.7117,,
,296.725875,,
,296.784075,,
,296.79535,,
,296.82285,,
,296.8539,,
,296.875325,,
,296.8918,,
,296.90245,,
,296.92775,,
,296.945525,,
,296.96325,,
,296.986425,,
,296.99895,,
,297.014025,,
,297.034225,,
,297.0409,,
,297.058325,,
,297.075025,,
,297.092375,,
,297.111825,,
,297.12835,,
,297.139425,,
,297.158875,,
,297.196575,,
,297.26735,,
,297.284125,,
,297.481175,,
,297.506075,,
,297.524325,,
,297.54115,,
,297.5574,,
,297.591975,,
,297.8129,,
,297.8564,,
,297.87385,,
,297.899325,,
,297.909475,,
,297.93125,,
,297.9507,,
,297.96895,,
,298.0584,,
,298.060575,,
,298.0827,,
,298.206575,,
,298.387975,,
,298.405775,,
,298.4209,,
,298.444175,,
,298.454,,
,298.47115,,
,298.48145,,
,298.500175,,
,298.518575,,
,298.544175,,
,298.5635,,
,298.635425,,
,298.87675,,
,298.908825,,
,298.9202,,
,298.962,,
,298.973,,
,298.981275,,
,299.012525,,
,299.037275,,
,299.245775,,
,299.294475,,
,299.33865,,
,299.356325,,
,299.383175,,
,299.3962,,
,299.417525,,
,299.4333,,
,299.46345,,
,299.4809,,
,299.728675,,
