SPK_SPKC01a (no effect),SPK_SPKC03a (no effect),SPK_SPKC12a (no effect),SPK_SPKC13a (no effect)
,130.53945,66.799575,
,130.55075,66.837725,
,130.60015,66.8527,
,130.62705,66.860225,
,130.783875,66.876,
,130.8118,66.89945,
,130.8429,66.91675,
,130.8797,66.952125,
,130.96715,66.99065,
,131.0023,67.017775,
,131.033475,67.0472,
,131.0432,67.062675,
,131.0986,67.08305,
,131.114175,67.119575,
,131.1549,67.139775,
,131.183975,67.159625,
,131.2326,67.178775,
,131.266125,67.207825,
,131.276775,67.227175,
,131.33295,67.337775,
,131.406825,67.4031,
,131.49805,67.431175,
,131.562575,67.4545,
,131.651875,67.47235,
,131.7003,67.491425,
,131.7885,67.517925,
,131.84635,67.66295,
,131.861175,67.711075,
,131.8926,67.812725,
,131.944725,67.835775,
,131.974625,67.864575,
,132.002225,67.901825,
,132.03,67.9115,
,132.0423,67.9215,
,132.054975,67.9417,
,132.071325,67.967525,
,132.128925,68.017825,
,132.147625,68.0373,
,132.159125,68.047225,
,132.19,68.1119,
,132.24165,68.132375,
,132.29615,68.224525,
,132.339,68.2405,
,132.3578,68.263925,
,132.46095,68.273525,
,132.48335,68.2891,
,132.52355,68.305425,
,132.538125,68.352375,
,132.5436,68.3781,
,132.64035,68.3852,
,132.69115,68.4024,
,132.73285,68.417375,
,132.8182,68.426875,
,132.85465,68.44465,
,132.873675,68.456525,
,132.90325,68.473,
,132.985925,68.4922,
,132.9929,68.51535,
,132.99785,68.5415,
,133.016325,68.5624,
,133.036425,68.580725,
,133.1179,68.61765,
,133.1861,68.620225,
,133.19775,68.661825,
,133.226475,68.678425,
,133.2514,68.696925,
,133.262875,68.703575,
,133.325425,68.7184,
,133.390525,68.758225,
,133.3986,68.771275,
,133.444675,68.791525,
,133.4669,68.816425,
,133.525275,68.83935,
,133.572275,68.867775,
,133.60855,68.90445,
,133.696925,68.97385,
,133.842725,69.031025,
,133.8764,69.06315,
,133.91665,69.112775,
,133.951575,69.1573,
,133.9966,69.1925,
,134.0252,69.214425,
,134.098625,69.310025,
,134.13375,69.342375,
,134.235275,69.355175,
,134.31055,69.36655,
,134.33255,69.389525,
,134.37005,69.4158,
,134.4306,69.4462,
,134.5083,69.477475,
,134.5444,69.529075,
,134.576925,69.601725,
,134.60355,69.6663,
,134.657675,69.684075,
,134.7284,69.68635,
,134.804675,69.702475,
,134.832675,69.720925,
,134.856225,69.7561,
,134.865775,69.772075,
,134.8911,69.803325,
,134.92225,69.830475,
,134.944625,69.854375,
,134.98685,69.88055,
,134.999125,69.9048,
,135.00035,69.921525,
,135.00355,69.947725,
,135.012775,69.9621,
,135.029275,69.97355,
,135.046825,70.022375,
,135.0833,70.03995,
,135.111,70.064075,
,135.299775,70.12115,
,135.324725,70.17205,
,135.336625,70.2053,
,135.5615,70.2402,
,135.63745,70.2598,
,135.707525,70.285725,
,135.774125,70.3334,
,135.825125,70.3627,
,135.901675,70.40305,
,135.9476,70.423425,
,135.970475,70.44775,
,136.0171,70.46965,
,136.0719,70.595475,
,136.11075,70.62195,
,136.160375,70.639725,
,136.187875,70.66075,
,136.24985,70.67365,
,136.297875,70.70515,
,136.339625,70.74005,
,136.4446,70.7623,
,136.47905,70.772575,
,136.5802,70.7934,
,136.62115,70.822475,
,136.663425,70.851275,
,136.70725,70.86955,
,136.7482,70.93625,
,136.865475,70.971975,
,136.975,70.990175,
,137.0192,71.008075,
,137.09775,71.03085,
,137.153025,71.0822,
,137.20905,71.091975,
,137.239625,71.137425,
,137.24765,71.1788,
,137.28245,71.247525,
,137.306425,71.27845,
,137.346425,71.3263,
,137.483775,71.351675,
,137.5466,71.381825,
,137.571275,71.396675,
,137.604125,71.3985,
,137.693675,71.436,
,137.741375,71.4871,
,137.806975,71.52785,
,137.842775,71.55295,
,137.9257,71.578925,
,138.101925,71.6204,
,138.109325,71.636175,
,138.142575,71.67635,
,138.2784,71.69435,
,138.32245,71.706175,
,138.3578,71.722875,
,138.416075,71.7437,
,138.427575,71.770325,
,138.451125,71.79225,
,138.47115,71.833025,
,138.4947,71.86675,
,138.5241,71.9009,
,138.613775,71.9266,
,138.642975,71.946075,
,138.655525,71.967025,
,138.682975,71.98035,
,138.774425,71.987975,
,138.797975,71.990525,
,138.81585,71.9984,
,138.842925,72.013825,
,138.9918,72.02475,
,139.0037,72.054175,
,139.021225,72.063275,
,139.0833,72.0901,
,139.1285,72.11025,
,139.2188,72.1412,
,139.291775,72.18535,
,139.360325,72.2032,
,139.472075,72.2166,
,139.499725,72.24685,
,139.55355,72.2629,
,139.596775,72.275375,
,139.62945,72.296325,
,139.64685,72.307775,
,139.6777,72.343425,
,139.71825,72.364475,
,139.776,72.43715,
,139.83985,72.476825,
,139.8746,72.506175,
,139.919225,72.534575,
,139.992675,72.56075,
,140.040275,72.569,
,140.093625,72.57995,
,140.12905,72.59095,
,140.137775,72.6078,
,140.206775,72.64515,
,140.2206,72.656375,
,140.2563,72.6643,
,140.338775,72.6967,
,140.3804,72.7497,
,140.47145,72.7735,
,140.5019,72.7932,
,140.594975,72.83705,
,140.640775,72.8489,
,140.69075,72.8672,
,140.724725,72.88205,
,140.752225,72.90505,
,140.799075,72.918825,
,140.80595,72.956725,
,140.859425,72.98475,
,140.924325,72.9996,
,140.95115,73.020625,
,140.97125,73.030825,
,140.991,73.05085,
,141.1317,73.076725,
,141.18725,73.0961,
,141.250175,73.119075,
,141.273925,73.165025,
,141.294225,73.170175,
,141.3134,73.17185,
,141.368275,73.183525,
,141.3787,73.203675,
,141.40825,73.24705,
,141.4818,73.283525,
,141.55145,73.317025,
,141.5799,73.336,
,141.71765,73.353625,
,141.79645,73.3611,
,141.826475,73.369425,
,141.84495,73.3903,
,141.86495,73.4027,
,141.92025,73.422,
,141.929525,73.429125,
,141.938175,73.443025,
,141.950775,73.4806,
,141.957825,73.542325,
,141.975375,73.588125,
,141.997375,73.6302,
,142.031075,73.656525,
,142.054775,73.667875,
,142.0855,73.673,
,142.14785,73.694875,
,142.169375,73.709975,
,142.19235,73.754325,
,142.21955,73.782525,
,142.307275,73.797525,
,142.338075,73.84815,
,142.3954,73.8569,
,142.427775,73.87835,
,142.45275,73.92405,
,142.48585,73.968025,
,142.528475,74.0035,
,142.589175,74.0419,
,142.6394,74.069625,
,142.675,74.099175,
,142.712675,74.149675,
,142.7606,74.194375,
,142.8079,74.21585,
,142.843675,74.24025,
,142.892625,74.257775,
,142.9173,74.26425,
,142.9272,74.2763,
,142.9353,74.2794,
,142.968075,74.301325,
,143.054175,74.30445,
,143.105525,74.336025,
,143.162025,74.358175,
,143.192,74.371525,
,143.20985,74.3929,
,143.2426,74.40985,
,143.283175,74.4457,
,143.3191,74.5092,
,143.35045,74.53365,
,143.3788,74.555775,
,143.554525,74.576525,
,143.586325,74.59595,
,143.602375,74.61545,
,143.693475,74.64525,
,143.764875,74.6857,
,143.797,74.711325,
,143.826325,74.753225,
,143.846375,74.815025,
,143.87495,74.820825,
,143.902475,74.854525,
,143.9775,74.9011,
,144.009225,74.944275,
,144.064425,74.96325,
,144.133475,74.982475,
,144.194925,74.9976,
,144.200175,75.009975,
,144.222675,75.0292,
,144.2285,75.03815,
,144.23975,75.039175,
,144.2559,75.04645,
,144.2721,75.04765,
,144.279575,75.060325,
,144.310725,75.063925,
,144.46195,75.073,
,144.484375,75.088825,
,144.502225,75.100375,
,144.587525,75.115725,
,144.616225,75.129375,
,144.64685,75.1383,
,144.796575,75.155875,
,144.8282,75.184125,
,144.86325,75.2364,
,144.90345,75.2508,
,144.97695,75.26105,
,145.03295,75.269825,
,145.048175,75.28455,
,145.05825,75.29545,
,145.07105,75.334975,
,145.1187,75.3691,
,145.149225,75.396925,
,145.1929,75.4126,
,145.410725,75.437775,
,145.476875,75.45375,
,145.5046,75.50735,
,145.552075,75.54835,
,145.566875,75.562575,
,145.573775,75.58685,
,145.603075,75.60645,
,145.61975,75.633175,
,145.649025,75.646675,
,145.67615,75.6653,
,145.7184,75.682275,
,145.7653,75.6838,
,145.8387,75.707025,
,145.85485,75.747825,
,145.872225,75.8144,
,145.879075,75.8582,
,145.89125,75.892075,
,145.919425,75.91635,
,145.949125,75.944075,
,146.103575,75.9568,
,146.1321,75.978025,
,146.14255,76.001425,
,146.28795,76.0584,
,146.377325,76.069975,
,146.415675,76.10485,
,146.471675,76.147775,
,146.4843,76.169,
,146.520675,76.25395,
,146.5407,76.2731,
,146.6005,76.280775,
,146.647575,76.293125,
,146.6587,76.307,
,146.678525,76.326125,
,146.8115,76.360325,
,146.884825,76.4092,
,146.9055,76.444425,
,146.94535,76.470725,
,146.995275,76.491175,
,147.081025,76.524575,
,147.10655,76.556,
,147.191875,76.583775,
,147.249025,76.60275,
,147.269425,76.64245,
,147.348375,76.664975,
,147.3497,76.6886,
,147.3935,76.706225,
,147.413375,76.718425,
,147.46185,76.74385,
,147.490975,76.761925,
,147.5164,76.864125,
,147.652325,76.890725,
,147.726475,76.91415,
,147.81075,76.9468,
,147.847525,76.98675,
,147.8725,76.9994,
,147.878425,77.013525,
,147.9056,77.03515,
,147.960425,77.04865,
,148.009875,77.064675,
,148.043075,77.08545,
,148.085075,77.1046,
,148.156,77.138775,
,148.227525,77.163175,
,148.26905,77.182375,
,148.297725,77.23295,
,148.423025,77.23575,
,148.558,77.24655,
,148.6892,77.270675,
,148.736475,77.305,
,148.777175,77.387875,
,148.809025,77.406225,
,148.89645,77.4419,
,149.002825,77.53415,
,149.22275,77.54345,
,149.278975,77.5684,
,149.381125,77.599125,
,149.407175,77.623425,
,149.4299,77.640175,
,149.464575,77.65595,
,149.532975,77.718225,
,149.609,77.790225,
,149.6365,77.8242,
,149.7725,77.84225,
,149.7882,77.8733,
,149.806025,77.897325,
,149.8658,77.915825,
,149.907475,77.9574,
,149.93615,77.9685,
,149.977025,77.981425,
,150.036725,77.99085,
,150.05545,78.002325,
,150.180075,78.011175,
,150.19395,78.0317,
,150.219425,78.05525,
,150.240825,78.058925,
,150.264975,78.079275,
,150.32265,78.1026,
,150.405975,78.1112,
,150.52,78.116275,
,150.5387,78.172325,
,150.5815,78.21335,
,150.647675,78.25785,
,150.811975,78.273875,
,150.837925,78.31345,
,150.8514,78.35185,
,150.929625,78.375075,
,150.990325,78.420875,
,151.0958,78.43355,
,151.136125,78.456875,
,151.1736,78.46585,
,151.22235,78.503225,
,151.242925,78.53225,
,151.3051,78.5538,
,151.360675,78.57135,
,151.39255,78.59205,
,151.417075,78.613825,
,151.459,78.6339,
,151.491525,78.730925,
,151.547075,78.757175,
,151.5982,78.840875,
,151.626775,78.8591,
,151.659175,78.885675,
,151.6798,78.908375,
,151.695875,78.92395,
,151.732625,78.945675,
,151.790125,78.95255,
,151.8324,78.980175,
,151.855025,78.99595,
,151.886425,79.01265,
,151.901575,79.055875,
,151.9252,79.089275,
,151.957525,79.16625,
,151.993875,79.18605,
,152.023025,79.200875,
,152.0778,79.217425,
,152.19695,79.2209,
,152.208075,79.244025,
,152.2856,79.293875,
,152.2998,79.31875,
,152.309525,79.351,
,152.327625,79.383025,
,152.354075,79.412325,
,152.444025,79.4351,
,152.527025,79.468675,
,152.547725,79.49045,
,152.55015,79.511625,
,152.58205,79.523025,
,152.615875,79.5542,
,152.633175,79.584475,
,152.798775,79.601975,
,152.85385,79.619075,
,152.891575,79.636675,
,152.906225,79.66085,
,152.9425,79.693375,
,152.99775,79.71525,
,153.06455,79.737025,
,153.109725,79.7599,
,153.1841,79.835425,
,153.290875,79.859,
,153.3697,79.86375,
,153.585275,79.93365,
,153.65415,79.966475,
,153.688225,79.996375,
,153.714375,80.010925,
,153.753875,80.04605,
,153.785725,80.06625,
,153.834575,80.1121,
,153.871575,80.146025,
,153.894575,80.16505,
,153.9238,80.190475,
,154.127425,80.208525,
,154.17185,80.24965,
,154.36245,80.27515,
,154.459125,80.309975,
,154.486575,80.340825,
,154.4948,80.373175,
,154.57735,80.376175,
,154.62985,80.395425,
,154.682075,80.41505,
,154.72295,80.444625,
,154.7446,80.464475,
,154.76725,80.4798,
,154.790175,80.5086,
,154.8076,80.57365,
,154.829925,80.5915,
,154.861525,80.610225,
,154.8985,80.660725,
,154.92785,80.664875,
,154.9391,80.675,
,154.95885,80.710925,
,155.04285,80.7306,
,155.06945,80.77005,
,155.08275,80.777425,
,155.124025,80.799175,
,155.182825,80.808875,
,155.2375,80.8131,
,155.29495,80.817425,
,155.3125,80.831625,
,155.335425,80.8451,
,155.35345,80.891,
,155.4376,80.913225,
,155.473475,80.931725,
,155.503675,80.958375,
,155.5208,80.969625,
,155.58875,80.984725,
,155.623525,80.99655,
,155.64415,81.016525,
,155.665925,81.02695,
,155.666925,81.037975,
,155.693875,81.053725,
,155.7234,81.07465,
,155.825775,81.0976,
,155.882875,81.108275,
,155.969325,81.123975,
,155.986475,81.15165,
,156.0343,81.166575,
,156.142625,81.1692,
,156.232325,81.186225,
,156.350075,81.20105,
,156.36605,81.20845,
,156.383025,81.22085,
,156.4039,81.2322,
,156.424375,81.236925,
,156.436225,81.252875,
,156.465925,81.273725,
,156.50375,81.29365,
,156.546325,81.30715,
,156.556175,81.3259,
,156.587375,81.3495,
,156.7638,81.37825,
,156.794825,81.391225,
,156.8189,81.4217,
,156.876425,81.439225,
,156.91645,81.4509,
,157.02475,81.4611,
,157.08315,81.466175,
,157.1217,81.4761,
,157.160925,81.4967,
,157.19875,81.546925,
,157.25205,81.554725,
,157.27585,81.580575,
,157.321975,81.6142,
,157.342975,81.65225,
,157.35155,81.6684,
,157.382175,81.701125,
,157.40995,81.713575,
,157.486175,81.7259,
,157.555,81.7403,
,157.586275,81.774525,
,157.61755,81.7918,
,157.686275,81.8093,
,157.761,81.815275,
,157.7922,81.843025,
,157.8451,81.8571,
,157.870975,81.874075,
,158.000225,81.9008,
,158.05055,81.9233,
,158.0772,81.928175,
,158.10495,81.9446,
,158.128825,81.94695,
,158.21125,82.003775,
,158.283375,82.014675,
,158.520575,82.0311,
,158.678675,82.045575,
,158.738625,82.05605,
,158.897575,82.11925,
,158.9712,82.137525,
,159.0265,82.173875,
,159.087725,82.191925,
,159.12885,82.2194,
,159.19275,82.222725,
,159.25065,82.2369,
,159.349575,82.261275,
,159.451225,82.325025,
,159.476125,82.343025,
,159.5367,82.3595,
,159.5716,82.3755,
,159.595075,82.41455,
,159.663075,82.4224,
,159.702925,82.44325,
,159.73945,82.465725,
,159.741675,82.4955,
,159.8182,82.50325,
,159.85895,82.504375,
,159.928975,82.51515,
,159.973925,82.5576,
,160.059625,82.566625,
,160.109825,82.57845,
,160.177775,82.6235,
,160.285425,82.63735,
,160.44595,82.6409,
,160.495225,82.65245,
,160.5636,82.6607,
,160.60275,82.6683,
,160.676125,82.6928,
,160.798,82.7184,
,160.856625,82.72565,
,160.95715,82.78695,
,160.983575,82.821725,
,161.0433,82.832425,
,161.094225,82.8585,
,161.110725,82.86685,
,161.135025,82.875375,
,161.1617,82.904925,
,161.1893,82.928825,
,161.220725,82.975125,
,161.23585,82.9879,
,161.2869,82.995525,
,161.368425,83.022025,
,161.3909,83.062775,
,161.413875,83.086925,
,161.461925,83.112675,
,161.516225,83.130475,
,161.5678,83.175325,
,161.619425,83.186875,
,161.6514,83.20645,
,161.66705,83.2367,
,161.6798,83.245425,
,161.773325,83.26755,
,161.842025,83.271525,
,161.8801,83.292025,
,161.96075,83.29815,
,161.986575,83.34065,
,162.03775,83.38185,
,162.06035,83.401375,
,162.08275,83.4318,
,162.114375,83.44725,
,162.133525,83.464425,
,162.19795,83.49105,
,162.206125,83.5043,
,162.237825,83.5168,
,162.255075,83.532625,
,162.2706,83.597775,
,162.28345,83.5989,
,162.313875,83.630425,
,162.35585,83.6569,
,162.4265,83.703475,
,162.4588,83.762475,
,162.4799,83.77635,
,162.60895,83.7971,
,162.61455,83.816725,
,162.718275,83.83975,
,162.7598,83.854775,
,162.796725,83.8947,
,162.8356,83.922525,
,162.860675,83.94105,
,162.8951,83.958775,
,162.9194,83.978725,
,162.9731,83.9965,
,163.01515,84.014275,
,163.096375,84.018575,
,163.135475,84.042575,
,163.199925,84.060625,
,163.23165,84.0728,
,163.272525,84.122325,
,163.289675,84.14225,
,163.37545,84.17195,
,163.390025,84.187125,
,163.4255,84.252725,
,163.451125,84.26225,
,163.47905,84.277825,
,163.51085,84.280775,
,163.63455,84.301025,
,163.6489,84.3241,
,163.6957,84.3396,
,163.7494,84.36415,
,163.781125,84.434925,
,163.810225,84.449525,
,163.81935,84.46605,
,163.84415,84.542125,
,163.86445,84.5512,
,163.9744,84.554875,
,164.08485,84.586275,
,164.103325,84.620875,
,164.129375,84.672675,
,164.140525,84.7055,
,164.19705,84.72795,
,164.21405,84.74285,
,164.279425,84.782225,
,164.443525,84.794125,
,164.53665,84.8143,
,164.558675,84.840925,
,164.60645,84.855575,
,164.666975,84.990875,
,164.776175,85.03275,
,164.805275,85.07135,
,164.860425,85.087725,
,164.904,85.092425,
,164.92475,85.156025,
,164.951375,85.210175,
,164.96365,85.239975,
,165.137975,85.2686,
,165.149475,85.293725,
,165.1582,85.33375,
,165.169675,85.374075,
,165.20465,85.4225,
,165.217025,85.4792,
,165.222575,85.50585,
,165.234875,85.556425,
,165.280025,85.598925,
,165.30665,85.6208,
,165.347625,85.651475,
,165.35655,85.67285,
,165.4468,85.69885,
,165.475725,85.7221,
,165.548225,85.749,
,165.557575,85.760625,
,165.67145,85.772925,
,165.72105,85.8156,
,165.746275,85.8432,
,165.8336,85.873625,
,165.872925,85.925575,
,165.926075,85.960375,
,165.989925,85.98665,
,166.0264,86.005925,
,166.073425,86.031075,
,166.1771,86.06365,
,166.21885,86.076925,
,166.331875,86.100725,
,166.3603,86.156875,
,166.476175,86.177925,
,166.5208,86.256525,
,166.574725,86.275475,
,166.80205,86.30275,
,166.838375,86.35895,
,166.856325,86.37725,
,166.865025,86.4587,
,166.879175,86.48065,
,166.88475,86.49935,
,166.899225,86.5198,
,166.9418,86.533025,
,166.974275,86.553525,
,167.107675,86.580325,
,167.13545,86.624,
,167.171225,86.7087,
,167.2114,86.743475,
,167.2781,86.7885,
,167.313825,86.79965,
,167.3311,86.823975,
,167.344925,86.842,
,167.37975,86.85875,
,167.454825,86.882125,
,167.501075,86.98625,
,167.60835,87.03195,
,167.678875,87.049325,
,167.70595,87.05615,
,167.82435,87.06525,
,167.84,87.079975,
,167.86635,87.0945,
,167.912825,87.109175,
,167.94625,87.156025,
,168.005775,87.1767,
,168.09295,87.19505,
,168.164525,87.25895,
,168.27815,87.289125,
,168.2834,87.310025,
,168.292975,87.331025,
,168.337775,87.377225,
,168.433725,87.410775,
,168.4485,87.4614,
,168.457225,87.4838,
,168.4606,87.50045,
,168.46295,87.525175,
,168.465775,87.544525,
,168.4683,87.560625,
,168.473225,87.56945,
,168.4905,87.587175,
,168.5512,87.603375,
,168.5649,87.650375,
,168.582275,87.676925,
,168.62135,87.7068,
,168.653025,87.7377,
,168.7782,87.7647,
,168.82365,87.7869,
,168.853725,87.84655,
,168.8863,87.85895,
,168.895875,87.883275,
,168.932725,87.9048,
,168.9464,87.9587,
,168.9818,87.960475,
,169.00865,87.980775,
,169.01005,87.998025,
,169.02805,88.015325,
,169.0661,88.04305,
,169.125175,88.062025,
,169.132675,88.086225,
,169.1811,88.124225,
,169.20755,88.147875,
,169.2352,88.21955,
,169.249125,88.254275,
,169.2871,88.314,
,169.32105,88.330725,
,169.404125,88.334,
,169.48335,88.353925,
,169.598675,88.358575,
,169.65915,88.382325,
,169.7058,88.399275,
,169.7392,88.4207,
,169.862375,88.437725,
,169.88705,88.444075,
,169.9181,88.478225,
,169.95475,88.524975,
,169.974525,88.565275,
,170.097325,88.5796,
,170.126675,88.6438,
,170.17765,88.6666,
,170.19565,88.68515,
,170.218,88.7057,
,170.265575,88.73585,
,170.302875,88.755,
,170.327475,88.77425,
,170.362075,88.791075,
,170.413875,88.804475,
,170.42215,88.817175,
,170.502225,88.843625,
,170.5178,88.856825,
,170.74225,88.8686,
,170.775,88.918175,
,170.880225,88.945,
,170.907825,88.965575,
,170.95615,88.991075,
,171.0011,89.0148,
,171.121025,89.01805,
,171.233225,89.080675,
,171.281625,89.128425,
,171.42305,89.1738,
,171.478475,89.241025,
,171.56385,89.272775,
,171.603975,89.294175,
,171.620775,89.3244,
,171.66175,89.32705,
,171.68015,89.336125,
,171.717275,89.352325,
,171.741575,89.375325,
,171.762475,89.39695,
,171.7986,89.4198,
,171.93775,89.4402,
,172.0346,89.44925,
,172.101,89.4669,
,172.157325,89.5066,
,172.18805,89.53685,
