SPK_SPKC05a (late exc?),SPK_SPKC06a (inhi),SPK_SPKC07a (inhi),SPK_SPKC15b (inhi)
477.037975,431.185925,,489.527
477.0508,431.193775,,489.558575
477.07275,431.2226,,489.578425
477.08485,431.249725,,489.594775
477.088125,431.27465,,489.642325
477.14905,431.29825,,489.6688
477.1561,431.304025,,489.6952
477.159975,431.313225,,489.725425
477.197375,431.327425,,489.746
477.249675,431.339325,,489.7737
477.2678,431.360125,,489.835075
477.28885,431.3686,,489.850375
477.3092,431.3806,,489.868925
477.329075,431.3886,,489.88625
477.361775,431.4009,,489.908575
477.374125,431.42925,,489.951525
477.392775,431.43185,,490.00085
477.40015,431.44835,,490.03495
477.4314,431.45525,,490.102325
477.46495,431.478575,,490.122175
477.4819,431.5104,,490.1458
477.5096,431.518175,,490.18545
477.528275,431.527025,,490.206725
477.54975,431.550625,,490.2378
477.56135,431.5699,,490.261775
477.581275,431.57475,,490.267775
477.59635,431.5855,,490.286525
477.608425,431.594125,,490.3074
477.613725,431.620175,,490.3249
477.637025,431.644675,,490.349325
477.648175,431.657475,,490.3688
477.667075,431.66475,,490.381525
477.674575,431.687375,,490.39495
477.677875,431.696275,,490.4067
477.690325,431.714425,,490.422
477.69565,431.722275,,490.442675
477.718,431.74385,,490.46585
477.725725,431.7521,,490.481525
477.738,431.762325,,490.486325
477.747575,431.777775,,490.5031
477.75095,431.80255,,490.515475
477.755025,431.818275,,490.528375
477.757675,431.834775,,490.5392
477.769625,431.850825,,490.570625
477.779175,431.8761,,490.57975
477.809525,431.930825,,490.600925
477.81575,431.94555,,490.62925
477.820875,431.955425,,490.657
477.82465,431.9825,,490.682875
477.829075,431.9904,,490.695875
477.837575,431.9979,,490.7172
477.84325,432.0104,,490.73195
477.8456,432.017975,,490.7561
477.852825,432.029025,,490.77925
477.857675,432.043075,,490.79775
477.867475,432.059525,,490.8106
477.87465,432.0717,,490.824025
477.881025,432.08535,,490.834275
477.88885,432.11,,490.845925
477.894975,432.128825,,490.867275
477.902375,432.1566,,490.8764
477.9075,432.1759,,490.89835
477.909525,432.1926,,490.9281
477.928325,432.2161,,490.96485
477.940225,432.224375,,490.98905
477.94435,432.2349,,491.014775
477.9645,432.24335,,491.053325
477.981025,432.253675,,491.0761
477.99235,432.26765,,491.086175
477.997075,432.27955,,491.098025
478.001225,432.299375,,491.116775
478.009775,432.311775,,491.1345
478.01455,432.33575,,491.14775
478.0219,432.362175,,491.1585
478.026775,432.374475,,491.18595
478.048975,432.405875,,491.20045
478.061825,432.4252,,491.2287
478.076625,432.439325,,491.24855
478.10225,432.449975,,491.269975
478.114025,432.469425,,491.283375
478.125325,432.480125,,491.314225
478.1291,432.498,,491.362175
478.14505,432.516375,,491.372675
478.153375,432.52605,,491.399775
478.15855,432.533025,,491.5007
478.16935,432.5466,,491.523025
478.1788,432.55585,,491.5382
478.185025,432.58165,,491.63305
478.191575,432.59375,,491.658675
478.202525,432.6236,,491.6751
478.2061,432.632875,,491.690125
478.211575,432.6604,,491.707275
478.221675,432.673975,,491.730225
478.22545,432.687725,,491.740525
478.23745,432.69885,,491.76875
478.25105,432.717975,,491.807175
478.2692,432.742075,,491.8209
478.282575,432.7574,,491.840275
478.2905,432.769475,,491.856475
478.294375,432.79845,,491.8853
478.298775,432.808725,,491.993575
478.3148,432.819,,492.00575
478.322425,432.83115,,492.025875
478.328675,432.83575,,492.04445
478.33385,432.84475,,492.0638
478.348,432.86105,,492.07795
478.356575,432.8713,,492.102175
478.363325,432.878,,492.120775
478.373875,432.885175,,492.1513
478.38455,432.910875,,492.225225
478.397675,432.93275,,492.245225
478.4075,432.9448,,492.27475
478.430675,432.95305,,492.3633
478.4491,432.976575,,492.41045
478.459,433.002275,,492.441525
478.4627,433.01265,,492.4749
478.4712,433.038125,,492.498
478.48215,433.222075,,492.517525
478.53915,433.235525,,492.5333
478.5563,433.244175,,492.561325
478.563375,433.252975,,492.73155
478.6064,433.26435,,492.753525
478.65105,433.273625,,492.7741
478.6863,433.286275,,492.80995
478.71595,433.298475,,492.82375
478.766475,433.31535,,492.86645
478.771475,433.3237,,492.892675
478.7891,433.345225,,492.9228
478.797575,433.35415,,492.9638
478.812575,433.3668,,493.008325
478.8241,433.3747,,493.044
478.827325,433.388975,,493.061125
478.84335,433.40255,,493.07845
478.890525,433.423725,,493.177025
478.975725,433.447475,,493.197825
478.99785,433.461625,,493.2262
479.027275,433.5146,,493.255075
479.037575,433.536675,,493.269625
479.0717,433.544275,,493.286225
479.08025,433.568075,,493.320775
479.087925,433.58805,,493.32675
479.113325,433.595075,,493.355125
479.134625,433.601525,,493.3785
479.1518,433.611275,,493.428925
479.15825,433.617325,,493.4456
479.16135,433.63815,,493.467825
479.178125,433.6414,,493.4907
479.1881,433.649325,,493.509425
479.2246,433.6704,,493.524175
479.2848,433.678275,,493.550875
479.288075,433.687125,,493.58885
479.36345,433.70395,,493.60565
479.390325,433.7149,,493.618275
479.40985,433.7442,,493.6299
479.420625,433.75135,,493.6527
479.43285,433.765125,,493.6688
479.456325,433.781675,,493.6754
479.461575,433.797575,,493.71555
479.504625,433.8105,,493.725975
479.58795,433.84265,,493.735
479.6245,433.8636,,493.75055
479.6664,433.899675,,493.7753
479.71185,433.91335,,493.78515
479.730025,433.962075,,493.7911
479.73435,433.97265,,493.8286
479.753875,433.98375,,493.840925
479.811375,433.9957,,493.870425
479.822275,434.007525,,493.888375
479.86275,434.0144,,493.8971
479.8714,434.02395,,493.911
479.896,434.0319,,493.9243
479.903725,434.0446,,493.943975
479.942275,434.056975,,493.96555
479.962925,434.0665,,493.985025
479.96735,434.095225,,494.00265
479.975875,434.1045,,494.017975
479.985925,434.114,,494.042175
479.990925,434.125625,,494.05495
479.9988,434.133975,,494.080625
480.014175,434.159575,,494.103275
480.0213,434.1698,,494.16665
480.042625,434.1787,,494.17565
480.054075,434.183825,,494.2033
480.06235,434.19505,,494.229775
480.073425,434.2028,,494.251725
480.103,434.2098,,494.264375
480.109275,434.21645,,494.2728
480.114075,434.226725,,494.28485
480.1228,434.2426,,494.29595
480.13385,434.259125,,494.313325
480.14395,434.266975,,494.32235
480.149725,434.2786,,494.342
480.153575,434.287775,,494.366825
480.171,434.29465,,494.396025
480.176275,434.301275,,494.429225
480.179175,434.30815,,494.444475
480.18325,434.324975,,494.459275
480.18845,434.326725,,494.49905
480.195225,434.3341,,494.5139
480.198625,434.35155,,494.552775
480.20945,434.360625,,494.572425
480.215,434.3694,,494.59145
480.227975,434.400475,,494.609625
480.234725,434.406425,,494.634075
480.2427,434.416075,,494.660675
480.253975,434.4247,,494.683175
480.26335,434.4382,,494.74595
480.267425,434.448275,,494.8004
480.277925,434.4722,,494.82495
480.282175,434.482225,,494.938975
480.29805,434.4956,,494.95825
480.311725,434.50555,,494.98485
480.321925,434.52405,,494.9986
480.35345,434.5398,,495.0126
480.450625,434.5538,,495.028975
480.479175,434.565375,,495.04055
480.520525,434.58455,,495.048425
480.6174,434.6071,,495.066525
480.6486,434.61785,,495.084675
480.67445,434.628375,,495.1087
480.748475,434.642925,,495.122875
480.938,434.64865,,495.13835
481.047825,434.6559,,495.14725
481.645025,434.66425,,495.157475
481.8289,434.673675,,495.183625
481.8709,434.6803,,495.222575
481.8878,434.686675,,495.240225
481.911675,434.6964,,495.262475
481.9389,434.7058,,495.2817
481.9696,434.71705,,495.322775
481.99185,434.725225,,495.3807
482.0207,434.73305,,495.432175
482.04265,434.77015,,495.454775
482.074325,434.78215,,495.483575
482.1021,434.8051,,495.506325
482.115375,434.827525,,495.5702
482.1824,434.842525,,495.602675
482.201925,434.8661,,495.645875
482.22635,434.8803,,495.668125
482.23355,434.891875,,495.732025
482.292125,434.8996,,495.79235
482.32265,434.904625,,495.8754
482.34785,434.924175,,495.945025
482.366925,434.93965,,496.05255
482.397475,434.9503,,496.192825
482.414775,434.957375,,496.211225
482.42785,434.978525,,496.250175
482.445925,434.986225,,496.27115
482.45215,434.993925,,496.2949
482.5305,435.00155,,496.311125
482.5483,435.01385,,496.327625
482.611775,435.031375,,496.339475
482.634925,435.040425,,496.367225
482.6448,435.048525,,496.382125
482.6618,435.0573,,496.421
482.6706,435.085,,496.441975
482.684325,435.102475,,496.4589
482.69535,435.1126,,496.473875
482.706875,435.1242,,496.51495
482.720125,435.142275,,496.531775
482.727725,435.14755,,496.5554
482.739075,435.15825,,496.57965
482.74145,435.165225,,496.599575
482.753125,435.1727,,496.63105
482.767675,435.1815,,496.6417
482.782525,435.189225,,496.6509
482.806,435.197525,,496.6627
482.817025,435.21065,,496.691425
482.83105,435.2206,,496.7077
482.841525,435.229275,,496.721275
482.863525,435.2382,,496.736275
482.871225,435.24845,,496.74675
482.9194,435.257075,,496.758125
482.927525,435.265525,,496.7807
482.930725,435.27865,,496.81085
482.946625,435.2873,,496.830575
482.9622,435.296625,,496.843725
482.968325,435.306425,,496.87635
482.974225,435.32815,,496.897
482.983325,435.353025,,496.97745
483.003225,435.363275,,496.99275
483.0195,435.386725,,497.003425
483.027725,435.413525,,497.018475
483.05995,435.4282,,497.041075
483.0708,435.439125,,497.05205
483.07865,435.446625,,497.06585
483.1004,435.4667,,497.08095
483.1102,435.4782,,497.089075
483.127875,435.497325,,497.10265
483.13595,435.50935,,497.145025
483.16235,435.539925,,497.167775
483.1694,435.54905,,497.18705
483.179675,435.556775,,497.2054
483.187325,435.558125,,497.22465
483.19455,435.57435,,497.2426
483.21625,435.58265,,497.265125
483.26945,435.5923,,497.28385
483.271575,435.616625,,497.2984
483.2926,435.66945,,497.3207
483.29585,435.681975,,497.336075
483.308275,435.71425,,497.3605
483.3362,435.730175,,497.372225
483.343875,435.772325,,497.388225
483.347775,435.78375,,497.4085
483.3512,435.7976,,497.46335
483.36005,435.807575,,497.4804
483.3669,435.82905,,497.49595
483.444825,435.8615,,497.5162
483.451225,435.8702,,497.5352
483.4621,435.896725,,497.551375
483.480075,435.9073,,497.592125
483.4998,435.918975,,497.6301
483.528825,435.928775,,497.657825
483.53525,435.94105,,497.67315
483.548025,435.950725,,497.6869
483.558225,435.961425,,497.699625
483.5614,435.973025,,497.712325
483.56555,435.9799,,497.7407
483.570925,435.991775,,497.759875
483.584475,436.001325,,497.773425
483.590975,436.01135,,497.860425
483.60575,436.031225,,497.87955
483.61505,436.04375,,497.913275
483.691925,436.053925,,497.96235
483.697075,436.07755,,497.986
483.70345,436.099125,,498.00325
483.73555,436.1099,,498.02855
483.752725,436.125925,,498.06675
483.768575,436.136625,,498.087325
483.80035,436.1487,,498.099825
483.814225,436.156675,,498.14525
483.83265,436.179125,,498.162975
483.86805,436.1873,,498.17605
483.901275,436.1985,,498.18755
483.913225,436.214125,,498.209875
483.922925,436.242475,,498.285625
483.936325,436.25585,,498.3022
483.972975,436.2658,,498.343475
483.990675,436.28525,,498.35345
484.0173,436.297,,498.372725
484.142775,436.30285,,498.399025
484.14995,436.3101,,498.426375
484.166975,436.32315,,498.447475
484.19405,436.334225,,498.48305
484.206275,436.357275,,498.50045
484.22365,436.37025,,498.513825
484.23225,436.413225,,498.525575
484.25635,436.42115,,498.539675
484.262075,436.43675,,498.56815
484.282475,436.444225,,498.596425
484.3004,436.453725,,498.634675
484.3203,436.464975,,498.7254
484.324325,436.481275,,498.751425
484.340925,436.490925,,498.7734
484.357675,436.5062,,498.8044
484.396775,436.517,,498.82615
484.42875,436.547675,,498.8398
484.4503,436.55615,,498.85915
484.45305,436.5774,,498.871725
484.487375,436.5932,,498.88235
484.508875,436.606025,,498.9184
484.522675,436.628825,,498.927075
484.5649,436.64065,,498.9511
484.578025,436.6533,,498.959525
484.586075,436.6639,,498.973775
484.609725,436.670675,,498.988075
484.62685,436.68065,,499.006725
484.6353,436.690975,,499.013675
484.64595,436.69765,,499.02565
484.655275,436.7085,,499.05555
484.663025,436.715225,,499.0982
484.670825,436.72445,,499.11485
484.6794,436.7308,,499.1309
484.6833,436.741275,,499.1595
484.699075,436.748875,,499.172
484.708125,436.758725,,499.178775
484.729525,436.772875,,499.18845
484.734075,436.79015,,499.199725
484.741175,436.81655,,499.234725
484.7442,436.8281,,499.246225
484.75655,436.837975,,499.2565
484.76095,436.84825,,499.28485
484.78025,436.867275,,499.2978
484.7862,436.8771,,499.3237
484.78935,436.88625,,499.34525
484.79895,436.893975,,499.3695
484.808625,436.8961,,499.3903
484.815225,436.90645,,499.406525
484.821,436.917125,,499.453275
484.8255,436.93175,,499.50205
484.834525,436.944075,,499.534075
484.83785,436.9634,,499.5553
484.847875,436.97265,,499.574
484.875275,436.980775,,499.5956
484.882875,436.99155,,499.61925
484.892925,437.00265,,499.7157
484.907825,437.0094,,499.74705
484.91415,437.01935,,499.77135
484.924425,437.038875,,499.8003
484.929025,437.0483,,499.8242
484.936225,437.059875,,499.8496
484.948325,437.068125,,499.874275
484.9594,437.077775,,499.903525
484.96755,437.0946,,499.926525
484.9845,437.1038,,499.94145
484.99035,437.1285,,
484.993375,437.138775,,
485.01085,437.15155,,
485.0177,437.160075,,
485.03715,437.16715,,
485.043075,437.18015,,
485.06265,437.189325,,
485.0873,437.200825,,
485.08945,437.21225,,
485.10705,437.220225,,
485.113475,437.231375,,
485.116375,437.257175,,
485.124725,437.270175,,
485.12715,437.284275,,
485.1478,437.299025,,
485.168375,437.327825,,
485.177,437.342775,,
485.192675,437.37955,,
485.203775,437.4097,,
485.209975,437.421125,,
485.22075,437.430825,,
485.2362,437.441175,,
485.2388,437.457375,,
485.2429,437.476925,,
485.25525,437.48995,,
485.257225,437.499975,,
485.26605,437.5102,,
485.269175,437.51725,,
485.271525,437.52385,,
485.284675,437.542125,,
485.294725,437.551025,,
485.307025,437.5634,,
485.3184,437.57365,,
485.328675,437.594125,,
485.359825,437.60205,,
485.3683,437.60985,,
485.3708,437.62975,,
485.37605,437.6407,,
485.378325,437.64965,,
485.381175,437.6677,,
485.386075,437.67625,,
485.3951,437.685,,
485.40105,437.69115,,
485.423725,437.71185,,
485.432825,437.739,,
485.435025,437.76665,,
485.44935,437.781275,,
485.45785,437.7987,,
485.464425,437.819875,,
485.46725,437.828775,,
485.47975,437.83795,,
485.48345,437.849075,,
485.520275,437.86825,,
485.5304,437.889775,,
485.54605,437.90035,,
485.554475,437.9189,,
485.5622,437.926775,,
485.57105,437.9364,,
485.58025,437.94895,,
485.595225,437.959525,,
485.597925,437.969475,,
485.60215,437.97895,,
485.60795,438.0003,,
485.614325,438.0113,,
485.6235,438.027525,,
485.6344,438.043825,,
485.63645,438.05755,,
485.645475,438.069825,,
485.652475,438.0813,,
485.656725,438.103025,,
485.66475,438.1113,,
485.66885,438.12385,,
485.670775,438.13985,,
485.687875,438.16285,,
485.7048,438.186125,,
485.712075,438.20855,,
485.71855,438.22355,,
485.724925,438.230925,,
485.74515,438.24895,,
485.7505,438.26,,
485.760025,438.2757,,
485.771925,438.2885,,
485.77425,438.295,,
485.781625,438.304375,,
485.786725,438.31395,,
485.805625,438.32285,,
485.8179,438.3386,,
485.835775,438.350275,,
485.884075,438.3594,,
485.916525,438.373025,,
485.924575,438.389025,,
485.941075,438.3971,,
485.948975,438.406825,,
485.952725,438.414725,,
485.96805,438.42755,,
485.9837,438.43975,,
485.99045,438.454075,,
486.021375,438.468925,,
486.071225,438.47745,,
486.09065,438.48985,,
486.100625,438.523175,,
486.1072,438.53355,,
486.11485,438.544675,,
486.130025,438.552875,,
486.1511,438.590125,,
486.15535,438.60525,,
486.166575,438.627575,,
486.21095,438.6351,,
486.226925,438.646375,,
486.266975,438.65735,,
486.275,438.67395,,
486.335675,438.686675,,
486.343275,438.693725,,
486.383,438.708975,,
486.39075,438.720175,,
486.395025,438.728675,,
486.40245,438.754625,,
486.41475,438.76235,,
486.4171,438.775,,
486.422725,438.78355,,
486.431175,438.800075,,
486.434875,438.8098,,
