SPK_SPKC02a,SPK_SPKC04a,SPK_SPKC05b,SPK_SPKC06a,SPK_SPKC06b,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC15a
,,,,,190.93915,,,
,,,,,190.94855,,,
,,,,,190.96035,,,
,,,,,190.9644,,,
,,,,,190.98185,,,
,,,,,191.0198,,,
,,,,,191.067075,,,
,,,,,191.110475,,,
,,,,,191.149925,,,
,,,,,191.231875,,,
,,,,,191.408475,,,
,,,,,191.43065,,,
,,,,,191.521925,,,
,,,,,191.529825,,,
,,,,,191.59315,,,
,,,,,191.61605,,,
,,,,,191.622875,,,
,,,,,191.6859,,,
,,,,,191.73345,,,
,,,,,191.742275,,,
,,,,,191.755425,,,
,,,,,192.055675,,,
,,,,,192.561325,,,
,,,,,192.9435,,,
,,,,,192.96995,,,
,,,,,193.084525,,,
,,,,,193.624825,,,
,,,,,193.637975,,,
,,,,,193.6594,,,
,,,,,193.70685,,,
,,,,,193.711125,,,
,,,,,193.727825,,,
,,,,,193.733725,,,
,,,,,193.75045,,,
,,,,,193.7699,,,
,,,,,193.7869,,,
,,,,,193.792075,,,
,,,,,193.799175,,,
,,,,,193.809125,,,
,,,,,193.820375,,,
,,,,,193.8333,,,
,,,,,193.853475,,,
,,,,,193.86675,,,
,,,,,193.874325,,,
,,,,,193.978475,,,
,,,,,193.982875,,,
,,,,,193.993975,,,
,,,,,193.9993,,,
,,,,,194.037525,,,
,,,,,194.050825,,,
,,,,,194.0902,,,
,,,,,194.116775,,,
,,,,,194.135125,,,
,,,,,194.148025,,,
,,,,,194.1618,,,
,,,,,194.21195,,,
,,,,,194.231775,,,
,,,,,194.254975,,,
,,,,,194.27675,,,
,,,,,194.310925,,,
,,,,,194.372225,,,
,,,,,194.387325,,,
,,,,,194.414925,,,
,,,,,194.4256,,,
,,,,,194.42725,,,
,,,,,194.431925,,,
,,,,,194.4969,,,
,,,,,194.63425,,,
,,,,,194.658,,,
,,,,,194.6714,,,
,,,,,194.68685,,,
,,,,,194.6991,,,
,,,,,194.72955,,,
,,,,,194.7863,,,
,,,,,194.812175,,,
,,,,,194.836325,,,
,,,,,194.8464,,,
,,,,,194.85045,,,
,,,,,194.866825,,,
,,,,,194.8834,,,
,,,,,194.893,,,
,,,,,194.937,,,
,,,,,194.974225,,,
,,,,,194.98485,,,
,,,,,195.005075,,,
,,,,,195.01255,,,
,,,,,195.024675,,,
,,,,,195.0312,,,
,,,,,195.052725,,,
,,,,,195.088675,,,
,,,,,195.093,,,
,,,,,195.1004,,,
,,,,,195.111925,,,
,,,,,195.1293,,,
,,,,,195.144725,,,
,,,,,195.1609,,,
,,,,,195.18245,,,
,,,,,195.192675,,,
,,,,,195.207075,,,
,,,,,195.211725,,,
,,,,,195.229875,,,
,,,,,195.2372,,,
,,,,,195.24105,,,
,,,,,195.263525,,,
,,,,,195.2948,,,
,,,,,195.315825,,,
,,,,,195.318675,,,
,,,,,195.3278,,,
,,,,,195.4302,,,
,,,,,195.456125,,,
,,,,,195.554325,,,
,,,,,195.57545,,,
,,,,,195.62105,,,
,,,,,195.6909,,,
,,,,,195.71555,,,
,,,,,195.73585,,,
,,,,,195.755,,,
,,,,,195.76315,,,
,,,,,195.787925,,,
,,,,,195.819475,,,
,,,,,195.83495,,,
,,,,,195.861,,,
,,,,,195.868325,,,
,,,,,195.885625,,,
,,,,,195.9407,,,
,,,,,195.969975,,,
,,,,,195.9906,,,
,,,,,196.058575,,,
,,,,,196.08105,,,
,,,,,196.088625,,,
,,,,,196.12535,,,
,,,,,196.12825,,,
,,,,,196.151075,,,
,,,,,196.2009,,,
,,,,,196.2261,,,
,,,,,196.275925,,,
,,,,,196.293025,,,
,,,,,196.3112,,,
,,,,,196.327025,,,
,,,,,196.34065,,,
,,,,,196.388,,,
,,,,,196.39295,,,
,,,,,196.412625,,,
,,,,,196.424975,,,
,,,,,196.44525,,,
,,,,,196.494675,,,
,,,,,196.515225,,,
,,,,,196.519225,,,
,,,,,196.5241,,,
,,,,,196.580675,,,
,,,,,196.631525,,,
,,,,,196.6343,,,
,,,,,196.656,,,
,,,,,196.658675,,,
,,,,,196.6763,,,
,,,,,196.719225,,,
,,,,,196.7427,,,
,,,,,196.772375,,,
,,,,,196.8031,,,
,,,,,196.86075,,,
,,,,,196.86425,,,
,,,,,196.891125,,,
,,,,,196.991275,,,
,,,,,197.0467,,,
,,,,,197.058325,,,
,,,,,197.07505,,,
,,,,,197.081675,,,
,,,,,197.10165,,,
,,,,,197.120775,,,
,,,,,197.1409,,,
,,,,,197.157725,,,
,,,,,197.174975,,,
,,,,,197.182175,,,
,,,,,197.189675,,,
,,,,,197.1975,,,
,,,,,197.205725,,,
,,,,,197.225275,,,
,,,,,197.24485,,,
,,,,,197.257425,,,
,,,,,197.2642,,,
,,,,,197.269825,,,
,,,,,197.298475,,,
,,,,,197.302125,,,
,,,,,197.312675,,,
,,,,,197.321275,,,
,,,,,197.3386,,,
,,,,,197.36465,,,
,,,,,197.38365,,,
,,,,,197.449925,,,
,,,,,197.4778,,,
,,,,,197.49665,,,
,,,,,197.50425,,,
,,,,,197.509325,,,
,,,,,197.51555,,,
,,,,,197.521575,,,
,,,,,197.53865,,,
,,,,,197.6143,,,
,,,,,197.6369,,,
,,,,,197.66145,,,
,,,,,197.679425,,,
,,,,,197.690775,,,
,,,,,197.72065,,,
,,,,,197.762225,,,
,,,,,197.77885,,,
,,,,,197.78395,,,
,,,,,197.788275,,,
,,,,,197.80135,,,
,,,,,197.851825,,,
,,,,,197.876475,,,
,,,,,197.88315,,,
,,,,,197.89575,,,
,,,,,197.91815,,,
,,,,,197.935125,,,
,,,,,197.946775,,,
,,,,,197.9554,,,
,,,,,197.990275,,,
,,,,,197.996525,,,
,,,,,198.02225,,,
,,,,,198.05035,,,
,,,,,198.057025,,,
,,,,,198.070925,,,
,,,,,198.087775,,,
,,,,,198.1457,,,
,,,,,198.168675,,,
,,,,,198.206975,,,
,,,,,198.227625,,,
,,,,,198.258125,,,
,,,,,198.27785,,,
,,,,,198.3055,,,
,,,,,198.3165,,,
,,,,,198.38345,,,
,,,,,198.430075,,,
,,,,,198.4431,,,
,,,,,198.45685,,,
,,,,,198.477025,,,
,,,,,198.500425,,,
,,,,,198.537725,,,
,,,,,198.579,,,
,,,,,198.597675,,,
,,,,,198.616675,,,
,,,,,198.642825,,,
,,,,,198.6813,,,
,,,,,198.718175,,,
,,,,,198.730925,,,
,,,,,198.84875,,,
,,,,,199.027225,,,
,,,,,199.06335,,,
,,,,,199.06815,,,
,,,,,199.088675,,,
,,,,,199.09005,,,
,,,,,199.0936,,,
,,,,,199.132225,,,
,,,,,199.14985,,,
,,,,,199.173775,,,
,,,,,199.180975,,,
,,,,,199.186025,,,
,,,,,199.193475,,,
,,,,,199.198175,,,
,,,,,199.214525,,,
,,,,,199.24635,,,
,,,,,199.25175,,,
,,,,,199.30765,,,
,,,,,199.328275,,,
,,,,,199.3985,,,
,,,,,199.40695,,,
,,,,,199.4138,,,
,,,,,199.42315,,,
,,,,,199.4345,,,
,,,,,199.447525,,,
,,,,,199.460425,,,
,,,,,199.471625,,,
,,,,,199.49615,,,
,,,,,199.518,,,
,,,,,199.534525,,,
,,,,,199.55915,,,
,,,,,199.5875,,,
,,,,,199.6309,,,
,,,,,199.663875,,,
,,,,,199.683675,,,
,,,,,199.69275,,,
,,,,,199.7137,,,
,,,,,199.78125,,,
,,,,,199.8495,,,
,,,,,199.931525,,,
,,,,,200.0168,,,
,,,,,200.4821,,,
,,,,,200.631375,,,
,,,,,200.814775,,,
,,,,,200.912175,,,
,,,,,200.92235,,,
,,,,,200.996425,,,
,,,,,201.025175,,,
,,,,,201.06155,,,
,,,,,201.089875,,,
,,,,,201.100275,,,
,,,,,201.107875,,,
,,,,,201.12785,,,
,,,,,201.1479,,,
,,,,,201.166925,,,
,,,,,201.1868,,,
,,,,,201.1931,,,
,,,,,201.2124,,,
,,,,,201.235175,,,
,,,,,201.271475,,,
,,,,,201.2796,,,
,,,,,201.29465,,,
,,,,,201.3066,,,
,,,,,201.3183,,,
,,,,,201.354775,,,
,,,,,201.3572,,,
,,,,,201.361825,,,
,,,,,201.371375,,,
,,,,,201.376475,,,
,,,,,201.39165,,,
,,,,,201.411775,,,
,,,,,201.4769,,,
,,,,,201.48,,,
,,,,,201.496275,,,
,,,,,201.513775,,,
,,,,,201.521625,,,
,,,,,201.5446,,,
,,,,,201.55285,,,
,,,,,201.57485,,,
,,,,,201.593575,,,
,,,,,201.59805,,,
,,,,,201.626575,,,
,,,,,201.630375,,,
,,,,,201.649425,,,
,,,,,201.71145,,,
,,,,,201.7267,,,
,,,,,201.7743,,,
,,,,,201.79535,,,
,,,,,201.85605,,,
,,,,,201.9877,,,
,,,,,202.008025,,,
,,,,,202.04445,,,
,,,,,202.1521,,,
,,,,,202.184075,,,
,,,,,202.2482,,,
,,,,,202.258025,,,
,,,,,202.278,,,
,,,,,202.304525,,,
,,,,,202.329275,,,
,,,,,202.353125,,,
,,,,,202.376325,,,
,,,,,202.3951,,,
,,,,,202.46095,,,
,,,,,202.469825,,,
,,,,,202.50485,,,
,,,,,202.535875,,,
,,,,,202.547575,,,
,,,,,202.565425,,,
,,,,,202.58185,,,
,,,,,202.6034,,,
,,,,,202.630125,,,
,,,,,202.636575,,,
,,,,,202.6606,,,
,,,,,202.6879,,,
,,,,,202.751225,,,
,,,,,202.8083,,,
,,,,,202.944125,,,
,,,,,202.983475,,,
,,,,,203.001075,,,
,,,,,203.01665,,,
,,,,,203.0281,,,
,,,,,203.0712,,,
,,,,,203.16885,,,
,,,,,203.1753,,,
,,,,,203.1833,,,
,,,,,203.200375,,,
,,,,,203.209475,,,
,,,,,203.292975,,,
,,,,,203.336675,,,
,,,,,203.359875,,,
,,,,,203.434725,,,
,,,,,203.449075,,,
,,,,,203.4648,,,
,,,,,203.5641,,,
,,,,,203.56565,,,
,,,,,203.581775,,,
,,,,,203.602925,,,
,,,,,203.705625,,,
,,,,,203.72895,,,
,,,,,203.744325,,,
,,,,,203.77445,,,
,,,,,203.783775,,,
,,,,,203.815975,,,
,,,,,203.8451,,,
,,,,,203.876975,,,
,,,,,203.94235,,,
,,,,,204.0336,,,
,,,,,204.056725,,,
,,,,,204.202525,,,
,,,,,204.2888,,,
,,,,,204.4544,,,
,,,,,204.4607,,,
,,,,,204.4687,,,
,,,,,204.476825,,,
,,,,,204.5067,,,
,,,,,204.533425,,,
,,,,,204.6487,,,
,,,,,204.714475,,,
,,,,,204.7418,,,
,,,,,204.748875,,,
,,,,,204.79505,,,
,,,,,204.8117,,,
,,,,,204.840875,,,
,,,,,204.911525,,,
,,,,,204.918875,,,
,,,,,204.956875,,,
,,,,,204.97715,,,
,,,,,204.9835,,,
,,,,,205.02705,,,
,,,,,205.059175,,,
,,,,,205.0726,,,
,,,,,205.093275,,,
,,,,,205.1045,,,
,,,,,205.1337,,,
,,,,,205.16205,,,
,,,,,205.182925,,,
,,,,,205.18435,,,
,,,,,205.1896,,,
,,,,,205.241225,,,
,,,,,205.24955,,,
,,,,,205.358975,,,
,,,,,205.3711,,,
,,,,,205.41255,,,
,,,,,205.4292,,,
,,,,,205.469975,,,
,,,,,205.4867,,,
,,,,,205.4999,,,
,,,,,205.637975,,,
,,,,,205.686975,,,
,,,,,205.70525,,,
,,,,,205.73935,,,
,,,,,205.79165,,,
,,,,,205.799275,,,
,,,,,205.8215,,,
,,,,,205.825125,,,
,,,,,205.8414,,,
,,,,,205.8606,,,
,,,,,205.87505,,,
,,,,,205.90615,,,
,,,,,205.95335,,,
,,,,,205.970925,,,
,,,,,205.99855,,,
,,,,,206.002875,,,
,,,,,206.021775,,,
,,,,,206.027325,,,
,,,,,206.039475,,,
,,,,,206.05765,,,
,,,,,206.08805,,,
,,,,,206.109075,,,
,,,,,206.129525,,,
,,,,,206.15755,,,
,,,,,206.278525,,,
,,,,,206.280075,,,
,,,,,206.35115,,,
,,,,,206.381525,,,
,,,,,206.452375,,,
,,,,,206.483625,,,
,,,,,206.607625,,,
,,,,,206.90285,,,
,,,,,206.9547,,,
,,,,,207.075375,,,
,,,,,207.162875,,,
,,,,,207.26635,,,
,,,,,207.3179,,,
,,,,,207.363575,,,
,,,,,207.459225,,,
,,,,,207.501125,,,
,,,,,207.9501,,,
,,,,,208.00135,,,
,,,,,208.3973,,,
,,,,,208.56865,,,
,,,,,208.69205,,,
,,,,,208.8473,,,
,,,,,208.8907,,,
,,,,,209.022475,,,
,,,,,209.204125,,,
,,,,,209.3782,,,
,,,,,209.65385,,,
,,,,,209.671825,,,
,,,,,209.677725,,,
,,,,,209.707125,,,
,,,,,209.855875,,,
,,,,,209.936075,,,
,,,,,210.194375,,,
,,,,,210.25095,,,
,,,,,210.294375,,,
,,,,,210.3164,,,
,,,,,210.98475,,,
,,,,,211.657325,,,
,,,,,211.669725,,,
,,,,,211.719075,,,
,,,,,211.745125,,,
,,,,,211.818775,,,
,,,,,211.86055,,,
,,,,,211.873775,,,
,,,,,211.935675,,,
,,,,,211.98595,,,
,,,,,212.033075,,,
,,,,,212.0574,,,
,,,,,212.079575,,,
,,,,,212.256725,,,
,,,,,212.4906,,,
,,,,,212.505025,,,
,,,,,212.59575,,,
,,,,,212.69055,,,
,,,,,212.767875,,,
,,,,,213.04765,,,
,,,,,213.165925,,,
,,,,,213.226075,,,
,,,,,213.2309,,,
,,,,,213.237725,,,
,,,,,213.293075,,,
,,,,,213.300075,,,
,,,,,213.339,,,
,,,,,213.34525,,,
,,,,,213.36185,,,
,,,,,213.37645,,,
,,,,,213.38885,,,
,,,,,213.42035,,,
,,,,,213.4303,,,
,,,,,213.4823,,,
,,,,,213.500125,,,
,,,,,213.5204,,,
,,,,,213.53035,,,
,,,,,213.554775,,,
,,,,,213.57755,,,
,,,,,213.591,,,
,,,,,213.610625,,,
,,,,,213.61925,,,
,,,,,213.6422,,,
,,,,,213.683775,,,
,,,,,213.719775,,,
,,,,,213.731125,,,
,,,,,213.7397,,,
,,,,,213.758425,,,
,,,,,213.820975,,,
,,,,,213.924375,,,
,,,,,214.04165,,,
,,,,,214.063375,,,
,,,,,214.0738,,,
,,,,,214.0897,,,
,,,,,214.100375,,,
,,,,,214.109125,,,
,,,,,214.16145,,,
,,,,,214.17605,,,
,,,,,214.196475,,,
,,,,,214.211525,,,
,,,,,214.220525,,,
,,,,,214.249175,,,
,,,,,214.271675,,,
,,,,,214.308625,,,
,,,,,214.3517,,,
,,,,,214.374025,,,
,,,,,214.383025,,,
,,,,,214.523425,,,
,,,,,214.6424,,,
,,,,,214.70555,,,
,,,,,214.801425,,,
,,,,,214.833475,,,
,,,,,214.91545,,,
,,,,,214.96935,,,
,,,,,215.009675,,,
,,,,,215.018925,,,
,,,,,215.071175,,,
,,,,,215.08625,,,
,,,,,215.10765,,,
,,,,,215.163375,,,
,,,,,215.172025,,,
,,,,,215.192325,,,
,,,,,215.219875,,,
,,,,,215.342875,,,
,,,,,215.4107,,,
,,,,,215.42195,,,
,,,,,215.514825,,,
,,,,,215.54595,,,
,,,,,215.573775,,,
,,,,,215.58645,,,
,,,,,215.643125,,,
,,,,,215.66435,,,
,,,,,215.706725,,,
,,,,,215.742125,,,
,,,,,215.763625,,,
,,,,,215.788425,,,
,,,,,215.799875,,,
,,,,,215.81645,,,
,,,,,215.8356,,,
,,,,,215.85915,,,
,,,,,215.903825,,,
,,,,,215.93565,,,
,,,,,215.954025,,,
,,,,,215.99775,,,
,,,,,216.028125,,,
,,,,,216.0748,,,
,,,,,216.11325,,,
,,,,,216.14905,,,
,,,,,216.172575,,,
,,,,,216.19065,,,
,,,,,216.1972,,,
,,,,,216.200925,,,
,,,,,216.2069,,,
,,,,,216.239925,,,
,,,,,216.246,,,
,,,,,216.263375,,,
,,,,,216.270725,,,
,,,,,216.2994,,,
,,,,,216.30665,,,
,,,,,216.3127,,,
,,,,,216.324025,,,
,,,,,216.342225,,,
,,,,,216.357275,,,
,,,,,216.37365,,,
,,,,,216.379,,,
,,,,,216.3991,,,
,,,,,216.419675,,,
,,,,,216.422825,,,
,,,,,216.428775,,,
,,,,,216.432975,,,
,,,,,216.45615,,,
,,,,,216.478425,,,
,,,,,216.50795,,,
,,,,,216.683375,,,
,,,,,216.6941,,,
,,,,,216.73865,,,
,,,,,216.780925,,,
,,,,,216.840875,,,
,,,,,216.8597,,,
,,,,,216.868225,,,
,,,,,216.894475,,,
,,,,,216.908775,,,
,,,,,216.9358,,,
,,,,,217.021275,,,
,,,,,217.06545,,,
,,,,,217.08775,,,
,,,,,217.107375,,,
,,,,,217.10925,,,
,,,,,217.12645,,,
,,,,,217.19505,,,
,,,,,217.214425,,,
,,,,,217.234525,,,
,,,,,217.250875,,,
,,,,,217.29215,,,
,,,,,217.306975,,,
,,,,,217.31395,,,
,,,,,217.33665,,,
,,,,,217.352625,,,
,,,,,217.361475,,,
,,,,,217.3647,,,
,,,,,217.4272,,,
,,,,,217.452575,,,
,,,,,217.47735,,,
,,,,,217.5071,,,
,,,,,217.515725,,,
,,,,,217.566875,,,
,,,,,217.605925,,,
,,,,,217.6613,,,
,,,,,217.680825,,,
,,,,,217.7011,,,
,,,,,217.799575,,,
,,,,,217.827275,,,
,,,,,217.84645,,,
,,,,,217.847425,,,
,,,,,217.860275,,,
,,,,,217.883775,,,
,,,,,217.89915,,,
,,,,,217.950675,,,
,,,,,217.973875,,,
,,,,,217.989575,,,
,,,,,218.0159,,,
,,,,,218.05015,,,
,,,,,218.0923,,,
,,,,,218.112225,,,
,,,,,218.184625,,,
,,,,,218.195275,,,
,,,,,218.26485,,,
,,,,,218.27195,,,
,,,,,218.297725,,,
,,,,,218.334925,,,
,,,,,218.39845,,,
,,,,,218.4655,,,
,,,,,218.480425,,,
,,,,,218.504875,,,
,,,,,218.526875,,,
,,,,,218.572375,,,
,,,,,218.587525,,,
,,,,,218.61545,,,
,,,,,218.70565,,,
,,,,,218.85005,,,
,,,,,218.890425,,,
,,,,,218.9368,,,
,,,,,218.9528,,,
,,,,,218.96885,,,
,,,,,219.00025,,,
,,,,,219.168675,,,
,,,,,219.2233,,,
,,,,,219.262725,,,
,,,,,219.274375,,,
,,,,,219.29015,,,
,,,,,219.302075,,,
,,,,,219.323675,,,
,,,,,219.3386,,,
,,,,,219.366525,,,
,,,,,219.378275,,,
,,,,,219.379375,,,
,,,,,219.4271,,,
,,,,,219.4371,,,
,,,,,219.448725,,,
,,,,,219.47095,,,
,,,,,219.517125,,,
,,,,,219.589575,,,
,,,,,219.6042,,,
,,,,,219.66175,,,
,,,,,219.670425,,,
,,,,,219.683825,,,
,,,,,219.69355,,,
,,,,,219.716475,,,
,,,,,219.738225,,,
,,,,,219.763325,,,
,,,,,219.777325,,,
,,,,,219.795125,,,
,,,,,219.8068,,,
,,,,,219.814275,,,
,,,,,219.836075,,,
,,,,,219.847375,,,
,,,,,219.869775,,,
,,,,,219.88745,,,
,,,,,219.89645,,,
,,,,,219.919475,,,
,,,,,219.92925,,,
,,,,,219.93955,,,
,,,,,219.966275,,,
,,,,,219.975475,,,
,,,,,220.002125,,,
,,,,,220.046425,,,
,,,,,220.047625,,,
,,,,,220.054875,,,
,,,,,220.07155,,,
,,,,,220.099625,,,
,,,,,220.145,,,
,,,,,220.163675,,,
,,,,,220.2133,,,
,,,,,220.22045,,,
,,,,,220.26305,,,
,,,,,220.298,,,
,,,,,220.308075,,,
,,,,,220.313025,,,
,,,,,220.3405,,,
,,,,,220.35585,,,
,,,,,220.36455,,,
,,,,,220.387225,,,
,,,,,220.3999,,,
,,,,,220.414525,,,
,,,,,220.453025,,,
,,,,,220.464775,,,
,,,,,220.513775,,,
,,,,,220.643225,,,
,,,,,220.72425,,,
,,,,,220.7401,,,
,,,,,220.875125,,,
,,,,,221.036125,,,
,,,,,221.102025,,,
,,,,,221.634675,,,
,,,,,221.669625,,,
,,,,,221.677125,,,
,,,,,221.7612,,,
,,,,,221.8628,,,
,,,,,222.009475,,,
,,,,,222.12165,,,
,,,,,222.236575,,,
,,,,,222.269275,,,
,,,,,222.324975,,,
,,,,,222.45675,,,
,,,,,222.490825,,,
,,,,,222.5226,,,
,,,,,222.590875,,,
,,,,,222.596175,,,
,,,,,222.604975,,,
,,,,,222.61285,,,
,,,,,222.6409,,,
,,,,,222.6512,,,
,,,,,222.8121,,,
,,,,,222.83735,,,
,,,,,222.860425,,,
,,,,,222.870025,,,
,,,,,222.89055,,,
,,,,,222.902925,,,
,,,,,222.921275,,,
,,,,,222.926425,,,
,,,,,222.944325,,,
,,,,,222.961725,,,
,,,,,222.97055,,,
,,,,,222.981475,,,
,,,,,223.08145,,,
,,,,,223.1065,,,
,,,,,223.13665,,,
,,,,,223.181725,,,
,,,,,223.192625,,,
,,,,,223.200175,,,
,,,,,223.2325,,,
,,,,,223.31295,,,
,,,,,223.3217,,,
,,,,,223.404125,,,
,,,,,223.437925,,,
,,,,,223.45805,,,
,,,,,223.571125,,,
,,,,,223.65055,,,
,,,,,223.7045,,,
,,,,,223.720775,,,
,,,,,223.778425,,,
,,,,,223.8575,,,
,,,,,223.872975,,,
,,,,,223.913175,,,
,,,,,223.950825,,,
,,,,,224.010725,,,
,,,,,224.0206,,,
,,,,,224.02745,,,
,,,,,224.0492,,,
,,,,,224.05935,,,
,,,,,224.115125,,,
,,,,,224.183625,,,
,,,,,224.3094,,,
,,,,,224.31555,,,
,,,,,224.379425,,,
,,,,,224.400525,,,
,,,,,224.4807,,,
,,,,,224.49635,,,
,,,,,224.545,,,
,,,,,224.569625,,,
,,,,,224.578575,,,
,,,,,224.6143,,,
,,,,,224.65305,,,
,,,,,224.668625,,,
,,,,,224.6937,,,
,,,,,224.7022,,,
,,,,,224.72935,,,
,,,,,224.755075,,,
,,,,,224.770525,,,
,,,,,224.7924,,,
,,,,,224.82345,,,
,,,,,224.871425,,,
,,,,,224.90145,,,
,,,,,224.9166,,,
,,,,,225.023825,,,
,,,,,225.03845,,,
,,,,,225.1016,,,
,,,,,225.156625,,,
,,,,,225.176075,,,
,,,,,225.182675,,,
,,,,,225.246075,,,
,,,,,225.2479,,,
,,,,,225.29505,,,
,,,,,225.305775,,,
,,,,,225.345775,,,
,,,,,225.390825,,,
,,,,,225.44445,,,
,,,,,225.463275,,,
,,,,,225.484875,,,
,,,,,225.4951,,,
,,,,,225.59795,,,
,,,,,225.692325,,,
,,,,,225.7181,,,
,,,,,225.743925,,,
,,,,,225.764325,,,
,,,,,225.781575,,,
,,,,,225.80775,,,
,,,,,225.82355,,,
,,,,,225.838575,,,
,,,,,225.847825,,,
,,,,,225.8984,,,
,,,,,225.9334,,,
,,,,,225.989425,,,
,,,,,226.07095,,,
,,,,,226.102225,,,
,,,,,226.1781,,,
,,,,,226.2483,,,
,,,,,226.273375,,,
,,,,,226.336125,,,
,,,,,226.421025,,,
,,,,,226.44815,,,
,,,,,226.4593,,,
,,,,,226.4768,,,
,,,,,226.498,,,
,,,,,226.514475,,,
,,,,,226.5195,,,
,,,,,226.52345,,,
,,,,,226.531125,,,
,,,,,226.55005,,,
,,,,,226.55825,,,
,,,,,226.5643,,,
,,,,,226.5824,,,
,,,,,226.5899,,,
,,,,,226.598875,,,
,,,,,226.606875,,,
,,,,,226.61425,,,
,,,,,226.630075,,,
,,,,,226.6475,,,
,,,,,226.682175,,,
,,,,,226.694275,,,
,,,,,226.708725,,,
,,,,,226.716425,,,
,,,,,226.748075,,,
,,,,,226.784925,,,
,,,,,226.804475,,,
,,,,,226.8203,,,
,,,,,226.83295,,,
,,,,,226.850425,,,
,,,,,226.859825,,,
,,,,,226.8886,,,
,,,,,226.90155,,,
,,,,,226.90645,,,
,,,,,226.92075,,,
,,,,,226.93585,,,
,,,,,226.954625,,,
,,,,,227.00685,,,
,,,,,227.040925,,,
,,,,,227.0765,,,
,,,,,227.10505,,,
,,,,,227.12275,,,
,,,,,227.1403,,,
,,,,,227.155425,,,
,,,,,227.180525,,,
,,,,,227.190025,,,
,,,,,227.225475,,,
,,,,,227.23845,,,
,,,,,227.26065,,,
,,,,,227.296725,,,
,,,,,227.3298,,,
,,,,,227.335075,,,
,,,,,227.352525,,,
,,,,,227.380675,,,
,,,,,227.396075,,,
,,,,,227.438725,,,
,,,,,227.443175,,,
,,,,,227.482375,,,
,,,,,227.519025,,,
,,,,,227.533825,,,
,,,,,227.5596,,,
,,,,,227.62945,,,
,,,,,227.6696,,,
,,,,,227.700475,,,
,,,,,227.70495,,,
,,,,,227.788425,,,
,,,,,227.854525,,,
,,,,,227.89225,,,
,,,,,227.926175,,,
,,,,,228.0261,,,
,,,,,228.058675,,,
,,,,,228.104325,,,
,,,,,228.1244,,,
,,,,,228.1429,,,
,,,,,228.17595,,,
,,,,,228.18055,,,
,,,,,228.2077,,,
,,,,,228.216675,,,
,,,,,228.2212,,,
,,,,,228.233725,,,
,,,,,228.24545,,,
,,,,,228.26855,,,
,,,,,228.27375,,,
,,,,,228.2875,,,
,,,,,228.304875,,,
,,,,,228.311075,,,
,,,,,228.323275,,,
,,,,,228.347325,,,
,,,,,228.411675,,,
,,,,,228.418975,,,
,,,,,228.431175,,,
,,,,,228.439975,,,
,,,,,228.478575,,,
,,,,,228.4961,,,
,,,,,228.5049,,,
,,,,,228.50875,,,
,,,,,228.535825,,,
,,,,,228.5825,,,
,,,,,228.622625,,,
,,,,,228.646775,,,
,,,,,228.73745,,,
,,,,,228.765575,,,
,,,,,228.777775,,,
,,,,,228.829875,,,
,,,,,228.864125,,,
,,,,,228.95855,,,
,,,,,228.97575,,,
,,,,,229.011475,,,
,,,,,229.0427,,,
,,,,,229.069025,,,
,,,,,229.102975,,,
,,,,,229.13805,,,
,,,,,229.16935,,,
,,,,,229.188675,,,
,,,,,229.189725,,,
,,,,,229.212525,,,
,,,,,229.2294,,,
,,,,,229.24005,,,
,,,,,229.253425,,,
,,,,,229.32325,,,
,,,,,229.332575,,,
,,,,,229.341075,,,
,,,,,229.349575,,,
,,,,,229.3516,,,
,,,,,229.353125,,,
,,,,,229.37795,,,
,,,,,229.391825,,,
,,,,,229.417975,,,
,,,,,229.431725,,,
,,,,,229.4456,,,
,,,,,229.457675,,,
,,,,,229.470525,,,
,,,,,229.474225,,,
,,,,,229.48825,,,
,,,,,229.49375,,,
,,,,,229.523025,,,
,,,,,229.54395,,,
,,,,,229.548425,,,
,,,,,229.56205,,,
,,,,,229.5789,,,
,,,,,229.6255,,,
,,,,,229.6512,,,
,,,,,229.658025,,,
,,,,,229.67875,,,
,,,,,229.718275,,,
,,,,,229.725675,,,
,,,,,229.759175,,,
,,,,,229.7626,,,
,,,,,229.774175,,,
,,,,,229.787725,,,
,,,,,229.803875,,,
,,,,,229.814,,,
,,,,,229.817225,,,
,,,,,229.828725,,,
,,,,,229.842,,,
,,,,,229.8436,,,
,,,,,229.845075,,,
,,,,,229.854525,,,
,,,,,229.859375,,,
,,,,,229.8701,,,
,,,,,229.874,,,
,,,,,229.899275,,,
,,,,,229.9052,,,
,,,,,229.911325,,,
,,,,,229.931675,,,
,,,,,229.9415,,,
,,,,,229.94495,,,
,,,,,229.956875,,,
,,,,,229.9694,,,
,,,,,229.985425,,,
,,,,,229.996,,,
,,,,,230.019075,,,
,,,,,230.025875,,,
,,,,,230.072325,,,
,,,,,230.09175,,,
,,,,,230.09705,,,
,,,,,230.1088,,,
,,,,,230.118575,,,
,,,,,230.14155,,,
,,,,,230.145325,,,
,,,,,230.157625,,,
,,,,,230.177425,,,
,,,,,230.18305,,,
,,,,,230.199525,,,
,,,,,230.204375,,,
,,,,,230.2151,,,
,,,,,230.237375,,,
,,,,,230.252175,,,
,,,,,230.26695,,,
,,,,,230.271575,,,
,,,,,230.28585,,,
,,,,,230.310375,,,
