SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC07a,SPK_SPKC11a,SPK_SPKC11b
200.55785,153.182625,108.5871,129.773425,120.5408
200.5947,153.207925,108.60075,129.787125,120.55305
200.68885,153.220375,108.62195,129.80515,120.5629
200.974725,153.2332,108.650225,129.81355,120.57065
201.0646,153.26955,108.676375,129.824425,120.582475
201.110325,153.296925,108.6833,129.832125,120.6068
201.1683,153.4342,108.69145,129.8424,120.680175
201.226875,153.462925,108.6998,129.8498,120.739875
201.42,153.479075,108.71015,129.857,120.791575
201.59545,153.495475,108.716975,129.879825,120.809425
201.64225,153.84885,108.725675,129.88915,120.82915
201.897625,153.894075,108.7359,129.899675,120.846975
202.0047,153.9422,108.742225,129.91535,120.8617
202.13585,153.9606,108.7531,130.33195,120.913525
202.180425,154.331,108.76385,130.340525,120.9378
202.206125,154.340275,108.8212,130.352825,120.96145
202.436,154.3514,108.8396,130.37635,120.97295
202.5825,154.3546,108.855975,130.4051,120.995275
202.59285,154.380075,108.86735,130.423275,121.02495
202.885225,154.396325,108.879325,130.4386,121.03895
203.075275,154.749625,108.89215,130.46995,121.115825
203.1781,154.762075,108.908475,130.481525,121.137275
203.666525,154.7769,108.917775,130.490825,121.155325
203.9166,155.471075,108.93125,130.50415,121.183225
204.002325,155.491025,108.9427,130.513425,121.22375
204.10845,155.537425,108.953675,130.542525,121.2915
204.142175,155.556275,108.96955,130.555025,121.395675
204.187625,155.835675,108.979925,130.593375,121.4104
204.29405,155.842975,108.991675,130.60245,121.417725
204.33685,155.9524,109.002825,130.611025,121.42525
204.414675,156.500775,109.018025,130.621325,121.44895
204.48915,157.58945,109.03665,130.6327,121.5306
204.60305,157.9803,109.05585,130.65025,121.5533
204.726175,157.9878,109.0712,130.6675,121.5677
204.814375,157.993275,109.088925,130.683725,121.604525
205.022975,158.01465,109.110825,130.74235,121.63265
205.2248,158.49175,109.127675,130.7553,121.8351
205.25605,158.51945,109.1486,130.769425,121.844275
205.320075,158.522775,109.17365,130.778675,121.8576
205.430775,158.5463,109.1925,130.795025,121.875275
205.7891,158.832075,109.212125,130.81055,121.88495
205.82865,158.862075,109.239275,130.8321,121.893225
205.842475,159.253825,109.27945,130.854075,121.90195
205.8809,159.266575,109.2912,130.8684,121.91075
205.89875,159.2833,109.302775,130.881175,121.926525
205.95795,159.31065,109.310075,130.892025,121.954175
206.12685,159.331225,109.320825,130.907625,122.139975
206.30945,159.712625,109.32705,130.930725,122.15285
206.3679,159.728475,109.332925,130.9807,122.173
206.423175,160.006425,109.334175,131.0022,122.230925
206.538325,160.02195,109.340675,131.035375,122.3409
206.900925,160.0335,109.350725,131.06045,122.371275
206.949975,160.041025,109.360675,131.127625,122.38725
207.0575,160.04905,109.368525,131.154975,122.39885
207.12535,160.067175,109.380225,131.69775,122.410425
207.49275,160.0784,109.39165,131.71865,122.4242
207.74165,160.421025,109.40085,131.729275,122.447475
208.00745,160.426025,109.413325,131.776075,122.4741
208.065125,160.430425,109.426475,131.7868,122.799225
208.578125,160.43685,109.440325,131.795775,122.8449
208.627825,160.442925,109.45205,131.80775,122.853625
208.720475,160.455125,109.464575,131.819525,122.86135
208.737525,161.1026,109.47595,131.877475,122.8667
209.030075,161.565125,109.49155,131.88555,122.871475
209.38675,161.5816,109.506625,131.9167,122.888625
209.486225,161.5897,109.532175,132.042375,122.976475
209.5176,161.608925,109.5457,132.052275,123.00435
209.86085,161.644275,109.55775,132.065725,123.019025
209.8924,161.70635,109.567875,132.07545,123.091575
209.8936,162.067125,109.57655,132.086975,123.1772
209.940525,162.080425,109.589475,132.098625,123.2485
210.0301,162.093975,109.600125,132.1182,123.271325
210.270725,162.211425,109.611075,132.190825,123.2958
210.3228,162.574475,109.63445,132.2157,123.3183
210.703875,162.647425,109.6514,132.227275,123.3558
210.810725,162.66585,109.664525,132.24265,123.4545
211.19625,162.84255,109.6839,132.25585,123.481575
211.614625,163.011875,109.696475,132.27345,123.53745
211.84615,163.04005,109.723375,132.310225,123.567325
212.538475,163.046125,109.735025,132.394425,123.594075
212.714525,163.516925,109.74865,132.437775,123.61075
213.104975,163.524375,109.7611,132.45115,123.64165
213.4375,163.532925,109.78475,132.464325,123.778525
213.564475,163.54185,109.797325,132.49205,123.787575
213.788025,163.550825,109.8205,132.676775,123.797625
214.2384,164.144575,109.84325,132.700225,123.862025
214.2985,164.160575,109.8646,132.71345,123.8813
214.412925,164.168625,109.90215,132.7493,123.8947
214.8661,164.1922,109.92015,132.768625,123.938
215.27325,164.221325,109.939725,132.8337,123.98805
215.449525,164.26965,109.971,132.869525,124.034425
215.464775,164.70125,110.01045,133.088825,124.093725
215.481375,164.739375,110.027875,133.0996,124.329675
215.489125,164.7639,110.04405,133.171075,124.40995
215.51045,165.080625,110.055325,133.194675,124.422875
215.5298,165.083375,110.06515,133.23955,124.4345
215.560725,165.098725,110.073425,133.252125,124.444975
215.69105,165.1026,110.1018,133.286775,124.453825
215.780775,165.11445,110.112,133.304625,124.46195
216.1932,165.127375,110.122475,133.35075,124.47775
216.688925,165.13915,110.1296,133.37465,124.49825
217.068825,165.167125,110.1438,133.42955,124.505525
217.729825,165.174625,110.157175,133.44805,124.535825
218.1601,165.19315,110.167925,133.468575,124.6633
218.94955,165.22665,110.175175,133.48565,124.777675
219.196075,165.25645,110.18395,133.512075,124.829675
219.20755,165.647275,110.19265,133.933025,124.86715
219.43625,165.65375,110.1999,133.97405,124.9075
219.719975,165.66405,110.2135,133.98385,124.923625
219.8223,165.673275,110.235775,134.020825,124.93435
220.134,165.69225,110.246,134.051975,124.941275
220.16865,165.703125,110.267075,134.0635,124.971275
220.74075,165.72785,110.2756,134.077275,125.017775
221.438125,165.950775,110.29705,134.08755,125.046675
221.465325,165.956975,110.31115,134.1011,125.064925
221.6395,165.971125,110.317425,134.1131,125.0763
221.690325,165.9757,110.324925,134.125575,125.0869
221.97005,165.979775,110.333925,134.140125,125.194075
221.976475,166.01155,110.3422,134.15,125.2658
221.993825,166.0152,110.351575,134.164075,125.376975
222.0839,166.347875,110.3618,134.17515,125.4677
222.4666,166.362725,110.372025,134.18345,125.4917
222.57895,166.38065,110.380075,134.2149,125.52455
222.6558,166.386325,110.3883,134.2292,125.533775
222.67015,166.397575,110.4017,134.238225,125.55485
223.3775,166.4127,110.408575,134.2473,125.588575
223.48225,166.42225,110.421625,134.262475,125.5962
223.7709,166.456425,110.427725,134.274325,125.69
223.8241,166.4939,110.45035,134.288225,125.70475
223.9924,166.529125,110.4688,134.302775,125.8222
224.094125,166.54325,110.48225,134.329075,125.877725
224.125875,166.55515,110.49505,134.346,125.90665
224.149325,166.896875,110.509025,134.359625,125.92195
224.58475,166.9062,110.53345,134.38515,125.95025
224.65115,166.92295,110.544175,134.4038,125.986875
224.68415,166.939125,110.554575,134.43765,126.04805
224.871,166.972725,110.56905,134.453125,126.287875
225.090225,167.21265,110.589625,134.490675,126.337525
225.24535,167.22005,110.607475,134.505175,126.375325
225.560025,167.23285,110.624925,134.517525,126.3856
225.655775,167.239,110.644275,134.53445,126.40035
225.711725,167.249525,110.6677,134.552375,126.409925
225.722775,167.253525,110.68365,134.5854,126.419625
225.7529,167.25995,110.7094,134.609075,126.4334
226.23535,167.27995,110.7286,134.653275,126.44605
226.245575,167.296375,110.7499,134.6793,126.4533
226.28865,167.312925,110.776025,134.804175,126.4988
226.891225,167.3254,110.79805,134.84275,126.51265
227.3346,167.378675,110.8136,134.864225,126.554575
227.349825,167.657725,110.8325,134.924025,126.58595
227.3652,168.29035,110.847975,134.97125,126.6244
227.37335,168.3364,110.8622,134.981675,126.689575
227.404325,168.6867,110.87575,135.00445,126.818825
227.419325,168.72205,110.89435,135.015675,126.868175
227.446625,168.737775,110.913825,135.03055,126.966075
227.45605,168.755325,110.925925,135.037425,126.98915
227.537175,168.7905,110.937575,135.04795,126.997125
227.9926,169.15495,110.945325,135.0745,127.00315
228.020925,169.1696,110.9714,135.096575,127.02125
228.79875,169.1758,110.9804,135.29425,127.028125
229.268,169.198725,110.9912,135.322,127.035475
229.654275,169.68675,111.0007,135.350525,127.04425
229.75775,169.71305,111.0152,135.383375,127.051725
230.081925,170.669575,111.0288,135.43195,127.085675
230.106625,170.685075,111.04055,135.4886,127.125625
230.20315,170.6929,111.05145,135.5448,127.13565
230.30285,170.716425,111.0638,135.5792,127.173875
230.349875,170.78675,111.075525,135.591425,127.2075
230.397475,170.99475,111.089825,135.630025,127.2778
230.6739,171.165625,111.104425,135.662925,127.3398
230.705975,171.1797,111.1157,135.7509,127.37545
230.71335,171.181825,111.1321,135.898075,127.53475
230.999975,171.1914,111.142125,135.91695,127.544475
231.18315,171.193,111.15325,135.926125,127.55255
231.4418,171.199925,111.163425,135.9436,127.565425
231.49175,171.2079,111.208,135.95755,127.578625
231.54665,171.214775,111.21485,135.9762,127.612175
231.5972,172.21715,111.223325,135.98295,127.6764
231.776475,172.2316,111.232875,135.990375,127.727575
231.8248,172.263975,111.244025,135.9957,127.86595
231.879225,172.2814,111.2503,136.0173,127.926475
231.9388,172.674875,111.26005,136.03,128.00435
231.955375,172.6887,111.270525,136.040825,128.046525
232.08445,172.7058,111.280925,136.055075,128.081325
232.1416,172.73365,111.292625,136.06735,128.129575
232.18395,173.125175,111.301675,136.0787,128.137975
232.477975,173.14405,111.313975,136.08655,128.1422
232.488425,173.162025,111.321975,136.09905,128.148625
232.511175,173.166975,111.33085,136.110375,128.157725
233.026175,173.2105,111.37045,136.1245,128.193625
233.3789,173.2313,111.38045,136.149575,128.21285
233.46285,173.576475,111.392275,136.3507,128.25095
233.910425,173.600125,111.40425,136.367875,128.27205
233.98005,173.61155,111.419325,136.3748,128.284475
234.3027,173.65765,111.43375,136.3833,128.29875
234.364575,173.68595,111.448825,136.393325,128.3331
234.432375,174.15845,111.47005,136.401825,128.45715
234.465225,174.433825,111.49245,136.413,128.501375
234.582175,174.444125,111.51265,136.435,128.5313
234.666075,174.46065,111.534025,136.450575,128.58985
234.942075,174.4715,111.55715,136.4706,128.597625
234.954425,174.47405,111.574425,136.478125,128.63495
234.98425,174.486725,111.589875,136.490925,128.64335
235.3927,174.50485,111.604025,136.50505,128.66735
235.43,174.904825,111.626,136.521475,128.7121
235.5346,175.01255,111.63375,136.53315,128.7218
235.89745,175.02315,111.6393,136.5536,128.7565
235.955575,175.059675,111.6485,136.56895,128.768
236.218525,175.061025,111.662575,136.7536,128.862775
236.427725,175.169125,111.669775,136.774725,128.9416
236.5657,175.45375,111.6752,136.804725,129.032825
236.750475,175.477525,111.6824,136.81195,129.0449
236.864025,175.493325,111.7002,136.853025,129.06045
236.904775,176.196075,111.7084,136.8627,129.097925
236.9947,176.223225,111.7211,136.8721,129.21105
237.0457,176.259075,111.73375,136.890925,129.6036
237.0609,176.2993,111.7448,136.906225,129.617225
237.339825,176.3199,111.7554,136.92135,129.624475
237.352175,176.685925,111.764225,136.9384,129.633025
237.377825,176.697025,111.773175,136.957075,129.639975
237.413725,176.72045,111.790475,136.970725,129.672175
237.4902,176.73835,111.803075,136.9841,129.681425
237.60945,176.7512,111.813,136.991,129.732175
237.877725,176.7786,111.824175,136.9983,129.740825
237.93185,176.79035,111.83375,137.023275,129.8703
237.988925,176.807475,111.856025,137.0316,129.9306
238.022625,177.031375,111.8638,137.041475,129.96865
238.038425,177.0807,111.873025,137.0541,130.127225
238.055825,177.401875,111.880875,137.063375,130.171025
238.440875,177.717725,111.901525,137.071725,130.18905
238.465975,177.743425,111.90845,137.0811,130.199125
238.481125,177.9596,111.918575,137.090125,130.23685
238.492625,178.201325,111.934625,137.101025,130.257375
238.86555,178.211125,111.94595,137.111825,130.273875
238.908625,178.2164,111.9527,137.120775,130.28665
238.94,178.2277,111.965725,137.138775,130.302825
239.05745,178.233925,111.97485,137.1502,130.311125
239.110225,178.23915,111.9832,137.165725,130.365275
239.89225,178.25015,112.00255,137.1787,130.393275
240.493925,178.25605,112.026725,137.188925,130.501625
240.527025,178.274975,112.06625,137.224975,130.5276
240.5596,178.299875,112.081125,137.28465,130.56715
241.134125,178.6552,112.097075,137.346225,130.582425
241.191725,178.7169,112.110575,137.429025,130.691175
241.258975,178.805875,112.12835,137.483625,130.69865
241.33765,178.821775,112.162425,137.500275,130.7074
241.367075,179.100225,112.180975,137.524375,130.71825
241.4485,179.110275,112.20435,137.567175,130.729375
241.469325,179.13045,112.22905,137.6019,130.94855
241.740575,179.13935,112.28445,137.630675,130.960075
242.130525,179.14675,112.3133,137.6526,131.01935
242.145675,179.464725,112.33465,137.8149,131.100175
242.525925,179.475775,112.3469,137.84165,131.146075
242.59055,179.4844,112.355425,137.85435,131.16645
242.721525,179.5156,112.370525,137.886325,131.746025
242.82375,179.525925,112.377175,137.91425,131.76335
243.231375,179.54005,112.383825,137.922575,131.8363
243.2915,179.57575,112.3873,137.9421,131.853225
243.3096,179.863325,112.39565,137.9532,131.90385
243.72615,181.063525,112.399825,137.97285,131.93575
243.750325,181.82055,112.405525,137.987125,132.015775
244.178625,181.8347,112.410225,137.999725,132.030075
244.522075,182.889125,112.416875,138.010425,132.162
244.659375,182.9336,112.42055,138.02665,132.178275
244.9564,183.983175,112.432125,138.0345,132.2007
245.09085,184.77595,112.442525,138.043475,132.28785
245.278925,184.80015,112.4475,138.07605,132.35755
245.301625,184.814525,112.465325,138.088975,132.420225
245.317025,184.848275,112.4706,138.101,132.476225
245.323025,184.91035,112.484475,138.12,132.523275
245.330025,184.93715,112.4937,138.1309,132.56185
245.5568,184.969525,112.49825,138.198175,132.592675
246.545775,184.994825,112.50485,138.3709,132.621625
246.65075,185.02945,112.517025,138.5218,132.651325
246.777275,185.06505,112.523975,138.62145,132.73695
247.405475,185.0769,112.5329,138.6355,132.792125
247.47455,185.091075,112.53895,138.65795,132.8126
248.1585,185.10675,112.5459,138.6861,132.82255
248.229775,185.12765,112.568925,138.707525,132.852
248.5573,185.141275,112.5776,138.726875,133.028075
248.584725,185.189725,112.589875,138.74055,133.043725
248.6832,185.20315,112.59725,138.850325,133.058975
249.0552,185.21325,112.62325,139.1228,133.0668
249.2037,185.228225,112.6319,139.144375,133.08005
249.240825,185.432,112.647575,139.1563,133.110225
249.6913,185.4486,112.6556,139.1659,133.12505
249.7257,185.45665,112.66615,139.17425,133.14655
249.9357,185.464125,112.6784,139.1852,133.2058
249.9422,185.481625,112.692275,139.19525,133.22635
249.95765,185.4883,112.7206,139.203375,133.335375
249.9918,185.507875,112.7366,139.2292,133.400825
250.236125,185.5165,112.76295,139.2409,133.415125
250.65265,185.5606,112.7833,139.252775,133.548275
250.666025,185.603875,112.8087,139.262225,133.5738
251.0457,185.9017,112.8324,139.28405,133.595225
251.5048,185.9071,112.8558,139.29435,133.6142
251.542275,185.91585,112.887275,139.303475,133.6399
251.7186,185.924375,112.9237,139.321725,133.653725
251.999975,185.940675,112.947925,139.33725,133.669225
252.04805,185.942375,112.960425,139.35565,133.696775
252.3598,185.95095,112.96885,139.37565,133.923675
252.4715,186.00935,112.974875,139.420875,133.944975
252.486725,186.143225,112.987225,139.702975,133.9538
252.531375,186.4676,112.9919,139.711675,133.9657
252.823425,186.476275,113.004,139.71925,134.001825
252.991225,186.48285,113.018225,139.727675,134.040325
253.0357,186.50185,113.0295,139.733975,134.194075
253.126975,186.5142,113.0348,139.745925,134.313075
253.2976,186.5419,113.0364,139.7544,134.370325
