SPK_SPKC05a,SPK_SPKC05b,SPK_SPKC05c,SPK_SPKC09a,SPK_SPKC12a,SPK_SPKC14a
,876.890675,,730.8557,903.2777,
,876.918925,,730.863225,903.31855,
,877.034,,730.877675,903.4343,
,877.09135,,730.890375,,
,877.1999,,730.904025,,
,877.31,,730.920375,,
,877.340875,,730.92845,,
,877.394975,,730.960725,,
,877.441175,,730.972125,,
,877.540025,,730.981925,,
,877.542,,731.000725,,
,877.590525,,731.02625,,
,877.65875,,731.0767,,
,877.797925,,731.091475,,
,877.9518,,731.1023,,
,878.157375,,731.111325,,
,878.2033,,731.130575,,
,878.269175,,731.1627,,
,878.538575,,731.1731,,
,878.78325,,731.205125,,
,878.875025,,731.2132,,
,879.0039,,731.258575,,
,879.180675,,731.2921,,
,879.3023,,731.31425,,
,879.4336,,731.316425,,
,879.510025,,731.3833,,
,879.6413,,731.467525,,
,879.69065,,731.590275,,
,879.805875,,731.59345,,
,880.113025,,731.619375,,
,880.195025,,731.629725,,
,880.248375,,731.6697,,
,880.3429,,731.6965,,
,880.581825,,731.749025,,
,880.7721,,731.815025,,
,881.007375,,731.83025,,
,881.0763,,731.882975,,
,881.14835,,731.91725,,
,881.197425,,731.933125,,
,881.2756,,731.95555,,
,881.316825,,731.973075,,
,881.383175,,732.056575,,
,881.409475,,732.08755,,
,881.457825,,732.10475,,
,881.6489,,732.13065,,
,881.778725,,732.13935,,
,881.87195,,732.175475,,
,882.0646,,732.181375,,
,882.197725,,732.230725,,
,882.254425,,732.25905,,
,882.42215,,732.2902,,
,882.5494,,732.2913,,
,882.7566,,732.363475,,
,883.16045,,732.375625,,
,883.2681,,732.4459,,
,883.3358,,732.4648,,
,883.412975,,732.5215,,
,883.508625,,732.593275,,
,883.5721,,732.619425,,
,883.6245,,732.664075,,
,883.658675,,732.686875,,
,883.72215,,732.706475,,
,883.85585,,732.728625,,
,883.953625,,732.8203,,
,884.12005,,732.8346,,
,884.16245,,733.05255,,
,884.310375,,733.070125,,
,884.4164,,733.1943,,
,884.454225,,733.197675,,
,884.494875,,733.2231,,
,884.554225,,733.2542,,
,884.612975,,733.2743,,
,884.655,,733.29065,,
,884.7215,,733.309725,,
,884.8017,,733.33905,,
,885.05005,,733.3694,,
,885.1178,,733.3764,,
,885.13515,,733.38605,,
,885.2661,,733.41115,,
,885.38095,,733.43525,,
,885.43695,,733.4559,,
,885.47015,,733.5185,,
,885.51425,,733.526025,,
,885.82205,,733.56215,,
,885.923675,,733.587075,,
,886.005875,,733.62335,,
,886.0265,,733.627175,,
,886.05685,,733.6599,,
,886.126925,,733.692625,,
,886.1806,,733.7101,,
,886.206975,,733.82905,,
,886.2666,,733.846175,,
,886.30545,,733.859625,,
,886.3755,,733.87915,,
,886.4146,,733.899125,,
,886.45095,,733.9133,,
,886.53275,,733.958025,,
,886.580025,,734.017075,,
,886.618225,,734.04455,,
,886.656425,,734.086725,,
,886.6921,,734.134275,,
,886.7287,,734.141875,,
,887.001625,,734.269725,,
,887.026525,,734.303675,,
,887.0614,,734.319725,,
,887.1419,,734.327075,,
,887.2496,,734.328975,,
,887.29505,,734.376225,,
,887.328325,,734.55705,,
,887.3629,,734.59895,,
,887.3931,,734.640625,,
,887.416,,734.675975,,
,887.462375,,734.697975,,
,887.4992,,734.85,,
,887.554025,,734.91365,,
,887.64285,,735.000425,,
,887.8973,,735.0083,,
,888.037525,,735.032475,,
,888.0731,,735.0453,,
,888.12455,,735.06085,,
,888.1507,,735.07005,,
,888.17645,,735.104425,,
,888.258525,,735.18845,,
,888.28255,,735.268925,,
,888.3366,,735.327225,,
,888.33925,,735.3351,,
,888.609175,,735.370975,,
,888.689975,,735.382575,,
,888.822325,,735.4172,,
,888.8764,,735.425875,,
,888.935325,,735.457225,,
,888.94075,,735.48245,,
,888.968275,,735.50105,,
,889.103475,,735.528225,,
,889.191125,,735.534425,,
,889.23705,,735.5742,,
,889.272325,,735.64675,,
,889.289175,,735.666975,,
,889.448425,,735.69075,,
,889.491075,,735.697175,,
,889.542825,,735.74495,,
,889.581975,,735.783275,,
,889.645925,,735.814475,,
,889.714625,,735.820575,,
,889.773,,735.846625,,
,889.8566,,735.88275,,
,889.90115,,735.962,,
,889.926525,,736.040525,,
,889.9703,,736.0822,,
,889.9869,,736.130925,,
,890.211375,,736.174675,,
,890.286925,,736.180475,,
,890.368475,,736.187375,,
,890.4217,,736.25895,,
,890.47195,,736.32825,,
,890.52805,,736.343175,,
,890.6089,,736.367075,,
,890.639325,,736.4135,,
,890.7161,,736.47185,,
,890.7928,,736.609175,,
,890.879575,,736.617825,,
,891.147,,736.650825,,
,891.177175,,736.654075,,
,891.2336,,736.66595,,
,891.2923,,736.676525,,
,891.329825,,736.6999,,
,891.413875,,736.767475,,
,891.466775,,736.77525,,
,891.506075,,736.80545,,
,891.62385,,736.82695,,
,891.653625,,736.88325,,
,891.715825,,736.92625,,
,891.756175,,736.935275,,
,891.8569,,736.9436,,
,891.865125,,736.989525,,
,892.03565,,737.04655,,
,892.117,,737.061825,,
,892.1611,,737.1053,,
,892.1841,,737.1196,,
,892.3106,,737.158,,
,892.366375,,737.208425,,
,892.399,,737.2682,,
,892.426225,,737.2774,,
,892.49455,,737.345025,,
,892.63345,,737.3612,,
,892.689275,,737.40175,,
,892.71855,,737.451825,,
,892.752125,,737.5136,,
,892.8041,,737.541025,,
,892.8303,,737.546575,,
,892.864925,,737.557175,,
,892.957625,,737.63415,,
,893.029025,,737.680875,,
,893.0592,,737.688025,,
,893.24755,,737.712225,,
,893.32945,,737.7141,,
,893.365175,,737.715125,,
,893.38355,,737.788825,,
,893.403675,,737.794825,,
,893.45445,,737.811275,,
,893.5897,,737.83255,,
,893.63025,,737.849675,,
,893.6757,,737.914975,,
,893.853975,,737.918325,,
,893.901875,,737.96355,,
,893.959075,,737.968375,,
,893.98165,,737.99715,,
,894.010575,,738.015025,,
,894.0909,,738.026925,,
,894.1162,,738.0298,,
,894.1634,,738.0666,,
,894.23675,,738.095,,
,894.377525,,738.122375,,
,894.438675,,738.17315,,
,894.4911,,738.1869,,
,894.533025,,738.210525,,
,894.5865,,738.264625,,
,894.6618,,738.272575,,
,894.6923,,738.2781,,
,894.742075,,738.30395,,
,894.873175,,738.30735,,
,894.969875,,738.32855,,
,895.0153,,738.407575,,
,895.078925,,738.44025,,
,895.12995,,738.45095,,
,895.164425,,738.4539,,
,895.2731,,738.473875,,
,895.306225,,738.503125,,
,895.47965,,738.5219,,
,895.559625,,738.52595,,
,895.6254,,738.53265,,
,895.683875,,738.56725,,
,895.76445,,738.570425,,
,895.841,,738.62455,,
,895.91145,,738.64105,,
,895.946175,,738.69025,,
,896.11045,,738.7038,,
,896.174,,738.7741,,
,896.26045,,738.848475,,
,896.4368,,738.880575,,
,896.557425,,738.91785,,
,896.639825,,738.92725,,
,896.669925,,739.0075,,
,896.7431,,739.010825,,
,896.791475,,739.016825,,
,897.0075,,739.049125,,
,897.071825,,739.069325,,
,897.1256,,739.076925,,
,897.17565,,739.113025,,
,897.21315,,739.117625,,
,897.281875,,739.164175,,
,897.373825,,739.1743,,
,897.4537,,739.186375,,
,897.5298,,739.247375,,
,897.657725,,739.30375,,
,897.7137,,739.33025,,
,897.77975,,739.378225,,
,897.85505,,739.416775,,
,897.889125,,739.5742,,
,897.989325,,739.578425,,
,898.126375,,739.6609,,
,898.198325,,739.67055,,
,898.252575,,739.89905,,
,898.321625,,740.049125,,
,898.3711,,740.05165,,
,898.41535,,740.21425,,
,898.45275,,740.23925,,
,898.50655,,740.326675,,
,898.56145,,740.48935,,
,898.7325,,740.514075,,
,898.8204,,740.536,,
,898.888175,,740.554425,,
,898.93025,,740.62915,,
,899.0086,,740.670375,,
,899.115875,,740.762175,,
,899.19075,,740.8117,,
,899.250775,,740.872525,,
,899.285475,,740.898375,,
,899.320875,,740.902625,,
,899.403125,,740.9706,,
,899.502325,,741.014175,,
,899.5881,,741.09375,,
,899.63475,,741.1025,,
,899.749175,,741.140825,,
,899.893775,,741.229275,,
,899.9234,,741.301475,,
,899.958,,741.327575,,
,900.104525,,741.37575,,
,900.142775,,741.426975,,
,900.196,,741.5157,,
,900.2572,,741.58695,,
,900.30915,,741.655375,,
,900.39945,,741.663825,,
,900.441875,,741.699925,,
,900.5159,,741.703475,,
,900.566475,,741.752875,,
,900.648325,,741.776725,,
,900.7224,,741.792925,,
,900.8612,,741.8413,,
,900.90445,,741.892575,,
,900.966125,,741.946825,,
,900.976775,,741.990225,,
,901.01525,,742.13455,,
,901.1288,,742.1664,,
,901.1669,,742.19295,,
,901.24355,,742.301025,,
,901.440575,,742.34335,,
,901.4864,,742.4026,,
,901.519275,,742.44925,,
,901.55785,,742.4649,,
,901.5738,,742.50135,,
,901.650325,,742.508675,,
,901.83915,,742.53165,,
,901.92855,,742.5422,,
,901.94265,,742.580475,,
,901.986025,,742.635875,,
,902.056325,,742.7048,,
,902.132575,,742.7229,,
,902.24185,,742.7559,,
,902.35595,,742.766525,,
,902.447025,,742.84045,,
,902.513575,,742.8854,,
,902.55395,,742.88835,,
,902.5817,,742.93195,,
,902.631,,742.9856,,
,902.6328,,743.0003,,
,902.68965,,743.1555,,
,902.9725,,743.199525,,
,903.03215,,743.37495,,
,903.0637,,743.4003,,
,903.125425,,743.450175,,
,903.166425,,743.492825,,
,903.282775,,743.550475,,
,903.385825,,743.676275,,
,903.476025,,743.8315,,
,903.53805,,743.8529,,
,903.6765,,743.867225,,
,,,743.896425,,
,,,743.961825,,
,,,743.96415,,
,,,743.98995,,
,,,744.039925,,
,,,744.044275,,
,,,744.0792,,
,,,744.1015,,
,,,744.140175,,
,,,744.2225,,
,,,744.225575,,
,,,744.23435,,
,,,744.276375,,
,,,744.281175,,
,,,744.35945,,
,,,744.4104,,
,,,744.4469,,
,,,744.467775,,
,,,744.514775,,
,,,744.5331,,
,,,744.560425,,
,,,744.566275,,
,,,744.608725,,
,,,744.6419,,
,,,744.659075,,
,,,744.7057,,
,,,744.711025,,
,,,744.7779,,
,,,744.807225,,
,,,744.834525,,
,,,744.852475,,
,,,744.860525,,
,,,744.886075,,
,,,744.9494,,
,,,745.010875,,
,,,745.020475,,
,,,745.077675,,
,,,745.1871,,
,,,745.2059,,
,,,745.29805,,
,,,745.3146,,
,,,745.3516,,
,,,745.404175,,
,,,745.43565,,
,,,745.463225,,
,,,745.481525,,
,,,745.5712,,
,,,745.60955,,
,,,745.648075,,
,,,745.76495,,
,,,745.87535,,
,,,745.965375,,
,,,746.00985,,
,,,746.05515,,
,,,746.08465,,
,,,746.10275,,
,,,746.265975,,
,,,746.281425,,
,,,746.301725,,
,,,746.31385,,
,,,746.42335,,
,,,746.45275,,
,,,746.50975,,
,,,746.533875,,
,,,746.5726,,
,,,746.6036,,
,,,746.6289,,
,,,746.755225,,
,,,746.808475,,
,,,746.860875,,
,,,746.902625,,
,,,746.942125,,
,,,746.950125,,
,,,746.980825,,
,,,747.0065,,
,,,747.091325,,
,,,747.10735,,
,,,747.1518,,
,,,747.3082,,
,,,747.360325,,
,,,747.363125,,
,,,747.502,,
,,,747.5295,,
,,,747.600925,,
,,,747.681,,
,,,747.7595,,
,,,747.7954,,
,,,747.8707,,
,,,748.087775,,
,,,748.095,,
,,,748.164375,,
,,,748.25455,,
,,,748.29315,,
,,,748.30345,,
,,,748.387125,,
,,,748.414775,,
,,,748.51685,,
,,,748.558425,,
,,,748.604125,,
,,,748.76365,,
,,,748.812825,,
,,,748.888425,,
,,,748.90015,,
,,,748.975,,
,,,749.058725,,
,,,749.1254,,
,,,749.1486,,
,,,749.19205,,
,,,749.198225,,
,,,749.27685,,
,,,749.31805,,
,,,749.422175,,
,,,749.51395,,
,,,749.5903,,
,,,749.68705,,
,,,749.6955,,
,,,749.826525,,
,,,749.861175,,
,,,749.912325,,
,,,749.9318,,
,,,749.98855,,
,,,750.06315,,
,,,750.11815,,
,,,750.18905,,
,,,750.21535,,
,,,750.236125,,
,,,750.243375,,
,,,750.267425,,
,,,750.34345,,
,,,750.395675,,
,,,750.417725,,
,,,750.427725,,
,,,750.460925,,
,,,750.546775,,
,,,750.62675,,
,,,750.62965,,
,,,750.7285,,
,,,750.75045,,
,,,750.77475,,
,,,750.786075,,
,,,750.788925,,
,,,750.820025,,
,,,750.828825,,
,,,750.85025,,
,,,750.870525,,
,,,750.88925,,
,,,750.91535,,
,,,750.9596,,
,,,750.997525,,
,,,751.15565,,
,,,751.19135,,
,,,751.23805,,
,,,751.2545,,
,,,751.2803,,
,,,751.347825,,
,,,751.349625,,
,,,751.359425,,
,,,751.407975,,
,,,751.50955,,
,,,751.534825,,
,,,751.549,,
,,,751.55175,,
,,,751.58645,,
,,,751.599525,,
,,,751.632125,,
,,,751.6398,,
,,,751.6762,,
,,,751.6917,,
,,,751.76835,,
,,,751.81385,,
,,,751.8155,,
,,,751.84005,,
,,,751.861975,,
,,,751.888175,,
,,,751.98165,,
,,,752.0435,,
,,,752.07515,,
,,,752.1218,,
,,,752.18995,,
,,,752.195725,,
,,,752.19805,,
,,,752.220925,,
,,,752.283425,,
,,,752.339725,,
,,,752.4616,,
,,,752.4703,,
,,,752.515875,,
,,,752.58,,
,,,752.61895,,
,,,752.655425,,
,,,752.71685,,
,,,752.782075,,
,,,752.791025,,
,,,752.9134,,
,,,752.93825,,
,,,752.98905,,
,,,753.0491,,
,,,753.083875,,
,,,753.120675,,
,,,753.135025,,
,,,753.152525,,
,,,753.182925,,
,,,753.271825,,
,,,753.28305,,
,,,753.30625,,
,,,753.394375,,
,,,753.410275,,
,,,753.486325,,
,,,753.4939,,
,,,753.507675,,
,,,753.510925,,
,,,753.5593,,
,,,753.5675,,
,,,753.62065,,
,,,753.6965,,
,,,753.710475,,
,,,753.737575,,
,,,753.75555,,
,,,753.758675,,
,,,753.83655,,
,,,753.946725,,
,,,753.998225,,
,,,754.013375,,
,,,754.03685,,
,,,754.039825,,
,,,754.068225,,
,,,754.08315,,
,,,754.101075,,
,,,754.13245,,
,,,754.13955,,
,,,754.1732,,
,,,754.18215,,
,,,754.214625,,
,,,754.2244,,
,,,754.26335,,
,,,754.2996,,
,,,754.307,,
,,,754.39225,,
,,,754.447525,,
,,,754.460275,,
,,,754.5071,,
,,,754.542775,,
,,,754.60385,,
,,,754.76355,,
,,,754.800425,,
,,,754.836175,,
,,,754.851775,,
,,,754.905575,,
,,,754.916,,
,,,755.031,,
,,,755.05505,,
,,,755.060825,,
,,,755.08945,,
,,,755.1286,,
,,,755.13795,,
,,,755.179425,,
,,,755.194,,
,,,755.256475,,
,,,755.2908,,
,,,755.32,,
,,,755.347375,,
,,,755.422125,,
,,,755.432425,,
,,,755.472825,,
,,,755.49305,,
,,,755.502175,,
,,,755.593775,,
,,,755.6146,,
,,,755.6588,,
,,,755.69085,,
,,,755.7375,,
,,,755.774325,,
,,,755.775825,,
,,,755.79175,,
,,,755.802025,,
,,,755.81885,,
,,,755.830025,,
,,,755.875925,,
,,,755.9178,,
,,,755.98375,,
,,,755.997625,,
,,,756.1319,,
,,,756.188625,,
,,,756.2468,,
,,,756.352175,,
,,,756.367125,,
,,,756.570175,,
,,,756.6867,,
,,,756.691175,,
,,,756.7728,,
,,,756.82905,,
,,,756.907075,,
,,,756.9595,,
,,,756.99765,,
,,,757.078525,,
,,,757.1368,,
,,,757.166625,,
,,,757.1815,,
,,,757.217075,,
,,,757.248975,,
,,,757.273875,,
,,,757.277475,,
,,,757.37095,,
,,,757.41275,,
,,,757.462325,,
,,,757.52915,,
,,,757.56245,,
,,,757.630275,,
,,,757.6481,,
,,,757.681725,,
,,,757.75145,,
,,,757.80425,,
,,,758.004425,,
,,,758.105475,,
,,,758.414125,,
,,,758.447425,,
,,,758.479,,
,,,758.560225,,
,,,758.63975,,
,,,758.829125,,
,,,758.8928,,
,,,758.9303,,
,,,758.97635,,
,,,759.040625,,
,,,759.0658,,
,,,759.147325,,
,,,759.317625,,
,,,759.4947,,
,,,759.579225,,
,,,759.7382,,
,,,759.796175,,
,,,759.811225,,
,,,759.840275,,
,,,759.961525,,
,,,759.990875,,
,,,759.993175,,
,,,760.04715,,
,,,760.04895,,
,,,760.081675,,
,,,760.104475,,
,,,760.14475,,
,,,760.27335,,
,,,760.292975,,
,,,760.342825,,
,,,760.401125,,
,,,760.471,,
,,,760.55735,,
,,,760.574125,,
,,,760.6059,,
,,,760.65385,,
,,,760.658475,,
,,,760.687075,,
,,,760.70025,,
,,,760.7452,,
,,,760.788475,,
,,,760.8016,,
,,,760.82945,,
,,,760.8513,,
,,,760.879525,,
,,,760.882775,,
,,,760.93005,,
,,,760.957625,,
,,,760.96065,,
,,,761.059925,,
,,,761.068525,,
,,,761.101875,,
,,,761.170525,,
,,,761.198925,,
,,,761.332625,,
,,,761.3409,,
,,,761.347775,,
,,,761.392875,,
,,,761.419075,,
,,,761.497075,,
,,,761.618875,,
,,,761.699175,,
,,,761.71925,,
,,,761.7794,,
,,,761.914375,,
,,,761.9559,,
,,,762.006025,,
,,,762.13055,,
,,,762.142125,,
,,,762.1934,,
,,,762.2179,,
,,,762.272125,,
,,,762.348975,,
,,,762.4618,,
,,,762.539525,,
,,,762.617075,,
,,,762.678375,,
,,,762.681575,,
,,,762.792225,,
,,,762.80725,,
,,,762.951325,,
,,,762.966675,,
,,,762.969325,,
,,,763.026375,,
,,,763.07765,,
,,,763.093925,,
,,,763.19375,,
,,,763.2741,,
,,,763.28135,,
,,,763.339625,,
,,,763.371975,,
,,,763.40695,,
,,,763.496375,,
,,,763.508125,,
,,,763.54205,,
,,,763.546475,,
,,,763.578025,,
,,,763.6368,,
,,,763.655725,,
,,,763.676675,,
,,,763.717025,,
,,,763.7567,,
,,,763.7662,,
,,,763.8066,,
,,,763.888275,,
,,,763.908875,,
,,,763.957775,,
,,,764.0739,,
,,,764.093075,,
,,,764.0958,,
,,,764.124625,,
,,,764.14175,,
,,,764.14485,,
,,,764.152825,,
,,,764.20755,,
,,,764.21045,,
,,,764.278725,,
,,,764.28485,,
,,,764.3088,,
,,,764.3152,,
,,,764.3407,,
,,,764.371175,,
,,,764.4387,,
,,,764.4432,,
,,,764.517475,,
,,,764.605775,,
,,,764.6125,,
,,,764.677325,,
,,,764.70645,,
,,,764.71715,,
,,,764.7922,,
,,,764.902725,,
,,,765.006275,,
,,,765.020625,,
,,,765.071475,,
,,,765.127175,,
,,,765.178475,,
,,,765.236825,,
,,,765.2533,,
,,,765.296875,,
,,,765.3011,,
,,,765.329775,,
,,,765.34845,,
,,,765.382825,,
,,,765.41785,,
,,,765.521575,,
,,,765.620125,,
,,,765.63065,,
,,,765.69115,,
,,,765.751,,
,,,765.779225,,
,,,765.836725,,
,,,765.888975,,
,,,765.948875,,
,,,765.978375,,
,,,766.005375,,
,,,766.019725,,
,,,766.095975,,
,,,766.154875,,
,,,766.1897,,
,,,766.191625,,
,,,766.251625,,
,,,766.2713,,
,,,766.3127,,
,,,766.327975,,
,,,766.4249,,
,,,766.4433,,
,,,766.484175,,
,,,766.493375,,
,,,766.495675,,
,,,766.55065,,
,,,766.5602,,
,,,766.7269,,
,,,766.732475,,
,,,766.7745,,
,,,766.802375,,
,,,766.8323,,
,,,766.860875,,
,,,766.8829,,
,,,766.8985,,
,,,766.926075,,
,,,766.94305,,
,,,767.006775,,
,,,767.016375,,
,,,767.0912,,
,,,767.1194,,
,,,767.136325,,
,,,767.1439,,
,,,767.206825,,
,,,767.208325,,
,,,767.281325,,
,,,767.288875,,
,,,767.313225,,
,,,767.363925,,
,,,767.37955,,
,,,767.47215,,
,,,767.4947,,
,,,767.56955,,
,,,767.586825,,
,,,767.589325,,
,,,767.6254,,
,,,767.639175,,
,,,767.723975,,
,,,767.7837,,
,,,767.8153,,
,,,767.823525,,
,,,767.908025,,
,,,767.920975,,
,,,768.01385,,
,,,768.0206,,
,,,768.1014,,
,,,768.161775,,
,,,768.21575,,
,,,768.219975,,
,,,768.249975,,
,,,768.329875,,
,,,768.3816,,
,,,768.482,,
,,,768.5424,,
,,,768.600025,,
,,,768.6201,,
,,,768.63435,,
,,,768.727775,,
,,,768.793175,,
,,,768.802525,,
,,,768.819275,,
,,,768.926175,,
,,,769.010875,,
,,,769.16765,,
,,,769.188,,
,,,769.211925,,
,,,769.238975,,
,,,769.246525,,
,,,769.271,,
,,,769.3042,,
,,,769.3287,,
,,,769.341825,,
,,,769.35865,,
,,,769.410325,,
,,,769.424475,,
,,,769.472425,,
,,,769.489575,,
,,,769.505475,,
,,,769.56445,,
,,,769.59205,,
,,,769.6045,,
,,,769.6481,,
,,,769.811175,,
,,,769.896225,,
,,,769.917625,,
,,,769.933075,,
,,,769.983,,
,,,770.01005,,
,,,770.06345,,
,,,770.10335,,
,,,770.134775,,
,,,770.1592,,
,,,770.21195,,
,,,770.235675,,
,,,770.28985,,
,,,770.30945,,
,,,770.34365,,
,,,770.394975,,
,,,770.439525,,
,,,770.443775,,
,,,770.474025,,
,,,770.488875,,
,,,770.595825,,
,,,770.6165,,
,,,770.71,,
,,,770.763375,,
,,,770.834125,,
,,,770.846725,,
,,,770.86205,,
,,,770.9525,,
,,,770.9752,,
,,,770.98295,,
,,,771.007775,,
,,,771.035825,,
,,,771.0472,,
,,,771.147475,,
,,,771.15405,,
,,,771.1998,,
,,,771.2122,,
,,,771.2433,,
,,,771.285125,,
,,,771.311575,,
,,,771.36335,,
,,,771.44265,,
,,,771.5066,,
,,,771.510675,,
,,,771.5768,,
,,,771.598175,,
,,,771.61855,,
,,,771.634375,,
,,,771.650525,,
,,,771.685175,,
,,,771.724975,,
,,,771.7262,,
,,,771.772675,,
,,,771.82755,,
,,,771.84325,,
,,,771.9223,,
,,,771.936525,,
,,,771.9569,,
,,,771.981625,,
,,,771.99085,,
,,,771.994125,,
,,,772.11035,,
,,,772.14775,,
,,,772.157275,,
,,,772.205775,,
,,,772.218875,,
,,,772.256025,,
,,,772.282225,,
,,,772.33735,,
,,,772.346,,
,,,772.3532,,
,,,772.35725,,
,,,772.3705,,
,,,772.4084,,
,,,772.46315,,
,,,772.476275,,
,,,772.54215,,
,,,772.606725,,
,,,772.641125,,
,,,772.6891,,
,,,772.738175,,
,,,772.7784,,
,,,772.854825,,
,,,772.868425,,
,,,772.8977,,
,,,772.92785,,
,,,772.9455,,
,,,772.963275,,
,,,772.97575,,
,,,773.019025,,
,,,773.053325,,
,,,773.068325,,
,,,773.11615,,
,,,773.156275,,
,,,773.232675,,
,,,773.286025,,
,,,773.30615,,
,,,773.31615,,
,,,773.33825,,
,,,773.3776,,
,,,773.398625,,
,,,773.451825,,
,,,773.503275,,
,,,773.570025,,
,,,773.5876,,
,,,773.606025,,
,,,773.656125,,
,,,773.799675,,
,,,773.828325,,
,,,773.846175,,
,,,773.868525,,
,,,773.9665,,
,,,774.018675,,
,,,774.05385,,
,,,774.138175,,
,,,774.1632,,
,,,774.174,,
,,,774.3028,,
,,,774.31815,,
,,,774.3542,,
,,,774.377225,,
,,,774.5126,,
,,,774.5358,,
,,,774.575475,,
,,,774.61835,,
,,,774.6382,,
,,,774.664425,,
,,,774.698525,,
,,,774.716675,,
,,,774.79845,,
,,,774.86265,,
,,,774.8857,,
,,,775.00535,,
,,,775.061975,,
,,,775.122575,,
,,,775.1687,,
,,,775.257775,,
,,,775.2807,,
,,,775.3586,,
,,,775.435875,,
,,,775.443975,,
,,,775.450325,,
,,,775.49595,,
,,,775.50145,,
,,,775.555525,,
,,,775.627925,,
,,,775.64755,,
,,,775.693775,,
,,,775.7195,,
,,,775.745175,,
,,,775.800625,,
,,,775.880825,,
,,,775.9421,,
,,,775.96295,,
,,,775.975825,,
,,,775.9983,,
,,,776.0636,,
,,,776.110925,,
,,,776.175725,,
,,,776.211775,,
,,,776.2651,,
,,,776.289575,,
,,,776.304125,,
,,,776.363175,,
,,,776.375,,
,,,776.422175,,
,,,776.435625,,
,,,776.448875,,
,,,776.453875,,
,,,776.533625,,
,,,776.55185,,
,,,776.569,,
,,,776.6263,,
,,,776.668,,
,,,776.6953,,
,,,776.697975,,
,,,776.796875,,
,,,776.80465,,
,,,776.8741,,
,,,776.932775,,
,,,776.95315,,
,,,777.007825,,
,,,777.04655,,
,,,777.084925,,
,,,777.197025,,
,,,777.21845,,
,,,777.2376,,
,,,777.2808,,
,,,777.30585,,
,,,777.345425,,
,,,777.367925,,
,,,777.38795,,
,,,777.440225,,
,,,777.46865,,
,,,777.48425,,
,,,777.508575,,
,,,777.53645,,
,,,777.5677,,
,,,777.597025,,
,,,777.60735,,
,,,777.689,,
,,,777.71975,,
,,,777.7574,,
,,,777.791925,,
,,,777.9822,,
,,,778.0456,,
,,,778.094075,,
,,,778.116975,,
,,,778.167625,,
,,,778.1941,,
,,,778.2201,,
,,,778.276525,,
,,,778.4377,,
,,,778.4791,,
,,,778.486725,,
,,,778.545425,,
,,,778.59265,,
,,,778.6466,,
,,,778.730675,,
,,,778.739175,,
,,,778.786625,,
,,,778.869175,,
,,,778.9166,,
,,,778.987,,
,,,779.024925,,
,,,779.03565,,
,,,779.055375,,
,,,779.090725,,
,,,779.1054,,
,,,779.109375,,
,,,779.177875,,
,,,779.18365,,
,,,779.211025,,
,,,779.341825,,
,,,779.41585,,
,,,779.467675,,
,,,779.4771,,
,,,779.488975,,
,,,779.509275,,
,,,779.543,,
,,,779.562925,,
,,,779.689475,,
,,,779.74875,,
,,,779.79375,,
,,,779.854,,
,,,779.9873,,
,,,780.082625,,
,,,780.140825,,
,,,780.186675,,
,,,780.197175,,
,,,780.199625,,
,,,780.279825,,
,,,780.36225,,
,,,780.53875,,
,,,780.548475,,
,,,780.646075,,
,,,780.7657,,
,,,780.81275,,
,,,781.00505,,
,,,781.0368,,
,,,781.046275,,
,,,781.17795,,
,,,781.208,,
,,,781.21885,,
,,,781.25045,,
,,,781.28635,,
,,,781.3166,,
,,,781.3471,,
,,,781.3667,,
,,,781.37795,,
,,,781.420275,,
,,,781.4975,,
,,,781.6036,,
,,,781.6469,,
,,,781.72525,,
,,,781.786425,,
,,,781.8432,,
,,,781.9131,,
,,,781.98675,,
,,,782.037975,,
,,,782.041775,,
,,,782.0831,,
,,,782.147475,,
,,,782.201475,,
,,,782.203425,,
,,,782.2406,,
,,,782.366325,,
,,,782.39925,,
,,,782.426425,,
,,,782.483,,
,,,782.55915,,
,,,782.623975,,
,,,782.67745,,
,,,782.7655,,
,,,782.81335,,
,,,782.8309,,
,,,782.875025,,
,,,782.91455,,
,,,782.952,,
,,,783.0484,,
,,,783.075725,,
,,,783.10765,,
,,,783.1655,,
,,,783.215225,,
,,,783.220675,,
,,,783.296325,,
,,,783.329525,,
,,,783.439375,,
,,,783.4793,,
,,,783.532675,,
,,,783.566275,,
,,,783.600225,,
,,,783.7647,,
,,,783.852275,,
,,,783.8675,,
,,,783.9394,,
,,,783.9951,,
,,,784.002525,,
,,,784.04645,,
,,,784.130175,,
,,,784.203375,,
,,,784.24955,,
,,,784.29685,,
,,,784.319525,,
,,,784.397125,,
,,,784.4883,,
,,,784.561125,,
,,,784.631325,,
,,,784.6702,,
,,,784.69615,,
,,,784.706075,,
,,,784.73765,,
,,,784.791175,,
,,,784.795175,,
,,,784.9552,,
,,,784.962425,,
,,,784.96605,,
,,,785.003975,,
,,,785.082025,,
,,,785.15765,,
,,,785.199975,,
,,,785.225675,,
,,,785.2649,,
,,,785.2834,,
,,,785.319475,,
,,,785.396,,
,,,785.421675,,
,,,785.44315,,
,,,785.457775,,
,,,785.5787,,
,,,785.625875,,
,,,785.648925,,
,,,785.71175,,
,,,785.760275,,
,,,785.8104,,
,,,785.88855,,
,,,785.9889,,
,,,786.07585,,
,,,786.173675,,
,,,786.1974,,
,,,786.248,,
,,,786.304275,,
,,,786.3799,,
,,,786.43705,,
