SPK_SPKC06a (inhi),SPK_SPKC10a (no response),SPK_SPKC15a (no response)
83.3473,93.697525,
83.3695,93.723,
83.3874,93.760125,
83.40145,93.78365,
83.4181,93.817275,
83.4414,93.81855,
83.460075,93.88105,
83.4808,93.89695,
83.499525,93.898575,
83.522875,93.950625,
83.556275,94.00875,
83.58205,94.019575,
83.61215,94.064325,
83.64385,94.08315,
83.6745,94.133325,
83.68595,94.172625,
83.72305,94.262325,
83.739225,94.342825,
83.76525,94.362725,
83.802775,94.369775,
83.847125,94.4417,
83.89205,94.453125,
83.9576,94.487425,
83.99845,94.5709,
84.030575,94.582825,
84.047875,94.61005,
84.0588,94.626675,
84.0747,94.6332,
84.092075,94.6779,
84.103275,94.688375,
84.1137,94.7357,
84.1238,94.738425,
84.136,94.764425,
84.1511,94.7969,
84.1645,94.806375,
84.181725,94.8075,
84.197025,94.83565,
84.2259,94.845425,
84.245125,94.8501,
84.27275,94.903825,
84.30275,94.9472,
84.332525,94.991875,
84.369775,94.997,
84.3952,95.00665,
84.4493,95.020175,
84.506725,95.041075,
84.527475,95.0512,
84.556025,95.104275,
84.58665,95.11965,
84.627125,95.124425,
84.650075,95.166575,
84.682375,95.209,
84.725,95.237975,
84.7529,95.28825,
84.793825,95.300675,
84.8454,95.3261,
84.891725,95.375,
84.9349,95.408725,
84.9647,95.446025,
84.9964,95.4535,
85.025325,95.4625,
85.0675,95.4746,
85.0917,95.50645,
85.10805,95.5572,
85.128925,95.58205,
85.150975,95.647275,
85.16845,95.66945,
85.186325,95.715475,
85.20745,95.778525,
85.220425,95.78695,
85.234075,95.81595,
85.25065,95.82535,
85.273125,95.847425,
85.29275,95.854375,
85.324225,95.90715,
85.3438,95.974525,
85.37675,95.9945,
85.39875,96.025275,
85.428675,96.03785,
85.455425,96.050825,
85.484075,96.0635,
85.519825,96.103275,
85.538125,96.135225,
85.57565,96.141525,
85.605225,96.171275,
85.629075,96.203225,
85.653975,96.22905,
85.67655,96.236875,
85.71135,96.25485,
85.7409,96.312375,
85.785675,96.35805,
85.808375,96.381,
85.856375,96.38935,
85.89405,96.424725,
85.9229,96.437375,
85.967525,96.443,
85.99615,96.4508,
86.030475,96.47355,
86.061875,96.476375,
86.095825,96.535325,
86.13615,96.53645,
86.196075,96.5614,
86.228125,96.650225,
86.253225,96.662475,
86.2914,96.66615,
86.327825,96.6755,
86.3576,96.690375,
86.387875,96.7056,
86.41935,96.7333,
86.451225,96.758025,
86.48925,96.7937,
86.514425,96.80145,
86.57505,96.821075,
86.6275,96.83725,
86.66625,96.8388,
86.7031,96.86075,
86.74565,96.87635,
86.8045,96.89845,
86.834425,96.929525,
86.856025,97.00425,
86.89355,97.006225,
86.925225,97.008325,
86.959425,97.042125,
86.9736,97.07905,
87.0025,97.092475,
87.025425,97.1154,
87.03945,97.147225,
87.07325,97.1583,
87.10995,97.18205,
87.147275,97.2265,
87.1866,97.26475,
87.22295,97.2698,
87.266375,97.3009,
87.296475,97.340875,
87.339825,97.356725,
87.358625,97.411125,
87.401275,97.42685,
87.426225,97.45215,
87.4536,97.487,
87.482375,97.5151,
87.511825,97.539725,
87.548775,97.564525,
87.59375,97.581125,
87.6184,97.598325,
87.6369,97.61985,
87.6549,97.65405,
87.679175,97.674725,
87.698625,97.696675,
87.732525,97.751125,
87.765475,97.75835,
87.797325,97.789675,
87.820525,97.80515,
87.872175,97.84135,
87.930475,97.877075,
87.96335,97.8918,
87.99205,97.90635,
88.009575,97.964875,
88.0392,97.991,
88.090275,98.001175,
88.1055,98.1101,
88.141425,98.1327,
88.183425,98.193175,
88.216425,98.21945,
88.2506,98.22445,
88.290175,98.243675,
88.3351,98.324825,
88.3731,98.3358,
88.418625,98.345175,
88.463225,98.37435,
88.506425,98.4181,
88.5408,98.421475,
88.5594,98.428425,
88.58985,98.447425,
88.616925,98.4596,
88.653425,98.473425,
88.681775,98.4975,
88.7188,98.499975,
88.731875,98.52145,
88.77415,98.528475,
88.805925,98.53885,
88.834,98.541375,
88.8546,98.6095,
88.866025,98.6351,
88.876775,98.6364,
88.8867,98.64725,
88.896875,98.6633,
88.905075,98.6831,
88.9203,98.6856,
88.93195,98.68755,
88.94145,98.699725,
88.954575,98.749175,
88.96495,98.758075,
88.973775,98.766625,
88.98885,98.7813,
89.001375,98.79545,
89.017275,98.809125,
89.031825,98.8336,
89.055375,98.8395,
89.0726,98.886875,
89.09505,98.9169,
89.111875,98.9431,
89.1315,98.95105,
89.15965,98.98015,
89.184925,98.98555,
89.2011,98.989675,
89.2172,99.0106,
89.241975,99.029425,
89.2621,99.04095,
89.296925,99.064625,
89.3272,99.080775,
89.3568,99.10885,
89.378375,99.1366,
89.410625,99.146725,
89.441875,99.159575,
89.469725,99.17505,
89.497075,99.176125,
89.513375,99.215425,
89.534075,99.219275,
89.5673,99.221125,
89.585975,99.23515,
89.611225,99.24465,
89.6411,99.26305,
89.670675,99.306575,
89.7039,99.3162,
89.727425,99.3346,
89.75685,99.358225,
89.7869,99.393075,
89.819675,99.411125,
89.85295,99.428925,
89.8676,99.443125,
89.9173,99.458275,
89.950725,99.4631,
89.9748,99.48175,
90.00095,99.486725,
90.03315,99.491,
90.067125,99.5226,
90.0884,99.554475,
90.1288,99.59635,
90.160475,99.636275,
90.1795,99.66685,
90.205825,99.7093,
90.238375,99.7109,
90.261425,99.73265,
90.2784,99.754125,
90.302625,99.777325,
90.32745,99.779075,
90.364025,99.8271,
90.390625,99.83405,
90.415275,99.862775,
90.460175,99.88325,
90.489625,99.89305,
90.51505,99.9303,
90.553225,99.9508,
90.578425,99.97415,
90.5988,99.99475,
90.619775,100.0014,
90.6477,100.005925,
90.6572,100.009575,
90.666275,100.017925,
90.676425,100.0346,
90.68635,100.040325,
90.6936,100.057275,
90.70775,100.075825,
90.7198,100.09985,
90.727225,100.110325,
90.735175,100.1484,
90.746525,100.169875,
90.768,100.18365,
90.778625,100.19045,
90.789725,100.198,
90.807975,100.225775,
90.827825,100.273625,
90.851975,100.2751,
90.8804,100.309325,
90.90745,100.34095,
90.929275,100.34695,
90.95075,100.3499,
90.97025,100.383425,
90.994175,100.39565,
91.01545,100.405725,
91.0339,100.434725,
91.066225,100.474625,
91.084625,100.5303,
91.1184,100.548475,
91.15305,100.553375,
91.18355,100.593525,
91.218525,100.60555,
91.238925,100.6085,
91.267075,100.6214,
91.27735,100.6326,
91.295475,100.649625,
91.3127,100.678125,
91.3493,100.7574,
91.38235,100.77585,
91.395325,100.7959,
91.432225,100.824675,
91.472,100.8763,
91.4982,100.8866,
91.528525,100.88785,
91.5756,100.889625,
91.5994,100.9148,
91.6221,100.91715,
91.667575,100.9501,
91.690275,100.9512,
91.701275,100.9594,
91.722725,100.97825,
91.734725,101.007975,
91.76285,101.01515,
91.782,101.025825,
91.800275,101.039275,
91.82905,101.0535,
91.84915,101.0738,
91.87655,101.1124,
91.90285,101.168425,
91.9285,101.1813,
91.946025,101.228575,
91.9763,101.243075,
91.996525,101.259925,
92.015775,101.27555,
92.037075,101.28125,
92.060275,101.2855,
92.0834,101.2885,
92.109625,101.316525,
92.1381,101.3312,
92.162225,101.3505,
92.192475,101.3807,
92.22975,101.3851,
92.247025,101.40375,
92.2711,101.411975,
92.285625,101.4293,
92.31725,101.4321,
92.338625,101.45945,
92.378375,101.46075,
92.4218,101.47475,
92.453625,101.489425,
92.4857,101.50115,
92.517125,101.512425,
92.562475,101.522725,
92.592275,101.53,
92.633875,101.534275,
92.65925,101.541925,
92.6897,101.567425,
92.71485,101.5765,
92.7353,101.57915,
92.7581,101.596475,
92.77745,101.61475,
92.79595,101.62715,
92.845,101.653775,
92.880725,101.675175,
92.90915,101.67665,
92.951975,101.702825,
92.993425,101.727775,
93.0431,101.771,
93.09595,101.7822,
93.14165,101.79555,
93.1708,101.837175,
93.19545,101.8407,
93.227625,101.88165,
93.258725,101.88375,
93.288025,101.917775,
93.30995,101.91995,
93.342775,101.926525,
93.371625,101.933675,
93.4227,101.9423,
93.46755,101.94625,
93.5031,101.9603,
93.542725,101.962125,
93.56215,101.9781,
93.599725,101.9839,
93.631825,102.005875,
93.67395,102.022975,
93.69855,102.0505,
93.7257,102.0584,
93.751275,102.114925,
93.77315,102.12365,
93.8,102.13675,
93.815525,102.1677,
93.83815,102.171975,
93.89115,102.190825,
93.9041,102.243875,
93.914125,102.29085,
93.933725,102.2966,
93.9536,102.312525,
93.974575,102.3253,
94.00225,102.368575,
94.025675,102.459275,
94.055475,102.493425,
94.09305,102.5161,
94.126325,102.520025,
94.1686,102.532075,
94.19455,102.5671,
94.233875,102.6033,
94.255875,102.6191,
94.277,102.646125,
94.295625,102.653425,
94.31595,102.6691,
94.336925,102.6841,
94.3526,102.6919,
94.37675,102.7141,
94.387625,102.72875,
94.412125,102.738525,
94.43065,102.781125,
94.451825,102.78295,
94.4737,102.8228,
94.500075,102.824275,
94.514975,102.8327,
94.5489,102.907375,
94.58215,102.93785,
94.614775,102.96885,
94.6599,103.019925,
94.696675,103.040875,
94.73,103.069925,
94.7584,103.07635,
94.772175,103.12215,
94.792525,103.12685,
94.8124,103.13865,
94.825875,103.171325,
94.844675,103.18255,
94.86,103.198175,
94.87475,103.229525,
94.89315,103.240125,
94.909475,103.2519,
94.92135,103.2752,
94.934575,103.2922,
94.951275,103.29655,
94.967725,103.3057,
94.98315,103.35405,
94.996225,103.36555,
95.01145,103.389525,
95.0307,103.416375,
95.05265,103.4368,
95.070775,103.474075,
95.08705,103.480675,
95.108,103.5075,
95.124775,103.52635,
95.14175,103.536575,
95.16145,103.551175,
95.179875,103.562,
95.19805,103.6012,
95.21955,103.6026,
95.23535,103.6231,
95.250425,103.64535,
95.2683,103.658075,
95.27575,103.668075,
95.298125,103.6889,
95.316125,103.753175,
95.333925,103.770525,
95.3437,103.778675,
95.35445,103.822775,
95.369975,103.8317,
95.381575,103.8416,
95.398475,103.874475,
95.416525,103.87565,
95.4298,103.89575,
95.449,103.8984,
95.468375,103.908075,
95.481275,103.945725,
95.49845,103.950325,
95.52175,104.007875,
95.547775,104.022175,
95.572275,104.029975,
95.597775,104.032475,
95.616025,104.054325,
95.62915,104.065,
95.644625,104.10595,
95.6558,104.1136,
95.671825,104.1171,
95.681325,104.129925,
95.693225,104.158025,
95.7038,104.1688,
95.71635,104.189725,
95.7246,104.19615,
95.746625,104.21065,
95.773925,104.24185,
95.788725,104.245425,
95.8044,104.2679,
95.822875,104.282,
95.84315,104.3262,
95.8739,104.361925,
95.884925,104.388225,
95.899975,104.41725,
95.91525,104.42365,
95.938625,104.4441,
95.95335,104.507825,
95.97035,104.5788,
95.99465,104.586775,
96.01495,104.61185,
96.030125,104.627825,
96.0478,104.631725,
96.060675,104.682625,
96.077875,104.68415,
96.086075,104.689525,
96.097675,104.7068,
96.113125,104.722275,
96.138025,104.728625,
96.14725,104.742325,
96.1612,104.7845,
96.1755,104.787,
96.1886,104.8015,
96.197525,104.834125,
96.208925,104.83625,
96.21875,104.8707,
96.23135,104.8889,
96.241425,104.8916,
96.25825,104.896375,
96.269025,104.924975,
96.276,104.95645,
96.2916,104.968025,
96.3073,104.97025,
96.31575,105.012625,
96.326675,105.026775,
96.338625,105.054,
96.3487,105.07175,
96.359875,105.085,
96.369425,105.107925,
96.38135,105.1456,
96.3936,105.167175,
96.40715,105.178875,
96.419975,105.226675,
96.434325,105.230925,
96.45465,105.2748,
96.472175,105.278275,
96.491675,105.30425,
96.5188,105.309925,
96.53835,105.3184,
96.56035,105.35375,
96.57805,105.3885,
96.595225,105.397675,
96.61545,105.4388,
96.639825,105.4524,
96.67035,105.455025,
96.690975,105.463425,
96.72215,105.4851,
96.738975,105.510625,
96.75855,105.5291,
96.77495,105.5356,
96.8034,105.574925,
96.824025,105.61295,
96.84185,105.6245,
96.86525,105.66855,
96.8849,105.669975,
96.906075,105.671725,
96.93355,105.685525,
96.955925,105.6902,
96.9696,105.7299,
96.98895,105.759225,
97.0069,105.761325,
97.024875,105.7711,
97.042125,105.782275,
97.0591,105.798375,
97.080775,105.82285,
97.0944,105.837875,
97.1221,105.841875,
97.152775,105.855475,
97.17775,105.887125,
97.2005,105.951675,
97.215975,105.9772,
97.2351,105.97985,
97.2677,106.010225,
97.288225,106.04265,
97.357175,106.063725,
97.373375,106.088075,
97.405025,106.109,
97.4287,106.110075,
97.46405,106.17795,
97.482675,106.18085,
97.50975,106.20695,
97.53465,106.228775,
97.5579,106.276825,
97.575475,106.349175,
97.599425,106.352,
97.629825,106.365325,
97.6537,106.380525,
97.681575,106.4066,
97.70035,106.425725,
97.73885,106.4527,
97.76695,106.47995,
97.7939,106.488175,
97.8382,106.494875,
97.8667,106.51955,
97.89425,106.52915,
97.9227,106.555225,
97.944925,106.574225,
97.969775,106.58215,
98.001625,106.6052,
98.021075,106.617725,
98.046375,106.625525,
98.07045,106.65805,
98.099175,106.662,
98.12775,106.709125,
98.151,106.742625,
98.1726,106.7796,
98.1965,106.8038,
98.22435,106.831725,
98.253925,106.8743,
98.281825,106.897275,
98.306175,106.903425,
98.32955,106.925825,
98.3503,106.94925,
98.3647,106.960025,
98.376975,106.97345,
98.3971,106.9754,
98.429425,107.00675,
98.453825,107.01695,
98.474425,107.031875,
98.4921,107.091125,
98.511475,107.102475,
98.5324,107.1036,
98.5504,107.13575,
98.5766,107.13855,
98.60115,107.168225,
98.6219,107.177825,
98.639875,107.231175,
98.649975,107.23605,
98.66055,107.25695,
98.672075,107.277275,
98.678125,107.2824,
98.693525,107.284625,
98.705675,107.299775,
98.723125,107.3119,
98.737,107.3743,
98.756625,107.37545,
98.77255,107.434475,
98.784825,107.472275,
98.80155,107.479,
98.8218,107.502075,
98.833325,107.525525,
98.8529,107.538475,
98.866325,107.5639,
98.879925,107.583875,
98.893175,107.589275,
98.911175,107.602925,
98.93045,107.637525,
98.957175,107.65825,
98.974125,107.677,
98.997975,107.683525,
99.013925,107.70195,
99.03125,107.7086,
99.049025,107.71875,
99.067275,107.723125,
99.09575,107.72685,
99.115425,107.72945,
99.1271,107.734025,
99.14405,107.7446,
99.165375,107.77865,
99.183925,107.794275,
99.19995,107.80405,
99.213,107.81445,
99.227725,107.845975,
99.248275,107.84775,
99.268075,107.882225,
99.28485,107.888475,
99.306225,107.9397,
99.3286,107.951975,
99.344625,107.968775,
99.361075,107.990725,
99.380375,108.00675,
99.39565,108.03055,
99.420675,108.0557,
99.4426,108.090725,
99.463375,108.094925,
99.4731,108.1332,
99.501175,108.178725,
99.5247,108.198525,
99.55375,108.20135,
99.5814,108.22395,
99.59575,108.244325,
99.613475,108.267225,
99.6323,108.289075,
99.64525,108.299175,
99.66485,108.309025,
99.68135,108.337425,
99.70645,108.35155,
99.72915,108.362475,
99.7445,108.4012,
99.770325,108.40835,
99.798425,108.475825,
99.82035,108.514875,
99.845,108.530225,
99.859525,108.58655,
99.87365,108.61635,
99.9039,108.629475,
99.93275,108.65755,
99.968175,108.70895,
99.98655,108.716925,
100.005075,108.812425,
100.02175,108.824575,
100.041475,108.82955,
100.05465,108.8544,
100.072275,108.86255,
100.08875,108.884875,
100.10325,108.913875,
100.112125,108.9162,
100.12515,108.922575,
100.1393,108.945775,
100.14925,108.9653,
100.1661,108.98915,
100.176325,109.0334,
100.1942,109.0503,
100.215575,109.06425,
100.227325,109.099775,
100.24195,109.12,
100.25915,109.1249,
100.278675,109.149225,
100.296525,109.151375,
100.31885,109.20625,
100.3425,109.266325,
100.38115,109.3118,
100.4048,109.373975,
100.4225,109.3926,
100.449375,109.440625,
100.46735,109.45845,
100.48435,109.47315,
100.50135,109.49435,
100.5203,109.5767,
100.537425,109.6213,
100.553425,109.62245,
100.573,109.633775,
100.593375,109.67205,
100.6231,109.708825,
100.6393,109.72325,
100.657125,109.729,
100.6736,109.768075,
100.697475,109.7952,
100.727675,109.8154,
100.754125,109.82085,
100.777,109.837125,
100.801575,109.93165,
100.826575,109.93965,
100.861475,109.9513,
100.900275,109.957725,
100.9426,109.9668,
100.974675,109.9837,
101.010075,109.990225,
101.056225,110.009175,
101.076775,110.021975,
101.102975,110.04485,
101.15115,110.05005,
101.179675,110.0706,
101.205375,110.09465,
101.2371,110.097025,
101.26455,110.099625,
101.276475,110.125625,
101.293675,110.139775,
101.3098,110.162525,
101.32505,110.170175,
101.344725,110.187025,
101.3677,110.215575,
101.389325,110.225575,
101.411,110.247875,
101.431625,110.254375,
101.469875,110.2802,
101.498725,110.328975,
101.5288,110.341925,
101.547125,110.36625,
101.557025,110.3971,
101.5772,110.4219,
101.591075,110.46775,
101.609175,110.49355,
101.62855,110.5114,
101.646,110.55065,
101.665025,110.5627,
101.680975,110.5639,
101.69225,110.5754,
101.70545,110.6154,
101.726725,110.621075,
101.7432,110.64155,
101.7586,110.6919,
101.770725,110.7416,
101.784175,110.773775,
101.799575,110.7808,
101.82025,110.78875,
101.850625,110.8227,
101.86545,110.836525,
101.889075,110.853525,
101.9067,110.85545,
101.9154,110.864175,
101.9282,110.888275,
101.94465,110.924775,
101.956625,110.9276,
101.9723,110.941875,
101.99805,110.9542,
102.00935,110.9999,
102.025275,111.022725,
102.043875,111.036475,
102.0596,111.0455,
102.08005,111.059475,
102.098975,111.077225,
102.12725,111.078725,
102.150175,111.10975,
102.17205,111.1316,
102.19005,111.1773,
102.2106,111.17925,
102.237675,111.191025,
102.264225,111.21735,
102.29175,111.242925,
102.3224,111.2846,
102.348975,111.2876,
102.3745,111.37515,
102.40515,111.37805,
102.4293,111.3849,
102.454525,111.396075,
102.474525,111.412,
102.49195,111.443725,
102.5145,111.4947,
102.528425,111.50255,
102.5381,111.5229,
102.556175,111.5512,
102.56985,111.59335,
102.581825,111.6084,
102.597,111.62355,
102.6177,111.69495,
102.63285,111.70765,
102.648325,111.80775,
102.666525,111.809025,
102.6795,111.84925,
102.7046,111.8528,
102.722675,111.8988,
102.748525,111.9335,
102.766475,111.939925,
102.7913,111.9612,
102.802475,111.96455,
102.835375,111.969925,
102.853875,112.00825,
102.881575,112.0354,
102.905,112.06215,
102.92885,112.080125,
102.945575,112.103225,
102.96685,112.23085,
102.9895,112.232325,
103.00775,112.2683,
103.0331,112.3196,
103.0577,112.3225,
103.0827,112.373125,
103.1038,112.39465,
103.126475,112.41375,
103.156475,112.41865,
103.1753,112.4345,
103.1992,112.490875,
103.21905,112.504225,
103.2551,112.52675,
103.28385,112.5341,
103.299875,112.542975,
103.311675,112.54845,
103.33345,112.58535,
103.34355,112.5896,
103.364625,112.60015,
103.387075,112.62065,
103.40435,112.643225,
103.431375,112.652825,
103.450325,112.678875,
103.474925,112.683175,
103.49895,112.6967,
103.540175,112.70315,
103.5616,112.709325,
103.591575,112.713875,
103.63715,112.728,
103.6584,112.739575,
103.6704,112.743025,
103.682675,112.789675,
103.69405,112.795425,
103.715125,112.8078,
103.7247,112.81735,
103.735925,112.828875,
103.74635,112.8348,
103.754125,112.874775,
103.76535,112.878225,
103.776275,112.890175,
103.787625,112.893125,
103.79945,112.906025,
103.813775,112.9612,
103.82685,112.9727,
103.842375,113.008925,
103.865175,113.054375,
103.891475,113.061425,
103.920075,113.113825,
103.961225,113.1375,
103.995325,113.1748,
104.036875,113.21955,
104.074825,113.237125,
104.118925,113.261525,
104.13565,113.300275,
104.153575,113.335225,
104.1705,113.369725,
104.18115,113.4308,
104.19565,113.481825,
104.21425,113.504075,
104.236025,113.505675,
