SPK_SPKC08a (inhibited),SPK_SPKC12a (inhibited),SPK_SPKC14a (short inhibition),SPK_SPKC14b (inhibited),SPK_SPKC16a (NA)
,,274.19935,,
,,274.22655,,
,,274.285525,,
,,274.33475,,
,,274.363675,,
,,274.394725,,
,,274.402025,,
,,274.430125,,
,,274.453925,,
,,274.5096,,
,,274.558575,,
,,274.64025,,
,,274.655575,,
,,274.719875,,
,,274.764875,,
,,274.811425,,
,,274.842875,,
,,274.8785,,
,,274.920175,,
,,274.95505,,
,,274.9808,,
,,275.003,,
,,275.0243,,
,,275.050875,,
,,275.084275,,
,,275.174675,,
,,275.201125,,
,,275.23125,,
,,275.261175,,
,,275.292725,,
,,275.32825,,
,,275.364475,,
,,275.38735,,
,,275.411925,,
,,275.475175,,
,,275.497825,,
,,275.566575,,
,,275.604175,,
,,275.633725,,
,,275.66305,,
,,275.74055,,
,,275.78065,,
,,275.807975,,
,,275.843075,,
,,275.91955,,
,,275.932025,,
,,275.949925,,
,,275.98385,,
,,276.006475,,
,,276.08605,,
,,276.1268,,
,,276.15845,,
,,276.2175,,
,,276.242575,,
,,276.268675,,
,,276.3032,,
,,276.321925,,
,,276.36,,
,,276.384275,,
,,276.406725,,
,,276.41925,,
,,276.437225,,
,,276.471075,,
,,276.51375,,
,,276.53385,,
,,276.5506,,
,,276.65635,,
,,276.791025,,
,,276.818525,,
,,276.8361,,
,,276.856225,,
,,276.908175,,
,,276.939375,,
,,276.962225,,
,,277.00225,,
,,277.024225,,
,,277.049375,,
,,277.076175,,
,,277.1444,,
,,277.168125,,
,,277.232525,,
,,277.269725,,
,,277.302025,,
,,277.320275,,
,,277.3453,,
,,277.373225,,
,,277.39015,,
,,277.4011,,
,,277.409825,,
,,277.4332,,
,,277.4534,,
,,277.46635,,
,,277.482925,,
,,277.506125,,
,,277.599425,,
,,277.61035,,
,,277.66345,,
,,277.7438,,
,,277.768525,,
,,277.794725,,
,,277.8649,,
,,277.907575,,
,,277.911875,,
,,277.9261,,
,,277.93715,,
,,277.961125,,
,,277.97835,,
,,277.988825,,
,,278.029575,,
,,278.054775,,
,,278.075325,,
,,278.090675,,
,,278.141475,,
,,278.1657,,
,,278.185225,,
,,278.2539,,
,,278.306275,,
,,278.33645,,
,,278.366325,,
,,278.399,,
,,278.409575,,
,,278.415325,,
,,278.44345,,
,,278.46335,,
,,278.477975,,
,,278.567925,,
,,278.596525,,
,,278.63455,,
,,278.650775,,
,,278.68935,,
,,278.70365,,
,,278.72885,,
,,278.7511,,
,,278.77135,,
,,278.7946,,
,,278.812825,,
,,278.8394,,
,,278.8707,,
,,278.90295,,
,,278.9215,,
,,278.9465,,
,,278.970175,,
,,279.00695,,
,,279.138225,,
,,279.156825,,
,,279.1681,,
,,279.187075,,
,,279.24265,,
,,279.279225,,
,,279.306725,,
,,279.330475,,
,,279.342875,,
,,279.36745,,
,,279.3943,,
,,279.418125,,
,,279.442075,,
,,279.4644,,
,,279.4867,,
,,279.511825,,
,,279.593325,,
,,279.62595,,
,,279.682825,,
,,279.713925,,
,,279.75295,,
,,279.7727,,
,,279.80115,,
,,279.8193,,
,,279.838475,,
,,279.85565,,
,,279.883175,,
,,279.926575,,
,,279.98175,,
,,280.0032,,
,,280.030425,,
,,280.06055,,
,,280.083475,,
,,280.1227,,
,,280.210725,,
,,280.2438,,
,,280.32925,,
,,280.355475,,
,,280.443775,,
,,280.470725,,
,,280.550325,,
,,280.57615,,
,,280.604425,,
,,280.63695,,
,,280.68075,,
,,280.72455,,
,,280.745825,,
,,280.81425,,
,,280.8325,,
,,280.8559,,
,,280.874925,,
,,280.9053,,
,,280.940775,,
,,280.974375,,
,,281.02775,,
,,281.05135,,
,,281.070375,,
,,281.132075,,
,,281.133325,,
,,281.16355,,
,,281.204525,,
,,281.2287,,
,,281.238,,
,,281.258875,,
,,281.2675,,
,,281.282475,,
,,281.29685,,
,,281.3162,,
,,281.370575,,
,,281.4923,,
,,281.5047,,
,,281.629825,,
,,281.6608,,
,,281.688675,,
,,281.712775,,
,,281.738125,,
,,281.751175,,
,,281.772175,,
,,281.8409,,
,,281.8625,,
,,281.885125,,
,,281.932375,,
,,281.952725,,
,,281.9901,,
,,282.030725,,
,,282.060725,,
,,282.08465,,
,,282.11015,,
,,282.12855,,
,,282.1446,,
,,282.1873,,
,,282.272625,,
,,282.30465,,
,,282.32475,,
,,282.3542,,
,,282.37815,,
,,282.42035,,
,,282.492575,,
,,282.5295,,
,,282.55865,,
,,282.640675,,
,,282.7071,,
,,282.7522,,
,,282.781475,,
,,282.813575,,
,,282.837225,,
,,282.884025,,
,,282.91645,,
,,282.9425,,
,,282.9776,,
,,283.0061,,
,,283.0316,,
,,283.057225,,
,,283.082425,,
,,283.114875,,
,,283.14625,,
,,283.2066,,
,,283.243625,,
,,283.25915,,
,,283.27155,,
,,283.2844,,
,,283.33055,,
,,283.362325,,
,,283.387575,,
,,283.41605,,
,,283.44295,,
,,283.4629,,
,,283.49095,,
,,283.525875,,
,,283.562725,,
,,283.6198,,
,,283.6486,,
,,283.654175,,
,,283.67995,,
,,283.7275,,
,,283.747875,,
,,283.77435,,
,,283.7991,,
,,283.876875,,
,,283.902125,,
,,283.949775,,
,,283.986125,,
,,284.01145,,
,,284.03685,,
,,284.073975,,
,,284.10685,,
,,284.152925,,
,,284.166525,,
,,284.1835,,
,,284.194925,,
,,284.204375,,
,,284.286375,,
,,284.299125,,
,,284.340025,,
,,284.347075,,
,,284.3875,,
,,284.40785,,
,,284.427375,,
,,284.429,,
,,284.45725,,
,,284.4866,,
,,284.49105,,
,,284.5101,,
,,284.5301,,
,,284.581275,,
,,284.602875,,
,,284.64405,,
,,284.66795,,
,,284.69385,,
,,284.7794,,
,,284.814875,,
,,284.855375,,
,,284.903775,,
,,284.9162,,
,,284.9182,,
,,284.9439,,
,,284.966975,,
,,284.98365,,
,,285.0114,,
,,285.038125,,
,,285.0678,,
,,285.087425,,
,,285.153375,,
,,285.22255,,
,,285.258575,,
,,285.3218,,
,,285.323425,,
,,285.364925,,
,,285.41105,,
,,285.463325,,
,,285.471775,,
,,285.48555,,
,,285.63265,,
,,285.703525,,
,,285.733475,,
,,285.7689,,
,,285.81805,,
,,285.881125,,
,,285.92315,,
,,285.977575,,
,,285.99795,,
,,286.03395,,
,,286.073,,
,,286.143275,,
,,286.17035,,
,,286.215475,,
,,286.265375,,
,,286.29245,,
,,286.382725,,
,,286.415975,,
,,286.447475,,
,,286.491025,,
,,286.49755,,
,,286.5486,,
,,286.567475,,
,,286.5852,,
,,286.603225,,
,,286.624075,,
,,286.6487,,
,,286.764925,,
,,286.801525,,
,,286.813025,,
,,286.85365,,
,,286.898175,,
,,286.9343,,
,,286.971775,,
,,287.054725,,
,,287.102275,,
,,287.135775,,
,,287.16535,,
,,287.182925,,
,,287.2126,,
,,287.2344,,
,,287.2606,,
,,287.30545,,
,,287.3689,,
,,287.398025,,
,,287.419575,,
,,287.450675,,
,,287.49095,,
,,287.520625,,
,,287.549125,,
,,287.57225,,
,,287.60125,,
,,287.64255,,
,,287.66915,,
,,287.699575,,
,,287.7622,,
,,287.78375,,
,,287.855575,,
,,287.92875,,
,,287.968,,
,,288.006625,,
,,288.02915,,
,,288.065825,,
,,288.0727,,
,,288.09185,,
,,288.11335,,
,,288.231675,,
,,288.288,,
,,288.317875,,
,,288.403775,,
,,288.424775,,
,,288.427475,,
,,288.440475,,
,,288.496775,,
,,288.5888,,
,,288.62675,,
,,288.670025,,
,,288.69425,,
,,288.735975,,
,,288.7539,,
,,288.77725,,
,,288.814925,,
,,288.87805,,
,,288.92185,,
,,288.97495,,
,,289.046425,,
,,289.143375,,
,,289.207625,,
,,289.249975,,
,,289.32625,,
,,289.4325,,
,,289.482575,,
,,289.5425,,
,,289.633675,,
,,289.71145,,
,,289.76785,,
,,289.79755,,
,,289.867925,,
,,290.0026,,
,,290.028675,,
,,290.061725,,
,,290.189825,,
,,290.277525,,
,,290.30065,,
,,290.3588,,
,,290.469125,,
,,290.552125,,
,,290.6059,,
,,290.679025,,
,,290.7778,,
,,290.811275,,
,,290.821875,,
,,290.852075,,
,,290.891225,,
,,290.98545,,
,,291.024,,
,,291.168275,,
,,291.227825,,
,,291.259475,,
,,291.277575,,
,,291.39795,,
,,291.443,,
,,291.489425,,
,,291.51135,,
,,291.5271,,
,,291.536175,,
,,291.56125,,
,,291.60575,,
,,291.66305,,
,,291.664225,,
,,291.724225,,
,,291.781525,,
,,291.8002,,
,,291.83495,,
,,291.9004,,
,,291.94355,,
,,292.001425,,
,,292.057925,,
,,292.085225,,
,,292.1302,,
,,292.1643,,
,,292.194075,,
,,292.219925,,
,,292.279575,,
,,292.309175,,
,,292.313825,,
,,292.363575,,
,,292.4223,,
,,292.476975,,
,,292.542875,,
,,292.602425,,
,,292.680575,,
,,292.6984,,
,,292.718025,,
,,292.758425,,
,,292.798225,,
,,292.85425,,
,,292.926225,,
,,292.99755,,
,,293.081225,,
,,293.1146,,
,,293.14805,,
,,293.17635,,
,,293.2382,,
,,293.288175,,
,,293.33775,,
,,293.40885,,
,,293.45195,,
,,293.46465,,
,,293.48355,,
,,293.520075,,
,,293.580325,,
,,293.6258,,
,,293.646825,,
,,293.657225,,
,,293.757175,,
,,293.849075,,
,,293.903225,,
,,293.9253,,
,,293.9449,,
,,294.0187,,
,,294.026575,,
,,294.052325,,
,,294.094,,
,,294.13395,,
,,294.162775,,
,,294.193475,,
,,294.257675,,
,,294.28285,,
,,294.328475,,
,,294.341525,,
,,294.377825,,
,,294.40665,,
,,294.4182,,
,,294.4754,,
,,294.50125,,
,,294.55715,,
,,294.74015,,
,,294.77875,,
,,294.852475,,
,,294.889725,,
,,294.9012,,
,,294.9127,,
,,294.9385,,
,,294.954175,,
,,294.96985,,
,,295.011025,,
,,295.10325,,
,,295.122775,,
,,295.159275,,
,,295.199875,,
,,295.22655,,
,,295.279625,,
,,295.33905,,
,,295.388125,,
,,295.398775,,
,,295.40365,,
,,295.422275,,
,,295.461675,,
,,295.528575,,
,,295.581975,,
,,295.6219,,
,,295.68465,,
,,295.727975,,
,,295.751525,,
,,295.776675,,
,,295.81705,,
,,295.83205,,
,,295.846475,,
,,295.88465,,
,,295.93495,,
,,295.991775,,
,,296.0085,,
,,296.0328,,
,,296.0606,,
,,296.084,,
,,296.110675,,
,,296.14855,,
,,296.181925,,
,,296.21555,,
,,296.258975,,
,,296.3047,,
,,296.320725,,
,,296.420025,,
,,296.46235,,
,,296.498,,
,,296.5286,,
,,296.578025,,
,,296.659075,,
,,296.69515,,
,,296.78095,,
,,296.8095,,
,,296.855425,,
,,296.901225,,
,,296.92945,,
,,296.9346,,
,,296.95805,,
,,297.018775,,
,,297.0404,,
,,297.0611,,
,,297.096,,
,,297.11815,,
,,297.152475,,
,,297.211925,,
,,297.302725,,
,,297.32915,,
,,297.36025,,
,,297.406175,,
,,297.43985,,
,,297.465025,,
,,297.49445,,
,,297.53325,,
,,297.572975,,
,,297.6646,,
,,297.707425,,
,,297.772225,,
,,297.80535,,
,,297.832625,,
,,297.84865,,
,,297.861425,,
,,297.891075,,
,,297.91815,,
,,297.944125,,
,,297.97505,,
,,298.007425,,
,,298.027675,,
,,298.04375,,
,,298.07725,,
,,298.125225,,
,,298.16265,,
,,298.202625,,
,,298.2364,,
,,298.3232,,
,,298.34765,,
,,298.38,,
,,298.408075,,
,,298.450375,,
,,298.4797,,
,,298.52525,,
,,298.56895,,
,,298.61605,,
,,298.651225,,
,,298.68915,,
,,298.711525,,
,,298.760375,,
,,298.868625,,
,,298.902325,,
,,298.977275,,
,,298.988325,,
,,298.992975,,
,,299.007125,,
,,299.054,,
,,299.075625,,
,,299.106625,,
,,299.149825,,
,,299.1656,,
,,299.1792,,
,,299.19635,,
,,299.230475,,
,,299.24775,,
,,299.282125,,
,,299.33915,,
,,299.3853,,
,,299.407075,,
,,299.424275,,
,,299.510225,,
,,299.5291,,
,,299.566575,,
,,299.624125,,
,,299.646125,,
,,299.75165,,
,,299.79,,
