SPK_SPKC06a (NA),SPK_SPKC12a (inhibited)
,117.155975
,117.159425
,117.176425
,117.1889
,117.19295
,117.2038
,117.21535
,117.237225
,117.24575
,117.274525
,117.278775
,117.286875
,117.294
,117.3109
,117.336625
,117.346725
,117.383975
,117.410475
,117.41335
,117.4279
,117.43845
,117.4516
,117.468725
,117.493125
,117.50125
,117.50785
,117.523875
,117.53195
,117.545525
,117.561775
,117.56735
,117.5739
,117.587175
,117.60465
,117.615
,117.625725
,117.63445
,117.6545
,117.657775
,117.69485
,117.7296
,117.742075
,117.748175
,117.78535
,117.81495
,117.822175
,117.840775
,117.85645
,117.867725
,117.871225
,117.881675
,117.8976
,117.91295
,117.93095
,117.948475
,117.967325
,117.9853
,118.005375
,118.012725
,118.03095
,118.04205
,118.05665
,118.068525
,118.083625
,118.08915
,118.1163
,118.1329
,118.156425
,118.164425
,118.183825
,118.18685
,118.219875
,118.242075
,118.255075
,118.268
,118.277
,118.290125
,118.32345
,118.33625
,118.342825
,118.375475
,118.38915
,118.409625
,118.4188
,118.434175
,118.4515
,118.467525
,118.48365
,118.49265
,118.508825
,118.525075
,118.54795
,118.566925
,118.57755
,118.606325
,118.64025
,118.649225
,118.67025
,118.69575
,118.70505
,118.75365
,118.76295
,118.78385
,118.81945
,118.8331
,118.850675
,118.855725
,118.86605
,118.878075
,118.904375
,118.909975
,118.9291
,118.9432
,118.95925
,118.982225
,118.997475
,119.0158
,119.05315
,119.06085
,119.0653
,119.10345
,119.10685
,119.1529
,119.1591
,119.17645
,119.18895
,119.2233
,119.226725
,119.2292
,119.2408
,119.2645
,119.27415
,119.2833
,119.288575
,119.302075
,119.3116
,119.323675
,119.33215
,119.33825
,119.35345
,119.358525
,119.381175
,119.394975
,119.402025
,119.4114
,119.42485
,119.4329
,119.442925
,119.45285
,119.46505
,119.47075
,119.489125
,119.499325
,119.520425
,119.540875
,119.594675
,119.626375
,119.6423
,119.64705
,119.67715
,119.7003
,119.71605
,119.721525
,119.749025
,119.76495
,119.7782
,119.7959
,119.81425
,119.824375
,119.848775
,119.85685
,119.8715
,119.87985
,119.902425
,119.908425
,119.922
,119.9355
,119.947125
,119.963025
,120.018
,120.028525
,120.0429
,120.058725
,120.06265
,120.064425
,120.114225
,120.126075
,120.15805
,120.19035
,120.200825
,120.2074
,120.2211
,120.229375
,120.242825
,120.255375
,120.259375
,120.276025
,120.292925
,120.302125
,120.3136
,120.327175
,120.331975
,120.3454
,120.4013
,120.42165
,120.43695
,120.445175
,120.46055
,120.46685
,120.470225
,120.4763
,120.4826
,120.50195
,120.515675
,120.518275
,120.560025
,120.612325
,120.671175
,120.6819
,120.7274
,120.7374
,120.760125
,120.806875
,120.818275
,120.8367
,120.871775
,120.87605
,120.892275
,120.90645
,121.01685
,121.0208
,121.041725
,121.053125
,121.058975
,121.06105
,121.09415
,121.103225
,121.118325
,121.1504
,121.162575
,121.16815
,121.175825
,121.1799
,121.196375
,121.219075
,121.224625
,121.23665
,121.24265
,121.24475
,121.249975
,121.268725
,121.2807
,121.2968
,121.299825
,121.319675
,121.369425
,121.38785
,121.44055
,121.5628
,121.575125
,121.5799
,121.589275
,121.599325
,121.602825
,121.638725
,121.649525
,121.655625
,121.6695
,121.6931
,121.6978
,121.712875
,121.7297
,121.73765
,121.7395
,121.744025
,121.751875
,121.7544
,121.7696
,121.772925
,121.7814
,121.790075
,121.8001
,121.821675
,121.8462
,121.856725
,121.859225
,121.874475
,121.887725
,121.8951
,121.8976
,121.908675
,121.9157
,121.924575
,121.97525
,121.99075
,122.002625
,122.023025
,122.027675
,122.040025
,122.048525
,122.06525
,122.0715
,122.0855
,122.10605
,122.10925
,122.116525
,122.122575
,122.130425
,122.13785
,122.14185
,122.1516
,122.154975
,122.161225
,122.17375
,122.177125
,122.179975
,122.202875
,122.204975
,122.22175
,122.235875
,122.244
,122.26015
,122.264575
,122.28355
,122.304725
,122.309425
,122.311675
,122.327975
,122.343625
,122.37635
,122.381625
,122.3897
,122.3948
,122.41135
,122.418425
,122.435225
,122.4518
,122.46115
,122.4649
,122.469325
,122.486325
,122.492925
,122.4992
,122.50915
,122.52895
,122.53175
,122.53915
,122.5496
,122.5605
,122.5764
,122.580275
,122.5947
,122.60235
,122.60435
,122.612375
,122.646525
,122.669025
,122.674925
,122.6838
,122.71285
,122.75305
,122.76805
,122.7778
,122.787525
,122.79795
,122.80715
,122.81535
,122.820075
,122.829175
,122.8401
,122.848525
,122.855525
,122.86495
,122.874325
,122.886375
,122.89395
,122.90535
,122.92235
,122.93045
,122.93895
,122.94315
,122.95595
,122.96955
,122.982225
,122.991075
,122.997775
,123.02565
,123.05675
,123.0917
,123.1026
,123.112325
,123.124325
,123.128
,123.131725
,123.147525
,123.167525
,123.181025
,123.1862
,123.203625
,123.2155
,123.2259
,123.235825
,123.249275
,123.262575
,123.26755
,123.271375
,123.274475
,123.281975
,123.35585
,123.360575
,123.38925
,123.402425
,123.4114
,123.4252
,123.42895
,123.439425
,123.441725
,123.462975
,123.47295
,123.48105
,123.4868
,123.49435
,123.502975
,123.506125
,123.515175
,123.526775
,123.535425
,123.538875
,123.54795
,123.553575
,123.56665
,123.578575
,123.58465
,123.593525
,123.5986
,123.6086
,123.624
,123.628975
,123.64365
,123.647125
,123.662875
,123.674925
,123.7054
,123.732375
,123.7352
,123.7705
,123.79225
,123.80655
,123.80915
,123.824725
,123.8308
,123.8448
,123.84715
,123.8642
,123.87385
,123.87715
,123.88805
,123.89115
,123.8978
,123.901925
,123.91785
,123.930025
,123.937375
,123.94595
,123.960075
,123.9681
,123.985725
,123.989025
,124.037175
,124.0511
,124.0663
,124.070675
,124.078125
,124.120175
,124.18185
,124.201925
,124.222575
,124.2257
,124.234975
,124.2479
,124.253925
,124.25675
,124.26155
,124.27305
,124.276775
,124.27955
,124.2834
,124.288875
,124.292975
,124.302475
,124.310475
,124.317475
,124.33115
,124.3337
,124.337975
,124.342525
,124.34645
,124.3581
,124.3622
,124.37155
,124.37835
,124.3811
,124.39835
,124.401175
,124.40435
,124.408775
,124.4148
,124.4303
,124.434475
,124.43805
,124.447625
,124.4588
,124.463875
,124.477575
,124.491075
,124.495575
,124.4979
,124.516175
,124.5664
,124.5961
,124.6051
,124.621125
,124.638775
,124.6536
,124.66295
,124.66565
,124.687
,124.6911
,124.70185
,124.71015
,124.7356
,124.74
,124.757775
,124.780875
,124.79145
,124.81035
,124.8162
,124.831725
,124.8398
,124.855225
,124.86505
,124.873
,124.892675
,124.915575
,124.92845
,124.954525
,124.97545
,124.9872
,125.009025
,125.0455
,125.0509
,125.069875
,125.0731
,125.0961
,125.11255
,125.115525
,125.129825
,125.1457
,125.162825
,125.16815
,125.2266
,125.234225
,125.24265
,125.268825
,125.274025
,125.2894
,125.294275
,125.3082
,125.32115
,125.32355
,125.334975
,125.344775
,125.349425
,125.360325
,125.3779
,125.39415
,125.406725
,125.424825
,125.435325
,125.439525
,125.45285
,125.4559
,125.539175
,125.564675
,125.5992
,125.631175
,125.645325
,125.647725
,125.66805
,125.69035
,125.696475
,125.715425
,125.721675
,125.7419
,125.752575
,125.770275
,125.7801
,125.80175
,125.814225
,125.83345
,125.8454
,125.8606
,125.885
,125.9053
,125.90805
,125.92385
,125.92725
,125.941625
,125.958225
,125.976175
,125.9963
,126.020375
,126.03475
,126.046175
,126.05895
,126.092775
,126.10605
,126.149725
,126.167875
,126.18115
,126.2024
,126.207275
,126.220475
,126.243675
,126.2543
,126.2601
,126.2722
,126.285225
,126.3008
,126.30675
,126.3178
,126.3356
,126.340325
,126.3675
,126.37855
,126.39495
,126.4065
,126.419175
,126.442325
,126.459225
,126.50785
,126.534475
,126.5434
,126.5617
,126.568025
,126.58075
,126.601325
,126.609275
,126.618025
,126.631725
,126.661675
,126.670225
,126.688975
,126.700525
,126.709875
,126.73535
,126.750975
,126.76145
,126.782275
,126.8057
,126.822225
,126.83175
,126.8589
,126.892
,126.8987
,126.932725
,126.9461
,126.957125
,126.98185
,126.99525
,127.0032
,127.01855
,127.0262
,127.0327
,127.05365
,127.057175
,127.07245
,127.09705
,127.10105
,127.113875
,127.116575
,127.118775
,127.13935
,127.14375
,127.151925
,127.1656
,127.203275
,127.22955
,127.246375
,127.290475
,127.313175
,127.333125
,127.3389
,127.3533
,127.3624
,127.365175
,127.3716
,127.384725
,127.3934
,127.4112
,127.4236
,127.425825
,127.43905
,127.441275
,127.44605
,127.4546
,127.456275
,127.46035
,127.47205
,127.47675
,127.483625
,127.48945
,127.5231
,127.56175
,127.645525
,127.666125
,127.675275
,127.680475
,127.6905
,127.70685
,127.71665
,127.720225
,127.7266
,127.7361
,127.753125
,127.758325
,127.774475
,127.78205
,127.795725
,127.8023
,127.8184
,127.829
,127.839875
,127.8624
,127.865875
,127.8706
,127.88825
,127.898
,127.919475
,127.92475
,127.94645
,127.95995
,127.995875
,128.0177
,128.022825
,128.0326
,128.07245
,128.086225
,128.099775
,128.110725
,128.13335
,128.144025
,128.1602
,128.170525
,128.19325
,128.209775
,128.222575
,128.243075
,128.25025
,128.262175
,128.2713
,128.294475
,128.30855
,128.342025
,128.3502
,128.378525
,128.382225
,128.39665
,128.402025
,128.415025
,128.461375
,128.4744
,128.513225
,128.5431
,128.55375
,128.556875
,128.58255
,128.593475
,128.6099
,128.61265
,128.628975
,128.63375
,128.64025
,128.6503
,128.660375
,128.666625
,128.677875
,128.681425
,128.691175
,128.6928
,128.701575
,128.70815
,128.7106
,128.714925
,128.7278
,128.7325
,128.7348
,128.751725
,128.762725
,128.766775
,128.7729
,128.775775
,128.8182
,128.857725
,128.869525
,128.921225
,128.92365
,128.9369
,128.949
,128.952425
,128.963575
,128.97175
,128.985
,128.999275
,129.002675
,129.009325
,129.03655
,129.049
,129.051225
,129.0538
,129.06125
,129.085975
,129.088275
,129.09905
,129.112475
,129.119575
,129.136225
,129.1471
,129.16175
,129.222575
,129.308975
,129.3336
,129.3477
,129.39965
,129.4051
,129.441325
,129.454475
,129.49115
,129.4945
,129.509275
,129.51565
,129.517625
,129.53195
,129.542575
,129.547925
,129.559775
,129.56345
,129.58415
,129.597075
,129.6048
,129.632775
,129.63725
,129.7104
,129.8039
,129.826825
,129.87475
,129.902675
,129.910375
,129.920425
,129.932425
,129.9451
,129.94985
,129.952
,129.96635
,129.971375
,129.98045
,129.982275
,130.00055
,130.00585
,130.013525
,130.02965
,130.038375
,130.0446
,130.05645
,130.0604
,130.0711
,130.07495
,130.0907
,130.099775
,130.10465
,130.1095
,130.113075
,130.153275
,130.15675
,130.163075
,130.16785
,130.20055
,130.218175
,130.22285
,130.227125
,130.246775
,130.30635
,130.3257
,130.333225
,130.335775
,130.35035
,130.358125
,130.3805
,130.3904
,130.39635
,130.398725
,130.407925
,130.426325
,130.450975
,130.46365
,130.474025
,130.4827
,130.49125
,130.50265
,130.5166
,130.51965
,130.53345
,130.54725
,130.552975
,130.566625
,130.5757
,130.577425
,130.5873
,130.6026
,130.616125
,130.6183
,130.68055
,130.70095
,130.7129
,130.7184
,130.720325
,130.7368
,130.755875
,130.765375
,130.782575
,130.788725
,130.796775
,130.81215
,130.819275
,130.833225
,130.85405
,130.861475
,130.8663
,130.869275
,130.8821
,130.8876
,130.892225
,130.8984
,130.9112
,130.917875
,130.927825
,130.93965
,130.96195
,130.991325
,131.0041
,131.00815
,131.025525
,131.0775
,131.11765
,131.1532
,131.169575
,131.20745
,131.229075
,131.2333
,131.236325
,131.244425
,131.255
,131.261525
,131.2766
,131.286325
,131.2997
,131.31
,131.32855
,131.34355
,131.3574
,131.3646
,131.380525
,131.387925
,131.3979
,131.407375
,131.42245
,131.425275
,131.444475
,131.463775
,131.497625
,131.50905
,131.53735
,131.5733
,131.582075
,131.588775
,131.60915
,131.615475
,131.6293
,131.641375
,131.656875
,131.662175
,131.67705
,131.697375
,131.705725
,131.707925
,131.71975
,131.760875
,131.763325
,131.766475
,131.8177
,131.820075
,131.8291
,131.87375
,131.90095
,131.927325
,131.93055
,131.9422
,131.948025
,131.9509
,131.952775
,131.961325
,131.96475
,131.97645
,131.982675
,131.9889
,132.008425
,132.018125
,132.026025
,132.028275
,132.04245
,132.04535
,132.04895
,132.055175
,132.05985
,132.071425
,132.0789
,132.104975
,132.1199
,132.1228
,132.12885
,132.13105
,132.1502
,132.1528
,132.156925
,132.166975
,132.177125
,132.19805
,132.22215
,132.235025
,132.237525
,132.25385
,132.2712
,132.27935
,132.283525
,132.285825
,132.290875
,132.2991
,132.3194
,132.322625
,132.331125
,132.341025
,132.347025
,132.35235
,132.3638
,132.366325
,132.3753
,132.380525
,132.38365
,132.386075
,132.404975
,132.414175
,132.4208
,132.426175
,132.438375
,132.443275
,132.44685
,132.454275
,132.46515
,132.470225
,132.477325
,132.4811
,132.489775
,132.507375
,132.513225
,132.522875
,132.52715
,132.529225
,132.539175
,132.557875
,132.5627
,132.5688
,132.595475
,132.643775
,132.663075
,132.666575
,132.679
,132.703725
,132.712675
,132.7152
,132.7287
,132.752175
,132.76205
,132.7712
,132.785975
,132.79235
,132.7955
,132.79785
,132.8095
,132.8238
,132.82855
,132.83865
,132.857225
,132.872625
,132.887325
,132.890325
,132.89445
,132.9169
,132.9277
,132.9325
,132.981675
,132.997925
,133.000525
,133.008825
,133.0186
,133.0225
,133.033675
,133.08385
,133.096775
,133.100375
,133.1144
,133.125
,133.144025
,133.149575
,133.155475
,133.160625
,133.1643
,133.1772
,133.180875
,133.1831
,133.188
,133.19375
,133.195725
,133.20435
,133.2066
,133.209975
,133.2155
,133.227725
,133.230025
,133.2331
,133.235625
,133.248975
,133.254325
,133.266775
,133.269825
,133.278075
,133.286675
,133.29785
,133.305775
,133.309875
,133.323925
,133.33225
,133.335825
,133.4317
,133.455475
,133.461125
,133.476575
,133.491125
,133.5033
,133.510225
,133.5196
,133.52805
,133.53675
,133.555225
,133.56355
,133.565775
,133.59115
,133.5971
,133.616875
,133.622475
,133.6315
,133.644275
,133.651
,133.657125
,133.665975
,133.669925
,133.683475
,133.700075
,133.704225
,133.7316
,133.739875
,133.7561
,133.765
,133.7871
,133.865775
,133.881825
,133.90625
,133.919625
,133.938225
,133.944475
,133.9667
,133.979375
,133.9838
,134.000525
,134.00735
,134.01975
,134.038425
,134.061775
,134.07605
,134.09595
,134.114375
,134.1285
,134.13505
,134.14165
,134.14805
,134.1635
,134.1818
,134.1855
,134.195325
,134.25855
,134.32285
,134.3488
,134.37325
,134.3897
,134.419475
,134.43415
,134.4366
,134.44955
,134.467875
,134.48785
,134.49095
,134.50675
,134.5702
,134.57805
,134.588275
,134.602725
,134.618275
,134.631425
,134.6503
,134.67925
,134.6831
,134.697425
,134.715975
,134.733725
,134.73695
,134.75
,134.75785
,134.772075
,134.774
,134.79275
,134.808375
,134.8206
,134.83655
,134.839925
,134.8492
,134.864725
,134.876425
,134.892125
,134.91525
,134.9423
,134.94635
,134.9604
,134.969
,134.977575
,135.002375
,135.02685
,135.034175
,135.045575
,135.0515
,135.054875
,135.0785
,135.09235
,135.0955
,135.099775
,135.1221
,135.137725
,135.146525
,135.1577
,135.162425
,135.1855
,135.192425
,135.212125
,135.230675
,135.246325
,135.264625
,135.278825
,135.285025
,135.31425
,135.3248
,135.337575
,135.373475
,135.392975
,135.40085
,135.417875
,135.428375
,135.440125
,135.4474
,135.47125
,135.47795
,135.493475
,135.508775
,135.524225
,135.535
,135.5469
,135.5567
,135.58265
,135.6209
,135.6434
,135.658525
,135.669125
,135.67495
,135.6848
,135.6895
,135.703325
,135.707475
,135.71235
,135.732475
,135.73635
,135.739475
,135.753675
,135.76
,135.766075
,135.76995
,135.7953
,135.808875
,135.820725
,135.84025
,135.85255
,135.8699
,135.872925
,135.889375
,135.912675
,135.918725
,135.950675
,135.9624
,135.984075
,135.993725
,136.006925
,136.028425
,136.03745
,136.05745
,136.0609
,136.109175
,136.124425
,136.142525
,136.152575
,136.156575
,136.187
,136.21745
,136.22245
,136.2264
,136.229125
,136.2331
,136.265875
,136.277
,136.29105
,136.3068
,136.3266
,136.342575
,136.3507
,136.36005
,136.3729
,136.380425
,136.39965
,136.405975
,136.416675
,136.419175
,136.429575
,136.4427
,136.4724
,136.4981
,136.50215
,136.506075
,136.5248
,136.5546
,136.561025
,136.57155
,136.584475
,136.60345
,136.632075
,136.6469
,136.659625
,136.6808
,136.682875
,136.708875
,136.72045
,136.7247
,136.72915
,136.74105
,136.7609
,136.7681
,136.7972
,136.813925
,136.829325
,136.83285
,136.859225
,136.874425
,136.880825
,136.896325
,136.91095
,136.9184
,136.932275
,136.94995
,136.958775
,136.999625
,137.017175
,137.027825
,137.05875
,137.06385
,137.117775
,137.131275
,137.13345
,137.14335
,137.146375
,137.152375
,137.1703
,137.17665
,137.18525
,137.195525
,137.206275
,137.220725
,137.233425
,137.251875
,137.254825
,137.271225
,137.275025
,137.2778
,137.301375
,137.316625
,137.332825
,137.335775
,137.343375
,137.3531
,137.359775
,137.369275
,137.39965
,137.40185
,137.4261
,137.444475
,137.4605
,137.46685
,137.4836
,137.493625
,137.498975
,137.512475
,137.5267
,137.539575
,137.547825
,137.56805
,137.58095
,137.6019
,137.6117
,137.629
,137.6311
,137.6427
,137.6511
,137.6734
,137.67905
,137.685675
,137.696275
,137.705775
,137.715825
,137.723875
,137.735325
,137.746325
,137.748225
,137.75165
,137.754325
,137.756175
,137.76025
,137.762125
,137.7867
,137.788675
,137.790425
,137.8593
,137.9479
,137.957675
,137.991175
,138.00675
,138.04385
,138.06645
,138.07715
,138.09095
,138.095975
,138.099775
,138.107625
,138.116075
,138.13185
,138.1377
,138.147125
,138.157575
,138.165775
,138.1737
,138.1795
,138.18925
,138.196325
,138.209275
,138.216875
,138.22485
,138.231475
,138.240125
,138.252575
,138.259725
,138.264725
,138.277625
,138.28505
,138.293
,138.29525
,138.30625
,138.310075
,138.314225
,138.330625
,138.35905
,138.364575
,138.377075
,138.38545
,138.4311
,138.445675
,138.46105
,138.470625
,138.47635
,138.4784
,138.494275
,138.524575
,138.527825
,138.5413
,138.551425
,138.555775
,138.575425
,138.5869
,138.597975
,138.621075
,138.636425
,138.646
,138.6631
,138.666025
,138.68115
,138.686075
,138.689475
,138.704175
,138.7269
,138.74695
,138.774
,138.8206
,138.8562
,138.8587
,138.8671
,138.883075
,138.8954
,138.931325
,138.937175
,138.940025
,138.9591
,138.973275
,138.983325
,138.9993
,139.00435
,139.0196
,139.02685
,139.064325
,139.0806
,139.088475
,139.09295
,139.104175
,139.1072
,139.12575
,139.147475
,139.155975
,139.170025
,139.17315
,139.1748
,139.1769
,139.181875
,139.202475
,139.217825
,139.3108
,139.3406
,139.351675
,139.41135
,139.417
,139.428825
,139.4429
,139.45965
,139.4635
,139.471325
,139.4845
,139.5054
,139.51525
,139.5234
,139.530375
,139.55235
,139.557675
,139.58585
,139.5884
,139.595525
,139.61365
,139.639
,139.66805
,139.689775
,139.703975
,139.727
,139.733925
,139.750975
,139.788075
,139.7984
,139.807075
,139.8097
,139.822825
,139.8254
,139.83795
,139.85725
,139.8608
,139.872425
,139.880075
,139.890375
,139.90325
,139.90975
,139.934175
,139.947
,139.958875
,139.969125
,139.973325
,139.992525
,140.0012
,140.0093
,140.01185
,140.04935
,140.0564
,140.0738
,140.10665
,140.1419
,140.1453
,140.153625
,140.166925
,140.171325
,140.181525
,140.190975
,140.2893
,140.422275
,140.4526
,140.461375
,140.47655
,140.487375
,140.4898
,140.5172
,140.5272
,140.53125
,140.535325
,140.556025
,140.567825
,140.577125
,140.634425
,140.7741
,140.838425
,140.8504
,140.8668
,140.875325
,140.8891
,140.894275
,140.91175
,140.924775
,140.934475
,140.947975
,140.961225
,140.976625
,140.986575
,140.992925
,141.0032
,141.009525
,141.020825
,141.030575
,141.036775
,141.0483
,141.058125
,141.069675
,141.0955
,141.1012
,141.103825
,141.14245
,141.181375
,141.188025
,141.2035
,141.208175
,141.237925
,141.24365
,141.251875
,141.253875
,141.261325
,141.266
,141.270825
,141.278125
,141.28245
,141.28585
,141.29135
,141.293
,141.3006
,141.303
,141.319475
,141.326275
,141.330275
,141.33285
,141.3417
,141.345725
,141.3601
,141.367275
,141.3777
,141.3867
,141.392575
,141.40195
,141.408825
,141.411725
,141.416575
,141.42235
,141.434975
,141.437275
,141.449975
,141.4607
,141.464
,141.471375
,141.498225
,141.502575
,141.517675
,141.5288
,141.584175
,141.5955
,141.598425
,141.611775
,141.622325
,141.6247
,141.6277
,141.64595
,141.654475
,141.66885
,141.6757
,141.67925
,141.689425
,141.697425
,141.703625
,141.7088
,141.716575
,141.718625
,141.727225
,141.734075
,141.73825
,141.7431
,141.751575
,141.7544
,141.764375
,141.773125
,141.779775
,141.78215
,141.79175
,141.7978
,141.802425
,141.81175
,141.825875
,141.828625
,141.84335
,141.851725
,141.8877
,141.9027
,141.93065
,141.954575
,141.96555
,141.97945
,141.981625
,141.9953
,142.003625
,142.012525
,142.015075
,142.026875
,142.03265
,142.0405
,142.0533
,142.061125
,142.06685
,142.072525
,142.0833
,142.090575
,142.099875
,142.102975
,142.110925
,142.116875
,142.122275
,142.13435
,142.146125
,142.1626
,142.190525
,142.1938
,142.19665
,142.1992
,142.206925
,142.2087
,142.2549
,142.26365
,142.29675
,142.308
,142.32075
,142.33445
,142.36475
,142.370375
,142.383075
,142.4001
,142.405225
,142.4082
,142.413425
,142.422925
,142.431325
,142.435675
,142.440525
,142.44765
,142.454775
,142.456825
,142.463325
,142.468625
,142.47505
,142.48685
,142.502875
,142.511425
,142.516575
,142.53865
,142.559025
,142.572325
,142.585725
,142.62285
,142.64125
,142.643575
,142.657725
,142.667925
,142.6742
,142.68465
,142.686775
,142.697875
,142.712175
,142.7177
,142.727825
,142.734125
,142.74395
,142.749675
,142.76455
,142.776425
,142.78035
,142.7883
,142.794775
,142.80855
,142.81625
,142.820025
,142.828975
,142.833675
,142.835275
,142.84905
,142.86015
,142.86805
,142.875725
,142.885925
,142.93155
,142.951375
,142.959425
,142.978475
,143.01795
,143.02065
,143.03785
,143.066475
,143.0705
,143.08425
,143.095525
,143.108225
,143.122525
,143.125475
,143.1368
,143.149675
,143.15695
,143.1594
,143.17585
,143.191025
,143.19995
,143.2034
,143.223375
,143.238425
,143.2631
,143.27785
,143.2857
,143.2993
,143.306425
,143.319
,143.330775
,143.3388
,143.344075
,143.3592
,143.3652
,143.36855
,143.39035
,143.4002
,143.413175
,143.4204
,143.44025
,143.45275
,143.4656
,143.468875
,143.4851
,143.49385
,143.50785
,143.529625
,143.539175
,143.551275
,143.575625
,143.591975
,143.59925
,143.608825
,143.649025
,143.65225
,143.666025
,143.67725
,143.687525
,143.693575
,143.734975
,143.74
,143.758
,143.76155
,143.767675
,143.794675
,143.80515
,143.813975
,143.81945
,143.831625
,143.84955
,143.855325
,143.87735
,143.886425
,143.893825
,143.919425
,143.934975
,143.9439
,143.9627
,143.96725
,143.9934
,144.012875
,144.026
,144.040475
,144.043525
,144.059825
,144.077175
,144.087
,144.10285
,144.1171
,144.128625
,144.14105
,144.168925
,144.17425
,144.1892
,144.19285
,144.21565
,144.254725
,144.269
,144.294875
,144.307275
,144.361975
,144.3652
,144.383675
,144.40965
,144.4186
,144.4262
,144.450425
,144.4549
,144.46855
,144.49025
,144.495125
,144.50915
,144.5166
,144.541175
,144.54875
,144.560625
,144.563125
,144.58995
,144.60375
,144.630875
,144.6427
,144.737525
,144.771025
,144.805425
,144.82065
,144.836125
,144.84025
,144.8553
,144.872775
,144.880875
,144.89305
,144.898375
,144.912625
,144.9294
,144.934225
,144.9433
,144.96585
,144.983475
,144.9911
,145.00495
,145.05805
,145.0931
,145.11405
,145.1322
,145.150475
,145.16755
,145.18185
,145.185225
,145.2017
,145.221375
,145.23205
,145.2401
,145.248775
,145.279625
,145.295
,145.3017
,145.303375
,145.327425
,145.3435
,145.353325
,145.387875
,145.39635
,145.41475
,145.4338
,145.449175
,145.46525
,145.472525
,145.496925
,145.5061
,145.53115
,145.536275
,145.550225
,145.5732
,145.588375
,145.600725
,145.608725
,145.6186
,145.636775
,145.649475
,145.670425
,145.685175
,145.70315
,145.706075
,145.7136
,145.7286
,145.73215
,145.734675
,145.74665
,145.75735
,145.770575
,145.773575
,145.793575
,145.803525
,145.810925
,145.832025
,145.8413
,145.85465
,145.869375
,145.8766
,145.89005
,145.905325
,145.918825
,145.9251
,145.939775
,145.956775
,145.972025
,145.98535
,146.015975
,146.03255
,146.05615
,146.061025
,146.0683
,146.078
,146.0843
,146.089
,146.1168
,146.1276
,146.133575
,146.13685
,146.155975
,146.161275
,146.17815
,146.188475
,146.196325
,146.22275
,146.226
,146.23985
,146.2529
,146.261075
,146.285975
,146.300225
,146.3144
,146.3216
,146.328725
,146.346775
,146.36015
,146.385625
,146.403025
,146.41835
,146.435375
,146.45735
,146.477325
,146.53515
,146.596675
,146.622275
,146.652575
,146.667425
,146.681025
,146.69015
,146.699175
,146.712175
,146.738325
,146.761725
,146.780125
,146.7945
,146.81425
,146.831125
,146.839725
,146.853975
,146.8576
,146.877025
,146.891925
,146.90855
,146.9181
,146.9219
,146.94325
,146.956425
,146.961975
,146.964075
,146.971825
,146.97415
,147.009325
,147.120025
,147.179375
,147.2094
,147.2132
,147.243325
,147.2678
,147.287925
,147.319375
,147.3307
,147.33295
,147.3427
,147.3481
,147.3581
,147.37225
,147.383675
,147.391425
,147.399225
,147.406325
,147.4183
,147.431525
,147.439425
,147.4436
,147.4491
,147.4671
,147.4735
,147.483025
,147.498775
,147.504025
,147.516025
,147.533525
,147.5457
,147.552
,147.564625
,147.573625
,147.5778
,147.666125
,147.689375
,147.7061
,147.7111
,147.7393
,147.759675
,147.76865
,147.812275
,147.82525
,147.829825
,147.8387
,147.85155
,147.86905
,147.884275
,147.887275
,147.90295
,147.9081
,147.92185
,147.939075
,147.9549
,147.9579
,147.973675
,147.989375
,148.006575
,148.01735
,148.032975
,148.093025
,148.14115
,148.153675
,148.163525
,148.1835
,148.194475
,148.2192
,148.22685
,148.233
,148.242325
,148.244925
,148.2681
,148.2907
,148.29655
,148.29865
,148.303075
,148.33215
,148.33675
,148.339425
,148.3443
,148.347
,148.35475
,148.365425
,148.3692
,148.3777
,148.37915
,148.381525
,148.387075
,148.3944
,148.3982
,148.406125
,148.408425
,148.41465
,148.420725
,148.4344
,148.44325
,148.456875
,148.460475
,148.47785
,148.484125
,148.500775
,148.5267
,148.555975
,148.57615
,148.584825
,148.599575
,148.61035
,148.621925
,148.6261
,148.6351
,148.64655
,148.7045
,148.7078
,148.72865
,148.767375
,148.77055
,148.85485
,148.866575
,148.871275
,148.87835
,148.8896
,148.89445
,148.906925
,148.91385
,148.918375
,148.930525
,148.9401
,148.947825
,148.94995
,148.9626
,148.971575
,148.9854
,148.990725
,149.0025
,149.008725
,149.0207
,149.037275
,149.052125
,149.09095
,149.10085
,149.1099
,149.13045
,149.14275
,149.1595
,149.1889
,149.191575
,149.206225
,149.21585
,149.227325
,149.243275
,149.24965
,149.2545
,149.25845
,149.27285
,149.280225
,149.30075
,149.319625
,149.32335
,149.325425
,149.3318
,149.340625
,149.34805
,149.361075
,149.391325
,149.40085
,149.404975
,149.4194
,149.433925
,149.445525
,149.465025
,149.476375
,149.481025
,149.490075
,149.497725
,149.5022
,149.50665
,149.518475
,149.529475
,149.569
,149.6209
,149.648525
,149.67095
,149.69755
,149.7099
,149.722775
,149.74725
,149.77785
,149.786325
,149.798175
,149.822775
,149.83835
,149.849925
,149.859775
,149.864775
,149.87005
,149.881175
,149.8832
,149.901925
,149.90905
,149.919175
,149.92545
,149.9358
,149.948775
,149.9698
,149.979975
,149.986125
,149.989125
,150.061775
,150.089575
,150.102675
,150.13
,150.1553
,150.160525
,150.179175
,150.18625
,150.1927
,150.213375
,150.2203
,150.233875
,150.245925
