SPK_SPKC01a (inhibited),SPK_SPKC04a (excited),SPK_SPKC07a (excited),SPK_SPKC12a (NA)
286.7055,,,
286.7353,,,
286.78285,,,
286.81775,,,
286.859575,,,
286.876375,,,
286.89935,,,
286.905175,,,
286.946775,,,
286.958075,,,
286.977125,,,
287.0166,,,
287.045725,,,
287.087975,,,
287.145825,,,
287.15545,,,
287.2628,,,
287.2834,,,
287.338275,,,
287.361725,,,
287.46675,,,
287.52365,,,
287.538575,,,
287.589725,,,
287.5934,,,
287.651975,,,
287.7066,,,
287.718875,,,
287.758175,,,
287.775,,,
287.7919,,,
287.802075,,,
287.81855,,,
287.923775,,,
287.967625,,,
288.01025,,,
288.09,,,
288.127075,,,
288.15595,,,
288.244325,,,
288.262925,,,
288.3043,,,
288.31905,,,
288.325475,,,
288.3984,,,
288.4684,,,
288.491,,,
288.539125,,,
288.592075,,,
288.657725,,,
288.690975,,,
288.712725,,,
288.7358,,,
288.77155,,,
288.828325,,,
288.8395,,,
288.8856,,,
288.8982,,,
288.92265,,,
288.94295,,,
288.983275,,,
289.0077,,,
289.0204,,,
289.033975,,,
289.102,,,
289.16685,,,
289.1761,,,
289.19635,,,
289.212275,,,
289.218675,,,
289.237625,,,
289.270075,,,
289.30335,,,
289.3251,,,
289.3483,,,
289.371625,,,
289.380425,,,
289.397675,,,
289.4327,,,
289.498775,,,
289.5263,,,
289.563875,,,
289.594175,,,
289.634125,,,
289.66125,,,
289.6769,,,
289.687775,,,
289.6943,,,
289.729175,,,
289.7338,,,
289.835475,,,
289.857475,,,
289.886625,,,
289.9036,,,
289.9274,,,
289.952925,,,
289.976725,,,
289.99015,,,
290.0051,,,
290.06345,,,
290.082275,,,
290.10995,,,
290.1363,,,
290.158325,,,
290.235075,,,
290.261875,,,
290.32035,,,
290.3558,,,
290.37405,,,
290.394775,,,
290.405925,,,
290.430675,,,
290.46415,,,
290.5359,,,
290.549575,,,
290.609525,,,
290.63295,,,
290.6699,,,
290.67625,,,
290.7097,,,
290.759525,,,
290.790475,,,
290.836825,,,
290.849875,,,
290.864225,,,
290.891475,,,
290.92005,,,
290.93385,,,
290.960675,,,
291.0667,,,
291.1079,,,
291.134175,,,
291.153475,,,
291.176775,,,
291.198825,,,
291.2265,,,
291.296625,,,
291.3148,,,
291.32245,,,
291.335425,,,
291.379775,,,
291.416925,,,
291.435775,,,
291.4779,,,
291.4926,,,
291.513775,,,
291.555175,,,
291.577575,,,
291.623625,,,
291.642975,,,
291.6566,,,
291.697425,,,
291.744625,,,
291.810625,,,
291.859625,,,
291.903825,,,
291.950075,,,
291.991575,,,
292.003325,,,
292.07355,,,
292.10345,,,
292.146,,,
292.160525,,,
292.210325,,,
292.2718,,,
292.2925,,,
292.3021,,,
292.3483,,,
292.377775,,,
292.404975,,,
292.42435,,,
292.442825,,,
292.508225,,,
292.5475,,,
292.57965,,,
292.59975,,,
292.64195,,,
292.679825,,,
292.706475,,,
292.76205,,,
292.777225,,,
292.840225,,,
292.874025,,,
292.880375,,,
292.90305,,,
292.926975,,,
292.97595,,,
293.008975,,,
293.025175,,,
293.103025,,,
293.129875,,,
293.161275,,,
293.17315,,,
293.1945,,,
293.2171,,,
293.248175,,,
293.297075,,,
293.32755,,,
293.339075,,,
293.344925,,,
293.356075,,,
293.406825,,,
293.43785,,,
293.45385,,,
293.497325,,,
293.505375,,,
293.5154,,,
293.541325,,,
293.5733,,,
293.59315,,,
293.665975,,,
293.70675,,,
293.727925,,,
293.7575,,,
293.808925,,,
293.838825,,,
293.869425,,,
293.904725,,,
293.992675,,,
294.00345,,,
294.0392,,,
294.05345,,,
294.0908,,,
294.127475,,,
294.169275,,,
294.2473,,,
294.26815,,,
294.28835,,,
294.33445,,,
294.345,,,
294.35375,,,
294.383825,,,
294.4009,,,
294.433625,,,
294.4493,,,
294.4605,,,
294.477875,,,
294.50125,,,
294.5228,,,
294.537075,,,
294.569525,,,
294.608175,,,
294.6481,,,
294.70045,,,
294.74695,,,
294.779375,,,
294.794475,,,
294.840275,,,
294.86095,,,
294.920225,,,
295.003575,,,
295.054375,,,
295.076325,,,
295.095675,,,
295.136875,,,
295.15335,,,
295.191125,,,
295.2115,,,
295.2177,,,
295.222025,,,
295.235225,,,
295.25985,,,
295.3177,,,
295.337925,,,
295.353425,,,
295.445425,,,
295.5141,,,
295.54805,,,
295.575225,,,
295.617375,,,
295.650125,,,
295.69955,,,
295.743075,,,
295.755375,,,
295.7879,,,
295.79855,,,
295.838525,,,
295.871,,,
295.92945,,,
295.932875,,,
295.936475,,,
295.957125,,,
295.9949,,,
296.0218,,,
296.05835,,,
296.0711,,,
296.1101,,,
296.147,,,
296.197825,,,
296.220075,,,
296.28195,,,
296.31155,,,
296.327475,,,
296.342375,,,
296.3496,,,
296.381325,,,
296.41115,,,
296.537825,,,
296.587825,,,
296.611875,,,
296.622625,,,
296.652575,,,
296.682975,,,
296.700925,,,
296.733125,,,
296.778625,,,
296.81985,,,
296.851125,,,
296.8939,,,
296.923075,,,
296.941625,,,
297.02225,,,
297.0504,,,
297.064725,,,
297.094175,,,
297.12905,,,
297.149625,,,
297.153725,,,
297.217775,,,
297.2301,,,
297.274025,,,
297.28175,,,
297.30865,,,
297.3913,,,
297.54805,,,
297.567725,,,
297.5795,,,
297.610725,,,
297.66785,,,
297.677425,,,
297.73895,,,
297.816975,,,
297.886475,,,
297.9982,,,
298.0522,,,
298.1071,,,
298.166175,,,
298.19965,,,
298.22375,,,
298.2606,,,
298.277525,,,
298.322075,,,
298.34035,,,
298.348325,,,
298.43895,,,
298.511825,,,
298.53875,,,
298.58725,,,
298.690525,,,
298.71735,,,
298.7438,,,
298.767625,,,
298.806425,,,
298.82515,,,
298.8429,,,
298.876325,,,
298.9282,,,
298.959525,,,
298.998025,,,
299.02285,,,
299.112625,,,
299.193525,,,
299.361575,,,
299.449925,,,
299.46985,,,
299.474075,,,
299.498025,,,
299.5157,,,
299.549575,,,
299.566825,,,
299.613025,,,
299.623275,,,
299.67885,,,
299.714,,,
299.766475,,,
299.806375,,,
299.836575,,,
299.947025,,,
299.9776,,,
300.037525,,,
300.048325,,,
300.093025,,,
300.1084,,,
300.14715,,,
300.407725,,,
300.42045,,,
