SPK_SPKC02a (short inhibition),SPK_SPKC04a (inhibited),SPK_SPKC05a (excited),SPK_SPKC07a (short excitation),SPK_SPKC10a (short excitation)
1411.431375,,,1118.0286,
1411.4898,,,1118.07615,
1411.4909,,,1118.1295,
1411.52565,,,1118.1583,
1411.586275,,,1118.1802,
1411.759625,,,1118.317325,
1411.805775,,,1118.36185,
1411.952325,,,1118.3952,
1412.0607,,,1118.42295,
1412.074025,,,1118.4937,
1412.088475,,,1118.52265,
1412.113675,,,1118.5589,
1412.1639,,,1118.5843,
1412.179,,,1118.64465,
1412.20045,,,1118.7348,
1412.246975,,,1118.819575,
1412.403875,,,1118.846,
1412.41395,,,1118.87545,
1412.438075,,,1118.924725,
1412.4477,,,1119.00205,
1412.47645,,,1119.0567,
1412.5868,,,1119.189825,
1412.635575,,,1119.235075,
1412.65245,,,1119.3246,
1412.69105,,,1119.3974,
1412.712375,,,1119.44635,
1412.7238,,,1119.571625,
1412.80495,,,1119.610625,
1412.86625,,,1119.642775,
1412.8941,,,1119.716975,
1412.91955,,,1119.756475,
1412.977025,,,1119.815775,
1413.0387,,,1119.881425,
1413.103025,,,1119.9718,
1413.11595,,,1120.00695,
1413.16455,,,1120.03015,
1413.3257,,,1120.1052,
1413.327875,,,1120.172625,
1413.373,,,1120.2451,
1413.4272,,,1120.306675,
1413.4387,,,1120.35805,
1413.502375,,,1120.387125,
1413.50935,,,1120.4282,
1413.521725,,,1120.48725,
1413.5398,,,1120.56295,
1413.5539,,,1120.59195,
1413.57525,,,1120.620475,
1413.605475,,,1120.64305,
1413.61975,,,1120.666275,
1413.666825,,,1120.7276,
1413.676425,,,1120.75775,
1413.705275,,,1120.788575,
1413.7333,,,1120.87355,
1413.756425,,,1120.88985,
1413.7727,,,1121.042275,
1413.79085,,,1121.0449,
1413.8133,,,1121.069675,
1413.874725,,,1121.192,
1413.90425,,,1121.23005,
1413.990025,,,1121.258275,
1413.9932,,,1121.2904,
1414.028025,,,1121.3207,
1414.0696,,,1121.3777,
1414.121225,,,1121.3995,
1414.152375,,,1121.43925,
1414.176525,,,1121.60615,
1414.179825,,,1121.648625,
1414.259175,,,1121.735575,
1414.297325,,,1121.818075,
1414.32125,,,1121.86215,
1414.382,,,1121.8722,
1414.447825,,,1121.899725,
1414.4686,,,1121.944925,
1414.57445,,,1121.991275,
1414.59155,,,1122.097325,
1414.6117,,,1122.12715,
1414.641675,,,1122.16765,
1414.758525,,,1122.201375,
1414.81545,,,1122.2869,
1414.8507,,,1122.314825,
1414.8621,,,1122.438175,
1414.88865,,,1122.4672,
1414.8975,,,1122.55415,
1414.9506,,,1122.589275,
1414.99215,,,1122.680475,
1415.013925,,,1122.78475,
1415.0159,,,1122.830325,
1415.032525,,,1122.884525,
1415.055675,,,1122.924425,
1415.142325,,,1122.9412,
1415.1664,,,1122.96615,
1415.174675,,,1122.97855,
1415.1855,,,1123.061875,
1415.20905,,,1123.085775,
1415.22155,,,1123.113525,
1415.2294,,,1123.15635,
1415.256,,,1123.20395,
1415.27335,,,1123.237625,
1415.374275,,,1123.252825,
1415.4344,,,1123.2773,
1415.4646,,,1123.3324,
1415.5222,,,1123.3763,
1415.637175,,,1123.429275,
1415.682025,,,1123.442925,
1415.79015,,,1123.466825,
1415.7932,,,1123.53245,
1415.82045,,,1123.550275,
1415.88745,,,1123.600625,
1415.91045,,,1123.611675,
1415.9472,,,1123.694475,
1415.969,,,1123.706725,
1415.9968,,,1123.72775,
1416.024975,,,1123.735425,
1416.048125,,,1123.7631,
1416.082225,,,1123.8039,
1416.12155,,,1123.8415,
1416.147925,,,1123.86035,
1416.23065,,,1123.94885,
1416.240475,,,1123.9777,
1416.3083,,,1124.011175,
1416.416675,,,1124.057625,
1416.449675,,,1124.10285,
1416.47735,,,1124.151225,
1416.496025,,,1124.186575,
1416.5144,,,1124.206425,
1416.675175,,,1124.235275,
1416.68925,,,1124.292725,
1416.7205,,,1124.328975,
1416.7229,,,1124.3706,
1416.761275,,,1124.405325,
1416.773025,,,1124.47835,
1416.825225,,,1124.50265,
1416.8283,,,1124.5277,
1416.841725,,,1124.62255,
1416.888625,,,1124.6859,
1416.900525,,,1124.74295,
1416.961025,,,1124.776675,
1417.020475,,,1124.819675,
1417.03985,,,1124.858175,
1417.054825,,,1124.9379,
1417.061475,,,1125.041425,
1417.065725,,,1125.05735,
1417.173125,,,1125.154675,
1417.17635,,,1125.26785,
1417.222125,,,1125.36575,
1417.24065,,,1125.45095,
1417.276975,,,1125.51655,
1417.316125,,,1125.632775,
1417.333875,,,1125.66185,
1417.347875,,,1125.7391,
1417.364425,,,1125.764825,
1417.398475,,,1125.8377,
1417.41425,,,1125.858875,
1417.425425,,,1125.86465,
1417.501525,,,1125.931175,
1417.53225,,,1125.9752,
1417.5759,,,1126.011525,
1417.627775,,,1126.061675,
1417.643125,,,1126.2009,
1417.671875,,,1126.23055,
1417.684675,,,1126.250325,
1417.687225,,,1126.311,
1417.73775,,,1126.3628,
1417.7597,,,1126.429675,
1417.76075,,,1126.4594,
1417.80205,,,1126.492725,
1417.8248,,,1126.542825,
1417.83135,,,1126.592725,
1417.909875,,,1126.62765,
1417.9359,,,1126.64845,
1417.980075,,,1126.67345,
1418.068175,,,1126.69695,
1418.169125,,,1126.757775,
1418.218125,,,1126.809475,
1418.2257,,,1126.8418,
1418.228875,,,1126.887725,
1418.2897,,,1126.905125,
1418.3045,,,1126.937925,
1418.31015,,,1126.980575,
1418.353275,,,1127.003325,
1418.393525,,,1127.041,
1418.403575,,,1127.150775,
1418.436375,,,1127.18335,
1418.4942,,,1127.2327,
1418.509275,,,1127.24645,
1418.568625,,,1127.31865,
1418.58715,,,1127.3471,
1418.59795,,,1127.39675,
1418.608925,,,1127.430625,
1418.617275,,,1127.4714,
1418.687975,,,1127.48945,
1418.711825,,,1127.521225,
1418.77225,,,1127.534675,
1418.804525,,,1127.56585,
1418.858925,,,1127.574825,
1418.86385,,,1127.59965,
1418.8758,,,1127.643575,
1418.885075,,,1127.655025,
1418.900075,,,1127.701325,
1418.90935,,,1127.719375,
1418.92625,,,1127.730825,
1418.95225,,,1127.784675,
1418.98355,,,1127.8553,
1418.995975,,,1127.8752,
1419.0149,,,1127.89735,
1419.0501,,,1127.938,
1419.06195,,,1127.978475,
1419.11165,,,1128.012375,
1419.16365,,,1128.06675,
1419.167375,,,1128.11755,
1419.18905,,,1128.14235,
1419.32555,,,1128.21245,
1419.33305,,,1128.2266,
1419.345975,,,1128.27275,
1419.368725,,,1128.294275,
1419.380625,,,1128.358925,
1419.40475,,,1128.3668,
1419.426275,,,1128.44495,
1419.443525,,,1128.477425,
1419.51795,,,1128.532225,
1419.54245,,,1128.574125,
1419.56075,,,1128.612425,
1419.595175,,,1128.65745,
1419.65255,,,1128.7135,
1419.70975,,,1128.7509,
1419.728975,,,1128.769925,
1419.769,,,1128.796525,
1419.809475,,,1128.823925,
1419.86095,,,1128.85545,
1419.873075,,,1128.8701,
1419.9472,,,1128.90215,
1419.953475,,,1128.956075,
1419.95825,,,1128.983425,
1420.009975,,,1129.107125,
1420.052025,,,1129.1581,
1420.065275,,,1129.357625,
1420.076525,,,1129.4499,
1420.08855,,,1129.460675,
1420.1128,,,1129.516475,
1420.136675,,,1129.578125,
1420.1847,,,1129.6567,
1420.201275,,,1129.723575,
1420.273975,,,1130.003125,
1420.3407,,,1130.070775,
1420.345525,,,1130.103925,
1420.364825,,,1130.181125,
1420.38955,,,1130.223,
1420.411425,,,1130.2832,
1420.467475,,,1130.335175,
1420.476975,,,1130.46755,
1420.47965,,,1130.5091,
1420.5072,,,1130.55345,
1420.52215,,,1130.59125,
1420.54305,,,1130.66635,
1420.599975,,,1130.677425,
1420.63935,,,1130.7116,
1420.65195,,,1130.739525,
1420.706775,,,1130.85585,
1420.72075,,,1130.9391,
1420.73935,,,1130.9836,
1420.769875,,,1130.99385,
1420.791925,,,1131.036825,
1420.83595,,,1131.05925,
1420.93645,,,1131.07875,
1420.965275,,,1131.1,
1420.975825,,,1131.14975,
1420.986725,,,1131.189625,
1420.996075,,,1131.232375,
1421.02485,,,1131.25515,
1421.0341,,,1131.341825,
1421.059225,,,1131.36385,
1421.099175,,,1131.4481,
1421.114125,,,1131.498275,
1421.15645,,,1131.50755,
1421.1693,,,1131.5612,
1421.2112,,,1131.628525,
1421.29185,,,1131.64275,
1421.32935,,,1131.69185,
1421.3385,,,1131.72205,
1421.348425,,,1131.8302,
1421.3571,,,1131.86205,
1421.382425,,,1131.906625,
1421.42555,,,1131.9879,
1421.4398,,,1132.01895,
1421.4738,,,1132.06995,
1421.520425,,,1132.094725,
1421.5411,,,1132.12295,
1421.613325,,,1132.20015,
1421.66015,,,1132.237725,
1421.7585,,,1132.3114,
1421.770575,,,1132.455175,
1421.801825,,,1132.5065,
1421.8074,,,1132.546475,
1421.963525,,,1132.604,
1421.97765,,,1132.62835,
1422.0029,,,1132.686425,
1422.01465,,,1132.80845,
1422.022425,,,1132.8298,
1422.05745,,,1132.859525,
1422.0828,,,1132.95545,
1422.1233,,,1133.003025,
1422.141125,,,1133.097325,
1422.1663,,,1133.11895,
1422.2652,,,1133.131175,
1422.359975,,,1133.16955,
1422.388525,,,1133.204375,
1422.420325,,,1133.264175,
1422.49425,,,1133.383325,
1422.574375,,,1133.422675,
1422.605925,,,1133.4519,
1422.687025,,,1133.489425,
1422.7074,,,1133.54075,
1422.73175,,,1133.587875,
1422.749325,,,1133.643,
1422.848875,,,1133.689475,
1422.876025,,,1133.74145,
1422.89335,,,1133.78985,
1422.980825,,,1133.901725,
1423.00205,,,1133.9731,
1423.0927,,,1134.012575,
1423.098,,,1134.0485,
1423.13755,,,1134.074025,
1423.163525,,,1134.11885,
1423.188775,,,1134.224225,
1423.2444,,,1134.26755,
1423.2903,,,1134.3168,
1423.3118,,,1134.38105,
1423.375825,,,1134.39875,
1423.3968,,,1134.456575,
1423.405325,,,1134.471225,
1423.596225,,,1134.5256,
1423.631875,,,1134.55385,
1423.714225,,,1134.5848,
1423.72375,,,1134.611075,
1423.7759,,,1134.705175,
1423.859225,,,1134.728875,
1423.9533,,,1134.7504,
1423.96165,,,1134.7736,
1424.002375,,,1134.8098,
1424.07915,,,1134.832375,
1424.0825,,,1134.9073,
1424.092,,,1134.9534,
1424.113025,,,1134.988325,
1424.155975,,,1135.024875,
1424.169875,,,1135.055425,
1424.217875,,,1135.1203,
1424.230475,,,1135.1534,
1424.239275,,,1135.168475,
1424.25715,,,1135.21375,
1424.320625,,,1135.2857,
1424.32375,,,1135.31315,
1424.4085,,,1135.34805,
1424.416175,,,1135.418475,
1424.451075,,,1135.4587,
1424.50225,,,1135.50305,
1424.513325,,,1135.532725,
1424.56445,,,1135.58885,
1424.5967,,,1135.782525,
1424.62615,,,1135.93775,
1424.6477,,,1136.022425,
1424.67335,,,1136.059825,
1424.70465,,,1136.111625,
1424.710325,,,1136.124375,
1424.774175,,,1136.1287,
1424.801225,,,1136.17695,
1424.806325,,,1136.275875,
1424.817675,,,1136.371325,
1424.8295,,,1136.418925,
1424.85175,,,1136.423125,
1424.868675,,,1136.455375,
1424.9203,,,1136.510775,
1424.9425,,,1136.555475,
1424.953675,,,1136.60425,
1425.1632,,,1136.64845,
1425.192475,,,1136.6689,
1425.200875,,,1136.77075,
1425.240675,,,1136.806875,
1425.297525,,,1136.82365,
1425.417925,,,1136.845775,
1425.500325,,,1137.014825,
1425.617375,,,1137.081575,
1425.669275,,,1137.12855,
1425.6994,,,1137.1501,
1425.7822,,,1137.1945,
1425.8229,,,1137.2498,
1425.8372,,,1137.2564,
1425.851625,,,1137.285625,
1425.8642,,,1137.3075,
1425.9032,,,1137.355925,
1425.931225,,,1137.421875,
1425.992625,,,1137.45755,
1426.0176,,,1137.48635,
1426.072575,,,1137.532725,
1426.0925,,,1137.561275,
1426.1366,,,1137.6147,
1426.16705,,,1137.647575,
1426.182,,,1137.7318,
1426.185125,,,1137.762725,
1426.2163,,,1137.793075,
1426.300425,,,1137.821425,
1426.3069,,,1137.88185,
1426.3658,,,1137.974175,
1426.41495,,,1138.02225,
1426.44055,,,1138.0558,
1426.45425,,,1138.087775,
1426.494125,,,1138.10445,
1426.5244,,,1138.11755,
1426.5381,,,1138.21985,
1426.560475,,,1138.244575,
1426.5683,,,1138.2828,
1426.6077,,,1138.318075,
1426.616025,,,1138.351025,
1426.638875,,,1138.36885,
1426.7242,,,1138.396,
1426.7365,,,1138.434975,
1426.749825,,,1138.47175,
1426.823775,,,1138.489,
1426.838625,,,1138.5326,
1426.877375,,,1138.561475,
1426.890425,,,1138.5827,
1426.904925,,,1138.58495,
1426.9401,,,1138.60815,
1426.9622,,,1138.6179,
1427.0173,,,1138.659825,
1427.042475,,,1138.757875,
1427.058025,,,1138.775525,
1427.128075,,,1138.803225,
1427.1543,,,1138.823525,
1427.173875,,,1138.838275,
1427.2041,,,1138.946125,
1427.212575,,,1138.979825,
1427.220275,,,1139.046825,
1427.23795,,,1139.160325,
1427.246475,,,1139.2959,
1427.306075,,,1139.323,
1427.338925,,,1139.429725,
1427.36325,,,1139.459,
1427.48385,,,1139.5619,
1427.532125,,,1139.639675,
1427.60765,,,1139.767975,
1427.62185,,,1139.80405,
1427.6688,,,1139.92575,
1427.74535,,,1139.979075,
1427.8833,,,1140.046525,
1427.9915,,,1140.1625,
1428.0401,,,1140.192325,
1428.056925,,,1140.2047,
1428.084625,,,1140.3186,
1428.10025,,,1140.356025,
1428.12065,,,1140.383275,
1428.15645,,,1140.41115,
1428.22055,,,1140.4288,
1428.2343,,,1140.455875,
1428.24775,,,1140.47655,
1428.3247,,,1140.515875,
1428.359675,,,1140.52805,
1428.39415,,,1140.532675,
1428.4125,,,1140.54395,
1428.484225,,,1140.57615,
1428.572075,,,1140.5955,
1428.610575,,,1140.61125,
1428.6654,,,1140.615475,
1428.686025,,,1140.638425,
1428.70685,,,1140.6977,
1428.734875,,,1140.738375,
1428.784125,,,1140.769475,
1428.79565,,,1140.79315,
1428.8359,,,1140.82315,
1428.9284,,,1140.842125,
1429.018825,,,1140.893825,
1429.03865,,,1140.916125,
1429.14385,,,1140.932475,
1429.188425,,,1140.9534,
1429.23775,,,1140.959375,
1429.265775,,,1141.02925,
1429.289425,,,1141.065775,
1429.36185,,,1141.074275,
1429.39525,,,1141.113375,
1429.4091,,,1141.128175,
1429.42225,,,1141.175625,
1429.434675,,,1141.195575,
1429.44345,,,1141.207725,
1429.476775,,,1141.229075,
1429.569075,,,1141.24985,
1429.59925,,,1141.271625,
1429.64055,,,1141.29725,
1429.649475,,,1141.3501,
1429.66235,,,1141.366725,
1429.702175,,,1141.380075,
1429.72295,,,1141.4415,
1429.737275,,,1141.46365,
1429.77145,,,1141.47355,
1429.829,,,1141.48935,
1429.871425,,,1141.5044,
1429.9285,,,1141.51195,
1429.9569,,,1141.524175,
1429.996075,,,1141.585225,
1430.011525,,,1141.6007,
1430.051,,,1141.61985,
1430.058125,,,1141.6464,
1430.148125,,,1141.66135,
1430.15965,,,1141.687125,
1430.177125,,,1141.703,
1430.2566,,,1141.714075,
1430.3635,,,1141.72595,
1430.3798,,,1141.740375,
1430.385325,,,1141.755975,
1430.412775,,,1141.7901,
1430.43355,,,1141.81165,
1430.455475,,,1141.83125,
1430.469625,,,1141.84525,
1430.4722,,,1141.884825,
1430.511875,,,1141.92185,
1430.522675,,,1141.943375,
1430.574925,,,1141.9583,
1430.6072,,,1142.01135,
1430.631525,,,1142.016625,
1430.758525,,,1142.05625,
1430.82695,,,1142.067225,
1430.9711,,,1142.083525,
1431.000825,,,1142.092475,
1431.043125,,,1142.1423,
1431.063025,,,1142.22705,
1431.089775,,,1142.265925,
1431.097975,,,1142.2816,
1431.139675,,,1142.375925,
1431.15715,,,1142.3901,
1431.209975,,,1142.424675,
1431.223725,,,1142.43315,
1431.25335,,,1142.442375,
1431.25755,,,1142.456225,
1431.286975,,,1142.4649,
1431.31335,,,1142.494175,
1431.35055,,,1142.502925,
1431.383275,,,1142.5165,
1431.421025,,,1142.5223,
1431.488275,,,1142.6104,
1431.54185,,,1142.63265,
1431.698325,,,1142.643625,
1431.7115,,,1142.67905,
1431.739825,,,1142.692325,
1431.785975,,,1142.722675,
1431.79335,,,1142.7575,
1431.830725,,,1142.781575,
1431.850075,,,1142.854375,
1431.89605,,,1142.92965,
1431.911725,,,1142.9404,
1431.92875,,,1142.9625,
1431.999425,,,1142.99995,
1432.0152,,,1143.044975,
1432.0544,,,1143.050325,
1432.08065,,,1143.063425,
1432.11445,,,1143.099275,
1432.153525,,,1143.116475,
1432.172325,,,1143.148925,
1432.1946,,,1143.179825,
1432.337125,,,1143.18365,
1432.3396,,,1143.208325,
1432.378975,,,1143.301325,
1432.407475,,,1143.344175,
1432.447575,,,1143.3545,
1432.51625,,,1143.39745,
1432.583825,,,1143.46275,
1432.649,,,1143.477,
1432.67425,,,1143.5328,
1432.699625,,,1143.549525,
1432.727875,,,1143.5835,
1432.7739,,,1143.59105,
1432.82895,,,1143.611725,
1432.8532,,,1143.628625,
1433.01585,,,1143.643425,
1433.025925,,,1143.65455,
1433.054325,,,1143.68065,
1433.0948,,,1143.69025,
1433.133975,,,1143.6942,
1433.14835,,,1143.773125,
1433.17735,,,1143.806825,
1433.210825,,,1143.81125,
1433.2923,,,1143.83675,
1433.310275,,,1143.8691,
1433.352075,,,1143.881425,
1433.437375,,,1143.886325,
1433.44745,,,1143.899875,
1433.481875,,,1143.90205,
1433.489875,,,1143.986,
1433.5053,,,1144.0575,
1433.62815,,,1144.116575,
1433.686075,,,1144.143025,
1433.7105,,,1144.15345,
1433.779975,,,1144.2875,
1433.79245,,,1144.4049,
1433.850475,,,1144.418075,
1433.956075,,,1144.49385,
1433.9625,,,1144.635225,
1434.017025,,,1144.675875,
1434.0683,,,1144.704025,
1434.138,,,1144.79055,
1434.142325,,,1144.8113,
1434.1531,,,1144.834575,
1434.198625,,,1144.859125,
1434.218975,,,1144.890075,
1434.286525,,,1144.9675,
1434.341575,,,1144.9787,
1434.35625,,,1145.0085,
1434.368275,,,1145.0245,
1434.39815,,,1145.035225,
1434.420425,,,1145.05555,
1434.458275,,,1145.150875,
1434.487275,,,1145.210225,
1434.512325,,,1145.249825,
1434.522725,,,1145.4096,
1434.543025,,,1145.507375,
1434.614125,,,1145.568375,
1434.656025,,,1145.608525,
1434.664725,,,1145.73365,
1434.706525,,,1145.7816,
1434.7495,,,1145.805425,
1434.76265,,,1145.861275,
1434.79065,,,1145.9051,
1434.82635,,,1145.959725,
1434.84515,,,1145.9942,
1434.8758,,,1146.0001,
1434.9056,,,1146.033,
1434.92085,,,1146.070725,
1434.934725,,,1146.09985,
1434.9683,,,1146.16055,
1434.9905,,,1146.256175,
1435.001625,,,1146.404925,
1435.0192,,,1146.44185,
1435.062975,,,1146.51175,
1435.162675,,,1146.573975,
1435.197625,,,1146.698675,
1435.20155,,,1146.726725,
1435.22265,,,1146.893675,
1435.244075,,,1146.977175,
1435.268675,,,1147.1047,
1435.285,,,1147.128775,
1435.31795,,,1147.149025,
1435.32695,,,1147.20415,
1435.375275,,,1147.21535,
1435.388475,,,1147.33005,
1435.39605,,,1147.4436,
1435.4507,,,1147.5847,
1435.538725,,,1147.624175,
1435.5491,,,1147.6362,
1435.62895,,,1147.657925,
1435.650025,,,1147.740825,
1435.661475,,,1147.74665,
1435.689275,,,1147.7889,
1435.711425,,,1147.7981,
1435.71765,,,1147.86265,
1435.75125,,,1147.908375,
1435.76895,,,1147.945175,
1435.807675,,,1147.956725,
1435.822275,,,1148.2662,
1435.852075,,,1148.294275,
1435.909925,,,1148.313725,
1435.95755,,,1148.44065,
1435.969,,,1148.45255,
1436.017725,,,1148.518875,
1436.080375,,,1148.616975,
1436.09025,,,1148.6709,
1436.102175,,,1148.71015,
1436.1144,,,1148.842775,
1436.326775,,,1148.8674,
1436.437575,,,1148.958075,
1436.466225,,,1149.1504,
1436.526425,,,1149.34075,
1436.55685,,,1149.44975,
1436.598775,,,1149.56355,
1436.6997,,,1149.604675,
1436.716675,,,1149.608125,
1436.71895,,,1149.6587,
1436.93905,,,1149.855125,
1436.9859,,,1149.879,
1437.104625,,,1149.941825,
1437.111875,,,1150.007575,
1437.1303,,,1150.210125,
1437.201,,,1150.2603,
1437.2634,,,1150.365525,
1437.353825,,,1150.5059,
1437.4247,,,1150.54795,
1437.4853,,,1150.67565,
1437.578375,,,1150.707275,
1437.63335,,,1150.73445,
1437.689575,,,1150.806125,
1437.70255,,,1150.87155,
1437.755525,,,1151.03295,
1437.782775,,,1151.1643,
1437.796675,,,1151.211025,
1437.839975,,,1151.2444,
1437.8665,,,1151.390075,
1437.87715,,,1151.42775,
1437.9018,,,1151.514525,
1437.978975,,,1151.637,
1438.02875,,,1151.709175,
1438.056425,,,1151.7296,
1438.090425,,,1151.7667,
1438.3051,,,1151.77325,
1438.34575,,,1151.79225,
1438.363925,,,1151.846675,
1438.37405,,,1151.906725,
1438.3967,,,1151.990275,
1438.429175,,,1151.998975,
1438.4479,,,1152.027625,
1438.479475,,,1152.074725,
1438.489625,,,1152.091875,
1438.51035,,,1152.164275,
1438.5367,,,1152.269825,
1438.551125,,,1152.305025,
1438.572775,,,1152.333525,
1438.606975,,,1152.384,
1438.625675,,,1152.39015,
1438.647775,,,1152.406275,
1438.668275,,,1152.41525,
1438.672425,,,1152.45175,
1438.6931,,,1152.459375,
1438.763825,,,1152.4984,
1438.802325,,,1152.60345,
1438.82085,,,1152.66795,
1438.839,,,1152.697325,
1438.98065,,,1152.704975,
1439.091875,,,1152.735225,
1439.0959,,,1152.7485,
1439.12145,,,1152.77105,
1439.155925,,,1152.83835,
1439.1713,,,1152.852875,
1439.2126,,,1152.863225,
1439.226925,,,1152.96105,
1439.240875,,,1152.9866,
1439.28835,,,1153.102325,
1439.3001,,,1153.24805,
1439.3226,,,1153.348625,
1439.40495,,,1153.439525,
1439.41,,,1153.492425,
1439.4388,,,1153.52165,
1439.455875,,,1153.533125,
1439.463075,,,1153.56105,
1439.52205,,,1153.576625,
1439.53985,,,1153.6281,
1439.57925,,,1153.76845,
1439.624825,,,1153.776825,
1439.630975,,,1153.820125,
1439.6366,,,1153.8571,
1439.67075,,,1153.88035,
1439.686675,,,1153.996225,
1439.71755,,,1154.0283,
1439.728775,,,1154.098625,
1439.80715,,,1154.179725,
1439.843125,,,1154.208125,
1439.86405,,,1154.3348,
1439.88115,,,1154.3737,
1439.944075,,,1154.431475,
1439.9755,,,1154.531275,
1440.00625,,,1154.58435,
1440.0282,,,1154.59465,
1440.096925,,,1154.598925,
1440.1041,,,1154.745425,
1440.141075,,,1154.804625,
1440.16345,,,1154.857675,
1440.302975,,,1154.9368,
1440.39275,,,1154.946925,
1440.42715,,,1155.1497,
1440.448875,,,1155.317375,
1440.463925,,,1155.450475,
1440.532175,,,1155.46665,
1440.5617,,,1155.62755,
1440.5911,,,1155.6369,
1440.6151,,,1155.71915,
1440.77145,,,1155.732,
1440.809625,,,1155.762025,
1440.8203,,,1155.80315,
