SPK_SPKC01a (inhibited),SPK_SPKC05a (inhibited),SPK_SPKC07a (no effect),SPK_SPKC09a (no effect),SPK_SPKC13a (inhibited),SPK_SPKC14a (inhibited),SPK_SPKC16a (inhibited)
108.353925,312.5788,,,392.461,404.508225,219.724775
108.365475,312.61665,,,392.4724,404.5276,219.757
108.394075,312.626275,,,392.506575,404.6537,219.821525
108.422,312.660875,,,392.549925,404.6864,219.826825
108.442875,312.80255,,,392.5754,404.729575,219.839175
108.4632,312.835425,,,392.621525,404.865,219.859175
108.496675,312.879425,,,392.6401,404.91825,219.907175
108.512425,312.938575,,,392.6814,404.9638,219.912875
108.550675,312.959075,,,392.702975,404.99285,219.936325
108.577925,313.0246,,,392.71205,405.128325,219.960425
108.597275,313.095325,,,392.837725,405.16555,219.9962
108.61645,313.109425,,,392.8745,405.180625,220.01675
108.6398,313.127675,,,392.926475,405.2205,220.064625
108.6582,313.219825,,,392.964225,405.2877,220.101025
108.67805,313.307125,,,393.1298,405.30345,220.148475
108.6905,313.4139,,,393.151275,405.5211,220.18325
108.725725,313.542175,,,393.1645,405.554525,220.2542
108.756925,313.564275,,,393.17905,405.8432,220.29965
108.778525,313.59385,,,393.186025,405.904975,220.320625
108.7999,313.613475,,,393.204,406.26115,220.35405
108.807175,313.662125,,,393.300225,406.341825,220.3693
108.811275,313.685775,,,393.33015,406.38025,220.3928
108.828975,313.7029,,,393.34845,406.5137,220.421075
108.85465,313.79985,,,393.366725,406.607125,220.44125
108.891375,313.854425,,,393.474,406.719225,220.487775
108.9096,313.891625,,,393.48945,406.737675,220.549225
108.9365,313.8935,,,393.504025,406.966475,220.606575
108.9496,313.951175,,,393.5222,407.024825,220.641275
108.980375,313.9709,,,393.541825,407.36575,220.710575
109.00305,313.99675,,,393.561325,407.5703,220.74835
109.02575,314.0297,,,393.57915,407.578675,220.77455
109.035375,314.060675,,,393.611575,407.6287,220.8215
109.063125,314.097025,,,393.676525,407.708625,220.8944
109.085925,314.130825,,,393.839575,407.7844,220.9221
109.161575,314.155175,,,393.86165,407.836275,220.949925
109.1692,314.18055,,,393.9705,407.8737,221.00985
109.205875,314.21155,,,393.9822,407.89935,221.03725
109.2278,314.2298,,,394.0003,407.9256,221.0577
109.273075,314.38105,,,394.006575,407.96745,221.115325
109.30135,314.402625,,,394.0218,408.043775,221.1591
109.314825,314.499975,,,394.029625,408.0946,221.190625
109.330625,314.52375,,,394.03785,408.11225,221.23655
109.36955,314.55645,,,394.0505,408.13695,221.295775
109.3953,314.58665,,,394.0572,408.15745,221.340575
109.42385,314.6493,,,394.107925,408.22825,221.369075
109.459625,314.73435,,,394.133075,408.303375,221.417375
109.50195,314.7901,,,394.389175,408.30685,221.435875
109.5271,314.821475,,,394.415175,408.31185,221.442425
109.54905,314.855525,,,394.4256,408.3159,221.504475
109.570825,314.88475,,,394.435225,408.323475,221.512725
109.60145,314.93575,,,394.44,408.41875,221.5162
109.648825,314.97195,,,394.4542,408.433425,221.5476
109.673525,314.98905,,,394.482125,408.4385,221.575775
109.7046,314.99675,,,394.5025,408.44635,221.604
109.72045,315.008625,,,394.50915,408.447875,221.651275
109.74805,315.032425,,,394.619575,408.4956,221.66395
109.771375,315.20125,,,394.7437,408.5505,221.714775
109.784425,315.243525,,,394.759625,408.774775,221.73775
109.80795,315.29245,,,395.037125,408.79885,221.761475
109.832325,315.30795,,,395.047875,408.905425,221.80545
109.883375,315.311225,,,395.0567,408.974675,221.843475
110.02465,315.324025,,,395.064375,408.982625,221.867575
110.03455,315.350125,,,395.127375,409.035725,221.9128
110.0524,315.3669,,,395.191125,409.113475,221.965
110.0733,315.382925,,,395.271125,409.18965,222.017925
110.104075,315.41185,,,395.3541,409.215425,222.056625
110.1412,315.439975,,,395.45945,409.2502,222.120925
110.159625,315.460375,,,395.543,409.354625,222.16715
110.175275,315.471725,,,395.59845,409.36395,222.178975
110.2099,315.487025,,,395.781625,409.438275,222.185125
110.230025,315.508275,,,396.085475,409.446675,222.22315
110.264125,315.5576,,,396.180375,409.51075,222.287975
110.2963,315.5675,,,396.204175,409.519775,222.3334
110.322225,315.594775,,,396.246425,409.580775,222.372075
110.337625,315.657425,,,396.408825,409.62835,222.4597
110.359575,315.67175,,,396.491225,409.78955,222.5252
110.371,315.69425,,,396.52555,409.86965,222.585175
110.3922,315.7623,,,396.531975,409.8991,222.62555
110.41875,315.801725,,,396.667725,409.901125,222.6715
110.44115,315.855125,,,396.676575,409.96015,222.709525
110.47525,315.890575,,,396.69885,410.047975,222.74825
110.49,315.9118,,,396.801275,410.097225,222.805925
110.509925,315.93295,,,397.5757,410.12685,222.909425
110.5424,315.947325,,,397.779725,410.17065,222.96885
110.572525,315.96255,,,397.9024,410.1768,223.04855
110.5899,316.041425,,,398.0588,410.20795,223.102325
110.6289,316.056925,,,398.073775,410.249775,223.13885
110.668225,316.088325,,,398.08475,410.30245,223.162875
110.725575,316.162325,,,398.091225,410.3961,223.187375
110.78275,316.266575,,,398.128525,410.437425,223.213725
110.816325,316.338025,,,398.27265,410.53395,223.23595
110.848525,316.34905,,,398.332,410.55435,223.2691
110.888425,316.355925,,,398.393575,410.564775,223.304275
110.899,316.392125,,,398.730425,410.617025,223.343175
110.915675,316.4087,,,399.0366,410.620675,223.36865
110.931825,316.42865,,,399.258,410.716425,223.410625
110.9436,316.499775,,,399.2644,410.77715,223.42965
110.965975,316.69705,,,399.2732,410.8278,223.460225
110.98715,316.71475,,,399.286025,410.867425,223.48795
111.01745,316.74005,,,399.4305,410.9229,223.514575
111.052575,316.79365,,,399.577575,411.01065,223.557625
111.069275,316.8701,,,399.580525,411.05435,223.57615
111.08625,316.878275,,,399.6825,411.2905,223.591025
111.1188,316.90005,,,399.76105,411.2932,223.6139
111.137,316.93405,,,399.93845,411.346625,223.650175
111.150125,316.961275,,,399.992,411.3842,223.6689
111.166875,316.9765,,,400.0403,,223.6972
111.180125,317.0141,,,400.049625,,223.71475
111.202875,317.039875,,,400.119125,,223.7312
111.216225,317.145075,,,400.236225,,223.75765
111.2467,317.1982,,,400.349375,,223.790925
111.264325,317.25675,,,400.3759,,223.814
111.276875,317.27555,,,400.5132,,223.839025
111.306425,317.330325,,,400.5929,,223.85725
111.31655,317.375175,,,400.6055,,223.88115
111.3235,317.399925,,,400.6146,,223.900475
111.337975,317.425675,,,400.6205,,223.91425
111.362575,317.4525,,,400.625875,,223.96725
111.38145,317.489725,,,400.697925,,224.037525
111.400875,317.54765,,,400.7697,,224.07615
111.435025,317.570375,,,400.7762,,224.097975
111.456,317.602325,,,400.963,,224.119025
111.47075,317.60775,,,400.972875,,224.136025
111.5072,317.6471,,,401.093,,224.16445
111.534475,317.674025,,,401.13535,,224.183275
111.563775,317.6885,,,401.195625,,224.217125
111.5684,317.70085,,,401.26995,,224.2448
111.596575,317.741825,,,401.631975,,224.27625
111.625125,317.77455,,,401.697375,,224.304175
111.639925,317.823475,,,401.70845,,224.330675
111.659075,317.843175,,,401.814375,,224.38655
111.68245,317.88165,,,401.911825,,224.439
111.706925,317.91435,,,401.947375,,224.48435
111.725375,317.950825,,,402.14165,,224.5478
111.750625,317.9934,,,402.240525,,224.574375
111.79175,318.03425,,,402.2476,,224.605925
111.835525,318.055075,,,402.258875,,224.627925
111.857075,318.086875,,,402.4917,,224.658125
111.884625,318.168325,,,402.49895,,224.681625
111.9123,318.2313,,,402.5076,,224.69525
111.958975,318.26425,,,402.514025,,224.727475
111.982975,318.281075,,,402.57615,,224.7494
112.011525,318.301125,,,402.73125,,224.758925
112.033075,318.3189,,,402.754475,,224.7807
112.0586,318.344525,,,402.76735,,224.801275
112.07585,318.37555,,,402.775175,,224.825375
112.08675,318.395775,,,402.950275,,224.857475
112.104375,318.401225,,,403.0019,,224.88105
112.116,318.4164,,,403.02365,,224.92135
112.144325,318.4442,,,403.037775,,224.959475
112.167675,318.462025,,,403.045025,,224.971675
112.1892,318.5359,,,403.075075,,225.016575
112.209425,318.699975,,,403.21855,,225.04845
112.225975,318.703675,,,403.309175,,225.08205
112.25235,318.718475,,,403.35555,,225.1335
112.279175,318.74855,,,403.360675,,225.176725
112.338075,318.816,,,403.374,,225.2108
112.42625,318.855025,,,403.38435,,225.216575
112.454875,318.876025,,,403.400725,,225.246825
112.46775,318.943675,,,403.484825,,225.27735
112.487225,319.021525,,,403.502625,,225.2992
112.509225,319.033475,,,403.706975,,225.330475
112.52525,319.0591,,,404.0334,,225.363525
112.558575,319.076425,,,404.070825,,225.398175
112.5689,319.1561,,,404.079675,,225.422675
112.593175,319.189225,,,404.090925,,225.44035
112.622575,319.210425,,,404.11055,,225.466375
112.66445,319.24965,,,404.145925,,225.507325
112.6952,319.260275,,,404.179225,,225.533975
112.708375,319.281025,,,404.240225,,225.581275
112.7262,319.30265,,,404.3374,,225.610075
112.73645,319.340625,,,404.3691,,225.646275
112.760125,319.380525,,,404.5759,,225.676475
112.773,319.3829,,,404.66415,,225.699175
112.7829,319.425225,,,404.69745,,225.743325
112.803125,319.42665,,,404.89305,,225.766275
112.815525,319.463175,,,404.917575,,225.8097
112.8293,319.55815,,,404.9391,,225.8378
112.845725,319.58585,,,404.991125,,225.8598
112.853575,319.63645,,,405.01005,,225.893725
112.8708,319.72655,,,405.1488,,225.92905
112.884975,319.7905,,,405.156225,,225.947025
112.913675,319.8148,,,405.19825,,225.965675
112.93285,319.881875,,,405.209275,,226.01545
112.95245,319.91265,,,405.281,,226.0486
112.982925,319.927675,,,405.480025,,226.089825
113.0063,319.945275,,,405.5418,,226.117525
113.02995,319.961625,,,405.61965,,226.186125
113.062425,319.96595,,,405.6354,,226.208175
113.086075,319.99935,,,405.638275,,226.2492
113.1302,320.10675,,,405.702875,,226.270275
113.16585,320.125525,,,405.71845,,226.30885
113.17675,320.142975,,,405.736275,,226.33595
113.20375,320.152775,,,405.763325,,226.3538
113.216675,320.219375,,,405.79305,,226.374175
113.236125,320.237025,,,405.83615,,226.39305
113.25785,320.247325,,,405.842975,,226.42115
113.2865,320.2692,,,405.86385,,226.46215
113.308675,320.308175,,,406.23065,,226.50025
113.33905,320.365625,,,406.273375,,226.507625
113.367975,320.3917,,,406.3059,,226.5452
113.380925,320.41085,,,406.45275,,226.568425
113.3993,320.46545,,,406.47545,,226.58725
113.424725,320.555875,,,406.491975,,226.6107
113.4473,320.5989,,,406.500825,,226.63815
113.483875,320.666475,,,406.72355,,226.707675
113.532925,320.696125,,,406.7428,,226.7673
113.5673,320.708,,,406.851375,,226.828075
113.607925,320.748,,,406.873025,,226.874725
113.630275,320.81275,,,406.909,,226.920325
113.6554,320.832975,,,407.258075,,226.956075
113.685025,320.85925,,,407.262675,,227.00595
113.712175,320.887525,,,407.355375,,227.062325
113.749775,320.941075,,,407.404875,,227.09465
113.78385,320.957425,,,407.4276,,227.14275
113.84715,320.967075,,,407.485525,,227.16755
113.883175,321.07155,,,407.716275,,227.187975
113.935275,321.099975,,,407.84465,,227.1996
113.94545,321.222925,,,407.914825,,227.223875
113.955325,321.274225,,,408.299275,,227.2644
113.998425,321.30175,,,408.611675,,227.291875
114.026075,321.33665,,,408.820125,,227.3108
114.0447,321.378575,,,408.824725,,227.32505
114.0588,321.42765,,,408.83405,,227.334675
114.07075,321.4969,,,408.84015,,227.3645
114.08755,321.536775,,,408.845025,,227.392525
114.1002,321.586875,,,408.849075,,227.424725
114.140475,321.60805,,,408.953625,,227.468625
114.169225,321.622675,,,409.03835,,227.489
114.224775,321.649025,,,409.093575,,227.5452
114.28775,321.678725,,,409.12745,,227.566975
114.310325,321.7164,,,409.185075,,227.577825
114.3388,321.73465,,,409.1992,,227.5938
114.349425,321.75515,,,409.21275,,227.634575
114.36655,321.783775,,,409.21865,,227.6671
114.377975,321.9129,,,409.223475,,227.685425
114.399775,321.96665,,,409.2301,,227.705825
114.426125,321.976725,,,409.24835,,227.7462
114.4466,322.03655,,,409.272,,227.771725
114.506175,322.071775,,,409.36795,,227.7933
114.56195,322.09995,,,409.406325,,227.830775
114.6055,322.1474,,,409.445775,,227.840575
114.646375,322.234825,,,409.461025,,227.8788
114.65795,322.249475,,,409.7119,,227.92275
114.68355,322.342525,,,409.82815,,227.9639
114.70795,322.36765,,,409.947325,,227.992825
114.73245,322.399925,,,409.95505,,228.026425
114.750575,322.422975,,,409.9568,,228.06595
114.7793,322.46065,,,409.963125,,228.10725
114.789775,322.494275,,,409.985625,,228.122575
114.825475,322.519025,,,410.192625,,228.151025
114.855375,322.5369,,,410.232825,,228.215325
114.900625,322.56855,,,410.255275,,228.238575
114.923075,322.5879,,,410.39545,,228.271075
114.952325,322.614325,,,410.461175,,228.286275
114.961325,322.696075,,,410.58395,,228.327375
114.98115,322.81635,,,410.638275,,228.362025
114.999275,322.884525,,,410.65485,,228.383325
115.039975,322.9148,,,410.929575,,228.428625
115.06135,322.9717,,,410.9569,,228.4654
115.105,322.996575,,,410.962175,,228.5387
115.127775,323.0352,,,410.968925,,228.5882
115.1357,323.08465,,,411.187725,,228.62495
115.153225,323.113975,,,411.200025,,228.65595
115.19495,323.217325,,,411.20605,,228.68935
115.21255,323.299525,,,411.216325,,228.706575
115.234,323.341925,,,411.22175,,228.722075
115.276825,323.3526,,,411.3354,,228.73775
115.297325,323.361,,,411.3394,,228.78675
115.32115,323.4162,,,411.3674,,228.813975
115.3531,323.41905,,,,,228.840575
115.37495,323.529775,,,,,228.867075
115.39465,323.568975,,,,,228.91345
115.425,323.6523,,,,,228.931475
115.456725,323.682225,,,,,228.956925
115.48475,323.69905,,,,,229.007225
115.50095,323.74765,,,,,229.024475
115.514475,323.75685,,,,,229.05955
115.530725,323.849,,,,,229.0978
115.544525,323.9559,,,,,229.143925
115.5612,323.996675,,,,,229.152525
115.581875,324.039,,,,,229.191125
115.604975,324.060575,,,,,229.22425
115.635075,324.133675,,,,,229.26125
115.6606,324.259375,,,,,229.270675
115.6902,324.290175,,,,,229.2818
115.711975,324.324125,,,,,229.315425
115.7247,324.347575,,,,,229.35245
115.7574,324.3774,,,,,229.37465
115.7604,324.390075,,,,,229.414525
115.794975,324.418025,,,,,229.45135
115.80865,324.441475,,,,,229.52585
115.821075,324.448425,,,,,229.56545
115.8398,324.468275,,,,,229.5809
115.867875,324.510825,,,,,229.608
115.885675,324.56435,,,,,229.63445
115.9018,324.637,,,,,229.672625
115.927375,324.654375,,,,,229.752025
115.94415,324.7088,,,,,229.781725
115.9728,324.787575,,,,,229.812475
116.003925,324.815725,,,,,229.86555
116.041125,324.888375,,,,,229.899925
116.0504,324.913825,,,,,229.955625
116.07335,324.9326,,,,,230.001475
116.08945,324.96055,,,,,230.01815
116.106325,324.982175,,,,,230.0365
116.1508,325.005675,,,,,230.075125
116.168475,325.097725,,,,,230.1178
116.21655,325.141275,,,,,230.158275
116.250425,325.163575,,,,,230.204175
116.264925,325.189,,,,,230.27065
116.277675,325.193075,,,,,230.369625
116.295225,325.20965,,,,,230.40315
116.3189,325.233075,,,,,230.43465
116.32795,325.247475,,,,,230.471
116.34785,325.266875,,,,,230.520325
116.37025,325.290375,,,,,230.5379
116.401775,325.29705,,,,,230.578625
116.417625,325.299325,,,,,230.626725
116.43745,325.302925,,,,,230.701775
116.45195,325.3117,,,,,230.7829
116.473875,325.321125,,,,,230.817075
116.498425,325.387675,,,,,230.878275
116.51985,325.404575,,,,,230.922025
116.541825,325.4113,,,,,230.9623
116.554575,325.432775,,,,,230.983275
116.62915,325.482675,,,,,231.008225
116.639525,325.5345,,,,,231.0536
116.67485,325.57675,,,,,231.1144
116.688825,325.62865,,,,,231.176375
116.719075,325.64055,,,,,231.224675
116.7522,325.664475,,,,,231.30475
116.7953,325.67805,,,,,231.334275
116.81735,325.712625,,,,,231.357725
116.860875,325.749075,,,,,231.389425
116.92555,325.802,,,,,231.415625
116.94275,325.83435,,,,,231.46065
116.97045,325.85015,,,,,231.5036
117.017625,325.956475,,,,,231.559325
117.03775,326.010925,,,,,231.6321
117.046625,326.0359,,,,,231.67285
117.060025,326.056625,,,,,231.7101
117.089375,326.0582,,,,,231.7595
117.113875,326.0696,,,,,231.791525
117.125225,326.073175,,,,,231.8396
117.156525,326.11835,,,,,231.86195
117.1881,326.141325,,,,,231.9164
117.203975,326.155025,,,,,231.960875
117.219175,326.230625,,,,,232.002325
117.27355,326.248075,,,,,232.08435
117.307225,326.281275,,,,,232.099075
117.330375,326.292025,,,,,232.105925
117.360775,326.3645,,,,,232.126325
117.395925,326.3731,,,,,232.13405
117.41535,326.382275,,,,,232.171575
117.435325,326.4046,,,,,232.191275
117.46555,326.4385,,,,,232.2284
117.475775,326.458225,,,,,232.239575
117.50015,326.474425,,,,,232.290475
117.53205,326.523775,,,,,232.34
117.56885,326.54795,,,,,232.397875
117.590025,326.5911,,,,,232.4376
117.613325,326.6029,,,,,232.4887
117.635275,326.617325,,,,,232.523175
117.656175,326.717175,,,,,232.54985
117.686775,326.7649,,,,,232.576075
117.7294,326.780875,,,,,232.5935
117.783575,326.833475,,,,,232.624175
117.79955,326.920725,,,,,232.650875
117.8162,327.007475,,,,,232.680175
117.848075,327.024425,,,,,232.7384
117.8733,327.040775,,,,,232.75845
117.9189,327.057125,,,,,232.77905
117.9352,327.07515,,,,,232.800175
117.9861,327.110425,,,,,232.818
118.015125,327.143275,,,,,232.8416
118.0555,327.148475,,,,,232.870575
118.058575,327.184775,,,,,232.881175
118.094875,327.2064,,,,,232.911975
118.11085,327.220975,,,,,232.93835
118.12635,327.240125,,,,,232.986825
118.144875,327.2757,,,,,233.004875
118.16845,327.31075,,,,,233.04505
118.17715,327.3159,,,,,233.0933
