SPK_SPKC07a (inh/exc),SPK_SPKC09b (no resonse),SPK_SPKC10a (exc),SPK_SPKC13a (inh)
,199.536925,176.991825,164.124825
,199.5629,177.008125,164.15965
,199.595025,177.017775,164.191375
,199.669975,177.026875,164.212425
,199.7368,177.043075,164.233
,199.76705,177.0605,164.2406
,199.7811,177.077325,164.2503
,199.78775,177.10425,164.2606
,199.792175,177.148,164.26915
,199.79715,177.165875,164.278625
,199.826775,177.19575,164.2991
,199.877975,177.2335,164.310975
,199.9093,177.2659,164.325275
,199.919475,177.297,164.3466
,199.928425,177.3257,164.359125
,199.94975,177.35,164.390425
,199.96815,177.381525,164.40365
,199.997425,177.4161,164.426475
,,177.44625,164.4512
,,177.47875,164.516275
,,177.50115,164.564625
,,177.522475,164.593575
,,177.55345,164.618575
,,177.57325,164.644775
,,177.6078,164.672025
,,177.639025,164.704325
,,177.6649,164.75005
,,177.690775,164.787375
,,177.72185,164.808725
,,177.767325,164.842275
,,177.8,164.8711
,,177.8558,164.8986
,,177.8754,164.966325
,,177.89965,165.0051
,,177.914175,165.04595
,,177.92945,165.0821
,,177.940775,165.110675
,,177.9702,165.14135
,,177.990225,165.150275
,,178.009875,165.155875
,,178.0267,165.16195
,,178.0435,165.17015
,,178.07565,165.175725
,,178.104275,165.1795
,,178.1314,165.199825
,,178.166625,165.214525
,,178.213225,165.229925
,,178.239925,165.23395
,,178.275775,165.26035
,,178.30095,165.275525
,,178.312325,165.3043
,,178.32485,165.34325
,,178.337175,165.3711
,,178.347725,165.40375
,,178.357475,165.422975
,,178.365625,165.4616
,,178.38325,165.5114
,,178.396875,165.588375
,,178.407425,165.626675
,,178.41995,165.6652
,,178.428475,165.686025
,,178.453475,165.719375
,,178.468625,165.74565
,,178.485175,165.76955
,,178.50235,165.8222
,,178.52545,165.863325
,,178.543925,165.902775
,,178.57095,165.943625
,,178.586025,165.9864
,,178.605325,166.01665
,,178.6268,166.040975
,,178.668225,166.05395
,,178.69365,166.07495
,,178.72325,166.1008
,,178.750025,166.131025
,,178.78385,166.13915
,,178.812475,166.14915
,,178.862875,166.18
,,178.899125,166.19605
,,178.922975,166.2132
,,178.960975,166.268625
,,178.99135,166.295075
,,179.029125,166.33385
,,179.076125,166.3613
,,179.12235,166.4151
,,179.1491,166.4379
,,179.183,166.46155
,,179.213275,166.4959
,,179.2447,166.522425
,,179.299025,166.54455
,,179.3285,166.55895
,,179.37165,166.5745
,,179.417725,166.583975
,,179.454525,166.595475
,,179.4998,166.602975
,,179.52125,166.62235
,,179.54295,166.6464
,,179.568975,166.65845
,,179.594,166.697175
,,179.61445,166.71515
,,179.637725,166.7353
,,179.660825,166.74995
,,179.6995,166.751575
,,179.740675,166.77045
,,179.770725,166.790225
,,179.806675,166.814825
,,179.8381,166.838375
,,179.8684,166.93135
,,179.916575,166.9624
,,179.9476,167.0262
,,179.9674,167.082575
,,180.0037,167.12635
,,180.033225,167.165925
,,180.0649,167.19945
,,180.09565,167.2232
,,180.1189,167.24675
,,180.149325,167.2739
,,180.186825,167.2997
,,180.219375,167.331025
,,180.25485,167.346175
,,180.2784,167.3606
,,180.302575,167.388425
,,180.3339,167.419575
,,180.365975,167.458225
,,180.393675,167.474675
,,180.415325,167.5022
,,180.440025,167.5368
,,180.4566,167.553575
,,180.4662,167.585875
,,180.48085,167.61195
,,180.492225,167.6441
,,180.51195,167.6787
,,180.540925,167.710625
,,180.555375,167.737975
,,180.57355,167.76405
,,180.59405,167.7905
,,180.6138,167.805025
,,180.651,167.8135
,,180.678875,167.820875
,,180.7158,167.8252
,,180.735875,167.8364
,,180.75595,167.8433
,,180.7906,167.8603
,,180.8257,167.884075
,,180.8345,167.9092
,,180.844325,167.9198
,,180.861425,167.944275
,,180.8785,167.957025
,,180.88095,167.967025
,,180.891125,167.98045
,,180.912975,167.994
,,180.925075,168.03985
,,180.934925,168.058825
,,180.9459,168.082325
,,180.959475,168.1031
,,180.977875,168.138025
,,180.994425,168.16665
,,181.00635,168.171
,,181.0245,168.216875
,,181.037625,168.2365
,,181.062175,168.267175
,,181.079975,168.29165
,,181.09885,168.3254
,,181.111775,168.368075
,,181.14715,168.377325
,,181.164075,168.38395
,,181.1833,168.4005
,,181.201925,168.4074
,,181.21325,168.41905
,,181.23635,168.427675
,,181.27185,168.45615
,,181.286275,168.464725
,,181.304875,168.469825
,,181.33905,168.477475
,,181.35335,168.484025
,,181.37525,168.49645
,,181.394825,168.501975
,,181.4218,168.50925
,,181.438375,168.559425
,,181.469825,168.572925
,,181.4872,168.580125
,,181.5078,168.60185
,,181.5259,168.612375
,,181.544075,168.621425
,,181.558075,168.64065
,,181.5781,168.64745
,,181.5939,168.66355
,,181.6115,168.677075
,,181.63645,168.68415
,,181.6812,168.70375
,,181.6997,168.772375
,,181.7142,168.788225
,,181.729825,168.799925
,,181.76305,168.81665
,,181.7791,168.8288
,,181.79685,168.84285
,,181.82325,168.86005
,,181.850125,168.879875
,,181.867,168.924375
,,181.908175,168.9436
,,181.93175,168.96195
,,181.96565,169.000925
,,181.984375,169.076575
,,182.0099,169.100175
,,182.035325,169.11575
,,182.05925,169.121725
,,182.0735,169.132
,,182.086925,169.143775
,,182.102525,169.1505
,,182.12385,169.15625
,,182.1572,169.1678
,,182.180225,169.1951
,,182.2023,169.2231
,,182.236725,169.23215
,,182.2713,169.242425
,,182.3157,169.25455
,,182.34825,169.2679
,,182.38585,169.285225
,,182.41285,169.303575
,,182.41995,169.32875
,,182.424675,169.3734
,,182.4337,169.396325
,,182.4407,169.425
,,182.44995,169.46635
,,182.4652,169.52905
,,182.4836,169.5679
,,182.50065,169.576525
,,182.517875,169.5901
,,182.5311,169.601975
,,182.5488,169.61905
,,182.5679,169.631325
,,182.5833,169.650775
,,182.6023,169.662425
,,182.6212,169.673975
,,182.650975,169.68245
,,182.67925,169.692925
,,182.698325,169.7028
,,182.7498,169.7218
,,182.781025,169.746275
,,182.80535,169.7679
,,182.832075,169.784275
,,182.898325,169.83785
,,182.926575,169.862225
,,182.96075,169.885425
,,182.9872,169.908025
,,183.00905,169.9213
,,183.0236,169.92905
,,183.0393,169.960075
,,183.052075,169.985975
,,183.054075,170.015325
,,183.070325,170.04285
,,183.07155,170.064075
,,183.08435,170.09365
,,183.118725,170.109825
,,183.134225,170.12745
,,183.1482,170.1455
,,183.214225,170.1701
,,183.235625,170.2004
,,183.248475,170.224675
,,183.2855,170.298775
,,183.3042,170.3467
,,183.328375,170.395325
,,183.377275,170.441625
,,183.39715,170.471375
,,183.41495,170.50915
,,183.420175,170.535725
,,183.4353,170.60555
,,183.460825,170.630475
,,183.491025,170.69105
,,183.5175,170.7224
,,183.552625,170.75675
,,183.58615,170.75895
,,183.61965,170.7816
,,183.64135,170.81895
,,183.6651,170.8631
,,183.6858,170.88965
,,183.709825,170.89425
,,183.724675,170.898675
,,183.75575,170.907825
,,183.788825,170.916325
,,183.808475,170.92175
,,183.837725,170.9288
,,183.869625,170.936675
,,183.89235,170.957075
,,183.922775,170.9649
,,183.95955,170.9736
,,184.009025,170.991075
,,184.032125,171.003625
,,184.056625,171.0189
,,184.07295,171.0364
,,184.0876,171.0877
,,184.11205,171.1092
,,184.1286,171.115025
,,184.1489,171.143175
,,184.168175,171.1661
,,184.1874,171.19115
,,184.203375,171.2139
,,184.2144,171.23485
,,184.23135,171.268
,,184.248925,171.290675
,,184.264575,171.311975
,,184.31845,171.3858
,,184.33355,171.475025
,,184.35135,171.511875
,,184.37085,171.53515
,,184.39225,171.566025
,,184.417875,171.601
,,184.45745,171.68905
,,184.484125,171.724
,,184.516425,171.7659
,,184.543575,171.79405
,,184.570975,171.8143
,,184.600725,171.82825
,,184.621275,171.84415
,,184.64125,171.863025
,,184.675025,171.877325
,,184.693125,171.896675
,,184.7032,171.9043
,,184.71265,171.910825
,,184.72905,171.920525
,,184.744,171.9362
,,184.7719,171.94575
,,184.804025,171.979975
,,184.834375,172.006625
,,184.85695,172.027475
,,184.8837,172.06185
,,184.910525,172.091975
,,184.9445,172.12255
,,184.9826,172.150275
,,185.037125,172.1788
,,185.05925,172.204975
,,185.0918,172.2295
,,185.104775,172.238
,,185.121375,172.24775
,,185.13935,172.2676
,,185.16155,172.3195
,,185.180675,172.353125
,,185.205525,172.36375
,,185.231925,172.391925
,,185.2609,172.407275
,,185.286375,172.425275
,,185.318425,172.4376
,,185.3453,172.454525
,,185.390975,172.469425
,,185.42485,172.5017
,,185.4497,172.514875
,,185.4759,172.53
,,185.505925,172.542925
,,185.529575,172.5586
,,185.56855,172.5742
,,185.594025,172.61375
,,185.619875,172.6322
,,185.64445,172.654225
,,185.663925,172.676825
,,185.683975,172.743275
,,185.694875,172.774675
,,185.7155,172.776075
,,185.739925,172.83845
,,185.761275,172.8691
,,185.804875,172.889775
,,185.83665,172.9504
,,185.878375,172.989425
,,185.91015,173.02445
,,185.941325,173.031725
,,185.965375,173.052525
,,185.98885,173.0585
,,186.002725,173.0649
,,186.02465,173.077375
,,186.047375,173.08655
,,186.06665,173.09455
,,186.09555,173.103925
,,186.119375,173.117425
,,186.1547,173.12735
,,186.182525,173.137225
,,186.218225,173.1553
,,186.253475,173.174525
,,186.304925,173.19665
,,186.33195,173.223425
,,186.372325,173.255375
,,186.4052,173.257025
,,186.42195,173.2778
,,186.447325,173.302575
,,186.474125,173.32885
,,186.505675,173.361
,,186.544325,173.388925
,,186.5752,173.4122
,,186.599575,173.452875
,,186.62505,173.47235
,,186.653375,173.4883
,,186.68565,173.52305
,,186.720925,173.542
,,186.756175,173.5666
,,186.7815,173.59105
,,186.8099,173.620275
,,186.828025,173.65105
,,186.8485,173.6808
,,186.8665,173.709275
,,186.88015,173.736875
,,186.89025,173.772225
,,186.901825,173.8163
,,186.92495,173.855775
,,186.937675,173.922825
,,186.9644,173.9399
,,186.9676,173.9484
,,186.997375,173.95815
,,187.014925,173.970225
,,187.029775,173.977975
,,187.05105,173.987075
,,187.066025,173.9973
,,187.085925,174.004275
,,187.107825,174.0089
,,187.128075,174.02005
,,187.15345,174.0277
,,187.18295,174.036425
,,187.2089,174.049675
,,187.2326,174.061475
,,187.25105,174.0949
,,187.27575,174.13465
,,187.307875,174.14395
,,187.337175,174.150325
,,187.3635,174.165675
,,187.39935,174.1878
,,187.427175,174.20995
,,187.4505,174.2391
,,187.483675,174.25235
,,187.508975,174.267275
,,187.5407,174.28385
,,187.56885,174.3176
,,187.603575,174.36055
,,187.626125,174.375775
,,187.653575,174.45835
,,187.671425,174.509625
,,187.688825,174.5393
,,187.70465,174.567375
,,187.719775,174.595175
,,187.740125,174.633625
,,187.7597,174.6762
,,187.78225,174.68485
,,187.811525,174.697
,,187.824725,174.71255
,,187.850275,174.731925
,,187.871775,174.750025
,,187.9157,174.77395
,,187.952875,174.8022
,,187.97975,174.828875
,,188.0093,174.849625
,,188.07995,174.898775
,,188.12495,174.932225
,,188.149375,174.971
,,188.181725,175.002775
,,188.224575,175.04235
,,188.25965,175.06995
,,188.283525,175.076725
,,188.301,175.097175
,,188.331825,175.109075
,,188.3682,175.136475
,,188.4101,175.1502
,,188.43915,175.15815
,,188.461775,175.17505
,,188.469675,175.1926
,,188.475225,175.217125
,,188.485225,175.247025
,,188.493875,175.301875
,,188.5039,175.342375
,,188.5142,175.375325
,,188.5239,175.4017
,,188.534025,175.43085
,,188.54445,175.461325
,,188.566825,175.478625
,,188.578125,175.5048
,,188.60025,175.518625
,,188.6138,175.540975
,,188.631375,175.55055
,,188.6408,175.557025
,,188.660025,175.563675
,,188.67925,175.569725
,,188.6947,175.58415
,,188.7081,175.59575
,,188.7317,175.60125
,,188.74205,175.608225
,,188.75985,175.6186
,,188.781225,175.623625
,,188.8014,175.6307
,,188.818575,175.665175
,,188.829325,175.6812
,,188.8468,175.695425
,,188.857725,175.71035
,,188.8873,175.728025
,,188.903375,175.75835
,,188.918,175.781925
,,188.93325,175.8004
,,188.94295,175.817025
,,188.9553,175.83465
,,188.966325,175.8626
,,188.993825,175.9137
,,189.0061,175.936075
,,189.024725,175.97185
,,189.0429,176.010625
,,189.05695,176.057225
,,189.070925,176.09375
,,189.0912,176.13405
,,189.116225,176.159275
,,189.138875,176.1875
,,189.161725,176.215975
,,189.1794,176.233175
,,189.246375,176.2709
,,189.2791,176.304275
,,189.312775,176.323575
,,189.3455,176.347825
,,189.377,176.355375
,,189.393975,176.36175
,,189.411475,176.366625
,,189.423525,176.3859
,,189.440725,176.396725
,,189.467175,176.40595
,,189.48975,176.4656
,,189.51475,176.523275
,,189.5376,176.59965
,,189.563325,176.639875
,,189.5948,176.663575
,,189.637875,176.69075
,,189.67025,176.708175
,,189.6983,176.72485
,,189.729975,176.754575
,,189.769275,176.75915
,,189.823025,176.763075
,,189.85165,176.774775
,,189.8763,176.778775
,,189.912075,176.7827
,,189.937125,176.79715
,,189.964925,176.8015
,,189.98975,176.80875
,,190.032825,176.841875
,,190.0702,176.851275
,,190.09515,176.858575
,,190.120775,176.88235
,,190.1798,176.893825
,,190.214075,176.918975
,,190.244,176.9272
,,190.2738,176.937925
,,190.3324,176.96355
,,190.366825,176.9754
,,190.3885,176.990275
,,190.407525,177.002725
,,190.4279,177.035475
,,190.4497,177.046875
,,190.4933,177.062825
,,190.526725,177.093375
,,190.560875,177.13565
,,190.5942,177.159475
,,190.644375,177.18405
,,190.679075,177.234925
,,190.711075,177.257725
,,190.74135,177.280875
,,190.809525,177.333975
,,190.83515,177.359875
,,190.86745,177.384475
,,190.898425,177.403625
,,190.921075,177.449975
,,190.931225,177.4745
,,190.94175,177.491325
,,190.9472,177.504625
,,190.954,177.5197
,,190.961775,177.53485
,,190.968875,177.589325
,,190.977575,177.612825
,,190.98705,177.64725
,,190.9977,177.67235
,,191.007575,177.699325
,,191.020225,177.72955
,,191.03445,177.752725
,,191.044775,177.78045
,,191.055175,177.8255
,,191.076725,177.8605
,,191.094175,177.886575
,,191.107575,177.898025
,,191.122625,177.914975
,,191.138675,177.920725
,,191.153325,177.928825
,,191.173925,177.9396
,,191.19675,177.94765
,,191.218125,177.957575
,,191.2498,177.970775
,,191.282475,177.978725
,,191.3171,177.989375
,,191.34395,177.998525
,,191.370825,178.015075
,,191.392775,178.031425
,,191.4141,178.057825
,,191.441875,178.07125
,,191.4642,178.097825
,,191.484675,178.1193
,,191.5196,178.1461
,,191.5439,178.2052
,,191.5677,178.233575
,,191.6103,178.263525
,,191.634125,178.29575
,,191.664,178.303975
,,191.690375,178.3123
,,191.711275,178.318225
,,191.7331,178.32685
,,191.74645,178.351775
,,191.76145,178.363425
,,191.774525,178.369525
,,191.7899,178.378525
,,191.805775,178.386825
,,191.826225,178.38785
,,191.839375,178.40365
,,191.8617,178.421125
,,191.876175,178.427
,,191.90085,178.435275
,,191.9324,178.4447
,,191.960825,178.485175
,,191.9876,178.4985
,,192.016575,178.51465
,,192.044325,178.525375
,,192.08185,178.549125
,,192.111525,178.565675
,,192.13965,178.582725
,,192.164425,178.6035
,,192.1779,178.62965
,,192.219825,178.6501
,,192.235175,178.67345
,,192.25155,178.702775
,,192.263875,178.72565
,,192.277425,178.79095
,,192.286275,178.826925
,,192.301625,178.895325
,,192.33925,178.918625
,,192.363075,178.964225
,,192.382875,178.9852
,,192.4069,179.00535
,,192.4258,179.027225
,,192.4511,179.0548
,,192.482175,179.07605
,,192.5231,179.10075
,,192.555175,179.12225
,,192.595225,179.138125
,,192.62,179.151725
,,192.66445,179.180575
,,192.70745,179.201875
,,192.753,179.22545
,,192.7876,179.28575
,,192.8109,179.325725
,,192.8305,179.35605
,,192.848925,179.431
,,192.867975,179.501625
,,192.892175,179.518175
,,192.943175,179.531275
,,192.9731,179.540725
,,193.0003,179.543875
,,193.04155,179.5508
,,193.06785,179.563025
,,193.0981,179.577225
,,193.124225,179.599625
,,193.1591,179.61025
,,193.212375,179.626225
,,193.238125,179.657175
,,193.2825,179.673825
,,193.296225,179.694225
,,193.30125,179.7185
,,193.302975,179.74595
,,193.31665,179.773525
,,193.32475,179.805625
,,193.335975,179.839225
,,193.345325,179.86435
,,193.3543,179.92475
,,193.36675,179.95365
,,193.397275,179.98445
,,193.413925,180.017075
,,193.42525,180.038075
,,193.43845,180.066575
,,193.45365,180.090725
,,193.464575,180.124025
,,193.47965,180.174775
,,193.50175,180.210625
,,193.522825,180.245525
,,193.538975,180.27295
,,193.5641,180.323275
,,193.581125,180.3499
,,193.5957,180.405875
,,193.6172,180.424725
,,193.64015,180.447475
,,193.6593,180.457125
,,193.68545,180.47805
,,193.710825,180.488625
,,193.736475,180.499375
,,193.7668,180.506
,,193.807925,180.512575
,,193.824,180.53185
,,193.853425,180.540275
,,193.8805,180.55075
,,193.911575,180.56375
,,193.9484,180.574775
,,193.98165,180.591975
