SPK_SPKC09a,SPK_SPKC09b
457.550325,516.5409
457.576025,516.59705
457.6716,516.63095
457.677075,516.798
457.797925,516.8872
457.81295,517.003175
457.891025,517.008775
457.940325,517.02325
458.0028,517.264525
458.024,517.29175
458.095025,517.30975
458.1296,517.356125
458.3122,517.413775
458.489925,517.50685
458.518875,517.648275
458.6598,517.682175
458.71955,517.8308
458.9058,517.85355
458.958025,517.928225
458.9932,518.0121
459.0575,518.089925
459.10475,518.152275
459.1934,518.161425
459.221125,518.166375
459.2778,518.262225
459.306875,518.266125
459.359125,518.404725
459.372025,518.57085
459.402975,518.581125
459.426375,518.77935
459.46985,518.840975
459.52475,519.081725
459.591575,519.103625
459.6304,519.419375
459.643225,519.467425
459.67325,519.62345
459.7118,519.678225
459.905525,519.732
460.051675,519.744375
460.07155,519.885525
460.13495,519.898175
460.17085,519.939
460.189775,519.978825
460.30255,520.25695
460.3637,520.2789
460.47475,520.339875
460.609475,520.4078
460.68525,520.5806
460.72625,520.6561
460.7648,520.808575
460.795525,520.869125
460.83855,520.8962
460.86715,520.962725
460.9953,520.9909
461.0182,521.103875
461.066525,521.1258
461.144075,521.204
461.1519,521.231625
461.179125,521.28335
461.2047,521.465825
461.268975,521.512375
461.281575,521.613825
461.445775,521.74735
461.4758,521.792375
461.492525,521.854025
461.535875,521.907875
461.65935,521.9802
461.79475,522.0685
461.875425,522.084075
461.905575,522.14855
462.03445,522.174975
462.08445,522.202425
462.1157,522.46075
462.1547,522.5802
462.2651,522.762575
462.29435,522.807425
462.316175,522.885875
462.350225,522.956275
462.368525,523.02585
462.4466,523.0487
462.495725,523.059975
462.503275,523.090975
462.584625,523.123875
462.619425,523.262325
462.70325,523.274175
462.77355,523.3008
462.820175,523.314675
462.88905,523.33135
462.908125,523.343925
462.92395,523.445775
462.942225,523.472625
463.04605,523.674875
463.0701,523.73815
463.158025,523.772275
