SPK_SPKC10a (excited),SPK_SPKC15a (inhibited),SPK_SPKC15b (inhibited),SPK_SPKC15c (inhibited)
,57.167325,,111.61865
,57.205575,,111.644525
,57.238375,,111.7148
,57.267475,,111.757875
,57.29505,,111.820875
,57.305125,,111.8517
,57.317425,,111.88215
,57.3296,,111.90275
,57.339575,,111.966875
,57.350025,,112.05305
,57.378775,,112.12455
,57.38545,,112.16085
,57.3946,,112.178
,57.414025,,112.2246
,57.424425,,112.298725
,57.436625,,112.3693
,57.451225,,112.40325
,57.497775,,112.43675
,57.52055,,112.495175
,57.533425,,112.531375
,57.5449,,112.567475
,57.589375,,112.5803
,57.6041,,112.663625
,57.61905,,112.700175
,57.64345,,112.835675
,57.6591,,112.892125
,57.6739,,112.97175
,57.70355,,113.026425
,57.730075,,113.1219
,57.79495,,113.169475
,57.840425,,113.2064
,57.865225,,113.24065
,57.89865,,113.27225
,57.9293,,113.299525
,57.98275,,113.331525
,58.001175,,113.520525
,58.01135,,113.62375
,58.027825,,113.658
,58.045475,,113.720375
,58.05655,,113.7912
,58.0734,,113.829475
,58.08825,,113.8654
,58.10825,,113.8838
,58.1342,,113.979475
,58.15135,,114.065475
,58.1728,,114.096175
,58.2054,,114.1747
,58.2253,,114.22555
,58.248475,,114.260975
,58.27975,,114.304075
,58.313975,,114.3301
,58.351125,,114.39005
,58.406075,,114.4524
,58.42355,,114.477975
,58.43405,,114.501725
,58.445425,,114.54265
,58.45505,,114.581575
,58.46845,,114.60925
,58.47765,,114.66265
,58.495525,,114.796525
,58.507,,114.821575
,58.51865,,114.8857
,58.53645,,114.92905
,58.55065,,114.955
,58.566025,,114.9842
,58.59425,,115.04475
,58.60535,,115.103925
,58.6133,,115.139175
,58.653875,,115.182225
,58.6737,,115.213175
,58.70165,,115.258575
,58.734175,,115.286875
,58.75995,,115.3128
,58.803625,,115.35775
,58.84175,,115.385875
,58.885425,,115.414025
,58.916,,115.443675
,58.93365,,115.5245
,58.9437,,115.54565
,58.970775,,115.60985
,58.9825,,115.646625
,58.999575,,115.6694
,59.014825,,115.70795
,59.029375,,115.735
,59.063525,,115.771375
,59.0828,,115.813025
,59.097425,,115.8462
,59.115575,,115.87705
,59.139775,,115.9013
,59.164525,,116.0623
,59.200025,,116.0963
,59.2286,,116.129225
,59.2345,,116.166
,59.2892,,116.202775
,59.365,,116.242275
,59.3917,,116.294875
,59.406,,116.40365
,59.4169,,116.5032
,59.42875,,116.535275
,59.4657,,116.570225
,59.4832,,116.63555
,59.49775,,116.6726
,59.51595,,116.706325
,59.537225,,116.731975
,59.563825,,116.76235
,59.58895,,116.837375
,59.618025,,116.866675
,59.6426,,116.90105
,59.70155,,116.932475
,59.73155,,116.95695
,59.748775,,117.060125
,59.7682,,117.1429
,59.777,,117.222875
,59.786375,,117.241425
,59.798175,,117.309025
,59.811375,,117.392425
,59.8221,,117.432625
,59.85625,,117.47975
,59.87225,,117.5084
,59.88925,,117.5595
,59.90035,,117.6058
,59.9119,,117.641925
,59.92445,,117.701025
,59.938275,,117.724075
,59.94805,,117.89475
,59.9728,,117.920475
,60.005775,,117.95075
,60.016775,,118.010025
,60.040425,,118.097
,60.057025,,118.117825
,60.0987,,118.220425
,60.12185,,118.26915
,60.140925,,118.2937
,60.1712,,118.3327
,60.19015,,118.74095
,60.20135,,118.765825
,60.21525,,118.7921
,60.22735,,118.8195
,60.236575,,118.85775
,60.2488,,118.878925
,60.256825,,118.942575
,60.266925,,119.015875
,60.27365,,119.04705
,60.27945,,119.076625
,60.288075,,119.2182
,60.297025,,119.2773
,60.303075,,119.30125
,60.330625,,119.3546
,60.33765,,119.404275
,60.34475,,119.431575
,60.358325,,119.47095
,60.365775,,119.504425
,60.399875,,119.531475
,60.4091,,119.573475
,60.41905,,119.595175
,60.427425,,119.7065
,60.4285,,119.72875
,60.449375,,119.8045
,60.48945,,119.826675
,60.503025,,119.893125
,60.518775,,119.92145
,60.558225,,120.119325
,60.573075,,120.175275
,60.60915,,120.339825
,60.6612,,120.36145
,60.691025,,120.42365
,60.719525,,120.446425
,60.751,,120.514625
,60.7927,,120.741425
,60.821225,,120.818375
,60.848075,,120.84495
,60.86525,,121.002025
,60.877125,,121.051525
,60.893175,,121.204425
,60.90815,,121.31115
,60.919925,,121.330375
,60.9357,,121.421475
,60.948,,121.4363
,60.965775,,121.456225
,60.978425,,121.591475
,60.995125,,121.6825
,61.01635,,121.7088
,61.03445,,121.756475
,61.048575,,121.78555
,61.07265,,121.826925
,61.088175,,121.904975
,61.107825,,121.9309
,61.130875,,122.0875
,61.141725,,122.1464
,61.158375,,122.19165
,61.20285,,122.2526
,61.25555,,122.272525
,61.2733,,122.374
,61.3143,,122.4007
,61.342325,,122.417325
,61.378975,,122.450175
,61.430125,,122.4976
,61.450525,,122.5694
,61.45195,,122.582525
,61.503425,,122.654175
,61.523525,,122.685375
,61.5572,,122.7323
,61.57035,,122.830825
,61.5866,,122.850275
,61.600875,,122.873
,61.617375,,122.985925
,61.64365,,123.134425
,61.6768,,123.182125
,61.6945,,123.246775
,61.773775,,123.38835
,61.82885,,123.42185
,61.833325,,123.540175
,61.866125,,123.566525
,61.913325,,123.6336
,61.939325,,123.66735
,61.970875,,123.85235
,61.973575,,123.927325
,61.989375,,123.985075
,62.013075,,124.004825
,62.0403,,124.045275
,62.07985,,124.106925
,62.093175,,124.17215
,62.11075,,124.2541
,62.129275,,124.3201
,62.17905,,124.49655
,62.245775,,124.635175
,62.3107,,124.638
,62.3483,,124.735325
,62.3612,,124.7745
,62.377275,,124.799175
,62.3799,,124.8194
,62.39375,,124.878575
,62.4191,,124.9564
,62.44045,,124.98505
,62.4606,,125.057
,62.495775,,125.07735
,62.5164,,125.085275
,62.533175,,125.21255
,62.5515,,125.442425
,62.5646,,125.5067
,62.584525,,125.646975
,62.594975,,125.70865
,62.62785,,125.74235
,62.64665,,125.764
,62.667525,,125.78705
,62.6879,,125.815
,62.710725,,126.016175
,62.731825,,126.06925
,62.75365,,126.141725
,62.8037,,126.178675
,62.8217,,126.2169
,62.84435,,126.27215
,62.91065,,126.484275
,62.943875,,126.595975
,62.97015,,126.609125
,62.975325,,126.687375
,63.001425,,126.743125
,63.024325,,126.769375
,63.0339,,126.890075
,63.049675,,126.895725
,63.079475,,126.914425
,63.09945,,127.025975
,63.124725,,127.112525
,63.151575,,127.14915
,63.1843,,127.179275
,63.221475,,127.220925
,63.272175,,127.2511
,63.314425,,127.378725
,63.361425,,127.422125
,63.4106,,127.48695
,63.4459,,127.63775
,63.46695,,127.696525
,63.481275,,127.7527
,63.50455,,127.8047
,63.52265,,128.1649
,63.542975,,128.2509
,63.567775,,128.30245
,63.587275,,128.43745
,63.6259,,128.47765
,63.658,,128.6053
,63.719025,,128.816
,63.761525,,128.906325
,63.7755,,129.013025
,63.787425,,129.05695
,63.81935,,129.07405
,63.829925,,129.153275
,63.841475,,129.3176
,63.85705,,129.4534
,63.8725,,129.4858
,63.887625,,129.523775
,63.902775,,129.65135
,63.922625,,129.796875
,63.943675,,129.88305
,63.98235,,129.9145
,64.046325,,130.0356
,64.078325,,130.165375
,64.10835,,130.342175
,64.13,,130.694075
,64.147325,,130.75425
,64.18325,,130.79055
,64.194025,,130.88315
,64.2221,,131.0317
,64.234275,,131.05665
,64.24665,,131.0964
,64.2696,,131.1474
,64.278825,,131.1785
,64.29455,,131.2114
,64.30275,,131.235825
,64.3158,,131.30265
,64.328125,,131.406475
,64.350075,,131.5263
,64.364075,,131.54905
,64.37925,,131.5708
,64.392,,131.694925
,64.448625,,131.768475
,64.461625,,131.99205
,64.480175,,132.012725
,64.4985,,132.08065
,64.5243,,132.2936
,64.5454,,132.323725
,64.56175,,132.35045
,64.601,,132.462725
,64.619475,,132.495225
,64.645275,,132.560425
,64.671575,,132.6283
,64.6994,,132.6494
,64.734125,,132.676
,64.781225,,132.7949
,64.833,,132.822825
,64.8715,,132.879825
,64.9009,,132.92915
,64.91985,,133.062425
,64.93515,,133.094925
,64.9484,,133.208025
,64.96075,,133.38275
,64.968175,,133.4308
,64.9803,,133.46995
,64.99725,,133.584225
,65.014625,,133.63985
,65.03145,,133.658175
,65.05105,,133.690175
,65.0729,,133.7617
,65.08335,,133.800225
,65.09255,,133.8874
,65.1051,,133.910675
,65.118275,,133.925225
,65.12815,,133.977475
,65.1377,,134.036075
,65.148925,,134.162275
,65.1633,,134.29145
,65.177175,,134.3284
,65.189,,134.400375
,65.20885,,134.535575
,65.220325,,134.579025
,65.2349,,134.600325
,65.261225,,134.7625
,65.303175,,134.8188
,65.32985,,134.825175
,65.352725,,134.851375
,65.3787,,134.8856
,65.39965,,135.0522
,65.41835,,135.125875
,65.432375,,135.193375
,65.4677,,135.219
,65.519325,,135.24735
,65.533225,,135.2672
,65.53475,,135.3269
,65.547025,,135.6576
,65.5633,,135.69495
,65.58575,,135.755825
,65.599875,,135.787375
,65.610625,,135.822425
,65.626225,,135.86115
,65.63945,,135.898425
,65.6537,,135.92505
,65.667025,,136.062725
,65.679575,,136.093125
,65.6932,,136.167275
,65.7082,,136.188375
,65.723675,,136.219675
,65.747825,,136.291975
,65.76475,,136.320875
,65.798075,,136.384975
,65.8165,,136.42115
,65.8336,,136.43885
,65.8576,,136.714875
,65.888775,,136.8329
,65.914125,,136.9072
,66.014925,,136.97445
,66.041075,,137.107325
,66.0849,,137.153
,66.14855,,137.167275
,66.170725,,137.442875
,66.191625,,137.558975
,66.236025,,137.7014
,66.25025,,137.757225
,66.267,,137.814125
,66.315525,,137.926275
,66.38485,,137.999275
,66.399025,,138.116675
,66.4263,,138.1774
,66.44755,,138.5109
,66.47,,138.555125
,66.5039,,138.58315
,66.542075,,138.61065
,66.60375,,138.7202
,66.663825,,138.7432
,66.72565,,138.788725
,66.7433,,138.808275
,66.755175,,138.8953
,66.778475,,139.08335
,66.79075,,139.160425
,66.81175,,139.206675
,66.8425,,139.30325
,66.8668,,139.3387
,66.886025,,139.37245
,66.907475,,139.396975
,66.925225,,139.486275
,66.9539,,139.54925
,66.9737,,139.582575
,66.996975,,139.62
,67.024725,,139.6529
,67.068875,,139.697625
,67.0882,,139.812675
,67.1054,,139.926675
,67.12205,,139.947425
,67.13705,,139.97135
,67.155825,,140.068525
,67.1695,,140.088625
,67.190125,,140.225725
,67.2052,,140.274525
,67.2199,,140.329825
,67.24575,,140.5386
,67.269625,,140.59705
,67.3456,,140.807575
,67.422525,,140.92375
,67.472925,,141.04585
,67.494425,,141.150325
,67.51105,,141.2486
,67.526975,,141.307525
,67.5405,,141.37295
,67.555875,,141.5086
,67.570725,,141.576375
,67.583825,,141.616775
,67.600825,,141.692075
,67.623325,,142.254725
,67.64145,,142.359275
,67.655625,,142.41885
,67.6778,,142.443025
,67.69895,,142.500325
,67.725725,,142.523575
,67.76065,,142.570625
,67.8172,,142.594725
,67.87995,,142.636625
,67.919725,,142.66545
,67.949925,,142.779975
,67.9606,,142.870675
,67.973125,,142.910625
,67.989625,,142.932775
,68.009175,,143.068575
,68.024325,,143.070925
,68.039225,,143.165275
,68.057075,,143.249625
,68.08295,,143.3466
,68.1142,,143.447875
,68.1382,,143.68955
,68.1677,,144.044625
,68.19765,,144.0814
,68.2175,,144.153175
,68.242825,,144.2664
,68.2676,,144.6348
,68.312425,,144.70265
,68.3611,,144.742875
,68.39755,,144.77555
,68.4657,,144.7963
,68.507875,,144.813575
,68.53025,,144.855025
,68.55065,,144.897025
,68.590575,,144.960175
,68.6062,,144.983925
,68.6281,,145.099075
,68.6422,,145.188325
,68.653725,,145.2488
,68.67955,,145.31045
,68.726375,,145.5037
,68.74935,,145.582075
,68.76635,,145.627425
,68.799375,,145.79795
,68.80835,,146.115525
,68.82665,,146.17745
,68.843375,,146.201075
,68.8672,,146.36485
,68.88905,,146.815225
,68.903775,,146.8445
,68.928525,,146.875625
,68.970525,,146.909725
,69.00835,,146.9314
,69.045725,,146.994725
,69.1096,,147.13915
,69.133075,,147.2147
,69.150175,,147.254875
,69.177625,,147.60135
,69.215625,,147.628925
,69.266225,,147.6907
,69.295325,,147.8709
,69.312675,,147.9368
,69.347275,,147.9702
,69.362575,,148.0626
,69.3905,,148.112375
,69.40755,,148.312175
,69.422325,,148.3482
,69.4382,,148.42465
,69.454675,,148.635425
,69.464225,,148.82385
,69.490125,,148.860675
,69.51095,,148.92525
,69.5292,,149.227
,69.54705,,149.3989
,69.56395,,149.710725
,69.579725,,149.833625
,69.60125,,149.9377
,69.616275,,150.1747
,69.6334,,150.495225
,69.6506,,150.516375
,69.665275,,150.6273
,69.67795,,150.9661
,69.71395,,151.202525
,69.72405,,151.229175
,69.7324,,151.30535
,69.756525,,151.509
,69.8041,,151.533875
,69.842225,,151.71045
,69.875775,,151.805975
,69.918125,,151.824725
,69.9529,,151.99745
,69.977,,152.033875
,69.998675,,152.1621
,70.008025,,152.5843
,70.0321,,152.6096
,70.064325,,152.795325
,70.0794,,152.9006
,70.09695,,152.930925
,70.119925,,152.975275
,70.143,,153.20865
,70.165225,,153.333025
,70.229775,,153.41595
,70.2454,,153.481325
,70.288825,,153.5781
,70.33525,,153.677625
,70.3641,,153.7488
,70.395325,,153.7769
,70.4465,,153.87395
,70.4805,,153.926325
,70.488975,,154.125725
,70.49945,,154.1494
,70.512675,,154.201375
,70.528125,,154.23715
,70.540975,,154.266075
,70.5522,,154.306625
,70.594675,,154.3326
,70.6119,,154.398125
,70.637525,,154.43805
,70.6661,,154.48165
,70.684825,,154.558125
,70.707,,154.6251
,70.731425,,154.7158
,70.761425,,154.76185
,70.79335,,154.76995
,70.843025,,154.8265
,70.883625,,154.857125
,70.9413,,154.877525
,70.973625,,155.164475
,71.00875,,155.22475
,71.051725,,155.361325
,71.07635,,155.5255
,71.0906,,155.544875
,71.102,,155.7705
,71.111775,,155.79435
,71.124975,,155.8637
,71.138625,,156.059925
,71.150825,,156.10525
,71.167175,,156.249425
,71.185325,,156.32655
,71.213325,,156.420675
,71.267425,,156.561475
,71.308275,,156.62365
,71.3353,,157.191625
,71.35995,,157.26855
,71.411625,,157.3867
,71.48165,,157.4183
,71.537425,,157.457825
,71.56775,,157.4932
,71.59685,,157.520925
,71.613725,,157.59505
,71.634225,,157.64405
,71.6495,,157.72285
,71.664875,,157.917125
,71.6792,,157.9664
,71.69365,,158.013725
,71.714775,,158.12215
,71.741775,,158.403875
,71.76315,,158.421925
,71.7868,,158.4464
,71.8066,,158.688875
,71.835075,,158.7509
,71.8787,,158.8852
,71.90065,,158.95055
,71.9053,,159.026925
,71.929975,,159.13735
,71.958475,,159.196725
,71.98565,,159.214575
,72.0109,,159.27205
,72.040125,,159.4001
,72.06845,,159.62445
,72.0982,,159.648175
,72.12665,,159.6757
,72.1316,,159.837
,72.18175,,159.93945
,72.2128,,159.9785
,72.2261,,160.0139
,72.24055,,160.087275
,72.259325,,160.121725
,72.27965,,160.145125
,72.298675,,160.5454
,72.319075,,160.617575
,72.3421,,160.740825
,72.356975,,160.818
,72.371125,,160.863825
,72.38875,,161.04085
,72.415575,,161.156725
,72.4405,,161.17915
,72.46155,,161.241475
,72.486875,,161.2459
,72.516425,,161.2638
,72.517675,,161.392675
,72.57365,,161.48105
,72.605775,,161.5727
,72.65115,,161.742775
,72.6779,,162.02805
,72.7042,,162.172275
,72.719625,,162.39035
,72.732025,,162.55995
,72.754275,,162.6397
,72.7796,,162.676
,72.797825,,162.7123
,72.811125,,162.7589
,72.830025,,162.811425
,72.8608,,162.821925
,72.8877,,162.965425
,72.91515,,163.017925
,72.9524,,163.063
,72.984325,,163.103125
,73.01445,,163.21305
,73.058525,,163.408775
,73.073825,,163.480325
,73.105925,,163.74745
,73.127125,,163.9038
,73.143375,,163.94665
,73.15645,,164.20615
,73.1831,,164.330725
,73.21005,,164.40775
,73.2455,,164.4373
,73.27975,,164.50415
,73.30765,,164.621
,73.33475,,164.6513
,73.353125,,164.75955
,73.3748,,164.906
,73.3959,,165.06365
,73.4177,,165.200375
,73.444775,,165.4411
,73.465375,,165.50585
,73.486725,,165.551825
,73.50425,,165.5825
,73.517425,,165.760925
,73.538675,,165.9132
,73.559525,,165.95105
,73.5639,,166.038
,73.589325,,166.127425
,73.61645,,166.16855
,73.644225,,166.306675
,73.699075,,166.575375
,73.7351,,166.640275
,73.766275,,166.70455
,73.7854,,166.8424
,73.81205,,166.90035
,73.823825,,166.97475
,73.836225,,167.123375
,73.848075,,167.233075
,73.8591,,167.264925
,73.871525,,167.478025
,73.896175,,167.512025
,73.910925,,167.581875
,73.9238,,167.614925
,73.936475,,167.74155
,73.9525,,167.798325
,73.998725,,167.838925
,74.019475,,168.01825
,74.04815,,168.063675
,74.0802,,168.13105
,74.126475,,168.152275
,74.21285,,168.483625
,74.240375,,168.72755
,74.265125,,168.852225
,74.28095,,168.87365
,74.2979,,169.13405
,74.3154,,169.213825
,74.327275,,169.2544
,74.34905,,169.274
,74.360675,,169.313475
,74.37355,,169.350375
,74.38925,,169.963
,74.407625,,170.031475
,74.426125,,170.35695
,74.46055,,170.39545
,74.518825,,170.735125
,74.557525,,170.783425
,74.590825,,170.868425
,74.641025,,170.894175
,74.664925,,171.007
,74.697475,,171.058675
,74.711575,,171.113875
,74.74685,,171.655825
,74.754625,,171.79015
,74.7681,,171.814625
,74.790025,,171.957625
,74.812975,,171.97445
,74.82505,,172.019825
,74.8753,,172.400825
,74.92415,,172.828
,74.952125,,172.8768
,75.00985,,172.9094
,75.053825,,172.951
,75.098375,,172.9763
,75.112975,,173.172575
,75.16725,,173.3253
,75.175475,,173.427875
,75.190125,,173.516675
,75.204675,,173.553725
,75.22005,,173.73285
,75.235725,,173.942575
,75.254,,173.967975
,75.275725,,174.06045
,75.312225,,174.3867
,75.392825,,174.851675
,75.427525,,174.918725
,75.4741,,174.950675
,75.510425,,175.024475
,75.525675,,175.156325
,75.533,,175.17225
,75.551275,,175.193775
,75.568625,,175.256775
,75.585025,,175.33775
,75.603075,,175.736725
,75.614725,,175.7665
,75.632725,,176.13895
,75.64675,,176.256075
,75.6626,,176.26
,75.6792,,176.4851
,75.71585,,176.6058
,75.732025,,176.6756
,75.788375,,176.8587
,75.807925,,176.8699
,75.84265,,176.909025
,75.896425,,177.178425
,75.980825,,177.275975
,75.992025,,177.305725
,76.00555,,177.36375
,76.01445,,177.636825
,76.028275,,177.90545
,76.0384,,178.210625
,76.051325,,178.539275
,76.06515,,178.6776
,76.0738,,178.7801
,76.08405,,178.81805
,76.091825,,178.95375
,76.111525,,179.108425
,76.1178,,179.1641
,76.136775,,179.19545
,76.150575,,179.23475
,76.170525,,179.5262
,76.1815,,179.6274
,76.1916,,179.695925
,76.203725,,179.784725
,76.214025,,180.27025
,76.223675,,180.30165
,76.24695,,180.4095
,76.256125,,180.501775
,76.267225,,180.73205
,76.287275,,180.81555
,76.3089,,180.83915
,76.3194,,181.25745
,76.3287,,181.308825
,76.3413,,181.422425
,76.352275,,181.523025
,76.36005,,181.61385
,76.368575,,181.647975
,76.375375,,181.8286
,76.3944,,182.28965
,76.401375,,182.57405
,76.4255,,182.6756
,76.441975,,182.89425
,76.4554,,183.099725
,76.480175,,183.209075
,76.4961,,183.246475
,76.5118,,183.677975
,76.521075,,183.887075
,76.552175,,183.920375
,76.570325,,184.2893
,76.579325,,184.4778
,76.58955,,184.7369
,76.5993,,184.764125
,76.6137,,185.25425
,76.630675,,185.511275
,76.643875,,185.642825
,76.6614,,185.927375
,76.67445,,186.360675
,76.698675,,187.0424
,76.705725,,187.237175
,76.716075,,187.2567
,76.746725,,187.728875
,76.7591,,187.768175
,76.7726,,187.8754
,76.8081,,188.62185
,76.8785,,188.77305
,76.926425,,189.067775
,76.963025,,189.293975
,77.01825,,189.31925
,77.050425,,189.557475
,77.0752,,190.46385
,77.097025,,190.5586
,77.1102,,190.812275
,77.127125,,191.29295
,77.140825,,191.775275
,77.1537,,192.6988
,77.16605,,192.949825
,77.182575,,193.166775
,77.194275,,193.28455
,77.238125,,193.3792
,77.28645,,193.463125
,77.304925,,193.54075
,77.3363,,194.1466
,77.3661,,194.20405
,77.394575,,194.397675
,77.4323,,194.74815
,77.459,,194.91585
,77.513775,,194.98455
,77.55755,,195.4872
,77.6151,,195.832075
,77.6303,,195.86835
,77.663525,,195.897625
,77.676675,,195.9678
,77.693775,,196.0265
,77.70645,,196.20675
,77.71765,,196.259725
,77.73995,,196.641625
,77.761675,,197.563675
,77.77075,,197.868575
,77.78465,,198.125
,77.806275,,199.215025
,77.822975,,199.283825
,77.85685,,200.312625
,77.880725,,200.745775
