SPK_SPKC04a (inh/exc),SPK_SPKC06a (inhi),SPK_SPKC09a (inhi)
389.983025,465.899425,471.266925
390.016075,465.990075,471.304025
390.055425,466.008375,471.38045
390.076075,466.058025,471.475275
390.091175,466.11915,471.499025
390.09965,466.14005,471.529175
390.119325,466.417875,471.610025
390.134775,466.5754,471.6221
390.1419,466.731725,471.8368
390.15405,466.749125,471.947875
390.166525,466.759725,471.955225
390.178,466.806575,471.974275
390.1822,466.859525,472.068175
390.18705,466.869125,472.114525
390.191525,466.90195,472.179
390.19525,466.991075,472.322975
390.2027,467.102775,472.406575
390.206225,467.210975,472.508575
390.218275,467.24335,472.54715
390.2272,467.283275,472.570825
390.232025,467.3078,472.58295
390.239,467.325875,472.608025
390.2421,467.347775,472.642075
390.246475,467.356125,472.658475
390.2684,467.427475,472.663725
390.2847,467.45005,472.764875
390.297525,467.4641,472.830875
390.311375,467.54915,472.873575
390.32205,467.658125,472.886875
390.33345,467.839175,472.9172
390.368825,468.022175,472.966775
390.395275,468.068075,473.02445
390.4042,468.24095,473.0561
390.40755,468.250675,473.090625
390.419775,468.25815,473.1889
390.428975,468.299675,473.1956
390.436075,468.377025,473.21245
390.4493,468.382375,473.242475
390.461775,468.448425,473.2583
390.4736,468.498,473.326425
390.480875,468.668975,473.403825
390.4991,468.710325,473.463625
390.5046,468.716825,473.609575
390.513725,468.732375,473.6322
390.524225,468.7352,473.855625
390.52715,468.743425,473.87865
390.535475,468.751375,473.916925
390.54875,468.799475,473.94615
390.5626,468.8008,473.981475
390.576775,468.8138,474.032225
390.5875,468.834925,474.1662
390.6066,469.008825,474.207425
390.647625,469.050075,474.22645
390.668175,469.138475,474.239975
390.68685,469.308825,474.33995
390.716025,469.326475,474.356125
390.7828,469.333225,474.3901
390.84545,469.357375,474.453925
390.86315,469.389475,474.531375
390.871225,469.40815,474.558175
390.891625,469.4517,474.77425
390.9183,469.649975,474.839775
390.969275,469.73365,474.90655
390.9812,469.789925,474.9502
390.996175,469.832525,474.9728
391.01725,469.857725,475.02405
391.033525,469.892425,475.041875
391.0418,469.930425,475.13045
391.053775,469.971325,475.14615
391.069375,469.9901,475.1652
391.072375,470.055875,475.254475
391.089825,470.1479,475.308
391.0936,470.20465,475.400175
391.1529,470.25705,475.478475
391.1576,470.271775,475.503175
391.197425,470.2845,475.5069
391.2165,470.3009,475.5237
391.218775,470.352175,475.546775
391.28425,470.407075,475.563425
391.293475,470.46375,475.745
391.30905,470.475425,475.770125
391.311275,470.52695,475.782025
391.34355,470.560375,475.812075
391.358575,470.56685,475.842025
391.37745,470.573675,475.8627
391.3957,470.5999,475.9121
391.4466,470.60485,475.942525
391.496825,470.6222,476.000675
391.53935,470.696825,476.024975
391.556875,470.9188,476.0582
391.56565,470.946375,476.081875
391.576375,470.96875,476.1833
391.584625,471.02315,476.21165
391.59265,471.031825,476.21555
391.598525,471.05645,476.21765
391.610475,471.10075,476.22945
391.619,471.167775,476.5897
391.6312,471.201425,476.62285
391.657425,471.2487,476.698425
391.658975,471.268075,476.7504
391.6951,471.27515,476.8395
391.722075,471.285075,476.997925
391.73915,471.2929,477.107925
391.75465,471.30185,477.139725
391.780475,471.355425,477.152575
391.797,471.382475,477.15885
391.814125,471.529275,477.325575
391.837825,471.56425,477.375775
391.86905,471.590525,477.40485
391.88795,471.614325,477.431825
391.9186,471.650025,477.4584
391.94725,471.6642,477.4626
391.9829,471.689,477.546525
391.98615,471.84905,477.6151
392.056925,471.930775,477.6459
392.08305,471.9644,477.83105
392.1418,471.97515,477.844775
392.15065,472.031075,477.889625
392.15675,472.08345,477.92965
392.182375,472.16665,477.939425
392.196175,472.234375,477.9461
392.201025,472.240025,477.9965
392.210425,472.266025,478.023125
392.21985,472.3662,478.116525
392.236275,472.415675,478.197025
392.253775,472.4514,478.2238
392.271275,472.4738,478.29645
392.303525,472.507525,478.391225
392.322025,472.51855,478.47565
392.378125,472.558775,478.522525
392.38135,472.59945,478.547275
392.398175,472.65655,478.63715
392.4448,472.715175,478.699175
392.454025,472.746725,478.84535
392.480125,472.7927,478.917
392.5084,472.81635,478.948275
392.531,472.8236,478.982525
392.5459,472.88415,478.99805
392.557025,472.89575,479.03245
392.564625,472.917475,479.0733
392.569025,472.924,479.116725
392.582625,472.94135,479.152225
392.601275,472.96445,479.18745
392.617975,472.97435,479.206575
392.633425,473.0376,479.264925
392.694175,473.073625,479.2856
392.713225,473.141875,479.388025
392.724,473.21575,479.6943
392.733425,473.254925,479.7156
392.767725,473.268125,479.729375
392.79335,473.279975,479.738775
392.81395,473.287125,479.750075
392.84275,473.29755,479.765525
392.86795,473.354525,479.773325
392.9068,473.438725,479.79425
392.928875,473.474025,479.8154
392.947225,473.520225,479.8878
392.9676,473.531225,480.058575
392.985925,473.5386,480.139275
393.01625,473.558325,480.191425
393.043575,473.650125,480.203775
393.069825,473.673925,480.328025
393.094275,473.732925,480.338325
393.12045,473.8039,480.3521
393.1298,473.839175,480.3608
393.151275,473.8598,480.3958
393.1882,473.88865,480.422475
393.221625,473.923275,480.44515
393.2392,473.9344,480.46895
393.25675,473.950125,480.488925
393.27845,473.979575,480.556375
393.286375,473.987325,480.577375
393.303625,474.0536,480.6228
393.32705,474.0711,480.6392
393.3297,474.0882,480.66535
393.35195,474.115475,480.732725
393.374375,474.17125,480.796125
393.406375,474.190825,480.8124
393.43035,474.225625,480.831075
393.459725,474.31165,480.939425
393.4874,474.32505,480.958225
393.50815,474.33735,480.9985
393.52605,474.4065,481.013675
393.543425,474.4162,481.027475
393.588575,474.441725,481.091875
393.6123,474.4514,481.383575
393.65695,474.4912,481.3982
393.69265,474.534175,481.416525
393.74285,474.615075,481.493325
393.76615,474.6301,481.59815
393.7955,474.720575,481.6235
393.808625,474.729,481.63365
393.818575,474.7478,481.6464
393.85175,474.8248,481.796
393.8778,474.906,481.877075
393.8893,474.951225,481.92135
393.92065,474.9841,481.94765
393.958625,475.0057,481.989375
393.9724,475.01685,482.0303
394.008725,475.07065,482.0773
394.06805,475.099775,482.1293
394.102925,475.12025,482.149425
394.1323,475.133625,482.166175
394.153075,475.15915,482.18145
394.167525,475.1763,482.204025
394.169375,475.2594,482.295075
394.18475,475.361925,482.3378
394.1952,475.47015,482.47195
394.215075,475.52345,482.480875
394.22915,475.546625,482.493475
394.25365,475.55625,482.51025
394.256875,475.564425,482.52935
394.292525,475.584425,482.554875
394.33725,475.58975,482.6068
394.393575,475.603775,482.645
394.422175,475.679275,482.662325
394.44135,475.692,482.683275
394.4593,475.888875,482.699925
394.4659,475.907525,482.766675
394.475025,475.919975,482.7829
394.482525,475.9334,482.8813
394.49465,475.962525,482.9641
394.4978,475.98305,483.104975
394.535125,475.998825,483.14105
394.554,476.022675,483.1767
394.593725,476.067425,483.193975
394.628,476.208725,483.2199
394.629725,476.21635,483.232675
394.656975,476.25625,483.234775
394.665525,476.26155,483.371825
394.704775,476.2666,483.4111
394.733975,476.292175,483.427025
394.786625,476.29955,483.44495
394.7928,476.314275,483.446575
394.81215,476.33215,483.449775
394.8431,476.40485,483.457525
394.862225,476.46175,483.480375
394.894825,476.4786,483.560075
394.914375,476.506975,483.6014
394.935975,476.617375,483.6035
394.944725,476.68785,483.61805
394.98,476.731475,483.6748
395.007225,476.771225,483.69775
395.024275,476.8149,483.722325
395.0586,476.855675,483.734625
395.0998,476.8677,483.7702
395.149625,476.884325,483.83705
395.20165,476.930225,483.915975
395.2373,476.94255,483.94
395.257375,476.96775,484.0275
395.27325,477.024775,484.149875
395.292975,477.136575,484.2155
395.29455,477.1629,484.226875
395.303175,477.24455,484.343325
395.309375,477.380325,484.366025
395.320275,477.407025,484.401875
395.327275,477.438475,484.445725
395.329375,477.489425,484.4706
395.3327,477.496,484.5308
395.33715,477.523425,484.569175
395.343725,477.5474,484.71235
395.352625,477.596425,484.770875
395.353625,477.628175,484.796025
395.3803,477.6421,484.824525
395.425725,477.66165,484.881625
395.443775,477.7255,484.910725
395.458,477.8481,484.952725
395.463075,477.881725,485.047825
395.481625,477.9156,485.0846
395.507375,477.925325,485.332325
395.509625,477.933575,485.3596
395.522725,477.9373,485.395975
395.545225,477.942025,485.4127
395.555825,477.947625,485.439375
395.5644,477.970175,485.462075
395.604275,477.9882,485.489125
395.635725,478.000575,485.526075
395.70795,478.0091,485.544925
395.743775,478.063325,485.579725
395.772075,478.102475,485.5844
395.79825,478.114375,485.7473
395.808825,478.1741,485.772125
395.827525,478.23125,485.80315
395.838525,478.275225,485.826725
395.855075,478.337575,485.8383
395.865025,478.358225,485.876025
395.8746,478.363175,485.8991
395.87645,478.372425,485.913575
395.889575,478.412975,485.94875
395.91745,478.424875,485.996025
395.935425,478.48395,486.024275
395.973875,478.5055,486.039725
396.006475,478.54515,486.087125
396.00815,478.61485,486.1242
396.049725,478.6316,486.22965
396.09315,478.65415,486.28655
396.14235,478.69415,486.3197
396.169825,478.725075,486.511
396.18885,478.730675,486.6985
396.203025,478.74235,486.71335
396.2184,478.75395,486.728725
396.2356,478.771775,486.745925
396.247025,478.795625,486.800875
396.26,478.839875,486.81395
396.264525,478.844425,486.885925
396.2794,478.85705,486.937625
396.325525,478.866125,487.0282
396.3745,478.874325,487.04395
396.392475,478.88315,487.0593
396.41955,478.92145,487.187475
396.458625,479.046125,487.2051
396.459625,479.070775,487.2313
396.531875,479.0817,487.253075
396.590925,479.088,487.279175
396.599225,479.10285,487.323775
396.6766,479.1395,487.51815
396.711575,479.15255,487.5803
396.726475,479.1628,487.593875
396.7288,479.169525,487.638975
396.77205,479.2564,487.654375
396.7767,479.3276,487.685875
396.7881,479.350125,487.721475
396.80075,479.3782,487.7544
396.811425,479.41055,487.79085
396.817375,479.42995,487.845625
396.82285,479.517275,487.8687
396.827075,479.70325,487.88985
396.83115,479.71475,487.911325
396.8366,479.7241,487.993575
396.847575,479.73665,488.0101
396.864775,479.742175,488.035275
396.871275,479.74685,488.079025
396.87685,479.76495,488.1092
396.888025,479.779325,488.117675
396.900125,479.7829,488.1866
396.904125,479.79705,488.2536
396.9128,479.822325,488.284125
396.920725,479.8375,488.323125
396.93295,479.85475,488.39315
396.934675,479.878925,488.504325
396.943975,479.946625,488.569425
396.95065,479.9585,488.626675
396.96815,479.9754,488.668975
396.9827,479.99465,488.6825
397.002825,480.03925,488.6947
397.012975,480.05665,488.71495
397.04695,480.07485,488.780825
397.0764,480.122075,488.861575
397.091925,480.155825,488.9801
397.100725,480.16665,489.11205
397.115075,480.1739,489.13035
397.13065,480.214775,489.230225
397.1442,480.261275,489.25075
397.158925,480.2753,489.308875
397.201275,480.313275,489.319075
397.2295,480.329225,489.3707
397.2489,480.3412,489.411925
397.269775,480.353075,489.4379
397.29215,480.366575,489.505975
397.324575,480.41695,489.646775
397.37695,480.428475,489.68655
397.4286,480.43675,489.6963
397.448275,480.56665,489.706125
397.47095,480.598725,489.76465
397.4903,480.682725,489.9027
397.5225,480.72245,489.930325
397.5298,480.7698,490.0056
397.554075,480.7867,490.025925
397.566575,480.798675,490.0426
397.572725,480.839025,490.0632
397.586425,480.855175,490.1386
397.5943,480.871,490.14615
397.5983,480.8853,490.1486
397.6035,480.914425,490.171775
397.608075,481.002575,490.18905
397.613675,481.022675,490.202225
397.61755,481.027975,490.2088
397.620575,481.071825,490.225725
397.62575,481.122625,490.598275
397.630725,481.13295,490.610775
397.642475,481.14715,490.6803
397.648325,481.183425,490.722725
397.6552,481.211075,490.789825
397.66895,481.2699,490.802225
397.678475,481.4406,490.878125
397.69175,481.4559,490.903175
397.70295,481.4668,490.942775
397.710525,481.495625,491.029475
397.71635,481.502925,491.323225
397.725925,481.5115,491.330575
397.733025,481.5279,491.35715
397.7384,481.6043,491.367975
397.7513,481.616025,491.379
397.767625,481.773875,491.3926
397.785125,481.870525,491.423575
397.79675,481.8793,491.447375
397.801125,481.886875,491.512375
397.8076,481.89655,491.603225
397.820225,481.906225,491.622625
397.839325,481.964775,491.686625
397.86085,482.018975,491.6954
397.890875,482.04465,491.711275
397.9071,482.079625,491.746825
397.92385,482.168225,491.761675
397.964875,482.232725,491.808675
398.001825,482.2521,491.84255
398.01205,482.277525,491.853075
398.024675,482.30495,491.888725
398.050225,482.34915,491.93165
398.0713,482.386775,491.9729
398.11135,482.40265,492.065125
398.1576,482.41975,492.15045
398.208275,482.4479,492.23845
398.2437,482.461075,492.265
398.273775,482.491075,492.341875
398.2895,482.49915,492.3902
398.3355,482.6734,492.4377
398.361275,482.6936,492.84755
398.3781,482.72645,492.886975
398.392175,482.766825,492.90565
398.405025,482.78565,492.933775
398.4128,482.8729,492.986325
398.418575,482.8894,493.06255
398.43685,482.935225,493.1026
398.460775,482.946125,493.105575
398.487275,483.031575,493.11725
398.512,483.064575,493.13595
398.593275,483.08885,493.1589
398.66485,483.114975,493.2422
398.7745,483.11925,493.262325
398.787175,483.134775,493.2704
398.81025,483.1449,493.2839
398.82925,483.256225,493.542975
398.8395,483.289025,493.602775
398.851675,483.31325,493.634625
398.864075,483.35765,493.814
398.877725,483.390775,493.83205
398.88225,483.41565,493.854025
398.89125,483.447,494.054125
398.902875,483.477025,494.073125
398.91175,483.507425,494.177825
398.920125,483.5396,494.19385
398.936,483.588575,494.2281
398.953075,483.599375,494.32975
398.96765,483.82175,494.4067
398.975675,483.8369,494.469125
398.999,483.85695,494.593
399.00315,483.893,494.6138
399.02625,483.9136,494.623275
399.031275,483.9372,494.63145
399.043225,483.946875,494.639575
399.07055,483.9539,494.66065
399.07755,483.9746,494.6895
399.113625,483.9872,494.72075
399.150375,484.014375,494.808775
399.1858,484.026175,494.8356
399.218025,484.190675,494.8887
399.2422,484.206925,494.9393
399.26145,484.221425,494.964575
399.280825,484.248325,494.980475
399.2866,484.2696,495.14585
399.301925,484.27765,495.17865
399.308625,484.3303,495.2094
399.329025,484.36525,495.220675
399.3547,484.37185,495.248175
399.376875,484.38875,495.250425
399.40325,484.399325,495.28575
399.407625,484.456625,495.357075
399.4311,484.471,495.481775
399.444375,484.501375,495.494375
399.450775,484.554825,495.681275
399.46405,484.58535,495.697975
399.486075,484.595175,495.71405
399.5126,484.606,495.786275
399.564575,484.6348,495.8048
399.6152,484.724625,495.82135
399.680075,484.801225,495.856375
399.73195,484.824075,495.876325
399.748925,484.847025,495.927175
399.77045,484.8803,495.96255
399.78645,484.947,496.056975
399.79895,485.020075,496.161275
399.81365,485.21025,496.228575
399.82605,485.281475,496.292725
399.8426,485.30605,496.313125
399.8701,485.32415,496.3539
