SPK_SPKC09a,SPK_SPKC12a,SPK_SPKC12b,SPK_SPKC12c,SPK_SPKC14a
120.600725,208.70735,114.556875,112.053225,132.2095
120.71985,208.77445,114.582225,112.072825,132.2562
120.74375,208.8389,114.606225,112.1111,132.349325
120.7856,208.97445,114.6274,112.133775,132.413375
120.810575,209.06715,114.646475,112.146175,132.4482
120.851625,209.22935,114.661925,112.169375,132.5317
120.87515,209.3571,114.693375,112.170925,132.550775
120.8855,209.3697,114.7213,112.1919,132.58475
120.910725,209.4428,114.754775,112.207125,132.591825
120.92035,209.501175,114.772525,112.2195,132.78725
121.0194,209.557975,114.78375,112.2288,132.8128
121.039925,209.754875,114.8199,112.2737,132.822725
121.090625,209.8244,114.861875,112.2886,132.8574
121.1002,209.8663,114.877475,112.30145,132.89945
121.113675,210.0349,114.9324,112.310575,132.9283
121.146325,210.048175,114.966725,112.3141,132.951825
121.159375,210.379225,114.9772,112.370225,132.964
121.168325,210.532175,114.99305,112.389175,133.00835
121.217325,210.871525,115.057775,112.402475,133.03195
121.274725,210.91945,115.09005,112.431825,133.04785
121.310225,211.00005,115.1066,112.445925,133.102125
121.33515,211.259525,115.119925,112.461925,133.121825
121.356375,211.2639,115.13325,112.47895,133.1545
121.46995,211.5325,115.1435,112.496175,133.315225
121.483225,211.5673,115.1821,112.533075,133.325275
121.510475,211.945675,115.217125,112.54835,133.34395
121.6031,212.128625,115.228575,112.5684,133.3665
121.612825,212.187525,115.237475,112.5909,133.373375
121.6373,212.362025,115.24565,112.6042,133.37905
121.720475,212.452825,115.254375,112.6147,133.418625
121.755325,212.45775,115.278725,112.6237,133.47445
121.77565,212.46465,115.290125,112.6417,133.534025
121.8363,212.475025,115.300225,112.66295,133.62155
121.9433,212.520175,115.3128,112.711125,133.716175
121.95685,212.557225,115.325325,112.72375,133.754025
122.006075,212.74325,115.3397,112.739,133.789275
122.088075,212.8779,115.41475,112.775825,133.823725
122.126975,212.909925,115.45825,112.784575,133.882725
122.24185,212.951125,115.54135,112.797875,133.906425
122.2545,212.984275,115.549575,112.830475,133.93845
122.319125,213.05265,115.56055,112.849925,133.97835
122.362425,213.06175,115.571525,112.8961,133.995275
122.3723,213.227075,115.6275,112.907,134.00755
122.389075,213.404475,115.644575,112.92295,134.038225
122.47415,213.481875,115.66505,112.9396,134.07445
122.612275,213.550375,115.684925,112.9673,134.122975
122.655125,213.648975,115.732875,112.98005,134.157125
122.680075,213.897925,115.827375,112.985075,134.2925
122.692075,213.968325,115.8507,112.9939,134.326075
122.743925,214.079,115.864425,113.012175,134.355825
122.763375,214.16615,115.8994,113.0415,134.3728
122.8354,214.340525,115.910925,113.0945,134.53915
122.868275,214.439175,115.947625,113.1178,134.555125
122.874375,214.514775,115.983475,113.12805,134.57305
123.043125,214.762025,115.997925,113.137975,134.6034
123.065775,214.900675,116.021225,113.1504,134.614525
123.090275,214.94275,116.079175,113.186175,134.6623
123.145275,215.068025,116.090075,113.19505,134.6693
123.17325,215.123225,116.10785,113.209125,134.7018
123.20105,215.137475,116.1193,113.223575,134.737475
123.21345,215.1778,116.14985,113.226,134.778775
123.284375,215.2137,116.203125,113.279075,134.78575
123.296475,215.23355,116.2353,113.3017,134.813
123.36675,215.46215,116.2557,113.3141,134.83845
123.37335,215.6033,116.2573,113.32505,134.885625
123.3933,216.3276,116.28705,113.3395,135.071325
123.428175,216.3705,116.29615,113.3521,135.12085
123.448525,216.462025,116.306075,113.369925,135.2223
123.460925,216.931575,116.329325,113.406075,135.2345
123.521175,217.780425,116.369175,113.4384,135.25115
123.5353,218.144675,116.390825,113.458225,135.27735
123.5691,218.288975,116.40425,113.478775,135.3035
123.58265,218.407425,116.41505,113.498325,135.34285
123.620075,218.471825,116.4241,113.520525,135.384325
123.72215,218.54855,116.446425,113.56815,135.43105
123.765625,218.624275,116.466825,113.5872,135.45055
123.819025,218.6278,116.4917,113.5949,135.471925
123.857525,219.2032,116.5291,113.609625,135.488175
123.9042,219.22245,116.574925,113.669225,135.564225
123.916775,219.812175,116.581025,113.69955,135.583775
123.936625,220.028975,116.594675,113.708825,135.61025
123.98375,220.266125,116.6351,113.728675,135.61775
124.091175,220.3211,116.648625,113.745175,135.799025
124.10035,220.563975,116.662525,113.76105,135.84795
124.10935,220.619,116.672125,113.791575,135.8897
124.1255,220.70755,116.679725,113.804525,136.017025
124.143775,220.716,116.685075,113.820425,136.037925
124.1638,220.9206,116.70905,113.857525,136.1372
124.19435,220.983625,116.719275,113.871675,136.170975
124.250975,221.26,116.73025,113.89205,136.184075
124.32485,221.345275,116.757575,113.911775,136.214675
124.347575,221.84265,116.8069,113.924175,136.218575
124.456875,222.52965,116.8456,113.94045,136.22755
124.5282,222.774625,116.851025,113.95425,136.347175
124.651825,223.1436,116.8737,113.9777,136.430425
124.665375,223.179575,116.896725,113.9871,136.48985
124.67135,223.39065,116.9624,114.0066,136.557025
124.680375,223.56235,117.0015,114.040275,136.610675
124.789175,223.6894,117.0157,114.0564,136.660775
124.842175,223.724025,117.07565,114.108475,136.716025
124.949825,223.88865,117.09035,114.128825,136.745
124.973375,224.158875,117.101525,114.14755,136.7624
124.984825,224.313525,117.11345,114.180975,136.76995
125.0305,224.680825,117.140375,114.215925,136.800425
125.061325,224.8379,117.1466,114.2289,136.944075
125.10195,224.983125,117.22305,114.238025,136.9975
125.124425,225.000775,117.26125,114.25775,137.0137
125.135825,225.279925,117.2858,114.266625,137.1005
125.1711,225.45425,117.30005,114.290775,137.114175
125.1893,225.6642,117.315225,114.300775,137.184025
125.198475,226.036875,117.3235,114.306275,137.200225
125.20715,226.141675,117.347025,114.3259,137.213175
125.32285,226.559525,117.353225,114.335975,137.238825
125.3809,226.68595,117.37325,114.3496,137.249725
125.392125,226.733975,117.410025,114.3645,137.302975
125.405025,226.81175,117.423875,114.380675,137.32175
125.48005,227.0336,117.437275,114.396475,137.333475
125.5072,227.41875,117.455,114.4168,137.35195
125.567775,228.178575,117.51045,114.464875,137.404175
125.595575,228.1903,117.540425,114.50545,137.428875
125.6161,228.55225,117.552175,114.5219,137.4474
125.6386,228.77495,117.572675,114.540475,137.47005
125.722875,228.911675,117.5973,114.550475,137.487875
125.840275,228.930675,117.615775,114.551725,137.521925
125.854275,229.223175,117.6243,114.5648,137.673375
125.919875,229.280075,117.634575,114.578475,137.6824
125.9696,229.41555,117.643775,114.588025,137.7044
126.004425,229.467225,117.656125,114.604075,137.731
126.01595,229.530775,117.666575,114.61395,137.8462
126.111475,229.610125,117.67695,114.62065,138.004175
126.1679,229.737175,117.732025,114.629125,138.05725
126.23985,230.60475,117.74275,114.6359,138.0622
126.276575,231.188775,117.762875,114.6425,138.090925
126.3283,231.939275,117.77875,114.65325,138.11475
126.35215,232.13995,117.80435,114.6631,138.211175
126.387975,232.249175,117.8146,114.671075,138.2318
126.406675,232.7571,117.880425,114.70225,138.3399
126.4309,232.76835,117.887175,114.71065,138.355575
126.58645,232.777925,117.890175,114.724675,138.40705
126.594075,232.7944,117.9004,114.74775,138.41405
126.6108,232.891,117.906625,114.777225,138.442175
126.647425,232.91345,117.912075,114.795375,138.564725
126.6574,233.166175,117.92845,114.809725,138.642625
126.66735,233.181975,117.947975,114.82845,138.669975
126.684425,233.2323,117.962175,114.8518,138.731775
126.696125,233.2484,117.98755,114.87035,138.747275
126.74735,233.438225,117.9971,114.9299,138.762225
126.7596,233.60125,118.034275,114.950625,138.810225
126.84755,233.620425,118.0964,114.9633,138.835925
126.86725,233.85895,118.161375,114.979425,138.893875
126.906575,234.25295,118.1705,114.997225,138.904675
126.9734,234.3844,118.199575,115.061675,138.92175
127.00465,234.401,118.231075,115.0772,138.98125
127.045125,234.7206,118.2674,115.0911,139.013375
127.0708,235.3759,118.286725,115.1024,139.081775
127.075375,235.680625,118.31635,115.12185,139.1079
127.0981,235.7321,118.327975,115.13985,139.1707
127.130825,235.85235,118.3492,115.159325,139.174625
127.1431,235.9542,118.446375,115.165675,139.2449
127.3227,236.229625,118.487075,115.17645,139.321875
127.3322,236.42425,118.520475,115.2206,139.368
127.354825,236.50475,118.569075,115.232675,139.374025
127.36745,236.574125,118.578,115.248575,139.4545
127.37425,236.7426,118.591,115.263825,139.565325
127.4026,236.9769,118.605875,115.28745,139.63165
127.472975,237.22435,118.626425,115.305825,139.682475
127.4848,237.3214,118.685325,115.328925,139.76865
127.616625,237.370125,118.698475,115.348625,139.905275
127.63115,237.3849,118.723125,115.3696,140.00715
127.639825,237.462275,118.763925,115.407675,140.039225
127.817425,237.717825,118.80515,115.424625,140.234875
127.852125,237.822025,118.819125,115.44125,140.48485
127.860525,238.1,118.829125,115.4824,140.522
127.879225,238.151025,118.850425,115.50995,140.533425
127.9211,238.3127,118.87015,115.526875,140.6215
128.019725,238.466,118.892875,115.539125,140.63605
128.03525,238.7594,118.8964,115.553075,140.749325
128.0594,239.011375,118.901075,115.5642,140.837175
128.069675,239.08995,118.90425,115.572725,140.84865
128.098425,239.386775,118.938375,115.58465,140.93535
128.14735,239.79695,118.963475,115.5937,140.956975
128.295625,240.2103,118.969375,115.61435,141.115675
128.305475,240.273725,118.9827,115.624525,141.1653
128.315775,240.2843,118.9897,115.648525,141.191075
128.37345,240.358425,119.00695,115.661525,141.29895
128.417575,240.425275,119.01805,115.691625,141.3274
128.494175,240.47095,119.034975,115.714475,141.390025
128.566425,240.809675,119.056175,115.748275,141.434475
128.60725,241.689575,119.0759,115.7894,141.442675
128.61725,241.93605,119.084425,115.806425,141.5439
128.6972,242.024525,119.0945,115.82435,141.56025
128.715075,242.567225,119.15235,115.838125,141.65125
128.728425,242.577425,119.17695,115.856575,141.730225
128.798225,242.598,119.19875,115.878325,141.755975
128.873525,242.60175,119.208325,115.89785,141.797775
128.9037,242.87075,119.237325,115.917225,141.804875
128.923575,242.96565,119.26265,115.9399,141.9081
129.0779,242.970125,119.267875,115.95815,142.004225
129.129475,243.087325,119.273425,115.97775,142.0263
129.169575,243.15535,119.288825,116.001575,142.0418
129.19175,243.302575,119.33995,116.0133,142.355175
129.2793,243.91805,119.35695,116.038025,142.3796
129.320275,244.213,119.365125,116.058,142.416875
129.348025,244.256525,119.394425,116.071125,142.6189
129.432275,244.3182,119.40605,116.088275,142.6579
129.47745,244.4331,119.4161,116.098825,143.15625
129.490775,244.9276,119.475675,116.12065,143.18415
129.55115,244.99635,119.48615,116.1246,143.20655
129.5646,245.107525,119.5285,116.138925,143.235325
129.596775,245.146525,119.551775,116.1473,143.26825
129.6185,245.28975,119.5774,116.173325,143.309075
129.66615,245.64535,119.590525,116.190425,143.482225
129.675125,245.748725,119.600425,116.225475,143.54075
129.69455,246.2163,119.6117,116.250675,143.62085
129.7445,246.319725,119.619525,116.2606,143.638175
129.800175,246.3432,119.649125,116.277725,143.686225
129.817875,246.36995,119.66475,116.292025,143.7153
129.87785,246.375425,119.681225,116.3072,143.77985
129.8849,246.418225,119.687375,116.32545,143.8289
129.9559,246.69165,119.7585,116.3602,143.9725
129.97925,246.8767,119.765975,116.37515,144.033725
129.995975,247.14475,119.814175,116.402775,144.06315
130.0562,247.2142,119.83815,116.418575,144.119375
130.09245,247.323375,119.8934,116.431775,144.174725
130.1028,247.3885,119.9016,116.457525,144.19685
130.16055,248.0735,119.92685,116.46895,144.2144
130.209625,248.222775,119.938875,116.489675,144.2255
130.2534,248.3531,119.951425,116.500475,144.340975
130.261575,248.500975,119.964325,116.5091,144.470325
130.2688,248.60855,119.978375,116.5191,144.521475
130.2874,248.6842,120.05505,116.53085,144.531575
130.3613,248.705475,120.062575,116.5506,144.624425
130.4098,248.822725,120.112375,116.60025,144.70165
130.48015,248.829975,120.198925,116.6378,144.71165
130.489625,248.94265,120.2228,116.65755,144.718
130.511025,249.011325,120.248625,116.673925,144.88855
130.568775,249.1028,120.2577,116.694825,144.971975
130.578075,249.1136,120.271125,116.707225,145.00395
130.60625,249.174775,120.31075,116.7284,145.0321
130.620325,249.20505,120.348975,116.74375,145.121925
130.63115,249.226475,120.363275,116.760775,145.213675
130.68245,249.33885,120.375475,116.789425,145.346775
130.742625,249.480475,120.39805,116.843925,145.36005
130.7699,249.573025,120.414225,116.867475,145.501925
130.781625,249.705225,120.419375,116.88305,145.52925
130.7982,249.80285,120.4293,116.89165,145.544025
130.80705,249.88415,120.44175,116.912375,145.56475
130.84115,249.8981,120.477725,116.916875,145.74585
130.853775,249.939925,120.501675,116.941625,145.767875
130.866,249.947975,120.548625,116.9783,145.8601
130.87055,250.287825,120.558975,116.992625,145.92645
130.8921,250.31185,120.635025,117.02565,146.022775
130.898925,250.474375,120.645075,117.0429,146.146075
130.9429,250.5604,120.65565,117.061375,146.310025
131.01415,250.604,120.673675,117.09815,146.35595
131.080025,250.772375,120.71175,117.130075,146.372975
131.101,251.1318,120.736225,117.15205,146.4546
131.112825,251.3461,120.8041,117.159925,146.491975
131.1554,251.67905,120.85185,117.1823,146.52905
131.23745,251.6807,120.864125,117.1947,146.5688
131.283025,251.714025,120.87335,117.203825,146.619625
131.40545,251.83495,120.885025,117.2134,146.639825
131.4769,252.0284,120.920325,117.234175,146.745425
131.541825,252.114075,120.959975,117.2494,146.795
131.54875,252.39475,121.001325,117.291825,146.81565
131.56385,252.55905,121.097475,117.3192,146.87365
131.663275,252.687925,121.1069,117.33525,146.880425
131.711075,252.784125,121.13375,117.36705,146.8921
131.742625,252.818025,121.16005,117.397925,146.9446
131.76585,253.332075,121.172975,117.415725,146.991425
131.777625,253.483925,121.186,117.438975,147.066125
131.90315,253.72675,121.199075,117.450225,147.127975
131.947725,253.929025,121.2145,117.4655,147.1581
131.9589,254.109775,121.2272,117.47865,147.224025
131.980125,254.281625,121.235475,117.49125,147.2628
131.985275,254.308725,121.262775,117.50505,147.284825
132.012375,254.448275,121.27395,117.51825,147.306025
132.131375,254.458175,121.31175,117.53905,147.4111
132.154075,254.536,121.33305,117.568775,147.422
132.245675,254.577075,121.343325,117.590775,147.504375
132.2508,254.880275,121.35095,117.613075,147.537475
132.5198,255.3856,121.358925,117.629475,147.59735
132.56235,255.618225,121.36775,117.654575,147.610625
132.5888,255.695875,121.378025,117.663225,147.65525
132.600925,255.981225,121.39205,117.66785,147.675525
132.611325,256.182775,121.406375,117.719125,147.69755
132.626775,256.32425,121.422525,117.733025,147.796175
132.6584,256.619725,121.430225,117.745975,147.8928
132.70325,256.8761,121.450725,117.780925,147.92595
132.815775,256.95915,121.512925,117.799775,147.9327
132.858025,257.108575,121.5377,117.809725,147.945525
132.876825,257.34095,121.550075,117.836425,147.995625
132.883675,257.46045,121.5601,117.8477,148.058275
132.925,257.721975,121.6336,117.849725,148.08905
133.0065,257.99995,121.65985,117.86255,148.09765
133.06135,258.0669,121.69375,117.87455,148.221425
133.1097,258.161625,121.70875,117.899225,148.22605
133.1163,258.2108,121.77235,117.916275,148.262725
133.132725,258.26365,121.78515,117.94085,148.283625
133.14765,258.355275,121.79535,117.96005,148.39185
133.158625,258.639125,121.8211,117.9803,148.420575
133.216525,258.752625,121.829,118.032125,148.440175
133.261575,258.756725,121.850975,118.041625,148.469
133.28135,258.82125,121.868225,118.081775,148.552375
133.289475,258.87685,121.886425,118.093525,148.57765
133.365825,259.179725,121.8939,118.1021,148.588325
133.475775,259.25025,121.925375,118.120425,148.596125
133.49735,259.45885,121.9466,118.14055,148.624925
133.5308,259.73405,121.9772,118.159825,148.690225
133.55125,259.880325,122.0216,118.16785,148.721125
133.617225,259.9572,122.034225,118.20795,148.73095
133.6782,260.08905,122.047875,118.2243,148.75955
133.697925,260.21765,122.095675,118.242075,148.794075
133.71365,260.232325,122.14155,118.258175,148.805425
