SPK_SPKC03a (excited),SPK_SPKC06a (inhibited),SPK_SPKC08a (weak inhibition),SPK_SPKC09a (inhibited)
,,,183.305325
,,,183.31625
,,,183.33
,,,183.34395
,,,183.357675
,,,183.36855
,,,183.3877
,,,183.40555
,,,183.4214
,,,183.4411
,,,183.452875
,,,183.469775
,,,183.4851
,,,183.5097
,,,183.520725
,,,183.529975
,,,183.55085
,,,183.5725
,,,183.599425
,,,183.616525
,,,183.64535
,,,183.668075
,,,183.6899
,,,183.714325
,,,183.731775
,,,183.7611
,,,183.788975
,,,183.82865
,,,183.869225
,,,183.91215
,,,183.92665
,,,183.949225
,,,183.977725
,,,183.98775
,,,184.000375
,,,184.00825
,,,184.014325
,,,184.02135
,,,184.02765
,,,184.03585
,,,184.04045
,,,184.04655
,,,184.052275
,,,184.0581
,,,184.064075
,,,184.069325
,,,184.0801
,,,184.088
,,,184.096575
,,,184.104225
,,,184.1144
,,,184.1216
,,,184.133925
,,,184.14515
,,,184.153025
,,,184.166
,,,184.183975
,,,184.20715
,,,184.2259
,,,184.25485
,,,184.2753
,,,184.345
,,,184.36185
,,,184.38165
,,,184.397725
,,,184.408975
,,,184.42135
,,,184.43275
,,,184.44605
,,,184.4554
,,,184.46525
,,,184.4763
,,,184.485925
,,,184.495575
,,,184.505375
,,,184.518225
,,,184.537725
,,,184.549525
,,,184.565325
,,,184.579675
,,,184.59995
,,,184.62405
,,,184.6479
,,,184.6851
,,,184.71515
,,,184.750925
,,,184.755975
,,,184.765925
,,,184.77105
,,,184.777075
,,,184.782325
,,,184.789775
,,,184.798175
,,,184.80665
,,,184.81425
,,,184.822875
,,,184.82965
,,,184.83825
,,,184.84375
,,,184.8528
,,,184.86085
,,,184.866775
,,,184.877925
,,,184.88585
,,,184.8934
,,,184.906
,,,184.9142
,,,184.93015
,,,184.94725
,,,184.9557
,,,184.9729
,,,184.993625
,,,185.013
,,,185.030475
,,,185.0504
,,,185.07145
,,,185.100425
,,,185.12025
,,,185.142225
,,,185.15445
,,,185.170275
,,,185.18145
,,,185.1894
,,,185.1977
,,,185.211025
,,,185.221775
,,,185.2285
,,,185.23735
,,,185.2474
,,,185.258475
,,,185.2693
,,,185.2775
,,,185.284675
,,,185.292175
,,,185.299275
,,,185.310475
,,,185.319725
,,,185.32685
,,,185.33585
,,,185.34575
,,,185.35415
,,,185.360625
,,,185.3785
,,,185.38975
,,,185.395175
,,,185.409875
,,,185.433175
,,,185.455425
,,,185.4636
,,,185.4797
,,,185.4977
,,,185.512775
,,,185.524875
,,,185.534875
,,,185.54165
,,,185.555325
,,,185.567025
,,,185.58235
,,,185.61765
,,,185.63795
,,,185.65515
,,,185.671075
,,,185.695375
,,,185.70835
,,,185.72545
,,,185.747425
,,,185.756775
,,,185.769075
,,,185.7778
,,,185.8114
,,,185.824525
,,,185.8376
,,,185.850225
,,,185.8627
,,,185.86965
,,,185.88245
,,,185.89015
,,,185.906325
,,,185.9217
,,,185.94605
,,,185.960425
,,,185.977425
,,,185.99115
,,,185.998425
,,,186.0078
,,,186.020875
,,,186.033
,,,186.0457
,,,186.091475
,,,186.125375
,,,186.1396
,,,186.15895
,,,186.18615
,,,186.20365
,,,186.21455
,,,186.236725
,,,186.26215
,,,186.282925
,,,186.310775
,,,186.34385
,,,186.381125
,,,186.395675
,,,186.40195
,,,186.410975
,,,186.41695
,,,186.424
,,,186.433925
,,,186.439875
,,,186.44765
,,,186.455575
,,,186.46245
,,,186.47545
,,,186.49225
,,,186.50535
,,,186.518175
,,,186.531025
,,,186.545675
,,,186.560175
,,,186.57955
,,,186.6027
,,,186.627225
,,,186.655125
,,,186.6909
,,,186.7317
,,,186.755325
,,,186.7788
,,,186.795275
,,,186.80975
,,,186.8212
,,,186.827025
,,,186.837225
,,,186.851375
,,,186.8587
,,,186.8676
,,,186.8777
,,,186.887425
,,,186.8959
,,,186.902475
,,,186.9127
,,,186.921575
,,,186.9369
,,,186.9537
,,,186.9712
,,,186.9948
,,,187.02945
,,,187.047
,,,187.06575
,,,187.102325
,,,187.133475
,,,187.159325
,,,187.177875
,,,187.218825
,,,187.230275
,,,187.2374
,,,187.252975
,,,187.258775
,,,187.290025
,,,187.30175
,,,187.317375
,,,187.3393
,,,187.353975
,,,187.372875
,,,187.39535
,,,187.413625
,,,187.44015
,,,187.48895
,,,187.5285
,,,187.5578
,,,187.584875
,,,187.6197
,,,187.6634
,,,187.674525
,,,187.683625
,,,187.696025
,,,187.702875
,,,187.71075
,,,187.712575
,,,187.723075
,,,187.7375
,,,187.743175
,,,187.7467
,,,187.76225
,,,187.771525
,,,187.7842
,,,187.792125
,,,187.80335
,,,187.81125
,,,187.818075
,,,187.8261
,,,187.836825
,,,187.84575
,,,187.86545
,,,187.883225
,,,187.89745
,,,187.90945
,,,187.930975
,,,187.95175
,,,187.972625
,,,188.00475
,,,188.031775
,,,188.059075
,,,188.0789
,,,188.10775
,,,188.139775
,,,188.17485
,,,188.21765
,,,188.226675
,,,188.2371
,,,188.247675
,,,188.2583
,,,188.26865
,,,188.275375
,,,188.283525
,,,188.29015
,,,188.295925
,,,188.3025
,,,188.311875
,,,188.3199
,,,188.331
,,,188.3468
,,,188.3569
,,,188.3663
,,,188.378125
,,,188.3883
,,,188.39585
,,,188.40475
,,,188.415475
,,,188.43045
,,,188.442525
,,,188.453925
,,,188.473725
,,,188.4935
,,,188.518775
,,,188.536075
,,,188.5633
,,,188.593825
,,,188.61815
,,,188.63665
,,,188.663775
,,,188.704825
,,,188.7257
,,,188.743675
,,,188.7745
,,,188.7925
,,,188.805175
,,,188.8101
,,,188.822525
,,,188.834625
,,,188.843425
,,,188.84825
,,,188.86275
,,,188.8687
,,,188.878975
,,,188.88755
,,,188.9024
,,,188.911025
,,,188.9257
,,,188.9435
,,,188.95645
,,,188.966325
,,,188.99665
,,,189.01125
,,,189.023425
,,,189.046125
,,,189.06555
,,,189.08845
,,,189.148925
,,,189.188475
,,,189.218675
,,,189.2548
,,,189.27545
,,,189.28465
,,,189.295425
,,,189.30455
,,,189.3158
,,,189.323175
,,,189.334175
,,,189.3426
,,,189.353325
,,,189.362575
,,,189.371775
,,,189.3837
,,,189.398025
,,,189.404275
,,,189.4139
,,,189.42715
,,,189.4331
,,,189.44845
,,,189.4644
,,,189.477875
,,,189.52075
,,,189.5333
,,,189.576725
,,,189.609175
,,,189.6565
,,,189.6879
,,,189.739375
,,,189.77285
,,,189.800125
,,,189.802825
,,,189.812025
,,,189.83505
,,,189.845
,,,189.8538
,,,189.859525
,,,189.8686
,,,189.8766
,,,189.883475
,,,189.895925
,,,189.907425
,,,189.918275
,,,189.955325
,,,189.978475
,,,190.0265
,,,190.062275
,,,190.0962
,,,190.13055
,,,190.143575
,,,190.16115
,,,190.169725
,,,190.179
,,,190.19525
,,,190.20845
,,,190.21445
,,,190.222825
,,,190.229825
,,,190.23655
,,,190.2427
,,,190.248275
,,,190.257975
,,,190.27855
,,,190.286375
,,,190.29705
,,,190.31505
,,,190.3411
,,,190.3754
,,,190.40575
,,,190.432575
,,,190.46245
,,,190.489675
,,,190.52645
,,,190.54685
,,,190.561175
,,,190.569975
,,,190.580825
,,,190.60695
,,,190.62315
,,,190.633325
,,,190.64685
,,,190.67915
,,,190.698525
,,,190.732825
,,,190.764825
,,,190.79585
,,,190.836875
,,,190.850075
,,,190.855525
,,,190.877175
,,,190.893925
,,,190.931
,,,190.95165
,,,190.958975
,,,190.986275
,,,191.005825
,,,191.038375
,,,191.06965
,,,191.09475
,,,191.131325
,,,191.199725
,,,191.23325
,,,191.268175
,,,191.3052
,,,191.325375
,,,191.33395
,,,191.344525
,,,191.36335
,,,191.37715
,,,191.3933
,,,191.41405
,,,191.42185
,,,191.438875
,,,191.4547
,,,191.4623
,,,191.4887
,,,191.514425
,,,191.52635
,,,191.558625
,,,191.571675
,,,191.5839
,,,191.603275
,,,191.633175
,,,191.6562
,,,191.693625
,,,191.72505
,,,191.765925
,,,191.803725
,,,191.828525
,,,191.85445
,,,191.8714
,,,191.892325
,,,191.90425
,,,191.915825
,,,191.949875
,,,191.9625
,,,191.97335
,,,192.0045
,,,192.0165
,,,192.0281
,,,192.040625
,,,192.05565
,,,192.0708
,,,192.0923
,,,192.10745
,,,192.12045
,,,192.1453
,,,192.174175
,,,192.208275
,,,192.242025
,,,192.270775
,,,192.2891
,,,192.3148
,,,192.331775
,,,192.343225
,,,192.355125
,,,192.358375
,,,192.3753
,,,192.38445
,,,192.4004
,,,192.409925
,,,192.42155
,,,192.427875
,,,192.434375
,,,192.4464
,,,192.454975
,,,192.4652
,,,192.472925
,,,192.482125
,,,192.4927
,,,192.4979
,,,192.511525
,,,192.522
,,,192.535275
,,,192.543125
,,,192.56115
,,,192.5705
,,,192.588025
,,,192.598525
,,,192.608675
,,,192.62045
,,,192.6463
,,,192.67215
,,,192.7114
,,,192.7583
,,,192.7856
,,,192.807475
,,,192.828675
,,,192.84535
,,,192.883
,,,192.89285
,,,192.89945
,,,192.91805
,,,192.928075
,,,192.93725
,,,192.949625
,,,192.9708
,,,192.9796
,,,192.988125
,,,193.002775
,,,193.01575
,,,193.02915
,,,193.0432
,,,193.0534
,,,193.06965
,,,193.085925
,,,193.1015
,,,193.115775
,,,193.136825
,,,193.166725
,,,193.20165
,,,193.23165
,,,193.252925
,,,193.276675
,,,193.2972
,,,193.34345
,,,193.367425
,,,193.377375
,,,193.386375
,,,193.393275
,,,193.40365
,,,193.40975
,,,193.41675
,,,193.424425
,,,193.435175
,,,193.44385
,,,193.45175
,,,193.461725
,,,193.47445
,,,193.490075
,,,193.505975
,,,193.5217
,,,193.537725
,,,193.5574
,,,193.581475
,,,193.599825
,,,193.61805
,,,193.63095
,,,193.64305
,,,193.661675
,,,193.669
,,,193.678075
,,,193.686275
,,,193.695125
,,,193.7014
,,,193.708125
,,,193.716725
,,,193.724375
,,,193.73345
,,,193.739175
,,,193.75215
,,,193.759925
,,,193.766725
,,,193.7779
,,,193.785325
,,,193.792675
,,,193.810925
,,,193.8195
,,,193.83285
,,,193.8474
,,,193.859975
,,,193.8796
,,,193.901275
,,,193.920375
,,,193.936125
,,,193.96315
,,,193.98575
,,,194.0091
,,,194.0336
,,,194.0554
,,,194.0709
,,,194.0908
,,,194.103925
,,,194.119275
,,,194.131525
,,,194.142425
,,,194.150525
,,,194.159925
,,,194.174975
,,,194.1868
,,,194.1949
,,,194.20735
,,,194.215925
,,,194.230725
,,,194.2409
,,,194.252275
,,,194.267525
,,,194.28375
,,,194.303325
,,,194.3254
,,,194.340725
,,,194.361175
,,,194.377325
,,,194.396975
,,,194.41715
,,,194.43725
,,,194.4543
,,,194.475325
,,,194.491025
,,,194.5039
,,,194.5216
,,,194.531625
,,,194.540625
,,,194.55355
,,,194.563525
,,,194.571375
,,,194.580125
,,,194.594475
,,,194.60655
,,,194.625475
,,,194.635875
,,,194.64685
,,,194.6555
,,,194.66935
,,,194.687
,,,194.702775
,,,194.716975
,,,194.73415
,,,194.760075
,,,194.775325
,,,194.797675
,,,194.8153
,,,194.83795
,,,194.8668
,,,194.888325
,,,194.9091
,,,194.9461
,,,194.97605
,,,194.98335
,,,194.997125
,,,195.007925
,,,195.02005
,,,195.026375
,,,195.035375
,,,195.041425
,,,195.04565
,,,195.0854
,,,195.0957
,,,195.107975
,,,195.12205
,,,195.1362
,,,195.144825
,,,195.1562
,,,195.1676
,,,195.174775
,,,195.182575
,,,195.192575
,,,195.20225
,,,195.2179
,,,195.2262
,,,195.251175
,,,195.2739
,,,195.2964
,,,195.3137
,,,195.3347
,,,195.36325
,,,195.380475
,,,195.4263
,,,195.4446
,,,195.472175
,,,195.498725
,,,195.504925
,,,195.5118
,,,195.521375
,,,195.529775
,,,195.536975
,,,195.5435
,,,195.5528
,,,195.5648
,,,195.573525
,,,195.5799
,,,195.587775
,,,195.595225
,,,195.604025
,,,195.609775
,,,195.6209
,,,195.6293
,,,195.648825
,,,195.655625
,,,195.6692
,,,195.6803
,,,195.69095
,,,195.70205
,,,195.7125
,,,195.73
,,,195.7392
,,,195.7538
,,,195.771075
,,,195.782875
,,,195.802475
,,,195.821325
,,,195.859975
,,,195.8837
,,,195.90185
,,,195.931925
,,,195.9497
,,,195.971525
,,,195.994275
,,,196.008775
,,,196.019625
,,,196.027225
,,,196.0334
,,,196.040075
,,,196.048425
,,,196.054775
,,,196.064725
,,,196.074875
,,,196.08285
,,,196.107225
,,,196.1146
,,,196.127375
,,,196.14015
,,,196.1534
,,,196.164025
,,,196.1794
,,,196.19115
,,,196.210275
,,,196.2233
,,,196.234625
,,,196.261125
,,,196.28845
,,,196.3077
,,,196.32995
,,,196.34285
,,,196.372275
,,,196.39215
,,,196.416075
,,,196.4382
,,,196.467775
,,,196.494225
,,,196.52235
,,,196.5408
,,,196.560275
,,,196.5761
,,,196.5827
,,,196.593175
,,,196.6009
,,,196.61105
,,,196.618325
,,,196.62765
,,,196.6369
,,,196.644675
,,,196.661375
,,,196.6754
,,,196.690425
,,,196.705175
,,,196.7227
,,,196.74985
,,,196.7679
,,,196.78385
,,,196.805725
,,,196.82605
,,,196.857325
,,,196.887175
,,,196.916125
,,,196.954125
,,,196.9845
,,,197.016525
,,,197.03375
,,,197.04625
,,,197.055825
,,,197.066225
,,,197.072675
,,,197.08175
,,,197.1021
,,,197.110275
,,,197.117925
,,,197.12645
,,,197.135575
,,,197.1422
,,,197.147725
,,,197.154325
,,,197.167575
,,,197.184375
,,,197.222525
,,,197.240175
,,,197.257525
,,,197.2701
,,,197.29915
,,,197.31265
,,,197.3406
,,,197.368675
,,,197.397075
,,,197.42265
,,,197.442475
,,,197.4692
,,,197.479025
,,,197.489225
,,,197.496425
,,,197.509525
,,,197.521425
,,,197.53215
,,,197.54885
,,,197.557825
,,,197.56655
,,,197.57315
,,,197.58025
,,,197.592625
,,,197.600475
,,,197.6167
,,,197.647575
,,,197.673
,,,197.683875
,,,197.6999
,,,197.727125
,,,197.748925
,,,197.75715
,,,197.7842
,,,197.799875
,,,197.825225
,,,197.848225
,,,197.875575
,,,197.91145
,,,197.937125
,,,197.999925
,,,198.02445
,,,198.052075
,,,198.068475
,,,198.077675
,,,198.08455
,,,198.100325
,,,198.1123
,,,198.121675
,,,198.14425
,,,198.166425
,,,198.18155
,,,198.1977
,,,198.22355
,,,198.29695
,,,198.3253
,,,198.342075
,,,198.3743
,,,198.405725
,,,198.4492
,,,198.483125
,,,198.52035
,,,198.533425
,,,198.5474
,,,198.570625
,,,198.591225
,,,198.60495
,,,198.61765
,,,198.62985
,,,198.64
,,,198.647225
,,,198.658875
,,,198.674625
,,,198.689
,,,198.7106
,,,198.732575
,,,198.7543
,,,198.782275
,,,198.8109
,,,198.832625
,,,198.8554
,,,198.856875
,,,198.89035
,,,198.92125
,,,198.931425
,,,198.9331
,,,198.94155
,,,198.954925
,,,198.97715
,,,198.986575
,,,198.992225
,,,199.010375
,,,199.01745
,,,199.025675
,,,199.036325
,,,199.04705
,,,199.05705
,,,199.06955
,,,199.089925
,,,199.1026
,,,199.116375
,,,199.1328
,,,199.1437
,,,199.1622
,,,199.194725
,,,199.22785
,,,199.266125
,,,199.30265
,,,199.34005
,,,199.40115
,,,199.423025
,,,199.445575
,,,199.45495
,,,199.4589
,,,199.470125
,,,199.474925
,,,199.489125
,,,199.496975
,,,199.525025
,,,199.534675
,,,199.5733
,,,199.607175
,,,199.621075
,,,199.6418
,,,199.656825
,,,199.667425
,,,199.6867
,,,199.7008
,,,199.71215
,,,199.71985
,,,199.737075
,,,199.75685
,,,199.7817
,,,199.8143
,,,199.855525
,,,199.89695
,,,199.93375
,,,199.95915
,,,199.975225
,,,199.991075
,,,200.0051
,,,200.017525
,,,200.0238
,,,200.039425
,,,200.046775
,,,200.0549
,,,200.068375
,,,200.08105
,,,200.091325
,,,200.10665
,,,200.127075
,,,200.151075
,,,200.17245
,,,200.190375
,,,200.20735
,,,200.229125
,,,200.239325
,,,200.2513
,,,200.259275
,,,200.283125
,,,200.30265
,,,200.32175
,,,200.3486
,,,200.3734
,,,200.396075
,,,200.432025
,,,200.4636
,,,200.47435
,,,200.4857
,,,200.497975
,,,200.5117
,,,200.528575
,,,200.539775
,,,200.551025
,,,200.56155
,,,200.5735
,,,200.582975
,,,200.597725
,,,200.617575
,,,200.628275
,,,200.6398
,,,200.6559
,,,200.68175
,,,200.70065
,,,200.7142
,,,200.716325
,,,200.738825
,,,200.765275
,,,200.795
,,,200.822875
,,,200.8481
,,,200.88755
,,,200.899225
,,,200.9085
,,,200.9172
,,,200.9284
,,,200.958975
,,,200.968175
,,,200.977275
,,,200.99215
,,,201.0111
,,,201.020825
,,,201.033225
,,,201.04945
,,,201.059125
,,,201.074175
,,,201.093625
,,,201.1107
,,,201.122325
,,,201.141325
,,,201.160775
,,,201.1844
,,,201.242775
,,,201.272925
,,,201.3102
,,,201.340875
,,,201.375075
,,,201.390825
,,,201.439475
,,,201.4536
,,,201.460675
,,,201.47615
,,,201.48225
,,,201.4893
,,,201.49955
,,,201.505425
,,,201.5074
,,,201.523425
,,,201.5296
,,,201.5386
,,,201.54795
,,,201.556075
,,,201.567575
,,,201.58575
,,,201.59625
,,,201.6099
,,,201.6241
,,,201.6433
,,,201.671925
,,,201.694775
,,,201.711725
,,,201.72445
,,,201.73825
,,,201.758175
,,,201.78055
,,,201.809875
,,,201.829375
,,,201.852125
,,,201.892125
,,,201.92995
,,,201.981675
,,,201.999525
,,,202.01925
,,,202.039575
,,,202.065775
,,,202.079975
,,,202.08975
,,,202.09955
,,,202.1061
,,,202.113
,,,202.12465
,,,202.134175
,,,202.14355
,,,202.1527
,,,202.173
,,,202.2073
,,,202.238475
,,,202.2586
,,,202.278275
,,,202.30445
,,,202.33585
,,,202.366375
,,,202.399275
,,,202.4285
,,,202.4512
,,,202.480175
,,,202.487
,,,202.50925
,,,202.513275
,,,202.523125
,,,202.5351
,,,202.5448
,,,202.56215
,,,202.57175
,,,202.59635
,,,202.619525
,,,202.6356
,,,202.65
,,,202.687175
,,,202.701175
,,,202.730925
,,,202.77175
,,,202.807825
,,,202.851075
,,,202.902425
,,,202.9188
,,,202.926775
,,,202.938575
,,,202.946875
,,,202.956275
,,,202.97095
,,,202.98105
,,,203.008
,,,203.012975
,,,203.0304
,,,203.04095
,,,203.057125
,,,203.0694
,,,203.0898
,,,203.106625
,,,203.128625
,,,203.143675
,,,203.163575
,,,203.181625
,,,203.206575
,,,203.224025
,,,203.244775
,,,203.271225
,,,203.292475
,,,203.323825
,,,203.3429
,,,203.374175
,,,203.397425
,,,203.410275
,,,203.4243
,,,203.436825
,,,203.4686
,,,203.478075
,,,203.48765
,,,203.495075
,,,203.502075
,,,203.512175
,,,203.528425
,,,203.54455
,,,203.559025
,,,203.57315
,,,203.5875
,,,203.60265
,,,203.62795
,,,203.651525
,,,203.671575
,,,203.702325
,,,203.731425
,,,203.74165
,,,203.75805
,,,203.78105
,,,203.79525
,,,203.79755
,,,203.817975
,,,203.844025
,,,203.870425
,,,203.892225
,,,203.926675
,,,203.963
,,,203.9952
,,,204.029225
,,,204.036375
,,,204.0563
,,,204.073275
,,,204.090875
,,,204.10605
,,,204.118375
,,,204.131275
,,,204.147825
,,,204.16835
,,,204.184525
,,,204.208525
,,,204.25025
,,,204.29045
,,,204.327925
,,,204.3636
,,,204.40395
,,,204.4503
,,,204.46315
,,,204.476275
,,,204.4845
,,,204.49225
,,,204.49895
,,,204.516125
,,,204.5418
,,,204.552275
,,,204.5672
,,,204.579775
,,,204.60595
,,,204.6196
,,,204.629875
,,,204.644375
,,,204.66465
,,,204.68515
,,,204.708925
,,,204.734525
,,,204.7609
,,,204.797025
,,,204.835625
,,,204.88205
,,,204.9164
,,,204.9499
,,,204.969375
,,,204.98525
,,,204.998025
,,,205.00775
,,,205.018375
,,,205.02885
,,,205.033425
,,,205.044975
,,,205.054925
,,,205.066825
,,,205.076925
,,,205.08845
,,,205.103225
,,,205.1164
,,,205.13085
,,,205.1487
,,,205.168625
,,,205.1832
,,,205.205075
,,,205.219175
,,,205.2598
,,,205.293325
,,,205.3229
,,,205.3666
,,,205.3938
,,,205.416775
,,,205.43485
,,,205.449025
,,,205.4571
,,,205.4682
,,,205.48235
,,,205.492475
,,,205.50125
,,,205.509025
,,,205.516575
,,,205.5244
,,,205.535525
,,,205.54615
,,,205.5583
,,,205.5702
,,,205.583175
,,,205.59635
,,,205.612875
,,,205.633325
,,,205.662875
,,,205.704125
,,,205.74075
,,,205.771575
,,,205.80275
,,,205.84065
,,,205.863975
,,,205.885475
,,,205.8974
,,,205.9091
,,,205.91655
,,,205.93905
,,,205.949425
,,,205.957475
,,,205.97135
,,,205.981325
,,,205.994575
,,,206.0162
,,,206.034975
,,,206.0554
,,,206.0794
,,,206.102775
,,,206.127175
,,,206.157475
,,,206.18625
,,,206.2222
,,,206.256725
,,,206.2868
,,,206.319825
,,,206.348125
,,,206.356175
,,,206.366025
,,,206.375725
,,,206.392625
,,,206.40525
,,,206.4152
,,,206.4237
,,,206.434425
,,,206.448875
,,,206.46175
,,,206.480175
,,,206.4926
,,,206.508075
,,,206.529975
,,,206.54475
,,,206.5603
,,,206.569625
,,,206.594
,,,206.610125
,,,206.629925
,,,206.6446
,,,206.6749
,,,206.687475
,,,206.70505
,,,206.737525
,,,206.7626
,,,206.824725
,,,206.85675
,,,206.8856
,,,206.90805
,,,206.922775
,,,206.946825
,,,206.9558
,,,206.9658
,,,206.979925
,,,206.99185
,,,207.027875
,,,207.0416
,,,207.064775
,,,207.086525
,,,207.121125
,,,207.14165
,,,207.180325
,,,207.208
,,,207.2461
,,,207.27185
,,,207.3064
,,,207.3346
,,,207.3524
,,,207.363875
,,,207.366075
,,,207.3734
,,,207.383325
,,,207.391175
,,,207.3998
,,,207.410375
,,,207.424375
,,,207.437875
,,,207.43905
,,,207.454675
,,,207.46695
,,,207.4752
,,,207.488925
,,,207.5055
,,,207.533125
,,,207.54465
,,,207.565225
,,,207.58845
,,,207.6146
,,,207.64065
,,,207.670875
,,,207.698925
,,,207.729475
,,,207.76555
,,,207.790325
,,,207.8146
,,,207.823425
,,,207.82915
,,,207.836175
,,,207.840825
,,,207.847275
,,,207.85955
,,,207.865925
,,,207.882075
,,,207.8916
,,,207.90725
,,,207.924775
,,,207.935775
,,,207.961975
,,,207.977975
,,,207.996825
,,,208.016575
,,,208.039025
,,,208.060875
,,,208.089675
,,,208.10545
,,,208.127675
,,,208.153375
,,,208.186575
,,,208.1964
,,,208.2056
,,,208.22335
,,,208.237925
,,,208.252775
,,,208.265575
,,,208.288675
,,,208.302925
,,,208.3223
,,,208.344925
,,,208.364475
,,,208.38075
,,,208.40235
,,,208.41745
,,,208.432425
,,,208.4406
,,,208.447825
,,,208.452725
,,,208.46345
,,,208.52225
,,,208.538625
,,,208.548475
,,,208.558725
,,,208.5933
,,,208.609825
,,,208.630975
,,,208.654
,,,208.6876
,,,208.71975
,,,208.757725
,,,208.79725
,,,208.849775
,,,208.859375
,,,208.8709
,,,208.87985
,,,208.895
,,,208.90755
,,,208.922175
,,,208.93695
,,,208.950575
,,,208.975825
,,,208.9884
,,,209.008975
,,,209.030125
,,,209.04675
,,,209.072725
,,,209.0804
,,,209.098375
,,,209.1117
,,,209.126425
,,,209.142975
,,,209.1651
,,,209.199575
,,,209.23045
,,,209.256825
,,,209.28915
,,,209.31745
,,,209.350925
,,,209.3886
,,,209.4039
,,,209.414925
,,,209.42445
,,,209.43715
,,,209.4439
,,,209.448425
,,,209.458625
,,,209.4667
,,,209.47295
,,,209.4847
,,,209.494
,,,209.50385
,,,209.514825
,,,209.527125
,,,209.5377
,,,209.556675
,,,209.56835
,,,209.584975
,,,209.60515
,,,209.6254
,,,209.648675
,,,209.666575
,,,209.67765
,,,209.693375
,,,209.709875
,,,209.723625
,,,209.740525
,,,209.7633
,,,209.78765
,,,209.810775
,,,209.840875
,,,209.872925
,,,209.909775
,,,209.9408
,,,209.967575
,,,209.99915
,,,210.0143
,,,210.026675
,,,210.0364
,,,210.044325
,,,210.05485
,,,210.062925
,,,210.070125
,,,210.080525
,,,210.092325
,,,210.1051
,,,210.1194
,,,210.134775
,,,210.167775
,,,210.182175
,,,210.194175
,,,210.222275
,,,210.235725
,,,210.2442
,,,210.2552
,,,210.268975
,,,210.28005
,,,210.288175
,,,210.2983
,,,210.316575
,,,210.3333
,,,210.34715
,,,210.3604
,,,210.36935
,,,210.3815
,,,210.392025
,,,210.40835
,,,210.423925
,,,210.446375
,,,210.462875
,,,210.488
,,,210.520525
,,,210.539325
,,,210.5683
,,,210.61425
,,,210.642775
,,,210.6756
,,,210.6972
,,,210.71015
,,,210.7208
,,,210.729775
,,,210.742075
,,,210.755175
,,,210.763725
,,,210.774475
,,,210.78625
,,,210.798125
,,,210.807825
,,,210.8265
,,,210.8422
,,,210.871075
,,,210.886125
,,,210.905375
,,,210.925875
,,,210.944525
,,,210.974525
,,,210.984075
,,,211.000075
,,,211.0147
,,,211.028825
,,,211.05345
,,,211.07885
,,,211.09785
,,,211.128
,,,211.1556
,,,211.181775
,,,211.222
,,,211.263675
,,,211.298025
,,,211.3291
,,,211.362375
,,,211.381725
,,,211.39155
,,,211.405525
,,,211.4123
,,,211.42145
,,,211.435725
,,,211.444725
,,,211.45625
,,,211.468675
,,,211.48055
,,,211.496675
,,,211.5076
,,,211.5235
,,,211.542025
,,,211.56295
,,,211.577625
,,,211.591225
,,,211.610125
,,,211.620725
,,,211.6342
,,,211.646975
,,,211.654575
,,,211.6636
,,,211.67095
,,,211.6809
,,,211.68715
,,,211.696025
,,,211.7055
,,,211.71075
,,,211.725425
,,,211.73705
,,,211.75385
,,,211.77135
,,,211.7944
,,,211.82905
,,,211.85325
,,,211.898625
,,,211.933675
,,,211.946375
,,,211.9537
,,,211.961875
,,,211.969025
,,,211.98
,,,211.985775
,,,211.994225
,,,212.006125
,,,212.011875
,,,212.02225
,,,212.034375
,,,212.044975
,,,212.057275
,,,212.07145
,,,212.087425
,,,212.107825
,,,212.12455
,,,212.1458
,,,212.166775
,,,212.185075
,,,212.212525
,,,212.236275
,,,212.258625
,,,212.2855
,,,212.3024
,,,212.31905
,,,212.333475
,,,212.34285
,,,212.363875
,,,212.3993
,,,212.40895
,,,212.42005
,,,212.43775
,,,212.448275
,,,212.456075
,,,212.464625
,,,212.47675
,,,212.4875
,,,212.49545
,,,212.50675
,,,212.52565
,,,212.545125
,,,212.569775
,,,212.586625
,,,212.6059
,,,212.632825
,,,212.65765
,,,212.691575
,,,212.717925
,,,212.7493
,,,212.783625
,,,212.8099
,,,212.843225
,,,212.869575
,,,212.902075
,,,212.9201
,,,212.925275
,,,212.934275
,,,212.936075
,,,212.950525
,,,212.958625
,,,212.96745
,,,212.97285
,,,212.97925
,,,212.988475
,,,212.994325
,,,213.003575
,,,213.01815
,,,213.027325
,,,213.083875
,,,213.1023
,,,213.1267
,,,213.148975
,,,213.18265
,,,213.205525
,,,213.2309
,,,213.255475
,,,213.28455
,,,213.315925
,,,213.339625
,,,213.34865
,,,213.359775
,,,213.3664
,,,213.377975
,,,213.3889
,,,213.394425
,,,213.4028
,,,213.410125
,,,213.418
,,,213.42365
,,,213.4311
,,,213.436575
,,,213.44675
,,,213.4518
,,,213.46075
,,,213.476525
,,,213.485625
,,,213.49435
,,,213.5028
,,,213.516425
,,,213.525225
,,,213.536425
,,,213.54735
,,,213.558575
,,,213.576825
,,,213.588425
,,,213.6011
,,,213.613675
,,,213.623075
,,,213.63645
,,,213.656875
,,,213.66685
,,,213.68335
,,,213.694
,,,213.70785
,,,213.720325
,,,213.73605
,,,213.756425
,,,213.782
,,,213.80365
,,,213.82675
,,,213.847975
,,,213.88185
,,,213.9129
,,,213.944675
,,,213.973275
