SPK_SPKC01a (no effect),SPK_SPKC09a (inhibited)
48.83345,134.15335
48.8695,134.20735
48.901375,134.258925
48.927075,134.34325
48.941125,134.353825
48.96965,134.401475
48.980325,134.44775
48.9941,134.47785
49.0253,134.530325
49.052525,134.57415
49.079925,134.5932
49.130225,134.607275
49.145,134.6234
49.1608,134.665975
49.18815,134.694025
49.201725,134.78065
49.233375,134.818275
49.270575,134.843675
49.292875,134.907275
49.31835,134.936575
49.3557,134.976425
49.390275,135.010925
49.40495,135.035525
49.40665,135.11475
49.4298,135.1624
49.4499,135.24695
49.4768,135.256525
49.50455,135.29095
49.535675,135.3043
49.57315,135.31445
49.61965,135.36735
49.646575,135.39845
49.672125,135.409675
49.695925,135.4606
49.721425,135.50205
49.755375,135.5643
49.7882,135.60165
49.8147,135.62915
49.855875,135.651825
49.9117,135.686175
49.938675,135.784225
49.954925,135.826025
49.976925,135.86575
50.0106,135.9276
50.03355,135.955175
50.06875,135.998275
50.1011,136.036975
50.125175,136.096925
50.1597,136.240375
50.197775,136.26705
50.2257,136.293225
50.268575,136.3082
50.290225,136.3219
50.3082,136.380425
50.3475,136.422725
50.38775,136.465075
50.414875,136.515
50.466925,136.547075
50.487375,136.572125
50.542825,136.6858
50.576675,136.78715
50.608225,136.804875
50.64945,136.835775
50.681875,136.87705
50.72425,136.8941
50.7527,137.16395
50.791975,137.191975
50.81435,137.216025
50.85105,137.24905
50.891225,137.347175
50.917325,137.366625
50.945875,137.392275
50.975325,137.442925
50.9957,137.467375
51.030225,137.506775
51.06135,137.5265
51.0878,137.63545
51.1171,137.736775
51.16745,137.779475
51.193825,137.840675
51.24195,137.899025
51.272,137.918925
51.296975,137.939625
51.3414,137.977625
51.3756,137.99505
51.397675,138.005925
51.438975,138.034925
51.480525,138.069275
51.50015,138.095275
51.514275,138.23045
51.5566,138.27125
51.583075,138.319275
51.63855,138.4012
51.679825,138.433225
51.7317,138.451925
51.76135,138.492175
51.7944,138.518575
51.82865,138.5438
51.848025,138.569525
51.879975,138.60045
51.881075,138.79915
51.911675,138.83545
51.9586,138.8429
51.992725,138.857625
52.020125,138.90775
52.044075,138.9246
52.07275,138.965825
52.10465,138.98485
52.12695,139.00425
52.15155,139.0204
52.165025,139.031575
52.1888,139.040625
52.21215,139.06565
52.232275,139.088375
52.253075,139.107175
52.279875,139.12625
52.328575,139.164725
52.3761,139.213
52.4103,139.296725
52.449675,139.353875
52.463425,139.3784
52.4825,139.4057
52.529,139.436425
52.55955,139.5364
52.5915,139.566725
52.629375,139.607075
52.683325,139.668
52.74465,139.68435
52.786475,139.7119
52.81075,139.74295
52.843625,139.777475
52.865825,139.798575
52.919275,139.833425
52.9534,139.859175
52.986125,139.880875
53.019275,139.9023
53.06205,139.916225
53.122225,139.935675
53.154125,139.961775
53.191975,140.02365
53.25,140.048375
53.31545,140.073625
53.343375,140.139575
53.382625,140.16755
53.421775,140.19885
53.4647,140.2642
53.496125,140.361825
53.529975,140.405075
53.5752,140.485475
53.607275,140.551275
53.637625,140.555675
53.66495,140.5583
53.71365,140.5616
53.741475,140.56935
53.785725,140.575675
53.8328,140.585875
53.896775,140.598
53.930175,140.61355
53.964325,140.6207
54.00395,140.626075
54.02005,140.654425
54.05845,140.689325
54.09525,140.708575
54.10745,140.717525
54.122225,140.74195
54.19655,140.7783
54.218075,140.806125
54.251375,140.82325
54.296375,140.84345
54.3353,140.8795
54.380425,140.909425
54.419475,140.934675
54.4462,140.96825
54.49705,140.98365
54.537975,140.999025
54.578275,141.013325
54.618075,141.026175
54.6665,141.08375
54.7036,141.10795
54.744075,141.2783
54.7837,141.353925
54.815825,141.379325
54.845625,141.3944
54.88645,141.403175
54.915775,141.414575
54.951075,141.46505
54.986925,141.4824
55.008475,141.54235
55.068675,141.557775
55.09325,141.6069
55.14225,141.626325
55.18235,141.6501
55.23835,141.674525
55.28865,141.690475
55.300675,141.7073
55.341775,141.743375
55.36085,141.761725
55.3888,141.7996
55.430575,141.8589
55.48315,141.892775
55.527,141.925125
55.5612,141.974575
55.58755,141.992925
55.627125,142.020425
55.65445,142.059125
55.71805,142.079225
55.7517,142.1033
55.78195,142.125475
55.8404,142.156025
55.87815,142.214375
55.906575,142.25655
55.952275,142.284025
56.00845,142.3275
56.063975,142.35845
56.087975,142.3891
56.135575,142.505675
56.156225,142.52225
56.20545,142.5359
56.221225,142.54645
56.254925,142.55935
56.272375,142.5834
56.318175,142.60055
56.344825,142.63155
56.389175,142.656
56.421575,142.6902
56.462925,142.744575
56.504,142.771925
56.543125,142.798775
56.581875,142.8649
56.6101,142.882425
56.646775,142.9292
56.673625,142.967425
56.69675,142.98295
56.722575,143.110575
56.74675,143.111775
56.7617,143.1509
56.806575,143.174175
56.8085,143.188
56.8459,143.207225
56.87805,143.223925
56.900625,143.233675
56.95315,143.257525
56.98435,143.27895
57.010475,143.3
57.0324,143.320075
57.083875,143.348225
57.098375,143.488275
57.122725,143.511475
57.153475,143.52425
57.172325,143.54415
57.199425,143.62035
57.2372,143.635575
57.288425,143.6458
57.33195,143.676125
57.39845,143.72775
57.4304,143.74
57.473625,143.782725
57.5015,143.808675
57.52235,143.827225
57.551225,143.8474
57.580675,143.941325
57.5862,144.008425
57.6174,144.04095
57.64025,144.07425
57.65425,144.090175
57.692075,144.115375
57.717825,144.1927
57.761125,144.234125
57.7948,144.253825
57.8036,144.27415
57.834925,144.29955
57.861475,144.319225
57.888875,144.345275
57.924025,144.37175
57.92915,144.419625
57.93295,144.4446
57.938525,144.65045
57.97655,144.666175
58.017525,144.6758
58.0658,144.787175
58.097675,144.81455
58.10725,144.84665
58.131125,144.8829
58.177675,144.920875
58.2004,144.9344
58.244025,144.94555
58.276125,144.986025
58.351225,145.003225
58.383175,145.06025
58.4169,145.2732
58.474325,145.293525
58.5045,145.30585
58.542075,145.31705
58.57775,145.33585
58.64105,145.3602
58.69085,145.386575
58.765675,145.605975
58.800375,145.6456
58.837575,145.669625
58.862225,145.69485
58.881875,145.788275
58.896675,145.82215
58.93645,145.84595
58.9642,145.857125
58.996775,145.867775
59.03525,145.89155
59.083675,145.931275
59.115175,146.20055
59.178775,146.24565
59.210775,146.2526
59.24565,146.265
59.3118,146.2809
59.357,146.2897
59.396575,146.3104
59.4376,146.314825
59.47275,146.332075
59.52055,146.337875
59.56025,146.3418
59.611375,146.36235
59.65765,146.366025
59.6879,146.3708
59.7132,146.38235
59.758275,146.4193
59.771025,146.4403
59.8185,146.51135
59.840925,146.5318
59.887475,146.56175
59.94765,146.580975
59.989375,146.639825
60.02545,146.661075
60.0554,146.67445
60.0979,146.690275
60.125275,146.70815
60.177125,146.76175
60.22965,146.886075
60.262675,146.901625
60.3072,146.910025
60.340575,146.951075
60.35875,146.9611
60.4143,146.983275
60.45585,147.006625
60.473125,147.032675
60.4836,147.339725
60.51935,147.354975
60.5602,147.362275
60.575375,147.377625
60.624975,147.3881
60.685625,147.39975
60.727375,147.420725
60.786525,147.4346
60.816225,147.474525
60.853175,147.632075
60.899975,147.640575
60.951025,147.68
60.97355,147.74535
61.0052,147.7714
61.040075,147.791475
61.073325,147.813375
61.105625,147.8328
61.1285,147.871725
61.1623,148.095675
61.20625,148.13105
61.265675,148.154775
61.318,148.1618
61.431275,148.17835
61.45985,148.195925
61.4726,148.202875
61.4893,148.210175
61.53095,148.23795
61.5707,148.24335
61.60555,148.34695
61.63865,148.49855
61.67765,148.527025
61.7014,148.53245
61.735375,148.562675
61.7805,148.6119
61.7948,148.7869
61.830425,148.798175
61.86165,148.80655
61.9174,148.82515
61.935075,148.82895
61.9545,148.843775
61.9865,148.855725
62.0233,148.862725
62.065825,148.870925
62.09515,148.880375
62.128625,148.9163
62.168075,148.922775
62.2177,148.928025
62.2655,148.938475
62.28655,148.97545
62.313425,148.990575
62.33645,149.032025
62.3748,149.0708
62.413275,149.08975
62.45455,149.142925
62.472925,149.233575
62.4992,149.254825
62.53855,149.2611
62.570975,149.273725
62.61675,149.2806
62.644025,149.28665
62.681725,149.296025
62.699775,149.30805
62.72425,149.313675
62.7429,149.328325
62.75185,149.345175
62.774275,149.352925
62.78585,149.441225
62.808225,149.467075
62.838775,149.50415
62.867975,149.535425
62.903975,149.647675
62.94625,149.665425
63.0308,149.69415
63.069975,149.70245
63.089975,149.76855
63.11365,149.779475
63.151725,149.799725
63.191075,149.81735
63.21815,149.839075
63.26305,149.850675
63.295825,149.871025
63.338425,149.88155
63.3705,149.888225
63.394625,149.8912
63.431825,149.898775
63.467275,149.906125
63.4989,149.938075
63.5244,149.945375
63.55305,149.9604
63.58405,149.98185
63.61855,149.99965
63.6544,150.03765
63.674425,150.069875
63.698775,150.08335
63.761675,150.09905
63.773675,150.1123
63.81025,150.154175
63.8372,150.200875
63.8644,150.2341
63.890425,150.24905
63.92245,150.2588
63.94435,150.2786
63.96305,150.3055
63.994325,150.315475
64.012375,150.349825
64.046025,150.362025
64.07265,150.424025
64.09285,150.431625
64.123775,150.453725
64.16195,150.466425
64.200875,150.4927
64.230375,150.50355
64.26025,150.530825
64.291475,150.582075
64.33945,150.61275
64.353225,150.62635
64.3825,150.64275
64.41025,150.69145
64.4408,150.696725
64.457225,150.717375
64.4955,150.73345
64.53845,150.772025
64.56635,150.798325
64.5945,150.8095
64.63155,150.8294
64.643425,150.85535
64.694025,151.0135
64.7366,151.04395
64.755625,151.048125
64.791275,151.056475
64.82895,151.061925
64.8525,151.065725
64.87345,151.08205
64.893725,151.083575
64.908975,151.085675
64.9388,151.089975
64.981125,151.099025
65.029025,151.1107
65.0529,151.13145
65.100775,151.1386
65.134425,151.246475
65.17705,151.2634
65.213925,151.30075
65.255225,151.4626
65.3007,151.471275
65.326225,151.4914
65.37575,151.5047
65.40845,151.512925
65.452625,151.536775
65.5308,151.5654
65.5819,151.574625
65.6268,151.59615
65.67165,151.622875
65.6988,151.684075
65.73485,151.6968
65.76235,151.713975
65.831225,151.730125
65.86995,151.74835
65.91025,151.781425
65.955775,151.7948
65.9967,151.80875
66.01775,151.873325
66.0708,152.03985
66.10665,152.05745
66.158025,152.080975
66.185675,152.290525
66.23745,152.32655
66.300725,152.37725
66.34795,152.3889
66.3967,152.4229
66.410825,152.435725
66.4433,152.4725
66.51995,152.49965
66.5514,152.507675
66.599175,152.519025
66.6291,152.54835
66.6669,152.57185
66.690275,152.80585
66.743975,152.83345
66.785125,152.8566
66.821225,152.866575
66.8666,152.883675
66.90065,152.8948
66.9378,152.90645
66.968575,152.913575
66.990025,152.9497
67.042275,153.039625
67.0789,153.05175
67.101925,153.06725
67.18495,153.09805
67.2605,153.14655
67.31835,153.1644
67.346675,153.233975
67.390675,153.2774
67.4269,153.351525
67.464175,153.366525
67.47725,153.38505
67.523225,153.40335
67.585625,153.413825
67.642875,153.423075
67.6919,153.4337
67.7263,153.449925
67.766675,153.462025
67.80305,153.468625
67.844325,153.489275
67.8885,153.50715
67.932875,153.52005
67.953075,153.54905
68.024325,153.57625
68.065375,153.592
68.110975,153.619275
68.17235,153.6545
68.210175,153.6954
68.23995,153.75855
68.262975,153.83135
68.3009,153.848625
68.34835,153.871125
68.388,153.88335
68.42525,153.8885
68.46945,153.893825
68.509175,153.896175
68.540425,153.899175
68.551825,153.909075
68.58025,153.9224
68.605625,153.930275
68.6538,153.953675
68.681125,154.000625
68.71845,154.01985
68.779625,154.03005
68.79925,154.051575
68.8297,154.067175
68.8572,154.103875
68.896975,154.1221
68.921875,154.137225
68.942725,154.1487
68.971375,154.17205
69.039175,154.234225
69.079525,154.2442
69.12795,154.269575
69.17605,154.280775
69.2087,154.3035
69.2547,154.3354
69.292225,154.367575
69.322675,154.380775
69.374475,154.397175
69.3901,154.406375
69.4469,154.42475
69.477525,154.44145
69.5235,154.464925
69.543875,154.506525
69.58655,154.5231
69.6114,154.642875
69.64425,154.675225
69.68145,154.70625
69.727,154.721775
69.7685,154.747925
69.86385,154.778675
69.897775,154.7999
69.9328,154.8289
69.954225,154.851825
69.99175,154.86655
70.008975,155.058625
70.030925,155.1168
70.059225,155.160375
70.0817,155.200425
70.11085,155.232525
70.147875,155.242175
70.1941,155.261975
70.22855,155.27625
70.268375,155.335775
70.31235,155.355475
70.365175,155.40555
70.387225,155.436075
70.432,155.475775
70.446425,155.524775
70.477325,155.6161
70.5061,155.63645
70.529825,155.648475
70.5679,155.657825
70.6202,155.682075
70.6632,155.699925
70.7088,155.712675
70.731025,155.724075
70.748875,155.754125
70.81075,155.807425
70.856575,155.99645
70.885825,156.037925
70.926425,156.0733
70.9793,156.102175
71.019375,156.122825
71.053,156.1451
71.09795,156.16615
71.157725,156.206675
71.2534,156.2249
71.26685,156.260425
71.28885,156.286025
71.32545,156.306975
71.35485,156.344175
71.424775,156.45355
71.486575,156.461125
71.542525,156.477475
71.5894,156.490725
71.641075,156.52265
71.652175,156.550575
71.7016,156.80105
71.749125,156.835275
71.79245,156.84645
71.819975,156.851475
71.858075,156.86105
71.9047,156.8799
71.943525,156.90885
71.997675,156.915175
72.0447,156.9199
72.065,156.928275
72.0976,156.9386
72.178675,156.94215
72.1997,156.966575
72.23895,156.9778
72.293025,156.989525
72.348525,157.007325
72.386675,157.020475
72.438925,157.031025
72.4748,157.095275
72.510475,157.12675
72.5313,157.15135
72.578725,157.175775
72.600175,157.198675
72.632275,157.21685
72.7059,157.240075
72.7525,157.268675
72.79615,157.2913
72.83705,157.3012
72.874775,157.307375
72.90145,157.33955
72.920625,157.35125
72.9663,157.360675
73.0006,157.37315
73.029325,157.380575
73.07655,157.491075
73.1139,157.6401
73.176275,157.651875
73.221925,157.6671
73.249275,157.673025
73.2647,157.678125
73.30995,157.685775
73.35415,157.708225
73.398575,157.71695
73.4346,157.729875
73.4652,157.74815
73.481475,157.7656
73.514425,157.7875
73.54675,157.7974
73.57055,157.89065
73.616175,157.910825
73.63745,157.925075
73.67845,157.939775
73.711625,157.970325
73.75115,157.9815
73.791725,157.996875
73.795575,158.0026
73.81735,158.022025
73.846625,158.039675
73.934775,158.053975
73.969825,158.0682
74.0051,158.075775
74.057375,158.08055
74.079575,158.095825
74.119,158.099525
74.1555,158.1103
74.183375,158.114825
74.22145,158.143
74.24365,158.1559
74.2638,158.1837
74.277275,158.2467
74.327875,158.267725
74.370875,158.305425
74.40535,158.383225
74.41845,158.427625
74.47415,158.512575
74.505175,158.767075
74.554225,158.780725
74.62025,158.7964
74.683575,158.832025
74.719,158.85465
74.745325,158.886125
74.7753,158.903725
74.819275,158.92905
74.821775,158.941725
74.845125,158.958575
74.90525,158.969375
74.9558,158.98855
74.99635,159.00825
75.0175,159.0442
75.054725,159.067825
75.120175,159.101675
75.161275,159.314575
75.178,159.337425
75.20325,159.349875
75.277875,159.352375
75.298075,159.36165
75.34165,159.3673
75.36315,159.3806
75.38845,159.4088
75.422175,159.4325
75.446175,159.444125
75.47385,159.46425
75.503,159.5074
75.512525,159.558775
75.55205,159.617075
75.610175,159.63585
75.6666,159.671625
75.704625,159.695675
75.73565,159.717425
75.773325,159.7491
75.789075,159.7791
75.79045,159.8234
75.8348,159.974575
75.849675,160.045775
75.884275,160.0694
75.950775,160.09385
75.982575,160.11295
76.008375,160.118125
76.063225,160.13015
76.0802,160.1734
76.09895,160.2023
76.1271,160.2588
76.176,160.468525
76.19235,160.478475
76.218625,160.492675
76.2591,160.505225
76.29955,160.517875
76.365225,160.530875
76.42355,160.5385
76.4845,160.56375
76.51255,160.584875
76.55355,160.60695
76.569025,160.6169
76.616925,160.654775
76.6394,160.6784
76.6474,160.6912
76.6517,160.6979
76.717725,160.7167
76.74005,160.7306
76.75725,160.750325
76.78355,160.777625
76.815325,160.8003
76.83275,160.829525
76.8606,160.89835
76.904425,160.92225
76.94045,160.9345
76.979975,160.9469
77.018075,160.964975
77.049125,160.97995
77.083875,161.00975
77.127825,161.0435
77.144575,161.0944
77.17615,161.138075
77.204775,161.298675
77.284025,161.31755
77.30705,161.3272
77.311075,161.3359
77.341275,161.349
77.376425,161.35955
77.398625,161.373825
77.433175,161.38055
77.463,161.399625
77.488025,161.418
77.508675,161.4387
77.544425,161.473375
77.57945,161.51075
77.61355,161.75045
77.630825,161.77075
77.713675,161.78275
77.753975,161.79085
77.797325,161.805175
77.82575,161.8172
77.86185,161.824875
77.8844,161.83415
77.9191,161.84605
77.98465,161.859075
78.05515,161.886825
78.0963,161.916625
78.15225,162.0527
78.204025,162.0823
78.2401,162.168125
78.263125,162.1934
78.29795,162.220375
78.3229,162.248125
78.359825,162.260925
78.3717,162.3222
78.41855,162.361975
78.46995,162.3834
78.4978,162.4256
78.519325,162.535225
78.55455,162.5523
78.58315,162.64515
78.61985,162.667625
78.6583,162.6784
78.7026,162.6983
78.7474,162.72045
78.79175,162.751425
78.825425,162.802475
78.884775,162.82785
78.911825,162.84365
78.953875,162.86305
78.9745,162.933625
79.005,162.943175
79.030375,162.9601
79.085725,162.972775
79.122775,162.9875
79.164575,163.00315
