SPK_SPKC02a,SPK_SPKC07a,SPK_SPKC12a,SPK_SPKC15a
365.341525,209.597775,210.15555,230.471925
365.4585,209.614475,210.2,230.51905
365.698475,209.63305,210.264325,230.61705
365.7534,209.650675,210.332575,230.64675
365.850825,209.664875,210.35515,230.6879
365.9995,209.6797,210.372475,230.720425
366.984175,209.689675,210.390675,230.74295
367.8525,209.70725,210.418725,230.795025
368.0108,209.720925,210.47955,230.870725
368.1856,209.741225,210.54655,231.01395
368.24545,209.7564,210.583125,231.101625
368.9238,209.775075,210.6017,231.175825
369.306675,209.79795,210.62,231.227075
370.801125,209.816325,210.649025,231.373275
371.4336,209.8272,210.664325,231.43805
371.5649,209.85575,210.687475,231.4791
372.034475,209.8784,210.709275,231.561275
372.242175,209.893025,210.7246,231.700875
373.6711,209.91465,210.73735,231.72895
374.128925,209.9301,210.771325,231.7307
374.1772,209.9536,210.79965,231.7358
375.46935,209.97915,210.8073,231.73955
375.482775,209.9985,210.824925,231.856475
375.7058,210.025225,210.83255,231.865725
375.731425,210.05815,210.853125,231.978225
375.785175,210.066675,210.868875,231.9924
379.015175,210.07825,210.88035,232.028425
379.162425,210.1019,210.909775,232.039425
380.1666,210.120075,210.925975,232.05825
380.459425,210.13065,210.96475,232.091975
380.5233,210.15025,211.0078,232.10065
380.792925,210.166275,211.02355,232.2053
383.34395,210.24225,211.048625,232.215975
383.4902,210.2655,211.0586,232.261825
383.6592,210.28555,211.072575,232.31545
384.077425,210.301,211.111425,232.328475
384.8231,210.312625,211.14835,232.38535
385.090475,210.324425,211.168925,232.428275
386.320675,210.337725,211.183175,232.505
386.7735,210.350775,211.2105,232.5728
386.801975,210.3691,211.2195,232.5863
387.0007,210.431,211.226325,232.71625
387.93025,210.45425,211.230675,232.77415
388.02415,210.473475,211.24975,232.804775
388.91055,210.490925,211.266375,232.82455
390.218925,210.5208,211.276575,232.916775
390.61385,210.56245,211.2898,232.982375
390.675825,210.57905,211.316675,233.008975
391.0405,210.59485,211.323375,233.05235
391.556,210.6251,211.33315,233.06345
391.704625,210.64405,211.35075,233.0915
391.739925,210.6678,211.3588,233.099675
392.576225,210.693775,211.370125,233.109075
392.74385,210.714975,211.391325,233.138275
393.15575,210.734575,211.40295,233.215725
393.254675,210.745175,211.419075,233.286825
393.7976,210.753825,211.423175,233.377625
394.7674,210.774175,211.43695,233.4409
395.44565,210.791325,211.460425,233.5275
