SPK_SPKC05a (inhibited),SPK_SPKC08a (excited),SPK_SPKC10a (no effect),SPK_SPKC12a (excitation + inhibition),SPK_SPKC12b (inhibited),SPK_SPKC14a (excited)
513.41755,,,,,
513.436975,,,,,
513.4445,,,,,
513.4613,,,,,
513.48425,,,,,
513.5192,,,,,
513.56755,,,,,
513.595425,,,,,
513.619325,,,,,
513.631,,,,,
513.656325,,,,,
513.678525,,,,,
513.7583,,,,,
513.77535,,,,,
513.814375,,,,,
513.914475,,,,,
513.97155,,,,,
513.98855,,,,,
513.99045,,,,,
514.032475,,,,,
514.064775,,,,,
514.10485,,,,,
514.113175,,,,,
514.155275,,,,,
514.22605,,,,,
514.23245,,,,,
514.242225,,,,,
514.29965,,,,,
514.3202,,,,,
514.34545,,,,,
514.414725,,,,,
514.444825,,,,,
514.503475,,,,,
514.50825,,,,,
514.53335,,,,,
514.540275,,,,,
514.589375,,,,,
514.6024,,,,,
514.623625,,,,,
514.6313,,,,,
514.64325,,,,,
514.67265,,,,,
514.685675,,,,,
514.706325,,,,,
514.772325,,,,,
514.810325,,,,,
514.84755,,,,,
514.869525,,,,,
514.898875,,,,,
514.9073,,,,,
514.9298,,,,,
514.9471,,,,,
514.965425,,,,,
514.98085,,,,,
515.0006,,,,,
515.01795,,,,,
515.049775,,,,,
515.0976,,,,,
515.1212,,,,,
515.1394,,,,,
515.15505,,,,,
515.171625,,,,,
515.226175,,,,,
515.260575,,,,,
515.3042,,,,,
515.318,,,,,
515.323225,,,,,
515.364925,,,,,
515.401575,,,,,
515.420675,,,,,
515.4347,,,,,
515.44045,,,,,
515.476825,,,,,
515.553,,,,,
515.562175,,,,,
515.596225,,,,,
515.611675,,,,,
515.629525,,,,,
515.647325,,,,,
515.6693,,,,,
515.699025,,,,,
515.71855,,,,,
515.749075,,,,,
515.83345,,,,,
515.8924,,,,,
515.928675,,,,,
515.95185,,,,,
515.96785,,,,,
516.043975,,,,,
516.086125,,,,,
516.1277,,,,,
516.135375,,,,,
516.1482,,,,,
516.181125,,,,,
516.245025,,,,,
516.271975,,,,,
516.292875,,,,,
516.324975,,,,,
516.35985,,,,,
516.39095,,,,,
516.414875,,,,,
516.42495,,,,,
516.440325,,,,,
516.476125,,,,,
516.497175,,,,,
516.5293,,,,,
516.533775,,,,,
516.553025,,,,,
516.571125,,,,,
516.600625,,,,,
516.633325,,,,,
516.66795,,,,,
516.687625,,,,,
516.798425,,,,,
516.825025,,,,,
516.888025,,,,,
516.9044,,,,,
516.92745,,,,,
516.95505,,,,,
516.9718,,,,,
517.0163,,,,,
517.06075,,,,,
517.08505,,,,,
517.10845,,,,,
517.147325,,,,,
517.17995,,,,,
517.21115,,,,,
517.229,,,,,
517.254125,,,,,
517.307325,,,,,
517.399425,,,,,
517.43855,,,,,
517.489325,,,,,
517.5226,,,,,
517.535975,,,,,
517.56885,,,,,
517.625775,,,,,
517.6426,,,,,
517.663025,,,,,
517.6827,,,,,
517.684,,,,,
517.71285,,,,,
517.749175,,,,,
517.77945,,,,,
517.7861,,,,,
517.8226,,,,,
517.8346,,,,,
517.85255,,,,,
517.88165,,,,,
517.897725,,,,,
517.92105,,,,,
517.9338,,,,,
517.94545,,,,,
517.95575,,,,,
517.96735,,,,,
517.97605,,,,,
517.9819,,,,,
517.9951,,,,,
518.00775,,,,,
518.015375,,,,,
518.035525,,,,,
518.05425,,,,,
518.107225,,,,,
518.129475,,,,,
518.1403,,,,,
518.169075,,,,,
518.172875,,,,,
518.180075,,,,,
518.19975,,,,,
518.243075,,,,,
518.25615,,,,,
518.2856,,,,,
518.306325,,,,,
518.3768,,,,,
518.404875,,,,,
518.4351,,,,,
518.51565,,,,,
518.534625,,,,,
518.547825,,,,,
518.581425,,,,,
518.61375,,,,,
518.642125,,,,,
518.655525,,,,,
518.68985,,,,,
518.7222,,,,,
518.73955,,,,,
518.759275,,,,,
518.8363,,,,,
518.861325,,,,,
518.8771,,,,,
518.910125,,,,,
518.931775,,,,,
518.959675,,,,,
519.02135,,,,,
519.062525,,,,,
519.0825,,,,,
519.098375,,,,,
519.115525,,,,,
519.1375,,,,,
519.151425,,,,,
519.1654,,,,,
519.1882,,,,,
519.214875,,,,,
519.2326,,,,,
519.24525,,,,,
519.268825,,,,,
519.290525,,,,,
519.30415,,,,,
519.31945,,,,,
519.328,,,,,
519.3579,,,,,
519.3667,,,,,
519.379325,,,,,
519.3935,,,,,
519.41145,,,,,
519.43615,,,,,
519.452575,,,,,
519.4944,,,,,
519.52735,,,,,
519.53845,,,,,
519.56475,,,,,
519.583225,,,,,
519.672975,,,,,
519.68405,,,,,
519.694575,,,,,
519.72985,,,,,
519.7743,,,,,
519.817475,,,,,
519.839075,,,,,
519.879875,,,,,
519.916975,,,,,
519.949375,,,,,
519.988475,,,,,
520.009325,,,,,
520.0241,,,,,
520.041525,,,,,
520.065275,,,,,
520.08075,,,,,
520.132825,,,,,
520.146875,,,,,
520.197025,,,,,
520.244475,,,,,
520.33695,,,,,
520.356125,,,,,
520.39255,,,,,
520.39745,,,,,
520.4349,,,,,
520.450575,,,,,
520.471,,,,,
520.541175,,,,,
520.559725,,,,,
520.58785,,,,,
520.616875,,,,,
520.68325,,,,,
520.713475,,,,,
520.7671,,,,,
520.799625,,,,,
520.82965,,,,,
520.8673,,,,,
520.8879,,,,,
520.9072,,,,,
520.9363,,,,,
520.982,,,,,
521.013625,,,,,
521.040825,,,,,
521.070475,,,,,
521.092825,,,,,
521.11735,,,,,
521.1288,,,,,
521.15025,,,,,
521.1681,,,,,
521.1819,,,,,
521.19945,,,,,
521.215925,,,,,
521.234375,,,,,
521.2569,,,,,
521.28015,,,,,
521.294875,,,,,
521.343375,,,,,
521.379975,,,,,
521.424425,,,,,
521.445,,,,,
521.474675,,,,,
521.493575,,,,,
521.539575,,,,,
521.566875,,,,,
521.61385,,,,,
521.6446,,,,,
521.708575,,,,,
521.733175,,,,,
521.81405,,,,,
521.86235,,,,,
521.8873,,,,,
521.90235,,,,,
521.921175,,,,,
521.953625,,,,,
521.994675,,,,,
522.03085,,,,,
522.040825,,,,,
522.076125,,,,,
522.109725,,,,,
522.140675,,,,,
522.163025,,,,,
522.178875,,,,,
522.21075,,,,,
522.240925,,,,,
522.289725,,,,,
522.307925,,,,,
522.338575,,,,,
522.360075,,,,,
522.389475,,,,,
522.4063,,,,,
522.421975,,,,,
522.4366,,,,,
522.453175,,,,,
522.481425,,,,,
522.495775,,,,,
522.507475,,,,,
522.521875,,,,,
522.53655,,,,,
522.5605,,,,,
522.587925,,,,,
522.602325,,,,,
522.64855,,,,,
522.6778,,,,,
522.6917,,,,,
522.7055,,,,,
522.725625,,,,,
522.761425,,,,,
522.7788,,,,,
522.800375,,,,,
522.8148,,,,,
522.833325,,,,,
522.864625,,,,,
522.89205,,,,,
522.933,,,,,
522.9609,,,,,
522.98755,,,,,
523.029975,,,,,
523.04735,,,,,
523.07925,,,,,
523.154175,,,,,
523.18855,,,,,
523.222775,,,,,
523.261075,,,,,
523.31815,,,,,
523.3684,,,,,
523.394525,,,,,
523.41635,,,,,
523.423525,,,,,
523.426725,,,,,
523.43865,,,,,
523.478925,,,,,
523.497275,,,,,
523.5082,,,,,
523.519325,,,,,
523.532775,,,,,
523.5473,,,,,
523.560475,,,,,
523.5719,,,,,
523.5836,,,,,
523.596375,,,,,
523.611275,,,,,
523.635475,,,,,
523.667125,,,,,
523.690625,,,,,
523.705875,,,,,
523.743475,,,,,
523.760975,,,,,
523.779325,,,,,
523.79405,,,,,
523.812875,,,,,
523.852725,,,,,
523.878875,,,,,
523.916075,,,,,
523.952725,,,,,
523.99945,,,,,
524.02655,,,,,
524.074275,,,,,
524.112875,,,,,
524.14015,,,,,
524.185375,,,,,
524.21525,,,,,
524.24165,,,,,
524.2666,,,,,
524.292475,,,,,
524.3076,,,,,
524.337675,,,,,
524.36195,,,,,
524.40755,,,,,
524.44625,,,,,
524.4785,,,,,
524.52355,,,,,
524.541175,,,,,
524.6543,,,,,
524.657275,,,,,
524.664825,,,,,
524.675275,,,,,
524.705575,,,,,
524.712625,,,,,
524.732025,,,,,
524.751375,,,,,
524.7801,,,,,
524.81875,,,,,
524.8652,,,,,
524.8956,,,,,
524.907825,,,,,
524.962975,,,,,
524.986825,,,,,
525.0155,,,,,
525.038325,,,,,
525.06585,,,,,
525.08645,,,,,
525.1644,,,,,
525.1807,,,,,
525.1997,,,,,
525.221025,,,,,
525.2388,,,,,
525.253025,,,,,
525.304375,,,,,
525.318025,,,,,
525.340575,,,,,
525.3451,,,,,
525.376475,,,,,
525.438675,,,,,
525.463025,,,,,
525.52695,,,,,
525.549775,,,,,
525.609,,,,,
525.656425,,,,,
525.690575,,,,,
525.717475,,,,,
525.769225,,,,,
525.7981,,,,,
525.8199,,,,,
525.8576,,,,,
525.8787,,,,,
525.894175,,,,,
525.9155,,,,,
525.935375,,,,,
525.9719,,,,,
525.990075,,,,,
526.034675,,,,,
526.05205,,,,,
526.094575,,,,,
526.101,,,,,
526.12685,,,,,
526.141875,,,,,
526.15865,,,,,
526.212575,,,,,
526.258175,,,,,
526.2964,,,,,
526.325925,,,,,
526.35205,,,,,
526.3814,,,,,
526.42495,,,,,
526.457775,,,,,
526.488675,,,,,
526.532675,,,,,
526.558425,,,,,
526.590925,,,,,
526.62075,,,,,
526.65525,,,,,
526.6706,,,,,
526.6903,,,,,
526.710575,,,,,
526.725025,,,,,
526.77115,,,,,
526.844625,,,,,
526.8538,,,,,
526.877175,,,,,
526.9124,,,,,
526.925575,,,,,
526.94425,,,,,
526.97155,,,,,
526.98555,,,,,
527.011375,,,,,
527.027025,,,,,
527.0379,,,,,
527.0512,,,,,
527.06545,,,,,
527.09675,,,,,
527.1074,,,,,
527.119525,,,,,
527.1468,,,,,
527.16265,,,,,
527.1817,,,,,
527.1946,,,,,
527.2095,,,,,
527.2403,,,,,
527.246425,,,,,
527.250075,,,,,
527.2578,,,,,
527.29605,,,,,
527.311275,,,,,
527.323925,,,,,
527.346775,,,,,
527.36695,,,,,
527.38405,,,,,
527.402425,,,,,
527.4356,,,,,
527.457625,,,,,
527.49415,,,,,
527.506075,,,,,
527.578475,,,,,
527.5908,,,,,
527.61995,,,,,
527.637675,,,,,
527.671925,,,,,
527.678875,,,,,
527.707725,,,,,
527.742175,,,,,
527.743925,,,,,
527.761525,,,,,
527.777275,,,,,
527.79745,,,,,
527.8211,,,,,
527.843375,,,,,
527.872125,,,,,
527.893475,,,,,
527.915925,,,,,
527.936625,,,,,
527.973625,,,,,
528.036125,,,,,
528.05045,,,,,
528.081325,,,,,
528.1122,,,,,
528.181375,,,,,
528.2039,,,,,
528.21815,,,,,
528.288175,,,,,
528.306525,,,,,
528.375125,,,,,
528.398025,,,,,
528.422825,,,,,
528.4364,,,,,
528.459325,,,,,
528.4632,,,,,
528.480125,,,,,
528.502675,,,,,
528.521375,,,,,
528.5771,,,,,
528.6081,,,,,
528.675175,,,,,
528.709975,,,,,
528.748125,,,,,
528.83455,,,,,
528.87085,,,,,
528.984225,,,,,
529.07065,,,,,
529.0969,,,,,
529.1385,,,,,
529.1696,,,,,
529.19055,,,,,
529.21855,,,,,
529.24385,,,,,
529.286525,,,,,
529.296,,,,,
529.32735,,,,,
529.35145,,,,,
529.401925,,,,,
529.4205,,,,,
529.4595,,,,,
529.47965,,,,,
529.49425,,,,,
529.524375,,,,,
529.611425,,,,,
529.632525,,,,,
529.655225,,,,,
529.696875,,,,,
529.7563,,,,,
529.82535,,,,,
529.880225,,,,,
529.903825,,,,,
529.94345,,,,,
529.96635,,,,,
529.989275,,,,,
530.00965,,,,,
530.027225,,,,,
530.0448,,,,,
530.058175,,,,,
530.0783,,,,,
530.09285,,,,,
530.11585,,,,,
530.12415,,,,,
530.2012,,,,,
530.218,,,,,
530.233775,,,,,
530.247125,,,,,
530.265325,,,,,
530.28935,,,,,
530.3176,,,,,
530.360075,,,,,
530.390925,,,,,
530.403725,,,,,
530.4323,,,,,
530.470025,,,,,
530.531,,,,,
530.55385,,,,,
530.573925,,,,,
530.590175,,,,,
530.6179,,,,,
530.6413,,,,,
530.67035,,,,,
530.684575,,,,,
530.6896,,,,,
530.7269,,,,,
530.7513,,,,,
530.77315,,,,,
530.795625,,,,,
530.83645,,,,,
530.870375,,,,,
530.87405,,,,,
530.896475,,,,,
530.968625,,,,,
530.998125,,,,,
531.019275,,,,,
531.03055,,,,,
531.0721,,,,,
531.103675,,,,,
531.1685,,,,,
531.18725,,,,,
531.198025,,,,,
531.2169,,,,,
531.231275,,,,,
531.249275,,,,,
531.261725,,,,,
531.2809,,,,,
531.287975,,,,,
531.30205,,,,,
531.330425,,,,,
531.345525,,,,,
531.4086,,,,,
531.427125,,,,,
531.4456,,,,,
531.45995,,,,,
531.487325,,,,,
531.51915,,,,,
531.576,,,,,
531.601375,,,,,
531.619775,,,,,
531.645975,,,,,
531.68035,,,,,
531.6956,,,,,
531.71485,,,,,
531.753825,,,,,
531.78755,,,,,
531.802175,,,,,
531.8149,,,,,
531.839225,,,,,
531.841375,,,,,
531.88855,,,,,
531.896275,,,,,
531.9103,,,,,
531.9278,,,,,
531.9398,,,,,
531.9483,,,,,
532.0067,,,,,
532.035,,,,,
532.06005,,,,,
532.0798,,,,,
532.107725,,,,,
532.136525,,,,,
532.1559,,,,,
532.1766,,,,,
532.18875,,,,,
532.2132,,,,,
532.237175,,,,,
532.25565,,,,,
532.287525,,,,,
532.312425,,,,,
532.3401,,,,,
532.375125,,,,,
532.397025,,,,,
532.4258,,,,,
532.464525,,,,,
532.545225,,,,,
532.605625,,,,,
532.61625,,,,,
532.63575,,,,,
532.680075,,,,,
532.723575,,,,,
532.7428,,,,,
532.769125,,,,,
532.798625,,,,,
532.8183,,,,,
532.839125,,,,,
532.878375,,,,,
532.898225,,,,,
532.925725,,,,,
532.975,,,,,
533.0082,,,,,
533.042575,,,,,
533.055225,,,,,
533.133975,,,,,
533.14855,,,,,
533.1756,,,,,
533.247175,,,,,
533.27865,,,,,
533.347575,,,,,
533.407575,,,,,
533.447025,,,,,
533.46595,,,,,
533.55525,,,,,
533.6016,,,,,
533.64365,,,,,
533.657825,,,,,
533.676875,,,,,
533.698975,,,,,
533.769275,,,,,
533.79285,,,,,
533.810625,,,,,
533.8446,,,,,
533.86525,,,,,
533.89025,,,,,
533.9528,,,,,
533.963825,,,,,
534.019575,,,,,
534.04935,,,,,
534.095575,,,,,
534.1141,,,,,
534.1357,,,,,
534.15535,,,,,
534.167825,,,,,
534.2142,,,,,
534.23295,,,,,
534.248725,,,,,
534.273275,,,,,
534.2871,,,,,
534.30205,,,,,
534.337425,,,,,
534.3597,,,,,
534.383075,,,,,
534.4363,,,,,
534.470025,,,,,
534.50695,,,,,
534.530875,,,,,
534.5554,,,,,
534.58915,,,,,
534.63255,,,,,
534.68255,,,,,
534.700275,,,,,
534.715725,,,,,
534.72635,,,,,
534.7736,,,,,
534.8025,,,,,
534.822825,,,,,
534.850775,,,,,
534.916225,,,,,
534.93615,,,,,
534.974,,,,,
535.010825,,,,,
535.093425,,,,,
535.129975,,,,,
535.1556,,,,,
535.1691,,,,,
535.184725,,,,,
535.194675,,,,,
535.2196,,,,,
535.2302,,,,,
535.240675,,,,,
535.25125,,,,,
535.26305,,,,,
535.3098,,,,,
535.319475,,,,,
535.329175,,,,,
535.365875,,,,,
535.37565,,,,,
535.38385,,,,,
535.394875,,,,,
535.41225,,,,,
535.440325,,,,,
535.4478,,,,,
535.478425,,,,,
535.527675,,,,,
535.545375,,,,,
535.5587,,,,,
535.61125,,,,,
535.6408,,,,,
535.663525,,,,,
535.691175,,,,,
535.707875,,,,,
535.75015,,,,,
535.768325,,,,,
535.786525,,,,,
535.81675,,,,,
535.8349,,,,,
535.88395,,,,,
535.9067,,,,,
535.9268,,,,,
535.9446,,,,,
535.9783,,,,,
536.020225,,,,,
536.04235,,,,,
536.07525,,,,,
536.102525,,,,,
536.1468,,,,,
536.167825,,,,,
536.183175,,,,,
536.199175,,,,,
536.225675,,,,,
536.2361,,,,,
536.247475,,,,,
536.2998,,,,,
536.3197,,,,,
536.33645,,,,,
536.346975,,,,,
536.37695,,,,,
536.394075,,,,,
536.4146,,,,,
536.439125,,,,,
536.463125,,,,,
536.4778,,,,,
536.496575,,,,,
536.5342,,,,,
536.567925,,,,,
536.584575,,,,,
536.642925,,,,,
536.66985,,,,,
536.70925,,,,,
536.736825,,,,,
536.7914,,,,,
536.839575,,,,,
536.87545,,,,,
536.90955,,,,,
536.92615,,,,,
536.957775,,,,,
536.97795,,,,,
537.0134,,,,,
537.044275,,,,,
537.078075,,,,,
537.14045,,,,,
537.17215,,,,,
537.1965,,,,,
537.2288,,,,,
537.248875,,,,,
537.329325,,,,,
537.405925,,,,,
537.543875,,,,,
537.556275,,,,,
537.611225,,,,,
537.651825,,,,,
537.678875,,,,,
537.74125,,,,,
537.769425,,,,,
537.818,,,,,
537.86885,,,,,
537.919725,,,,,
537.94415,,,,,
537.9759,,,,,
537.985025,,,,,
538.003825,,,,,
538.027275,,,,,
538.05565,,,,,
538.070675,,,,,
538.089125,,,,,
538.15305,,,,,
538.16215,,,,,
538.191775,,,,,
538.2028,,,,,
538.228675,,,,,
538.251025,,,,,
538.2672,,,,,
538.3036,,,,,
538.3323,,,,,
538.370025,,,,,
538.4018,,,,,
538.41135,,,,,
538.460375,,,,,
538.4744,,,,,
538.518675,,,,,
538.53395,,,,,
538.5847,,,,,
538.61195,,,,,
538.696625,,,,,
538.727775,,,,,
538.7457,,,,,
538.75875,,,,,
538.80515,,,,,
538.825875,,,,,
538.854,,,,,
538.8634,,,,,
538.90025,,,,,
538.9252,,,,,
538.989525,,,,,
539.004075,,,,,
539.024875,,,,,
539.0421,,,,,
539.097375,,,,,
539.111775,,,,,
539.134475,,,,,
539.15125,,,,,
539.168625,,,,,
539.189375,,,,,
539.216475,,,,,
539.237775,,,,,
539.297425,,,,,
539.325425,,,,,
539.352525,,,,,
539.39405,,,,,
539.43765,,,,,
539.45255,,,,,
539.517325,,,,,
539.5303,,,,,
539.545725,,,,,
539.57225,,,,,
539.596425,,,,,
539.6023,,,,,
539.622375,,,,,
539.631175,,,,,
539.647925,,,,,
539.66765,,,,,
539.6772,,,,,
539.682175,,,,,
539.686675,,,,,
539.70555,,,,,
539.716825,,,,,
539.739375,,,,,
539.750475,,,,,
539.762375,,,,,
539.77095,,,,,
539.799625,,,,,
539.8014,,,,,
539.844225,,,,,
539.871075,,,,,
539.88105,,,,,
539.911425,,,,,
539.933025,,,,,
539.95795,,,,,
539.9715,,,,,
539.99975,,,,,
540.03995,,,,,
540.070775,,,,,
540.08755,,,,,
540.107575,,,,,
540.132875,,,,,
540.14525,,,,,
540.1637,,,,,
540.1852,,,,,
540.2125,,,,,
540.267925,,,,,
540.342825,,,,,
540.372475,,,,,
540.4288,,,,,
540.44825,,,,,
540.489575,,,,,
540.525225,,,,,
540.547525,,,,,
540.654175,,,,,
540.685975,,,,,
540.71915,,,,,
540.7435,,,,,
540.851575,,,,,
541.04085,,,,,
541.0645,,,,,
541.0922,,,,,
541.1202,,,,,
541.19235,,,,,
541.233725,,,,,
541.280425,,,,,
541.310675,,,,,
541.339725,,,,,
541.37385,,,,,
541.3928,,,,,
541.4201,,,,,
541.44775,,,,,
541.495175,,,,,
541.535925,,,,,
541.578225,,,,,
541.62375,,,,,
541.657575,,,,,
541.692125,,,,,
541.7085,,,,,
541.7445,,,,,
541.9002,,,,,
541.926575,,,,,
541.9519,,,,,
541.975375,,,,,
542.003475,,,,,
542.021825,,,,,
542.045925,,,,,
542.06405,,,,,
542.0972,,,,,
542.120075,,,,,
542.13135,,,,,
542.14155,,,,,
542.176075,,,,,
542.203725,,,,,
542.21625,,,,,
542.244675,,,,,
542.26005,,,,,
542.292575,,,,,
542.344,,,,,
542.3594,,,,,
542.363425,,,,,
542.365,,,,,
542.378975,,,,,
542.39645,,,,,
542.413525,,,,,
542.446525,,,,,
542.461925,,,,,
542.4686,,,,,
542.51175,,,,,
542.536,,,,,
542.546225,,,,,
542.56955,,,,,
542.578025,,,,,
542.594925,,,,,
542.604125,,,,,
542.647125,,,,,
542.65615,,,,,
542.73605,,,,,
542.749875,,,,,
542.7667,,,,,
542.79675,,,,,
542.829125,,,,,
542.8392,,,,,
542.849025,,,,,
542.858975,,,,,
542.86785,,,,,
542.891025,,,,,
542.9285,,,,,
542.930675,,,,,
542.946675,,,,,
542.9523,,,,,
542.98875,,,,,
543.00535,,,,,
543.04835,,,,,
543.072525,,,,,
543.0853,,,,,
543.11205,,,,,
543.155525,,,,,
543.169725,,,,,
543.17915,,,,,
543.181,,,,,
543.192375,,,,,
543.23845,,,,,
543.2511,,,,,
543.2634,,,,,
543.2926,,,,,
543.3048,,,,,
543.3361,,,,,
543.34625,,,,,
543.3488,,,,,
543.37,,,,,
543.388025,,,,,
543.397625,,,,,
543.408075,,,,,
543.428075,,,,,
543.451125,,,,,
543.485925,,,,,
543.494125,,,,,
543.5079,,,,,
543.572625,,,,,
543.583125,,,,,
543.593625,,,,,
543.599775,,,,,
543.608875,,,,,
543.6212,,,,,
543.652625,,,,,
543.67005,,,,,
543.6973,,,,,
543.740425,,,,,
543.8027,,,,,
543.8731,,,,,
543.90335,,,,,
543.918175,,,,,
543.92595,,,,,
543.945725,,,,,
543.969075,,,,,
543.996725,,,,,
544.0058,,,,,
544.062975,,,,,
544.0891,,,,,
544.120125,,,,,
544.1379,,,,,
544.15845,,,,,
544.169325,,,,,
544.178575,,,,,
544.192175,,,,,
544.250775,,,,,
544.262925,,,,,
544.283875,,,,,
544.29,,,,,
544.31355,,,,,
544.33795,,,,,
544.3872,,,,,
544.468825,,,,,
544.480675,,,,,
544.498,,,,,
544.52515,,,,,
544.5541,,,,,
544.56695,,,,,
544.632625,,,,,
544.648525,,,,,
544.6752,,,,,
544.7399,,,,,
544.773875,,,,,
544.796025,,,,,
544.821325,,,,,
544.843975,,,,,
544.8521,,,,,
544.87705,,,,,
544.90265,,,,,
544.929775,,,,,
544.9438,,,,,
544.977425,,,,,
545.01965,,,,,
545.0371,,,,,
545.064175,,,,,
545.086475,,,,,
545.1165,,,,,
545.192425,,,,,
545.20275,,,,,
545.2236,,,,,
545.235325,,,,,
545.2598,,,,,
545.300725,,,,,
545.3179,,,,,
545.366275,,,,,
545.409,,,,,
545.5606,,,,,
545.615125,,,,,
545.65705,,,,,
545.68425,,,,,
545.687625,,,,,
545.716675,,,,,
545.735725,,,,,
545.749925,,,,,
545.771725,,,,,
545.788225,,,,,
545.807475,,,,,
545.865225,,,,,
545.900575,,,,,
545.934775,,,,,
545.94835,,,,,
545.952375,,,,,
545.989375,,,,,
546.0248,,,,,
546.049375,,,,,
546.067425,,,,,
546.083875,,,,,
546.140925,,,,,
546.164625,,,,,
546.20635,,,,,
546.2312,,,,,
546.257775,,,,,
546.28015,,,,,
546.301975,,,,,
546.3393,,,,,
546.381325,,,,,
546.399225,,,,,
546.41725,,,,,
546.4279,,,,,
546.444925,,,,,
546.472625,,,,,
546.49025,,,,,
546.58065,,,,,
546.59855,,,,,
546.6209,,,,,
546.63615,,,,,
546.657875,,,,,
546.677525,,,,,
546.724525,,,,,
546.7729,,,,,
546.799525,,,,,
546.91365,,,,,
546.930625,,,,,
546.95655,,,,,
546.97555,,,,,
546.986725,,,,,
547.017425,,,,,
547.042,,,,,
547.112375,,,,,
547.167675,,,,,
547.194625,,,,,
547.224425,,,,,
547.243325,,,,,
547.262075,,,,,
547.277375,,,,,
547.330825,,,,,
547.372575,,,,,
547.41585,,,,,
547.417475,,,,,
547.42635,,,,,
547.441225,,,,,
547.4539,,,,,
547.467475,,,,,
547.4831,,,,,
547.538975,,,,,
547.5576,,,,,
547.5871,,,,,
547.61235,,,,,
547.630525,,,,,
547.64345,,,,,
547.65235,,,,,
547.664725,,,,,
547.695925,,,,,
547.72175,,,,,
547.74095,,,,,
547.75425,,,,,
547.77985,,,,,
547.8088,,,,,
547.831625,,,,,
547.87285,,,,,
547.908375,,,,,
547.927525,,,,,
547.951325,,,,,
547.980925,,,,,
547.999525,,,,,
548.016375,,,,,
548.05345,,,,,
548.076125,,,,,
548.097,,,,,
548.14255,,,,,
548.18465,,,,,
548.20595,,,,,
548.240875,,,,,
548.2664,,,,,
548.28725,,,,,
548.3318,,,,,
548.3744,,,,,
548.39045,,,,,
548.41215,,,,,
548.434725,,,,,
548.45295,,,,,
548.478,,,,,
548.496225,,,,,
548.52075,,,,,
548.5438,,,,,
548.5594,,,,,
548.5952,,,,,
548.624525,,,,,
548.665175,,,,,
548.68525,,,,,
548.7025,,,,,
548.719375,,,,,
548.730125,,,,,
548.758675,,,,,
548.7951,,,,,
548.810425,,,,,
548.837875,,,,,
548.857375,,,,,
548.90675,,,,,
548.908625,,,,,
548.930225,,,,,
548.9807,,,,,
549.028475,,,,,
549.090625,,,,,
549.1293,,,,,
549.160875,,,,,
549.18415,,,,,
549.21445,,,,,
549.2593,,,,,
549.3079,,,,,
549.332225,,,,,
549.401275,,,,,
549.452225,,,,,
549.4742,,,,,
549.492375,,,,,
549.511425,,,,,
549.54195,,,,,
549.56135,,,,,
549.579075,,,,,
549.603825,,,,,
549.63015,,,,,
549.707125,,,,,
549.711075,,,,,
549.724725,,,,,
549.7385,,,,,
549.773,,,,,
549.7879,,,,,
549.8502,,,,,
549.866525,,,,,
549.8782,,,,,
549.9073,,,,,
549.948075,,,,,
549.980675,,,,,
550.004425,,,,,
550.0225,,,,,
550.0476,,,,,
550.070375,,,,,
550.083425,,,,,
550.1396,,,,,
550.205225,,,,,
550.260975,,,,,
550.2686,,,,,
550.3138,,,,,
550.34345,,,,,
550.3763,,,,,
550.401125,,,,,
550.42525,,,,,
550.4697,,,,,
550.492725,,,,,
550.520225,,,,,
550.54845,,,,,
550.56965,,,,,
550.617,,,,,
550.675,,,,,
550.7068,,,,,
550.725425,,,,,
550.7546,,,,,
550.77015,,,,,
550.8225,,,,,
550.868825,,,,,
550.949675,,,,,
550.97095,,,,,
550.977475,,,,,
551.0136,,,,,
551.03275,,,,,
551.053725,,,,,
551.101825,,,,,
551.143975,,,,,
551.1755,,,,,
551.2372,,,,,
551.25515,,,,,
551.284075,,,,,
551.297175,,,,,
551.3302,,,,,
551.358425,,,,,
551.3956,,,,,
551.438325,,,,,
551.465825,,,,,
551.496225,,,,,
551.499725,,,,,
551.52865,,,,,
551.5772,,,,,
551.59465,,,,,
551.60795,,,,,
551.62145,,,,,
551.628825,,,,,
551.631825,,,,,
551.6423,,,,,
551.6652,,,,,
551.71005,,,,,
551.733125,,,,,
551.76145,,,,,
551.778325,,,,,
551.795075,,,,,
551.846525,,,,,
551.8783,,,,,
551.896575,,,,,
551.924875,,,,,
551.9503,,,,,
551.972225,,,,,
551.994575,,,,,
552.005025,,,,,
552.017425,,,,,
552.0338,,,,,
552.046525,,,,,
552.0886,,,,,
552.1076,,,,,
552.1569,,,,,
552.197325,,,,,
552.21695,,,,,
552.233525,,,,,
552.271175,,,,,
552.29145,,,,,
552.2997,,,,,
552.3086,,,,,
552.324025,,,,,
552.3821,,,,,
552.397325,,,,,
552.438125,,,,,
552.450525,,,,,
552.45555,,,,,
552.48895,,,,,
552.50395,,,,,
552.544375,,,,,
552.552775,,,,,
552.643425,,,,,
552.662825,,,,,
552.726175,,,,,
552.75275,,,,,
552.7826,,,,,
552.8125,,,,,
552.842175,,,,,
552.85515,,,,,
552.879325,,,,,
552.89975,,,,,
552.913175,,,,,
552.9576,,,,,
552.979575,,,,,
552.9982,,,,,
