SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC07c,SPK_SPKC07d,SPK_SPKC08a,SPK_SPKC11a,SPK_SPKC14a
105.778725,107.9874,202.352975,160.0005,120.8836,117.99055,114.81005,194.0019
105.783425,108.037375,203.03065,160.05925,120.94225,117.998,114.828325,194.13255
105.80605,108.06995,203.1891,160.3257,120.9691,117.99965,114.840275,194.268325
105.81645,108.084875,203.513125,160.366825,121.054675,118.04545,114.867025,194.434025
105.820025,108.111075,203.62045,160.49675,121.114875,118.059275,114.874225,194.610475
105.825475,108.1398,203.66755,160.571675,121.14435,118.083675,114.90125,194.837325
105.8326,108.174725,203.859275,160.61455,121.190825,118.139575,115.1003,195.003925
105.83945,108.21735,204.07185,160.634275,121.219075,118.22395,115.1573,195.73655
105.848575,108.269375,204.4133,160.67505,121.28225,118.241725,115.222075,196.25145
105.854175,108.293675,205.224875,160.69035,121.308325,118.3381,115.2515,196.55635
105.85735,108.316675,205.81805,160.723,121.4155,118.354625,115.314025,196.757125
105.8788,108.348825,205.829175,160.80485,121.502125,118.383075,115.35645,196.782125
105.893225,108.363425,206.040775,160.88045,121.55585,118.488125,115.373025,196.989725
105.913875,108.376675,206.318675,160.972025,121.7366,118.706475,115.4256,197.131825
105.999625,108.3906,206.3201,161.00065,121.751825,118.735775,115.591425,197.17125
106.017525,108.40915,206.52765,161.0187,122.0052,118.750825,115.63365,197.292025
106.062075,108.418575,206.8143,161.036825,122.022825,118.8262,115.667525,197.844725
106.0723,108.434925,207.844175,161.059875,122.038475,118.852075,115.672475,198.0301
106.079525,108.450225,207.8984,161.1984,122.064,118.870525,115.68235,198.13935
106.089475,108.46755,208.08775,161.29595,122.088225,118.9146,115.69995,198.472
106.0976,108.492675,208.194825,161.410825,122.134775,118.942125,115.782575,198.6677
106.104425,108.52075,208.3214,161.493525,122.143025,119.13715,115.856475,198.723225
106.11475,108.5442,208.398525,161.525925,122.23795,119.17435,115.882725,198.90315
106.1291,108.562025,208.460025,161.581775,122.2653,119.666375,115.9466,198.933625
106.140025,108.572825,208.5403,161.607675,122.28995,119.71475,115.96095,199.3598
106.148425,108.5874,208.549625,161.668275,122.3053,119.728475,115.978325,199.431475
106.16015,108.59765,208.681225,162.0337,122.34965,119.8198,116.0581,199.744925
106.167425,108.607175,208.856575,162.0568,122.387925,119.842175,116.226375,199.88725
106.178975,108.62455,209.5381,162.166725,122.404325,119.931575,116.259625,200.1172
106.18465,108.640075,210.368575,162.22785,122.45795,119.9803,116.3257,200.2453
106.187775,108.653625,210.7836,162.268375,122.493475,119.999575,116.332125,200.3265
106.193125,108.669325,211.080225,162.37015,122.512025,120.064125,116.375175,200.6657
106.20045,108.699675,211.27465,162.424525,122.600375,120.099475,116.396525,200.762225
106.280325,108.71305,211.47845,162.5678,122.6506,120.236075,116.45145,201.019825
106.320725,108.7258,211.72475,162.590175,122.693625,120.29315,116.485825,201.063575
106.338325,108.744075,212.340525,162.6337,122.711025,120.2948,116.57065,201.229675
106.3949,108.76335,212.91105,162.7409,123.1974,120.3061,116.578725,201.270025
106.4093,108.791925,212.984875,162.757625,123.417975,120.325075,116.58785,201.747925
106.414875,108.8101,213.175675,162.799475,123.437675,120.329875,116.67295,202.654275
106.421375,108.82465,213.17725,162.817175,123.455675,120.4353,116.785575,202.96975
106.45225,108.8538,213.440675,162.862125,123.47125,120.4956,116.792675,203.26345
106.488225,108.878,213.847825,162.912025,123.4892,120.61205,116.82405,203.35275
106.5697,108.89425,214.100225,163.0721,123.507675,120.6579,116.867075,203.428
106.59125,108.901425,214.32145,163.146675,123.535425,120.697075,116.93,203.536925
106.622825,108.92095,214.322825,163.18065,123.56715,120.732025,116.946,203.6167
106.648725,108.939475,214.868675,163.424525,123.960875,120.7561,116.952675,204.02305
106.70365,108.95615,214.886625,163.4468,124.0579,120.847225,116.997075,204.3103
106.7378,108.97025,215.740725,163.4885,124.676375,120.877725,117.013325,204.370875
106.752975,108.9863,215.97855,163.5542,124.69715,120.891175,117.02355,204.719375
106.76225,108.997,216.10195,163.662,124.73465,120.901325,117.0317,205.30175
106.773575,109.007225,216.80315,163.682925,124.75595,120.938275,117.092975,205.41755
106.7918,109.01735,217.4946,163.712,124.795375,120.984,117.0954,205.8267
106.810925,109.02715,217.685375,163.7695,124.8113,121.02215,117.106275,206.05025
106.819525,109.046725,218.0617,163.84465,124.8851,121.06585,117.112075,206.227525
106.83445,109.0695,218.1166,163.906025,124.902625,121.090875,117.121275,206.33095
106.838625,109.0834,218.17095,163.93095,124.95195,121.157,117.13305,206.934575
106.84125,109.09345,219.08025,163.995125,125.064475,121.2001,117.141925,206.99565
106.8455,109.126975,219.903075,164.017675,125.103725,121.220525,117.24445,207.086275
106.86255,109.143,219.972275,164.05115,125.121275,121.25875,117.3013,207.153375
106.868375,109.159175,220.281275,164.068975,125.136675,121.329875,117.339925,207.5469
106.8745,109.178725,220.46345,164.14155,125.16065,121.381825,117.358175,207.618825
106.883125,109.195225,220.619825,164.182775,125.1978,121.4445,117.412175,207.912875
106.8877,109.228325,220.747975,164.248775,125.261375,121.4751,117.477775,208.14665
106.896225,109.241375,221.0389,164.285,125.287525,121.679325,117.494775,208.492075
106.901975,109.26635,221.1219,164.348175,125.34445,121.6999,117.51915,208.680775
106.910125,109.296125,221.16215,164.37565,125.423025,121.811425,117.557575,208.78245
106.919,109.3193,221.31155,164.41355,125.444025,121.8218,117.56525,209.111
106.9326,109.33055,222.12465,164.5313,125.5582,121.85465,117.63255,209.40125
106.945825,109.3429,222.23275,164.563025,125.668475,121.87855,117.7074,209.9529
106.9532,109.3505,222.30685,164.580025,125.693425,121.9181,117.7995,210.1884
106.967675,109.372825,222.518475,164.699675,125.757275,121.962675,117.809925,210.26
106.9792,109.3807,222.6878,164.72875,125.9635,121.9908,117.864825,210.727825
106.996875,109.3972,223.152175,164.73985,126.093375,122.084375,117.880325,210.969875
107.0008,109.406325,223.438125,164.774325,126.172225,122.22205,117.891125,211.286
107.0139,109.414725,223.542475,164.8037,126.399425,122.357875,117.929,211.37555
107.035425,109.4316,224.068625,164.825725,126.53825,122.65335,117.955125,211.808175
107.047225,109.449275,224.425825,164.8407,126.59535,122.66465,118.169975,211.83875
107.0529,109.469725,224.446375,164.904825,126.64595,122.6969,118.1976,211.908025
107.0626,109.49595,224.808275,165.05675,126.6781,122.904625,118.264775,212.234925
107.071425,109.52155,225.27595,165.17165,126.850025,123.00765,118.3014,212.357025
107.083525,109.549275,225.5194,165.244725,126.861675,123.055125,118.34515,212.437925
107.092075,109.5728,225.5875,165.293325,126.8798,123.066325,118.373125,212.568325
107.110725,109.5811,226.469775,165.317225,126.902725,123.09555,118.4803,212.61275
107.126025,109.6004,226.76715,165.33315,126.923825,123.142175,118.486575,212.70105
107.1492,109.61705,226.95955,165.41225,127.007575,123.15545,118.534825,213.134475
107.163875,109.63925,228.267325,165.465675,127.020725,123.214375,118.550925,213.26435
107.194975,109.6727,229.0217,165.5076,127.0446,123.232575,118.56265,213.3836
107.218375,109.738875,229.2724,165.554075,127.06585,123.242575,118.5773,213.455825
107.252725,109.765175,229.684225,165.604075,127.10555,123.263825,118.59425,213.623825
107.277125,109.77955,229.94805,165.67125,127.13865,123.380575,118.636375,213.94735
107.3154,109.789975,230.29,165.698,127.17575,123.45085,118.675875,214.085275
107.321925,109.804425,230.5544,165.78795,127.30915,123.584975,118.7107,214.5386
107.32925,109.81785,230.774525,165.80325,127.3695,123.598775,118.8761,214.671325
107.3395,109.831275,231.39115,165.85125,127.402775,123.726875,118.9328,214.68635
107.34845,109.84675,231.543525,165.93585,127.439925,123.770375,118.9918,214.834175
107.351975,109.86435,231.922925,166.0529,127.4762,123.801375,119.1092,214.94435
107.3594,109.8749,231.9277,166.097,127.51375,123.876175,119.1184,215.104825
107.36785,109.891625,232.093675,166.1997,127.556925,123.902375,119.132875,215.1304
107.371825,109.90655,233.3079,166.23015,127.617225,123.929225,119.161475,215.235375
107.374725,109.942525,233.540375,166.30015,127.647425,124.1067,119.192925,215.393675
107.39475,109.97765,233.886725,166.356525,127.6696,124.118275,119.212475,215.51
107.39765,110.0038,233.92975,166.37665,127.704175,124.1396,119.2243,215.565625
107.41365,110.027625,234.018625,166.51895,127.80005,124.15105,119.326375,215.632475
107.4997,110.058075,234.74075,166.5262,128.081125,124.189325,119.402125,215.7437
107.51705,110.156775,234.95405,166.5778,128.141275,124.443375,119.455875,215.77555
107.53625,110.1739,235.095075,166.62685,129.1226,124.49805,119.5139,215.869975
107.5454,110.1835,235.700475,166.68465,129.51795,124.512675,119.533525,215.945275
107.5671,110.1913,235.8159,166.79705,129.552175,124.557075,119.54495,216.3659
107.58925,110.204475,236.75105,166.88475,129.57615,124.66265,119.585575,216.41445
107.59655,110.219325,236.773125,166.91675,129.641025,124.824725,119.62075,217.171575
107.599125,110.236375,236.8359,166.959375,129.676675,124.94455,119.71395,217.34095
107.6052,110.26185,236.9619,167.069275,129.722675,125.02105,119.763475,217.439225
107.62205,110.284975,237.12195,167.08345,129.761775,125.1789,119.9289,217.634875
107.638525,110.39585,237.337525,167.152225,129.7966,125.229775,119.941,218.008175
107.6669,110.511225,237.36005,167.310575,129.80665,125.313475,119.95255,218.17695
107.69445,110.555575,237.57035,167.404325,129.8341,125.331875,120.0168,218.33415
107.716525,110.583975,237.70775,167.43135,129.846825,125.400625,120.028625,218.480725
107.74555,110.609225,237.92225,167.449925,129.895575,125.462475,120.0305,218.71685
107.761475,110.63105,237.924375,167.5512,129.908375,125.477425,120.0442,218.8433
107.778275,110.650175,238.11075,167.586275,129.96055,125.5133,120.0658,219.229125
107.781875,110.6707,238.38255,167.648125,129.9939,125.561825,120.0953,219.486125
107.81185,110.68345,238.5323,167.844025,130.00545,125.596825,120.107775,219.78135
107.8459,110.70695,238.67925,167.963075,130.059,125.64805,120.130475,220.03525
107.855125,110.722375,238.7789,167.98135,130.0885,125.6574,120.186925,220.08055
107.861125,110.731075,238.984275,168.018225,130.16675,125.798225,120.21265,220.55375
107.875825,110.765475,239.618525,168.0865,130.201125,125.8595,120.31565,220.763825
107.90715,110.7789,240.418425,168.234875,130.203075,125.8869,120.324175,220.878675
107.9244,110.805425,240.538275,168.393275,130.222625,125.89855,120.369925,221.00625
107.930025,110.843325,240.6238,168.465875,130.23275,125.970175,120.422575,221.184875
107.9439,110.873975,240.98415,168.525,130.2529,125.987,120.424,221.338175
107.970725,110.88525,241.340525,168.6558,130.299475,126.00335,120.43145,221.4061
107.993,110.942925,241.385525,168.697825,130.317825,126.0615,120.454275,221.625775
108.0029,110.992025,241.706225,169.000025,130.3247,126.130575,120.5153,221.74865
108.02965,111.005025,241.739925,169.046975,130.35635,126.14515,120.53565,222.085075
108.05795,111.021775,241.788475,169.152125,130.420375,126.18455,120.6084,222.100025
108.10135,111.027975,241.82005,169.24945,130.44285,126.207225,120.69865,222.370875
108.1157,111.06625,242.286625,169.3028,130.49535,126.2602,120.727325,222.646225
108.119325,111.074675,242.32975,169.316475,130.542125,126.35795,120.877,222.90735
108.13765,111.103675,242.5952,169.3584,130.56835,126.377375,120.960875,222.96395
108.1661,111.12125,242.6464,169.496825,130.5855,126.40515,121.024025,223.19155
108.1865,111.162075,242.6483,169.642825,130.597925,126.4233,121.030575,223.2667
108.203675,111.209925,243.035925,169.687625,130.6568,126.480875,121.071525,223.43185
108.24505,111.22885,243.116025,169.7074,130.66955,126.489875,121.0776,223.584975
108.276525,111.2495,243.27225,169.76605,130.758,126.5023,121.079775,223.663675
108.29105,111.27225,243.707725,169.96215,130.837,126.535525,121.09535,223.95305
108.311625,111.28255,243.7891,170.007175,130.919325,126.6123,121.2057,224.0784
108.31625,111.298625,244.259475,170.12505,130.97015,126.6595,121.249325,224.200925
108.34635,111.3117,244.45875,170.246925,130.9906,126.70485,121.347125,224.284475
108.3785,111.329475,245.476225,170.26745,131.01575,126.734275,121.4349,224.347625
108.4042,111.345,245.829475,170.36685,131.03005,126.746125,121.445075,224.53385
108.421075,111.368975,246.048,170.403325,131.0528,126.75685,121.4491,224.96915
108.457225,111.39875,246.1379,170.52735,131.0708,126.803675,121.49355,225.06625
108.46775,111.41165,246.3255,170.60575,131.1638,126.8178,121.513775,225.460475
108.483875,111.4291,246.5878,170.631325,131.1803,127.150075,121.604275,225.57745
108.504325,111.449675,246.682475,170.720675,131.237075,127.194,121.6379,226.0523
108.51765,111.45875,246.68435,170.87055,131.255025,127.372475,121.659725,226.699425
108.528925,111.466325,246.9909,170.960825,131.42185,127.395475,121.664525,226.962975
108.543475,111.4771,247.15205,171.027225,131.459425,127.47045,121.6702,227.362675
108.575225,111.4941,247.559425,171.113825,131.473425,127.5188,121.6824,227.615475
108.58235,111.5043,247.818975,171.22445,131.5498,127.581825,121.691375,228.42065
108.596975,111.53525,247.929825,171.297825,131.5901,127.632325,121.698075,228.6704
108.6133,111.55225,247.9921,171.30975,131.637675,127.640175,121.70205,228.8401
108.62095,111.5741,248.067675,171.35035,131.7524,127.66685,121.70555,228.95295
108.64175,111.60535,248.127225,171.37585,131.95115,127.7624,121.8048,228.973175
108.656375,111.628125,248.2873,171.467375,131.988475,127.805225,121.8188,229.08705
108.680475,111.651875,248.352125,171.6498,131.99905,127.870175,121.822775,229.122325
108.723325,111.666825,248.435125,171.70475,132.0239,127.90065,121.84375,229.4102
108.739075,111.6835,248.610025,171.739975,132.039825,127.92135,121.84585,229.950625
108.7517,111.702,248.7413,171.79835,132.148075,127.990325,121.89305,230.4427
108.7642,111.718175,248.813325,171.839775,132.178025,128.084025,121.901775,230.931325
108.79455,111.7315,249.100775,171.87295,132.2405,128.245725,122.05405,231.030275
108.8077,111.7433,249.743725,172.043875,132.555575,128.277425,122.092475,231.381975
108.836925,111.7583,249.964825,172.092475,132.5793,128.35555,122.129875,231.573275
108.84865,111.77565,250.8022,172.1059,132.65925,128.374925,122.144375,231.68955
108.86095,111.8183,251.01625,172.11505,132.72495,128.40115,122.149675,231.801925
108.869775,111.8594,251.0399,172.1668,132.766675,128.449175,122.206475,233.0185
108.8802,111.872,251.132375,172.276875,132.78525,128.482725,122.214475,233.239725
108.892275,111.88715,251.2788,172.401875,132.805775,128.49305,122.22875,233.723025
108.904475,111.903175,251.4832,172.485075,132.823325,128.532225,122.26795,233.872125
108.90985,111.917175,251.70435,172.580825,132.91915,128.637575,122.3023,234.161425
108.915125,111.935525,252.0657,172.63695,132.976775,128.6564,122.357575,234.33195
108.9211,111.956225,252.300825,172.6557,133.004575,128.671925,122.36645,235.208175
108.93945,111.9766,252.75545,172.711825,133.0578,128.702075,122.384325,235.297075
108.943425,111.9918,253.582325,172.727425,133.12645,128.714625,122.39985,235.418375
108.95345,112.011875,254.10655,172.815,133.1382,128.769325,122.40935,236.1474
108.95885,112.023475,254.68625,172.917225,133.171025,128.89385,122.42925,236.77995
108.9709,112.03245,255.590175,172.941325,133.245325,128.91815,122.450575,236.8761
108.97905,112.05205,255.658225,172.997025,133.377325,128.9478,122.48405,237.3261
108.98695,112.0676,255.905825,173.1007,133.392275,128.972725,122.4908,237.6493
108.992825,112.08535,255.925,173.141525,133.4177,129.00025,122.496675,237.769775
109.0047,112.0928,256.14115,173.191075,133.4305,129.080425,122.570275,237.8765
109.0122,112.10645,256.3923,173.241775,133.4488,129.14025,122.57465,238.489075
109.019075,112.116775,256.5929,173.31715,133.467075,129.275575,122.63195,238.5758
109.05405,112.126625,256.63315,173.43175,133.496,129.2974,122.63975,238.84145
109.14385,112.1363,256.97075,173.509325,133.506425,129.32045,122.712125,239.007425
109.16325,112.14835,257.6348,173.63595,133.5362,129.3372,122.721375,239.4248
109.180125,112.1757,258.006675,173.651875,133.5628,129.397225,122.7551,239.863575
109.19515,112.185025,258.49125,173.671,133.6201,129.452525,122.76415,240.188275
109.2488,112.228825,258.65445,173.691875,133.7627,129.562025,122.952775,240.5672
109.264625,112.25405,259.084375,173.71205,133.854625,129.83025,122.9603,240.7115
