SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC02a,SPK_SPKC05a,SPK_SPKC07b,SPK_SPKC09a,SPK_SPKC09b,SPK_SPKC12a,SPK_SPKC14a
345.287125,,467.8172,,461.20365,369.276,,,333.81115
345.37825,,467.859025,,461.21165,369.306125,,,333.83185
345.604175,,467.87775,,461.2139,369.329025,,,333.862425
345.7273,,468.051525,,461.25955,369.3837,,,333.895
345.75085,,468.110175,,461.278925,369.767,,,334.1337
345.7965,,468.157625,,461.48975,369.784225,,,334.22885
345.81925,,468.202725,,461.613775,369.850575,,,334.244875
346.037075,,468.221425,,461.948925,369.94595,,,334.44805
346.046225,,468.262375,,461.9563,370.01355,,,334.655625
346.0606,,468.4048,,461.967325,370.080475,,,334.976075
346.0806,,468.4161,,461.970125,370.086875,,,335.220025
346.1235,,468.4348,,462.007475,370.387925,,,335.26055
346.172725,,468.43665,,462.033225,370.40855,,,335.284275
346.191975,,468.4388,,462.044925,370.436575,,,335.351925
346.4477,,468.523175,,462.095825,370.808575,,,335.370025
346.451375,,468.537675,,462.1137,370.970375,,,335.4097
346.47175,,468.585525,,462.180125,371.210725,,,335.643225
346.515725,,468.60505,,462.3033,371.242,,,335.69105
346.5742,,468.6154,,462.375375,372.5477,,,335.732175
346.94105,,468.6276,,462.4252,372.595825,,,335.74765
346.99025,,468.649375,,462.455775,373.294625,,,335.7745
347.0385,,468.668525,,462.47835,373.620825,,,335.821125
347.081625,,468.717,,462.48995,373.655375,,,336.18805
347.195425,,468.750225,,462.505375,373.7454,,,336.217025
347.2739,,468.863675,,462.5317,373.759475,,,336.2714
347.513925,,468.910775,,462.5514,373.874175,,,336.29925
347.92805,,468.980925,,462.56695,373.917475,,,336.42485
347.9356,,469.045425,,462.577375,374.166825,,,336.439275
347.983125,,469.07865,,462.6,374.690975,,,336.454475
348.1764,,469.12685,,462.6127,374.732725,,,336.509175
348.28275,,469.141875,,462.656325,374.78095,,,336.562725
348.33195,,469.16265,,462.78665,374.7884,,,336.6086
348.34955,,469.174675,,462.824625,375.123075,,,336.62045
348.459225,,469.1778,,462.849875,375.21525,,,336.647975
348.579725,,469.20925,,462.881675,375.28505,,,336.660525
348.62675,,469.21585,,462.901125,375.289225,,,336.74185
348.68515,,469.217075,,462.9123,375.325525,,,336.825025
348.758675,,469.2762,,462.9363,375.34285,,,336.9408
348.7723,,469.30835,,462.95085,375.372425,,,336.9801
348.8446,,469.31595,,462.9659,375.4064,,,337.066475
349.0791,,469.323375,,462.982425,375.476225,,,337.132
349.238225,,469.3388,,462.9964,376.072775,,,337.157
349.243575,,469.36195,,463.0444,376.1025,,,337.26475
349.471875,,469.390525,,463.067025,376.145,,,337.3035
349.543925,,469.455925,,463.084075,376.218075,,,337.311775
349.760575,,469.5129,,463.0861,376.315275,,,337.313875
349.822975,,469.52635,,463.11465,376.6145,,,337.665175
349.843075,,469.636475,,463.134775,376.77895,,,337.7208
349.872375,,469.672275,,463.45775,376.79325,,,337.7458
349.911775,,469.69495,,463.468075,376.831575,,,337.932325
350.033575,,469.71975,,463.47015,376.85335,,,337.94155
350.0949,,469.726925,,463.492225,376.883175,,,338.075075
350.1343,,469.74115,,463.515725,376.933375,,,338.1275
350.16365,,469.78325,,463.530575,376.960975,,,338.32815
350.234825,,469.7921,,463.534,376.995225,,,338.347
350.42135,,469.826975,,463.6044,377.061725,,,338.4455
350.48365,,469.851325,,463.9518,377.076125,,,338.4623
350.600275,,469.864325,,464.02735,377.2111,,,338.85885
350.635125,,469.881675,,464.054675,377.317525,,,338.899975
350.665625,,469.896525,,464.3711,377.343175,,,338.940575
350.7053,,469.918375,,464.3859,377.443325,,,339.03215
350.7221,,469.9469,,464.399725,377.4996,,,339.179275
350.7473,,470.014025,,464.425,377.50525,,,339.220225
350.7844,,470.04605,,464.463925,377.55315,,,339.35435
350.9961,,470.06735,,464.483875,377.62905,,,339.389675
351.1403,,470.094025,,464.492775,377.684375,,,339.458975
351.2329,,470.109575,,464.5083,377.79275,,,339.482
351.6314,,470.149175,,464.5287,377.86255,,,339.886725
351.664975,,470.170425,,464.547975,378.80475,,,340.2396
351.9835,,470.177225,,464.55655,379.449725,,,340.260325
352.11935,,470.191725,,464.5788,379.569675,,,340.28885
352.1371,,470.219325,,464.593875,379.57555,,,340.301125
352.165625,,470.2316,,464.6095,379.596225,,,340.3644
352.2337,,470.31025,,464.632075,379.728475,,,340.383825
352.26775,,470.31565,,464.647925,379.771225,,,340.686725
352.298125,,470.324475,,464.6634,380.12395,,,340.804625
352.5006,,470.392775,,464.692375,380.186225,,,340.808875
352.73045,,470.3956,,464.7181,380.213925,,,341.235175
352.755225,,470.414975,,464.7344,380.229925,,,341.3049
352.886475,,470.423125,,464.781,380.244475,,,341.317125
353.01295,,470.428775,,464.79275,380.360875,,,341.333375
353.065325,,470.447,,464.834775,380.4038,,,341.345025
353.066675,,470.46545,,464.8656,380.4124,,,341.364225
353.140675,,470.497475,,464.88335,380.673375,,,341.44285
353.287775,,470.505475,,464.91405,381.185375,,,341.75475
353.33435,,470.5372,,464.972325,381.39045,,,341.878875
353.342225,,470.5613,,464.997525,381.447075,,,342.12495
353.642525,,470.5766,,465.0079,381.464925,,,342.142175
353.724775,,470.60505,,465.0275,381.598525,,,342.16295
353.8141,,470.618575,,465.059175,381.79465,,,342.211
353.871075,,470.67915,,465.07765,381.84075,,,342.2252
353.95025,,470.699375,,465.084675,381.85235,,,342.4159
353.985325,,470.7049,,465.1302,381.95395,,,342.7655
353.998075,,470.7154,,465.1459,381.973875,,,342.800775
354.01135,,470.80685,,465.1766,382.04035,,,342.847225
354.044475,,470.8181,,465.202475,382.067225,,,342.925825
354.066575,,470.824,,465.23795,382.121325,,,342.941025
354.084,,470.8516,,465.2912,382.1904,,,342.96825
354.13045,,470.89045,,465.341225,382.260475,,,342.992325
354.1442,,470.895925,,465.4721,382.324325,,,343.027775
354.15745,,470.901275,,465.474475,382.670725,,,343.048475
354.1881,,470.93325,,465.55265,382.732425,,,343.063625
354.28165,,470.95,,465.59385,383.2222,,,343.28625
354.49735,,470.960225,,465.637025,383.745125,,,343.342275
354.67325,,471.006325,,466.091,383.827325,,,343.3616
354.8506,,471.05455,,466.093225,384.02905,,,343.388825
354.955275,,471.092675,,466.115475,384.3849,,,343.43985
355.043,,471.11775,,466.145925,384.49295,,,343.454675
355.0576,,471.123275,,466.159625,384.661025,,,343.480225
355.12505,,471.132125,,466.23505,384.943,,,343.53155
355.190925,,471.140025,,466.75865,385.006325,,,343.549675
355.234025,,471.145125,,466.837025,385.2357,,,343.557675
355.25745,,471.165525,,466.8712,385.768925,,,343.8616
355.30255,,471.1784,,467.07865,386.5881,,,343.8989
355.35965,,471.20075,,467.080425,387.166325,,,343.919075
355.43625,,471.21185,,467.1634,387.984025,,,343.958175
355.52885,,471.264675,,467.164475,388.01865,,,344.0093
355.874,,471.302575,,467.175,388.233,,,344.06375
355.958425,,471.314275,,467.217225,388.28135,,,344.377175
355.971375,,471.3272,,467.232775,388.527825,,,344.422975
356.157875,,471.335675,,467.264,389.152925,,,344.5851
356.185575,,471.367225,,467.343125,389.154025,,,344.692075
356.267,,471.3909,,467.615675,389.16975,,,344.75355
356.3104,,471.423425,,467.715175,389.390275,,,344.767075
356.3131,,471.46935,,467.7423,389.696675,,,344.76865
356.412775,,471.471425,,467.989825,389.7018,,,344.78245
356.49515,,471.48205,,468.044775,389.724925,,,344.784475
356.55255,,471.494525,,468.133,390.3799,,,344.816975
356.575275,,471.50555,,468.327675,390.9468,,,344.826825
356.591275,,471.525425,,468.337425,390.952525,,,344.920725
356.641125,,471.556025,,468.347125,391.229125,,,345.0776
356.885025,,471.577975,,468.36215,391.5836,,,345.287175
356.91365,,471.585725,,468.38045,391.65885,,,345.484425
357.02735,,471.626125,,468.3931,392.16465,,,345.541875
357.040725,,471.641675,,468.4088,392.265625,,,345.57705
357.176775,,471.6469,,468.42765,392.2846,,,345.5899
357.236575,,471.666875,,468.4429,392.38605,,,345.989
357.3594,,471.6828,,468.4564,392.7349,,,346.008225
357.59995,,471.703025,,468.46445,392.786325,,,346.05895
357.691875,,471.734275,,468.482175,393.116125,,,346.0778
357.6945,,471.75215,,468.51235,393.438625,,,346.081575
357.77085,,471.770525,,468.54065,393.45565,,,346.28955
357.8249,,471.7855,,468.565325,393.490475,,,346.31525
357.83715,,471.817825,,468.57395,393.52115,,,346.333225
357.86585,,471.851225,,468.59,393.527375,,,346.349275
357.9465,,471.8602,,468.599025,393.5471,,,346.36495
358.0657,,471.87095,,468.609225,393.600275,,,346.399325
358.130625,,471.927725,,468.6469,393.6308,,,346.4176
358.294675,,471.943875,,468.697225,393.65165,,,346.4323
358.313575,,471.9736,,468.7139,393.6785,,,346.51985
358.3461,,472.0038,,468.733875,393.7021,,,346.540175
358.418825,,472.050375,,468.786275,393.72075,,,346.542425
358.435225,,472.0744,,468.7995,393.725025,,,346.9034
358.45315,,472.1041,,468.84865,393.7482,,,346.939675
358.4908,,472.1276,,468.89505,393.781875,,,346.995275
358.507525,,472.1567,,468.923125,393.8599,,,347.032575
358.59365,,472.1741,,468.946125,393.87305,,,347.042375
358.661325,,472.2265,,469.00125,393.912875,,,347.051825
358.6743,,472.2429,,469.037375,393.917625,,,347.066575
358.7034,,472.251825,,469.0802,393.9321,,,347.32115
358.886575,,472.2552,,469.195825,393.945775,,,347.3465
359.01365,,472.34915,,469.230025,393.95155,,,347.389375
359.094775,,472.39835,,469.273325,393.9969,,,347.443375
359.12705,,472.4365,,469.3787,394.034675,,,347.4686
359.1333,,472.454375,,469.478275,394.080175,,,347.477125
359.2927,,472.483625,,469.70015,394.10285,,,347.482425
359.356825,,472.49895,,469.7846,394.110775,,,347.5378
359.358875,,472.50155,,469.8705,394.21785,,,347.7781
359.65015,,472.5189,,469.969625,394.3398,,,347.807975
359.782725,,472.52845,,470.19525,394.401475,,,347.8322
359.851375,,472.537925,,470.2465,394.434275,,,347.894975
360.145025,,472.551,,470.8082,394.47405,,,347.966625
360.327175,,472.562675,,470.9764,394.54845,,,348.011925
360.64275,,472.577025,,471.0538,394.577875,,,348.041875
360.70135,,472.586775,,471.11365,394.9615,,,348.29155
360.711975,,472.66285,,471.2057,395.16895,,,348.30485
360.749725,,472.6758,,471.250325,395.229825,,,348.390675
360.822625,,472.713725,,471.338075,395.2487,,,348.42985
360.831925,,472.7446,,472.062275,395.58525,,,348.5187
361.079725,,472.80185,,472.205875,395.69165,,,348.676075
361.1082,,472.81195,,472.21855,395.720675,,,348.725725
361.146925,,472.816875,,472.42045,395.7344,,,348.75895
361.190075,,472.835275,,472.450875,395.74255,,,348.777975
361.19595,,472.859175,,472.485375,395.7985,,,349.236925
361.207,,472.87725,,472.507675,395.815375,,,349.352575
361.261,,472.892175,,472.5629,395.820625,,,349.5195
361.28765,,472.8937,,472.634925,395.8564,,,349.627
361.504625,,472.900925,,472.83915,395.883025,,,349.718275
361.55795,,472.908225,,472.887975,395.89405,,,349.7429
361.5798,,472.9197,,472.9443,395.91155,,,349.8362
362.1035,,472.94415,,472.9765,395.95315,,,349.980625
362.156825,,472.95485,,473.02365,396.009625,,,350.053
362.160725,,472.9575,,473.236675,396.0475,,,350.124925
362.243625,,472.96965,,473.25625,396.099825,,,350.21835
362.432525,,472.9733,,473.65515,396.121825,,,350.330875
362.4706,,472.980975,,473.657125,396.212425,,,350.4975
362.579475,,472.99005,,474.109175,396.292525,,,350.51675
362.673875,,473.018375,,474.209575,396.3493,,,350.634675
362.8065,,473.03095,,474.31955,396.35665,,,350.6845
362.94535,,473.0372,,474.3654,396.364425,,,350.69775
362.96275,,473.0468,,474.4504,396.386225,,,350.895975
363.029975,,473.049625,,474.531925,396.412625,,,351.180475
363.042475,,473.05115,,474.670825,396.442475,,,351.46225
363.052075,,473.1144,,474.949875,396.463025,,,351.520925
363.067975,,473.133425,,475.0454,396.49955,,,351.52995
363.1007,,473.178175,,475.078625,396.528875,,,351.61975
363.124275,,473.195575,,475.2906,396.62395,,,351.649725
363.48015,,473.19755,,475.57855,396.7804,,,351.810325
363.48265,,473.2016,,475.706475,396.861575,,,351.82415
363.5085,,473.213575,,475.8189,396.921075,,,351.862375
363.709575,,473.22235,,475.85275,396.934425,,,351.9253
363.7842,,473.2556,,475.8946,396.97165,,,352.051275
363.79985,,473.27525,,475.96285,397.038375,,,352.295675
363.8782,,473.299125,,476.441275,397.199725,,,352.359125
364.033025,,473.360675,,476.5197,397.2701,,,352.404175
364.061075,,473.45665,,476.527525,397.3004,,,352.616925
364.30665,,473.5731,,476.565725,397.3123,,,352.67855
364.4802,,473.604875,,476.60525,397.317525,,,352.816625
364.6305,,473.63165,,476.628075,397.34525,,,353.3407
364.657075,,473.640025,,476.647725,397.3498,,,353.6015
365.066675,,473.664875,,476.702725,397.4331,,,353.66065
365.10485,,473.67935,,476.72345,397.4554,,,353.72645
365.128475,,473.701925,,476.792975,397.6501,,,353.747375
365.158075,,473.7381,,476.8109,397.662925,,,353.804975
365.2869,,473.755275,,476.822625,397.684125,,,353.850875
365.314725,,473.76085,,476.86405,397.713025,,,353.9271
365.322775,,473.794175,,476.906475,397.74055,,,354.219825
365.35315,,473.8164,,476.921825,397.780525,,,354.250325
365.465,,473.934625,,476.94175,397.8083,,,354.40585
365.51355,,473.955325,,477.00235,397.839975,,,354.448
365.57315,,473.978175,,477.0468,397.863525,,,354.474825
365.60225,,474.0091,,477.1418,397.9099,,,354.4788
365.6209,,474.0317,,477.165725,397.96525,,,354.76
365.64535,,474.05235,,477.1759,398.097675,,,354.831675
365.734975,,474.07695,,477.177725,398.182825,,,354.848925
365.97235,,474.098075,,477.19855,398.28135,,,354.863025
366.091,,474.13565,,477.214375,398.31575,,,354.92705
366.213575,,474.1822,,477.255,398.412075,,,354.943675
366.2434,,474.19575,,477.28695,398.5892,,,355.006925
366.26385,,474.201325,,477.333875,398.611025,,,355.1552
366.274975,,474.239175,,477.360775,398.685175,,,355.6291
366.2951,,474.259125,,477.3993,398.688675,,,355.680675
366.394725,,474.318975,,477.422675,398.71785,,,355.839175
366.4141,,474.346075,,477.51675,398.747,,,356.110025
366.7532,,474.355225,,477.55845,398.809025,,,356.187125
366.78415,,474.377575,,477.68845,398.8654,,,356.3004
366.83675,,474.384425,,477.730075,399.118075,,,356.547975
366.8658,,474.40455,,477.7956,399.142325,,,356.617325
366.9008,,474.43065,,477.91135,399.1613,,,356.75575
367.005925,,474.469375,,477.97265,399.278875,,,357.50315
367.013025,,474.482975,,478.01665,399.317625,,,357.538825
367.0222,,474.551075,,478.074725,399.334375,,,357.653875
367.043375,,474.560775,,478.1093,399.418925,,,358.206725
367.075,,474.606625,,478.62335,399.623375,,,358.22405
367.13805,,474.624725,,478.6419,399.63895,,,358.61125
367.1894,,474.643275,,478.64585,399.709125,,,358.724825
367.201175,,474.6818,,478.69565,399.76895,,,358.7435
367.2055,,474.695675,,478.776875,399.8004,,,358.7534
367.225925,,474.727025,,478.802525,399.85185,,,358.818075
367.2521,,474.7378,,478.87395,399.8779,,,359.04285
367.2568,,474.742575,,478.876025,400.0921,,,359.09555
367.2812,,474.78075,,478.943675,400.140175,,,359.18115
367.301725,,474.805125,,479.253775,400.1556,,,359.22245
367.3523,,474.81925,,479.55425,400.188375,,,359.255525
367.364425,,474.826225,,479.6036,400.397825,,,359.3877
367.574675,,474.85975,,479.6743,400.42005,,,359.454775
367.5867,,474.86585,,479.8488,400.484325,,,359.6047
367.596175,,474.887175,,480.44175,400.75525,,,359.767425
367.6058,,474.946475,,480.467125,400.80655,,,359.87765
367.622175,,474.955575,,480.57715,401.1966,,,360.07055
367.637925,,474.96505,,480.67085,401.576775,,,360.32445
367.745825,,474.976,,481.18465,401.6063,,,360.3637
367.915875,,474.97765,,481.209125,401.793325,,,360.378925
368.004225,,475.0346,,481.312075,401.818575,,,360.39325
368.06035,,475.057575,,481.405925,401.915125,,,360.698875
368.10255,,475.0829,,481.443225,401.96285,,,360.7137
368.2236,,475.12565,,481.71655,402.02695,,,360.816675
368.22645,,475.213575,,481.769275,402.0791,,,360.9057
368.261825,,475.23265,,481.8675,402.2064,,,361.11245
368.3019,,475.277675,,481.95715,402.257025,,,361.21445
368.411225,,475.344825,,482.23015,402.279025,,,361.235875
368.517475,,475.39545,,482.263575,402.294925,,,361.597325
368.5354,,475.445625,,482.285675,402.318675,,,361.634
368.59595,,475.475925,,482.3,402.34525,,,361.6396
368.83145,,475.566475,,482.3422,402.46695,,,361.6507
368.83535,,475.58625,,482.359225,402.536125,,,361.844125
368.86685,,475.64425,,482.361475,402.59465,,,361.9317
368.950675,,475.651875,,482.398375,403.034225,,,362.01555
368.992225,,475.6663,,482.4382,403.11055,,,362.0324
369.0844,,475.6796,,482.472825,403.265025,,,362.051475
369.224825,,475.6958,,482.604325,403.406725,,,362.3531
369.27585,,475.7156,,482.674325,403.515225,,,362.4055
369.35835,,475.727425,,482.74915,403.756275,,,362.435175
369.382625,,475.728875,,482.78805,403.7852,,,362.53755
369.416975,,475.753975,,482.844725,403.8053,,,362.55595
369.506375,,475.773775,,482.910175,404.1465,,,362.850125
369.52745,,475.775925,,482.984375,404.65525,,,362.90195
369.549375,,475.7786,,483.03705,404.86485,,,363.00515
369.649125,,475.803475,,483.088525,404.96985,,,363.1749
369.7195,,475.850725,,483.10695,404.976125,,,363.17745
369.7301,,475.893825,,483.150525,405.21425,,,363.200375
369.7668,,475.904925,,483.2509,405.272075,,,363.292625
369.931925,,475.92935,,483.265975,405.2812,,,363.3919
370.0501,,475.942175,,483.31475,405.5087,,,363.49215
370.11755,,475.960475,,483.343375,405.635775,,,363.549925
370.188775,,475.9667,,483.4011,405.67305,,,363.8836
370.27915,,475.9896,,483.4753,405.765425,,,363.9412
370.36705,,476.020075,,483.504925,405.803475,,,364.05245
370.379725,,476.050325,,483.53345,405.86225,,,364.0832
370.48105,,476.0613,,483.584925,405.879775,,,364.37665
370.5042,,476.07355,,483.6121,406.1671,,,364.379525
370.517475,,476.1049,,483.63085,406.185125,,,364.490125
370.797225,,476.113625,,483.6407,406.331275,,,364.5945
370.8066,,476.1229,,483.666225,406.412725,,,364.6554
370.9268,,476.134375,,483.848175,406.452425,,,364.6689
370.99275,,476.15195,,483.8848,406.501225,,,364.891325
371.15595,,476.161775,,483.9298,406.5247,,,364.9285
371.230675,,476.180075,,484.07315,406.5273,,,364.9477
371.27095,,476.18885,,484.18035,406.77035,,,365.049925
371.33515,,476.195775,,484.207425,406.87625,,,365.0666
371.34875,,476.212675,,484.236475,407.030325,,,365.081975
371.403725,,476.23175,,484.2841,407.063625,,,365.100325
371.430075,,476.2408,,484.286325,407.076875,,,365.131575
371.4706,,476.258825,,484.312025,407.10235,,,365.411625
371.623075,,476.262625,,484.337,407.1567,,,365.52385
371.66045,,476.267225,,484.347925,407.190975,,,365.55825
371.67545,,476.28185,,484.3618,407.2368,,,365.582675
371.689375,,476.300525,,484.38335,407.297975,,,365.60105
371.8125,,476.3285,,484.551425,407.35935,,,365.633825
371.85725,,476.36105,,,407.40205,,,366.001325
372.0557,,476.39335,,,407.426125,,,366.362325
372.07165,,476.4031,,,407.4492,,,366.379325
372.1432,,476.40625,,,407.519275,,,366.5066
372.172125,,476.416525,,,407.56225,,,366.969825
372.28575,,476.4238,,,407.614675,,,367.002025
372.309525,,476.46765,,,407.64695,,,367.0305
372.48885,,476.492875,,,407.6785,,,367.104975
372.52695,,476.51065,,,407.705225,,,367.225125
372.613675,,476.525075,,,407.7787,,,367.278275
372.79115,,476.539625,,,407.800925,,,367.370575
372.862925,,476.548275,,,407.865225,,,367.50905
372.921475,,476.57925,,,407.918775,,,367.59455
372.955575,,476.5844,,,408.123675,,,367.6377
372.992,,476.6075,,,408.159125,,,367.709975
373.113925,,476.6097,,,408.1792,,,367.74325
373.122825,,476.612525,,,408.228375,,,367.756675
373.14235,,476.623725,,,408.25105,,,367.77825
373.2392,,476.628075,,,408.286975,,,368.215425
373.263925,,476.637725,,,408.349875,,,368.315575
373.305375,,476.642275,,,408.394475,,,368.507275
373.5588,,476.656825,,,408.4666,,,368.532975
373.590075,,476.708325,,,408.529125,,,368.551125
373.6033,,476.8576,,,408.739575,,,368.60425
373.71675,,476.89795,,,408.75855,,,368.76265
373.94845,,476.93835,,,408.772825,,,368.779975
374.04315,,476.94335,,,408.798075,,,368.793725
374.092225,,476.95105,,,408.82015,,,368.81645
374.099175,,476.959575,,,408.8302,,,369.519725
374.25335,,476.98975,,,408.85795,,,369.560825
374.3037,,477.00715,,,408.9509,,,369.609
374.33795,,477.041025,,,408.9808,,,369.6186
374.35215,,477.045625,,,409.119225,,,369.63225
374.41845,,477.058825,,,409.17045,,,369.645075
374.480675,,477.07425,,,409.172475,,,369.945375
374.64485,,477.10915,,,409.202675,,,369.967775
374.650125,,477.1104,,,409.27145,,,369.9807
374.707675,,477.1259,,,409.335,,,370.073075
374.984475,,477.132875,,,409.39235,,,370.11015
375.014975,,477.1377,,,409.433575,,,370.353875
375.0477,,477.191275,,,409.5162,,,370.4971
375.0551,,477.227325,,,409.7657,,,370.661175
375.1092,,477.2587,,,409.865625,,,370.69385
375.20805,,477.264975,,,410.17755,,,370.725175
375.20905,,477.278325,,,410.385525,,,370.740225
375.23695,,477.292225,,,410.436975,,,371.11645
375.25255,,477.3,,,410.50175,,,371.231325
375.29415,,477.342425,,,410.571875,,,371.6668
375.394325,,477.38735,,,410.852975,,,371.67735
375.436525,,477.422475,,,411.01365,,,371.8096
375.560025,,477.4709,,,411.055725,,,371.886725
375.577725,,477.505825,,,411.072425,,,371.99845
375.625325,,477.536075,,,411.08865,,,372.0176
375.6769,,477.5877,,,411.109775,,,372.0403
375.739625,,477.59575,,,411.1329,,,372.117275
375.75255,,477.61125,,,411.13795,,,372.399975
375.85055,,477.663425,,,411.169775,,,372.420925
375.9393,,477.67535,,,411.21965,,,372.560425
376.02675,,477.687075,,,411.49075,,,372.763475
376.159025,,477.696525,,,411.574725,,,372.78365
376.4304,,477.707225,,,411.588,,,372.802975
376.585575,,477.7479,,,411.7814,,,372.814975
376.75045,,477.7655,,,412.0038,,,373.09995
376.783875,,477.78205,,,412.0358,,,373.112875
376.812,,477.796025,,,412.060775,,,373.231675
377.071125,,477.804575,,,412.110525,,,373.2733
377.107325,,477.840825,,,412.1219,,,373.49575
377.476675,,477.873325,,,412.204,,,373.6211
377.7539,,477.929825,,,412.25175,,,373.9634
377.807075,,477.96035,,,412.33875,,,374.0951
377.825875,,477.97305,,,412.3986,,,374.15895
377.82835,,477.9828,,,412.472775,,,374.232775
377.847775,,477.987875,,,412.4886,,,374.282475
377.9513,,478.004875,,,412.50455,,,374.364975
378.02705,,478.01935,,,412.5411,,,374.5947
378.14705,,478.078525,,,412.658175,,,374.652675
378.272625,,478.096375,,,412.797825,,,374.6693
378.40475,,478.11975,,,412.91315,,,374.721425
378.421025,,478.126875,,,412.9562,,,374.7287
378.43005,,478.165975,,,413.04145,,,375.102525
378.624675,,478.19545,,,413.142775,,,375.12855
378.6528,,478.2107,,,413.195675,,,375.170475
378.67715,,478.219425,,,413.2518,,,375.2368
378.713475,,478.223875,,,413.33305,,,375.480075
378.717825,,478.2458,,,413.339475,,,375.54425
378.7307,,478.27355,,,413.5533,,,375.664025
379.129075,,478.291225,,,413.703925,,,375.6788
379.149475,,478.3335,,,413.789525,,,375.700425
379.17395,,478.355725,,,413.82405,,,375.75495
379.226125,,478.383675,,,413.86705,,,375.940875
379.426075,,478.407775,,,413.8838,,,375.984025
379.4311,,478.421425,,,413.951575,,,376.01365
379.50665,,478.453825,,,413.9804,,,376.0986
379.53805,,478.468375,,,414.061275,,,376.388675
379.636375,,478.4788,,,414.153375,,,376.442125
379.6588,,478.541425,,,414.188925,,,376.573725
379.67515,,478.55215,,,414.20425,,,376.625775
379.7031,,478.56635,,,414.3259,,,376.916275
379.720675,,478.636475,,,414.397775,,,377.077725
379.821175,,478.66495,,,414.425575,,,377.08785
379.89415,,478.67995,,,414.54255,,,377.159875
379.928975,,478.730575,,,414.5643,,,377.175475
379.9749,,478.7421,,,414.62765,,,377.37485
380.0063,,478.749225,,,414.642925,,,377.429375
380.042,,478.75085,,,414.67975,,,377.442575
380.133275,,478.763875,,,414.885175,,,377.689
380.20985,,478.8425,,,414.933975,,,377.701975
380.22975,,478.869175,,,414.999125,,,377.79295
380.705925,,478.887375,,,415.027,,,377.82965
380.716675,,478.903375,,,415.0529,,,377.8333
380.7465,,478.98285,,,415.082025,,,377.9186
380.984375,,478.99305,,,415.0951,,,378.210475
381.1212,,479.004925,,,415.1137,,,378.233425
381.124425,,479.017125,,,415.131075,,,378.454675
381.140325,,479.047925,,,415.1579,,,378.558725
381.149225,,479.059325,,,415.256425,,,378.569125
381.18485,,479.075275,,,415.284625,,,378.6704
381.336875,,479.093725,,,415.285675,,,378.7046
381.46425,,479.106125,,,415.3739,,,379.14215
381.476225,,479.128125,,,415.65695,,,379.1622
381.4816,,479.19175,,,415.713475,,,379.230725
381.529925,,479.204025,,,415.96505,,,379.250025
381.644575,,479.2259,,,416.003725,,,379.693525
381.72,,479.233275,,,416.0566,,,380.055625
381.7866,,479.2706,,,416.13265,,,380.06845
381.80825,,479.304825,,,416.1941,,,380.10215
381.849025,,479.31615,,,416.678525,,,380.12585
381.964225,,479.32795,,,416.7159,,,380.20705
382.13945,,479.34435,,,416.84125,,,380.6254
382.437875,,479.360475,,,416.911725,,,380.681
382.5264,,479.39365,,,416.978875,,,380.951575
382.57985,,479.4054,,,417.1277,,,381.084375
382.7076,,479.4154,,,417.502975,,,381.096725
382.8116,,479.43255,,,418.07605,,,381.12605
382.8352,,479.443875,,,418.46755,,,381.12765
382.970125,,479.4565,,,418.57895,,,381.143
382.998975,,479.46955,,,418.94335,,,381.23775
383.0861,,479.517875,,,419.130275,,,381.257675
383.115375,,479.533375,,,419.18795,,,381.26415
383.13845,,479.564575,,,419.345075,,,381.6276
383.16975,,479.577025,,,419.66935,,,381.7343
383.207625,,479.655075,,,419.758775,,,381.748325
383.220925,,479.673,,,419.78025,,,381.765175
383.221975,,479.677775,,,419.826575,,,381.78105
383.319925,,479.693325,,,419.85215,,,381.79125
383.347575,,479.715675,,,419.86555,,,381.80605
383.399725,,479.765875,,,419.872225,,,381.8394
383.599075,,479.7716,,,419.879375,,,381.8536
383.63065,,479.78415,,,419.8909,,,382.1093
383.669525,,479.78535,,,419.9404,,,382.125825
383.83425,,479.8154,,,419.99725,,,382.16585
383.88735,,479.844425,,,420.00195,,,382.208075
383.92585,,479.853025,,,420.282225,,,382.617225
384.0724,,479.8603,,,420.3745,,,382.63525
384.089875,,479.873425,,,420.49745,,,382.693025
384.10665,,479.880375,,,420.551375,,,382.72595
384.116275,,479.893575,,,420.56775,,,382.760525
384.157025,,479.90595,,,420.592575,,,382.985775
384.184175,,479.9179,,,420.6051,,,383.633425
384.2831,,479.924575,,,420.61995,,,383.6531
384.3139,,479.943575,,,420.6271,,,383.70855
384.3464,,479.9503,,,420.6285,,,383.9293
384.41475,,479.95845,,,420.6512,,,384.11
384.437675,,479.978775,,,420.685,,,384.19845
384.467775,,479.9937,,,420.6922,,,384.245325
384.51915,,480.018025,,,420.7058,,,384.2676
384.572225,,480.0258,,,420.8749,,,384.5422
384.761525,,480.03545,,,421.03725,,,384.697825
384.820175,,480.058325,,,421.4194,,,384.791275
384.82965,,480.084425,,,421.453625,,,384.9491
384.867375,,480.097675,,,421.614825,,,384.973025
385.0072,,480.123825,,,421.709525,,,384.9903
385.11695,,480.1613,,,421.845,,,385.065575
385.210075,,480.1842,,,421.9067,,,385.08805
385.21995,,480.22245,,,421.930025,,,385.117575
385.245725,,480.2329,,,421.935375,,,385.23275
