SPK_SPKC02a (inhibited),SPK_SPKC02b (excited),SPK_SPKC06a (no effect),SPK_SPKC15a (NA)
,581.682175,423.65555,394.913725
,581.712825,423.68335,394.9272
,581.720875,423.706375,394.949375
,581.7442,423.7227,394.965025
,581.790975,423.746525,394.984875
,581.82045,423.76465,395.00035
,581.841125,423.783925,395.01155
,581.874525,423.801925,395.031775
,581.914425,423.8244,395.0525
,581.935625,423.8393,395.067125
,581.96875,423.8636,395.082675
,581.9884,423.890925,395.101175
,582.02215,423.913575,395.1194
,582.050475,423.937275,395.1631
,582.09,423.95355,395.186
,582.1467,423.975975,395.21005
,582.179875,424.0064,395.23375
,582.204275,424.059475,395.3066
,582.221775,424.08015,395.309125
,582.233225,424.106,395.340875
,582.24535,424.1327,395.361625
,582.2638,424.15465,395.401275
,582.3057,424.22365,395.4516
,582.35445,424.23835,395.46925
,582.394925,424.25155,395.48855
,582.402175,424.280975,395.5171
,582.425375,424.3011,395.561525
,582.501175,424.3193,395.57505
,582.533525,424.34405,395.598225
,582.5557,424.369825,395.673275
,582.585375,424.391775,395.6889
,582.610775,424.4137,395.7308
,582.63975,424.44775,395.751125
,582.663075,424.47735,395.80835
,582.710275,424.52915,395.825225
,582.737475,424.556425,395.840375
,582.769175,424.583425,395.878525
,582.860575,424.6031,395.8925
,582.888,424.6227,395.913625
,582.9961,424.635675,395.931475
,583.033425,424.667725,395.964575
,583.065375,424.687275,395.97985
,583.083725,424.713075,395.987025
,583.108175,424.736575,396.004425
,583.16975,424.77635,396.041925
,583.26755,424.808875,396.060775
,583.287325,424.83865,396.0837
,583.305925,424.85425,396.1078
,583.321275,424.8993,396.18485
,583.356375,424.920475,396.2699
,583.455775,424.938525,396.284575
,583.473625,424.9678,396.2881
,583.5028,424.982125,396.298125
,583.549725,425.032475,396.308175
,583.611375,425.0548,396.3246
,583.657225,425.076025,396.389575
,583.71325,425.09535,396.456375
,583.7427,425.10525,396.46865
,583.7726,425.136825,396.483
,583.8137,425.17015,396.51355
,583.8217,425.1883,396.538775
,583.897475,425.20525,396.5516
,583.9191,425.224975,396.57245
,583.93485,425.2518,396.617325
,583.957,425.2676,396.631575
,583.9828,425.2973,396.640725
,584.010725,425.31535,396.665225
,584.0439,425.341625,396.697075
,584.1958,425.396675,396.714375
,584.2552,425.418075,396.741325
,584.275475,425.460125,396.7658
,584.308,425.485625,396.78015
,584.3556,425.5194,396.801375
,584.40225,425.541375,396.831825
,584.43445,425.56585,396.844475
,584.45485,425.589225,396.881075
,584.530675,425.63905,396.931175
,584.5608,425.660575,396.9449
,584.581225,425.679675,396.9682
,584.623225,425.68915,396.98725
,584.6859,425.701725,397.011925
,584.72965,425.712175,397.024975
,584.74365,425.72215,397.034225
,584.76275,425.732225,397.046825
,584.793075,425.751925,397.10605
,584.8338,425.76175,397.125475
,584.864375,425.7728,397.165975
,584.90865,425.785675,397.21235
,584.9541,425.80185,397.245925
,585.047475,425.827675,397.2637
,585.077625,425.858475,397.292925
,585.13635,425.8861,397.319675
,585.15555,425.90795,397.337275
,585.214275,425.93075,397.35575
,585.238225,425.95155,397.375275
,585.27515,425.974575,397.43435
,585.3131,426.0047,397.453925
,585.344175,426.024525,397.46965
,585.366175,426.053275,397.503425
,585.387675,426.069075,397.551825
,585.479675,426.089375,397.56505
,585.52795,426.104775,397.601425
,585.5459,426.114275,397.612325
,585.567975,426.159825,397.671825
,585.587525,426.175025,397.7099
,585.607625,426.19935,397.762475
,585.619225,426.22035,397.809175
,585.652175,426.242525,397.9067
,585.673825,426.2592,397.9306
,585.707025,426.27665,397.950575
,585.7259,426.29715,397.975675
,585.762725,426.324775,398.01025
,585.79795,426.3472,398.023825
,585.844025,426.370725,398.0382
,585.868125,426.39375,398.07885
,585.89765,426.42245,398.09895
,585.920225,426.445,398.1149
,585.97175,426.464025,398.137925
,586.0029,426.480125,398.1568
,586.0332,426.499625,398.19105
,586.05995,426.513725,398.25685
,586.08695,426.524225,398.32755
,586.104375,426.536475,398.34035
,586.1415,426.542525,398.419225
,586.178625,426.5568,398.425075
,586.20665,426.57275,398.445
,586.290875,426.591975,398.461825
,586.3208,426.607775,398.47205
,586.351125,426.63285,398.482875
,586.46205,426.64325,398.49455
,586.497825,426.663625,398.5097
,586.52275,426.69675,398.52655
,586.5495,426.712225,398.542525
,586.578625,426.726725,398.560425
,586.610825,426.754575,398.575625
,586.649825,426.7629,398.6098
,586.6923,426.776875,398.641775
,586.730425,426.793425,398.715675
,586.76255,426.807025,398.749025
,586.7822,426.832825,398.7777
,586.845125,426.84375,398.794
,586.872075,426.856025,398.8199
,586.917925,426.87135,398.93575
,586.955975,426.888475,398.9632
,586.99645,426.907025,399.0182
,587.039525,426.930025,399.0401
,587.12195,426.940025,399.069675
,587.174625,426.955125,399.0921
,587.202825,426.965425,399.10675
,587.262325,426.9799,399.1187
,587.3055,426.990475,399.1543
,587.3537,427.007125,399.202
,587.44755,427.02535,399.221525
,587.48455,427.042575,399.244225
,587.506325,427.046725,399.287975
,587.580625,427.0545,399.3945
,587.644525,427.0676,399.4028
,587.6868,427.081675,399.4273
,587.714725,427.09245,399.4386
,587.76485,427.099375,399.46185
,587.783375,427.115775,399.46985
,587.83395,427.12075,399.485225
,587.860475,427.151975,399.495525
,587.887225,427.15485,399.506925
,587.9194,427.1639,399.52805
,587.979925,427.172275,399.53565
,588.011875,427.179075,399.553575
,588.054325,427.199775,399.56355
,588.0746,427.210975,399.5942
,588.1089,427.215225,399.6226
,588.1435,427.232,399.694375
,588.16205,427.249325,399.71905
,588.20375,427.255725,399.746275
,588.225325,427.277175,399.76
,588.25015,427.28625,399.77215
,588.348275,427.299925,399.7948
,588.387175,427.31995,399.8347
,588.41885,427.33495,399.8597
,588.435175,427.340275,399.882575
,588.457725,427.359875,399.904875
,588.52895,427.3862,399.92075
,588.58735,427.4093,400.002525
,588.613825,427.42315,400.01895
,588.6427,427.439725,400.03315
,588.69695,427.468175,400.07815
,588.7297,427.482725,400.10715
,588.764525,427.494875,400.1216
,588.80055,427.5087,400.1653
,588.82365,427.532725,400.17595
,588.906325,427.545875,400.246575
,588.953525,427.558375,400.29075
,588.990125,427.56585,400.328975
,589.016475,427.576175,400.34625
,589.02815,427.5954,400.39285
,589.0568,427.60725,400.433375
,589.08195,427.634325,400.44225
,589.1157,427.685,400.486175
,589.147125,427.6998,400.531525
,589.2076,427.7143,400.552675
,589.230225,427.7222,400.56955
,589.26045,427.740575,400.64035
,589.287425,427.75215,400.642175
,589.30835,427.787975,400.66885
,589.357025,427.799175,400.71545
,589.3853,427.808825,400.8011
,589.47905,427.814625,400.863125
,589.495675,427.831425,400.873875
,589.51985,427.840575,400.89015
,589.554225,427.85525,400.909075
,589.585975,427.8672,400.92265
,589.615875,427.87645,400.957775
,589.709475,427.888025,401.022725
,589.77175,427.899975,401.059175
,589.83065,427.907275,401.131025
,589.844,427.9176,401.155775
,589.902925,427.92745,401.187875
,589.9285,427.940775,401.209325
,589.9681,427.968175,401.2203
,590.01,427.980125,401.230125
,590.0374,427.998625,401.291275
,590.07785,428.004975,401.309925
,590.096325,428.021725,401.321025
,590.1273,428.030275,401.33965
,590.14385,428.03775,401.3515
,590.160125,428.048125,401.37645
,590.1715,428.05725,401.41975
,590.178425,428.072,401.435025
,590.219025,428.079075,401.458625
,590.2437,428.09515,401.479275
,590.27765,428.102725,401.4995
,590.317575,428.1246,401.554125
,590.343375,428.152075,401.56905
,590.372925,428.1599,401.579025
,590.409025,428.167375,401.615175
,590.427475,428.1795,401.626825
,590.456375,428.186475,401.64855
,590.47935,428.193875,401.67545
,590.5014,428.202925,401.716425
,590.5339,428.20965,401.79725
,590.574275,428.214725,401.8195
,590.6356,428.2195,401.840525
,590.66315,428.22415,401.8897
,590.695675,428.230625,401.9877
,590.7382,428.2509,402.05195
,590.769375,428.28615,402.083225
,590.8115,428.2999,402.16145
,590.850175,428.3127,402.21565
,590.889125,428.317525,402.232975
,590.915525,428.324375,402.25555
,590.960675,428.3354,402.280825
,590.985225,428.344475,402.30505
,591.06555,428.352075,402.31995
,591.0934,428.358075,402.39625
,591.1318,428.37375,402.4059
,591.17325,428.390625,402.445625
,591.210275,428.397975,402.477875
,591.24525,428.4136,402.4922
,591.278875,428.41975,402.522175
,591.3079,428.442425,402.552975
,591.344525,428.451325,402.5776
,591.430225,428.462325,402.58985
,591.4827,428.475725,402.605225
,591.546625,428.47895,402.74415
,591.59505,428.487525,402.7748
,591.621125,428.4946,402.83475
,591.676175,428.5004,402.85265
,591.736025,428.507025,402.8747
,591.7663,428.513925,402.900675
,591.794025,428.520275,402.9284
,591.85285,428.52945,402.949425
,591.90775,428.55295,402.978025
,591.945825,428.5739,403.019775
,592.0103,428.5945,403.0438
,592.05645,428.615975,403.054
,592.08325,428.62185,403.09485
,592.10835,428.628,403.10985
,592.190025,428.64655,403.13515
,592.23005,428.6587,403.171375
,592.27595,428.6617,403.275275
,592.320375,428.6662,403.32035
,592.3581,428.6955,403.3298
,592.4245,428.7058,403.349325
,592.4609,428.736,403.36305
,592.4943,428.745725,403.370925
,592.535,428.769225,403.3786
,592.5557,428.793625,403.39875
,592.5625,428.79955,403.408975
,592.707325,428.805575,403.4306
,592.7511,428.81495,403.448625
,592.80305,428.8244,403.462125
,592.83785,428.82665,403.482025
,592.91235,428.845375,403.49275
,592.9464,428.863275,403.5385
,592.983475,428.8689,403.58865
,593.0287,428.875825,403.6236
,593.057225,428.88325,403.64855
,593.1804,428.94025,403.66395
,593.2006,428.95375,403.69045
,593.229625,428.98715,403.71035
,593.24935,429.01325,403.716625
,593.294075,429.023075,403.73275
,593.324375,429.03025,403.739925
,593.359275,429.0481,403.761375
,593.4044,429.056,403.77055
,593.432225,429.07665,403.775825
,593.47675,429.088375,403.77735
,593.492125,429.104825,403.783525
,593.5256,429.1088,403.8091
,593.544925,429.114175,403.825925
,593.57435,429.1239,403.840225
,593.607425,429.131425,403.870075
,593.6259,429.17495,403.9844
,593.67805,429.2018,403.9979
,593.70275,429.214175,404.025775
,593.7533,429.223325,404.053
,593.760525,429.23815,404.135475
,593.775825,429.25515,404.158
,593.79115,429.27215,404.227
,593.820025,429.282,404.25165
,593.847275,429.291525,404.283375
,593.893875,429.3212,404.318625
,593.925,429.35245,404.346275
,593.94675,429.372025,404.371825
,593.982975,429.39305,404.407125
,594.02985,429.430925,404.4221
,594.04955,429.438875,404.440175
,594.066225,429.451975,404.463475
,594.086675,429.461225,404.473925
,594.1058,429.469375,404.50525
,594.129925,429.486875,404.522575
,594.167775,429.497575,404.586975
,594.24105,429.5113,404.59985
,594.26165,429.53565,404.619725
,594.2997,429.5683,404.652925
,594.33,429.5803,404.67425
,594.359725,429.5906,404.7208
,594.375675,429.612,404.781125
,594.4006,429.624675,404.813
,594.40445,429.629125,404.818075
,594.425925,429.638075,404.825075
,594.450625,429.654425,404.8318
,594.462575,429.66655,404.837775
,594.49205,429.6805,404.842725
,594.535125,429.6964,404.84755
,594.55725,429.7128,404.8559
,594.57825,429.72185,404.861325
,594.5981,429.7395,404.871325
,594.614125,429.750875,404.887075
,594.62325,429.76505,404.8925
,594.647725,429.77845,404.901275
,594.675475,429.822375,404.914025
,594.709625,429.835325,404.9219
,594.7308,429.851475,404.932325
,594.753275,429.8687,404.957075
,594.757675,429.8855,404.96355
,594.791625,429.90835,404.998925
,594.8868,429.930575,405.015
,594.914475,429.9575,405.033725
,594.980975,429.978775,405.072
,595.00965,430.00655,405.098675
,595.049125,430.031025,405.10975
,595.077,430.052075,405.2606
,595.09405,430.079575,405.277175
,595.159075,430.098575,405.358625
,595.259925,430.14235,405.393325
,595.290875,430.1601,405.412325
,595.3683,430.179275,405.43505
,595.410425,430.197025,405.4492
,595.452975,430.224425,405.485825
,595.512975,430.24895,405.5151
,595.5729,430.27395,405.547825
,595.614775,430.2909,405.57865
,595.738425,430.314075,405.60385
,595.78485,430.33055,405.61695
,595.898825,430.3535,405.628975
,595.936475,430.382725,405.66185
,595.97825,430.40035,405.66955
,596.03815,430.42045,405.7156
,596.086025,430.437,405.7419
,596.1351,430.460875,405.75005
,596.139625,430.4732,405.76935
,596.17145,430.4872,405.778525
,596.221525,430.513725,405.795
,596.266525,430.5302,405.8073
,596.3025,430.5361,405.8315
,596.334925,430.55415,405.85455
,596.3634,430.59205,405.861675
,596.40825,430.61465,405.879175
,596.44425,430.628825,405.921825
,596.488675,430.660525,405.9652
,596.506975,430.6879,405.96625
,596.541675,430.71485,405.977375
,596.560575,430.7316,406.0719
,596.596275,430.749025,406.112675
,596.62095,430.764625,406.1389
,596.63725,430.780425,406.16145
,596.65195,430.7938,406.17825
,596.681725,430.79675,406.19905
,596.688425,430.81405,406.20235
,596.695225,430.8262,406.21715
,596.704075,430.834675,406.3018
,596.718525,430.83615,406.321175
,596.735475,430.847525,406.3481
,596.7544,430.8578,406.371
,596.765525,430.868075,406.381825
,596.789875,430.8809,406.4122
,596.79985,430.892075,406.445925
,596.822225,430.9094,406.466575
,596.8391,430.93595,406.482375
,596.908175,430.94385,406.497975
,596.9552,430.954575,406.542125
,596.978375,430.9643,406.60925
,597.00135,430.972425,406.6443
,597.058425,430.98425,406.675975
,597.14475,430.993375,406.700575
,597.197675,431.002975,406.77595
,597.237425,431.018275,406.815925
,597.267,431.032175,406.902125
,597.28855,431.0438,406.924725
,597.334275,431.053125,406.947275
,597.371025,431.06465,406.968925
,597.407975,431.07765,406.997375
,597.438525,431.08835,407.0206
,597.451925,431.09705,407.043325
,597.474475,431.105125,407.1183
,597.495125,431.125425,407.136275
,597.515675,431.1342,407.166975
,597.5655,431.141025,407.18885
,597.589225,431.162475,407.21405
,597.647025,431.1705,407.224825
,597.70445,431.179425,407.268075
,597.735225,431.196775,407.29755
,597.800225,431.202025,407.3
,597.872125,431.22155,407.311425
,597.96315,431.2293,407.33015
,598.00905,431.246475,407.349575
,598.080075,431.271,407.366975
,598.105875,431.284975,407.4312
,598.134325,431.301025,407.45035
,598.20925,431.307225,407.473075
,598.269775,431.31665,407.482425
,598.29565,431.3258,407.52005
,598.321525,431.338375,407.5706
,598.35195,431.34995,407.588825
,598.37445,431.3607,407.603975
,598.39345,431.3673,407.615275
,598.440025,431.375125,407.633975
,598.491725,431.38155,407.65605
,598.543925,431.390825,407.683525
,598.610375,431.3998,407.7041
,598.691025,431.41825,407.724375
,598.7262,431.424475,407.759875
,598.845875,431.43325,407.78115
,598.856,431.444475,407.905575
,598.8697,431.4521,407.9565
,598.8806,431.464175,408.0065
,598.89485,431.471225,408.0203
,598.907625,431.49105,408.039825
,598.923225,431.52615,408.055125
,598.9465,431.537075,408.0618
,598.9952,431.568,408.08555
,599.01325,431.587775,408.121225
,599.036025,431.614525,408.1787
,599.05975,431.631775,408.21735
,599.069925,431.6436,408.2487
,599.087875,431.671125,408.260825
,599.1111,431.728775,408.282525
,599.1292,431.7521,408.3817
,599.1539,431.76575,408.39275
,599.17755,431.779,408.406925
,599.2043,431.79195,408.43505
,599.239375,431.8009,408.4489
,599.261525,431.80245,408.4622
,599.286875,431.814,408.5024
,599.317775,431.828675,408.519875
,599.357825,431.8443,408.621625
,599.3875,431.858675,408.647225
,599.417225,431.883725,408.665075
,599.44825,431.8991,408.6873
,599.516875,431.9044,408.706125
,599.5436,431.91605,408.711725
,599.5708,431.9227,408.72225
,599.59305,431.95345,408.726725
,599.6507,431.967625,408.735575
,599.679725,431.9721,408.760575
,599.7369,431.98145,408.768475
,599.7664,431.988525,408.783775
,599.8094,431.999675,408.812275
,599.8171,432.0142,408.82145
,599.839725,432.033,408.847975
,599.87795,432.0391,408.933725
,599.918925,432.051575,408.963125
,599.936325,432.058075,409.02565
,599.970075,432.063225,409.04125
,599.9985,432.0689,409.0494
,600.013775,432.074475,409.05895
,600.052625,432.081925,409.085775
,600.0917,432.0965,409.099875
,600.2195,432.1318,409.1309
,600.260125,432.139,409.140825
,600.283575,432.144575,409.15625
,600.297125,432.14735,409.171775
