SPK_SPKC01a (inhibited),SPK_SPKC10a (inhibited),SPK_SPKC10b (NA),SPK_SPKC14a (NA)
54.794275,49.8365,71.40775,256.6931
54.8115,49.843225,71.435775,256.727425
54.8368,49.90865,71.46215,256.970225
54.86005,49.9208,71.513125,257.015
54.87385,49.949725,71.53435,257.090375
54.887525,49.956525,71.55755,257.101075
54.898825,49.958775,71.585075,257.146175
54.9093,49.9676,71.6083,257.20625
54.9416,49.988375,71.62935,257.272
54.956975,50.011625,71.659825,257.33685
54.96975,50.024975,71.685575,257.4778
54.985025,50.035525,71.74415,257.841775
55.02815,50.04095,71.79155,257.97825
55.046125,50.050275,71.81105,258.072125
55.087425,50.065575,71.847825,258.179275
55.10375,50.079275,71.903975,258.258725
55.1243,50.08235,71.934125,258.278225
55.14505,50.1027,71.965525,258.2943
55.1636,50.12205,72.021625,258.4837
55.1836,50.13115,72.058075,258.487425
55.204975,50.148575,72.082375,258.50225
55.228675,50.156175,72.109625,258.549425
55.250125,50.16085,72.131825,258.797375
55.271825,50.1661,72.166775,258.892225
55.2918,50.173025,72.1836,258.981175
55.31075,50.176475,72.210725,259.031825
55.335475,50.194325,72.24335,259.1051
55.35655,50.200425,72.32695,259.219625
55.368075,50.219925,72.36515,259.240175
55.388225,50.22915,72.393675,259.26105
55.400275,50.25345,72.420625,259.398075
55.409,50.26825,72.448575,259.45355
55.4181,50.272775,72.4849,259.51085
55.4306,50.29415,72.507175,259.52975
55.4447,50.302175,72.530025,259.56005
55.460625,50.320075,72.556325,259.6217
55.482525,50.32955,72.60605,259.642925
55.508175,50.34265,72.632075,259.794575
55.53155,50.3737,72.65325,259.8202
55.563575,50.38735,72.709475,259.976825
55.591875,50.397625,72.738425,260.002775
55.624475,50.404825,72.75525,260.07285
55.64655,50.413725,72.76635,261.141875
55.6715,50.445175,72.786925,261.22315
55.709175,50.458,72.81115,261.235625
55.724475,50.47585,72.83805,261.267
55.74185,50.49945,72.86285,261.31685
55.761525,50.51185,72.888375,261.43145
55.782575,50.577025,72.914475,261.472425
55.798625,50.5918,72.935825,261.560125
55.8279,50.62145,72.956275,261.59575
55.84525,50.657175,73.0132,261.6663
55.867825,50.679175,73.054775,261.698225
55.880175,50.70345,73.087075,261.805675
55.901125,50.71115,73.10065,261.821875
55.922175,50.73345,73.156325,261.8618
55.94805,50.7444,73.17015,262.21565
55.9646,50.761025,73.189725,262.239825
55.98755,50.774525,73.216225,262.311125
56.002875,50.782825,73.2416,262.366675
56.02265,50.8007,73.247375,262.378375
56.057375,50.82305,73.267475,262.60445
56.087225,50.845025,73.29215,262.6189
56.124025,50.875775,73.31535,262.80535
56.163925,50.895525,73.3383,262.823625
56.194525,50.91025,73.3643,262.87305
56.223375,50.92355,73.3941,262.950575
56.2545,50.954775,73.421725,263.166825
56.2881,50.97505,73.445325,263.184325
56.335475,50.99165,73.470825,263.234825
56.3674,51.011525,73.494125,263.2726
56.3972,51.026075,73.514275,263.2996
56.413575,51.036425,73.533525,263.3336
56.444975,51.130075,73.5561,263.373425
56.469625,51.1637,73.590175,263.3965
56.4941,51.1796,73.616325,263.53605
56.5293,51.223375,73.692625,263.701525
56.554425,51.245125,73.721,263.828575
56.57945,51.2849,73.7514,263.860875
56.607,51.32415,73.773,263.9213
56.6298,51.367725,73.795275,263.940375
56.6513,51.423925,73.827925,263.9789
56.67075,51.461775,73.84995,264.008425
56.693025,51.5028,73.869075,264.0712
56.713925,51.520125,73.885,264.1806
56.7447,51.566375,73.909025,264.238375
56.773,51.61835,73.947925,264.341
56.802875,51.621175,73.9722,264.423975
56.824775,51.6466,74.0089,264.51565
56.84685,51.677775,74.02545,264.621875
56.85,51.7022,74.038975,264.783375
56.87005,51.7202,74.052675,264.79905
56.8925,51.812225,74.084825,264.8454
56.917625,51.858775,74.118125,264.89575
56.936075,51.8834,74.13705,264.9503
56.9564,51.888925,74.17475,265.005375
56.978375,51.9289,74.201525,265.03915
57.0035,51.951825,74.235875,265.0758
57.02855,51.9772,74.24945,265.144025
57.052525,52.0195,74.269925,265.274
57.074125,52.063675,74.287475,265.4538
57.104925,52.11985,74.3128,265.488325
57.12545,52.155975,74.339225,265.7227
57.15255,52.1719,74.34215,265.849425
57.17435,52.18645,74.37095,266.143525
57.1975,52.203475,74.3829,266.436525
57.22185,52.2138,74.410775,266.510475
57.240075,52.23445,74.445275,266.561325
57.262875,52.241525,74.481775,266.5938
57.289775,52.255325,74.549275,266.6315
57.311925,52.272625,74.564,266.701325
57.335125,52.286575,74.5816,266.810175
57.36235,52.3051,74.597175,266.83515
57.3887,52.319475,74.61355,266.9042
57.4143,52.334825,74.6315,266.962
57.434425,52.34385,74.65835,267.14235
57.453475,52.36915,74.68325,267.227925
57.472325,52.380725,74.7117,267.263925
57.50245,52.384425,74.741375,267.299475
57.523925,52.395925,74.75865,267.39235
57.542325,52.41915,74.782025,267.526475
57.570925,52.4285,74.7946,267.96045
57.59395,52.443575,74.811175,268.10565
57.620325,52.494225,74.8283,268.18795
57.64305,52.511425,74.8438,268.224425
57.662675,52.529425,74.855,268.314
57.68675,52.545125,74.913825,268.45185
57.7085,52.56725,74.952575,268.582575
57.7333,52.5713,74.9818,268.683175
57.756325,52.585825,75.010675,268.816875
57.787325,52.597775,75.0835,268.8985
57.8142,52.658975,75.1066,268.950025
57.8428,52.6699,75.149025,268.99845
57.872325,52.69255,75.195875,269.0122
57.890575,52.70185,75.23665,269.071
57.92055,52.71515,75.2957,269.0806
57.948875,52.726075,75.322075,269.2612
57.976525,52.755825,75.3424,269.2895
57.9984,52.766775,75.364775,269.36725
58.0269,52.7752,75.399775,269.417875
58.055675,52.79215,75.465475,269.671275
58.0877,52.821625,75.541975,269.862975
58.140575,52.8503,75.603725,269.925525
58.176225,52.87135,75.637125,270.1416
58.21,52.87945,75.6865,270.27215
58.236675,52.887575,75.7231,270.4354
58.26515,52.90545,75.761675,270.5765
58.290675,52.92805,75.787625,270.725375
58.3185,52.943375,75.84025,270.810375
58.34075,52.95375,75.872825,270.8545
58.3599,52.97625,75.903575,270.882075
58.380575,52.9907,75.93275,271.052175
58.398,53.00755,76.0003,271.419725
58.414175,53.015775,76.0363,271.47715
58.443625,53.020675,76.05765,271.5975
58.494725,53.03585,76.061275,271.673875
58.525175,53.043825,76.107575,271.684075
58.55295,53.057825,76.157575,271.716875
58.570575,53.0644,76.213175,271.83305
58.59405,53.077175,76.227475,271.959925
58.620575,53.083375,76.261,272.084675
58.656425,53.092675,76.28665,272.116775
58.677825,53.097875,76.324225,272.3478
58.6976,53.126875,76.367525,272.405525
58.719725,53.13495,76.377725,272.4315
58.733425,53.160325,76.393025,273.00395
58.748425,53.1735,76.426625,273.339775
58.7716,53.18195,76.443175,273.4547
58.784675,53.195725,76.49185,273.66805
58.8021,53.207825,76.66235,273.9595
58.8225,53.219325,76.6647,274.0789
58.8391,53.225775,76.740775,274.5564
58.857625,53.23185,76.786225,274.6972
58.876725,53.247775,76.807675,274.8018
58.899875,53.25865,76.83735,274.896
58.9231,53.26595,76.872525,274.9312
58.9411,53.27425,76.886275,274.959975
58.967875,53.312125,76.91755,275.190125
58.986175,53.320175,76.94065,275.282825
59.012175,53.348725,76.957475,275.3065
59.0406,53.373925,76.972925,275.50905
59.062875,53.401925,76.993925,275.524325
59.08325,53.419,77.0122,275.6148
59.11175,53.43195,77.024175,275.859725
59.13665,53.4438,77.045175,276.033025
59.1566,53.470225,77.058225,276.1227
59.179625,53.48705,77.06725,276.145475
59.1963,53.5061,77.07425,276.57575
59.22015,53.5171,77.0885,276.74205
59.241125,53.56045,77.1146,276.860075
59.270625,53.56865,77.1201,276.9458
59.3026,53.593175,77.144825,277.159
59.33515,53.6169,77.177775,277.184875
59.36665,53.632775,77.2142,277.39665
59.397325,53.65955,77.28085,277.5932
59.4163,53.70605,77.308475,277.703875
59.441875,53.725075,77.3348,277.73585
59.461225,53.75565,77.3601,277.748
59.48235,53.7984,77.37645,278.114275
59.512825,53.824225,77.3964,278.269825
59.54045,53.866,77.4494,278.36295
59.559075,53.884575,77.46465,278.4285
59.571775,53.886925,77.4701,278.507675
59.59855,53.941525,77.4914,278.6483
59.61215,53.962325,77.497575,278.77055
59.628125,53.996225,77.566775,278.820325
59.6484,54.017825,77.588725,278.838625
59.6703,54.02605,77.60485,278.847575
59.689725,54.050025,77.62885,278.919375
59.711275,54.07045,77.6391,278.93665
59.748225,54.1005,77.6557,279.387775
59.763475,54.114175,77.6989,279.63585
59.779875,54.12785,77.7194,279.96135
59.799025,54.16045,77.7292,280.154825
59.823525,54.17825,77.74215,281.3137
59.849975,54.211525,77.763,281.3437
59.885525,54.231325,77.785275,281.40485
59.90155,54.24945,77.8075,281.57105
59.93105,54.2742,77.8336,281.8163
59.952425,54.2986,77.842675,281.912375
59.965475,54.3227,77.84545,281.9679
59.985275,54.334525,77.86595,282.034225
60.005375,54.353225,77.88255,282.13655
60.02575,54.441075,77.897275,282.272525
60.0437,54.449725,77.92495,282.285375
60.066125,54.45905,77.9817,282.57775
60.087675,54.471525,77.983425,282.597275
60.113375,54.490875,78.006,282.60575
60.1332,54.508875,78.02185,282.61835
60.15595,54.518875,78.0532,282.76705
60.17415,54.5521,78.071375,283.35505
60.2009,54.579675,78.109675,283.371325
60.223825,54.6126,78.130625,283.3886
60.249825,54.664825,78.148775,283.415175
60.268625,54.6879,78.1729,283.68045
60.30885,54.707325,78.195525,283.9272
60.338225,54.7342,78.22235,284.0066
60.356025,54.78225,78.2635,284.066725
60.376025,54.895875,78.309025,284.6251
60.403475,54.902,78.333775,284.63675
60.427475,54.9116,78.3531,284.719675
60.44895,54.923125,78.377125,285.000275
60.4709,54.939025,78.397525,285.238875
60.494825,54.954025,78.4308,285.470625
60.5206,54.96775,78.4642,285.48615
60.54405,54.98895,78.563175,285.7224
60.560725,54.997975,78.603075,285.8713
60.579975,55.02055,78.635625,286.2977
60.583975,55.06275,78.691025,286.742
60.604175,55.0839,78.722325,286.92305
60.62515,55.101425,78.759825,287.127025
60.645525,55.1234,78.77845,287.405175
60.66795,55.15485,78.96355,287.865875
60.690475,55.165275,78.995675,287.88885
60.719625,55.18565,79.080325,287.905
60.74,55.188525,79.1214,288.015075
60.764675,55.26475,79.1423,288.08505
60.7821,55.340075,79.17685,288.293425
60.822,55.377675,79.29025,288.346275
60.844925,55.403425,79.3249,288.407375
60.8611,55.4106,79.363375,288.465
60.902375,55.436975,79.396675,288.634075
60.92045,55.4432,79.430525,288.843525
60.94015,55.4776,79.44805,289.1168
60.96785,55.49715,79.4584,289.65105
60.991225,55.527525,79.490825,289.73105
61.00965,55.55905,79.518625,289.8677
61.04135,55.57445,79.53895,290.119025
61.056825,55.58065,79.573625,290.3193
61.078575,55.59175,79.5971,290.439375
61.112275,55.611025,79.62055,290.565425
61.13765,55.652,79.6407,290.635125
61.16025,55.69035,79.66125,290.721825
61.190375,55.739075,79.684075,290.80915
61.22615,55.7433,79.73935,291.082625
61.2583,55.765625,79.760525,291.253
61.26225,55.78725,79.796625,291.324925
61.289825,55.792375,79.821,291.515025
61.3131,55.810275,79.846325,292.356125
61.33665,55.825525,79.869225,292.6798
61.360825,55.83435,79.8705,292.792675
61.3848,55.8483,79.8973,292.8009
61.413325,55.8663,79.91445,292.956325
61.436425,55.88515,79.92005,293.096775
61.459525,55.9126,79.92415,293.56245
61.503625,55.9245,79.928925,293.61645
61.523375,55.94315,79.945025,293.662125
61.543875,55.967325,79.988025,294.2296
61.55975,55.989475,80.003125,294.440025
61.59905,55.9986,80.02885,294.453925
61.62025,56.022275,80.049475,294.489475
61.642425,56.035475,80.062,295.1334
61.6612,56.05895,80.081475,295.185825
61.682975,56.07385,80.1144,295.232025
61.72585,56.08335,80.136075,295.34035
61.74625,56.093725,80.163875,295.4294
61.751925,56.10255,80.170025,295.50185
61.77265,56.1149,80.203375,295.580875
61.791725,56.120175,80.22505,295.73225
61.8096,56.12685,80.246925,295.8463
61.8134,56.139325,80.276275,295.8619
61.85,56.14415,80.315025,296.109575
61.8795,56.1518,80.3357,296.1484
61.9023,56.160325,80.351425,296.17825
61.92545,56.1652,80.359275,296.214925
61.94455,56.175225,80.392725,296.23605
61.958675,56.182825,80.414825,296.401725
61.985525,56.1958,80.458725,296.447925
62.0138,56.20565,80.475825,296.810325
62.038925,56.2177,80.495875,297.026475
62.061225,56.223925,80.580475,297.22205
62.0844,56.24405,80.59195,297.271825
62.1076,56.24755,80.61015,297.498625
62.138025,56.25695,80.668825,297.53345
62.1566,56.25855,80.692075,298.005225
62.180425,56.26445,80.71185,298.036175
62.207375,56.273575,80.756225,298.055225
62.229475,56.279425,80.7921,298.2567
62.253225,56.286025,80.838375,298.273175
62.272625,56.30175,80.876425,298.494225
62.298125,56.304475,80.911325,298.586675
62.3266,56.319625,80.944525,298.697875
62.352675,56.322125,80.975075,298.71865
62.37555,56.339025,81.01295,298.84915
62.3888,56.345575,81.043925,298.875025
62.4072,56.350775,81.056375,298.9253
62.426775,56.36055,81.075125,299.172625
62.448625,56.36705,81.1127,299.19645
62.464875,56.37305,81.137225,299.222075
62.491525,56.3802,81.2127,299.290475
62.51525,56.386,81.236125,299.415275
62.54355,56.394525,81.279075,299.464125
62.564825,56.399575,81.39215,299.57065
62.5837,56.407,81.427925,299.81655
62.6207,56.42525,81.458725,299.9025
62.64585,56.4306,81.461125,299.9201
62.6723,56.437925,81.491125,300.34255
62.707475,56.461,81.52515,300.761425
62.7288,56.466075,81.553075,301.406925
62.76365,56.49215,81.596525,302.105025
62.796975,56.50935,81.6463,302.3618
62.831225,56.513125,81.684275,302.40965
62.865275,56.521375,81.70715,302.676475
62.892675,56.540975,81.7408,302.865275
62.92105,56.5536,81.75245,303.760325
62.953525,56.5567,81.7752,303.960125
62.9914,56.5711,81.79065,304.01785
63.018175,56.588675,81.800275,304.21525
63.039275,56.596125,81.831475,304.40545
63.069225,56.601425,81.86855,304.626
63.099025,56.6199,81.90575,304.633675
63.124625,56.624875,81.9533,305.149025
63.15365,56.6395,81.95775,305.1658
63.173475,56.654775,82.0019,305.278925
63.217625,56.66065,82.0385,305.61165
63.240875,56.679575,82.04575,305.79445
63.259975,56.69135,82.0493,305.878675
63.2839,56.7051,82.069375,306.192725
63.303275,56.724175,82.07715,306.3187
63.334575,56.734,82.111475,306.35385
63.361875,56.756975,82.1298,306.803175
63.382275,56.77665,82.16545,306.924275
63.410175,56.786,82.1889,307.092975
63.42645,56.7916,82.213975,307.1112
63.456675,56.811525,82.22865,307.166925
63.515875,56.821475,82.230075,307.195975
63.5455,56.84535,82.26585,307.20545
63.5703,56.8512,82.288025,307.258625
63.6013,56.897575,82.2907,307.283825
63.633225,56.915125,82.331075,307.35265
63.65995,56.94805,82.416725,307.42365
63.685825,56.967775,82.445575,307.681525
63.713225,56.9864,82.472975,307.75075
63.769325,56.9981,82.5517,307.78625
63.7931,57.00905,82.56655,307.8505
63.85685,57.034875,82.628725,307.9669
63.88265,57.062625,82.664725,308.1481
63.9027,57.0942,82.677575,308.189625
63.921,57.122175,82.703175,308.455475
63.940925,57.162975,82.7263,308.501
63.96005,57.219075,82.72775,308.5306
63.974975,57.227475,82.752275,308.58445
64.00005,57.25545,82.7704,308.80485
64.0065,57.272875,82.780075,308.964375
64.023875,57.28535,82.802275,309.080675
64.04625,57.304,82.846425,309.11465
64.0671,57.346925,82.872025,309.198125
64.0885,57.37005,82.887675,309.228325
64.113825,57.382125,82.897275,309.2815
64.14565,57.3967,82.91875,309.32895
64.172425,57.40735,82.9396,309.5291
64.19495,57.43875,82.96665,309.568275
64.21755,57.46135,82.980375,309.7254
64.250575,57.4777,82.985525,309.846125
64.2728,57.5366,82.986725,309.9153
64.32465,57.565975,83.0127,309.9617
64.350925,57.5831,83.045425,310.119275
64.37765,57.609575,83.07215,310.132125
64.4049,57.6298,83.0859,310.189675
64.423875,57.64275,83.0922,310.3831
64.44405,57.6997,83.10905,310.562925
64.472925,57.76105,83.110825,310.641175
64.496225,57.80545,83.15155,310.691475
64.516675,57.86415,83.187875,310.770275
64.535275,57.886425,83.263975,310.779975
64.587625,57.93015,83.28985,310.930525
64.614175,57.932775,83.32705,310.964225
64.6466,57.95875,83.355325,310.981475
64.6722,58.0072,83.378625,311.089975
64.690625,58.0217,83.3965,311.1868
64.717175,58.082975,83.423525,311.2357
64.742,58.1057,83.447475,311.2728
64.74455,58.138125,83.461825,311.53355
64.766525,58.178725,83.50965,311.6883
64.782,58.198375,83.5673,312.1817
64.8088,58.2297,83.606575,312.3638
64.874175,58.241625,83.634475,312.50745
64.907125,58.275025,83.7045,313.225275
64.932425,58.2986,83.726325,313.3629
64.955025,58.307175,83.7384,313.381325
64.97375,58.330375,83.76655,313.40455
64.996925,58.354125,83.8041,313.567225
65.012275,58.37525,83.82665,313.9103
65.042675,58.384075,83.9073,314.017525
65.06265,58.4152,83.92455,314.325675
65.08125,58.4259,83.960675,314.4483
65.0992,58.457575,83.991175,314.5954
65.11515,58.466575,84.025375,314.607275
65.138125,58.4868,84.053775,314.85685
65.1567,58.4979,84.087625,314.92875
65.173625,58.522625,84.12095,314.978825
65.1853,58.5383,84.16025,315.342575
65.198075,58.54665,84.1912,315.35595
65.21185,58.565975,84.222525,315.717525
65.227675,58.5889,84.275275,315.816875
65.246225,58.6298,84.324975,316.428675
65.26775,58.646725,84.354475,316.702175
65.292225,58.670675,84.381925,316.75405
65.31755,58.7282,84.4088,316.838775
65.34945,58.75945,84.46595,317.0816
65.366925,58.79315,84.4809,317.11685
65.385775,58.8177,84.5231,317.455425
65.39845,58.82865,84.5722,317.6844
65.41625,58.8371,84.6211,317.716225
65.4357,58.850875,84.639175,317.8564
65.45385,58.862275,84.6605,317.972225
65.473825,58.89345,84.705775,317.99115
65.493825,58.93545,84.7209,318.684375
65.510075,58.94505,84.827675,319.089925
65.520125,58.981425,84.87525,319.31145
65.5459,58.9947,84.9222,319.3493
65.569025,59.023,84.9433,319.563675
65.58645,59.0434,84.96185,319.60355
65.6083,59.055,85.0099,319.678
65.632975,59.09,85.033875,319.7628
65.652125,59.094975,85.0458,319.949875
