SPK_SPKC01a (no clear),SPK_SPKC02b (exc),SPK_SPKC07a (exc),SPK_SPKC09c (inhi),SPK_SPKC12b (exc),SPK_SPKC14a (exc),SPK_SPKC15a (inhi/exc),SPK_SPKC16a (inhi/exc?)
394.862,498.734875,450.147975,380.0829,493.696075,399.0677,450.07205,432.729825
394.934675,498.90835,450.202375,380.108175,493.952175,399.099125,450.175125,432.777575
394.94455,498.961725,450.257375,380.129975,494.12825,399.1225,450.261075,432.825025
395.00425,499.30865,450.297825,380.15455,494.307825,399.145825,450.346525,432.8436
395.073975,499.322175,450.331275,380.17765,494.4664,399.17165,450.423375,432.890475
395.10855,499.38835,450.5732,380.228725,495.108,399.180325,450.501475,432.906625
395.1375,499.41995,450.61235,380.2515,495.142725,399.204,450.5856,432.96955
395.190925,499.457775,451.1176,380.27045,495.278825,399.23815,450.67905,433.089
395.21915,499.564475,451.132075,380.294975,495.3383,399.352075,450.7533,433.16695
395.242225,499.6879,451.140525,380.327925,495.5355,399.379325,450.8395,433.261875
395.3411,499.702925,451.149275,380.35715,495.759175,399.422,451.00015,433.277225
395.368675,499.74295,451.15115,380.38345,495.80175,399.4879,451.08525,433.323225
395.447375,499.767875,451.169125,380.406175,495.835175,399.5121,451.180925,433.3888
395.4845,499.789775,451.248475,380.4336,496.029475,399.545475,451.37055,433.444925
395.5754,499.83665,451.31305,380.481025,496.2233,399.565975,451.46675,433.49755
395.654625,500.051675,451.334725,380.505,496.3544,399.58435,451.54395,433.539675
395.6935,500.4167,451.3376,380.534375,496.6196,399.60085,451.646875,433.67205
395.776825,500.6763,451.3998,380.558675,496.78185,399.657775,451.728375,433.7381
395.867325,500.724775,451.42145,380.583625,496.813925,399.772075,451.880025,433.757625
395.88815,501.073625,451.788325,380.65155,496.981875,399.874125,452.061825,433.7733
395.954775,501.2305,451.80115,380.67335,497.019975,399.916375,452.14515,433.780325
395.980525,501.258125,451.83645,380.6907,497.063625,399.94355,452.329375,433.904875
396.012,501.30895,451.866925,380.71705,497.154575,399.96975,452.395925,433.940775
396.0172,501.36525,451.874925,380.79595,497.4004,400.03335,452.480375,433.959775
396.045225,501.6088,451.878225,380.82075,497.449,400.134975,452.583075,434.013025
396.0675,501.6371,451.8925,380.8467,497.585325,400.159575,452.5944,434.020275
396.1222,501.678025,451.9066,380.8839,497.842425,400.240925,452.677175,434.027925
396.159475,501.7388,451.934475,380.90925,497.90295,400.2944,452.7631,434.039375
396.192925,501.7741,451.951625,380.92765,498.117725,400.33025,452.950125,434.104775
396.225775,501.794625,452.098775,380.94655,498.146875,400.38075,453.028,434.15645
396.339975,501.82545,452.193125,380.972175,498.379925,400.42055,453.10835,434.1662
396.389125,501.8541,452.24295,380.99435,498.563625,400.442225,453.208675,434.176625
396.42765,501.880325,452.462075,381.012525,498.650425,400.4896,453.300875,434.19285
396.464175,501.9084,452.519,381.03495,498.7447,400.54605,453.397025,434.22035
396.499675,501.923825,452.533525,381.055025,498.900025,400.571975,453.49195,434.2474
396.52715,501.93915,452.54265,381.0791,499.25455,400.6041,453.679875,434.287125
396.5533,502.003175,452.5798,381.103725,500.08495,400.6824,453.68355,434.297275
396.593125,502.05225,452.882375,381.1535,500.120375,400.696725,453.844825,434.3299
396.622025,502.06525,452.93325,381.181925,500.358,400.7423,453.928575,434.4027
396.66695,502.082625,452.9656,381.212525,500.3731,400.766575,454.003175,434.436875
396.711625,502.0951,453.037675,381.2363,500.59035,400.787825,454.05375,434.469875
396.754575,502.20905,453.199525,381.26325,500.85825,400.816575,454.08795,434.5282
396.7882,502.249075,453.446425,381.293675,500.932025,400.849275,454.256075,434.55395
396.825025,502.2805,453.467275,381.31635,501.0606,400.8788,454.336625,434.614875
396.855825,502.321325,453.47055,381.3492,501.164025,400.908325,454.423375,434.630475
396.909275,502.3566,453.509075,381.38325,501.281475,400.950375,454.495725,434.681325
396.944975,502.4113,453.5365,381.3983,501.5569,400.9589,454.561675,434.744125
396.982075,502.459775,453.664475,381.42415,501.98205,401.0989,454.64075,434.83645
397.046425,502.466875,453.7186,381.444875,502.0903,401.135975,454.801025,434.85815
397.06815,502.490575,453.743825,381.47355,502.093975,401.14925,454.869025,434.91035
397.101275,502.531625,454.005675,381.487825,502.1036,401.186425,455.036,434.9246
397.114125,502.55665,454.05105,381.559625,502.16235,401.262575,455.205175,434.945775
397.136175,502.663675,454.056225,381.579175,502.377375,401.283375,455.28395,435.015025
397.152775,502.90315,454.66475,381.6086,502.456875,401.358825,455.389,435.0664
397.163725,502.9564,454.762675,381.615325,502.594875,401.405725,455.46595,435.080125
397.260525,503.0214,454.952625,381.64645,502.669975,401.437875,455.63635,435.117525
397.276925,503.073875,454.98135,381.690925,502.884175,401.496025,455.7254,435.17005
397.3265,503.104025,455.006125,381.696025,503.49935,401.532825,455.79795,435.19885
397.3542,503.14065,455.0518,381.710075,503.577825,401.56675,455.8761,435.224025
397.382325,503.170325,455.065325,381.74415,503.6175,401.61555,455.960475,435.26475
397.427275,503.18615,455.08945,381.773825,503.74195,401.632525,456.026275,435.327825
397.446925,503.1963,455.1084,381.80275,504.018525,401.6656,456.20155,435.409125
397.508125,503.2104,455.148675,381.82715,504.067775,401.693425,456.3035,435.42965
397.5615,503.25005,455.2467,381.87615,504.11475,401.77025,456.38975,435.46335
397.5878,503.256525,455.4299,381.8973,504.2171,401.82525,456.470175,435.526525
397.62225,503.27205,455.9071,381.916725,504.34345,401.851725,456.53815,435.5409
397.6707,503.284525,456.21755,381.935325,504.37195,401.870325,456.58175,435.551625
397.746525,503.30955,456.241075,381.952775,504.40965,402.063275,456.644825,435.563775
397.822225,503.3806,456.478325,381.96055,504.501375,402.1217,456.803875,435.623525
397.892575,503.39415,456.502825,381.98165,504.62765,402.171125,457.009175,435.69825
397.921325,503.42605,456.61025,382.0216,504.7184,402.478225,457.08495,435.747625
397.9863,503.440925,456.644875,382.034975,505.2096,402.532475,457.178525,435.7863
398.0102,503.460325,456.782025,382.04155,505.2784,402.61995,457.268625,435.83705
398.033075,503.49005,456.862925,382.0569,505.75695,402.663175,457.341875,435.8639
398.084025,503.519225,456.885025,382.07875,505.773225,402.7158,457.432525,435.86965
398.123075,503.536675,456.934825,382.0991,506.322125,402.745525,457.506225,435.8802
398.167075,503.550825,456.988575,382.153325,506.378,402.79125,457.5906,435.889475
398.200275,503.580075,457.0358,382.184225,506.426425,402.814925,457.74455,435.9188
398.241375,503.6314,457.079225,382.214,506.54185,402.842025,457.831675,435.96475
398.275875,503.670275,457.1366,382.23515,506.579925,402.879425,457.994675,436.00175
398.327325,503.69175,457.20145,382.257075,506.619375,402.9048,458.065025,436.0954
398.35665,503.7188,457.2145,382.280875,506.9751,403.0119,458.142525,436.116925
398.39445,503.74205,457.253525,382.32595,507.018825,403.091675,458.225925,436.145925
398.484675,503.768425,457.46135,382.353525,507.25055,403.16565,458.3058,436.27155
398.5473,503.787775,457.470525,382.377875,507.3285,403.205475,458.3955,436.37515
398.64435,503.88735,457.5389,382.401125,507.391825,403.2623,458.46665,436.398075
398.67665,503.91235,457.61185,382.4654,507.677125,403.30135,458.540525,436.440825
398.7557,503.9247,457.73165,382.5108,507.755525,403.334675,458.61085,436.459375
398.759175,503.948975,457.8678,382.5289,507.859675,403.383375,458.6804,436.491975
398.78105,504.006175,458.2275,382.547675,507.9224,403.414575,458.779925,436.509375
398.810825,504.026025,458.457775,382.567975,508.32275,403.441475,459.0504,436.573025
398.877625,504.088825,458.517025,382.5978,508.390525,403.556575,459.148475,436.579275
398.918575,504.112025,458.730225,382.676925,508.4696,403.605725,459.228475,436.59245
398.955625,504.132975,458.732075,382.699275,508.584125,403.7034,459.336225,436.648325
399.00285,504.26645,458.83735,382.7258,508.66245,403.708625,459.41575,436.678075
399.050425,504.3008,458.839375,382.7615,508.937825,403.759975,459.668525,436.7255
399.08705,504.375075,458.86575,382.78555,509.405875,403.78995,459.75655,436.799725
399.1359,504.4082,458.8673,382.838075,509.5205,403.83265,459.943125,436.833675
399.180275,504.4308,458.884175,382.8603,509.695025,403.8861,460.118275,436.861075
399.201825,504.460575,459.07615,382.89145,509.7354,403.939775,460.215775,436.8802
399.2282,504.4984,459.3298,382.9313,509.873125,403.970525,460.308275,436.909
399.2537,504.521325,459.3529,382.962125,509.9048,403.99405,460.73225,436.958425
399.25605,504.54745,459.46815,382.993475,510.027625,404.02355,460.83525,437.073025
399.28825,504.57195,459.5065,383.0162,510.0393,404.05725,460.919425,437.17585
399.333575,504.659175,459.766925,383.0331,510.121375,404.163775,461.017025,437.206875
399.4181,504.688675,459.83695,383.09035,510.31895,404.206225,461.109875,437.24175
399.45345,504.71365,459.85375,383.1043,510.393125,404.24825,461.214125,437.2692
399.502675,504.7356,459.864775,383.131275,510.8352,404.2861,461.40875,437.328275
399.5589,504.782075,459.981925,383.161,511.070525,404.326175,461.502925,437.351
399.597525,504.82425,460.03675,383.174675,511.1832,404.360725,461.6051,437.39635
399.6374,504.84375,460.1124,383.2005,511.267375,404.398325,461.71,437.405775
399.6813,504.9308,460.124975,383.23525,511.2932,404.42445,461.80715,437.45295
399.6989,504.966,460.403425,383.295525,511.35635,404.46725,461.915375,437.4597
399.740375,505.022475,460.43035,383.318275,511.3952,404.5245,462.094225,437.4793
399.7752,505.0662,460.704,383.339175,511.502975,404.56075,462.199125,437.705975
399.812575,505.114875,460.7249,383.378325,511.59405,404.582875,462.31585,437.7269
399.90455,505.27205,460.9101,383.400325,511.61955,404.612575,462.413775,437.7486
399.9435,505.386775,461.05,383.42265,511.861325,404.6418,462.49715,437.79295
399.968925,505.648375,461.1057,383.455075,512.2492,404.691075,462.688275,437.825325
400.010975,505.7497,461.1736,383.48055,512.3142,404.725375,462.76865,437.8503
400.046525,505.7697,461.19685,383.502425,512.5334,404.75415,462.95315,437.918425
400.1011,505.87,461.2157,383.519725,512.718075,404.80875,463.0274,437.927625
400.126025,505.890725,461.258275,383.539875,512.74435,404.830925,463.118375,437.974475
400.172525,505.93275,461.355275,383.5647,512.774075,404.852675,463.21385,437.98925
400.2381,506.085975,461.439575,383.61195,512.79235,404.875575,463.278425,438.050125
400.315825,506.412475,461.581125,383.6518,512.81075,404.8942,463.375625,438.1401
400.394375,506.470425,461.828475,383.669925,512.8636,404.916325,463.4611,438.15455
400.40105,506.5465,461.87225,383.695275,512.898425,404.933,463.548575,438.23215
400.427675,506.602675,461.9689,383.71835,513.290675,404.95505,463.72455,438.249225
400.454975,506.680775,462.00765,383.746325,513.478025,404.978825,463.81225,438.253675
400.51805,506.694025,462.109275,383.80125,513.741075,404.989025,463.822975,438.262725
400.5493,506.746975,462.140125,383.807325,513.794025,405.02585,463.919475,438.270575
400.590875,506.810575,462.57395,383.83125,513.8252,405.08165,464.1031,438.276675
400.647575,506.838,462.62715,383.85655,514.0029,405.098375,464.19565,438.3443
400.67655,506.873375,462.75465,383.885875,514.143825,405.121775,464.27175,438.4237
400.71035,506.918775,462.987475,383.91025,514.2107,405.1539,464.36465,438.449975
400.754025,507.038825,463.00705,383.9368,514.3586,405.171175,464.374375,438.47605
400.784475,507.080275,463.20235,383.96375,514.501775,405.2041,464.483675,438.486625
400.825675,507.12635,463.39735,383.97955,514.6241,405.220875,464.5817,438.5204
400.841675,507.136275,463.486675,384.0027,515.264425,405.239275,464.76285,438.53255
400.85405,507.178325,463.514275,384.0455,515.31055,405.26065,464.850825,438.542975
400.900075,507.40755,463.569925,384.061125,515.673375,405.280425,464.9259,438.5574
400.954675,507.461675,463.602575,384.083075,515.7137,405.2953,465.10785,438.5659
400.97155,507.485075,463.72735,384.1097,515.805325,405.382775,465.1863,438.5832
400.98305,507.51355,463.9126,384.111325,515.9796,405.414075,465.28175,438.5912
401.0146,507.542675,463.977175,384.136825,515.987525,405.422475,465.362625,438.6027
401.047825,507.5994,464.01485,384.161325,516.164825,405.4447,465.5388,438.61525
401.07605,507.734825,464.338475,384.213,516.280525,405.474575,465.6167,438.653875
401.1323,508.021925,464.365125,384.235775,516.503625,405.487125,465.7167,438.710475
401.17225,508.0936,464.494625,384.260875,516.666475,405.4984,465.802625,438.8069
401.1759,508.328675,464.5165,384.305675,516.813175,405.518975,465.899075,439.049775
401.201975,508.73505,464.69055,384.324325,517.022525,405.5325,465.9697,439.11195
401.220075,508.775925,464.710275,384.34325,517.087075,405.588825,466.04565,439.1384
401.2422,508.806575,464.7144,384.373675,517.1815,405.60795,466.1282,439.16175
401.25345,508.85205,464.8537,384.3777,517.25025,405.64265,466.20415,439.190225
401.283525,508.881375,464.879075,384.408275,517.295225,405.6609,466.2825,439.288575
401.291,508.919675,464.88975,384.4224,517.447275,405.670725,466.350425,439.31835
401.330225,508.9878,464.93655,384.4518,517.5431,405.675975,466.43655,439.351625
401.371625,509.090875,465.202975,384.4852,517.789775,405.7038,466.622975,439.455175
401.401275,509.1968,465.26045,384.50365,517.8749,405.709475,466.73095,439.4724
401.419075,509.245575,465.341825,384.52505,517.9105,405.78895,466.80405,439.490375
401.454025,509.281225,465.411325,384.575075,518.088225,405.8029,466.967025,439.52885
401.479325,509.376675,465.4176,384.59865,518.192075,405.8326,467.02965,439.545675
401.50985,509.4601,465.438075,384.626175,518.225025,405.857225,467.110875,439.5657
401.531275,509.523975,465.443275,384.65345,518.294625,405.8993,467.196725,439.579725
401.554275,509.685325,465.470275,384.68025,518.434375,405.91685,467.274625,439.68025
401.5836,509.703525,465.560925,384.7079,518.502025,405.935325,467.277575,439.686425
401.611,509.735,465.609125,384.733775,518.57355,405.962725,467.35745,439.74265
401.6274,509.771525,465.6108,384.753425,518.610775,405.9734,467.4331,439.7639
401.643625,509.807425,465.6425,384.756575,519.3282,405.983675,467.513275,439.776775
401.660625,509.847125,465.69895,384.7946,519.355425,405.98555,467.60635,439.785875
401.681225,509.863675,465.709875,384.827625,519.41825,406.000375,467.653225,439.8512
401.720725,509.89,465.731075,384.8813,519.535275,406.024325,467.68255,439.88785
401.75345,509.9293,465.9172,384.895625,519.602675,406.02615,467.764175,439.9448
401.77645,509.9511,466.0561,384.90535,520.02695,406.0764,467.848175,439.961475
401.7976,509.998475,466.1687,384.91975,520.2603,406.102975,468.008625,440.020325
401.82215,510.069725,466.2189,384.9304,520.36425,406.1791,468.084975,440.05615
401.850575,510.103325,466.25015,384.9364,520.41115,406.207775,468.163225,440.17385
401.92545,510.167025,466.25705,384.971125,520.493325,406.304875,468.223575,440.1861
401.94845,510.207225,466.378025,385.02625,520.497225,406.328175,468.3005,440.337725
401.977225,510.298125,466.434775,385.071125,520.561975,406.358125,468.377075,440.495625
402.019975,510.322975,466.5183,385.107525,520.662375,406.3747,468.472575,440.534425
402.064175,510.35095,466.72485,385.1309,520.736775,406.4157,468.5651,440.585075
402.092025,510.399425,466.963975,385.1849,520.85505,406.499375,468.639525,440.688025
402.1282,510.43535,467.233825,385.21185,520.896375,406.6696,468.7405,440.7161
402.165275,510.5539,467.253975,385.23345,520.9488,406.6895,468.911025,440.77135
402.192875,510.60555,467.258,385.258725,520.9961,406.717,469.00295,440.810675
402.2456,510.630775,467.26045,385.278825,521.091975,406.731625,469.09195,440.8417
402.297825,510.6723,467.290375,385.32705,521.179575,406.75685,469.173275,440.876375
402.356425,510.747525,467.323575,385.354025,521.244675,406.794325,469.249375,441.017975
402.367375,510.813625,467.327075,385.38055,521.28875,406.827,469.324025,441.109625
402.378225,510.84695,467.36565,385.41015,521.459125,406.888975,469.3907,441.147825
402.4098,510.884375,467.3865,385.431725,521.608425,406.94085,469.461225,441.16975
402.460275,510.91955,467.414475,385.47675,521.708875,406.957525,469.533525,441.1879
402.49205,510.959825,467.4181,385.508575,522.058025,407.014875,469.59895,441.2647
