SPK_SPKC01a,SPK_SPKC02a,SPK_SPKC04a,SPK_SPKC04c,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC12c
207.70965,241.75405,214.320675,238.73885,227.835375,227.7631,212.3846
207.724375,241.857025,214.346775,238.806275,227.84845,227.8017,212.42425
207.7358,241.924725,214.4279,238.97305,227.89115,227.889325,212.4786
207.751725,241.9719,214.4764,239.00855,227.996225,228.046,212.506375
207.7642,241.9836,214.515375,239.0323,228.005275,228.078425,212.535325
207.779825,242.079875,214.5677,239.0426,228.090275,228.127425,212.559275
207.800975,242.1913,214.60095,239.26145,228.0992,228.15835,212.5774
207.8168,242.23005,214.6348,239.306725,228.124575,228.3272,212.626275
207.84845,242.296825,214.66075,239.35495,228.372375,228.402425,212.642825
207.8702,242.433825,214.701775,239.542275,228.38145,228.439925,212.668125
207.89265,242.540975,214.73525,239.625,228.438625,228.48725,212.6954
207.90055,242.56865,214.748575,239.6773,228.460025,228.74025,212.7771
207.9273,242.782325,214.787775,239.72175,228.519275,228.77595,212.80535
207.944825,242.8381,214.859,239.81075,228.557,228.798225,212.83325
207.95605,242.861425,214.883975,239.906,228.74955,228.845075,212.85985
207.97205,242.895525,214.91945,240.00375,228.7855,228.8763,212.885675
207.990925,242.936725,214.97425,240.25895,228.79255,228.99185,212.9138
207.999725,243.060725,214.99775,240.326575,228.798225,229.048725,212.935025
208.012075,243.1433,215.049625,240.377,228.9164,229.104775,212.961825
208.02445,243.383775,215.0753,240.44315,229.0216,229.286225,212.985525
208.03955,243.4305,215.0917,240.516325,229.0256,229.3544,213.0116
208.055625,243.458475,215.142875,240.585325,229.085,229.56865,213.04255
208.06625,243.48955,215.162875,240.664475,229.33335,229.688575,213.078325
208.079925,243.6087,215.215775,240.666975,229.34205,229.809675,213.099675
208.1033,243.821425,215.25435,240.7135,229.397975,229.895,213.137
208.126825,243.891475,215.33065,240.7748,229.430875,230.216475,213.197975
208.1446,243.94055,215.4201,240.838575,229.485725,230.29765,213.223525
208.162275,243.992475,215.459825,240.8903,229.82695,230.3557,213.23995
208.204175,244.15755,215.5275,240.9562,229.9762,230.568775,213.270075
208.228,244.2074,215.5522,241.019075,230.14455,230.702825,213.28905
208.2408,244.325,215.5884,241.30455,230.19435,230.75255,213.31025
208.262725,244.49005,215.597625,241.371275,230.2896,230.800325,213.363725
208.283575,244.566875,215.617575,241.433075,230.3164,231.0105,213.38725
208.3347,244.630975,215.669475,241.748175,230.333275,231.11525,213.4332
208.347025,244.6709,215.695075,241.80555,230.553925,231.165175,213.497825
208.373725,244.777025,215.71955,241.887725,230.73285,231.205975,213.538325
208.37615,244.8177,215.74155,241.992075,230.772075,231.41465,213.555875
208.385825,244.88435,215.780425,242.100075,231.002275,231.4769,213.592375
208.408225,245.047675,215.8686,242.179725,231.022375,231.576275,213.636725
208.46145,245.07795,215.893275,242.31765,231.156775,231.64685,213.659925
208.489425,245.0842,215.92725,242.437225,231.39905,231.860875,213.678
208.511975,245.132525,215.95295,242.497225,231.409875,231.9289,213.716825
208.52315,245.444675,215.99695,242.771825,231.452175,231.997975,213.740425
208.53205,245.513725,216.030425,242.844325,231.483625,232.0607,213.7652
208.533125,245.521125,216.066775,242.952475,231.834025,232.161825,213.8119
208.540575,245.55785,216.08535,243.001525,231.9939,232.5835,213.830975
208.553275,245.71225,216.106775,243.140575,231.99975,232.6647,213.855625
208.5931,245.8133,216.127875,243.215675,232.008775,232.73975,213.8833
208.61675,245.967425,216.17165,243.30635,232.014925,232.781675,213.931475
208.6179,246.029725,216.1946,243.349325,232.028275,233.10365,213.98035
208.6394,246.10875,216.220125,243.4161,232.0372,233.159025,214.00605
208.679775,246.4059,216.2747,243.482475,232.041375,233.203775,214.03445
208.700675,246.451275,216.3759,243.69205,232.06215,233.276975,214.07395
208.7317,246.4826,216.39175,243.746475,232.099475,233.5031,214.094175
208.78775,246.4899,216.4157,243.8114,232.158425,233.5541,214.1161
208.824925,246.588325,216.457525,244.02655,232.565825,233.608475,214.1325
208.83615,246.603825,216.528375,244.277325,232.59825,233.65505,214.162075
208.848825,246.65415,216.5434,244.37235,232.6671,233.7033,214.18925
208.87035,246.829625,216.5707,244.653925,232.720225,233.7575,214.220175
208.8869,246.8595,216.57695,244.70605,232.770975,233.91705,214.254975
208.895925,246.928725,216.59405,244.766775,233.00635,234.02215,214.29645
208.90925,247.2444,216.61655,244.9262,233.011525,234.0985,214.35245
208.936825,247.403975,216.649525,245.077575,233.0935,234.150425,214.37385
208.954525,247.488625,216.682125,245.1413,233.1323,234.209825,214.4042
208.9634,247.681425,216.705375,245.212425,233.154875,234.249675,214.42335
208.98165,247.720125,216.720925,245.366925,233.176,234.377775,214.4612
209.0075,248.0339,216.79775,245.50715,233.249025,234.5505,214.486675
209.0402,248.05845,216.82275,245.891,233.2779,234.681975,214.51175
209.055225,248.091225,216.901375,245.99625,233.538,234.73035,214.5324
209.067275,248.138925,216.94115,246.0571,233.62235,234.780025,214.546375
209.080475,248.472275,216.96015,246.371575,233.63765,234.837475,214.585425
209.12635,248.619375,216.994575,246.450825,233.67635,234.993775,214.60765
209.1455,248.6713,217.00195,246.50615,233.70185,235.0877,214.6356
209.16215,248.806325,217.015,246.555775,233.731575,235.1782,214.6579
209.1762,248.821075,217.0223,246.618075,234.09205,235.2737,214.68345
209.220475,249.03165,217.036225,246.75025,234.1263,235.3207,214.708625
209.2368,249.1647,217.09485,246.83575,234.147075,235.376175,214.7337
209.24985,249.196125,217.14635,246.854475,234.2207,235.4227,214.756625
209.2811,249.291825,217.1713,246.892575,234.237675,235.6349,214.7893
209.295075,249.47535,217.200475,247.024675,234.29205,235.705525,214.82475
209.321825,249.509625,217.220575,247.06605,234.5763,235.801275,214.866225
209.33485,249.603925,217.257275,247.13135,234.727925,235.848575,214.926825
209.341025,249.651,217.2955,247.1875,234.740625,235.893575,214.962325
209.368925,249.901375,217.40915,247.5663,234.7506,235.9645,214.982625
209.393575,249.950425,217.45955,247.5992,234.94395,236.23395,215.008225
209.407725,249.976625,217.476,247.67155,235.274325,236.279875,215.033
209.4187,249.985925,217.5105,247.729825,235.29295,236.4019,215.05645
209.4403,250.119475,217.54425,247.959875,235.31535,236.436875,215.07815
209.4557,250.15555,217.5602,248.061475,235.350175,236.49495,215.110175
209.477925,250.194475,217.592975,248.122775,235.393525,236.56315,215.130975
209.502575,250.24755,217.6138,248.33185,235.62375,236.65805,215.15975
209.5069,250.4768,217.65315,248.3994,235.818975,236.7094,215.223475
209.515025,250.50575,217.69235,248.670775,235.831075,236.744375,215.245925
209.53575,250.573625,217.717625,248.764375,235.84565,236.8733,215.2762
209.5493,250.6083,217.81305,249.072125,235.850975,236.91425,215.310775
209.56675,250.693975,217.841325,249.155325,235.9088,237.059075,215.342575
209.6034,250.72595,217.860025,249.221125,235.920225,237.2658,215.3928
209.64315,250.854375,217.89265,249.261075,236.08585,237.30795,215.453025
209.644925,250.930425,217.9642,249.296275,236.347725,237.34225,215.481775
209.6595,251.017525,217.991025,249.54555,236.4661,237.37495,215.506
209.6677,251.04405,218.088275,249.652575,236.58715,237.567025,215.537175
209.6806,251.14265,218.13065,249.6791,236.68555,237.626925,215.557725
209.702525,251.172575,218.16915,249.7414,237.0143,237.670825,215.60465
209.73415,251.42935,218.209125,249.81955,237.1023,237.7249,215.6279
209.74695,251.531225,218.248675,250.02215,237.308525,237.770175,215.650575
209.763425,251.886675,218.29815,250.1001,237.319825,237.919625,215.671975
209.77385,252.142425,218.37355,250.156775,237.360325,237.985075,215.7484
209.793975,252.481025,218.399475,250.28305,237.5187,238.02735,215.778225
209.827275,252.590525,218.4139,250.35825,237.58455,238.106875,215.81815
209.8634,253.09225,218.44275,250.515275,237.61065,238.167525,215.862475
209.893825,253.3116,218.475325,250.597275,237.644125,238.21915,215.88565
209.911675,253.3929,218.4769,250.8198,237.7201,238.281925,215.9105
209.92195,253.85195,218.524375,250.8985,237.761025,238.3174,215.9354
209.934125,255.02335,218.530725,251.306275,238.001375,238.368775,215.954125
209.955125,255.164525,218.533225,251.377275,238.077275,238.40425,215.980775
209.988225,259.5356,218.59275,251.692,238.19135,238.6072,216.001425
209.990825,259.672325,218.63285,251.8047,238.228875,238.65715,216.0572
210.037725,259.79665,218.7574,251.862075,238.2907,238.692575,216.080625
210.056375,260.0191,218.821,252.14365,238.353725,238.725225,216.100575
210.100225,260.04785,218.825675,252.3356,238.400375,238.7641,216.111925
210.1236,260.2108,218.850925,252.79995,238.4087,238.94665,216.13665
210.13545,260.275575,218.862175,253.228475,238.410925,238.993075,216.1863
210.177975,260.369,218.91925,253.457,238.415875,239.020375,216.2188
210.220725,260.432325,218.939025,253.51905,238.453125,239.041675,216.266175
210.250475,260.455325,218.980075,253.571025,238.49505,239.21255,216.291625
210.2732,260.502375,219.00795,253.876575,238.68235,239.2711,216.314525
210.295875,260.5392,219.04205,254.1702,238.699975,239.311975,216.348175
210.324,260.5768,219.062125,254.237625,238.8034,239.3522,216.36935
210.352875,260.715575,219.091025,254.4584,238.86575,239.41035,216.397675
210.37345,260.882475,219.196625,254.654475,238.90855,239.504125,216.425675
210.3911,260.989875,219.217275,255.090125,238.941525,239.5452,216.446675
210.425325,261.02735,219.26075,255.091325,238.99125,239.5932,216.49635
210.4523,261.064,219.3057,255.193875,239.001225,239.6452,216.5224
210.48765,261.097225,219.330125,255.2714,239.0579,239.70205,216.577475
210.49645,261.16475,219.381525,255.469225,239.237825,239.884075,216.603825
210.5068,261.232175,219.40435,255.66345,239.2442,239.933575,216.635525
210.528125,261.27255,219.44485,256.03885,239.2466,239.995925,216.68695
210.5554,261.361275,219.463875,256.59295,239.257325,240.062575,216.7119
210.59375,261.389375,219.52235,257.3009,239.34655,240.1495,216.755475
210.618675,261.416475,219.54625,257.721425,239.563075,240.202425,216.8
210.64595,261.447775,219.573375,257.793075,239.696825,240.2578,216.825
210.66445,261.578,219.6796,257.85445,239.8916,240.3131,216.847525
210.6831,261.696475,219.719475,258.238875,239.924875,240.374075,216.86755
210.709825,261.708725,219.775875,258.31965,239.9718,240.47495,216.894275
210.72635,261.78325,219.842125,258.661475,240.191525,240.5467,216.9189
210.737425,261.856575,219.859075,258.899375,240.33705,240.57865,216.974725
210.7471,261.869025,219.875325,259.04805,240.3799,240.683475,217.001925
210.7704,261.9026,219.897775,259.234775,240.549575,240.741125,217.011525
210.7845,261.90515,219.9275,259.33235,240.710425,240.8511,217.059225
210.809675,261.9471,219.954525,259.392675,240.89135,240.901175,217.1041
210.822625,262.176125,219.986925,259.4567,241.023575,240.9622,217.14245
210.84745,262.2011,220.075875,259.66235,241.044775,241.00415,217.173925
210.8488,262.2284,220.1144,259.7176,241.0827,241.046125,217.21065
210.867875,262.35465,220.2281,259.860675,241.153375,241.0909,217.239825
210.88535,262.495725,220.265775,259.932125,241.3473,241.133575,217.2633
210.924725,262.5417,220.303475,260.0155,241.3847,241.257625,217.3069
210.930925,262.672575,220.322275,260.076275,241.472825,241.315425,217.349675
210.945725,262.728375,220.38245,260.1472,241.616375,241.367375,217.368625
210.961175,262.79295,220.44355,260.21515,241.627325,241.404275,217.3933
210.963175,263.054125,220.470025,260.477975,241.6485,241.43695,217.419275
210.983025,263.063875,220.498725,260.60145,241.88805,241.574125,217.444375
211.022925,263.125175,220.5248,260.786275,241.98355,241.6287,217.474925
211.045,263.3343,220.604475,260.7939,242.003475,241.652,217.504575
211.059325,263.40285,220.68365,260.833025,242.1061,241.731975,217.5237
211.0751,263.52615,220.703475,261.00475,242.14895,241.775175,217.556375
211.09395,263.611625,220.803525,261.07735,242.381325,241.81775,217.6003
211.101775,263.6619,220.8338,261.16265,242.5232,241.870575,217.636525
211.1126,263.72135,220.87375,261.263675,242.536775,241.937475,217.657825
211.122725,263.760525,220.954525,261.367975,242.6866,241.98485,217.6814
211.136875,263.881025,221.01255,261.417625,242.786225,242.0552,217.7291
211.15705,263.92985,221.029625,261.59415,242.800425,242.128725,217.788325
211.1732,264.0615,221.08955,261.657275,242.859675,242.302275,217.815125
211.19705,264.1165,221.1639,261.83565,242.871325,242.335275,217.838425
211.211325,264.15225,221.22075,261.880075,242.872525,242.3837,217.8797
211.25745,264.188075,221.226975,261.9103,242.898575,242.44275,217.93835
211.27255,264.220475,221.275925,261.981025,243.002725,242.4972,217.9785
211.296375,264.25555,221.31415,262.2597,243.27865,242.53015,218.008125
211.328325,264.297625,221.360125,262.28835,243.3604,242.67485,218.04665
211.3482,264.339975,221.37405,262.568075,243.4089,242.77565,218.125825
211.3745,264.39495,221.422325,262.611475,243.418875,242.8381,218.15855
211.38395,264.43285,221.517125,262.828075,243.47195,242.87275,218.187425
211.39745,264.467925,221.541075,262.885875,243.71965,242.911475,218.2146
211.41385,264.5117,221.569375,262.974575,243.7334,242.9509,218.263125
211.43845,264.553825,221.593525,263.074375,243.768975,242.995725,218.2852
211.467325,264.61035,221.59635,263.15875,243.796875,243.02435,218.3137
211.504625,264.629575,221.637075,263.239025,243.926,243.101525,218.3395
211.519975,264.686075,221.664975,263.28245,244.008725,243.211125,218.3651
211.526775,264.70995,221.6857,263.334625,244.1005,243.264125,218.428775
211.548725,264.81985,221.735075,263.382475,244.1161,243.320975,218.479325
211.565875,264.880375,221.751775,263.542275,244.145725,243.359025,218.509975
211.5759,264.90605,221.8037,263.592575,244.23305,243.41105,218.540175
211.592575,264.9638,221.8333,263.660525,244.296775,243.45845,218.57645
211.6093,265.02745,221.844325,263.707325,244.692225,243.5177,218.614325
211.62295,265.07415,221.903475,263.795175,244.723975,243.6321,218.64745
211.633225,265.129125,221.93995,263.862125,244.7783,243.709975,218.685175
211.6512,265.276525,222.028925,263.941,244.895575,243.754075,218.719325
211.683725,265.317225,222.09745,264.021175,245.001825,243.80125,218.74055
211.70615,265.36725,222.192825,264.0774,245.02745,243.97205,218.758525
211.7675,265.516175,222.214475,264.11725,245.116775,244.155375,218.7629
211.785,265.562375,222.2318,264.237775,245.371425,244.224375,218.804475
211.7993,265.5946,222.265225,264.310275,245.505175,244.271025,218.824625
211.8223,265.637,222.28925,264.38425,245.526225,244.324975,218.8528
211.84955,265.6672,222.35495,264.4306,245.806125,244.464825,218.877275
211.87735,265.698575,222.41015,264.4946,245.97175,244.525975,218.902325
211.893025,265.739275,222.450325,264.68475,245.9878,244.65085,218.933575
211.92935,265.886825,222.490175,264.75995,246.018425,244.6897,218.943925
211.9504,265.960525,222.521475,264.882475,246.349675,244.729675,218.997975
211.97445,266.25575,222.54755,264.98905,246.391975,244.76705,219.027275
211.994875,266.377,222.57765,265.088375,246.543075,244.81475,219.066875
212.000175,266.4433,222.703775,265.1942,246.5605,244.927875,219.0963
212.03235,266.48215,222.7671,265.324825,246.5694,245.02015,219.11875
212.05015,266.558475,222.8228,265.5366,246.592575,245.077925,219.14725
212.063325,266.6162,222.852475,265.72075,246.696825,245.122975,219.17135
212.1057,266.632525,222.90315,265.882175,247.0505,245.18045,219.22195
212.1363,266.677475,222.922575,265.9478,247.061125,245.31045,219.249475
212.155775,266.817975,222.961425,266.009175,247.084275,245.475825,219.2725
212.1658,267.01835,223.0135,266.14175,247.09875,245.521125,219.3035
212.17605,267.01965,223.04035,266.208875,247.16475,245.5728,219.358375
212.189475,267.166975,223.109075,266.294825,247.183725,245.779225,219.388575
212.199325,267.178525,223.130525,266.434075,247.370075,245.899,219.43345
212.21755,267.26615,223.17115,266.48535,247.434275,245.9703,219.4557
212.23995,267.295725,223.30155,266.572625,247.581825,246.008225,219.4767
212.290825,267.3487,223.324325,266.6344,247.594125,246.0507,219.52105
212.302075,267.3845,223.3403,266.725425,247.69975,246.111175,219.5634
212.338875,267.4115,223.403925,266.7371,247.744825,246.281525,219.59335
212.3506,267.423475,223.4647,266.862575,247.753325,246.362625,219.6149
212.368675,267.512625,223.534825,266.92405,247.764675,246.41075,219.651725
212.38945,267.555075,223.5833,267.0431,248.0738,246.44465,219.67345
212.40795,267.71865,223.6456,267.1218,248.076875,246.4826,219.713775
212.4098,267.9028,223.6577,267.211575,248.087025,246.509425,219.74115
212.41705,267.923175,223.6739,267.2723,248.197925,246.547225,219.765125
