SPK_SPKC07b,SPK_SPKC08a,SPK_SPKC09a,SPK_SPKC09b
118.39145,71.724075,122.303125,189.7538
118.452175,71.75465,122.359525,189.8984
118.4902,71.789875,122.474,190.05955
118.6644,71.821025,122.556775,190.211325
118.7323,71.9359,122.57645,190.315375
118.8578,71.99505,122.607975,190.512775
118.897425,72.0737,122.623175,191.1862
118.938975,72.1712,122.6375,191.4235
119.088125,72.434225,122.659775,192.2094
119.156925,72.520625,122.6955,192.2941
119.22225,72.83435,122.719375,192.596875
119.325375,73.11765,122.770925,192.6562
119.359825,73.201425,122.87465,192.779375
119.467325,73.54015,123.283625,192.9714
119.526075,73.8877,123.32805,193.150775
119.551025,74.0509,123.431925,193.25535
119.7542,74.1474,126.2017,193.380125
119.861675,74.23695,126.309625,193.5469
119.9103,74.342225,126.39585,193.88495
120.006025,74.41155,126.7627,193.913325
120.03675,74.52555,127.458825,193.983725
120.179425,74.599825,127.51725,194.04335
120.2305,74.90245,127.917275,194.229175
120.37585,75.086025,128.5522,194.490975
120.41435,75.176575,128.69865,194.554975
120.45835,75.368025,128.80125,194.5957
120.652725,75.4475,128.827275,194.615125
120.736975,75.6028,128.872725,194.619575
120.8755,75.8063,128.91705,194.91655
121.092225,75.8746,128.931125,194.968
121.201875,76.02535,128.950575,195.0068
121.281725,76.076575,129.023075,195.07255
121.3035,76.1416,129.085725,195.13855
121.3773,76.275275,129.107225,195.590575
121.5345,76.331025,129.1593,195.799675
121.682975,76.544475,129.18875,195.978875
121.76545,76.6149,129.2173,196.077275
121.90975,76.75035,129.2852,196.1235
121.97025,77.012325,129.324125,196.32555
122.185225,77.07235,129.390425,196.394075
122.23265,77.172875,129.433175,196.41775
122.320475,77.262825,129.462475,196.976375
122.39395,77.576525,129.52265,197.15865
122.452075,77.8892,129.59175,197.4288
122.593875,77.9519,129.63285,197.470675
122.85715,78.169825,129.7233,197.6823
122.867975,78.275175,129.817825,197.792225
123.051925,78.3278,129.8681,197.81375
123.096275,78.377175,130.2028,197.8755
123.4321,78.473175,130.362675,198.0254
123.710225,78.54425,130.4327,198.16
123.737875,78.641425,130.538125,198.2367
123.7594,78.701125,130.6129,198.29865
123.82425,78.7563,130.700875,198.524125
124.154525,78.828575,130.7769,198.5453
124.205975,79.049725,130.843525,199.1674
124.2473,79.133675,130.8827,199.3711
124.55025,79.186275,131.0442,199.505
124.67365,79.262675,131.15815,199.5777
124.7302,79.489425,131.2461,199.626825
124.8176,79.5767,131.40965,199.888
125.084825,79.6769,131.527825,200.01525
125.255075,79.74275,131.6792,200.285975
125.3151,79.9319,132.011725,200.3591
125.370575,80.04465,132.099225,200.394775
125.43005,80.1232,132.312325,200.94125
125.503875,80.222975,132.39695,201.07815
125.55325,80.355525,132.600625,201.13885
125.619425,80.455675,132.74515,201.310575
125.824975,80.518575,133.064425,201.349375
125.889025,80.539575,133.283475,201.37015
126.00005,80.619,133.606,201.510825
126.040625,80.8412,134.36315,201.6912
126.0909,80.989325,134.41555,201.7309
126.2127,81.1449,134.472825,202.069625
126.235825,81.23045,134.51845,202.345675
126.389925,81.29735,134.53955,202.6315
126.412425,81.362625,134.575175,202.73125
126.507,81.41925,134.620225,202.79045
126.603825,81.485225,134.64425,202.836425
126.721025,81.487175,134.68285,202.89965
126.83305,81.55825,134.74405,202.918425
126.8913,81.718575,134.787925,202.98795
126.93345,81.7945,134.821725,203.1411
126.9512,82.0493,134.852125,203.235275
127.0773,82.12425,134.892925,203.491275
127.116325,82.3726,134.93045,203.676225
127.233125,82.462625,134.95865,203.739925
127.281625,82.689225,134.995775,203.906025
127.629475,82.787925,135.01185,203.950725
127.706575,82.877,135.036225,204.05365
127.8224,82.958325,135.1125,204.101375
127.98795,82.990525,135.40005,204.41155
128.0194,83.038025,135.4961,204.601475
128.106425,83.112325,135.87055,204.75025
128.275175,83.19785,136.08235,205.558925
128.426875,83.2659,136.1604,205.689875
128.573275,83.305875,136.2595,205.7529
128.6275,83.406725,136.348325,205.813025
128.701375,83.4733,136.4254,205.92355
128.8831,83.604825,136.541575,206.080475
128.969975,83.732775,136.63605,206.11345
129.032175,83.78915,136.7249,206.129725
129.1051,83.998025,136.760425,206.15995
129.159225,84.09295,136.802625,206.194275
129.174725,84.170825,136.8385,206.2739
129.293075,84.324075,136.935925,206.324225
129.36735,84.457,136.988575,206.51915
129.44115,84.64465,137.03215,206.56115
129.45045,84.97625,137.0677,206.72235
129.54675,85.087,137.1012,206.854275
129.60755,85.135575,137.14185,206.95635
130.57395,85.2071,137.19465,206.993975
130.881575,85.2699,137.245075,207.0279
130.9319,85.3955,137.3095,207.14115
131.10865,85.4967,137.52665,207.78445
131.29365,85.5578,137.578,207.885925
131.398875,85.78885,137.7561,208.036
131.503175,85.975025,137.938525,208.123075
131.57615,86.0967,138.068425,208.307925
131.70125,86.1051,138.168175,208.5019
131.776675,86.1515,138.299875,208.5618
131.813175,86.39515,138.369,208.627525
131.9313,86.482425,138.533675,208.659675
132.2247,86.551225,138.674525,208.8642
132.246025,86.6599,138.7906,208.9743
132.421675,86.724725,138.848775,209.34435
132.62095,86.747225,138.93225,209.443475
132.68325,86.8424,139.016675,209.633825
132.718175,86.988175,139.2033,209.8662
132.7804,87.13935,139.340925,209.895175
132.984775,87.19305,139.51055,210.3764
133.045975,87.2984,139.607,210.43945
133.26125,87.383425,139.74,210.48615
133.36225,87.569,139.8021,210.7851
133.620425,87.629525,139.823675,210.993825
133.707175,87.76905,139.997575,211.66365
133.80105,87.8852,140.066,211.71995
133.900775,88.076325,140.156775,212.199975
134.009425,88.303575,140.23005,212.308475
134.0617,88.349825,140.425175,212.38005
134.19915,88.42945,140.57395,212.62645
134.364175,88.4936,140.663825,212.8928
134.411375,88.614025,140.8171,213.311775
134.50055,88.673825,140.887525,213.3917
134.56395,88.792325,140.980525,213.47445
134.704025,88.8457,141.061875,213.4773
134.761425,88.938525,141.1406,213.531325
135.008475,89.017375,141.244425,213.6112
135.243225,89.100175,141.447025,213.840375
135.43615,89.37975,141.630525,213.944075
135.4884,89.447375,141.856325,214.02345
135.551,89.541175,142.161325,214.093925
135.627,89.65235,142.259425,214.18
135.765125,89.740325,142.382125,214.559975
135.79605,89.873525,142.685825,214.630125
135.9422,89.974425,142.837125,214.818425
136.14225,90.38565,142.89395,215.00845
136.16565,90.496975,142.9539,215.208025
136.34145,90.6113,143.0002,215.3036
136.518,90.968425,143.072825,215.712725
136.5566,91.0914,143.119575,215.78905
136.71525,91.1631,143.245225,215.8345
136.757225,91.21825,143.325875,216.039275
136.84555,91.338525,143.361325,216.198075
137.075375,91.45375,143.417075,216.4259
137.136075,91.558925,143.4651,216.64235
137.223275,91.8538,143.512275,217.0558
137.269925,91.9681,143.54445,217.113125
137.325525,91.989425,143.5988,217.237075
137.395175,92.076125,143.677825,217.385175
137.623225,92.178875,143.756375,217.412075
137.71955,92.2434,144.184075,217.462025
137.936875,92.306775,144.462175,218.0759
137.97755,92.38715,144.742725,218.127
138.05265,92.5718,144.852675,218.393675
138.153075,92.7572,144.884625,218.413875
138.2856,92.90145,145.218225,218.955075
138.464375,93.024575,145.335,219.093675
138.536975,93.164625,145.746175,219.240225
138.6202,93.230925,145.853925,219.40835
138.665575,93.27695,145.94215,219.6255
138.80375,93.3253,146.160125,219.7739
138.993525,93.3806,146.3984,219.84075
139.144025,93.440125,146.735075,219.8981
139.177625,93.56865,146.945975,219.938075
139.34405,93.718775,147.242125,220.024575
139.705725,93.817625,147.3264,220.0976
139.765275,93.878475,147.624475,220.14415
139.7988,93.937575,148.014225,220.225825
139.902775,93.96015,148.151225,220.27385
139.924525,94.080025,148.226075,220.383425
140.3211,94.2018,148.3111,220.563575
140.60095,94.30865,148.386125,220.65085
140.654375,94.625525,148.468525,220.716975
140.67565,94.82065,148.5843,221.07295
140.756475,94.9468,148.617425,221.3305
140.8246,94.989775,148.655975,221.5667
140.8671,95.0385,148.69295,221.90085
140.9535,95.1416,148.734175,221.92435
141.0587,95.32855,148.761375,222.245475
141.116325,95.4214,148.875475,222.28415
141.158325,95.542175,149.128775,222.390225
141.212325,95.7261,149.1697,222.56435
141.2504,95.8487,149.23185,222.68215
141.2711,95.913725,149.28475,222.8228
141.3493,96.089725,149.3841,223.1036
141.5466,96.151825,149.40365,223.2298
141.65275,96.314125,149.490525,223.427425
141.706525,96.521125,149.6218,223.7333
141.796,96.5251,149.76945,223.8982
141.91825,96.545325,149.822775,224.022625
141.96385,96.55895,149.9719,224.112725
142.181275,96.5819,150.0777,224.21325
142.380625,96.60035,150.16815,224.31045
142.4238,96.63065,151.21115,224.3539
142.762925,96.672675,151.292075,224.6457
142.795825,96.78355,151.35765,224.8737
142.869475,96.903025,151.3943,224.9492
142.933875,97.098625,151.4347,225.255525
143.06275,97.29485,151.57725,225.390725
143.116925,97.367225,151.611,225.6543
143.1458,97.52945,151.641025,226.350825
143.1664,97.637525,151.665375,226.9223
143.189475,97.7787,151.744525,227.014775
143.241675,97.942575,151.800525,227.180825
143.3527,98.105675,151.919175,227.2838
143.4327,98.247675,151.980975,227.474175
143.496325,98.344875,152.1574,227.5375
143.593,98.488975,152.20005,227.8417
143.713875,98.87375,152.27875,228.003575
143.954875,99.00165,152.39085,228.1443
144.021,99.245175,152.60145,228.301475
144.27015,99.457875,152.952925,228.363675
144.44305,99.559225,153.21585,228.6696
144.53595,99.683475,153.590925,228.746125
144.563725,99.845725,153.686925,228.895575
144.61345,100.0795,153.9037,228.94855
144.7037,100.229575,154.40665,229.0819
144.7339,100.353525,154.475025,229.130775
144.803825,100.683225,154.560275,229.6872
144.84745,100.84595,154.886725,229.96275
144.888775,100.991225,155.004625,230.328175
144.965625,101.147625,155.1798,230.490775
145.04585,101.249,155.2475,230.752275
145.16485,101.32625,155.32715,230.99415
145.226425,101.641925,155.463975,231.0312
145.343025,101.738575,155.501425,231.52425
145.4309,101.77805,155.528525,231.665275
145.458825,101.85485,155.595875,231.71835
145.5264,101.926325,155.614725,231.98725
145.670225,102.004225,155.6647,232.280125
145.7014,102.069675,155.706575,232.548925
145.949775,102.2079,155.7336,232.6189
145.9883,102.2569,155.76425,232.763225
146.0182,102.324425,155.78965,232.857975
146.051075,102.4172,155.8415,233.0246
146.2404,102.4589,155.869625,233.07
146.282475,102.552575,155.924975,233.131675
146.3829,102.610425,156.3255,233.157875
146.464425,102.66375,156.4762,233.2463
146.551325,102.715525,156.5654,233.2882
146.657075,102.916675,156.8013,233.43175
146.8515,102.9691,157.092575,233.543425
146.892025,103.052775,157.505825,233.647825
146.9335,103.117525,158.254925,233.7518
147.01835,103.209125,159.14635,233.780025
147.13025,103.358325,159.2595,233.79935
147.198075,103.482775,159.424075,233.903575
147.27715,103.5165,159.49765,234.030825
147.464575,103.592575,159.568125,234.24915
147.5153,103.660375,159.615875,234.914875
147.5819,103.789175,159.6691,235.004625
147.628325,103.85625,159.72475,235.16
147.668575,104.128725,159.7578,235.302375
147.99445,104.168675,159.85585,235.8884
148.011275,104.3198,159.9387,235.994825
148.0937,104.3882,159.9718,236.225675
148.124475,104.438375,160.016425,236.398375
148.242125,104.63685,160.106825,236.50695
148.3616,104.7217,160.1511,236.588125
148.402075,104.78135,160.221125,236.67425
148.45435,105.1555,160.29445,236.727425
148.506875,105.20975,160.62305,236.90155
148.55095,105.524625,160.781325,236.941025
148.711375,105.677775,160.985875,237.00605
148.885775,105.763675,161.07805,237.059325
148.9238,105.84385,161.2948,237.1883
148.97995,105.928875,161.56805,237.3082
149.10825,105.992825,162.152425,237.389075
149.1588,106.04475,162.2921,238.198575
149.195725,106.108175,162.665025,238.378325
149.223475,106.204425,162.774125,238.472225
149.42595,106.291675,162.84955,238.513825
149.494,106.357925,163.860375,238.56735
149.566125,106.467075,163.92975,238.7093
149.603825,106.544975,163.981475,238.78135
149.69795,106.6099,164.054425,238.91785
149.793675,106.688975,164.084575,238.95715
149.889475,106.7792,164.115325,238.982875
150.05265,107.11725,164.164,239.040875
150.15005,107.17555,164.30235,239.113325
150.381825,107.2907,164.4156,239.271275
150.42045,107.41895,165.069875,239.366275
150.73035,107.510875,165.21915,239.90235
150.9023,107.726025,165.375775,239.98675
150.9767,107.805475,165.4342,240.0692
151.0827,108.059725,165.54955,240.17245
151.10335,108.240675,165.57745,240.578775
151.160775,108.342825,165.761675,241.6635
151.258725,108.43085,165.889725,242.1737
151.298525,108.5361,166.065175,242.246225
151.4182,108.579925,166.178725,242.40795
151.464825,108.843825,166.2199,242.44925
151.480475,109.001575,166.348975,242.4938
151.5535,109.070275,166.616775,242.615675
151.73505,109.1379,166.9879,242.972275
151.805225,109.1999,167.117225,243.105525
151.81755,109.255275,167.5024,243.22035
152.03955,109.548625,167.586725,243.24765
152.219675,109.6785,167.705575,243.422225
152.346725,109.777875,167.8251,243.459975
152.6248,109.9033,167.951775,243.688225
152.93155,110.0558,168.004725,243.72395
153.017225,110.10635,168.10425,243.90635
153.109575,110.150425,168.2158,244.146275
153.223225,110.2176,168.361275,244.16655
153.312975,110.305225,168.457975,244.179425
153.41915,110.7896,168.524,244.201725
153.71015,110.927375,168.6741,244.243925
153.786925,111.02705,168.8218,244.30095
153.912675,111.099825,168.9361,244.431875
153.97305,111.1685,169.08535,244.63195
153.9995,111.227625,169.452175,244.67475
154.0799,111.514525,169.9506,244.82915
154.3082,111.654625,170.021575,244.942475
154.491925,111.7094,170.05475,245.053
154.526525,111.8505,170.104625,245.18535
154.60445,112.083975,170.143275,245.301575
154.672175,112.1773,170.213225,245.3724
154.9524,112.597825,170.27135,245.429875
154.9981,112.6929,170.3587,245.43245
155.225275,112.76165,170.423175,245.473375
155.307875,112.873725,170.5522,246.451625
155.34035,112.925425,170.72185,246.526625
155.42455,113.038125,171.05105,246.610575
155.5754,113.13775,171.39115,246.711
155.64325,113.2593,171.517,246.822775
155.889125,113.30875,171.562325,246.977025
155.96755,113.342625,171.730275,247.2234
155.98855,113.5027,171.818175,247.297825
156.092425,113.5629,171.8801,247.49305
156.250975,113.7292,171.97575,247.694075
156.37835,113.8029,172.2703,248.145525
156.427125,113.977,172.493375,248.280025
156.470275,114.02255,172.639775,248.403675
156.706125,114.179975,172.744425,248.47735
156.753375,114.310875,172.820325,248.49365
156.842775,114.357625,172.966225,248.53765
156.89565,114.446925,173.060275,248.927525
156.93525,114.520375,173.6347,248.97915
157.0475,114.644525,173.8956,249.25205
157.1,114.73445,174.81005,249.3123
157.241575,114.848775,175.129425,249.49105
157.27415,114.94635,175.267125,249.672675
157.449925,115.076675,175.356725,249.8147
157.504875,115.16175,175.413875,249.95535
157.5889,115.260775,175.47455,250.031525
157.7185,115.3964,175.554125,250.29135
157.73455,115.521225,175.648425,250.364825
157.836525,115.702625,175.6735,250.82545
157.892575,115.9694,175.69255,250.903325
157.93275,116.12755,175.73895,251.0633
157.992525,116.4539,175.801025,251.216425
158.04695,116.5225,175.8548,251.271775
158.1146,116.596975,175.9518,251.42575
158.268475,116.72495,175.996725,251.470775
158.312675,116.787425,176.037625,251.560925
158.491425,116.983225,176.0733,251.6616
158.582475,117.133025,176.127875,251.854625
158.63365,117.177925,176.164375,251.883925
158.68195,117.335325,176.22825,251.924325
158.735775,117.48145,176.255375,252.035925
158.902675,117.57985,176.2886,252.053275
158.97805,117.8045,176.3112,252.099925
159.0402,117.97075,176.332275,252.18115
159.183125,118.2156,176.439375,252.24585
159.272925,118.3184,176.479675,252.3578
159.641525,118.425075,176.51735,252.3766
159.673975,118.55185,176.5907,252.640375
159.717725,118.713,176.80345,252.837675
159.750025,118.758475,176.9693,252.931225
159.776675,118.786925,177.1159,252.987975
159.8966,118.825275,177.269975,253.180275
160.0197,118.921675,177.380575,253.2473
160.038075,118.975175,177.447975,253.41955
160.087775,119.0322,177.55675,253.59115
160.142925,119.059525,177.697775,253.7486
160.1808,119.1147,177.767425,253.8059
160.3996,119.15095,177.90605,253.843875
160.45695,119.220525,178.086775,253.99495
160.567225,119.274625,178.79595,254.391425
160.6064,119.370725,178.852825,254.4483
160.700775,119.424025,178.907825,254.567775
160.767,119.506325,178.959325,254.647875
160.94975,119.75615,178.99845,254.7138
160.991375,119.8496,179.0779,254.730275
161.126475,120.29745,179.169975,255.241925
161.24775,120.361175,179.313875,255.425075
161.281075,120.4434,179.425975,255.60895
161.380225,120.59565,179.59285,256.009325
161.5526,120.6545,179.778075,256.2504
161.636375,120.83085,179.8436,256.295375
161.6655,121.151,180.04505,256.416775
161.72615,121.30915,180.4692,256.556675
161.79885,121.3617,180.561975,256.7146
161.8237,121.427425,180.606275,256.816825
161.86485,121.4655,180.641425,256.919025
161.91465,121.512975,180.67525,256.9829
162.004175,121.643075,180.703975,257.024775
162.151525,122.013225,180.7317,257.209975
162.176725,122.111525,180.763125,257.239575
162.21025,122.122175,180.779475,257.4179
162.28905,122.29115,180.82195,257.538075
162.41035,122.3218,180.89405,257.85475
162.436325,122.32995,180.945075,258.0571
162.5053,122.42375,180.975,258.14525
162.5394,122.4673,181.0238,258.207625
162.769475,122.508575,181.195975,258.2687
162.988025,122.533825,181.397825,258.33265
163.054075,122.543875,181.45405,258.391275
163.084175,122.592525,181.476675,259.03265
163.23155,122.6193,181.596875,259.1471
163.292075,122.642,181.686825,259.4067
163.49765,122.658175,181.7953,259.451025
163.6116,122.8492,181.884475,259.46935
163.752775,122.8659,181.97265,259.65135
163.858825,122.888875,182.077975,260.2302
163.98695,123.043075,182.32335,260.5141
164.020125,123.413175,182.673725,260.764625
164.0666,123.8802,182.80885,261.167575
164.27645,123.948825,182.9115,261.340175
