SPK_SPKC01a (NA),SPK_SPKC01b (weak inhibition),SPK_SPKC03a (no effect),SPK_SPKC07a (excited),SPK_SPKC09a (excited),SPK_SPKC12a (no effect),SPK_SPKC13a (inhibited),SPK_SPKC16a (inhibited)
,,,,,,227.179175,
,,,,,,227.2224,
,,,,,,227.224725,
,,,,,,227.249,
,,,,,,227.2665,
,,,,,,227.290975,
,,,,,,227.304325,
,,,,,,227.33005,
,,,,,,227.369375,
,,,,,,227.43055,
,,,,,,227.5249,
,,,,,,227.59395,
,,,,,,227.6018,
,,,,,,227.6108,
,,,,,,227.62185,
,,,,,,227.661575,
,,,,,,227.6785,
,,,,,,227.69125,
,,,,,,227.70675,
,,,,,,227.716225,
,,,,,,227.78185,
,,,,,,227.791925,
,,,,,,227.8461,
,,,,,,227.859425,
,,,,,,227.88515,
,,,,,,227.9113,
,,,,,,227.936375,
,,,,,,227.994,
,,,,,,228.03545,
,,,,,,228.050425,
,,,,,,228.059725,
,,,,,,228.100625,
,,,,,,228.105625,
,,,,,,228.12095,
,,,,,,228.1254,
,,,,,,228.145375,
,,,,,,228.153675,
,,,,,,228.180525,
,,,,,,228.186725,
,,,,,,228.200375,
,,,,,,228.244275,
,,,,,,228.2551,
,,,,,,228.263525,
,,,,,,228.279675,
,,,,,,228.2954,
,,,,,,228.312825,
,,,,,,228.332075,
,,,,,,228.346775,
,,,,,,228.3574,
,,,,,,228.362925,
,,,,,,228.37965,
,,,,,,228.402675,
,,,,,,228.441775,
,,,,,,228.47435,
,,,,,,228.525325,
,,,,,,228.543425,
,,,,,,228.5767,
,,,,,,228.586425,
,,,,,,228.59985,
,,,,,,228.644225,
,,,,,,228.6783,
,,,,,,228.839675,
,,,,,,228.864425,
,,,,,,228.889775,
,,,,,,228.900875,
,,,,,,228.909725,
,,,,,,228.9167,
,,,,,,228.9363,
,,,,,,228.9632,
,,,,,,228.9689,
,,,,,,228.982725,
,,,,,,228.989825,
,,,,,,229.001975,
,,,,,,229.0066,
,,,,,,229.0211,
,,,,,,229.037425,
,,,,,,229.07555,
,,,,,,229.09975,
,,,,,,229.132,
,,,,,,229.155875,
,,,,,,229.177825,
,,,,,,229.252475,
,,,,,,229.255425,
,,,,,,229.26105,
,,,,,,229.288475,
,,,,,,229.3081,
,,,,,,229.35435,
,,,,,,229.378275,
,,,,,,229.409825,
,,,,,,229.428125,
,,,,,,229.449425,
,,,,,,229.474325,
,,,,,,229.551475,
,,,,,,229.6343,
,,,,,,229.683225,
,,,,,,229.714975,
,,,,,,229.729225,
,,,,,,229.7491,
,,,,,,229.76305,
,,,,,,229.7659,
,,,,,,229.809025,
,,,,,,229.82345,
,,,,,,229.84655,
,,,,,,229.878775,
,,,,,,229.90255,
,,,,,,229.942875,
,,,,,,229.995275,
,,,,,,230.1271,
,,,,,,230.140875,
,,,,,,230.150775,
,,,,,,230.16185,
,,,,,,230.18455,
,,,,,,230.196375,
,,,,,,230.2505,
,,,,,,230.2828,
,,,,,,230.30565,
,,,,,,230.341725,
,,,,,,230.360375,
,,,,,,230.371475,
,,,,,,230.437725,
,,,,,,230.459675,
,,,,,,230.50375,
,,,,,,230.56555,
,,,,,,230.59675,
,,,,,,230.63245,
,,,,,,230.6475,
,,,,,,230.6575,
,,,,,,230.66485,
,,,,,,230.673225,
,,,,,,230.676675,
,,,,,,230.692525,
,,,,,,230.708925,
,,,,,,230.7225,
,,,,,,230.7386,
,,,,,,230.74345,
,,,,,,230.769625,
,,,,,,230.788975,
,,,,,,230.826675,
,,,,,,230.859425,
,,,,,,230.880625,
,,,,,,230.903075,
,,,,,,230.938875,
,,,,,,230.98265,
,,,,,,231.007975,
,,,,,,231.035775,
,,,,,,231.0418,
,,,,,,231.091775,
,,,,,,231.1159,
,,,,,,231.1786,
,,,,,,231.20385,
,,,,,,231.218,
,,,,,,231.240575,
,,,,,,231.246275,
,,,,,,231.270475,
,,,,,,231.30365,
,,,,,,231.3136,
,,,,,,231.36465,
,,,,,,231.397575,
,,,,,,231.432025,
,,,,,,231.4763,
,,,,,,231.5409,
,,,,,,231.598675,
,,,,,,231.615475,
,,,,,,231.6397,
,,,,,,231.665175,
,,,,,,231.68905,
,,,,,,231.7032,
,,,,,,231.7119,
,,,,,,231.718,
,,,,,,231.754125,
,,,,,,231.7698,
,,,,,,231.786475,
,,,,,,231.802825,
,,,,,,231.8138,
,,,,,,231.818,
,,,,,,231.833175,
,,,,,,231.842075,
,,,,,,231.8485,
,,,,,,231.8783,
,,,,,,231.8983,
,,,,,,231.9167,
,,,,,,231.927775,
,,,,,,231.942375,
,,,,,,231.94675,
,,,,,,231.94985,
,,,,,,231.979475,
,,,,,,232.000675,
,,,,,,232.01465,
,,,,,,232.036425,
,,,,,,232.055575,
,,,,,,232.08265,
,,,,,,232.122525,
,,,,,,232.178075,
,,,,,,232.332375,
,,,,,,232.335475,
,,,,,,232.338375,
,,,,,,232.34045,
,,,,,,232.350075,
,,,,,,232.35545,
,,,,,,232.369575,
,,,,,,232.405225,
,,,,,,232.444275,
,,,,,,232.457325,
,,,,,,232.47945,
,,,,,,232.507325,
,,,,,,232.5219,
,,,,,,232.542225,
,,,,,,232.577725,
,,,,,,232.588,
,,,,,,232.742875,
,,,,,,232.7586,
,,,,,,232.77225,
,,,,,,232.77655,
,,,,,,232.79785,
,,,,,,232.812825,
,,,,,,232.85185,
,,,,,,232.8748,
,,,,,,232.8989,
,,,,,,232.957125,
,,,,,,233.11425,
,,,,,,233.118225,
,,,,,,233.13965,
,,,,,,233.162725,
,,,,,,233.186225,
,,,,,,233.203675,
,,,,,,233.2459,
,,,,,,233.279875,
,,,,,,233.343325,
,,,,,,233.53255,
,,,,,,233.5494,
,,,,,,233.554125,
,,,,,,233.562175,
,,,,,,233.58035,
,,,,,,233.590125,
,,,,,,233.620425,
,,,,,,233.6276,
,,,,,,233.65945,
,,,,,,233.705625,
,,,,,,233.7717,
,,,,,,233.81565,
,,,,,,233.88655,
,,,,,,233.89835,
,,,,,,233.922575,
,,,,,,233.944075,
,,,,,,233.98105,
,,,,,,234.023825,
,,,,,,234.06705,
,,,,,,234.200425,
,,,,,,234.250625,
,,,,,,234.2527,
,,,,,,234.259225,
,,,,,,234.2679,
,,,,,,234.298775,
,,,,,,234.3144,
,,,,,,234.33505,
,,,,,,234.3538,
,,,,,,234.3574,
,,,,,,234.377375,
,,,,,,234.39045,
,,,,,,234.403975,
,,,,,,234.431875,
,,,,,,234.4826,
,,,,,,234.531325,
,,,,,,234.6551,
,,,,,,234.697025,
,,,,,,234.7216,
,,,,,,234.733375,
,,,,,,234.751375,
,,,,,,234.7621,
,,,,,,234.78435,
,,,,,,234.8124,
,,,,,,234.819725,
,,,,,,234.856225,
,,,,,,234.88625,
,,,,,,234.90705,
,,,,,,234.949375,
,,,,,,234.98615,
,,,,,,235.0198,
,,,,,,235.057875,
,,,,,,235.101925,
,,,,,,235.1199,
,,,,,,235.1574,
,,,,,,235.180075,
,,,,,,235.21925,
,,,,,,235.2479,
,,,,,,235.2644,
,,,,,,235.283675,
,,,,,,235.3025,
,,,,,,235.3409,
,,,,,,235.3842,
,,,,,,235.417875,
,,,,,,235.456,
,,,,,,235.550125,
,,,,,,235.5947,
,,,,,,235.630275,
,,,,,,235.66385,
,,,,,,235.6852,
,,,,,,235.6937,
,,,,,,235.715175,
,,,,,,235.733675,
,,,,,,235.755625,
,,,,,,235.78925,
,,,,,,235.817475,
,,,,,,235.84445,
,,,,,,235.882,
,,,,,,235.886075,
,,,,,,235.91615,
,,,,,,235.926325,
,,,,,,235.953025,
,,,,,,236.00235,
,,,,,,236.09155,
,,,,,,236.1253,
,,,,,,236.135125,
,,,,,,236.1484,
,,,,,,236.154575,
,,,,,,236.17495,
,,,,,,236.194825,
,,,,,,236.207275,
,,,,,,236.23645,
,,,,,,236.25715,
,,,,,,236.271525,
,,,,,,236.2848,
,,,,,,236.331075,
,,,,,,236.348775,
,,,,,,236.37615,
,,,,,,236.38955,
,,,,,,236.42575,
,,,,,,236.478875,
,,,,,,236.51405,
,,,,,,236.55895,
,,,,,,236.618925,
,,,,,,236.6294,
,,,,,,236.63385,
,,,,,,236.642625,
,,,,,,236.6493,
,,,,,,236.6785,
,,,,,,236.70405,
,,,,,,236.725425,
,,,,,,236.754925,
,,,,,,236.77185,
,,,,,,236.780875,
,,,,,,236.7863,
,,,,,,236.807,
,,,,,,236.82525,
,,,,,,236.8462,
,,,,,,236.902925,
,,,,,,236.91995,
,,,,,,236.941425,
,,,,,,236.9668,
,,,,,,236.986025,
,,,,,,237.006575,
,,,,,,237.023,
,,,,,,237.042675,
,,,,,,237.0687,
,,,,,,237.166675,
,,,,,,237.253175,
,,,,,,237.267875,
,,,,,,237.2861,
,,,,,,237.302075,
,,,,,,237.31555,
,,,,,,237.32885,
,,,,,,237.3381,
,,,,,,237.39,
,,,,,,237.479325,
,,,,,,237.485575,
,,,,,,237.510825,
,,,,,,237.575825,
,,,,,,237.619325,
,,,,,,237.653075,
,,,,,,237.7515,
,,,,,,237.772575,
,,,,,,237.78795,
,,,,,,237.814475,
,,,,,,237.8481,
,,,,,,237.874425,
,,,,,,237.888375,
,,,,,,237.941675,
,,,,,,238.00685,
,,,,,,238.107475,
,,,,,,238.150475,
,,,,,,238.16395,
,,,,,,238.181225,
,,,,,,238.1965,
,,,,,,238.21295,
,,,,,,238.235775,
,,,,,,238.27285,
,,,,,,238.4084,
,,,,,,238.442375,
,,,,,,238.4706,
,,,,,,238.494225,
,,,,,,238.5106,
,,,,,,238.526875,
,,,,,,238.537975,
,,,,,,238.566375,
,,,,,,238.5977,
,,,,,,238.6323,
,,,,,,238.638925,
,,,,,,238.65745,
,,,,,,238.68175,
,,,,,,238.7058,
,,,,,,238.7222,
,,,,,,238.737625,
,,,,,,238.757625,
,,,,,,238.777775,
,,,,,,238.795425,
,,,,,,238.8082,
,,,,,,238.847625,
,,,,,,238.9286,
,,,,,,238.977925,
,,,,,,239.015425,
,,,,,,239.025075,
,,,,,,239.0428,
,,,,,,239.05195,
,,,,,,239.072175,
,,,,,,239.087275,
,,,,,,239.104325,
,,,,,,239.132875,
,,,,,,239.160775,
,,,,,,239.1703,
,,,,,,239.201875,
,,,,,,239.3014,
,,,,,,239.340525,
,,,,,,239.3476,
,,,,,,239.3616,
,,,,,,239.38795,
,,,,,,239.437025,
,,,,,,239.46325,
,,,,,,239.474975,
,,,,,,239.49325,
,,,,,,239.496475,
,,,,,,239.537775,
,,,,,,239.66615,
,,,,,,239.75965,
,,,,,,239.784025,
,,,,,,239.787425,
,,,,,,239.81595,
,,,,,,239.831475,
,,,,,,239.8445,
,,,,,,239.8506,
,,,,,,239.88565,
,,,,,,239.9132,
,,,,,,239.973475,
,,,,,,240.037525,
,,,,,,240.097275,
,,,,,,240.10845,
,,,,,,240.123675,
,,,,,,240.15215,
,,,,,,240.160475,
,,,,,,240.189525,
,,,,,,240.202175,
,,,,,,240.2139,
,,,,,,240.23,
,,,,,,240.2337,
,,,,,,240.24765,
,,,,,,240.256875,
,,,,,,240.272125,
,,,,,,240.282625,
,,,,,,240.293125,
,,,,,,240.3159,
,,,,,,240.341475,
,,,,,,240.3895,
,,,,,,240.4109,
,,,,,,240.437175,
,,,,,,240.495725,
,,,,,,240.559925,
,,,,,,240.6041,
,,,,,,240.6275,
,,,,,,240.6398,
,,,,,,240.6856,
,,,,,,240.7037,
,,,,,,240.739425,
,,,,,,240.760575,
,,,,,,240.7767,
,,,,,,240.789025,
,,,,,,240.80415,
,,,,,,240.807975,
,,,,,,240.83705,
,,,,,,240.839825,
,,,,,,240.8477,
,,,,,,240.852125,
,,,,,,240.87345,
,,,,,,240.90555,
,,,,,,240.9138,
,,,,,,240.95165,
,,,,,,240.9682,
,,,,,,240.99725,
,,,,,,241.003675,
,,,,,,241.03205,
,,,,,,241.03805,
,,,,,,241.0617,
,,,,,,241.0685,
,,,,,,241.091625,
,,,,,,241.11115,
,,,,,,241.12635,
,,,,,,241.137775,
,,,,,,241.15005,
,,,,,,241.153525,
,,,,,,241.196125,
,,,,,,241.230625,
,,,,,,241.253975,
,,,,,,241.30165,
,,,,,,241.387825,
,,,,,,241.412775,
,,,,,,241.4403,
,,,,,,241.456675,
,,,,,,241.460225,
,,,,,,241.48,
,,,,,,241.4884,
,,,,,,241.4969,
,,,,,,241.512775,
,,,,,,241.5197,
,,,,,,241.539425,
,,,,,,241.557525,
,,,,,,241.594275,
,,,,,,241.61515,
,,,,,,241.62805,
,,,,,,241.6522,
,,,,,,241.67565,
,,,,,,241.725675,
,,,,,,241.779625,
,,,,,,241.83935,
,,,,,,241.886225,
,,,,,,241.89775,
,,,,,,241.899475,
,,,,,,241.922575,
,,,,,,241.9353,
,,,,,,241.950625,
,,,,,,241.9534,
,,,,,,241.9586,
,,,,,,241.967825,
,,,,,,241.9794,
,,,,,,241.982475,
,,,,,,242.04495,
,,,,,,242.0587,
,,,,,,242.06975,
,,,,,,242.08855,
,,,,,,242.10425,
,,,,,,242.11585,
,,,,,,242.1507,
,,,,,,242.190025,
,,,,,,242.3365,
,,,,,,242.3615,
,,,,,,242.37315,
,,,,,,242.3826,
,,,,,,242.4238,
,,,,,,242.442675,
,,,,,,242.467925,
,,,,,,242.475725,
,,,,,,242.4796,
,,,,,,242.50835,
,,,,,,242.510975,
,,,,,,242.53615,
,,,,,,242.74735,
,,,,,,242.766725,
,,,,,,242.77655,
,,,,,,242.782925,
,,,,,,242.792275,
,,,,,,242.7963,
,,,,,,242.798025,
,,,,,,242.80265,
,,,,,,242.830025,
,,,,,,242.843075,
,,,,,,242.859,
,,,,,,242.8726,
,,,,,,242.900125,
,,,,,,242.9404,
,,,,,,242.99225,
,,,,,,243.032075,
,,,,,,243.08175,
,,,,,,243.114975,
,,,,,,243.12775,
,,,,,,243.1312,
,,,,,,243.1381,
,,,,,,243.14655,
,,,,,,243.159425,
,,,,,,243.172825,
,,,,,,243.272175,
,,,,,,243.38115,
,,,,,,243.44005,
,,,,,,243.475425,
,,,,,,243.4813,
,,,,,,243.504075,
,,,,,,243.512075,
,,,,,,243.530625,
,,,,,,243.541825,
,,,,,,243.56325,
,,,,,,243.578275,
,,,,,,243.58425,
,,,,,,243.5881,
,,,,,,243.64575,
,,,,,,243.672625,
,,,,,,243.743275,
,,,,,,243.848425,
,,,,,,243.867025,
,,,,,,243.88065,
,,,,,,243.917825,
,,,,,,243.935425,
,,,,,,243.9453,
,,,,,,243.95865,
,,,,,,243.9622,
,,,,,,243.97895,
,,,,,,243.989225,
,,,,,,244.0163,
,,,,,,244.05515,
,,,,,,244.066125,
,,,,,,244.088475,
,,,,,,244.116975,
,,,,,,244.13785,
,,,,,,244.149875,
,,,,,,244.176475,
,,,,,,244.22875,
,,,,,,244.295725,
,,,,,,244.3647,
,,,,,,244.38135,
,,,,,,244.388175,
,,,,,,244.416975,
,,,,,,244.4378,
,,,,,,244.45875,
,,,,,,244.466425,
,,,,,,244.496725,
,,,,,,244.508725,
,,,,,,244.5435,
,,,,,,244.56455,
,,,,,,244.594675,
,,,,,,244.6014,
,,,,,,244.618125,
,,,,,,244.636225,
,,,,,,244.6659,
,,,,,,244.6812,
,,,,,,244.70975,
,,,,,,244.77535,
,,,,,,244.913925,
,,,,,,244.919,
,,,,,,244.93155,
,,,,,,244.93595,
,,,,,,244.956325,
,,,,,,244.961175,
,,,,,,244.97635,
,,,,,,245.010525,
,,,,,,245.0264,
,,,,,,245.049925,
,,,,,,245.086825,
,,,,,,245.190425,
,,,,,,245.276575,
,,,,,,245.286375,
,,,,,,245.313275,
,,,,,,245.33405,
,,,,,,245.339275,
,,,,,,245.357625,
,,,,,,245.3609,
,,,,,,245.3674,
,,,,,,245.3869,
,,,,,,245.4101,
,,,,,,245.4482,
,,,,,,245.464475,
,,,,,,245.47195,
,,,,,,245.499575,
,,,,,,245.5857,
,,,,,,245.675825,
,,,,,,245.6923,
,,,,,,245.701475,
,,,,,,245.70745,
,,,,,,245.712475,
,,,,,,245.729775,
,,,,,,245.754825,
,,,,,,245.765,
,,,,,,245.7992,
,,,,,,245.81835,
,,,,,,245.873025,
,,,,,,245.90865,
,,,,,,245.921225,
,,,,,,245.994675,
,,,,,,246.10635,
,,,,,,246.12755,
,,,,,,246.155975,
,,,,,,246.168675,
,,,,,,246.1756,
,,,,,,246.201325,
,,,,,,246.219625,
,,,,,,246.256175,
,,,,,,246.276,
,,,,,,246.304875,
,,,,,,246.336925,
,,,,,,246.351275,
,,,,,,246.37395,
,,,,,,246.386475,
,,,,,,246.413475,
,,,,,,246.43435,
,,,,,,246.455525,
,,,,,,246.4808,
,,,,,,246.5063,
,,,,,,246.53125,
,,,,,,246.5452,
,,,,,,246.563125,
,,,,,,246.590775,
,,,,,,246.615375,
,,,,,,246.657375,
,,,,,,246.726275,
,,,,,,246.809575,
,,,,,,246.82645,
,,,,,,246.843475,
,,,,,,246.859475,
,,,,,,246.8652,
,,,,,,246.8807,
,,,,,,246.89105,
,,,,,,246.895525,
,,,,,,246.90705,
,,,,,,246.923225,
,,,,,,246.937725,
,,,,,,246.9645,
,,,,,,247.009825,
,,,,,,247.044075,
,,,,,,247.069775,
,,,,,,247.1032,
,,,,,,247.1342,
,,,,,,247.165775,
,,,,,,247.23825,
,,,,,,247.3377,
,,,,,,247.3533,
,,,,,,247.362325,
,,,,,,247.373875,
,,,,,,247.405825,
,,,,,,247.424825,
,,,,,,247.4294,
,,,,,,247.442825,
,,,,,,247.465275,
,,,,,,247.507125,
,,,,,,247.513325,
,,,,,,247.531925,
,,,,,,247.56045,
,,,,,,247.5883,
,,,,,,247.622925,
,,,,,,247.67025,
,,,,,,247.678175,
,,,,,,247.7146,
,,,,,,247.863875,
,,,,,,247.9095,
,,,,,,247.934425,
,,,,,,247.94355,
,,,,,,247.9563,
,,,,,,247.9725,
,,,,,,247.9747,
,,,,,,247.979325,
,,,,,,248.0049,
,,,,,,248.015575,
,,,,,,248.035725,
,,,,,,248.072525,
,,,,,,248.111675,
,,,,,,248.1312,
,,,,,,248.1835,
,,,,,,248.2417,
,,,,,,248.333375,
,,,,,,248.38615,
,,,,,,248.400675,
,,,,,,248.4076,
,,,,,,248.4136,
,,,,,,248.431775,
,,,,,,248.4353,
,,,,,,248.4745,
,,,,,,248.4943,
,,,,,,248.515825,
,,,,,,248.53415,
,,,,,,248.768775,
,,,,,,248.795075,
,,,,,,248.8195,
,,,,,,248.84685,
,,,,,,248.8637,
,,,,,,248.879175,
,,,,,,248.89395,
,,,,,,248.9138,
,,,,,,248.92015,
,,,,,,248.94835,
,,,,,,248.96895,
,,,,,,249.0041,
,,,,,,249.036525,
,,,,,,249.069,
,,,,,,249.094,
,,,,,,249.1402,
,,,,,,249.155825,
,,,,,,249.16705,
,,,,,,249.170025,
,,,,,,249.228325,
,,,,,,249.248975,
,,,,,,249.264075,
,,,,,,249.2844,
,,,,,,249.3079,
,,,,,,249.324875,
,,,,,,249.328475,
,,,,,,249.40965,
,,,,,,249.466175,
,,,,,,249.57655,
,,,,,,249.605725,
,,,,,,249.614225,
,,,,,,249.6337,
,,,,,,249.6649,
,,,,,,249.6911,
,,,,,,249.71885,
,,,,,,249.7346,
,,,,,,249.74775,
,,,,,,249.773875,
,,,,,,249.7894,
,,,,,,249.845025,
,,,,,,249.90475,
,,,,,,249.93215,
,,,,,,249.9611,
,,,,,,249.984575,
,,,,,,250.064875,
,,,,,,250.12775,
,,,,,,250.161925,
,,,,,,250.169375,
,,,,,,250.173325,
,,,,,,250.184725,
,,,,,,250.1963,
,,,,,,250.22315,
,,,,,,250.249,
,,,,,,250.255075,
,,,,,,250.292875,
,,,,,,250.331025,
,,,,,,250.356175,
,,,,,,250.419,
,,,,,,250.489525,
,,,,,,250.612,
,,,,,,250.614925,
,,,,,,250.634825,
,,,,,,250.646875,
,,,,,,250.65995,
,,,,,,250.68255,
,,,,,,250.69435,
,,,,,,250.71005,
,,,,,,250.731675,
,,,,,,250.74905,
,,,,,,250.783475,
,,,,,,250.8236,
,,,,,,250.8823,
,,,,,,250.892625,
,,,,,,250.9494,
,,,,,,251.02735,
,,,,,,251.1326,
,,,,,,251.153825,
,,,,,,251.17865,
,,,,,,251.185,
,,,,,,251.212875,
,,,,,,251.248625,
,,,,,,251.27295,
,,,,,,251.29655,
,,,,,,251.317,
,,,,,,251.331575,
,,,,,,251.344375,
,,,,,,251.39315,
,,,,,,251.4476,
,,,,,,251.5499,
,,,,,,251.617825,
,,,,,,251.64395,
,,,,,,251.6554,
,,,,,,251.672525,
,,,,,,251.7025,
,,,,,,251.722375,
,,,,,,251.7345,
,,,,,,251.75345,
,,,,,,251.766125,
,,,,,,251.80055,
,,,,,,251.808925,
,,,,,,251.8222,
,,,,,,251.855575,
,,,,,,251.9091,
,,,,,,252.018825,
,,,,,,252.05015,
,,,,,,252.07,
,,,,,,252.107775,
,,,,,,252.1251,
,,,,,,252.13665,
,,,,,,252.161175,
,,,,,,252.24695,
,,,,,,252.30845,
,,,,,,252.416125,
,,,,,,252.419375,
,,,,,,252.429125,
,,,,,,252.4325,
,,,,,,252.443925,
,,,,,,252.472475,
,,,,,,252.483525,
,,,,,,252.4933,
,,,,,,252.506675,
,,,,,,252.51345,
,,,,,,252.51945,
,,,,,,252.5308,
,,,,,,252.566475,
,,,,,,252.621175,
,,,,,,252.679,
,,,,,,252.69385,
,,,,,,252.7318,
,,,,,,252.782225,
,,,,,,252.795175,
,,,,,,252.8119,
,,,,,,252.839275,
,,,,,,252.849475,
,,,,,,252.882275,
,,,,,,252.9189,
,,,,,,252.983825,
,,,,,,253.0983,
,,,,,,253.121725,
,,,,,,253.13685,
,,,,,,253.1478,
,,,,,,253.163025,
,,,,,,253.176,
,,,,,,253.198,
,,,,,,253.2095,
,,,,,,253.22905,
,,,,,,253.244375,
,,,,,,253.265675,
,,,,,,253.29905,
,,,,,,253.310425,
,,,,,,253.33505,
,,,,,,253.40475,
,,,,,,253.4684,
,,,,,,253.522575,
,,,,,,253.542525,
,,,,,,253.5542,
,,,,,,253.56025,
,,,,,,253.580525,
,,,,,,253.598875,
,,,,,,253.61555,
,,,,,,253.6448,
,,,,,,253.679675,
,,,,,,253.6829,
,,,,,,253.732925,
,,,,,,253.750525,
,,,,,,253.78825,
,,,,,,253.840175,
,,,,,,253.853925,
,,,,,,253.8742,
,,,,,,253.9026,
,,,,,,253.976675,
,,,,,,254.020775,
,,,,,,254.0486,
,,,,,,254.106275,
,,,,,,254.130775,
,,,,,,254.15675,
,,,,,,254.210625,
,,,,,,254.2243,
,,,,,,254.232625,
,,,,,,254.263925,
,,,,,,254.273775,
,,,,,,254.2884,
,,,,,,254.3053,
,,,,,,254.3196,
,,,,,,254.340675,
,,,,,,254.354475,
,,,,,,254.395875,
,,,,,,254.5542,
,,,,,,254.6094,
,,,,,,254.6428,
,,,,,,254.661125,
,,,,,,254.67935,
,,,,,,254.711425,
,,,,,,254.728175,
,,,,,,254.736975,
,,,,,,254.742725,
,,,,,,254.746825,
,,,,,,254.76465,
,,,,,,254.796175,
,,,,,,254.810825,
,,,,,,254.82785,
,,,,,,254.833725,
,,,,,,254.8528,
,,,,,,254.883475,
,,,,,,254.8922,
,,,,,,254.902875,
,,,,,,254.91425,
,,,,,,254.953425,
,,,,,,254.970075,
,,,,,,254.998275,
,,,,,,255.048975,
,,,,,,255.121675,
,,,,,,255.1533,
,,,,,,255.196,
,,,,,,255.225675,
,,,,,,255.2553,
,,,,,,255.2594,
,,,,,,255.265575,
,,,,,,255.280975,
,,,,,,255.293725,
,,,,,,255.307925,
,,,,,,255.31695,
,,,,,,255.3241,
,,,,,,255.3325,
,,,,,,255.344725,
,,,,,,255.36645,
,,,,,,255.373875,
,,,,,,255.3836,
,,,,,,255.3866,
,,,,,,255.39725,
,,,,,,255.4113,
,,,,,,255.4252,
,,,,,,255.431775,
,,,,,,255.4409,
,,,,,,255.447925,
,,,,,,255.546475,
,,,,,,255.595825,
,,,,,,255.61265,
,,,,,,255.6498,
,,,,,,255.66755,
,,,,,,255.67695,
,,,,,,255.685375,
,,,,,,255.699975,
,,,,,,255.718475,
,,,,,,255.72685,
,,,,,,255.742725,
,,,,,,255.747225,
,,,,,,255.790825,
,,,,,,255.813825,
,,,,,,255.837175,
,,,,,,255.848325,
,,,,,,255.87015,
,,,,,,255.8841,
,,,,,,255.907425,
,,,,,,255.92825,
,,,,,,255.9863,
,,,,,,256.0099,
,,,,,,256.03865,
,,,,,,256.096,
,,,,,,256.119375,
,,,,,,256.16215,
,,,,,,256.254375,
,,,,,,256.324325,
,,,,,,256.3341,
,,,,,,256.346625,
,,,,,,256.39395,
,,,,,,256.415125,
,,,,,,256.5315,
,,,,,,256.592075,
,,,,,,256.6966,
,,,,,,256.721275,
,,,,,,256.741825,
,,,,,,256.753975,
,,,,,,256.785475,
,,,,,,256.8044,
,,,,,,256.823625,
,,,,,,256.849725,
,,,,,,256.8698,
,,,,,,256.9106,
,,,,,,256.9465,
,,,,,,256.968,
,,,,,,257.0035,
,,,,,,257.0563,
,,,,,,257.11205,
,,,,,,257.1674,
,,,,,,257.19285,
,,,,,,257.20305,
,,,,,,257.22,
,,,,,,257.228625,
,,,,,,257.2475,
,,,,,,257.260925,
,,,,,,257.27405,
,,,,,,257.2851,
,,,,,,257.29585,
,,,,,,257.314725,
,,,,,,257.3281,
,,,,,,257.34035,
,,,,,,257.369825,
,,,,,,257.386675,
,,,,,,257.39885,
,,,,,,257.432775,
,,,,,,257.442375,
,,,,,,257.4647,
,,,,,,257.495225,
,,,,,,257.514725,
,,,,,,257.538925,
,,,,,,257.568775,
,,,,,,257.621,
,,,,,,257.667775,
,,,,,,257.67245,
,,,,,,257.719225,
,,,,,,257.72675,
,,,,,,257.77605,
,,,,,,257.78585,
,,,,,,257.81925,
,,,,,,257.829325,
,,,,,,257.86515,
,,,,,,257.87845,
,,,,,,257.88735,
,,,,,,257.910825,
,,,,,,257.9439,
,,,,,,257.988775,
,,,,,,258.015375,
,,,,,,258.05075,
,,,,,,258.07455,
,,,,,,258.088725,
,,,,,,258.103625,
,,,,,,258.17795,
,,,,,,258.20075,
,,,,,,258.23785,
,,,,,,258.313125,
,,,,,,258.353825,
,,,,,,258.42785,
,,,,,,258.48375,
,,,,,,258.526725,
,,,,,,258.535675,
,,,,,,258.565,
,,,,,,258.598475,
,,,,,,258.623675,
,,,,,,258.633975,
,,,,,,258.6526,
,,,,,,258.656675,
,,,,,,258.689625,
,,,,,,258.73275,
,,,,,,258.816025,
,,,,,,258.87545,
,,,,,,258.922825,
,,,,,,258.93635,
,,,,,,258.949275,
,,,,,,258.961475,
,,,,,,258.982725,
,,,,,,259.022375,
,,,,,,259.0641,
,,,,,,259.101075,
,,,,,,259.1226,
,,,,,,259.143175,
,,,,,,259.167275,
,,,,,,259.1814,
,,,,,,259.185225,
,,,,,,259.2005,
,,,,,,259.21915,
,,,,,,259.221675,
,,,,,,259.243775,
,,,,,,259.259375,
,,,,,,259.28505,
,,,,,,259.308375,
,,,,,,259.32865,
,,,,,,259.379775,
,,,,,,259.406725,
,,,,,,259.425775,
,,,,,,259.430025,
,,,,,,259.438875,
,,,,,,259.478275,
,,,,,,259.516675,
,,,,,,259.53355,
,,,,,,259.5375,
,,,,,,259.5891,
,,,,,,259.62705,
,,,,,,259.65285,
,,,,,,259.7059,
,,,,,,259.715075,
,,,,,,259.7502,
,,,,,,259.7551,
,,,,,,259.776725,
,,,,,,259.79715,
,,,,,,259.843,
,,,,,,259.883925,
,,,,,,259.98775,
,,,,,,260.0309,
,,,,,,260.055,
,,,,,,260.06125,
,,,,,,260.07635,
,,,,,,260.082575,
,,,,,,260.1028,
,,,,,,260.1083,
,,,,,,260.12755,
,,,,,,260.140675,
