SPK_SPKC01a (NA),SPK_SPKC05a (excited),SPK_SPKC05b (no effect),SPK_SPKC05c (NA),SPK_SPKC07a (inhibited),SPK_SPKC13a (excited)
,,327.474275,232.285575,214.669775,127.294275
,,327.562775,232.320525,214.7151,127.313425
,,327.68045,232.339675,214.74795,127.329425
,,327.7311,232.386025,214.83085,127.34025
,,327.820225,232.403625,214.864225,127.3625
,,327.873,232.4338,214.903175,127.393975
,,327.943225,232.4645,214.938925,127.40995
,,327.99815,232.49425,214.94875,127.4358
,,328.0663,232.6114,214.97745,127.45715
,,328.328875,232.6305,215.040975,127.47625
,,328.331325,232.660425,215.202475,127.49745
,,328.36045,232.671425,215.226825,127.516025
,,328.411425,232.7046,215.239175,127.529425
,,328.438775,232.721975,215.24855,127.552925
,,328.497325,232.739275,215.25995,127.568825
,,328.60115,232.750675,215.28535,127.582225
,,328.672425,232.761525,215.301525,127.5965
,,328.6865,232.77925,215.3154,127.63225
,,328.71305,232.83335,215.346025,127.65
,,328.7919,232.856175,215.36105,127.663675
,,328.974625,232.8643,215.3705,127.67665
,,328.97635,232.9149,215.378625,127.6965
,,329.004125,232.94865,215.388,127.741825
,,329.020075,233.0342,215.40725,127.760375
,,329.07995,233.080825,215.417925,127.7774
,,329.1031,233.114075,215.455575,127.7934
,,329.10535,233.14135,215.474375,127.8056
,,329.2421,233.16555,215.48745,127.824125
,,329.3484,233.20095,215.511325,127.86335
,,329.40625,233.233825,215.54265,127.893825
,,329.6039,233.25715,215.564475,127.9206
,,329.63965,233.287625,215.604225,127.94145
,,329.6507,233.327425,215.6275,128.00195
,,329.728075,233.344525,215.65695,128.04565
,,329.7346,233.3653,215.672375,128.0677
,,329.74035,233.4133,215.6992,128.0984
,,329.840475,233.46485,215.742,128.24275
,,329.8466,233.490875,215.833325,128.335825
,,329.901075,233.511975,215.863975,128.369575
,,330.0277,233.563125,215.891675,128.413775
,,330.091025,233.5748,215.9474,128.494925
,,330.11915,233.61015,215.966475,128.524125
,,330.14725,233.6216,215.987225,128.5414
,,330.24865,233.63725,216.0092,128.558225
,,330.30605,233.649075,216.019925,128.5743
,,330.472575,233.6982,216.029625,128.588225
,,330.57955,233.731575,216.049325,128.591075
,,330.6888,233.743525,216.055075,128.673575
,,330.735925,233.7663,216.09615,128.6894
,,330.88715,233.84565,216.1466,128.7034
,,331.050125,233.90775,216.17855,128.7229
,,331.064125,234.015325,216.2291,128.74375
,,331.122,234.082575,216.263975,128.7551
,,331.23785,234.09985,216.29205,128.768675
,,331.2876,234.1498,216.3551,128.779825
,,331.413,234.18265,216.384,128.7974
,,331.5023,234.2326,216.413,128.807725
,,331.60225,234.290625,216.481175,128.817425
,,331.660525,234.297825,216.57845,128.832725
,,331.716125,234.312275,216.5996,128.8776
,,331.851225,234.330225,216.6309,128.897825
,,331.966675,234.383175,216.70435,128.9029
,,331.999725,234.434025,216.76165,128.9266
,,332.007525,234.45615,216.78045,128.9394
,,332.1297,234.466325,216.808125,128.979075
,,332.168275,234.4846,216.85855,129.06055
,,332.272675,234.558475,216.9163,129.0846
,,332.296675,234.602525,216.94325,129.096225
,,332.4133,234.673075,216.99235,129.115625
,,332.42735,234.708825,217.025775,129.13345
,,332.522725,234.73375,217.103125,129.14555
,,332.709625,234.75025,217.1803,129.15525
,,332.77635,234.84195,217.222375,129.17165
,,332.813125,234.86195,217.241425,129.191225
,,332.841475,234.882475,217.314125,129.24515
,,332.872625,234.9058,217.368425,129.33845
,,333.05105,234.9148,217.4331,129.359575
,,333.100625,234.94485,217.493875,129.375625
,,333.1477,235.0071,217.57655,129.378875
,,333.231375,235.026425,217.651475,129.404525
,,333.268425,235.0407,217.684375,129.4235
,,333.27665,235.0852,217.717875,129.437975
,,333.303175,235.176625,217.7507,129.46595
,,333.339475,235.2487,217.8051,129.504475
,,333.387875,235.3581,217.8844,129.53025
,,333.493625,235.369425,217.9072,129.546525
,,333.521475,235.3838,217.9406,129.5674
,,333.7969,235.429675,217.992975,129.6468
,,333.864125,235.44545,218.057575,129.6903
,,333.90395,235.461775,218.082475,129.718
,,333.93295,235.473325,218.10545,129.7568
,,334.0075,235.505675,218.138275,129.789625
,,334.01195,235.621075,218.149575,129.832125
,,334.0507,235.6436,218.1716,129.90145
,,334.10895,235.718025,218.1954,129.93655
,,334.174225,235.897575,218.219175,129.954775
,,334.307275,235.90575,218.24735,130.023925
,,334.3468,235.9221,218.265625,130.041625
,,334.430875,235.935825,218.28365,130.055125
,,334.481525,235.967925,218.324175,130.06735
,,334.51985,236.118625,218.3655,130.0962
,,334.731425,236.23605,218.396275,130.111725
,,334.7708,236.32265,218.43515,130.120975
,,334.798525,236.382725,218.46455,130.125075
,,334.90945,236.409925,218.49655,130.134825
,,334.9578,236.470875,218.548925,130.145175
,,334.998875,236.574325,218.608375,130.154725
,,335.068125,236.635425,218.631575,130.18105
,,335.11545,236.6778,218.716,130.19065
,,335.2269,236.7043,218.76965,130.202925
,,335.329025,236.757575,218.826525,130.213075
,,335.443825,236.793925,218.8472,130.22815
,,335.4874,236.871875,218.871825,130.24225
,,335.520375,236.903575,218.896825,130.25655
,,335.539575,236.973475,218.938175,130.280875
,,335.5952,237.043225,218.9732,130.294075
,,335.761825,237.0565,219.004275,130.3051
,,335.823675,237.081275,219.0372,130.31725
,,335.832475,237.1699,219.103025,130.3556
,,335.8813,237.18815,219.140225,130.3689
,,336.040575,237.2172,219.164,130.41035
,,336.162275,237.235825,219.189875,130.42405
,,336.23305,237.272275,219.2296,130.4355
,,336.310075,237.28795,219.2671,130.460875
,,336.3346,237.299275,219.29755,130.477
,,336.3619,237.387025,219.3257,130.4899
,,336.39205,237.404575,219.37455,130.52065
,,336.47795,237.449075,219.422325,130.531275
,,336.515875,237.467675,219.446825,130.54315
,,336.57905,237.5631,219.46325,130.55235
,,336.613875,237.634725,219.496275,130.5724
,,336.615025,237.655225,219.52085,130.608325
,,336.6291,237.69605,219.5723,130.6776
,,336.643325,237.726075,219.590475,130.6951
,,336.68005,237.749425,219.6099,130.706275
,,336.739325,237.79225,219.623475,130.741775
,,336.921475,237.814725,219.654,130.779425
,,336.98875,237.859025,219.665425,130.804125
,,337.059675,237.9548,219.682775,130.81295
,,337.210025,238.039125,219.695225,130.825175
,,337.29145,238.05835,219.74075,130.8382
,,337.358725,238.2374,219.755125,130.85195
,,337.4353,238.300025,219.76155,130.9224
,,337.520575,238.352025,219.77095,130.955725
,,337.597875,238.421775,219.81745,130.9857
,,337.65115,238.45375,219.826875,131.011025
,,337.671075,238.499075,219.835275,131.031375
,,337.708475,238.5596,219.84945,131.05945
,,337.728925,238.60815,219.8672,131.093925
,,337.741,238.66215,219.874775,131.123575
,,337.7792,238.7132,219.882725,131.164325
,,337.798975,238.7414,219.911825,131.204875
,,337.96235,238.77635,219.9493,131.23065
,,338.044475,238.80575,219.978825,131.28415
,,338.09945,238.8545,219.98665,131.303425
,,338.11905,238.94125,220.008925,131.322375
,,338.199625,238.9449,220.026725,131.33785
,,338.30015,239.011375,220.10455,131.357625
,,338.51825,239.036025,220.164275,131.36885
,,338.545075,239.06865,220.187,131.382925
,,338.6238,239.106975,220.19785,131.448625
,,338.67315,239.1907,220.2192,131.4838
,,338.69925,239.2569,220.23755,131.542725
,,338.7915,239.273975,220.287775,131.69225
,,338.8059,239.32655,220.296875,131.742
,,338.812925,239.382175,220.308,131.80475
,,339.014625,239.424075,220.323275,131.857275
,,339.018075,239.537725,220.334775,131.882925
,,339.0826,239.57515,220.342975,131.919275
,,339.0883,239.6039,220.3441,131.972725
,,339.17115,239.621325,220.3593,132.00325
,,339.2167,239.699675,220.370425,132.07
,,339.2553,239.74195,220.38705,132.0924
,,339.29415,239.784775,220.430675,132.106575
,,339.29535,239.80725,220.438375,132.131525
,,339.312425,239.828675,220.4766,132.1451
,,339.38765,239.844075,220.490575,132.159075
,,339.45815,239.852675,220.508775,132.17705
,,339.550125,239.886025,220.518725,132.218725
,,339.70195,239.8962,220.55425,132.2455
,,339.762325,239.9312,220.57375,132.2724
,,339.86555,239.96345,220.58575,132.293175
,,339.905825,239.991425,220.626725,132.315475
,,339.986175,240.0305,220.6405,132.3362
,,340.01115,240.042525,220.648475,132.351775
,,340.104325,240.061025,220.65025,132.363725
,,340.13175,240.1061,220.66315,132.372
,,340.145025,240.1629,220.6695,132.379
,,340.17725,240.195425,220.69755,132.39655
,,340.222275,240.2201,220.703575,132.408275
,,340.298425,240.239675,220.71,132.4219
,,340.4412,240.333925,220.72775,132.43635
,,340.50735,240.372125,220.736625,132.4581
,,340.522875,240.4346,220.749375,132.4804
,,340.5653,240.470475,220.758425,132.49315
,,340.60665,240.593925,220.770525,132.515275
,,340.64225,240.66695,220.781475,132.530075
,,340.678675,240.689375,220.789475,132.571175
,,340.742475,240.7097,220.806175,132.612925
,,340.8537,240.752075,220.81695,132.63285
,,340.901475,240.827175,220.8325,132.659625
,,340.941275,240.865525,220.84495,132.674275
,,340.9686,240.906925,220.85755,132.70935
,,340.9966,240.944725,220.862525,132.725125
,,341.022425,241.02355,220.878725,132.7391
,,341.047525,241.06325,220.885025,132.753875
,,341.075125,241.199275,220.9027,132.776825
,,341.103125,241.260625,220.919975,132.7963
,,341.18165,241.298675,220.92755,132.82165
,,341.184725,241.311175,220.933725,132.885475
,,341.225125,241.344125,220.941175,132.908975
,,341.242575,241.3808,220.955675,132.916375
,,341.442575,241.383625,220.975975,132.9457
,,341.5001,241.519075,220.98515,132.9636
,,341.579875,241.552025,221.00035,132.998875
,,341.610425,241.64745,221.041475,133.016025
,,341.6126,241.747075,221.051325,133.0229
,,341.668075,241.791075,221.07025,133.043425
,,341.682125,241.813825,221.080575,133.06795
,,341.7047,241.863725,221.08725,133.086375
,,341.7093,241.922925,221.11315,133.10795
,,341.844075,241.956825,221.1241,133.12845
,,341.875925,242.011675,221.137725,133.159775
,,341.904475,242.25505,221.1621,133.182
,,341.9161,242.32855,221.1775,133.206375
,,342.003775,242.380425,221.189675,133.22085
,,342.05955,242.408775,221.2289,133.299875
,,342.225025,242.423675,221.253425,133.322225
,,342.28555,242.469125,221.2639,133.32595
,,342.32455,242.477875,221.285625,133.350575
,,342.355025,242.5414,221.32795,133.371025
,,342.4044,242.58385,221.350825,133.3878
,,342.445675,242.599275,221.36315,133.4074
,,342.502425,242.652425,221.39035,133.4297
,,342.522075,242.692925,221.4129,133.49545
,,342.532875,242.7462,221.424625,133.52365
,,342.580375,242.7499,221.429975,133.5373
,,342.64275,242.867525,221.4487,133.5515
,,342.6673,242.906925,221.4611,133.5589
,,342.694775,242.942375,221.47225,133.569775
,,342.70635,242.98565,221.5061,133.58175
,,342.875025,243.05305,221.546475,133.60615
,,342.943525,243.1073,221.5675,133.616975
,,342.978125,243.116425,221.57575,133.62975
,,343.012775,243.18185,221.58085,133.650825
,,343.0994,243.187525,221.58715,133.6643
,,343.131675,243.2776,221.594125,133.689675
,,343.146675,243.30395,221.6123,133.72
,,343.155825,243.326525,221.623825,133.746525
,,343.185475,243.3841,221.631275,133.7777
,,343.378525,243.40965,221.638525,133.803275
,,343.423675,243.411675,221.65115,133.82365
,,343.508125,243.5173,221.65635,133.846575
,,343.563125,243.554125,221.669125,133.8681
,,343.613325,243.639775,221.68445,133.90105
,,343.636325,243.66935,221.705575,133.9526
,,343.658825,243.6931,221.712,133.987425
,,343.68115,243.7645,221.713425,134.030675
,,343.7176,243.860875,221.7169,134.065125
,,343.749,243.9345,221.74345,134.12725
,,343.78455,243.94845,221.749475,134.157275
,,343.932025,243.9982,221.754225,134.2064
,,343.96075,244.025125,221.7608,134.2833
,,343.98595,244.10815,221.764975,134.30265
,,343.989875,244.19,221.77535,134.31705
,,344.0292,244.2315,221.787525,134.33765
,,344.0429,244.2586,221.8221,134.365775
,,344.121575,244.285525,221.84185,134.415925
,,344.19975,244.3378,221.85335,134.43975
,,344.2844,244.423175,221.873425,134.4651
,,344.421825,244.496475,221.909425,134.474075
,,344.476,244.733375,221.92495,134.5312
,,344.539275,244.7938,221.932275,134.603925
,,344.63115,244.806875,221.957775,134.6115
,,344.67355,244.8484,221.978725,134.618125
,,344.705025,244.877375,221.984275,134.628175
,,344.7515,244.958125,222.002975,134.63405
,,344.7554,245.02625,222.011825,134.638625
,,344.776075,245.0958,222.0243,134.649375
,,344.81595,245.13325,222.039275,134.671475
,,344.846,245.160575,222.0581,134.6934
,,344.86835,245.251375,222.074325,134.71575
,,344.92165,245.2684,222.09995,134.719475
,,345.009625,245.340375,222.136125,134.73015
,,345.066875,245.373225,222.15,134.740725
,,345.1107,245.40665,222.1585,134.749625
,,345.163225,245.43165,222.1663,134.75925
,,345.213675,245.43655,222.178025,134.77235
,,345.241275,245.4885,222.191925,134.805075
,,345.267725,245.506075,222.202475,134.844975
,,345.318475,245.5254,222.222675,134.854125
,,345.38045,245.53195,222.248375,134.87605
,,345.412675,245.681425,222.25575,134.90955
,,345.452525,245.728825,222.264125,134.92795
,,345.472175,245.764325,222.277725,134.9558
,,345.51585,245.880175,222.28455,134.971125
,,345.550075,245.961925,222.2994,135.0377
,,345.6303,246.003425,222.3084,135.063125
,,345.725175,246.0365,222.317975,135.0912
,,345.85655,246.120425,222.3258,135.11335
,,345.87865,246.1307,222.365725,135.12965
,,345.893625,246.166775,222.3774,135.146775
,,346.0368,246.255175,222.3828,135.159425
,,346.19985,246.358925,222.40215,135.1744
,,346.2292,246.416625,222.4421,135.1941
,,346.27705,246.461225,222.453,135.23385
,,346.444225,246.51195,222.469925,135.265425
,,346.510825,246.5592,222.477475,135.343425
,,346.583275,246.604975,222.4881,135.385825
,,346.618225,246.63505,222.49685,135.420175
,,346.645775,246.66705,222.524075,135.433075
,,346.74205,246.727525,222.5355,135.489575
,,346.83315,246.749275,222.54975,135.518175
,,346.887375,246.858775,222.609175,135.540825
,,346.96015,246.982575,222.6249,135.571875
,,346.96145,247.03345,222.635725,135.589275
,,347.04985,247.07785,222.650575,135.66505
,,347.188975,247.135975,222.662125,135.7071
,,347.21325,247.277425,222.6697,135.76915
,,347.258175,247.308975,222.7045,135.789025
,,347.3701,247.332875,222.717775,135.805825
,,347.514675,247.48955,222.77455,135.8211
,,347.567225,247.5834,222.780375,135.92825
,,347.598825,247.735925,222.800575,135.99515
,,347.62575,247.784425,222.8088,136.023875
,,347.648825,247.86185,222.82145,136.09535
,,347.693475,248.18565,222.8309,136.1419
,,347.741075,248.211225,222.852275,136.1845
,,347.78635,248.26985,222.858275,136.23135
,,347.8127,248.388075,222.86935,136.2553
,,347.92735,248.394075,222.89065,136.271925
,,347.972675,248.5444,222.90405,136.291075
,,348.040825,248.6127,222.912175,136.315425
,,348.12775,248.67355,222.93135,136.360925
,,348.134875,248.69015,222.958575,136.3898
,,348.1752,248.711,222.966025,136.419425
,,348.21555,248.735175,222.97445,136.4386
,,348.293875,248.756325,222.984875,136.474275
,,348.5738,248.8634,222.99895,136.5331
,,348.67545,248.9169,223.096475,136.5636
,,348.781425,249.044525,223.112225,136.5988
,,348.87875,249.120175,223.11995,136.624225
,,348.988425,249.215125,223.13885,136.735875
,,349.010825,249.2605,223.148725,136.75505
,,349.042,249.26635,223.15795,136.842075
,,349.109825,249.423525,223.2339,136.865325
,,349.126375,249.444475,223.242525,136.891325
,,349.1617,249.456425,223.2581,136.91565
,,349.272525,249.534525,223.2692,136.940325
,,349.31365,249.570725,223.27745,136.958825
,,349.37575,249.573525,223.315975,137.053
,,349.483825,249.585225,223.3234,137.078775
,,349.638175,249.6015,223.347175,137.0985
,,349.68095,249.6098,223.363825,137.122725
,,349.6982,249.65225,223.37555,137.150475
,,349.7152,249.682275,223.3921,137.168925
,,349.727275,249.705625,223.41825,137.1933
,,349.739125,249.7483,223.505475,137.218925
,,349.76545,249.790025,223.51195,137.24735
,,349.85955,249.929075,223.604525,137.26435
,,349.862575,249.9338,223.630575,137.278675
,,349.888025,249.998175,223.6365,137.292775
,,349.921275,250.092825,223.6536,137.320575
,,349.937,250.218025,223.698475,137.353625
,,349.952075,250.26255,223.716375,137.3668
,,349.96895,250.291225,223.720775,137.411425
,,349.985475,250.334525,223.753175,137.450375
,,349.9874,250.34425,223.7826,137.476825
,,350.040475,250.41575,223.79765,137.5177
,,350.069125,250.629175,223.8032,137.545625
,,350.099625,250.663475,223.832675,137.569575
,,350.124775,250.738125,223.863625,137.598725
,,350.1588,250.790125,223.8749,137.611725
,,350.203525,250.901175,223.95895,137.628525
,,350.210575,250.92935,223.968025,137.6537
,,350.30185,251.055825,223.979625,137.67075
,,350.327125,251.08305,223.98845,137.71885
,,350.337625,251.1391,224.0183,137.757425
,,350.3594,251.1725,224.05575,137.77805
,,350.368975,251.241225,224.10225,137.806175
,,350.4349,251.265275,224.110175,137.8314
,,350.49365,251.302025,224.15325,137.855225
,,350.53225,251.32325,224.18215,137.86925
,,350.57405,251.34235,224.190275,137.8819
,,350.6277,251.429475,224.2224,137.90045
,,350.664275,251.467475,224.22865,137.94615
,,350.6883,251.514525,224.235975,137.9977
,,350.85545,251.563575,224.264375,138.011275
,,350.907475,251.588525,224.2765,138.029825
,,350.950225,251.5899,224.2888,138.085325
,,350.977075,251.6456,224.313875,138.122875
