SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC03a,SPK_SPKC05a,SPK_SPKC08a,SPK_SPKC09a,SPK_SPKC13a,SPK_SPKC15a
113.8775,106.113325,116.6093,109.34985,107.091625,144.457075,107.18815,112.866775
113.89255,106.132225,116.660725,109.366,107.10835,144.51385,107.209325,112.913175
113.907425,106.165375,116.7358,109.3854,107.13415,144.630625,107.23145,112.9541
113.910175,106.1736,116.772225,109.394825,107.143125,144.85485,107.267725,113.01145
113.966775,106.183575,116.8392,109.4123,107.159775,145.274575,107.283275,113.0472
113.974625,106.1919,116.8835,109.44805,107.18115,145.312425,107.305875,113.101825
114.00685,106.204625,116.93225,109.470625,107.1925,145.557575,107.33095,113.136925
114.02095,106.24395,116.98575,109.5187,107.234125,145.58475,107.350025,113.1681
114.101075,106.2736,117.031375,109.5534,107.2504,145.6363,107.36955,113.269725
114.118925,106.276475,117.0753,109.578025,107.271125,145.733575,107.383775,113.30895
114.1371,106.306125,117.127325,109.592775,107.301075,145.800325,107.41015,113.343475
114.2147,106.314675,117.16215,109.607225,107.3161,145.95845,107.437675,113.344875
114.242175,106.32285,117.212775,109.625775,107.3456,146.4296,107.4561,113.40135
114.2612,106.329475,117.270375,109.65025,107.37275,146.463325,107.476425,113.4395
114.28535,106.336775,117.301375,109.6632,107.38395,146.74135,107.494375,113.4706
114.296275,106.3451,117.345,109.681225,107.4058,146.9002,107.519675,113.496325
114.349225,106.364225,117.40545,109.68825,107.41895,147.1768,107.557875,113.521375
114.389925,106.377825,117.447875,109.709925,107.446975,147.2856,107.5915,113.551375
114.4743,106.42405,117.486675,109.741025,107.45725,147.344775,107.61315,113.573625
114.484975,106.47885,117.54895,109.766,107.467025,147.36225,107.635625,113.60305
114.6001,106.508825,117.60755,109.78705,107.482475,147.447275,107.65405,113.611225
114.6088,106.54825,117.653175,109.797475,107.4945,147.57455,107.668575,113.62975
114.6725,106.560625,117.73525,109.8258,107.515125,147.84125,107.683925,113.65835
114.690825,106.5782,117.791775,109.845525,107.52585,147.9134,107.707025,113.678175
114.700675,106.598125,117.828275,109.862975,107.53705,147.9485,107.728325,113.706425
114.812575,106.626275,117.848275,109.89475,107.561625,148.1311,107.747125,113.7853
114.8446,106.641725,117.901825,109.950325,107.5858,148.168425,107.7966,113.792775
114.9347,106.6655,117.9375,109.97215,107.621875,148.225575,107.83385,113.799375
114.953025,106.674975,117.964125,110.0081,107.6431,148.237525,107.8627,113.816225
114.985775,106.70365,118.0159,110.03315,107.65885,148.28245,107.90905,113.8292
114.998475,106.7148,118.06775,110.0697,107.6825,148.33135,107.929575,113.847475
115.042925,106.73135,118.11635,110.10365,107.698425,148.40935,107.947575,113.902425
115.0734,106.744025,118.158125,110.122075,107.712075,148.47355,107.9609,113.9383
115.090325,106.767525,118.2275,110.144075,107.7323,148.643725,108.000675,113.968125
115.11355,106.779875,118.29125,110.17925,107.745725,148.6798,108.009075,113.991975
115.1266,106.787275,118.339025,110.201525,107.76805,148.719325,108.0249,114.02285
115.133025,106.7976,118.39635,110.218325,107.814475,149.3737,108.040075,114.024475
115.143125,106.817125,118.435125,110.222875,107.8346,149.50625,108.059775,114.05305
115.201125,106.8372,118.497075,110.29055,107.865475,149.5444,108.089775,114.06995
115.2335,106.84525,118.540725,110.33165,107.89245,149.5999,108.107525,114.088375
115.2589,106.85985,118.58535,110.346575,107.9197,149.60745,108.117125,114.136475
115.26945,106.871975,118.63065,110.366975,107.935525,149.6714,108.1373,114.147925
115.279175,106.88245,118.6764,110.396425,107.94885,149.8995,108.162525,114.179975
115.28585,106.944025,118.724525,110.414025,107.96235,150.0523,108.182175,114.1903
115.3402,106.966125,118.794375,110.431525,107.983675,150.110525,108.1996,114.2243
115.35285,106.98625,118.82995,110.457,107.992875,150.130675,108.215375,114.25985
115.46545,106.999975,118.8677,110.482625,108.00045,150.24045,108.24455,114.2907
115.51605,107.015425,118.905225,110.51535,108.00775,150.47205,108.2612,114.3177
115.5301,107.03885,118.98645,110.548875,108.01855,150.491125,108.287125,114.349075
115.537825,107.0632,119.024,110.568425,108.02725,150.595425,108.318025,114.389725
115.5444,107.086425,119.071575,110.622325,108.03595,150.628675,108.350875,114.41355
115.574325,107.0911,119.1305,110.659675,108.0473,150.740075,108.35535,114.437875
115.587675,107.113325,119.167825,110.6669,108.073925,151.03435,108.364975,114.506075
115.641125,107.14655,119.2902,110.69495,108.095025,151.240575,108.385675,114.548175
115.66275,107.17025,119.336225,110.704725,108.1102,151.464475,108.400925,114.57475
115.701375,107.2094,119.37595,110.7459,108.13005,151.653875,108.413025,114.625575
115.722,107.224875,119.4829,110.75855,108.169325,151.727625,108.4147,114.649575
115.74665,107.238,119.522325,110.7786,108.182925,151.97985,108.449025,114.669225
115.75735,107.2718,119.558975,110.7911,108.19855,151.993075,108.46625,114.741325
115.792175,107.308575,119.6108,110.8092,108.2161,152.0537,108.492575,114.775125
115.825875,107.31865,119.6522,110.820375,108.237025,152.2887,108.519,114.845725
115.87005,107.33245,119.68335,110.858125,108.25805,152.443175,108.553025,114.873925
115.975425,107.358825,119.7001,110.89715,108.274575,152.552,108.5746,114.90195
115.998325,107.375175,119.721775,110.928525,108.289775,152.63855,108.59585,114.943575
116.01835,107.46865,119.763325,110.94885,108.312275,152.8628,108.623225,114.98395
116.044,107.47985,119.811125,110.99,108.33265,152.931825,108.648025,114.991025
116.05515,107.503225,119.857475,111.015475,108.352775,152.933675,108.686075,115.0126
116.06745,107.5145,119.915625,111.040475,108.36845,152.93705,108.70315,115.0521
116.077525,107.5293,120.032475,111.050625,108.389425,153.026,108.722525,115.0814
116.14505,107.61185,120.0795,111.063125,108.402575,153.2805,108.733775,115.115975
116.16295,107.69545,120.1267,111.06485,108.4217,153.367775,108.736275,115.143925
116.176375,107.706875,120.1793,111.0844,108.443775,153.4443,108.7606,115.1658
116.181875,107.729375,120.2241,111.114625,108.4692,153.480625,108.77685,115.185425
116.196775,107.742275,120.26585,111.12095,108.5009,153.534175,108.79865,115.200725
116.2276,107.751525,120.30355,111.139625,108.519275,153.53595,108.825675,115.232175
116.2439,107.793975,120.393,111.162975,108.53925,153.660975,108.862675,115.277775
116.266175,107.805025,120.43415,111.16705,108.56395,153.946675,108.894875,115.3044
116.286225,107.825325,120.466575,111.190125,108.59375,154.104675,108.918675,115.337875
116.317975,107.838925,120.49305,111.2045,108.62225,154.501325,108.93495,115.3613
116.3374,107.889425,120.527025,111.227475,108.6409,154.562875,108.967325,115.3989
116.351425,107.9026,120.573425,111.26405,108.66795,154.578625,108.996325,115.423125
116.3665,107.924725,120.6323,111.278,108.697525,154.827425,109.014,115.44915
116.4064,107.9378,120.6732,111.30815,108.71595,154.87705,109.0382,115.47365
116.419,107.9492,120.743775,111.340475,108.731925,154.967575,109.0572,115.574375
116.4454,107.9698,120.789725,111.3471,108.759025,155.427525,109.107525,115.624825
116.4597,107.981425,120.8624,111.36055,108.78505,155.48225,109.130725,115.676075
116.483475,108.01735,120.920875,111.3748,108.811825,155.53475,109.160525,115.71465
116.501475,108.0382,120.970125,111.403725,108.825775,155.798925,109.194375,115.770625
116.5247,108.043475,121.00855,111.4165,108.847525,155.910175,109.2108,115.816875
116.5357,108.0622,121.056925,111.439525,108.8681,156.049725,109.254875,115.849725
116.54295,108.071025,121.1088,111.459475,108.8871,156.103925,109.2852,115.8697
116.628775,108.095775,121.152975,111.475525,108.921325,156.40885,109.311,115.896625
116.6452,108.116375,121.18915,111.52515,108.94165,156.64525,109.331325,115.915625
116.671375,108.12495,121.24575,111.55815,108.958225,156.9141,109.35075,115.9174
116.73445,108.1371,121.29395,111.569525,108.981275,157.249575,109.36405,115.94565
116.7588,108.14825,121.3943,111.603,108.99935,157.2869,109.385925,115.9892
116.781275,108.184875,121.444825,111.620625,109.0212,157.3063,109.404475,116.049
116.827975,108.193225,121.49675,111.64415,109.0358,157.7128,109.422425,116.114925
116.8352,108.22075,121.568175,111.646675,109.058425,157.903875,109.44345,116.1842
116.90995,108.24,121.61145,111.6839,109.126125,158.03525,109.4622,116.21585
117.095025,108.245575,121.6539,111.69995,109.158175,158.116975,109.4807,116.25885
117.184425,108.253175,121.7004,111.714525,109.185875,158.14035,109.501725,116.31175
117.3012,108.2665,121.759475,111.736975,109.2333,158.39915,109.51215,116.36595
117.334625,108.2744,121.863925,111.760825,109.301,158.522475,109.53205,116.3937
117.37175,108.2999,121.9545,111.791475,109.3194,158.685475,109.544675,116.4127
117.40315,108.328425,122.0072,111.81555,109.331675,158.7876,109.54825,116.443925
117.421275,108.3378,122.04845,111.841275,109.3509,158.79245,109.5679,116.4717
117.431925,108.3572,122.101175,111.856625,109.363675,159.1836,109.623825,116.536175
117.491175,108.370475,122.14225,111.89545,109.390825,159.204925,109.645925,116.553925
117.50225,108.3976,122.19775,111.92905,109.403775,159.2548,109.700375,116.5723
117.5389,108.4071,122.2298,111.971,109.4273,159.428275,109.725025,116.64805
117.555925,108.4717,122.2688,111.979175,109.43695,159.469275,109.751075,116.733275
117.6661,108.482375,122.2817,112.000075,109.450975,159.55705,109.781975,116.75165
117.6755,108.492525,122.309375,112.023975,109.471175,159.605375,109.808275,116.77205
117.69695,108.504075,122.35755,112.03605,109.482675,159.6481,109.826875,116.815075
117.7171,108.54175,122.371825,112.038725,109.507325,159.706125,109.8611,116.835125
117.749125,108.5532,122.40535,112.069325,109.5295,159.725575,109.885125,116.84545
117.79425,108.566125,122.45865,112.10035,109.5522,159.746,109.923,116.879075
117.811425,108.579275,122.531125,112.143925,109.5662,159.7538,109.94855,116.90465
117.839675,108.5912,122.604875,112.171325,109.585425,159.7674,110.015625,116.9538
117.862675,108.6246,122.635025,112.172725,109.6087,159.9276,110.072425,116.992075
117.8847,108.635475,122.685075,112.18495,109.62575,160.022325,110.0848,117.028725
117.893,108.6577,122.733375,112.196875,109.670275,160.4379,110.110725,117.06485
117.907325,108.66675,122.782775,112.2236,109.7006,160.7963,110.142125,117.10805
117.922175,108.696675,122.806475,112.234,109.71945,161.0926,110.1979,117.1471
118.0216,108.7073,122.90275,112.2363,109.739475,161.499975,110.266925,117.205825
118.036775,108.71525,122.961425,112.250925,109.759725,161.5619,110.29685,117.2587
118.116525,108.722775,122.969975,112.2544,109.78855,161.595675,110.326925,117.28775
118.197925,108.73395,123.0627,112.2776,109.799575,161.988475,110.352775,117.332725
118.31795,108.79945,123.069925,112.284575,109.82115,162.001025,110.38185,117.3619
118.327925,108.809025,123.125175,112.297625,109.8917,162.31775,110.419925,117.384725
118.34695,108.820225,123.1391,112.31785,109.904725,162.35805,110.4468,117.426675
118.4666,108.848175,123.2273,112.3283,109.939425,162.3891,110.448075,117.431025
118.4826,108.85915,123.27935,112.3403,109.95285,162.489725,110.4701,117.512775
118.550175,108.862175,123.3253,112.3551,109.96775,162.72095,110.495725,117.597925
118.569375,108.896175,123.371925,112.3733,109.98305,162.802225,110.5258,117.639575
118.614275,108.919,123.404425,112.374375,109.99685,163.28725,110.549625,117.72835
118.62685,108.9318,123.45925,112.396175,110.028925,163.3639,110.584775,117.7833
118.665875,108.940475,123.4979,112.436875,110.062925,163.4378,110.62965,117.839425
118.7031,108.9497,123.54895,112.4577,110.090375,163.636725,110.657625,117.87415
118.7503,108.95965,123.6045,112.477925,110.11355,163.915625,110.690375,117.94685
118.811275,108.98145,123.6682,112.49385,110.1439,164.27955,110.71215,117.98845
118.826725,108.99005,123.711575,112.5035,110.1647,164.39075,110.7692,118.050625
118.8915,108.992325,123.7446,112.53395,110.185125,164.46795,110.78695,118.1262
118.9134,109.008475,123.794275,112.56525,110.22215,164.498,110.80515,118.25885
118.9823,109.01525,123.827175,112.581025,110.24785,164.547775,110.809025,118.30255
119.015625,109.034275,123.8608,112.605325,110.26595,164.65855,110.82505,118.3656
119.075275,109.046575,123.8989,112.6211,110.29435,164.687,110.86475,118.4194
119.201925,109.05365,123.94185,112.646225,110.337175,164.831225,110.90305,118.4509
119.208075,109.06275,123.983175,112.6815,110.35595,164.9481,110.936625,118.5078
119.22605,109.0659,124.0289,112.699625,110.3847,164.98765,110.9598,118.5458
119.23605,109.072575,124.07745,112.7038,110.414425,165.119575,111.00775,118.579025
119.2882,109.0882,124.192275,112.735525,110.4434,165.206675,111.031325,118.618175
119.3128,109.09585,124.230725,112.75315,110.47045,165.499575,111.063775,118.673025
119.34275,109.1022,124.277075,112.757175,110.497225,165.50135,111.085,118.723875
119.3749,109.110075,124.339225,112.800425,110.521625,165.5446,111.11135,118.767175
119.390325,109.118275,124.3758,112.811875,110.5388,165.798275,111.13465,118.790825
119.475925,109.126525,124.442675,112.819725,110.5751,165.83555,111.162,118.815025
119.4938,109.145975,124.4986,112.835075,110.604625,165.932,111.185775,118.8426
119.51205,109.1823,124.546475,112.846025,110.631875,165.97105,111.2156,118.870725
119.59485,109.205275,124.584125,112.87955,110.66645,166.1044,111.23995,118.887425
119.64055,109.2148,124.630275,112.88705,110.68185,166.34185,111.257175,118.90705
119.67525,109.240275,124.726975,112.902575,110.70515,166.5164,111.276025,118.925925
119.726325,109.292575,124.769925,112.9188,110.75325,166.823725,111.29575,118.9428
119.795075,109.30155,124.8224,112.9391,110.770525,166.851675,111.2971,118.9696
119.81225,109.312575,124.876625,112.96445,110.785975,167.03085,111.326225,118.99465
119.84585,109.3227,124.89065,112.973,110.801825,167.0489,111.353025,119.0099
119.8636,109.331,124.933625,113.0058,110.849425,167.082425,111.374975,119.02145
119.914475,109.343675,125.022725,113.031125,110.869325,167.151975,111.4041,119.035575
119.949325,109.362525,125.061325,113.06565,110.891675,167.46145,111.426725,119.053675
120.03955,109.3928,125.159025,113.103275,110.92375,167.48375,111.454575,119.058775
120.047575,109.406375,125.195875,113.133975,110.941725,167.625225,111.484575,119.072275
120.06015,109.4217,125.229775,113.179675,110.9559,167.9359,111.511,119.088575
120.080025,109.443525,125.28745,113.21495,110.9783,167.947425,111.54215,119.121075
120.13305,109.459825,125.3654,113.242525,110.993525,168.0093,111.560775,119.1406
120.148925,109.4679,125.411925,113.2596,111.019375,168.01425,111.5959,119.153575
120.180275,109.4703,125.4548,113.281525,111.03735,168.26705,111.618575,119.1723
120.204825,109.480325,125.50315,113.294775,111.05505,168.360325,111.652875,119.187025
120.26995,109.490475,125.548925,113.314825,111.076975,168.56485,111.675425,119.20495
120.284525,109.5386,125.573225,113.31715,111.102425,168.876625,111.6918,119.236575
120.384375,109.557125,125.5812,113.347825,111.134225,168.9034,111.71,119.2519
120.3954,109.57055,125.61865,113.401225,111.158425,168.9533,111.72575,119.265875
120.4139,109.5879,125.6886,113.4197,111.173675,169.102125,111.7441,119.281075
120.42275,109.597625,125.762625,113.437125,111.197325,169.4517,111.768675,119.3165
120.522,109.612575,125.802125,113.4853,111.2115,169.499825,111.842425,119.339875
120.537325,109.619275,125.8269,113.5166,111.243175,169.5855,111.86325,119.3676
120.546075,109.6373,125.83655,113.552,111.26055,169.682275,111.8788,119.428475
120.5579,109.668175,125.88255,113.56575,111.2763,169.7027,111.89785,119.4319
120.5843,109.67635,125.914325,113.57965,111.315575,169.912,111.931825,119.46535
120.59445,109.68575,125.94345,113.584725,111.360475,169.921625,111.9494,119.488975
120.60155,109.69885,125.9693,113.709325,111.3865,170.07375,111.959925,119.518625
120.628375,109.7336,126.01635,113.725825,111.40925,170.316425,111.981675,119.580125
120.72095,109.7582,126.1054,113.737425,111.426525,170.3325,111.99955,119.5984
120.747225,109.7837,126.156125,113.755675,111.446875,170.48305,112.0184,119.6106
120.836625,109.7929,126.196975,113.77925,111.46305,170.521525,112.043375,119.64615
120.8457,109.797675,126.2269,113.797975,111.4964,170.6101,112.0517,119.672625
120.86835,109.819725,126.312675,113.823675,111.510125,170.713225,112.1089,119.7049
120.97015,109.857275,126.315475,113.84815,111.532975,170.989625,112.125525,119.72685
121.0694,109.8636,126.404825,113.8687,111.548575,171.129275,112.17115,119.759575
121.13965,109.870675,126.456025,113.901475,111.559,171.21245,112.1894,119.786025
121.18685,109.88575,126.50045,113.93085,111.57715,171.308925,112.205675,119.815675
121.28095,109.8965,126.54265,113.952525,111.61205,171.39365,112.239375,119.85135
121.336325,109.910075,126.5849,113.9787,111.63565,171.42045,112.25075,119.87065
