SPK_SPKC01a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC12a,SPK_SPKC14a,SPK_SPKC16a
,103.6356,,332.333,,115.2829,115.732225
,103.688275,,332.35815,,115.333,115.78395
,103.82275,,332.447925,,115.3384,115.8233
,103.857625,,332.708425,,115.40185,115.862775
,104.043175,,332.7294,,115.47215,116.04115
,104.0944,,332.749275,,115.590275,116.0719
,104.13535,,332.985425,,115.62975,116.10935
,104.322125,,332.997125,,115.65925,116.185375
,104.522425,,333.021175,,115.6862,116.4672
,104.548875,,333.307,,115.71055,116.680025
,104.585275,,333.4523,,115.71565,116.9894
,104.611,,333.53525,,115.80595,117.015025
,104.6879,,333.5539,,116.10115,117.0579
,104.78035,,333.585175,,116.116375,117.1709
,104.8705,,333.8626,,116.13155,117.263725
,104.912275,,333.892725,,116.1663,117.42745
,104.949175,,333.90135,,116.190875,117.477325
,105.164225,,333.99695,,116.263025,117.481125
,105.205025,,334.07095,,116.276075,117.48405
,105.288825,,334.229075,,116.453725,117.514675
,105.3144,,334.27365,,116.481275,117.5295
,105.39285,,334.30515,,116.49745,117.6103
,105.427025,,334.3212,,116.558425,117.65555
,105.615025,,334.368025,,116.581625,117.72465
,105.7432,,334.4217,,116.647025,117.834275
,105.772975,,334.493325,,116.680025,117.84705
,105.8977,,334.5066,,116.6956,117.932925
,105.9398,,334.542175,,116.7824,117.942475
,105.976675,,334.588725,,116.989375,117.955475
,106.0052,,334.8782,,117.001725,117.9694
,106.033025,,334.9993,,117.014175,118.051625
,106.12525,,335.0415,,117.0325,118.1055
,106.152025,,335.259975,,117.059,118.232175
,106.235175,,335.312075,,117.1005,118.31375
,106.3263,,335.328575,,117.445225,118.42335
,106.361125,,335.36405,,117.46315,118.4984
,106.45325,,335.401975,,117.474525,118.748
,106.623225,,335.485525,,117.484025,118.8557
,106.645425,,335.5608,,117.552325,118.86955
,106.69055,,335.75225,,117.57825,118.941075
,106.772225,,335.98035,,117.645175,119.0184
,106.811325,,336.053075,,117.65365,119.052875
,106.85835,,336.4529,,117.695325,119.067425
,106.8887,,336.650175,,117.723625,119.106475
,106.9427,,336.85395,,117.73485,119.12345
,107.01885,,337.187575,,117.83655,119.176525
,107.07335,,337.239275,,117.9424,119.4392
,107.10685,,337.3625,,117.988775,119.479725
,107.133025,,337.41245,,118.04195,119.492125
,107.1837,,337.622025,,118.071875,119.552675
,107.2498,,337.671875,,118.135625,119.58675
,107.317225,,337.84085,,118.180525,119.634425
,107.39245,,337.924025,,118.232075,119.7641
,107.44005,,338.257575,,118.3438,119.775125
,107.516925,,338.37925,,118.3694,119.80845
,107.55875,,338.507325,,118.38515,119.84895
,107.715125,,338.562325,,118.40225,119.872275
,107.788125,,338.91115,,118.41625,119.9915
,107.835225,,338.98105,,118.420875,120.0486
,107.90345,,339.37265,,118.4522,120.09145
,107.9946,,339.3936,,118.457025,120.288025
,108.025125,,339.419325,,118.474925,120.528
,108.0594,,339.843775,,118.532675,120.66225
,108.227225,,340.1785,,118.58825,120.67145
,108.30765,,340.201375,,118.68225,120.735925
,108.46525,,340.32135,,118.826375,120.77655
,108.49545,,340.350775,,118.8545,120.8744
,108.525025,,340.6393,,118.8655,121.019825
,108.60435,,340.701925,,118.875825,121.046275
,108.6652,,340.81835,,118.8933,121.1053
,108.7219,,340.8983,,118.935775,121.126075
,108.795075,,340.9531,,119.018275,121.29725
,108.823525,,341.009525,,119.106425,121.350325
,108.908125,,341.146375,,119.1324,121.465075
,108.958375,,341.244275,,119.17225,121.479825
,108.9901,,341.263325,,119.22575,121.5155
,109.023675,,341.384775,,119.243525,121.6054
,109.100875,,341.53735,,119.26035,121.620825
,109.2188,,341.6025,,119.39565,121.702575
,109.259,,341.612,,119.492025,121.793425
,109.309925,,341.920825,,119.536325,121.79545
,109.369725,,342.160975,,119.5526,121.86285
,109.41575,,342.177075,,119.562625,121.978475
,109.4409,,342.201225,,119.572575,121.99275
,109.52975,,342.297575,,119.7057,122.070075
,109.5649,,342.4365,,119.763975,122.074475
,109.597175,,342.553175,,119.784325,122.09645
,109.643625,,342.612275,,119.8303,122.238875
,109.73615,,342.866325,,119.846525,122.3195
,109.79205,,342.94665,,119.902125,122.421625
,109.8548,,342.98505,,119.924375,122.444875
,109.9373,,343.0871,,119.960475,122.523275
,109.975625,,343.161475,,120.04855,122.53925
,110.014625,,343.1981,,120.14925,122.69895
,110.088225,,343.294175,,120.188775,122.748925
,110.1974,,343.46435,,120.2134,122.835025
,110.291,,343.53085,,120.25805,122.852225
,110.3269,,343.591875,,120.279675,122.898825
,110.37295,,343.8089,,120.31455,123.029025
,110.460525,,343.83175,,120.3315,123.043225
,110.611775,,344.06595,,120.34675,123.06915
,110.725225,,344.237375,,120.36725,123.076425
,110.880725,,344.389,,120.379925,123.1237
,110.940525,,344.4706,,120.4055,123.147125
,111.05015,,344.541425,,120.4271,123.18345
,111.223825,,344.7824,,120.451,123.296075
,111.314875,,344.898925,,120.47955,123.325225
,111.392675,,345.0028,,120.673425,123.374625
,111.565925,,345.103975,,120.706225,123.4557
,111.6734,,345.14735,,120.735825,123.588
,111.741875,,345.239075,,120.7595,123.6429
,111.900375,,345.299725,,120.7765,123.6543
,111.979175,,345.318575,,120.794525,123.698975
,112.01315,,345.359125,,120.8135,123.71545
,112.07195,,345.4375,,120.847,123.76475
,112.10325,,345.546375,,121.016225,123.855475
,112.1446,,345.7562,,121.06855,123.897125
,112.16625,,345.831675,,121.095275,123.979325
,112.2107,,345.912225,,121.12775,123.991725
,112.23755,,345.98505,,121.148675,124.113575
,112.2856,,346.095975,,121.175875,124.16345
,112.3333,,346.137325,,121.202175,124.32795
,112.491075,,346.3784,,121.34595,124.486525
,112.7115,,346.667025,,121.40715,124.5061
,112.93535,,346.76705,,121.430825,124.62755
,112.975825,,346.796525,,121.4491,124.6784
,113.151275,,346.901625,,121.46385,124.7163
,113.267625,,347.09895,,121.476575,124.79965
,113.29555,,347.151425,,121.490375,124.937475
,113.546025,,347.27305,,121.520875,125.15285
,113.604925,,347.340675,,121.55865,125.2115
,113.66915,,347.5107,,121.594025,125.2341
,113.7154,,347.538675,,121.66445,125.264575
,113.82015,,347.56485,,121.685225,125.37545
,113.89025,,347.610825,,121.702475,125.437775
,113.92925,,347.78015,,121.7209,125.5216
,114.02995,,347.953625,,121.775725,125.53705
,114.0724,,347.998875,,121.810975,125.867975
,114.114325,,348.312625,,121.88075,125.908
,114.162,,348.45215,,121.95025,126.25165
,114.218575,,348.70805,,121.9927,126.350625
,114.245675,,348.721325,,122.029525,126.474825
,114.421125,,348.8303,,122.0541,126.511625
,114.4971,,348.98315,,122.095325,126.633525
,114.564375,,349.1029,,122.148425,126.707825
,114.614375,,349.12765,,122.195525,126.853025
,114.671025,,349.21335,,122.34325,126.890425
,114.73575,,349.348175,,122.3886,126.994925
,114.764575,,349.5012,,122.4285,127.032075
,114.89855,,349.567275,,122.461575,127.05475
,114.947175,,349.65605,,122.4888,127.090975
,114.9749,,349.749125,,122.5885,127.1046
,115.01735,,349.775025,,122.648825,127.125275
,115.095525,,350.2567,,122.730975,127.290825
,115.12935,,350.32855,,122.760175,127.403575
,115.1697,,350.349025,,122.82335,127.475175
,115.24595,,350.581975,,122.855775,127.492325
,115.27955,,350.606025,,122.946075,127.556975
,115.356125,,350.66075,,122.97225,127.65895
,115.44645,,350.7025,,123.04315,127.8074
,115.535425,,350.75105,,123.095725,127.9517
,115.586225,,350.858725,,123.12365,128.03215
,115.765225,,350.90365,,123.149725,128.111
,115.86625,,350.923075,,123.18335,128.122625
,115.9299,,350.98415,,123.2123,128.164225
,115.993575,,351.2563,,123.227925,128.169125
,116.287,,351.49075,,123.2771,128.204925
,116.323675,,351.530025,,123.29165,128.249175
,116.36805,,351.948575,,123.3308,128.28485
,116.422425,,351.98495,,123.3439,128.6689
,116.45875,,352.1111,,123.368775,128.70155
,116.5055,,352.16165,,123.377475,128.70825
,116.562675,,352.3519,,123.50575,128.883825
,116.630075,,352.376225,,123.53945,128.89515
,116.817575,,352.4178,,123.56875,129.03185
,116.9724,,352.44955,,123.641375,129.3491
,117.308725,,352.489725,,123.657775,129.434275
,117.365225,,352.570575,,123.693075,129.45065
,117.43415,,352.897375,,123.71535,129.4656
,117.48045,,352.927775,,123.736375,129.713375
,117.5149,,352.953775,,123.84105,129.718875
,117.552875,,352.97635,,123.9069,129.7393
,117.5999,,353.046375,,123.956575,129.841975
,117.63525,,353.090925,,123.977575,129.8709
,117.717825,,353.17085,,124.0258,130.101525
,117.767775,,353.287875,,124.0607,130.152125
,117.98455,,353.344825,,124.07375,130.184925
,118.291225,,353.370725,,124.0888,130.42515
,118.4111,,353.42855,,124.11805,130.44225
,118.484525,,353.454475,,124.151525,130.507125
,118.616225,,353.4954,,124.1777,130.683675
,118.64725,,353.545625,,124.2413,130.78525
,118.6723,,353.577,,124.31305,130.822675
,118.834725,,353.62045,,124.35225,130.84095
,118.963975,,353.6542,,124.37555,130.866675
,119.002975,,353.68765,,124.39595,130.8794
,119.07295,,353.849175,,124.41075,130.91285
,119.39975,,353.930575,,124.45685,130.9392
,119.6599,,354.1975,,124.51905,131.033825
,119.68955,,354.232275,,124.642375,131.184575
,119.833075,,354.3116,,124.697675,131.22315
,119.862275,,354.382125,,124.71245,131.2873
,120.01475,,354.5725,,124.721725,131.304375
,120.10265,,354.716775,,124.7327,131.34955
,120.184675,,355.0591,,124.769175,131.3689
,120.247125,,355.06845,,124.7955,131.41955
,120.34105,,355.4419,,124.87405,131.45175
,120.9035,,355.6029,,124.933875,131.469325
,121.105725,,355.6708,,124.959225,131.493125
,121.48965,,355.712625,,125.1614,131.5701
,121.59305,,355.9856,,125.205775,131.597825
,121.892375,,356.0467,,125.24805,131.7713
,122.01615,,356.45375,,125.265625,131.84805
,122.087325,,356.54305,,125.288125,131.956
,122.167225,,356.5659,,125.2943,132.024575
,122.226175,,356.705625,,125.3119,132.0828
,122.280675,,356.96325,,125.435375,132.266075
,122.326025,,356.981425,,125.481675,132.3657
,122.428275,,357.193075,,125.5095,132.397575
,122.478075,,357.48185,,125.5665,132.449225
,122.527475,,357.579325,,125.593675,132.461975
,122.536325,,357.65535,,125.615125,132.476275
,122.563225,,357.73285,,125.63525,132.4989
,122.602075,,357.76225,,125.6927,132.5281
,122.7143,,357.8532,,125.7848,132.602025
,122.845075,,357.997,,125.817125,132.662675
,122.890325,,358.071425,,125.839775,132.75155
,122.934975,,358.16625,,125.96135,132.764775
,122.96375,,358.199,,126.00915,132.801975
,123.008125,,358.2642,,126.0585,132.8884
,123.070775,,358.470525,,126.083375,133.149375
,123.28085,,358.495075,,126.10015,133.273175
,123.30595,,358.579575,,126.113375,133.316575
,123.3318,,358.92755,,126.12215,133.399775
,123.36115,,358.9883,,126.12745,133.4405
,123.3948,,359.14895,,126.138225,133.4954
,123.4079,,359.391475,,126.19805,133.602875
,123.577025,,359.461175,,126.233275,133.675
,123.64595,,359.50345,,126.264425,133.7476
,123.693525,,359.595625,,126.299575,133.825
,124.0398,,359.80395,,126.333,133.94355
,124.1392,,359.83495,,126.342625,133.955225
,124.1727,,359.913125,,126.354875,134.022825
,124.2566,,359.94365,,126.44085,134.02725
,124.3754,,360.19685,,126.5102,134.082325
,124.416425,,360.24815,,126.523475,134.153475
,124.4691,,360.6415,,126.536075,134.307375
,124.56155,,360.662375,,126.55445,134.455675
,124.6401,,360.6887,,126.57035,134.47045
,124.755525,,360.763725,,126.589125,134.48325
,124.811675,,360.837025,,126.798925,134.51825
,124.9628,,361.09655,,126.8893,134.77565
,125.014525,,361.12175,,126.9559,134.82565
,125.050675,,361.167325,,126.991225,134.920925
,125.0895,,361.2162,,127.00175,134.940625
,125.1768,,361.391625,,127.0234,135.0103
,125.4046,,361.606025,,127.058275,135.226175
,125.444375,,361.8631,,127.174025,135.2609
,125.4784,,361.99545,,127.18635,135.3151
,125.5633,,362.14265,,127.212925,135.337625
,125.63815,,362.3549,,127.312025,135.659975
,125.681975,,362.383325,,127.358425,135.695925
,125.9476,,362.462475,,127.547975,135.72115
,125.9842,,362.668475,,127.56235,135.8124
,126.014025,,362.76905,,127.5769,135.814025
,126.068125,,362.80215,,127.599575,135.946275
,126.099575,,362.83055,,127.603925,135.96195
,126.197325,,362.8698,,127.612775,136.1041
,126.242875,,363.1224,,127.724625,136.195475
,126.2917,,363.184875,,127.74715,136.27865
,126.321,,363.227225,,127.80735,136.289825
,126.49675,,363.265325,,127.830025,136.34105
,126.624875,,363.30285,,127.9303,136.388675
,126.699,,363.4259,,128.15635,136.425575
,126.82815,,363.606525,,128.1642,136.547225
,126.8878,,363.65305,,128.175975,136.64195
,126.951025,,363.704425,,128.188075,136.794975
,127.177925,,363.749575,,128.2784,136.849525
,127.22155,,363.89275,,128.361275,136.87245
,127.254075,,364.0546,,128.3729,136.946725
,127.29625,,364.110925,,128.481225,136.9489
,127.3981,,364.1537,,128.5725,136.9567
,127.465975,,364.19875,,128.623375,136.991175
,127.547375,,364.23135,,128.647625,137.032375
,127.6876,,364.2742,,128.65355,137.047725
,127.76045,,364.3653,,128.660425,137.066125
,127.795775,,364.42325,,128.6843,137.230175
,127.90985,,364.5303,,128.69195,137.25765
,128.005675,,364.6915,,128.79085,137.400825
,128.02955,,364.75,,128.841625,137.40795
,128.0533,,364.911325,,128.871225,137.5407
,128.082475,,364.916475,,128.993925,137.59335
,128.1387,,364.92635,,129.03175,137.760225
,128.2015,,364.970375,,129.129475,137.789125
,128.28055,,365.001475,,129.2739,137.799725
,128.324,,365.072525,,129.32515,137.808675
,128.369425,,365.402,,129.349025,137.82075
,128.4172,,365.47595,,129.362675,138.10645
,128.452175,,365.520525,,129.38505,138.143975
,128.524775,,365.590825,,129.46735,138.295825
,128.612975,,365.836075,,129.686925,138.36075
,128.65985,,365.9212,,129.7282,138.371725
,128.7732,,366.022775,,129.7568,138.44275
,128.812975,,366.0908,,129.794675,138.549325
,128.8876,,366.145775,,129.80475,138.678475
,129.0755,,366.2553,,129.82875,138.7655
,129.11265,,366.288525,,129.854875,138.829375
,129.255725,,366.38485,,129.918,138.919625
,129.4246,,366.4704,,130.072725,138.9485
,129.5605,,366.982775,,130.0992,138.973275
,129.6858,,367.0335,,130.1688,139.054675
,129.717625,,367.040575,,130.227775,139.162225
,129.8325,,367.089975,,130.3164,139.17345
,129.9562,,367.115625,,130.375975,139.192225
,129.984675,,367.212775,,130.40145,139.2761
,130.10655,,367.259575,,130.44215,139.31045
,130.199525,,367.447625,,130.482275,139.433075
,130.26405,,367.49795,,130.56275,139.505525
,130.29165,,367.5397,,130.68635,139.5608
,130.356475,,367.576175,,130.787075,139.61135
,130.409525,,367.61365,,130.80995,139.686475
,130.460125,,367.692625,,130.823625,139.7729
,130.51325,,367.726625,,130.845825,139.85115
,130.624525,,367.76235,,130.881125,140.13135
,130.662825,,367.800425,,130.895125,140.19705
,130.7579,,367.820375,,130.939175,140.23825
,130.838275,,367.97465,,130.9502,140.296925
,130.88775,,368.068625,,130.973175,140.317625
,130.92595,,368.1053,,131.09165,140.3377
,130.9753,,368.161525,,131.123725,140.389775
,131.015625,,368.209175,,131.155475,140.39845
,131.049525,,368.4454,,131.1859,140.43475
,131.140725,,368.455225,,131.31525,140.437325
,131.204375,,368.474875,,131.37045,140.44675
,131.247975,,368.489525,,131.402375,140.57485
,131.31125,,368.495125,,131.42115,140.6057
,131.334225,,368.60275,,131.4517,140.73655
,131.359425,,368.674325,,131.476675,140.77195
,131.38825,,368.706975,,131.49255,140.939275
,131.4198,,368.744625,,131.518825,141.0201
,131.453625,,368.913975,,131.618975,141.066875
,131.56085,,368.960325,,131.663875,141.0993
,131.64475,,369.175375,,131.73355,141.141575
,131.7203,,369.218725,,131.766475,141.20155
,131.75405,,369.29175,,131.827425,141.218
,131.79555,,369.305025,,131.882275,141.291775
,131.9737,,369.343575,,131.901075,141.34145
,132.041975,,369.3787,,131.933475,141.356025
,132.258975,,369.67115,,132.117925,141.5256
,132.29235,,369.691775,,132.199925,141.543775
,132.3238,,369.700875,,132.43455,141.68845
,132.4369,,369.743325,,132.458125,141.7946
,132.526725,,369.7768,,132.60545,141.8823
,132.567425,,369.81435,,132.6352,141.93685
,132.6369,,369.865525,,132.6814,141.96805
,132.65925,,369.8909,,132.6984,141.9763
,132.68695,,369.94945,,132.7515,142.0081
,132.83095,,370.05575,,132.834575,142.170425
,132.834175,,370.137325,,132.87975,142.22845
,132.9106,,370.4955,,132.925375,142.3362
,132.937875,,370.54355,,133.030025,142.34985
,132.99305,,370.567075,,133.110875,142.5057
,133.0211,,370.5984,,133.142575,142.9629
,133.0752,,370.620325,,133.19855,143.00885
,133.114225,,370.6598,,133.250375,143.1043
,133.17615,,370.6691,,133.442675,143.24715
,133.249675,,370.7094,,133.468225,143.339025
,133.2814,,370.731625,,133.516925,143.37535
,133.31025,,370.78655,,133.528975,143.41015
,133.3547,,370.809925,,133.543425,143.4645
,133.39455,,370.8586,,133.67495,143.552975
,133.428975,,370.88325,,133.76815,143.6428
,133.470375,,370.926575,,133.7843,143.649
,133.5572,,370.98245,,133.841175,143.675875
,133.64055,,371.0025,,133.883325,143.708075
,133.68715,,371.23205,,134.016925,143.729225
,133.728425,,371.3,,134.027175,143.936325
,133.761425,,371.3181,,134.087775,143.97295
,134.19485,,371.329125,,134.1115,144.006775
,134.2591,,371.367375,,134.1228,144.071175
,134.36835,,371.388975,,134.160525,144.1983
,134.65765,,371.429225,,134.236975,144.224225
,134.707825,,371.460475,,134.3253,144.307975
,134.90435,,371.49505,,134.361975,144.31645
,134.9439,,371.7463,,134.4458,144.474375
,134.9707,,371.76395,,134.46935,144.5262
,135.089475,,371.80355,,134.492625,144.5558
,135.414475,,371.885125,,134.50155,144.6046
,135.56965,,372.018725,,134.51565,144.606675
,135.6238,,372.06585,,134.52405,144.653575
,135.700925,,372.097075,,134.5526,144.6711
,135.848475,,372.178025,,134.5691,144.70685
,135.883425,,372.241025,,134.7351,145.02865
,135.98335,,372.294575,,134.79435,145.0379
,136.027775,,372.52065,,134.8256,145.135875
,136.193075,,372.54515,,134.8445,145.204375
,136.2612,,372.571375,,134.8515,145.247675
,136.4505,,372.6296,,134.8655,145.30035
,136.563125,,372.861275,,134.87865,145.42535
,136.726175,,372.888425,,134.916975,145.517925
,136.76865,,372.942425,,134.9395,145.5443
