SPK_SPKC09c (exc),SPK_SPKC11a (exc),SPK_SPKC13a (exc),SPK_SPKC13b (inhib)
,,957.936525,
,,957.95975,
,,958.014175,
,,958.0244,
,,958.045425,
,,958.081325,
,,958.09585,
,,958.13195,
,,958.141625,
,,958.157825,
,,958.1761,
,,958.208225,
,,958.232825,
,,958.246225,
,,958.269475,
,,958.28745,
,,958.3125,
,,958.339575,
,,958.350025,
,,958.381225,
,,958.3994,
,,958.432525,
,,958.4488,
,,958.498475,
,,958.52025,
,,958.5434,
,,958.56245,
,,958.57285,
,,958.59615,
,,958.59985,
,,958.6794,
,,958.683825,
,,958.701975,
,,958.703725,
,,958.72475,
,,958.74515,
,,958.758525,
,,958.78365,
,,958.8107,
,,958.8497,
,,958.859725,
,,958.8928,
,,958.9072,
,,958.9379,
,,958.95655,
,,958.9814,
,,959.002625,
,,959.031575,
,,959.053475,
,,959.086825,
,,959.1185,
,,959.13775,
,,959.1566,
,,959.1787,
,,959.216975,
,,959.236025,
,,959.248975,
,,959.272575,
,,959.2847,
,,959.312875,
,,959.35395,
,,959.3638,
,,959.404925,
,,959.4209,
,,959.43245,
,,959.4508,
,,959.465575,
,,959.52215,
,,959.539275,
,,959.558575,
,,959.601775,
,,959.6094,
,,959.623925,
,,959.648025,
,,959.6799,
,,959.7296,
,,959.7543,
,,959.768575,
,,959.787,
,,959.8216,
,,959.835625,
,,959.869575,
,,959.911375,
,,959.9322,
,,959.998175,
,,960.006525,
,,960.04945,
,,960.0737,
,,960.11165,
,,960.1294,
,,960.14285,
,,960.170275,
,,960.18545,
,,960.20745,
,,960.22155,
,,960.2575,
,,960.281225,
,,960.30685,
,,960.3245,
,,960.36965,
,,960.4118,
,,960.435025,
,,960.45545,
,,960.496025,
,,960.5256,
,,960.553475,
,,960.57915,
,,960.5993,
,,960.6546,
,,960.697025,
,,960.71435,
,,960.731175,
,,960.76005,
,,960.789425,
,,960.81425,
,,960.8366,
,,960.876675,
,,960.9115,
,,960.923125,
,,960.9456,
,,960.96275,
,,960.975975,
,,961.004475,
,,961.023975,
,,961.041475,
,,961.06285,
,,961.085525,
,,961.10475,
,,961.12495,
,,961.162225,
,,961.19575,
,,961.233625,
,,961.259175,
,,961.32655,
,,961.3446,
,,961.3754,
,,961.396875,
,,961.4398,
,,961.4734,
,,961.496975,
,,961.51655,
,,961.546425,
,,961.5905,
,,961.59175,
,,961.65705,
,,961.683025,
,,961.7052,
,,961.7271,
,,961.750675,
,,961.757975,
,,961.771575,
,,961.793025,
,,961.830325,
,,961.840875,
,,961.865975,
,,961.88085,
,,961.890475,
,,961.906775,
,,961.92455,
,,961.94455,
,,961.966725,
,,961.977325,
,,962.0002,
,,962.03925,
,,962.0503,
,,962.066025,
,,962.0969,
,,962.13375,
,,962.172725,
,,962.2007,
,,962.22485,
,,962.246275,
,,962.26405,
,,962.293125,
,,962.29975,
,,962.3661,
,,962.378375,
,,962.396,
,,962.4241,
,,962.446725,
,,962.460775,
,,962.4818,
,,962.49735,
,,962.508625,
,,962.5208,
,,962.538175,
,,962.570875,
,,962.591375,
,,962.629375,
,,962.647575,
,,962.6628,
,,962.69085,
,,962.717725,
,,962.731075,
,,962.744775,
,,962.76695,
,,962.80555,
,,962.82955,
,,962.87245,
,,962.896975,
,,962.93625,
,,962.96455,
,,962.995,
,,963.022975,
,,963.040375,
,,963.047675,
,,963.0528,
,,963.064675,
,,963.079725,
,,963.100125,
,,963.132025,
,,963.16275,
,,963.204625,
,,963.213575,
,,963.2516,
,,963.266825,
,,963.287875,
,,963.3071,
,,963.32835,
,,963.33935,
,,963.35975,
,,963.376175,
,,963.397875,
,,963.424425,
,,963.431125,
,,963.472175,
,,963.491125,
,,963.508675,
,,963.5404,
,,963.57145,
,,963.591175,
,,963.610275,
,,963.62535,
,,963.648025,
,,963.669125,
,,963.69195,
,,963.72015,
,,963.745225,
,,963.7822,
,,963.80145,
,,963.87495,
,,963.888625,
,,963.9232,
,,963.95815,
,,964.001175,
,,964.02275,
,,964.05315,
,,964.078925,
,,964.11125,
,,964.144875,
,,964.17105,
,,964.184025,
,,964.193225,
,,964.222825,
,,964.246075,
,,964.27695,
,,964.289625,
,,964.33215,
,,964.378675,
,,964.394375,
,,964.4187,
,,964.432525,
,,964.44585,
,,964.4813,
,,964.49805,
,,964.520575,
,,964.5301,
,,964.542575,
,,964.571925,
,,964.598925,
,,964.61895,
,,964.635975,
,,964.64995,
,,964.670825,
,,964.686425,
,,964.707825,
,,964.736525,
,,964.74915,
,,964.779575,
,,964.787925,
,,964.81195,
,,964.850575,
,,964.860625,
,,964.88245,
,,964.9053,
,,964.935925,
,,964.961075,
,,964.98915,
,,965.015075,
,,965.045175,
,,965.078925,
,,965.1073,
,,965.12945,
,,965.15035,
,,965.1703,
,,965.1859,
,,965.201775,
,,965.225625,
,,965.242375,
,,965.260025,
,,965.287375,
,,965.302675,
,,965.32735,
,,965.34895,
,,965.3613,
,,965.3755,
,,965.3914,
,,965.40755,
,,965.4238,
,,965.4489,
,,965.471025,
,,965.4938,
,,965.536,
,,965.55185,
,,965.576425,
,,965.604125,
,,965.623325,
,,965.639225,
,,965.66275,
,,965.6814,
,,965.6945,
,,965.72085,
,,965.73915,
,,965.759975,
,,965.7718,
,,965.7987,
,,965.819525,
,,965.835175,
,,965.872775,
,,965.8914,
,,965.920925,
,,965.944975,
,,965.97815,
,,965.993375,
,,966.010025,
,,966.035675,
,,966.085175,
,,966.10035,
,,966.12885,
,,966.1626,
,,966.19125,
,,966.21815,
,,966.228375,
,,966.258575,
,,966.2864,
,,966.3026,
,,966.32985,
,,966.375625,
,,966.424725,
,,966.457325,
,,966.488025,
,,966.5098,
,,966.52085,
,,966.55465,
,,966.57645,
,,966.60165,
,,966.619425,
,,966.63135,
,,966.676425,
,,966.6894,
,,966.699925,
,,966.735575,
,,966.76225,
,,966.79205,
,,966.807325,
,,966.842225,
,,966.8731,
,,966.893025,
,,966.90895,
,,966.9422,
,,966.9588,
,,966.97535,
,,967.00965,
,,967.030575,
,,967.04895,
,,967.113475,
,,967.14,
,,967.179525,
,,967.1971,
,,967.227575,
,,967.236425,
,,967.26245,
,,967.299025,
,,967.32405,
,,967.379825,
,,967.433475,
,,967.4556,
,,967.49245,
,,967.510275,
,,967.56695,
,,967.584175,
,,967.618725,
,,967.647725,
,,967.666025,
,,967.687675,
,,967.71,
,,967.71515,
,,967.729375,
,,967.8255,
,,967.84575,
,,967.860525,
,,967.885275,
,,967.95705,
,,967.9692,
,,967.9822,
,,968.0311,
,,968.064525,
,,968.100875,
,,968.1315,
,,968.14345,
,,968.190575,
,,968.234525,
,,968.290475,
,,968.292475,
,,968.309775,
,,968.3198,
,,968.343075,
,,968.390425,
,,968.405725,
,,968.42725,
,,968.470675,
,,968.4894,
,,968.503625,
,,968.53745,
,,968.5766,
,,968.591825,
,,968.613525,
,,968.6354,
,,968.719425,
,,968.82355,
,,968.8555,
,,968.903275,
,,968.916425,
,,968.9477,
,,968.9912,
,,969.004825,
,,969.039075,
,,969.070025,
,,969.0932,
,,969.123025,
,,969.139975,
,,969.16025,
,,969.18775,
,,969.2016,
,,969.228125,
,,969.2499,
,,969.265525,
,,969.28795,
,,969.302475,
,,969.316675,
,,969.329075,
,,969.33955,
,,969.359225,
,,969.404875,
,,969.4202,
,,969.43875,
,,969.45635,
,,969.483675,
,,969.51935,
,,969.536075,
,,969.54885,
,,969.5787,
,,969.608475,
,,969.6594,
,,969.718375,
,,969.755975,
,,969.782575,
,,969.7945,
,,969.8167,
,,969.823725,
,,969.867,
,,969.95145,
,,969.978825,
,,970.0094,
,,970.0313,
,,970.05215,
,,970.0692,
,,970.0907,
,,970.1231,
,,970.148225,
,,970.177825,
,,970.200575,
,,970.21635,
,,970.237475,
,,970.246175,
,,970.2661,
,,970.286025,
,,970.2937,
,,970.328025,
,,970.338625,
,,970.36525,
,,970.40335,
,,970.419925,
,,970.475825,
,,970.514125,
,,970.54845,
,,970.5847,
,,970.603775,
,,970.638075,
,,970.6751,
,,970.6968,
,,970.71865,
,,970.77285,
,,970.81425,
,,970.8316,
,,970.84895,
,,970.87745,
,,970.904675,
,,970.9296,
,,970.951525,
,,970.97555,
,,970.9989,
,,971.0447,
,,971.08805,
,,971.115275,
,,971.1893,
,,971.190425,
,,971.2413,
,,971.272375,
,,971.297675,
,,971.320975,
,,971.358,
,,971.3684,
,,971.405025,
,,971.438525,
,,971.487975,
,,971.521575,
,,971.551975,
,,971.561125,
,,971.5954,
,,971.6179,
,,971.6643,
,,971.674225,
,,971.72955,
,,971.7438,
,,971.755825,
,,971.772675,
,,971.7948,
,,971.8325,
,,971.8416,
,,971.8676,
,,971.8787,
,,971.888975,
,,971.901575,
,,971.9273,
,,972.002425,
,,972.02675,
,,972.063375,
,,972.075425,
,,972.131575,
,,972.185625,
,,972.23145,
,,972.255075,
,,972.298025,
,,972.32105,
,,972.34525,
,,972.4236,
,,972.455275,
,,972.4889,
,,972.518375,
,,972.5315,
,,972.549,
,,972.576175,
,,972.609875,
,,972.641425,
,,972.725375,
,,972.749675,
,,972.7811,
,,972.83695,
,,972.851875,
,,972.886575,
,,972.94135,
,,972.95225,
,,972.982075,
,,973.0249,
,,973.045825,
,,973.073575,
,,973.103375,
,,973.13975,
,,973.183225,
,,973.20645,
,,973.238375,
,,973.26335,
,,973.279,
,,973.29635,
,,973.34415,
,,973.3753,
,,973.408075,
,,973.421175,
,,973.4677,
,,973.492725,
,,973.54795,
,,973.5658,
,,973.60375,
,,973.630625,
,,973.6663,
,,973.705475,
,,973.7504,
,,973.775875,
,,973.8866,
,,973.90365,
,,973.9147,
,,973.925925,
,,973.9883,
,,974.0099,
,,974.05405,
,,974.07085,
,,974.108775,
,,974.139975,
,,974.181525,
,,974.238175,
,,974.30575,
,,974.332575,
,,974.3502,
,,974.4054,
,,974.440075,
,,974.461325,
,,974.486025,
,,974.515275,
,,974.536925,
,,974.570775,
,,974.594375,
,,974.69755,
,,974.764425,
,,974.795725,
,,974.8117,
,,974.8677,
,,974.888175,
,,974.9483,
,,974.95455,
,,974.9908,
,,975.03575,
,,975.13295,
,,975.182225,
,,975.21065,
,,975.294775,
,,975.305025,
,,975.32925,
,,975.354125,
,,975.554675,
,,975.6057,
,,975.626475,
,,975.678,
,,975.693675,
,,975.7245,
,,975.762425,
,,975.838675,
,,975.874325,
,,975.891825,
,,975.907275,
,,975.9401,
,,975.948025,
,,976.05265,
,,976.158075,
,,976.175125,
,,976.1955,
,,976.252675,
,,976.2718,
,,976.313775,
,,976.355025,
,,976.393375,
,,976.440125,
,,976.482875,
,,976.54605,
,,976.5847,
,,976.63725,
,,976.679125,
,,976.684875,
,,976.7053,
,,976.765125,
,,976.80905,
,,976.909525,
,,976.9854,
,,977.1757,
,,977.25275,
,,977.29835,
,,977.330825,
,,977.491925,
,,977.53675,
,,977.568975,
,,977.6048,
,,977.654025,
,,977.8233,
,,977.84435,
,,977.97905,
,,978.0477,
,,978.09535,
,,978.146075,
,,978.153575,
,,978.200775,
,,978.215575,
,,978.2533,
,,978.27385,
,,978.30155,
,,978.3294,
,,978.3703,
,,978.400775,
,,978.417325,
,,978.440525,
,,978.447375,
,,978.469375,
,,978.488225,
,,978.511175,
,,978.5388,
,,978.55155,
,,978.629625,
,,978.691775,
,,978.714075,
,,978.755475,
,,978.78355,
,,978.826175,
,,978.833325,
,,978.8632,
,,978.90585,
,,978.9069,
,,978.922375,
,,978.95015,
,,978.9962,
,,979.0138,
,,979.161825,
,,979.19885,
,,979.2426,
,,979.26805,
,,979.47045,
,,979.50515,
,,979.536175,
,,979.609625,
,,979.66325,
,,979.77855,
,,979.78245,
,,979.8225,
,,979.839975,
,,979.845775,
,,979.89935,
,,979.93945,
,,980.100775,
,,980.15515,
,,980.17335,
,,980.203325,
,,980.2378,
,,980.283325,
,,980.295625,
,,980.320725,
,,980.35565,
,,980.366275,
,,980.384575,
,,980.490025,
,,980.570725,
,,980.603875,
,,980.6248,
,,980.703675,
,,980.762825,
,,980.79275,
,,980.877125,
,,980.98905,
,,981.01735,
,,981.033725,
,,981.07235,
,,981.080875,
,,981.11995,
,,981.14555,
,,981.168675,
,,981.220775,
,,981.2687,
,,981.305475,
,,981.3305,
,,981.393025,
,,981.43175,
,,981.4592,
,,981.5179,
,,981.565775,
,,981.62865,
,,981.666275,
,,981.719725,
,,981.768325,
,,981.80995,
,,981.871425,
,,981.91035,
,,981.926825,
,,981.988125,
,,981.990025,
,,982.00665,
,,982.04335,
,,982.066725,
,,982.0877,
,,982.129225,
,,982.207425,
,,982.2347,
,,982.2711,
,,982.30465,
,,982.3227,
,,982.36145,
,,982.367575,
,,982.3992,
,,982.416675,
,,982.4424,
,,982.4466,
,,982.474225,
,,982.498225,
,,982.51045,
,,982.5264,
,,982.539325,
,,982.570825,
,,982.5769,
,,982.59925,
,,982.6307,
,,982.6514,
,,982.66545,
,,982.695775,
,,982.70935,
,,982.72015,
,,982.735475,
,,982.751975,
,,982.7822,
,,982.821825,
,,982.846275,
,,982.9594,
,,983.006725,
,,983.069375,
,,983.1045,
,,983.15785,
,,983.197875,
,,983.23805,
,,983.28535,
,,983.417425,
,,983.4319,
,,983.469,
,,983.48715,
,,983.50805,
,,983.6398,
,,983.694675,
,,983.761225,
,,983.7708,
,,983.786825,
,,983.8016,
,,983.850325,
,,983.882875,
,,983.9269,
,,983.949025,
,,983.957175,
,,983.9754,
,,984.00445,
,,984.014225,
,,984.0213,
,,984.0403,
,,984.0471,
,,984.089475,
,,984.135,
,,984.15935,
,,984.206325,
,,984.284575,
,,984.328675,
,,984.354175,
,,984.388575,
,,984.403125,
,,984.426575,
,,984.440125,
,,984.4607,
,,984.488675,
,,984.53215,
,,984.546475,
,,984.57475,
,,984.607375,
,,984.62405,
,,984.662025,
,,984.698175,
,,984.727175,
,,984.8176,
,,984.86075,
,,984.8879,
,,984.896275,
,,984.91475,
,,984.954325,
,,984.963225,
,,984.981025,
,,984.991275,
,,985.00955,
,,985.026975,
,,985.06105,
,,985.075325,
,,985.248925,
,,985.2952,
,,985.31655,
,,985.3935,
,,985.4267,
,,985.434725,
,,985.44855,
,,985.5181,
,,985.53805,
,,985.5536,
,,985.614675,
,,985.645625,
,,985.71465,
,,985.764725,
,,985.8019,
,,985.828925,
,,985.85295,
,,985.882275,
,,985.93415,
,,985.973425,
,,986.00225,
,,986.15145,
,,986.20265,
,,986.25835,
,,986.274225,
,,986.293225,
,,986.346475,
,,986.491425,
,,986.518,
,,986.633875,
,,986.666975,
,,986.68235,
,,986.715775,
,,986.7421,
,,986.771675,
,,986.844525,
,,986.867475,
,,986.908075,
,,986.984125,
,,987.058325,
,,987.07225,
,,987.1012,
,,987.116025,
,,987.181925,
,,987.235975,
,,987.276575,
,,987.36045,
,,987.40755,
,,987.43945,
,,987.474175,
,,987.531525,
,,987.565725,
,,987.6035,
,,987.618375,
,,987.66,
,,987.70035,
,,987.714075,
,,987.740825,
,,987.76295,
,,987.779225,
,,987.814725,
,,987.863575,
,,987.9514,
,,987.9897,
,,988.036675,
,,988.080575,
,,988.10445,
,,988.13615,
,,988.14625,
,,988.1589,
,,988.168775,
,,988.18225,
,,988.196175,
,,988.216475,
,,988.2361,
,,988.302175,
,,988.3227,
,,988.3449,
,,988.36935,
,,988.395,
,,988.487625,
,,988.5856,
,,988.5988,
,,988.645625,
,,988.69065,
,,988.72775,
,,988.7906,
,,988.807425,
,,988.8493,
,,988.8616,
,,988.897325,
,,988.93875,
,,988.98985,
,,989.0558,
,,989.100225,
,,989.107925,
,,989.14805,
,,989.15875,
,,989.195975,
,,989.24075,
,,989.26555,
,,989.2854,
,,989.430575,
,,989.4668,
,,989.516225,
,,989.54015,
,,989.557275,
,,989.569975,
,,989.588125,
,,989.607775,
,,989.620875,
,,989.649075,
,,989.67165,
,,989.686725,
,,989.7175,
,,989.760375,
,,989.792025,
,,989.844225,
,,989.87905,
,,989.940775,
,,989.988475,
,,990.016775,
,,990.06175,
,,990.10215,
,,990.1824,
,,990.234475,
,,990.27625,
,,990.290075,
,,990.338575,
,,990.3723,
,,990.384775,
,,990.393,
,,990.42885,
,,990.45825,
,,990.476525,
,,990.495075,
,,990.5089,
,,990.526675,
,,990.558,
,,990.5857,
,,990.596575,
,,990.628525,
,,990.65735,
,,990.6979,
,,990.717675,
,,990.721925,
,,990.752875,
,,990.780625,
,,990.8144,
,,990.83205,
,,990.858275,
,,990.878625,
,,990.883975,
,,990.896575,
,,990.9223,
,,990.93505,
,,990.955725,
,,990.97665,
,,990.9889,
,,991.010675,
,,991.085025,
,,991.1148,
,,991.13905,
,,991.252675,
,,991.26665,
,,991.2842,
,,991.33295,
,,991.358175,
,,991.368625,
,,991.405075,
,,991.455025,
,,991.49255,
,,991.559725,
,,991.595575,
,,991.64245,
,,991.664325,
,,991.6804,
,,991.6953,
,,991.7236,
,,991.77475,
,,991.839075,
,,991.90225,
,,991.928,
,,992.0034,
,,992.047575,
,,992.10215,
,,992.106725,
,,992.123825,
,,992.1447,
,,992.1667,
,,992.17785,
,,992.22615,
,,992.2545,
,,992.281925,
,,992.321525,
,,992.369675,
,,992.4021,
,,992.456375,
,,992.495675,
,,992.54245,
,,992.574375,
,,992.58475,
,,992.611925,
,,992.643,
,,992.660025,
,,992.708075,
,,992.752425,
,,992.779525,
,,992.815425,
,,992.8718,
,,992.914025,
,,992.921075,
,,993.00835,
,,993.036875,
,,993.0619,
,,993.172,
,,993.201675,
,,993.278825,
,,993.30295,
,,993.3099,
,,993.36335,
,,993.49135,
,,993.52875,
,,993.5652,
,,993.5881,
,,993.616,
,,993.689775,
,,993.697225,
,,993.707775,
,,993.71265,
,,993.716625,
,,993.720925,
,,993.725375,
,,993.728875,
,,993.735225,
,,993.7437,
,,993.762375,
,,993.791975,
,,993.795225,
,,993.801025,
,,993.8046,
,,993.817875,
,,993.82245,
,,993.827225,
,,993.8307,
,,993.8392,
,,993.854725,
,,993.86855,
,,993.921125,
,,993.9285,
,,993.940225,
,,993.949725,
,,993.9613,
,,993.9724,
,,993.98665,
,,993.993375,
,,994,
,,994.0078,
,,994.019075,
,,994.02405,
,,994.040475,
,,994.046375,
,,994.061825,
,,994.0678,
,,994.0783,
,,994.10175,
,,994.111125,
,,994.14955,
,,994.1634,
,,994.1767,
,,994.1983,
,,994.213475,
,,994.2324,
,,994.2392,
,,994.247625,
,,994.266525,
,,994.293875,
,,994.3085,
,,994.33465,
,,994.3478,
,,994.365175,
,,994.383875,
,,994.39505,
,,994.421875,
,,994.4539,
,,994.469575,
,,994.525125,
,,994.5494,
,,994.614725,
,,994.633125,
,,994.6548,
,,994.664075,
,,994.694525,
,,994.71745,
,,994.733275,
,,994.765225,
,,994.77915,
,,994.798125,
,,994.868175,
,,994.8978,
,,994.91775,
,,994.919225,
,,994.929175,
,,994.955125,
,,994.9662,
,,994.995325,
,,995.000875,
,,995.031125,
,,995.0406,
,,995.08425,
,,995.1104,
,,995.14145,
,,995.1852,
,,995.18825,
,,995.1982,
,,995.22215,
,,995.247275,
,,995.278575,
,,995.30275,
,,995.3221,
,,995.4428,
,,995.4628,
,,995.51825,
,,995.534675,
,,995.579075,
,,995.61155,
,,995.636975,
,,995.647175,
,,995.6966,
,,995.704825,
,,995.7227,
,,995.743775,
,,995.7666,
,,995.7773,
,,995.8028,
,,995.848125,
,,995.883275,
,,995.89765,
,,995.93905,
,,995.961,
,,996.0317,
,,996.062825,
,,996.091575,
,,996.123775,
,,996.16935,
,,996.203025,
,,996.2206,
,,996.233375,
,,996.242,
,,996.268825,
,,996.291525,
,,996.3179,
,,996.337525,
,,996.361225,
,,996.373675,
,,996.45285,
,,996.460075,
,,996.535675,
,,996.57285,
,,996.595275,
,,996.61905,
,,996.730075,
,,996.7446,
,,996.78225,
,,996.804,
,,996.8297,
,,996.8786,
,,996.89815,
,,996.95835,
,,996.975775,
,,997.05375,
,,997.09185,
,,997.142375,
,,997.1671,
,,997.209225,
,,997.232325,
,,997.291175,
,,997.300325,
,,997.3314,
,,997.36745,
,,997.390325,
,,997.444725,
,,997.552275,
,,997.6014,
,,997.6253,
,,997.6513,
,,997.67245,
,,997.696,
,,997.755375,
,,997.78565,
,,997.809325,
,,997.831825,
,,997.85515,
,,997.8855,
,,997.901625,
,,997.92555,
,,997.9948,
,,998.03025,
,,998.0822,
,,998.136525,
,,998.14735,
,,998.166125,
,,998.186525,
,,998.209475,
,,998.233925,
,,998.2442,
,,998.2647,
,,998.28805,
,,998.303525,
,,998.3327,
,,998.3587,
,,998.42085,
,,998.467475,
,,998.5059,
,,998.52965,
,,998.570575,
,,998.587975,
,,998.606875,
,,998.63365,
,,998.6372,
,,998.65055,
,,998.745225,
,,998.7703,
,,998.85315,
,,998.862675,
,,998.890625,
,,998.9058,
,,998.9293,
,,998.95705,
,,998.976275,
,,999.011625,
,,999.031375,
,,999.0598,
,,999.085025,
,,999.122225,
,,999.1514,
,,999.172575,
,,999.198325,
,,999.22915,
,,999.295775,
,,999.330125,
,,999.3759,
,,999.392375,
,,999.4936,
,,999.51345,
,,999.546175,
,,999.57745,
,,999.617475,
,,999.68055,
,,999.708725,
,,999.72505,
,,999.747375,
