SPK_SPKC02b,SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC12a,SPK_SPKC13a
,,,3302.001425,
,,,3302.02965,
,,,3302.068775,
,,,3302.076375,
,,,3302.08775,
,,,3302.097175,
,,,3302.107,
,,,3302.126625,
,,,3302.2184,
,,,3302.407925,
,,,3302.420775,
,,,3302.432525,
,,,3302.4466,
,,,3302.4588,
,,,3302.47595,
,,,3302.519675,
,,,3302.53955,
,,,3302.566875,
,,,3302.576975,
,,,3302.5876,
,,,3302.598475,
,,,3302.642,
,,,3302.650275,
,,,3302.702525,
,,,3302.726675,
,,,3302.761925,
,,,3302.8093,
,,,3302.914925,
,,,3302.95725,
,,,3302.981525,
,,,3303.0115,
,,,3303.03175,
,,,3303.0985,
,,,3303.106475,
,,,3303.129875,
,,,3303.143575,
,,,3303.153025,
,,,3303.2044,
,,,3303.2396,
,,,3303.26735,
,,,3303.2902,
,,,3303.352175,
,,,3303.356325,
,,,3303.361075,
,,,3303.3647,
,,,3303.379025,
,,,3303.388375,
,,,3303.4135,
,,,3303.42085,
,,,3303.457375,
,,,3303.462725,
,,,3303.4844,
,,,3303.498025,
,,,3303.558475,
,,,3303.5646,
,,,3303.6877,
,,,3303.752475,
,,,3303.87265,
,,,3303.913825,
,,,3303.95005,
,,,3303.9797,
,,,3304.030725,
,,,3304.0648,
,,,3304.113175,
,,,3304.13985,
,,,3304.171125,
,,,3304.17795,
,,,3304.214425,
,,,3304.226475,
,,,3304.259625,
,,,3304.425325,
,,,3304.460675,
,,,3304.47375,
,,,3304.49025,
,,,3304.49695,
,,,3304.5208,
,,,3304.52865,
,,,3304.54405,
,,,3304.599725,
,,,3304.62275,
,,,3304.668875,
,,,3304.73555,
,,,3304.761975,
,,,3304.777275,
,,,3304.786125,
,,,3304.81355,
,,,3304.868175,
,,,3305.000025,
,,,3305.082,
,,,3305.101825,
,,,3305.1928,
,,,3305.359425,
,,,3305.418675,
,,,3305.46195,
,,,3305.47775,
,,,3305.522225,
,,,3305.583525,
,,,3305.66795,
,,,3305.7126,
,,,3305.742225,
,,,3305.7493,
,,,3305.7542,
,,,3305.773725,
,,,3305.787075,
,,,3305.833675,
,,,3305.9165,
,,,3305.9299,
,,,3305.94995,
,,,3306.0305,
,,,3306.08025,
,,,3306.142075,
,,,3306.150525,
,,,3306.16325,
,,,3306.171375,
,,,3306.1803,
,,,3306.2207,
,,,3306.29065,
,,,3306.314925,
,,,3306.32455,
,,,3306.33955,
,,,3306.357625,
,,,3306.39445,
,,,3306.4007,
,,,3306.414425,
,,,3306.43755,
,,,3306.463675,
,,,3306.5001,
,,,3306.518475,
,,,3306.596825,
,,,3306.604475,
,,,3306.70025,
,,,3306.737375,
,,,3306.745725,
,,,3306.777975,
,,,3306.89045,
,,,3306.89695,
,,,3306.9361,
,,,3306.94515,
,,,3307.000275,
,,,3307.0064,
,,,3307.0152,
,,,3307.0328,
,,,3307.0847,
,,,3307.110925,
,,,3307.2025,
,,,3307.233025,
,,,3307.268475,
,,,3307.346675,
,,,3307.3879,
,,,3307.396825,
,,,3307.40795,
,,,3307.488775,
,,,3307.502225,
,,,3307.51385,
,,,3307.51725,
,,,3307.59085,
,,,3307.6072,
,,,3307.61345,
,,,3307.66715,
,,,3307.67415,
,,,3307.681775,
,,,3307.76095,
,,,3307.767075,
,,,3307.777375,
,,,3307.78655,
,,,3307.82715,
,,,3307.864375,
,,,3307.8827,
,,,3307.92405,
,,,3307.940575,
,,,3307.9581,
,,,3307.962975,
,,,3307.99525,
,,,3308.00115,
,,,3308.034575,
,,,3308.035925,
,,,3308.040425,
,,,3308.06735,
,,,3308.096075,
,,,3308.155425,
,,,3308.1638,
,,,3308.199475,
,,,3308.20505,
,,,3308.2189,
,,,3308.243825,
,,,3308.3137,
,,,3308.34475,
,,,3308.381775,
,,,3308.4381,
,,,3308.46955,
,,,3308.523525,
,,,3308.6119,
,,,3308.6233,
,,,3308.64745,
,,,3308.6563,
,,,3308.690075,
,,,3308.75795,
,,,3308.786125,
,,,3308.802225,
,,,3308.8341,
,,,3308.8616,
,,,3308.919075,
,,,3308.9311,
,,,3308.948925,
,,,3308.950225,
,,,3308.965675,
,,,3309.04145,
,,,3309.083275,
,,,3309.103275,
,,,3309.126975,
,,,3309.1447,
,,,3309.2387,
,,,3309.32025,
,,,3309.33505,
,,,3309.386325,
,,,3309.397675,
,,,3309.401375,
,,,3309.43525,
,,,3309.464325,
,,,3309.510325,
,,,3309.512025,
,,,3309.5276,
,,,3309.611025,
,,,3309.67425,
,,,3309.683675,
,,,3309.858975,
,,,3309.924275,
,,,3310.015575,
,,,3310.07745,
,,,3310.0852,
,,,3310.11205,
,,,3310.121025,
,,,3310.19575,
,,,3310.229475,
,,,3310.232075,
,,,3310.23605,
,,,3310.25235,
,,,3310.259275,
,,,3310.26765,
,,,3310.2892,
,,,3310.412375,
,,,3310.48805,
,,,3310.528825,
,,,3310.541625,
,,,3310.559725,
,,,3310.5781,
,,,3310.6105,
,,,3310.70285,
,,,3310.711575,
,,,3310.75715,
,,,3310.77575,
,,,3310.7875,
,,,3310.836675,
,,,3310.84435,
,,,3310.863125,
,,,3310.876375,
,,,3310.8861,
,,,3310.924175,
,,,3310.93505,
,,,3310.964525,
,,,3311.019575,
,,,3311.027325,
,,,3311.0811,
,,,3311.169125,
,,,3311.208075,
,,,3311.23385,
,,,3311.296925,
,,,3311.31245,
,,,3311.320375,
,,,3311.32905,
,,,3311.336025,
,,,3311.3457,
,,,3311.434,
,,,3311.43755,
,,,3311.4623,
,,,3311.502575,
,,,3311.52215,
,,,3311.561825,
,,,3311.571725,
,,,3311.615875,
,,,3311.68325,
,,,3311.707475,
,,,3311.75315,
,,,3311.77745,
,,,3311.798975,
,,,3311.821725,
,,,3311.83805,
,,,3311.854,
,,,3311.860675,
,,,3311.874525,
,,,3311.883325,
,,,3311.894775,
,,,3311.92315,
,,,3311.93355,
,,,3311.9579,
,,,3311.972375,
,,,3312.0002,
,,,3312.014625,
,,,3312.0243,
,,,3312.0554,
,,,3312.0631,
,,,3312.073675,
,,,3312.110775,
,,,3312.122225,
,,,3312.130925,
,,,3312.161925,
,,,3312.1741,
,,,3312.186025,
,,,3312.1981,
,,,3312.243875,
,,,3312.2723,
,,,3312.357425,
,,,3312.38635,
,,,3312.4077,
,,,3312.436425,
,,,3312.44565,
,,,3312.44965,
,,,3312.469425,
,,,3312.504675,
,,,3312.51415,
,,,3312.550525,
,,,3312.653275,
,,,3312.73765,
,,,3312.746175,
,,,3312.7501,
,,,3312.8052,
,,,3312.817775,
,,,3312.837875,
,,,3312.858625,
,,,3312.860525,
,,,3312.8946,
,,,3312.919575,
,,,3312.92465,
,,,3312.941275,
,,,3312.95015,
,,,3312.9679,
,,,3312.971875,
,,,3312.989075,
,,,3312.999,
,,,3313.0378,
,,,3313.065675,
,,,3313.10105,
,,,3313.174625,
,,,3313.18705,
,,,3313.30975,
,,,3313.328175,
,,,3313.3539,
,,,3313.38675,
,,,3313.42455,
,,,3313.4425,
,,,3313.4602,
,,,3313.47665,
,,,3313.481575,
,,,3313.493625,
,,,3313.50185,
,,,3313.516275,
,,,3313.5239,
,,,3313.591575,
,,,3313.60475,
,,,3313.633625,
,,,3313.657,
,,,3313.6678,
,,,3313.6766,
,,,3313.748475,
,,,3313.768825,
,,,3313.8371,
,,,3313.866175,
,,,3313.89785,
,,,3313.933725,
,,,3313.953525,
,,,3313.960275,
,,,3313.971275,
,,,3313.991325,
,,,3314.007575,
,,,3314.022775,
,,,3314.030325,
,,,3314.0363,
,,,3314.074125,
,,,3314.11515,
,,,3314.183825,
,,,3314.198775,
,,,3314.238975,
,,,3314.298425,
,,,3314.3168,
,,,3314.351525,
,,,3314.4151,
,,,3314.444425,
,,,3314.48235,
,,,3314.50095,
,,,3314.515175,
,,,3314.517825,
,,,3314.537675,
,,,3314.54565,
,,,3314.5593,
,,,3314.5649,
,,,3314.5716,
,,,3314.5856,
,,,3314.594175,
,,,3314.60335,
,,,3314.62485,
,,,3314.64245,
,,,3314.681975,
,,,3314.71265,
,,,3314.7454,
,,,3314.765475,
,,,3314.783675,
,,,3314.802175,
,,,3314.805375,
,,,3314.8387,
,,,3314.947075,
,,,3314.959425,
,,,3314.97445,
,,,3314.976,
,,,3314.990475,
,,,3315.003275,
,,,3315.006375,
,,,3315.03155,
,,,3315.035575,
,,,3315.0375,
,,,3315.0458,
,,,3315.053525,
,,,3315.06535,
,,,3315.076425,
,,,3315.1185,
,,,3315.13035,
,,,3315.168425,
,,,3315.1743,
,,,3315.186625,
,,,3315.242975,
,,,3315.2473,
,,,3315.28665,
,,,3315.307975,
,,,3315.335825,
,,,3315.3895,
,,,3315.401725,
,,,3315.41775,
,,,3315.439475,
,,,3315.45225,
,,,3315.481525,
,,,3315.49665,
,,,3315.51025,
,,,3315.515025,
,,,3315.542025,
,,,3315.5468,
,,,3315.551925,
,,,3315.575675,
,,,3315.58275,
,,,3315.59055,
,,,3315.604075,
,,,3315.62025,
,,,3315.6321,
,,,3315.64845,
,,,3315.687475,
,,,3315.75215,
,,,3315.84185,
,,,3315.8799,
,,,3315.89765,
,,,3315.91035,
,,,3315.9218,
,,,3315.937825,
,,,3315.961825,
,,,3315.9698,
,,,3315.978475,
,,,3315.994125,
,,,3316.007975,
,,,3316.025425,
,,,3316.047875,
,,,3316.060775,
,,,3316.081025,
,,,3316.12125,
,,,3316.14525,
,,,3316.214625,
,,,3316.24145,
,,,3316.25835,
,,,3316.315575,
,,,3316.341725,
,,,3316.364975,
,,,3316.406525,
,,,3316.41765,
,,,3316.54475,
,,,3316.63785,
,,,3316.65695,
,,,3316.72335,
,,,3316.734625,
,,,3316.770225,
,,,3316.77545,
,,,3316.81915,
,,,3316.837575,
,,,3316.86455,
,,,3316.886,
,,,3316.91105,
,,,3316.936225,
,,,3316.948325,
,,,3317.0048,
,,,3317.040675,
,,,3317.077,
,,,3317.10655,
,,,3317.142625,
,,,3317.18395,
,,,3317.189,
,,,3317.209375,
,,,3317.2159,
,,,3317.228,
,,,3317.24295,
,,,3317.257025,
,,,3317.2636,
,,,3317.313575,
,,,3317.32145,
,,,3317.342075,
,,,3317.40885,
,,,3317.41235,
,,,3317.43465,
,,,3317.4532,
,,,3317.46175,
,,,3317.517475,
,,,3317.55665,
,,,3317.566975,
,,,3317.583,
,,,3317.586475,
,,,3317.6117,
,,,3317.622075,
,,,3317.67555,
,,,3317.74015,
,,,3317.82175,
,,,3317.83075,
,,,3317.8466,
,,,3317.869375,
,,,3317.875675,
,,,3317.933525,
,,,3318.055525,
,,,3318.11325,
,,,3318.12345,
,,,3318.130875,
,,,3318.269375,
,,,3318.278825,
,,,3318.2983,
,,,3318.3036,
,,,3318.3394,
,,,3318.348275,
,,,3318.371075,
,,,3318.4648,
,,,3318.4832,
,,,3318.559125,
,,,3318.5739,
,,,3318.6005,
,,,3318.618375,
,,,3318.6715,
,,,3318.696075,
,,,3318.723875,
,,,3318.754575,
,,,3318.761975,
,,,3318.779,
,,,3318.78475,
,,,3318.79105,
,,,3318.8069,
,,,3318.834625,
,,,3318.839575,
,,,3318.988,
,,,3319.028725,
,,,3319.04265,
,,,3319.072825,
,,,3319.089675,
,,,3319.107325,
,,,3319.111375,
,,,3319.14085,
,,,3319.157,
,,,3319.1648,
,,,3319.201325,
,,,3319.2095,
,,,3319.293225,
,,,3319.32045,
,,,3319.356475,
,,,3319.362725,
,,,3319.3695,
,,,3319.380575,
,,,3319.4244,
,,,3319.44645,
,,,3319.463725,
,,,3319.52145,
,,,3319.584675,
,,,3319.59985,
,,,3319.670225,
,,,3319.686575,
,,,3319.706675,
,,,3319.7398,
,,,3319.74645,
,,,3319.76555,
,,,3319.7865,
,,,3319.8186,
,,,3319.935225,
,,,3320.088025,
,,,3320.098625,
,,,3320.10695,
,,,3320.1138,
,,,3320.119725,
,,,3320.147775,
,,,3320.16675,
,,,3320.18895,
,,,3320.1969,
,,,3320.252675,
,,,3320.34175,
,,,3320.4033,
,,,3320.417325,
,,,3320.45435,
,,,3320.5302,
,,,3320.538125,
,,,3320.545825,
,,,3320.551725,
,,,3320.574025,
,,,3320.587725,
,,,3320.59735,
,,,3320.6413,
,,,3320.6886,
,,,3320.70595,
,,,3320.73285,
,,,3320.74465,
,,,3320.7526,
,,,3320.8917,
,,,3320.91905,
,,,3320.958075,
,,,3320.982025,
,,,3321.0041,
,,,3321.0084,
,,,3321.01685,
,,,3321.0301,
,,,3321.07705,
,,,3321.1018,
,,,3321.109775,
,,,3321.154075,
,,,3321.2094,
,,,3321.2239,
,,,3321.25955,
,,,3321.288325,
,,,3321.3381,
,,,3321.355875,
,,,3321.4197,
,,,3321.43775,
,,,3321.449075,
,,,3321.45105,
,,,3321.457025,
,,,3321.498975,
,,,3321.52465,
,,,3321.539425,
,,,3321.58015,
,,,3321.649825,
,,,3321.65625,
,,,3321.68475,
,,,3321.716725,
,,,3321.72665,
,,,3321.745225,
,,,3321.7789,
,,,3321.873925,
,,,3321.880875,
,,,3321.91565,
,,,3321.917225,
,,,3321.92425,
,,,3321.927375,
,,,3322.013975,
,,,3322.027425,
,,,3322.04125,
,,,3322.067675,
,,,3322.0965,
,,,3322.1202,
,,,3322.1401,
,,,3322.17585,
,,,3322.18725,
,,,3322.221475,
,,,3322.240775,
,,,3322.290675,
,,,3322.354075,
,,,3322.37155,
,,,3322.387625,
,,,3322.457725,
,,,3322.490175,
,,,3322.49415,
,,,3322.50615,
,,,3322.596375,
,,,3322.643975,
,,,3322.671075,
,,,3322.6925,
,,,3322.74505,
,,,3322.809125,
,,,3322.845775,
,,,3322.857875,
,,,3322.87645,
,,,3322.887,
,,,3322.8959,
,,,3322.913225,
,,,3322.9209,
,,,3322.92315,
,,,3322.9814,
,,,3322.9827,
,,,3322.99685,
,,,3323.0567,
,,,3323.122925,
,,,3323.1279,
,,,3323.144875,
,,,3323.15095,
,,,3323.17935,
,,,3323.205175,
,,,3323.3172,
,,,3323.384275,
,,,3323.389125,
,,,3323.450425,
,,,3323.45695,
,,,3323.464375,
,,,3323.62145,
,,,3323.638725,
,,,3323.668325,
,,,3323.723925,
,,,3323.7392,
,,,3323.7982,
,,,3323.8434,
,,,3323.882425,
,,,3323.88855,
,,,3324.07325,
,,,3324.1221,
,,,3324.127875,
,,,3324.20205,
,,,3324.244475,
,,,3324.250225,
,,,3324.2993,
,,,3324.318175,
,,,3324.336175,
,,,3324.391375,
,,,3324.40475,
,,,3324.4673,
,,,3324.47225,
,,,3324.63465,
,,,3324.756175,
,,,3324.77915,
,,,3324.7951,
,,,3324.80565,
,,,3324.823275,
,,,3324.8398,
,,,3324.86725,
,,,3324.88745,
,,,3324.9303,
,,,3324.968525,
,,,3324.997575,
,,,3325.016525,
,,,3325.157575,
,,,3325.3633,
,,,3325.370725,
,,,3325.382025,
,,,3325.402925,
,,,3325.40955,
,,,3325.45455,
,,,3325.4676,
,,,3325.476825,
,,,3325.49635,
,,,3325.5651,
,,,3325.617575,
,,,3325.655125,
,,,3325.662075,
,,,3325.711625,
,,,3325.7168,
,,,3325.738525,
,,,3325.8352,
,,,3325.8556,
,,,3325.86265,
,,,3325.875325,
,,,3325.904525,
,,,3325.911375,
,,,3325.95535,
,,,3326.034425,
,,,3326.053525,
,,,3326.0934,
,,,3326.123825,
,,,3326.154325,
,,,3326.1787,
,,,3326.22105,
,,,3326.2473,
,,,3326.300925,
,,,3326.309925,
,,,3326.320825,
,,,3326.34035,
,,,3326.384525,
,,,3326.4293,
,,,3326.44115,
,,,3326.4773,
,,,3326.5503,
,,,3326.589875,
,,,3326.65705,
,,,3326.674,
,,,3326.684325,
,,,3326.745125,
,,,3326.7609,
,,,3326.8142,
,,,3326.8493,
,,,3326.9992,
,,,3327.009425,
,,,3327.0269,
,,,3327.04265,
,,,3327.051075,
,,,3327.053525,
,,,3327.064625,
,,,3327.0732,
,,,3327.08185,
,,,3327.09045,
,,,3327.099075,
,,,3327.110375,
,,,3327.142025,
,,,3327.160975,
,,,3327.172925,
,,,3327.192725,
,,,3327.251725,
,,,3327.380675,
,,,3327.466825,
,,,3327.479025,
,,,3327.501975,
,,,3327.562325,
,,,3327.6108,
,,,3327.66325,
,,,3327.715425,
,,,3327.753475,
,,,3327.77415,
,,,3327.782725,
,,,3327.80955,
,,,3327.83815,
,,,3327.87135,
,,,3327.879675,
,,,3327.903325,
,,,3327.95925,
,,,3327.975025,
,,,3328.025325,
,,,3328.125275,
,,,3328.190525,
,,,3328.200975,
,,,3328.23165,
,,,3328.2452,
,,,3328.261425,
,,,3328.2974,
,,,3328.336325,
,,,3328.3501,
,,,3328.3659,
,,,3328.378025,
,,,3328.395425,
,,,3328.4073,
,,,3328.4256,
,,,3328.4407,
,,,3328.463125,
,,,3328.482325,
,,,3328.517625,
,,,3328.5301,
,,,3328.53565,
,,,3328.5723,
,,,3328.594825,
,,,3328.627225,
,,,3328.684925,
,,,3328.7488,
,,,3328.7632,
,,,3328.833975,
,,,3328.864075,
,,,3328.8718,
,,,3328.8772,
,,,3328.882875,
,,,3328.893075,
,,,3328.9757,
,,,3328.980075,
,,,3329.084,
,,,3329.098525,
,,,3329.150025,
,,,3329.2701,
,,,3329.2786,
,,,3329.318275,
,,,3329.415025,
,,,3329.423825,
,,,3329.4285,
,,,3329.431475,
,,,3329.4392,
,,,3329.484275,
,,,3329.50085,
,,,3329.508025,
,,,3329.570125,
,,,3329.5864,
,,,3329.62805,
,,,3329.67315,
,,,3329.6857,
,,,3329.707625,
,,,3329.766275,
,,,3329.79465,
,,,3329.803675,
,,,3329.84745,
,,,3329.875525,
,,,3329.88275,
,,,3329.89135,
,,,3329.9128,
,,,3329.932275,
,,,3329.94195,
,,,3329.979625,
,,,3330.00705,
,,,3330.099825,
,,,3330.1533,
,,,3330.17175,
,,,3330.1877,
,,,3330.22495,
,,,3330.234175,
,,,3330.24515,
,,,3330.251975,
,,,3330.2863,
,,,3330.29415,
,,,3330.303525,
,,,3330.3097,
,,,3330.3541,
,,,3330.363925,
,,,3330.38175,
,,,3330.476275,
,,,3330.498625,
,,,3330.5041,
,,,3330.549375,
,,,3330.559,
,,,3330.6527,
,,,3330.75315,
,,,3330.773325,
,,,3330.7932,
,,,3330.8091,
,,,3330.817075,
,,,3330.83815,
,,,3330.881475,
,,,3330.8903,
,,,3330.943325,
,,,3330.989525,
,,,3331.02715,
,,,3331.06645,
,,,3331.100625,
,,,3331.10845,
,,,3331.1407,
,,,3331.1539,
,,,3331.164875,
,,,3331.176275,
,,,3331.21215,
,,,3331.22305,
,,,3331.24575,
,,,3331.320325,
,,,3331.34575,
,,,3331.379025,
,,,3331.410525,
,,,3331.50875,
,,,3331.5145,
,,,3331.5342,
,,,3331.5412,
,,,3331.554,
,,,3331.5859,
,,,3331.6742,
,,,3331.748475,
,,,3331.833175,
,,,3331.847375,
,,,3331.86,
,,,3331.877625,
,,,3331.908475,
,,,3331.9827,
,,,3331.991875,
,,,3332.006975,
,,,3332.052025,
,,,3332.169575,
,,,3332.266275,
,,,3332.336025,
,,,3332.369325,
,,,3332.388525,
,,,3332.406675,
,,,3332.4114,
,,,3332.4253,
,,,3332.475175,
,,,3332.483925,
,,,3332.5289,
,,,3332.539625,
,,,3332.5486,
,,,3332.598275,
,,,3332.618675,
,,,3332.649575,
,,,3332.672375,
,,,3332.699125,
,,,3332.7462,
,,,3332.773525,
,,,3332.7898,
,,,3332.8009,
,,,3332.81695,
,,,3332.851325,
,,,3332.910025,
,,,3332.9706,
,,,3332.981725,
,,,3332.98815,
,,,3333.08495,
,,,3333.091625,
,,,3333.1114,
,,,3333.126925,
,,,3333.178725,
,,,3333.19045,
,,,3333.21475,
,,,3333.22305,
,,,3333.23275,
,,,3333.274875,
,,,3333.2826,
,,,3333.30615,
,,,3333.323325,
,,,3333.452625,
,,,3333.461325,
,,,3333.478175,
,,,3333.49335,
,,,3333.52915,
,,,3333.543825,
,,,3333.66025,
,,,3333.67,
,,,3333.67935,
,,,3333.690925,
,,,3333.711325,
,,,3333.73165,
,,,3333.755975,
,,,3333.774775,
,,,3333.85985,
,,,3333.88105,
,,,3333.906475,
,,,3333.91705,
,,,3333.9435,
,,,3333.969675,
,,,3333.980175,
,,,3333.9947,
,,,3334.02055,
,,,3334.1218,
,,,3334.14085,
,,,3334.1744,
,,,3334.284675,
,,,3334.370025,
,,,3334.546775,
,,,3334.583275,
,,,3334.60955,
,,,3334.71105,
,,,3334.72265,
,,,3334.735,
,,,3334.7598,
,,,3334.766625,
,,,3334.78325,
,,,3334.830225,
,,,3334.848175,
,,,3334.861425,
,,,3334.919975,
,,,3334.93035,
,,,3334.95405,
,,,3334.96885,
,,,3334.98305,
,,,3334.991075,
,,,3334.996675,
,,,3335.001425,
,,,3335.00805,
,,,3335.01615,
,,,3335.078625,
,,,3335.104875,
,,,3335.11795,
,,,3335.1294,
,,,3335.13975,
,,,3335.17855,
,,,3335.180775,
,,,3335.1885,
,,,3335.2002,
,,,3335.214425,
,,,3335.24945,
,,,3335.26175,
,,,3335.280075,
,,,3335.295625,
,,,3335.31355,
,,,3335.341875,
,,,3335.371425,
,,,3335.4095,
,,,3335.47735,
,,,3335.496425,
,,,3335.579825,
,,,3335.61065,
,,,3335.620325,
,,,3335.630875,
,,,3335.643,
,,,3335.675275,
,,,3335.70345,
,,,3335.7482,
,,,3335.7863,
,,,3335.80865,
,,,3335.821075,
,,,3335.832925,
,,,3335.84465,
,,,3335.8614,
,,,3335.874725,
,,,3335.88465,
,,,3335.91295,
,,,3335.956425,
,,,3335.9648,
,,,3336.02075,
,,,3336.0429,
,,,3336.071575,
,,,3336.0924,
,,,3336.110075,
,,,3336.124625,
,,,3336.133725,
,,,3336.159325,
,,,3336.1701,
,,,3336.17995,
,,,3336.214325,
,,,3336.2284,
,,,3336.2438,
,,,3336.268325,
,,,3336.283925,
,,,3336.331075,
,,,3336.385075,
,,,3336.4646,
,,,3336.4706,
,,,3336.507925,
,,,3336.589925,
,,,3336.6217,
,,,3336.62965,
,,,3336.7,
,,,3336.917425,
,,,3336.934925,
,,,3336.943625,
,,,3336.968075,
,,,3336.9916,
,,,3337.005675,
,,,3337.019175,
,,,3337.02975,
,,,3337.04435,
,,,3337.064825,
,,,3337.07735,
,,,3337.10325,
,,,3337.18905,
,,,3337.25055,
,,,3337.262575,
,,,3337.278475,
,,,3337.303075,
,,,3337.325175,
,,,3337.34235,
,,,3337.37565,
,,,3337.385225,
,,,3337.427125,
,,,3337.474025,
,,,3337.50705,
,,,3337.56415,
,,,3337.639525,
,,,3337.65925,
,,,3337.6874,
,,,3337.69805,
,,,3337.71865,
,,,3337.739225,
,,,3337.8431,
,,,3337.852375,
,,,3337.936575,
,,,3337.978225,
,,,3337.98495,
,,,3338.022725,
,,,3338.045275,
,,,3338.0962,
,,,3338.12215,
,,,3338.1685,
,,,3338.20745,
,,,3338.223575,
,,,3338.244825,
,,,3338.25505,
,,,3338.29135,
,,,3338.3654,
,,,3338.398725,
,,,3338.467875,
,,,3338.48005,
,,,3338.4963,
,,,3338.523175,
,,,3338.53135,
,,,3338.551075,
,,,3338.579125,
,,,3338.587075,
,,,3338.5931,
,,,3338.605925,
,,,3338.61295,
,,,3338.63715,
,,,3338.67155,
,,,3338.749275,
,,,3338.753925,
,,,3338.791525,
,,,3338.86135,
,,,3338.890075,
,,,3338.960075,
,,,3338.995325,
,,,3339.03155,
,,,3339.043525,
,,,3339.050775,
,,,3339.068525,
,,,3339.076925,
,,,3339.07975,
,,,3339.09685,
,,,3339.1107,
,,,3339.1372,
,,,3339.17845,
,,,3339.19695,
,,,3339.21545,
,,,3339.299275,
,,,3339.310625,
,,,3339.31575,
,,,3339.3335,
,,,3339.34795,
,,,3339.453025,
,,,3339.4915,
,,,3339.559625,
,,,3339.580975,
,,,3339.614075,
,,,3339.6588,
,,,3339.697975,
,,,3339.704275,
,,,3339.731125,
,,,3339.752925,
,,,3339.7777,
,,,3339.79715,
,,,3339.83735,
,,,3339.877575,
,,,3339.894275,
,,,3339.9946,
,,,3340.004775,
,,,3340.080675,
,,,3340.112275,
,,,3340.12005,
,,,3340.1304,
,,,3340.1688,
,,,3340.209575,
,,,3340.223325,
,,,3340.2453,
,,,3340.259925,
,,,3340.270225,
,,,3340.303275,
,,,3340.320975,
,,,3340.333725,
,,,3340.387675,
,,,3340.470425,
,,,3340.5715,
,,,3340.632775,
,,,3340.706175,
,,,3340.738625,
,,,3340.832875,
,,,3340.871725,
,,,3340.87975,
,,,3340.9381,
,,,3340.976925,
,,,3341.002675,
,,,3341.1087,
,,,3341.1152,
,,,3341.122375,
,,,3341.168175,
,,,3341.191725,
,,,3341.255025,
,,,3341.3025,
,,,3341.325725,
,,,3341.3395,
,,,3341.34545,
,,,3341.36105,
,,,3341.392375,
,,,3341.4188,
,,,3341.50145,
,,,3341.549225,
,,,3341.630525,
,,,3341.635525,
,,,3341.6622,
,,,3341.696125,
,,,3341.7404,
,,,3341.7603,
,,,3341.82795,
,,,3341.842025,
,,,3341.8497,
,,,3341.87405,
,,,3341.9776,
,,,3342.00005,
,,,3342.073275,
,,,3342.0965,
,,,3342.1056,
,,,3342.12015,
,,,3342.12895,
,,,3342.139025,
,,,3342.17575,
,,,3342.187075,
,,,3342.1948,
,,,3342.224225,
,,,3342.23195,
,,,3342.25335,
,,,3342.27085,
,,,3342.3046,
,,,3342.311675,
,,,3342.360025,
,,,3342.375925,
,,,3342.417675,
,,,3342.4748,
,,,3342.513175,
,,,3342.601525,
,,,3342.648075,
,,,3342.680175,
,,,3342.702975,
,,,3342.790125,
,,,3342.809025,
,,,3342.869225,
,,,3342.885175,
,,,3342.927875,
,,,3342.97005,
,,,3343.0458,
,,,3343.10845,
,,,3343.144975,
,,,3343.1892,
,,,3343.2215,
,,,3343.226675,
,,,3343.2443,
,,,3343.250025,
,,,3343.253775,
,,,3343.26155,
,,,3343.285975,
,,,3343.30905,
,,,3343.32395,
,,,3343.33565,
,,,3343.405375,
,,,3343.422725,
,,,3343.437175,
,,,3343.47915,
,,,3343.540975,
,,,3343.5498,
,,,3343.559625,
,,,3343.56925,
,,,3343.615325,
,,,3343.6797,
,,,3343.70325,
,,,3343.7493,
,,,3343.7634,
,,,3343.7694,
,,,3343.7861,
,,,3343.791675,
,,,3343.79755,
,,,3343.865475,
,,,3343.883875,
,,,3343.908325,
,,,3343.917125,
,,,3343.936475,
,,,3343.9796,
,,,3344.0033,
,,,3344.03175,
,,,3344.04645,
,,,3344.080875,
,,,3344.08795,
,,,3344.114,
,,,3344.13825,
,,,3344.1753,
,,,3344.2207,
,,,3344.239925,
,,,3344.299375,
,,,3344.3128,
,,,3344.31965,
,,,3344.32455,
,,,3344.33695,
,,,3344.340825,
,,,3344.3509,
,,,3344.371925,
,,,3344.38765,
,,,3344.430425,
,,,3344.511375,
,,,3344.6266,
,,,3344.716175,
,,,3344.767775,
,,,3344.7722,
,,,3344.790975,
,,,3344.81545,
,,,3344.824675,
,,,3344.832575,
,,,3344.839825,
,,,3344.8469,
,,,3344.856475,
,,,3344.873575,
,,,3344.881425,
,,,3344.9048,
,,,3344.95065,
,,,3344.956925,
,,,3345.019425,
,,,3345.21,
,,,3345.232875,
,,,3345.311875,
,,,3345.320725,
,,,3345.3365,
,,,3345.34235,
,,,3345.3752,
,,,3345.40415,
,,,3345.40535,
,,,3345.488775,
,,,3345.509375,
,,,3345.519775,
,,,3345.5743,
,,,3345.595525,
,,,3345.619975,
,,,3345.63615,
,,,3345.6623,
,,,3345.7224,
,,,3345.7324,
,,,3345.788425,
,,,3345.81185,
,,,3345.823075,
,,,3345.893325,
,,,3345.91,
,,,3345.921475,
,,,3345.92595,
,,,3345.945675,
,,,3345.955975,
,,,3345.969275,
