SPK_SPKC06a (excited),SPK_SPKC12a (no effect),SPK_SPKC12b (NA),SPK_SPKC16a (no effect),SPK_SPKC16b (short inhibition)
212.762725,308.995425,357.353675,,438.9496
212.827875,309.080225,357.526425,,438.9806
212.8507,309.125075,357.9387,,439.017425
212.8807,309.20875,357.982275,,439.123775
212.928525,309.22095,358.238425,,439.18405
212.955825,309.28155,358.272275,,439.290475
213.033825,309.333025,358.2873,,439.3499
213.05195,309.41405,358.471275,,439.41745
213.071125,309.5811,358.5646,,439.498
213.148275,309.714125,359.197875,,439.585175
213.1841,309.734125,359.271825,,439.6675
213.21435,309.764275,359.64615,,439.7063
213.231,309.7923,360.660525,,439.776575
213.31635,309.816575,361.20155,,439.847625
213.3642,309.836375,361.2186,,439.908175
213.443625,309.8596,361.336025,,439.96115
213.4492,309.8805,361.42945,,439.9917
213.47045,309.908875,361.48185,,440.2128
213.536775,309.967925,361.5307,,440.286275
213.543925,310.077125,361.647575,,440.360975
213.548,310.285925,361.9862,,440.40795
213.567075,310.31145,362.3095,,440.53655
213.67055,310.316,362.996775,,440.592325
213.696925,310.39175,363.388175,,440.630175
213.720425,310.4503,363.4016,,440.69725
213.763125,310.471475,363.516225,,440.73185
213.79375,310.527475,363.548425,,440.750175
213.797925,310.5712,363.8771,,440.784
213.815525,310.5772,364.469675,,440.822875
213.840075,310.598675,364.710325,,440.90495
213.853325,310.77385,364.94975,,440.941575
213.89285,310.8941,365.024675,,440.98245
214.030125,310.920275,365.300375,,441.0175
214.043825,310.947725,365.511325,,441.046375
214.047425,310.957975,365.53055,,441.07685
214.055375,311.031675,366.4241,,441.09915
214.09125,311.0608,366.68985,,441.1559
214.111025,311.0935,366.8499,,441.18625
214.186,311.22705,367.00685,,441.2012
214.348175,311.256,367.028675,,441.2454
214.403825,311.298875,367.16005,,441.321475
214.41375,311.3474,367.3702,,441.343425
214.494625,311.365975,367.3796,,441.3719
214.6222,311.384525,367.51405,,441.483625
214.667375,311.3949,367.6515,,441.5122
214.693975,311.438875,367.726775,,441.652225
214.73135,311.49785,367.83755,,441.679025
214.734775,311.5551,368.517975,,441.7522
214.746025,311.594125,368.620975,,441.850975
214.7827,311.6612,368.682875,,441.861925
214.858225,311.946375,369.066025,,441.90525
214.910275,312.0144,369.219925,,441.9225
214.925725,312.05325,369.29695,,441.95035
214.999925,312.067575,369.455325,,441.9748
215.029275,312.101275,370.0271,,441.9867
215.042525,312.1114,370.15395,,442.022775
215.072875,312.1485,370.28675,,442.04855
215.107875,312.182475,370.3994,,442.10735
215.129525,312.226075,370.6082,,442.16775
215.296175,312.23035,370.723425,,442.22225
215.3823,312.29535,370.767125,,442.24855
215.389875,312.331575,370.970025,,442.27385
215.401275,312.411825,371.125025,,442.31155
215.43345,312.4395,371.1845,,442.32675
215.548125,312.47895,371.643675,,442.345825
215.581725,312.50445,371.784975,,442.3761
215.624125,312.672625,371.8008,,442.456275
215.6864,312.705225,371.96795,,442.5013
215.739325,312.727375,372.0601,,442.520525
215.797475,312.73655,372.5026,,442.56215
215.84145,312.82585,373.2756,,442.6123
215.88455,312.871325,373.3849,,442.634775
215.8998,312.906475,373.483025,,442.6989
215.909925,312.943925,373.748375,,442.726425
215.932025,313.0328,374.10055,,442.73915
215.943925,313.059975,374.482775,,442.783525
216.01095,313.232875,374.6293,,442.8768
216.013325,313.248775,374.7909,,442.89445
216.042675,313.511,374.837025,,442.90945
216.057,313.59685,375.200175,,442.92365
216.094,313.672475,375.24075,,442.96315
216.14525,313.71235,375.2633,,443.0078
216.178675,313.734075,375.35445,,443.027775
216.2121,313.746975,375.388425,,443.06575
216.26165,313.8951,375.447375,,443.085975
216.268975,313.944975,375.4971,,443.1086
216.28085,313.97615,375.5056,,443.147625
216.301925,314.047675,375.7644,,443.163525
216.333725,314.07845,376.36,,443.21225
216.344275,314.12525,376.380125,,443.2435
216.363075,314.193,376.490925,,443.276275
216.422575,314.25915,376.540975,,443.30985
216.425625,314.353075,376.604725,,443.3725
216.441375,314.377775,376.691675,,443.398175
216.443975,314.4467,377.16795,,443.4489
216.453025,314.473825,377.277025,,443.46565
216.458175,314.49665,378.2124,,443.51225
216.51905,314.509275,378.37565,,443.536025
216.53265,314.51545,378.629175,,443.631325
216.543,314.52765,378.7281,,443.6455
216.60585,314.60665,378.753525,,443.714
216.635125,314.613625,378.993175,,443.75525
216.6626,314.620525,379.20045,,443.790125
216.679525,314.674625,379.273975,,443.807125
216.696275,314.699025,379.357175,,443.84185
216.706475,314.70125,379.462725,,443.865625
216.731225,314.82875,379.719875,,443.897625
216.752225,314.8704,380.00845,,443.950025
216.77995,314.9734,380.08335,,444.0144
216.795725,315.054725,380.11125,,444.016575
216.815925,315.08095,380.26655,,444.038625
216.896025,315.1165,380.421975,,444.06195
216.944825,315.152475,380.954775,,444.142425
217.00815,315.216225,381.64025,,444.177575
217.1316,315.280875,381.94705,,444.25975
217.162625,315.328625,382.312475,,444.35585
217.1638,315.407725,382.596875,,444.4005
217.200425,315.4506,383.206275,,444.427175
217.363875,315.526925,383.304825,,444.4579
217.5701,315.5608,383.37205,,444.489675
217.5995,315.614975,383.5161,,444.5307
217.618225,315.61695,383.728575,,444.57005
217.658275,315.69105,383.800325,,444.747775
217.683775,315.731125,384.01845,,444.89215
217.6939,315.796775,384.110075,,445.115725
217.73475,315.88785,384.144875,,445.198175
217.741075,315.99095,384.2149,,445.25355
217.749125,316.082625,384.346725,,445.288725
217.790225,316.22835,384.4307,,445.34935
217.802375,316.253825,384.5976,,445.481725
217.827625,316.3824,384.63505,,445.549425
217.842675,316.390275,384.7308,,445.574975
217.85725,316.4186,384.7819,,445.650725
217.8975,316.447225,384.942725,,445.728175
217.909425,316.4945,385.6761,,445.910675
217.9266,316.542925,386.6899,,445.926375
217.936775,316.616775,386.83855,,446.053025
217.942775,316.743575,387.128025,,446.104725
217.96805,316.90565,387.426925,,446.175875
217.975175,316.964925,387.706475,,446.30175
217.993425,316.97205,387.792275,,446.40265
218.0058,317.053925,388.481225,,446.66595
218.038,317.1157,388.7389,,446.766975
218.080725,317.15645,388.88725,,446.8147
218.0944,317.19275,388.92545,,446.871425
218.108975,317.199375,389.105225,,446.981725
218.1185,317.257575,389.4698,,447.006425
218.1411,317.2673,389.82335,,447.052475
218.16285,317.292675,389.935475,,447.2171
218.16435,317.411925,390.022375,,447.315675
218.177025,317.44915,390.219825,,447.38445
218.251475,317.47195,390.283025,,447.466125
218.255875,317.513675,390.4061,,447.805575
218.258625,317.537225,390.433425,,447.91755
218.28445,317.62305,390.436175,,447.949375
218.328625,317.64655,390.584,,447.98355
218.3742,317.689025,390.760525,,448.018625
218.38145,317.7013,390.866725,,448.0671
218.41595,317.9006,391.03615,,448.1155
218.427825,318.03575,391.160125,,448.1755
218.4583,318.187675,391.222,,448.25025
218.554175,318.20685,391.3389,,448.26115
218.58305,318.356875,391.528425,,448.28015
218.6194,318.41485,391.568275,,448.285825
218.64175,318.450125,391.66915,,448.295675
218.667,318.49785,391.766,,448.309925
218.682475,318.504125,392.212975,,448.335575
218.703675,318.529175,392.320125,,448.4196
218.7389,318.54735,393.3288,,448.519475
218.773075,318.575975,393.368825,,448.63005
218.779075,318.633425,393.7234,,448.655075
218.784825,318.66075,394.0862,,448.77645
218.875025,318.7415,394.3136,,448.7941
218.9398,318.753025,394.56795,,448.819875
218.940925,318.816775,394.923725,,448.843925
219.11065,318.92885,394.975525,,448.927875
219.172275,318.9532,395.218175,,448.94675
219.19065,318.9674,395.3788,,448.9688
219.22965,319.0002,395.46865,,448.981225
219.263375,319.020875,395.566425,,448.994375
219.32535,319.02435,396.375975,,449.0028
219.410425,319.03395,396.56355,,449.012775
219.4604,319.208425,396.946125,,449.041925
219.473575,319.253925,397.32185,,449.11315
219.49825,319.30955,397.868775,,449.198175
219.550225,319.330825,397.9828,,449.2231
219.564025,319.341125,398.1147,,449.289425
219.57795,319.40805,398.329225,,449.3587
219.591275,319.5081,398.574675,,449.441925
219.62625,319.6245,398.77775,,449.456525
219.638075,319.676325,399.538575,,449.513175
219.6606,319.75615,399.627275,,449.672475
219.6962,319.8118,399.765725,,449.6884
219.7167,319.9731,399.903075,,449.782275
219.77975,320.023975,400.05715,,449.79385
219.809775,320.061425,400.149725,,449.8257
219.82745,320.1143,400.267375,,449.861925
219.866225,320.192075,400.712475,,449.917875
219.871675,320.304425,400.9488,,450.01495
219.89645,320.332825,400.973525,,450.101075
219.9349,320.387525,401.2363,,450.173175
219.947675,320.549625,401.247525,,450.2029
219.990075,320.585975,401.375175,,450.227625
220.05345,320.605025,401.67745,,450.40515
220.0824,320.619675,401.94535,,450.5652
220.1294,320.6342,402.1848,,450.583525
220.149825,320.684025,402.240675,,450.59345
220.15135,320.766125,403.122125,,450.655325
220.181175,320.871275,403.3457,,450.697425
220.262075,320.941925,403.40375,,450.744875
220.293025,320.997575,403.899825,,450.840775
220.359025,321.0245,403.955675,,450.9376
220.361375,321.04485,404.0915,,450.9564
220.438625,321.061575,404.523,,450.98215
220.450675,321.081725,404.61775,,450.9971
220.453725,321.085325,404.867925,,451.027475
220.4932,321.12855,404.95405,,451.10565
220.555925,321.1477,405.284125,,451.1299
220.5615,321.167075,405.72375,,451.15925
220.609925,321.233575,405.854625,,451.17205
220.7025,321.323875,406.037875,,451.21495
221.060775,321.353875,406.0822,,451.232
221.092975,321.378975,406.1838,,451.31365
221.105925,321.46075,406.31385,,451.346375
221.1676,321.481425,406.4832,,451.391375
221.203225,321.584475,406.60615,,451.4057
221.370225,321.638775,407.0179,,451.42665
221.456425,321.712525,407.125275,,451.43515
221.49955,321.736375,407.5219,,451.49275
221.555725,321.7763,407.649025,,451.49715
221.60135,321.796425,407.8822,,451.50325
221.62865,321.87465,407.90075,,451.514375
221.635025,321.885925,408.1739,,451.5298
221.6482,321.894775,408.5401,,451.54585
221.649775,321.9392,408.63595,,451.5854
221.654975,322.091725,408.7007,,451.60465
221.6645,322.24985,408.783,,451.624125
221.67985,322.288925,408.921125,,451.690775
221.687925,322.304675,409.06115,,451.720825
221.704925,322.318325,409.161725,,451.745675
221.7207,322.33375,409.39595,,451.776475
221.732325,322.357875,409.41775,,451.7868
221.762725,322.371875,409.519725,,451.865775
221.797025,322.38325,409.542025,,451.900275
221.814275,322.565525,409.578075,,451.916175
221.81845,322.58445,410.0765,,451.930725
221.83915,322.604375,410.189325,,451.95575
221.8651,322.64765,410.219875,,451.9974
221.87495,322.65635,410.326475,,452.022975
221.926275,322.808625,410.387,,452.0461
221.953175,322.8866,410.4446,,452.0633
221.965125,322.931375,410.513,,452.076875
221.970275,323.030375,410.5284,,452.09995
222.015925,323.055425,410.790325,,452.11815
222.04515,323.09935,410.989225,,452.131575
222.06645,323.114025,411.004,,452.1523
222.075675,323.148075,411.084625,,452.19665
222.0847,323.189325,411.150125,,452.2386
222.0955,323.216625,411.18135,,452.265325
222.10595,323.2268,411.218125,,452.297225
222.1103,323.262725,411.506375,,452.319675
222.15725,323.27705,411.53825,,452.332375
222.1592,323.29275,411.55225,,452.40715
222.176375,323.29915,411.83035,,452.441625
222.198675,323.3296,411.84605,,452.454175
222.205075,323.393375,412.288375,,452.55455
222.2414,323.408225,412.723125,,452.5883
222.248325,323.43415,412.757725,,452.667025
222.255975,323.634675,413.058525,,452.707725
222.300075,323.654325,413.43685,,452.723575
222.309575,323.703175,413.6151,,452.736725
222.314825,323.712825,413.659425,,452.7564
222.33285,323.735,413.811625,,452.77375
222.349375,323.7653,413.979825,,452.793825
222.357975,323.861675,414.069775,,452.804975
222.37185,323.947025,414.1314,,452.840975
222.40975,324.044375,414.294575,,452.85175
222.416175,324.0845,414.30665,,452.888225
222.428425,324.155925,414.392825,,452.944825
222.436375,324.171325,414.40935,,452.9599
222.464425,324.2644,414.78755,,452.9849
222.47985,324.43545,414.804725,,453.008275
222.5192,324.527975,414.9708,,453.037075
222.5764,324.543225,415.093875,,453.115675
222.614775,324.58345,415.44595,,453.1302
222.639575,324.62465,415.672725,,453.1584
222.665375,324.75085,415.734175,,453.187475
222.696625,324.770775,415.778,,453.239075
222.703625,324.801425,415.905275,,453.31235
222.745325,324.834525,416.07915,,453.393725
222.76815,324.873325,416.082575,,453.4226
222.779525,324.9404,416.46115,,453.50655
222.796425,324.95935,416.65955,,453.527925
222.810725,324.997775,416.777075,,453.553925
222.84065,325.011275,416.784525,,453.5843
222.8749,325.0151,416.8228,,453.598425
222.895075,325.05415,417.175875,,453.645575
222.901475,325.073,417.31235,,453.684525
222.935125,325.0954,417.6415,,453.73145
222.947175,325.230325,417.67265,,453.74735
222.9563,325.258425,417.7583,,453.7806
222.9626,325.264625,417.958525,,453.80335
223.03915,325.321575,418.144375,,453.884875
223.0808,325.3527,418.490325,,453.94755
223.109,325.396875,418.9618,,453.9947
223.1252,325.408875,418.987625,,454.1204
223.17295,325.42695,419.00845,,454.338425
223.1939,325.476975,419.056525,,454.386675
223.292775,325.49515,419.220575,,454.41495
223.3352,325.534975,419.5435,,454.499025
223.3755,325.562075,419.58375,,454.54105
223.398625,325.59365,419.8198,,454.5884
223.46375,325.620575,419.8846,,454.68195
223.567275,325.642675,419.905025,,454.712725
223.6362,325.7517,419.9218,,454.761575
223.64435,325.81785,419.951825,,454.8045
223.660125,325.8435,420.17695,,454.8307
223.736225,325.99,420.393175,,454.890675
224.08905,325.994525,420.56975,,454.933225
224.114,326.035425,420.6485,,455.044925
224.142325,326.1092,421.0105,,455.094325
224.2161,326.16535,421.1504,,455.151975
224.3877,326.213675,421.1915,,455.17335
224.400825,326.2621,421.3254,,455.310625
224.495275,326.270025,421.48185,,455.4231
224.54605,326.28685,421.594975,,455.44345
224.59175,326.305475,421.697775,,455.51015
224.60645,326.333125,421.773275,,455.559525
224.666775,326.336925,421.976975,,455.65855
224.76385,326.351725,422.176425,,455.678225
224.781675,326.36025,422.2253,,455.728675
224.83215,326.512075,422.774975,,455.76375
224.927925,326.55475,422.866675,,455.7912
224.93325,326.576075,423.376575,,455.842525
224.942425,326.58345,423.66035,,455.95445
224.9723,326.62315,423.771525,,455.973575
225.006925,326.646,423.823725,,456.017125
225.11625,326.649275,423.870475,,456.091925
225.15305,326.7053,423.921625,,456.14005
225.168775,326.7311,424.00695,,456.257825
225.19505,326.7594,424.5351,,456.325425
225.26945,326.792525,424.54065,,456.337575
225.2801,326.878625,424.754725,,456.387325
225.3265,326.945825,424.764475,,456.47845
225.3303,327.058375,424.892925,,456.764825
225.389525,327.06355,424.902625,,456.784475
225.413275,327.083825,424.9945,,456.801475
225.445475,327.151,425.44585,,456.861425
225.4784,327.206925,425.5125,,456.89425
225.515575,327.26155,425.591525,,456.961675
225.6446,327.425725,425.7127,,457.01485
225.681975,327.48805,425.97745,,457.10275
225.71585,327.585625,426.051625,,457.216775
225.75625,327.6248,426.120825,,457.26195
225.843875,327.6643,426.162525,,457.31685
225.901625,327.686325,426.2461,,457.35635
225.94615,327.7238,426.514525,,457.466025
226.053275,327.793125,426.595275,,457.49905
226.0722,327.809775,426.948975,,457.57355
226.096075,327.84185,427.35495,,457.589975
226.1259,327.844425,427.5856,,457.63525
226.14005,327.943775,427.66465,,457.700725
226.18825,327.977675,427.6951,,457.88955
226.22875,328.016525,427.741225,,458.1332
226.25905,328.09985,428.426925,,458.271225
226.2611,328.12775,428.7698,,458.32825
226.298975,328.19135,429.242175,,458.359875
226.32465,328.2305,429.393575,,458.41865
226.356775,328.321275,429.415,,458.460125
226.375925,328.3518,429.5429,,458.4821
226.386875,328.40225,430.142575,,458.508575
226.391925,328.48965,430.277425,,458.546925
226.4017,328.525425,430.325775,,458.593975
226.4148,328.547375,430.5155,,458.630925
226.459425,328.578925,431.264025,,458.71065
226.518425,328.6206,431.626,,458.782175
226.5479,328.6578,432.322375,,458.856775
226.57055,328.69,432.335775,,459.106275
226.5804,328.8805,432.36025,,459.220375
226.5979,328.993775,432.687075,,459.28735
226.603,329.003475,432.7563,,459.377625
