SPK_SPKC10a (exc),SPK_SPKC10b (exc),SPK_SPKC11a (inhi),SPK_SPKC13a (exc),SPK_SPKC14b (inhi)
,326.377825,290.4854,323.2869,289.311125
,326.399025,290.535025,323.324825,289.321975
,326.418175,290.610775,323.364275,289.3366
,326.46035,290.62365,323.390075,289.35085
,326.46565,290.630975,323.4357,289.359725
,326.48675,290.649125,323.50595,289.377925
,326.53095,290.656175,323.54615,289.421525
,326.552225,290.66535,323.576275,289.466125
,326.624975,290.6817,323.631,289.537875
,326.6409,290.702925,323.664175,289.574
,326.677375,290.716325,323.69865,289.5857
,326.6957,290.727775,323.7204,289.596975
,326.740225,290.7387,323.7638,289.60335
,326.760875,290.75605,323.8143,289.61115
,326.792575,290.794625,323.8543,289.6245
,326.818375,290.8799,323.8985,289.632425
,326.838475,290.957025,323.93795,289.6429
,326.864925,290.97585,323.968425,289.65
,326.91755,290.99425,324.005825,289.658375
,327.041825,291.00875,324.0389,289.66855
,327.12345,291.021125,324.0736,289.678625
,327.135025,291.030275,324.123125,289.6895
,327.1499,291.0416,324.1497,289.70435
,327.161475,291.0479,324.199375,289.728275
,327.1864,291.058125,324.224225,289.772625
,327.2683,291.064775,324.25645,289.854025
,327.2959,291.085275,324.28525,289.934875
,327.324775,291.09755,324.3129,289.97135
,327.353425,291.1132,324.35145,289.988425
,327.44115,291.132075,324.413675,290.007575
,327.543625,291.155275,324.4724,290.02315
,327.67925,291.3407,324.53175,290.0334
,327.704025,291.404275,324.54605,290.050375
,327.728025,291.423775,324.567125,290.0591
,327.75425,291.43925,324.58965,290.07355
,327.781375,291.445375,324.617375,290.08815
,327.803225,291.456775,324.677575,290.109025
,327.837075,291.476275,324.717875,290.1307
,327.8762,291.492825,324.814875,290.2162
,327.909725,291.502725,324.864275,290.3186
,327.955,291.51335,324.917825,290.3334
,328.016025,291.529475,324.9293,290.34605
,328.039775,291.539475,324.94405,290.369575
,328.0777,291.562225,324.970925,290.37975
,328.1433,291.572725,324.989775,290.388475
,328.1865,291.5934,325.050325,290.397425
,328.21875,291.605225,325.093025,290.410925
,328.257675,291.61565,325.124,290.4184
,328.3165,291.6382,325.150225,290.428925
,328.36205,291.654275,325.174775,290.438975
,328.38675,291.70785,325.2582,290.446775
,328.48465,291.9082,325.276275,290.459075
,328.518875,291.93415,325.303775,290.46865
,328.5296,291.946325,325.339475,290.4802
,328.5624,291.958,325.381575,290.525875
,328.59665,291.972175,325.4687,290.625425
,328.707175,291.97825,325.507875,290.63855
,328.809875,291.990675,325.5647,290.6523
,328.840925,292.002925,325.6184,290.682675
,328.858025,292.0133,325.6518,290.6949
,328.8828,292.020425,325.701175,290.703375
,328.904925,292.035225,325.732275,290.722175
,328.928625,292.05205,325.761575,290.729675
,328.97165,292.0679,325.799075,290.73775
,329.03075,292.0862,325.836875,290.74715
,329.040525,292.0973,325.901825,290.7549
,329.152325,292.108725,325.93325,290.7662
,329.19335,292.12545,325.959825,290.7791
,329.248025,292.147125,325.982725,290.79825
,329.417175,292.157575,326.058,290.813775
,329.4502,292.169525,326.1077,290.8372
,329.478975,292.1822,326.156475,290.8554
,329.510125,292.1899,326.201075,290.88105
,329.56885,292.20175,326.247775,290.9189
,329.5875,292.214275,326.29015,290.977875
,329.61395,292.221475,326.30815,291.01195
,329.6325,292.234325,326.32995,291.0277
,329.653475,292.254925,326.339525,291.041525
,329.68145,292.27005,326.36835,291.064725
,329.69985,292.2849,326.383275,291.075875
,329.729325,292.302625,326.40075,291.089625
,329.980075,292.326275,326.446075,291.105825
,330.021375,292.38905,326.493175,291.12065
,330.04445,292.615075,326.555525,291.136
,330.052325,292.626925,326.640275,291.159425
,330.084725,292.6345,326.71915,291.213325
,330.095275,292.6529,326.732275,291.278175
,330.107575,292.66185,326.754625,291.31385
,330.13105,292.675325,326.76885,291.37725
,330.17535,292.68365,326.800925,291.3902
,330.2803,292.696425,326.8304,291.4024
,330.2936,292.702625,326.865875,291.4137
,330.35215,292.715275,326.9146,291.423575
,330.3802,292.722725,326.95405,291.43595
,330.412475,292.73145,326.9931,291.4565
,330.41945,292.754425,327.02535,291.4634
,330.456075,292.76615,327.08345,291.472075
,330.493475,292.7771,327.122125,291.4812
,330.515275,292.785675,327.1809,291.493225
,330.549025,292.795725,327.23025,291.502225
,330.5905,292.821775,327.269325,291.51595
,330.623625,292.8344,327.296975,291.529275
,330.6662,292.84215,327.305925,291.540725
,330.68605,292.854975,327.31245,291.5607
,330.7296,292.86445,327.3224,291.592425
,330.757275,292.875125,327.3451,291.601675
,330.79785,292.8856,327.365425,291.6129
,330.858225,292.89845,327.406925,291.62705
,330.889775,292.912225,327.4386,291.640625
,330.928875,292.922275,327.4984,291.65465
,330.96225,292.932025,327.60315,291.6732
,330.992975,292.93975,327.686175,291.68965
,331.019275,292.9476,327.70235,291.710075
,331.052125,292.955975,327.7095,291.728575
,331.0776,292.96125,327.750425,291.7576
,331.101925,292.9696,327.764575,291.80565
,331.128575,292.979975,327.7793,291.843825
,331.160625,292.984025,327.800825,291.909025
,331.190775,292.992175,327.83495,291.93505
,331.206375,292.996,327.867025,291.95195
,331.26095,293.00025,327.879675,291.9646
,331.30765,293.0033,327.903175,291.97985
,331.35775,293.008475,327.943175,291.9921
,331.392025,293.011875,327.9667,292.01335
,331.4126,293.01905,327.993025,292.02535
,331.4412,293.027825,328.012475,292.039225
,331.457975,293.045575,328.0664,292.068225
,331.4896,293.052125,328.086,292.0861
,331.51005,293.0649,328.108625,292.0969
,331.540625,293.07715,328.123825,292.116
,331.571525,293.08595,328.158775,292.1378
,331.5998,293.1019,328.20645,292.1561
,331.640175,293.34115,328.230575,292.168925
,331.668825,293.357225,328.2493,292.189
,331.70295,293.37485,328.26745,292.212325
,331.7429,293.38865,328.3008,292.225875
,331.7655,293.404025,328.357925,292.24595
,331.787675,293.41735,328.431175,292.25865
,331.812075,293.433675,328.475825,292.269225
,331.82435,293.45725,328.498225,292.284825
,331.84285,293.50735,328.5136,292.308675
,331.892575,293.520425,328.526925,292.33345
,331.986825,293.544675,328.54455,292.405825
,332.0243,293.556825,328.55985,292.549125
,332.06755,293.576775,328.575675,292.601425
,332.10075,293.584075,328.5886,292.617975
,332.1368,293.59165,328.624375,292.626325
,332.1639,293.597125,328.6874,292.632925
,332.18795,293.603375,328.741475,292.638375
,332.198525,293.607175,328.7738,292.642375
,332.2134,293.61435,328.847475,292.645525
,332.24155,293.6188,328.871775,292.659175
,332.265775,293.622525,328.880525,292.663925
,332.301975,293.62755,328.888725,292.668325
,332.3184,293.63095,328.97815,292.671575
,332.366525,293.634125,329.01145,292.67495
,332.4268,293.637825,329.031525,292.6795
,332.4874,293.641675,329.05675,292.683675
,332.55595,293.644925,329.0897,292.68945
,332.59065,293.6463,329.132525,292.693675
,332.64195,293.64915,329.21705,292.702925
,332.6594,293.65335,329.27745,292.708375
,332.693175,293.657625,329.328,292.710675
,332.7567,293.675025,329.4292,292.71585
,332.82735,293.6832,329.45835,292.743475
,332.856925,293.6893,329.46785,292.751825
,332.881975,293.696875,329.478125,292.7585
,332.9005,293.7087,329.49765,292.76435
,332.9481,293.72305,329.5179,292.771075
,333.050325,293.73515,329.543075,292.7873
,333.136625,293.752825,329.5567,292.801675
,333.1635,293.769275,329.583375,292.827125
,333.175625,293.8022,329.614125,292.83775
,333.200625,293.837575,329.63175,292.848975
,333.210425,294.0084,329.6538,292.8722
,333.32005,294.0467,329.668575,292.8782
,333.404775,294.069575,329.684225,292.8843
,333.4258,294.083675,329.7226,292.890025
,333.444,294.100925,329.803175,292.8984
,333.4484,294.11055,329.8876,292.905175
,333.463775,294.122725,329.92895,292.91235
,333.47965,294.1303,329.961375,292.928375
,333.528425,294.139325,329.978725,292.933025
,333.56375,294.1477,329.9871,292.949375
,333.6704,294.15605,329.9984,292.9703
,333.8572,294.167975,330.006775,292.975675
,333.95405,294.182875,330.053775,292.9802
,333.989075,294.206175,330.08575,292.986925
,334.025675,294.23845,330.126425,292.99455
,334.050375,294.470325,330.241425,293.00185
,334.0745,294.475325,330.29195,293.009575
,334.126025,294.484,330.325725,293.014975
,334.196775,294.49465,330.348925,293.02625
,334.339075,294.50505,330.365775,293.04355
,334.360875,294.51965,330.4016,293.0552
,334.3887,294.527025,330.438325,293.06215
,334.4203,294.537125,330.45835,293.069175
,334.480325,294.54855,330.4969,293.07725
,334.526125,294.561,330.537125,293.0878
,334.569425,294.603125,330.5751,293.0988
,334.59375,294.80665,330.61285,293.10825
,334.629225,294.83795,330.6553,293.128525
,334.65895,294.84965,330.69855,293.167425
,334.677525,294.8745,330.743725,293.212625
,334.7051,294.8976,330.81685,293.249075
,334.764,294.945775,330.85425,293.331975
,334.788425,294.979225,330.8921,293.354975
,334.811875,295.00125,330.929275,293.372725
,334.885075,295.026875,330.969975,293.3864
,334.949375,295.101975,331.019425,293.399025
,334.95195,295.154275,331.0991,293.41235
,334.986225,295.168975,331.12935,293.4205
,335.0144,295.192,331.1438,293.43315
,335.088225,295.2018,331.1751,293.442
,335.132675,295.224925,331.199825,293.45005
,335.165525,295.236775,331.2224,293.464625
,335.20625,295.2715,331.234975,293.510625
,335.2552,295.3111,331.258175,293.522125
,335.302775,295.35355,331.290775,293.537075
,335.324875,295.395225,331.322325,293.548825
,335.35075,295.455575,331.36345,293.55855
,335.382025,295.48025,331.397575,293.57535
,335.402875,295.4987,331.43675,293.5817
,335.429325,295.513975,331.5032,293.5876
,335.4625,295.527125,331.5303,293.594075
,335.5026,295.53765,331.58025,293.6052
,335.54065,295.67405,331.604925,293.610225
,335.570975,295.7624,331.652425,293.615525
,335.59955,295.77465,331.695675,293.618725
,335.644625,295.78915,331.7374,293.623575
,335.67515,295.803225,331.80885,293.6333
,335.697075,295.81,331.86085,293.640525
,335.717325,295.81545,331.884575,293.645575
,335.742475,295.83655,331.917025,293.650675
,335.76845,295.8435,331.962925,293.655575
,335.85695,295.853375,332.008575,293.65915
,335.8924,295.860125,332.06385,293.667075
,335.924075,295.86485,332.102625,293.681875
,335.989425,295.87145,332.1264,293.691475
,336.0356,295.88055,332.155625,293.70425
,336.082725,295.89175,332.19885,293.715575
,336.1163,295.90525,332.233625,293.728175
,336.14005,295.91895,332.27745,293.74145
,336.14955,295.933575,332.3448,293.75195
,336.163425,295.9546,332.416,293.774175
,336.178125,295.97235,332.455325,293.786025
,336.2102,295.98875,332.48485,293.801775
,336.233725,296.012525,332.4968,293.8174
,336.275325,296.255475,332.50755,293.833775
,336.303575,296.3479,332.5303,293.85035
,336.325475,296.377425,332.5418,293.8719
,336.3562,296.394875,332.554925,293.90075
,336.422925,296.41115,332.573525,293.926925
,336.469975,296.435875,332.589225,293.9748
,336.499075,296.444925,332.621875,294.05185
,336.5781,296.4525,332.6639,294.076
,336.615925,296.4736,332.69945,294.0959
,336.6305,296.4786,332.755775,294.11235
,336.64705,296.4977,332.832325,294.1244
,336.677425,296.506325,332.868725,294.14935
,336.707875,296.529375,332.903175,294.159525
,336.7696,296.544525,332.9275,294.172525
,336.858225,296.55115,332.952375,294.1837
,336.911575,296.56085,332.976625,294.24245
,336.9354,296.57005,333.023925,294.324025
,336.958975,296.582,333.078825,294.39085
,336.979725,296.596425,333.1263,294.457175
,337.00375,296.6055,333.158125,294.4781
,337.0314,296.613325,333.184775,294.490825
,337.064375,296.623075,333.203425,294.50285
,337.1356,296.633675,333.233325,294.51545
,337.2232,296.643875,333.284575,294.5251
,337.278,296.65015,333.351775,294.56465
,337.3296,296.65805,333.406625,294.5831
,337.4117,296.6657,333.43865,294.609675
,337.462575,296.6699,333.4562,294.68655
,337.4751,296.689825,333.468475,294.717825
,337.4915,296.6953,333.4831,294.752175
,337.508425,296.701075,333.516725,294.793875
,337.53645,296.70835,333.539375,294.8128
,337.539325,296.720125,333.558125,294.83125
,337.57525,296.726325,333.606425,294.844125
,337.595575,296.73755,333.6435,294.86585
,337.627125,296.74785,333.72485,294.87865
,337.703825,296.756,333.77605,294.90365
,337.752975,296.76415,333.843575,294.945
,337.8111,296.78265,333.900775,294.99005
,337.837425,296.796175,333.929475,295.071825
,337.860375,296.820425,333.982575,295.133025
,337.8798,296.861475,334.00665,295.16315
,337.915825,296.882225,334.044075,295.182875
,337.952625,297.1093,334.074425,295.197275
,337.989,297.111775,334.09205,295.2128
,338.023325,297.159225,334.11345,295.226675
,338.111225,297.211425,334.1727,295.24785
,338.148675,297.23605,334.2845,295.265525
,338.192875,297.2462,334.35215,295.28445
,338.297125,297.253825,334.42145,295.32
,338.39935,297.265925,334.47325,295.3655
,338.402475,297.2753,334.518075,295.4171
,338.424625,297.362625,334.55185,295.4539
,338.447575,297.379525,334.605275,295.489775
,338.49635,297.420225,334.623325,295.504025
,338.50795,297.451175,334.653025,295.556425
,338.532225,297.4816,334.672575,295.5897
,338.576,297.525,334.68915,295.67095
,338.601325,297.537675,334.765675,295.716475
,338.6718,297.5549,334.790725,295.7601
,338.7197,297.56425,334.8228,295.779275
,338.7992,297.575175,334.855025,295.78865
,338.8287,297.590525,334.89255,295.80055
,338.861475,297.60025,334.935325,295.808475
,338.89755,297.62185,334.9675,295.828375
,338.9804,297.6332,335.007425,295.8363
,339.114575,297.6443,335.0654,295.83985
,339.125625,297.655975,335.114775,295.8483
,339.14435,297.664425,335.14285,295.8542
,339.16125,297.67315,335.18525,295.8602
,339.1823,297.684775,335.22085,295.873175
,339.2298,297.702575,335.270375,295.879675
,339.32125,297.715175,335.317325,295.88645
,339.449025,297.737225,335.352225,295.89465
,339.4674,297.773525,335.37605,295.910725
,339.4877,297.8881,335.414575,295.924475
,339.503275,297.923625,335.453925,295.93745
,339.51595,297.944825,335.497925,295.948925
,339.547975,297.957025,335.544075,295.958325
,339.57375,297.979325,335.602425,295.965575
,339.59665,297.98625,335.631525,295.978775
,339.630725,297.992075,335.669875,295.998225
,339.7063,298.008075,335.745075,296.007125
,339.73015,298.016125,335.8072,296.021675
,339.749875,298.0226,335.836375,296.0391
,339.7669,298.03225,335.94965,296.065625
,339.780575,298.0414,336.00905,296.0991
,339.822475,298.0507,336.065175,296.1883
,339.859025,298.063825,336.125325,296.226
,339.947825,298.08805,336.158375,296.245675
,339.98855,298.139275,336.16685,296.265
,340.032525,298.244425,336.177025,296.300075
,340.05945,298.267425,336.18785,296.339875
,340.086975,298.27565,336.196875,296.368425
,340.1171,298.28625,336.216275,296.39415
,340.157125,298.295825,336.245325,296.40445
,340.17775,298.304675,336.264125,296.42125
,340.20025,298.312325,336.2825,296.431375
,340.23885,298.318825,336.3013,296.43975
,340.27465,298.325125,336.323025,296.44665
,340.2902,298.330425,336.3546,296.45505
,340.304475,298.33605,336.372675,296.46115
,340.366425,298.343525,336.389425,296.469275
,340.4512,298.35115,336.413,296.480425
,340.52895,298.36,336.4338,296.4868
,340.5857,298.38175,336.453175,296.491975
,340.621675,298.40575,336.534225,296.4969
,340.642825,298.447025,336.64295,296.501625
,340.668425,298.4823,336.6549,296.506475
,340.695675,298.535375,336.66535,296.51725
,340.722725,298.5547,336.69105,296.5231
,340.738325,298.569675,336.733725,296.544025
,340.7596,298.582125,336.809625,296.554825
,340.7897,298.5966,336.861575,296.5626
,340.86755,298.617925,336.945375,296.5703
,341.023725,298.631,336.981475,296.580425
,341.0468,298.879275,336.9994,296.5935
,341.06045,298.894275,337.011375,296.603025
,341.0686,298.902125,337.03165,296.612275
,341.08235,298.907775,337.054175,296.625175
,341.1114,298.914975,337.071,296.638825
,341.124475,298.921675,337.0891,296.6555
,341.159325,298.928175,337.128675,296.66895
,341.187275,298.934775,337.1645,296.6808
,341.246025,298.95575,337.214375,296.70205
,341.363,298.96925,337.2489,296.712825
,341.414225,298.980175,337.3086,296.7293
,341.43345,299.00355,337.3501,296.743425
