SPK_SPKC01c,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC12a
691.757025,,,,
691.7683,,,,
691.77805,,,,
691.80395,,,,
691.817575,,,,
691.83695,,,,
691.864875,,,,
691.887925,,,,
691.903675,,,,
691.921075,,,,
691.94085,,,,
691.957225,,,,
691.970725,,,,
691.983475,,,,
691.998,,,,
692.0168,,,,
692.03115,,,,
692.0416,,,,
692.055175,,,,
692.06455,,,,
692.0771,,,,
692.0873,,,,
692.1013,,,,
692.118025,,,,
692.154725,,,,
692.163675,,,,
692.18425,,,,
692.2064,,,,
692.21495,,,,
692.23825,,,,
692.25335,,,,
692.268425,,,,
692.280925,,,,
692.2961,,,,
692.3099,,,,
692.318725,,,,
692.3296,,,,
692.33855,,,,
692.350225,,,,
692.359825,,,,
692.372375,,,,
692.3841,,,,
692.3899,,,,
692.4002,,,,
692.412275,,,,
692.4276,,,,
692.44035,,,,
692.449125,,,,
692.457625,,,,
692.4664,,,,
692.483275,,,,
692.495925,,,,
692.507125,,,,
692.5225,,,,
692.536975,,,,
692.5526,,,,
692.562725,,,,
692.574525,,,,
692.589525,,,,
692.603,,,,
692.611225,,,,
692.62495,,,,
692.640725,,,,
692.649175,,,,
692.659225,,,,
692.667675,,,,
692.67585,,,,
692.68445,,,,
692.693575,,,,
692.7085,,,,
692.723,,,,
692.7361,,,,
692.7488,,,,
692.761525,,,,
692.7694,,,,
692.777625,,,,
692.7834,,,,
692.790275,,,,
692.80005,,,,
692.81015,,,,
692.8234,,,,
692.830525,,,,
692.846575,,,,
692.867075,,,,
692.87595,,,,
692.894725,,,,
692.909425,,,,
692.92795,,,,
692.933825,,,,
692.945025,,,,
692.951175,,,,
692.956775,,,,
692.966375,,,,
692.974725,,,,
692.987525,,,,
693.000775,,,,
693.0066,,,,
693.013575,,,,
693.019275,,,,
693.02935,,,,
693.034925,,,,
693.055975,,,,
693.064425,,,,
693.06955,,,,
693.081375,,,,
693.0892,,,,
693.107375,,,,
693.11665,,,,
693.1266,,,,
693.136625,,,,
693.14155,,,,
693.149125,,,,
693.15525,,,,
693.1644,,,,
693.174425,,,,
693.1839,,,,
693.19015,,,,
693.2029,,,,
693.224975,,,,
693.23355,,,,
693.23975,,,,
693.253225,,,,
693.258925,,,,
693.272025,,,,
693.280425,,,,
693.29405,,,,
693.301975,,,,
693.3164,,,,
693.340475,,,,
693.354575,,,,
693.368875,,,,
693.3755,,,,
693.38215,,,,
693.390475,,,,
693.4028,,,,
693.42615,,,,
693.4374,,,,
693.450775,,,,
693.464125,,,,
693.477725,,,,
693.49025,,,,
693.500075,,,,
693.5174,,,,
693.528225,,,,
693.54055,,,,
693.5517,,,,
693.562775,,,,
693.574075,,,,
693.583275,,,,
693.5978,,,,
693.6075,,,,
693.62185,,,,
693.644175,,,,
693.661025,,,,
693.682175,,,,
693.693775,,,,
693.71175,,,,
693.720825,,,,
693.738375,,,,
693.74755,,,,
693.757575,,,,
693.762925,,,,
693.77025,,,,
693.774075,,,,
693.784875,,,,
693.790875,,,,
693.807075,,,,
693.815375,,,,
693.833275,,,,
693.847375,,,,
693.864575,,,,
693.8741,,,,
693.8828,,,,
693.894525,,,,
693.90165,,,,
693.9171,,,,
693.921925,,,,
693.931625,,,,
693.937875,,,,
693.94995,,,,
693.96075,,,,
693.971,,,,
693.97855,,,,
693.988325,,,,
694.00125,,,,
694.016875,,,,
694.0314,,,,
694.042325,,,,
694.05145,,,,
694.064025,,,,
694.0749,,,,
694.083775,,,,
694.109925,,,,
694.11515,,,,
694.125325,,,,
694.133625,,,,
694.13905,,,,
694.146725,,,,
694.155075,,,,
694.162925,,,,
694.168075,,,,
694.17815,,,,
694.181975,,,,
694.189125,,,,
694.195375,,,,
694.2057,,,,
694.2129,,,,
694.21945,,,,
694.225225,,,,
694.23085,,,,
694.2388,,,,
694.26295,,,,
694.27655,,,,
694.284025,,,,
694.2933,,,,
694.313925,,,,
694.327475,,,,
694.358325,,,,
694.372,,,,
694.377675,,,,
694.38365,,,,
694.389925,,,,
694.401325,,,,
694.406625,,,,
694.41885,,,,
694.4576,,,,
694.476825,,,,
694.486425,,,,
694.50215,,,,
694.529725,,,,
694.545175,,,,
694.5597,,,,
694.572125,,,,
694.5826,,,,
694.597,,,,
694.6102,,,,
694.61365,,,,
694.61695,,,,
694.629225,,,,
694.63715,,,,
694.641725,,,,
694.6444,,,,
694.651775,,,,
694.691275,,,,
694.708975,,,,
694.726275,,,,
694.739625,,,,
694.74835,,,,
694.76385,,,,
694.7747,,,,
694.78635,,,,
694.790525,,,,
694.793275,,,,
694.79685,,,,
694.79935,,,,
694.80205,,,,
694.806375,,,,
694.80965,,,,
694.818275,,,,
694.8224,,,,
694.870125,,,,
694.88535,,,,
694.899525,,,,
694.9102,,,,
694.9175,,,,
694.92995,,,,
694.93865,,,,
694.95715,,,,
694.964025,,,,
694.9806,,,,
694.98995,,,,
695.006125,,,,
695.024,,,,
695.03405,,,,
695.0479,,,,
695.063275,,,,
695.074275,,,,
695.08855,,,,
695.0983,,,,
695.10785,,,,
695.116625,,,,
695.123225,,,,
695.129975,,,,
695.139325,,,,
695.147075,,,,
695.15685,,,,
695.167575,,,,
695.17595,,,,
695.200975,,,,
695.20835,,,,
695.219975,,,,
695.236375,,,,
695.242475,,,,
695.24775,,,,
695.263325,,,,
695.272325,,,,
695.301025,,,,
695.31035,,,,
695.3209,,,,
695.33415,,,,
695.346575,,,,
695.361675,,,,
695.37505,,,,
695.388975,,,,
695.40355,,,,
695.42815,,,,
695.439575,,,,
695.45745,,,,
695.46965,,,,
695.47535,,,,
695.48075,,,,
695.487225,,,,
695.494375,,,,
695.503025,,,,
695.508475,,,,
695.514075,,,,
695.521075,,,,
695.52815,,,,
695.53465,,,,
695.544475,,,,
695.553525,,,,
695.5632,,,,
695.57255,,,,
695.5795,,,,
695.588725,,,,
695.596975,,,,
695.60295,,,,
695.6092,,,,
695.6189,,,,
695.629525,,,,
695.64365,,,,
695.65615,,,,
695.6658,,,,
695.686775,,,,
695.699425,,,,
695.7123,,,,
695.729725,,,,
695.745625,,,,
695.763575,,,,
695.78285,,,,
695.8155,,,,
695.833575,,,,
695.849675,,,,
695.8609,,,,
695.875525,,,,
695.8931,,,,
695.904375,,,,
695.916625,,,,
695.93345,,,,
695.951675,,,,
695.965175,,,,
695.985475,,,,
696.027375,,,,
696.046575,,,,
696.065375,,,,
696.08325,,,,
696.097275,,,,
696.120075,,,,
696.141575,,,,
696.160775,,,,
696.17205,,,,
696.18915,,,,
696.197075,,,,
696.208425,,,,
696.2187,,,,
696.230725,,,,
696.2495,,,,
696.26515,,,,
696.279725,,,,
696.31215,,,,
696.33075,,,,
696.352625,,,,
696.37275,,,,
696.389325,,,,
696.415225,,,,
696.432,,,,
696.45215,,,,
696.475725,,,,
696.4947,,,,
696.521175,,,,
696.542725,,,,
696.559475,,,,
696.5798,,,,
696.599825,,,,
696.622175,,,,
696.63415,,,,
696.63865,,,,
696.6429,,,,
696.6458,,,,
696.649125,,,,
696.65205,,,,
696.6572,,,,
696.674,,,,
696.68145,,,,
696.689675,,,,
696.6944,,,,
696.70485,,,,
696.7168,,,,
696.730925,,,,
696.761575,,,,
696.777575,,,,
696.79,,,,
696.80585,,,,
696.817375,,,,
696.827725,,,,
696.855725,,,,
696.867725,,,,
696.877075,,,,
696.893125,,,,
696.905425,,,,
696.91165,,,,
696.91745,,,,
696.922675,,,,
696.931075,,,,
696.94155,,,,
696.946,,,,
696.950625,,,,
696.955175,,,,
696.9626,,,,
696.972525,,,,
696.978725,,,,
696.986425,,,,
696.99115,,,,
696.99605,,,,
697.01055,,,,
697.021625,,,,
697.0259,,,,
697.03985,,,,
697.046,,,,
697.0629,,,,
697.070825,,,,
697.0947,,,,
697.1139,,,,
697.1258,,,,
697.13785,,,,
697.15295,,,,
697.169425,,,,
697.18325,,,,
697.198725,,,,
697.21725,,,,
697.240725,,,,
697.25455,,,,
697.261225,,,,
697.276525,,,,
697.29555,,,,
697.30605,,,,
697.31085,,,,
697.315925,,,,
697.32395,,,,
697.352475,,,,
697.3624,,,,
697.371825,,,,
697.3849,,,,
697.399125,,,,
697.417425,,,,
697.4339,,,,
697.449125,,,,
697.476425,,,,
697.48565,,,,
697.514875,,,,
697.52985,,,,
697.543475,,,,
697.5574,,,,
697.57285,,,,
697.580525,,,,
697.5845,,,,
697.59045,,,,
697.600875,,,,
697.612325,,,,
697.621975,,,,
697.629825,,,,
697.6413,,,,
697.65745,,,,
697.66865,,,,
697.681175,,,,
697.696,,,,
697.70605,,,,
697.71705,,,,
697.72345,,,,
697.737275,,,,
697.74345,,,,
697.74965,,,,
697.756425,,,,
697.766175,,,,
697.774325,,,,
697.794325,,,,
697.8086,,,,
697.824375,,,,
697.83825,,,,
697.854325,,,,
697.870725,,,,
697.88625,,,,
697.8985,,,,
697.92035,,,,
697.95685,,,,
697.9842,,,,
698.001625,,,,
698.013425,,,,
698.0241,,,,
698.03475,,,,
698.049,,,,
698.06385,,,,
698.0717,,,,
698.082375,,,,
698.094025,,,,
698.111525,,,,
698.133625,,,,
698.15415,,,,
698.1746,,,,
698.192225,,,,
698.222675,,,,
698.2415,,,,
698.2713,,,,
698.2915,,,,
698.31095,,,,
698.3508,,,,
698.37355,,,,
698.39505,,,,
698.412275,,,,
698.4259,,,,
698.4465,,,,
698.460175,,,,
698.473325,,,,
698.49225,,,,
698.5176,,,,
698.52525,,,,
698.540425,,,,
698.5463,,,,
698.5503,,,,
698.557175,,,,
698.560075,,,,
698.563575,,,,
698.567625,,,,
698.571575,,,,
698.5815,,,,
698.59505,,,,
698.609175,,,,
698.622475,,,,
698.640175,,,,
698.65855,,,,
698.675725,,,,
698.7001,,,,
698.717225,,,,
698.743175,,,,
698.75635,,,,
698.77445,,,,
698.804625,,,,
698.8202,,,,
698.827225,,,,
698.834425,,,,
698.839275,,,,
698.844975,,,,
698.86865,,,,
698.89895,,,,
698.92655,,,,
698.948575,,,,
698.960725,,,,
698.9785,,,,
698.99555,,,,
699.0149,,,,
699.03695,,,,
699.059625,,,,
699.085,,,,
699.11705,,,,
699.139125,,,,
699.156025,,,,
699.1758,,,,
699.1966,,,,
699.2136,,,,
699.2305,,,,
699.249,,,,
699.267425,,,,
699.2883,,,,
699.3295,,,,
699.350275,,,,
699.385125,,,,
699.4069,,,,
699.437725,,,,
699.45985,,,,
699.4767,,,,
699.4999,,,,
699.52245,,,,
699.54755,,,,
699.58085,,,,
699.605175,,,,
699.640575,,,,
699.6555,,,,
699.67375,,,,
699.6939,,,,
699.710975,,,,
699.72985,,,,
699.757,,,,
699.779475,,,,
699.800075,,,,
699.809175,,,,
699.8175,,,,
699.8241,,,,
699.8291,,,,
699.845125,,,,
699.85505,,,,
699.8629,,,,
699.875525,,,,
699.88075,,,,
699.88705,,,,
699.892225,,,,
699.897525,,,,
699.90415,,,,
699.911625,,,,
699.92975,,,,
699.9374,,,,
699.943175,,,,
699.955375,,,,
699.964475,,,,
699.974525,,,,
699.983325,,,,
699.995725,,,,
700.0075,,,,
700.020875,,,,
700.03595,,,,
700.0508,,,,
700.07725,,,,
700.0853,,,,
700.094975,,,,
700.10755,,,,
700.11915,,,,
700.132225,,,,
700.145825,,,,
700.189825,,,,
700.204025,,,,
700.217925,,,,
700.2266,,,,
700.237025,,,,
700.249425,,,,
700.2615,,,,
700.27075,,,,
700.278425,,,,
700.289225,,,,
700.3034,,,,
700.313725,,,,
700.33295,,,,
700.350375,,,,
700.366975,,,,
700.379225,,,,
700.3892,,,,
700.40205,,,,
700.428025,,,,
700.449475,,,,
700.46735,,,,
700.475875,,,,
700.487525,,,,
700.49765,,,,
700.51485,,,,
700.527,,,,
700.5423,,,,
700.557325,,,,
700.578275,,,,
700.592425,,,,
700.608875,,,,
700.620175,,,,
700.6304,,,,
700.64045,,,,
700.657375,,,,
700.665775,,,,
700.680375,,,,
700.6948,,,,
700.7038,,,,
700.71155,,,,
700.7256,,,,
700.741475,,,,
700.756375,,,,
700.769625,,,,
700.787525,,,,
700.8015,,,,
700.8182,,,,
700.83385,,,,
700.84725,,,,
700.858525,,,,
700.8777,,,,
700.90315,,,,
700.92235,,,,
700.939025,,,,
700.951575,,,,
700.9653,,,,
700.98335,,,,
700.993625,,,,
701.003825,,,,
701.011425,,,,
701.0241,,,,
701.03595,,,,
701.060475,,,,
701.08165,,,,
701.098025,,,,
701.111575,,,,
701.127275,,,,
701.146875,,,,
701.1606,,,,
701.174075,,,,
701.18595,,,,
701.2058,,,,
701.215625,,,,
701.22435,,,,
701.2347,,,,
701.24585,,,,
701.25705,,,,
701.269675,,,,
701.28105,,,,
701.3159,,,,
701.3277,,,,
701.3372,,,,
701.34675,,,,
701.354175,,,,
701.36525,,,,
701.3798,,,,
701.38955,,,,
701.405125,,,,
701.417525,,,,
701.4292,,,,
701.43955,,,,
701.467,,,,
701.4793,,,,
701.510225,,,,
701.52,,,,
701.5322,,,,
701.5439,,,,
701.556475,,,,
701.57495,,,,
701.590725,,,,
701.618975,,,,
701.6301,,,,
701.637325,,,,
701.6622,,,,
701.672675,,,,
701.680025,,,,
701.690375,,,,
701.703975,,,,
701.716175,,,,
701.743125,,,,
701.754025,,,,
701.762525,,,,
701.7747,,,,
701.784075,,,,
701.81165,,,,
701.831175,,,,
701.841725,,,,
701.85035,,,,
701.8566,,,,
701.863925,,,,
701.8717,,,,
701.882275,,,,
701.9017,,,,
701.9095,,,,
701.915025,,,,
701.92435,,,,
701.93595,,,,
701.94725,,,,
701.953625,,,,
701.960825,,,,
701.972325,,,,
701.978425,,,,
701.985025,,,,
701.992425,,,,
702.002175,,,,
702.030675,,,,
702.046375,,,,
702.058575,,,,
702.075,,,,
702.093025,,,,
702.103875,,,,
702.11335,,,,
702.1331,,,,
702.145425,,,,
702.15425,,,,
702.163625,,,,
702.187225,,,,
702.1972,,,,
702.207475,,,,
702.2164,,,,
702.22595,,,,
702.247725,,,,
702.263275,,,,
702.273925,,,,
702.28185,,,,
702.2875,,,,
702.312125,,,,
702.319025,,,,
702.325425,,,,
702.333725,,,,
702.34065,,,,
702.34715,,,,
702.353325,,,,
702.365075,,,,
702.374125,,,,
702.393275,,,,
702.401375,,,,
702.4167,,,,
702.4318,,,,
702.4419,,,,
702.457675,,,,
702.4718,,,,
702.4838,,,,
702.496275,,,,
702.505725,,,,
702.518075,,,,
702.527625,,,,
702.540125,,,,
702.549375,,,,
702.563,,,,
702.572,,,,
702.586775,,,,
702.599925,,,,
702.613025,,,,
702.623625,,,,
702.63615,,,,
702.6444,,,,
702.652275,,,,
702.65865,,,,
702.667975,,,,
702.67655,,,,
702.684175,,,,
702.690325,,,,
702.701575,,,,
702.717375,,,,
702.725575,,,,
702.73785,,,,
702.747425,,,,
702.756,,,,
702.764025,,,,
702.779275,,,,
702.787475,,,,
702.79195,,,,
702.81505,,,,
702.8223,,,,
702.8317,,,,
702.83935,,,,
702.84875,,,,
702.8583,,,,
702.8814,,,,
702.888625,,,,
702.893475,,,,
702.903575,,,,
702.915775,,,,
702.9255,,,,
702.93235,,,,
702.94245,,,,
702.95205,,,,
702.96225,,,,
702.97185,,,,
702.9864,,,,
703.00585,,,,
703.02055,,,,
703.027325,,,,
703.039325,,,,
703.046,,,,
703.051075,,,,
703.07245,,,,
703.082575,,,,
703.090075,,,,
703.100025,,,,
703.112425,,,,
703.120875,,,,
703.128375,,,,
703.1354,,,,
703.1446,,,,
703.1566,,,,
703.16725,,,,
703.18015,,,,
703.194775,,,,
703.203975,,,,
703.220375,,,,
703.2314,,,,
703.239725,,,,
703.25265,,,,
703.2682,,,,
703.281625,,,,
703.295,,,,
703.31065,,,,
703.3192,,,,
703.3408,,,,
703.348375,,,,
703.35375,,,,
703.361875,,,,
703.3657,,,,
703.369375,,,,
703.3815,,,,
703.3864,,,,
703.3983,,,,
703.4294,,,,
703.440875,,,,
703.456425,,,,
703.47375,,,,
703.4824,,,,
703.49745,,,,
703.507075,,,,
703.516625,,,,
703.53305,,,,
703.55305,,,,
703.5698,,,,
703.5902,,,,
703.607675,,,,
703.625725,,,,
703.6466,,,,
703.670475,,,,
703.6866,,,,
703.70195,,,,
703.71625,,,,
703.732675,,,,
703.746975,,,,
703.76225,,,,
703.77495,,,,
703.7905,,,,
703.8053,,,,
703.8218,,,,
703.835475,,,,
703.8483,,,,
703.8609,,,,
703.866575,,,,
703.87025,,,,
703.878775,,,,
703.885275,,,,
703.8902,,,,
703.897825,,,,
703.90725,,,,
703.916875,,,,
703.9278,,,,
703.944225,,,,
703.956575,,,,
703.965425,,,,
703.976075,,,,
703.989575,,,,
703.998975,,,,
704.01195,,,,
704.019675,,,,
704.032975,,,,
704.047425,,,,
704.063425,,,,
704.077175,,,,
704.093775,,,,
704.108075,,,,
704.1198,,,,
704.1299,,,,
704.1384,,,,
704.14365,,,,
704.1518,,,,
704.161,,,,
704.169175,,,,
704.17715,,,,
704.187225,,,,
704.195925,,,,
704.220675,,,,
704.2314,,,,
704.24125,,,,
704.252875,,,,
704.263375,,,,
704.280725,,,,
704.289575,,,,
704.30135,,,,
704.3116,,,,
704.3223,,,,
704.33185,,,,
704.34285,,,,
704.3617,,,,
704.36995,,,,
704.37805,,,,
704.386725,,,,
704.396975,,,,
704.406325,,,,
704.416475,,,,
704.431875,,,,
704.442,,,,
704.45215,,,,
704.459025,,,,
704.47235,,,,
704.484075,,,,
704.492425,,,,
704.5056,,,,
704.5202,,,,
704.5314,,,,
704.545,,,,
704.551775,,,,
704.562725,,,,
704.5787,,,,
704.58355,,,,
704.5897,,,,
704.598975,,,,
704.606125,,,,
704.6114,,,,
704.6166,,,,
704.625775,,,,
704.6355,,,,
704.641725,,,,
704.6558,,,,
704.663,,,,
704.6841,,,,
704.6924,,,,
704.716625,,,,
704.728075,,,,
704.74525,,,,
704.760775,,,,
704.776675,,,,
704.784725,,,,
704.799125,,,,
704.80755,,,,
704.820525,,,,
704.833325,,,,
704.84815,,,,
704.85945,,,,
704.870825,,,,
704.879925,,,,
704.8838,,,,
704.88945,,,,
704.8919,,,,
704.900175,,,,
704.90305,,,,
704.90645,,,,
704.910725,,,,
704.9149,,,,
704.942575,,,,
704.968275,,,,
704.9765,,,,
704.983425,,,,
704.99855,,,,
705.00405,,,,
705.015725,,,,
705.024375,,,,
705.04285,,,,
705.079275,,,,
705.08875,,,,
705.10275,,,,
705.11205,,,,
705.122275,,,,
705.136725,,,,
705.1503,,,,
705.1593,,,,
705.171875,,,,
705.18325,,,,
705.19625,,,,
705.208875,,,,
705.2174,,,,
705.219925,,,,
705.234325,,,,
705.2538,,,,
705.2627,,,,
705.277875,,,,
705.31305,,,,
705.319775,,,,
705.32755,,,,
705.3386,,,,
705.36935,,,,
705.385975,,,,
705.403875,,,,
705.416825,,,,
705.431975,,,,
705.44195,,,,
705.456125,,,,
705.470475,,,,
705.48165,,,,
705.49555,,,,
705.509525,,,,
705.52385,,,,
705.5304,,,,
705.532925,,,,
705.54195,,,,
705.5471,,,,
705.550275,,,,
705.555375,,,,
705.55925,,,,
705.56345,,,,
705.566875,,,,
705.58545,,,,
705.59745,,,,
705.6073,,,,
705.620675,,,,
705.629475,,,,
705.638175,,,,
705.646325,,,,
705.66065,,,,
705.681475,,,,
705.6913,,,,
705.698225,,,,
705.730875,,,,
705.741825,,,,
705.75345,,,,
705.764275,,,,
705.782975,,,,
705.794125,,,,
705.82675,,,,
705.835475,,,,
705.8418,,,,
705.847075,,,,
705.858375,,,,
705.860825,,,,
705.876975,,,,
705.879075,,,,
705.881925,,,,
705.8918,,,,
705.932025,,,,
705.96795,,,,
705.981125,,,,
705.997375,,,,
706.014675,,,,
706.0304,,,,
706.047475,,,,
706.06175,,,,
706.075725,,,,
706.10665,,,,
706.116125,,,,
706.129225,,,,
706.162075,,,,
706.168025,,,,
706.176375,,,,
706.180925,,,,
706.18405,,,,
706.1905,,,,
706.19335,,,,
706.1978,,,,
706.2086,,,,
706.216325,,,,
706.22285,,,,
706.23045,,,,
706.24275,,,,
706.249775,,,,
706.25825,,,,
706.270325,,,,
706.28295,,,,
706.299175,,,,
706.31625,,,,
706.3336,,,,
706.346475,,,,
706.363175,,,,
706.3826,,,,
706.3969,,,,
706.407925,,,,
706.4139,,,,
706.431275,,,,
706.435425,,,,
706.439725,,,,
706.444325,,,,
706.448425,,,,
706.45645,,,,
706.468925,,,,
706.475625,,,,
706.492375,,,,
706.50255,,,,
706.51495,,,,
706.54775,,,,
706.56425,,,,
706.5732,,,,
706.587825,,,,
706.6055,,,,
706.612275,,,,
706.63415,,,,
706.6435,,,,
706.653775,,,,
706.66675,,,,
706.675475,,,,
706.687325,,,,
706.6942,,,,
706.7003,,,,
706.70535,,,,
706.712425,,,,
706.721175,,,,
706.7338,,,,
706.748725,,,,
706.779125,,,,
706.80505,,,,
706.82365,,,,
706.839375,,,,
706.8552,,,,
706.870425,,,,
706.887275,,,,
706.90485,,,,
706.92315,,,,
706.939325,,,,
706.954925,,,,
706.974525,,,,
706.98895,,,,
706.9942,,,,
706.9997,,,,
707.0126,,,,
707.02205,,,,
707.02765,,,,
707.033725,,,,
707.041775,,,,
707.053975,,,,
707.068025,,,,
707.0819,,,,
707.0943,,,,
707.105375,,,,
707.117475,,,,
707.138525,,,,
707.1578,,,,
707.176725,,,,
707.192225,,,,
707.211125,,,,
707.230175,,,,
707.23915,,,,
707.25165,,,,
707.2555,,,,
707.263925,,,,
707.270925,,,,
707.28815,,,,
707.29875,,,,
707.30285,,,,
707.308575,,,,
707.313225,,,,
707.32005,,,,
707.3239,,,,
707.32885,,,,
707.33415,,,,
707.338475,,,,
707.345175,,,,
707.350775,,,,
707.36885,,,,
707.389075,,,,
707.402175,,,,
707.41625,,,,
707.4262,,,,
707.444225,,,,
707.46475,,,,
707.495,,,,
707.5058,,,,
707.5192,,,,
707.538775,,,,
707.555975,,,,
707.573425,,,,
707.5761,,,,
707.57895,,,,
707.58865,,,,
707.5938,,,,
707.607175,,,,
707.625075,,,,
707.6297,,,,
707.637525,,,,
707.65315,,,,
707.6648,,,,
707.6753,,,,
707.6979,,,,
707.7165,,,,
707.725925,,,,
707.7399,,,,
707.7498,,,,
707.7683,,,,
707.780225,,,,
707.79205,,,,
707.817625,,,,
707.829625,,,,
707.8502,,,,
707.86505,,,,
707.88765,,,,
707.907,,,,
707.915875,,,,
707.9231,,,,
707.944775,,,,
707.95165,,,,
707.973325,,,,
708.00025,,,,
708.010525,,,,
708.0241,,,,
708.0356,,,,
708.04915,,,,
708.056775,,,,
708.074975,,,,
708.085925,,,,
708.09765,,,,
708.108925,,,,
708.123675,,,,
708.135375,,,,
708.153275,,,,
708.1607,,,,
708.164925,,,,
708.1682,,,,
708.172425,,,,
708.18335,,,,
708.215875,,,,
708.232375,,,,
708.2528,,,,
708.272375,,,,
708.281275,,,,
708.291225,,,,
708.303,,,,
708.315125,,,,
708.32355,,,,
708.3372,,,,
708.35385,,,,
708.370125,,,,
708.386325,,,,
708.4173,,,,
708.423875,,,,
708.430125,,,,
708.4385,,,,
708.447325,,,,
708.461475,,,,
708.4752,,,,
708.487525,,,,
708.501525,,,,
708.51495,,,,
708.5302,,,,
708.5403,,,,
708.550375,,,,
708.5621,,,,
708.572725,,,,
708.57965,,,,
708.58675,,,,
708.600425,,,,
708.613525,,,,
708.6242,,,,
708.6344,,,,
708.64895,,,,
708.66675,,,,
708.6996,,,,
708.70755,,,,
708.714775,,,,
708.723075,,,,
708.729325,,,,
708.735825,,,,
708.74375,,,,
708.77405,,,,
708.782775,,,,
708.81035,,,,
708.827125,,,,
708.8442,,,,
708.857175,,,,
708.8712,,,,
708.885025,,,,
708.90455,,,,
708.91535,,,,
708.928725,,,,
708.940725,,,,
708.95625,,,,
708.974525,,,,
708.995375,,,,
709.02965,,,,
709.046525,,,,
709.053375,,,,
709.0578,,,,
709.0661,,,,
709.077425,,,,
709.0881,,,,
709.102475,,,,
709.12985,,,,
709.14655,,,,
709.166025,,,,
709.1787,,,,
709.188625,,,,
709.19995,,,,
709.2117,,,,
709.2252,,,,
709.24005,,,,
709.265125,,,,
709.289325,,,,
709.312125,,,,
709.334,,,,
709.358175,,,,
709.37815,,,,
709.3861,,,,
709.393975,,,,
709.401,,,,
709.405125,,,,
709.414075,,,,
709.436125,,,,
709.455325,,,,
709.4659,,,,
709.47495,,,,
709.486625,,,,
709.50155,,,,
709.532925,,,,
709.54995,,,,
709.5681,,,,
709.58235,,,,
709.594425,,,,
709.60815,,,,
709.637225,,,,
709.654125,,,,
709.66765,,,,
709.6863,,,,
709.705675,,,,
709.716475,,,,
709.725425,,,,
709.7325,,,,
709.740575,,,,
709.7466,,,,
709.752375,,,,
709.758825,,,,
709.7685,,,,
709.785725,,,,
709.792275,,,,
709.8074,,,,
709.822375,,,,
709.8337,,,,
709.844575,,,,
709.8555,,,,
709.867575,,,,
709.881975,,,,
709.89345,,,,
709.902975,,,,
709.913525,,,,
709.920725,,,,
709.934875,,,,
709.943625,,,,
709.95375,,,,
709.970275,,,,
709.982075,,,,
710.013025,,,,
710.02805,,,,
710.0462,,,,
710.0591,,,,
710.0779,,,,
710.0918,,,,
710.103625,,,,
710.113475,,,,
710.125275,,,,
710.134125,,,,
710.14,,,,
710.150175,,,,
710.1604,,,,
710.174825,,,,
710.1886,,,,
710.20335,,,,
710.212075,,,,
710.226425,,,,
710.2385,,,,
710.250975,,,,
710.269975,,,,
710.28235,,,,
710.296325,,,,
710.30615,,,,
710.33,,,,
710.339275,,,,
710.345725,,,,
710.35665,,,,
710.3633,,,,
710.37375,,,,
710.384675,,,,
710.401075,,,,
710.4161,,,,
710.431175,,,,
710.44895,,,,
710.4629,,,,
710.47285,,,,
710.481925,,,,
710.4873,,,,
710.5011,,,,
710.50575,,,,
710.51885,,,,
710.5309,,,,
710.538825,,,,
710.543525,,,,
710.54895,,,,
710.585675,,,,
710.599025,,,,
710.615475,,,,
710.62875,,,,
710.6454,,,,
710.660425,,,,
710.6721,,,,
710.681575,,,,
710.69085,,,,
710.699225,,,,
710.7105,,,,
710.719225,,,,
710.727675,,,,
710.736225,,,,
710.746125,,,,
710.75625,,,,
710.7646,,,,
710.777125,,,,
710.789175,,,,
710.7969,,,,
710.81245,,,,
710.826475,,,,
710.849625,,,,
710.855975,,,,
710.864325,,,,
710.878425,,,,
710.8865,,,,
710.8947,,,,
710.9113,,,,
710.917825,,,,
710.925075,,,,
710.93785,,,,
710.951225,,,,
710.965625,,,,
710.9795,,,,
710.99675,,,,
711.01455,,,,
711.03065,,,,
711.04265,,,,
711.065175,,,,
711.08825,,,,
711.10405,,,,
711.11465,,,,
711.1242,,,,
711.131525,,,,
711.1369,,,,
711.149025,,,,
711.16115,,,,
711.169375,,,,
711.177875,,,,
711.186125,,,,
711.196525,,,,
711.21395,,,,
711.229675,,,,
711.240625,,,,
711.259375,,,,
711.264625,,,,
711.26905,,,,
711.273225,,,,
711.277375,,,,
711.283775,,,,
711.321075,,,,
711.33875,,,,
711.356575,,,,
711.376475,,,,
711.395175,,,,
711.415975,,,,
711.430875,,,,
711.44775,,,,
711.46045,,,,
711.48265,,,,
711.500625,,,,
711.517325,,,,
711.53705,,,,
711.5502,,,,
711.564375,,,,
711.571925,,,,
711.579775,,,,
711.588975,,,,
711.6125,,,,
711.6231,,,,
711.63655,,,,
711.649675,,,,
711.66265,,,,
711.67795,,,,
711.694225,,,,
711.708375,,,,
711.73025,,,,
711.744825,,,,
711.7609,,,,
711.771175,,,,
711.7834,,,,
711.791625,,,,
711.79785,,,,
711.8074,,,,
711.8146,,,,
711.821825,,,,
711.829675,,,,
711.839675,,,,
711.8549,,,,
711.85945,,,,
711.870075,,,,
711.879325,,,,
711.8944,,,,
711.90335,,,,
