SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC10c,SPK_SPKC15a
113.628625,112.39195,144.511375,114.173325,113.889925,109.544875
113.644275,112.412725,144.543825,114.188875,113.901875,109.570325
113.67095,112.430075,144.638325,114.2187,113.906075,109.57915
113.7164,112.442675,144.67215,114.24085,113.909475,109.586625
113.729225,112.46195,144.726975,114.28505,113.914225,109.596975
113.7388,112.489475,144.7808,114.2976,113.922325,109.615075
113.7569,112.5712,144.85575,114.32075,113.925175,109.6404
113.7784,112.597125,145.07755,114.337875,113.928325,109.658125
113.813375,112.612575,145.13655,114.3483,113.929375,109.662375
113.8624,112.630025,145.211625,114.384725,113.937475,109.6947
113.9125,112.649925,145.371225,114.424025,113.94035,109.7688
113.93115,112.679125,145.517275,114.47945,113.9669,109.789775
113.956175,112.698475,145.676575,114.5001,113.9911,109.80625
113.96735,112.7422,145.718775,114.508425,114.025175,109.833975
113.98455,112.761825,145.7456,114.53545,114.068,109.847525
114.004275,112.763475,145.779425,114.554675,114.105425,109.8625
114.00945,112.7929,145.819925,114.57665,114.139525,109.880225
114.0118,112.82365,145.936475,114.590325,114.16555,109.88355
114.03095,112.839225,145.992525,114.60985,114.1815,109.885375
114.04545,112.847775,146.06605,114.6924,114.20095,109.8923
114.0523,112.865775,146.2282,114.845375,114.219725,109.9273
114.072425,112.95225,146.28545,114.8581,114.25575,109.961725
114.0889,112.98505,146.3466,114.889075,114.30785,109.97435
114.122425,113.00875,146.483075,114.906475,114.328875,110.021675
114.182675,113.03305,146.577175,114.918825,114.3505,110.04885
114.2131,113.052925,146.613075,114.9422,114.366775,110.089275
114.2511,113.080375,146.659425,114.97035,114.419475,110.1059
114.277925,113.10045,146.858075,115.0295,114.454825,110.12105
114.321275,113.110625,146.9216,115.05155,114.476125,110.139625
114.3355,113.136375,146.9612,115.106725,114.491625,110.1525
114.3803,113.159575,147.097525,115.143775,114.510575,110.16865
114.46225,113.187675,147.151025,115.189775,114.525975,110.189175
114.484675,113.235525,147.206475,115.335425,114.552725,110.199525
114.498425,113.259,147.3209,115.376925,114.572675,110.2238
114.509,113.28145,147.351975,115.3926,114.62925,110.2335
114.520225,113.298425,147.379325,115.4026,114.678975,110.242275
114.531025,113.3277,147.4942,115.41565,114.715625,110.25625
114.5407,113.3431,147.59135,115.4487,114.7562,110.273675
114.549425,113.377925,147.655275,115.456575,114.763025,110.31385
114.58135,113.434275,147.90695,115.470475,114.823225,110.339
114.6217,113.5001,148.022425,115.4771,114.853025,110.341975
114.65205,113.5278,148.124225,115.4789,114.883475,110.35905
114.67395,113.563875,148.184675,115.492625,114.92485,110.377325
114.747875,113.58405,148.26945,115.50825,114.96025,110.404225
114.788075,113.595175,148.4753,115.596125,114.981975,110.42385
114.843875,113.615,148.5765,115.6484,115.005325,110.451875
114.8602,113.6548,148.588275,115.668625,115.06545,110.468175
114.87585,113.695325,148.69785,115.69705,115.0998,110.484975
114.893425,113.69825,148.868675,115.7107,115.160275,110.49815
114.935,113.721175,148.92815,115.724325,115.170175,110.51615
115.028325,113.74,149.204775,115.733675,115.227825,110.5357
115.043975,113.7523,149.275475,115.736,115.26375,110.54905
115.073375,113.7648,149.3708,115.758725,115.3115,110.584725
115.09315,113.805575,149.4777,115.793875,115.362825,110.5983
115.140125,113.8208,149.584375,115.82215,115.393675,110.621125
115.154625,113.8923,149.627475,115.863375,115.40405,110.6432
115.1704,113.958275,149.681175,115.9102,115.41135,110.665275
115.23235,113.98145,149.760925,115.93845,115.419275,110.6873
115.3049,113.9914,149.80155,115.97915,115.428975,110.70525
115.343575,114.014875,149.8543,115.991625,115.48955,110.734375
115.353625,114.0322,149.965775,116.04395,115.504275,110.767325
115.370675,114.059175,149.988125,116.064225,115.537725,110.80785
115.39575,114.084875,150.10165,116.09285,115.610175,110.82675
115.4121,114.106225,150.26945,116.117175,115.66715,110.8424
115.414225,114.1214,150.30405,116.139075,115.6792,110.867575
115.420875,114.150225,150.3319,116.162125,115.68455,110.879825
115.457575,114.200325,150.3496,116.203925,115.699475,110.924125
115.5126,114.2394,150.3698,116.230625,115.7059,110.96935
115.584625,114.30615,150.484875,116.3003,115.71395,111.02895
115.598775,114.3187,150.6078,116.3377,115.753675,111.05685
115.6327,114.33175,150.635125,116.3927,115.8006,111.082175
115.65145,114.361375,150.911375,116.4398,115.806425,111.099025
115.66335,114.37965,150.947825,116.4656,115.844275,111.120275
115.6833,114.429325,150.968225,116.482925,115.877425,111.1588
115.70545,114.458425,151.003575,116.498175,115.919925,111.17545
115.7381,114.48015,151.030525,116.508675,115.948225,111.1897
115.756725,114.50625,151.03435,116.5147,116.01035,111.199775
115.77855,114.5235,151.107675,116.524125,116.0348,111.24505
115.79175,114.564625,151.18985,116.533225,116.1137,111.26205
115.823275,114.5946,151.3417,116.539875,116.147975,111.26855
115.840225,114.662825,151.412975,116.551075,116.149775,111.291425
115.95115,114.682925,151.449425,116.5692,116.173775,111.310675
115.9706,114.780175,151.474675,116.59575,116.222225,111.331
116.04435,114.8471,151.504925,116.611525,116.259325,111.348825
116.06905,114.86645,151.53985,116.64295,116.3337,111.3552
116.078775,114.881375,151.56445,116.662425,116.3558,111.369975
116.103425,114.910875,151.615075,116.679675,116.3879,111.382775
116.137925,114.930025,151.802875,116.702125,116.43035,111.411325
116.139175,114.96125,151.819325,116.708775,116.4576,111.454075
116.1842,114.990175,151.83635,116.71955,116.476775,111.470125
116.200075,115.01145,151.853425,116.723275,116.49485,111.5084
116.2042,115.036225,151.8791,116.72615,116.516225,111.57305
116.25335,115.05245,151.979275,116.73235,116.538425,111.5962
116.27,115.07665,152.063725,116.735425,116.562325,111.632375
116.30495,115.098075,152.1175,116.739725,116.6029,111.689625
116.350625,115.1225,152.23175,116.7452,116.61795,111.71125
116.3734,115.1535,152.256975,116.750875,116.65515,111.724725
116.406425,115.166975,152.2992,116.76085,116.70765,111.74425
116.5368,115.186225,152.349175,116.773,116.714875,111.792725
116.582075,115.335875,152.4136,116.781425,116.721375,111.79615
116.593625,115.34115,152.4776,116.79135,116.7287,111.81335
116.617225,115.348875,152.749725,116.802225,116.7529,111.8611
116.63045,115.364725,152.844225,116.837875,116.763925,111.8702
116.654825,115.3792,152.8819,116.86775,116.779875,111.8896
116.666,115.394725,152.89805,117.0162,116.788575,111.9101
116.73715,115.40925,152.95645,117.075625,116.81375,111.930775
116.770825,115.4319,153.15865,117.131775,116.8398,111.97755
116.793075,115.43895,153.180875,117.160975,116.865675,111.991575
116.843425,115.447975,153.2439,117.20235,116.888275,112.0135
116.862825,115.460625,153.329125,117.242875,116.907025,112.029375
116.88185,115.475275,153.571325,117.254125,116.930025,112.0397
116.8934,115.491875,153.6399,117.264025,116.935,112.0472
116.92665,115.523375,153.65595,117.3078,116.96435,112.077475
116.946725,115.59325,153.70525,117.33795,116.996175,112.089375
116.968925,115.614925,153.743575,117.3818,117.0211,112.09915
116.99115,115.6205,153.7844,117.47205,117.063,112.123975
117.057525,115.641775,153.9222,117.501275,117.104225,112.135525
117.07415,115.66155,154.1031,117.5181,117.14735,112.174425
117.108125,115.678725,154.267275,117.535925,117.229675,112.2017
117.13495,115.7012,154.3353,117.548025,117.277225,112.22335
117.1692,115.71965,154.422025,117.576825,117.29835,112.24365
117.187625,115.73515,154.4591,117.62255,117.328125,112.2985
117.2057,115.7471,154.54555,117.681975,117.37695,112.317425
117.2334,115.765225,154.585475,117.70835,117.41585,112.33885
117.264775,115.774825,154.610675,117.75265,117.4458,112.358225
117.28685,115.797175,154.6585,117.8117,117.4973,112.362025
117.3073,115.815725,154.745475,117.83115,117.515225,112.39045
117.32725,115.82715,154.896975,117.8379,117.560825,112.41275
117.35365,115.8487,154.911975,117.9004,117.59745,112.437075
117.38735,115.868225,154.9539,117.973275,117.63635,112.44545
117.408225,115.89045,155.015375,118.133,117.674975,112.467725
117.418775,115.919725,155.06045,118.1714,117.727475,112.49705
117.446875,115.938525,155.09765,118.188275,117.76265,112.53265
117.47015,115.95565,155.125375,118.208575,117.791275,112.550825
117.548625,115.97875,155.162125,118.24305,117.88055,112.563775
117.5889,116.000125,155.27435,118.322975,117.915175,112.577725
117.6163,116.062575,155.48655,118.366225,117.961075,112.581525
117.644925,116.093075,155.57005,118.404775,118.01635,112.592075
117.66195,116.11045,155.64435,118.4348,118.076175,112.60605
117.692975,116.143475,155.84455,118.458925,118.11535,112.631975
117.710725,116.165375,156.135725,118.468725,118.1528,112.65505
117.74495,116.190675,156.2725,118.5336,118.187075,112.7128
117.7642,116.2215,156.357175,118.587825,118.201875,112.76655
117.798175,116.243325,156.492825,118.653425,118.225425,112.776525
117.83435,116.256275,156.589075,118.70775,118.270925,112.824575
117.84345,116.278125,156.6229,118.7386,118.3101,112.8341
117.91365,116.296125,156.90705,118.7617,118.344875,112.844675
117.948625,116.314725,157.039125,118.7937,118.3732,112.8563
117.968825,116.34155,157.0719,118.81905,118.40985,112.8652
117.99285,116.354725,157.19865,118.84095,118.44195,112.877175
118.067725,116.420075,157.3094,118.867825,118.48105,112.8901
118.092575,116.493675,157.668025,118.908675,118.518075,112.898475
118.1339,116.53125,157.90615,118.925625,118.55335,112.9081
118.157775,116.56245,157.94495,118.93785,118.6087,112.9206
118.1817,116.588475,158.151875,118.95975,118.662,112.935575
118.18785,116.6128,158.224175,118.963275,118.6915,112.949775
118.205975,116.6202,158.388575,118.9808,118.72795,112.961575
118.223325,116.629025,158.43255,119.0036,118.74605,113.001975
118.2581,116.645925,158.5029,119.0739,118.837925,113.0087
118.276725,116.667475,158.517975,119.0844,118.8884,113.0297
118.307175,116.7284,158.63465,119.1092,118.910975,113.044225
118.322075,116.755025,158.64885,119.143125,118.9344,113.06925
118.328225,116.819375,158.762475,119.1991,118.994075,113.0837
118.4377,116.83825,158.7754,119.251425,119.0243,113.09555
118.57845,116.854225,158.802125,119.3523,119.05255,113.1061
118.5964,116.868075,158.8253,119.367425,119.06475,113.1172
118.616875,116.888975,158.842675,119.3756,119.0688,113.142225
118.655425,116.90175,158.871625,119.411025,119.1011,113.156725
118.698775,116.9355,158.9291,119.465125,119.137875,113.17275
118.77165,116.959875,158.954275,119.47845,119.17575,113.18425
118.813675,116.980425,158.98705,119.498525,119.20905,113.261575
118.8292,116.99835,159.0127,119.516525,119.2654,113.29185
118.853525,117.055,159.042875,119.534025,119.2966,113.302
118.866725,117.091875,159.060475,119.5536,119.315575,113.3132
118.938875,117.114175,159.0988,119.605575,119.371325,113.3274
118.95565,117.132025,159.122425,119.632525,119.395625,113.347025
118.9872,117.153925,159.15585,119.655825,119.398575,113.37325
119.04135,117.1856,159.211275,119.678,119.4252,113.388425
119.09675,117.213725,159.234625,119.7134,119.4545,113.427475
119.1266,117.2161,159.260275,119.73825,119.5388,113.4634
119.163175,117.23175,159.2943,119.786825,119.56425,113.4955
119.209675,117.29505,159.365025,119.813125,119.59485,113.517625
119.229475,117.3254,159.4803,119.83125,119.656975,113.531875
119.245775,117.35515,159.536025,119.8599,119.6962,113.546275
119.2882,117.367675,159.608425,119.887825,119.728825,113.5606
119.369625,117.394975,159.653525,119.956575,119.747875,113.574425
119.390875,117.41265,159.717575,120.007775,119.7589,113.589775
119.439575,117.460375,159.740175,120.0945,119.770675,113.59085
119.491375,117.478525,159.787025,120.127475,119.792125,113.602025
119.564075,117.4998,159.8079,120.140075,119.816525,113.61355
119.58895,117.52095,159.835775,120.16015,119.835625,113.624675
119.62985,117.547475,159.891125,120.228,119.882575,113.628175
119.6513,117.56985,159.941075,120.30415,119.93485,113.639425
119.6757,117.604375,159.98075,120.41575,119.99335,113.65125
119.67775,117.636425,160.048175,120.440525,120.0449,113.662925
119.6919,117.658525,160.114175,120.45895,120.09965,113.68965
119.715825,117.694925,160.138275,120.49935,120.126375,113.691375
119.734575,117.716775,160.17165,120.55645,120.163325,113.730175
119.746525,117.7568,160.225675,120.72145,120.2121,113.7519
119.7544,117.785,160.2519,120.72815,120.272825,113.781475
119.76935,117.8234,160.32605,120.742225,120.326475,113.79915
119.82655,117.8475,160.371425,120.75975,120.374475,113.814075
119.854075,117.87765,160.4115,120.775675,120.402425,113.827025
119.87845,117.888575,160.43075,120.80395,120.42185,113.84035
119.91195,117.94095,160.518325,120.818425,120.434025,113.8525
119.94685,117.95865,160.54555,120.841875,120.450475,113.86515
119.9522,117.99535,160.569775,120.96765,120.4729,113.87775
119.989,118.010525,160.605575,120.98305,120.5138,113.88965
120.017175,118.03315,160.64795,120.989975,120.541675,113.90355
120.038,118.066275,160.6678,120.996975,120.605275,113.9084
120.0732,118.09405,160.689275,121.01,120.67955,113.9137
120.0948,118.117625,160.70785,121.0146,120.7084,113.925325
120.1061,118.139225,160.75135,121.01755,120.7234,113.9318
120.1199,118.162875,160.8,121.020475,120.7341,113.942975
120.135,118.1904,160.838425,121.0287,120.74505,113.9537
120.26255,118.212575,160.8946,121.032125,120.762725,113.978675
120.314575,118.23365,160.92595,121.0336,120.768075,114.01295
120.347475,118.25685,160.978,121.042975,120.8055,114.036025
120.35105,118.299425,160.999075,121.07185,120.834025,114.064325
120.3974,118.318625,161.03585,121.08015,120.868725,114.09275
120.43745,118.329625,161.047075,121.0868,120.93225,114.108525
120.48145,118.35265,161.070775,121.0994,120.96615,114.1243
120.534575,118.411525,161.082425,121.1072,120.987075,114.178625
120.55275,118.44235,161.110725,121.138625,120.998275,114.189125
120.58725,118.466825,161.2242,121.17085,121.01295,114.21185
120.6362,118.498475,161.257775,121.2019,121.024475,114.2272
120.6834,118.536125,161.28445,121.233025,121.03005,114.2661
120.731925,118.5861,161.32445,121.250775,121.03825,114.28945
120.740875,118.6141,161.36545,121.270275,121.067775,114.29275
120.751025,118.65785,161.41755,121.2818,121.092175,114.306675
120.7591,118.688,161.4472,121.3064,121.11355,114.32745
120.79085,118.704225,161.490975,121.342375,121.169425,114.348775
120.8712,118.72845,161.527975,121.37795,121.193525,114.362575
120.943375,118.76295,161.6226,121.433425,121.231375,114.378975
120.98705,118.812125,161.677675,121.46205,121.2973,114.39575
121.0099,118.8265,161.71845,121.50175,121.3249,114.40915
121.051925,118.844525,161.791575,121.52805,121.37645,114.42205
121.068025,118.865775,161.8385,121.583375,121.399475,114.4295
121.07835,118.8938,161.882725,121.65885,121.423725,114.44085
121.09035,118.910275,161.90495,121.686975,121.454225,114.4615
121.110125,118.931825,161.926975,121.7129,121.4926,114.502925
121.12885,118.946675,161.9408,121.726725,121.5341,114.535675
121.15485,118.960075,161.975975,121.7378,121.5948,114.55505
121.193025,118.973075,162.01165,121.781275,121.66115,114.576875
121.207125,118.99505,162.04315,121.80515,121.7094,114.5935
121.221475,119.01435,162.087275,121.856375,121.729325,114.610275
121.2553,119.029625,162.127025,121.890825,121.758175,114.6297
121.265575,119.076475,162.14505,121.9415,121.778925,114.63855
121.286375,119.127975,162.20295,121.9826,121.796025,114.6497
121.312875,119.142225,162.2484,122.076125,121.83205,114.666925
121.3641,119.17015,162.330875,122.086425,121.8334,114.682475
121.468125,119.204725,162.381125,122.10385,121.874725,114.700525
121.5063,119.22345,162.39805,122.1159,121.930575,114.705125
121.582075,119.2599,162.429675,122.124925,121.97085,114.744925
121.627825,119.26915,162.48945,122.133675,122.017975,114.763175
121.654175,119.2744,162.521025,122.19815,122.0638,114.789425
121.6743,119.2913,162.57355,122.36265,122.07735,114.799925
121.730075,119.353,162.63045,122.384225,122.0915,114.802275
121.749875,119.3774,162.685075,122.396825,122.1089,114.81255
121.76545,119.397775,162.7146,122.4126,122.11795,114.8258
121.825575,119.436875,162.759775,122.41935,122.131875,114.83835
121.865425,119.4584,162.795375,122.42825,122.160775,114.851775
121.8955,119.496925,162.832625,122.437975,122.1767,114.876075
121.9141,119.52765,162.86215,122.447875,122.211225,114.960025
121.941375,119.5462,162.916675,122.4552,122.242675,114.979825
