SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC16a
85.442375,43.71475,85.013525,165.979975,127.75725,143.081275
85.45085,43.7426,85.0378,166.001725,127.862975,143.087375
85.46435,43.778175,85.4241,166.00555,127.94465,143.111125
85.477075,43.807525,85.466325,166.008925,127.966775,143.205375
85.495775,43.91035,85.479025,166.043875,128.021775,143.2074
85.521175,43.926725,85.48635,166.069675,128.24575,143.23995
85.538075,43.955975,85.612175,166.119675,128.316675,143.31505
85.559475,43.96155,85.6763,166.202,128.339775,143.6967
85.6526,43.989925,85.73465,166.284875,128.368475,143.6978
85.7647,44.00105,85.777075,166.296475,128.387025,143.74495
85.81185,44.014175,85.88745,166.300525,128.746775,143.75225
85.8514,44.0494,85.89495,166.3068,128.8108,143.7563
85.90825,44.064025,86.0331,166.31025,128.915,143.79665
85.9168,44.103625,86.241725,166.313475,129.2735,143.9107
85.96305,44.153175,86.26205,166.3389,129.3671,143.9937
86.0248,44.29615,86.317575,166.341825,129.7479,144.46235
86.0832,44.3317,86.332475,166.349825,129.7913,144.5306
86.12685,44.375975,86.342025,166.360125,129.800625,144.740925
86.1541,44.45705,86.505525,166.36355,130.10365,144.754825
86.1654,44.533725,86.61615,166.36695,130.12105,144.916675
86.178725,44.565525,86.65505,166.374675,130.17275,144.92655
86.219475,44.5875,86.662525,166.404175,130.19585,144.971025
86.2884,44.598,86.844875,166.427925,130.197,145.026125
86.408725,44.678625,86.855,166.56225,130.41725,145.0715
86.483325,44.69195,87.293225,166.606375,130.468775,145.354775
86.55285,44.717975,87.399525,166.6359,130.518125,145.3608
86.578875,44.72165,87.4127,166.639075,130.575425,145.372925
86.5994,44.757125,87.5285,166.661775,130.620775,145.390875
86.610425,44.78175,87.5412,166.66535,130.671775,145.675625
86.6351,44.799125,87.561975,166.6839,130.9176,145.89425
86.64665,44.8286,87.61215,166.8001,130.943525,146.029375
86.7307,44.86685,87.847475,166.841525,130.9763,146.046925
86.789275,45.00985,87.869525,166.874525,130.9859,146.04795
86.834375,45.02675,87.876875,166.88175,131.04925,146.177725
86.84515,45.09655,87.8875,166.88635,131.315,146.3174
86.9699,45.1157,87.9073,166.90685,131.700325,146.382
87.18435,45.130225,87.9657,166.969625,131.83805,146.78595
87.324225,45.154125,88.0869,166.980125,131.862825,146.877325
87.346825,45.182525,88.1177,166.986775,131.86695,147.0874
87.362825,45.195675,88.176525,167.005075,132.0412,147.2313
87.379325,45.2158,88.1978,167.0185,132.132825,147.32565
87.393075,45.23955,88.328575,167.0336,132.180375,147.36495
87.428225,45.26325,88.3404,167.0564,132.481775,147.864325
87.49195,45.26815,88.540225,167.267825,132.534925,147.88965
87.5417,45.38295,88.60685,167.276275,132.541175,147.949025
87.74895,45.708075,88.6272,167.285225,132.5466,148.06775
87.798975,45.751125,88.636875,167.3172,132.6972,148.534525
87.85725,45.764925,88.738675,167.322975,132.734825,148.56445
87.865075,45.7689,88.777275,167.384625,132.739425,148.56865
87.974575,45.809775,88.837275,167.451075,132.78575,148.621
87.989975,45.841225,88.902125,167.55025,132.932175,148.82695
88.01165,45.87015,88.927725,167.616225,132.992025,148.835
88.050225,45.888425,88.95065,167.694,133.320425,148.8601
88.130775,45.916025,89.245275,167.708025,133.3328,148.90505
88.13785,45.93495,89.3617,167.714975,133.35335,148.97705
88.1866,45.94435,89.3939,167.718975,133.36175,148.997925
88.212275,45.975225,89.412175,167.763,133.369075,149.1292
88.234,45.994,89.44445,167.770075,133.3821,149.191775
88.297125,46.035525,89.527825,167.785625,133.397075,149.43585
88.330925,46.04695,89.63595,167.794225,133.43935,149.6093
88.548125,46.059925,89.73065,167.867625,133.440525,149.618775
88.58875,46.103875,89.815325,167.91645,133.454025,149.647325
88.6022,46.130775,89.876,167.969925,133.463775,149.6665
88.62885,46.14475,89.950875,168.005675,133.510875,149.857075
88.643275,46.155075,89.953675,168.00905,133.531975,149.907975
88.704875,46.2034,89.95935,168.03575,133.572175,149.9885
88.7112,46.234675,90.005225,168.16315,133.587725,150.033075
88.71665,46.2787,90.089575,168.2526,133.870525,150.042825
88.728975,46.29265,90.110625,168.29255,133.9184,150.105475
88.795125,46.312925,90.146375,168.3013,134.106425,150.1466
88.871375,46.343575,90.246175,168.320825,134.141475,150.2001
88.87955,46.352675,90.403325,168.3288,134.154525,150.293
88.91795,46.364475,90.4407,168.3498,134.217925,150.2941
88.944775,46.3772,90.541575,168.375575,134.2488,150.56485
88.95135,46.404825,90.660425,168.54155,134.340675,150.591525
88.964375,46.453325,90.820425,168.5565,134.442525,150.781925
89.113025,46.472175,90.831225,168.58555,134.505475,150.857125
89.231125,46.490475,90.841925,168.5995,134.575575,151.14365
89.351075,46.546875,90.8521,168.61135,134.645925,151.58075
89.358175,46.59145,90.87685,168.621,134.733,151.61515
89.3718,46.628,91.254675,168.664725,135.1713,152.0492
89.388375,46.651425,91.4275,168.669075,135.7212,152.079275
89.422525,46.6689,91.44445,168.690275,135.9238,152.158525
89.45815,46.745,91.5132,168.69435,135.941275,152.296525
89.477425,46.7706,91.5698,168.7231,135.962675,152.445775
89.510275,46.774475,91.76995,168.864325,135.994625,152.859525
89.518025,46.779225,91.8159,168.98725,136.0599,152.941225
89.537575,46.84735,91.85535,169.041125,136.23635,153.340125
89.58965,46.8566,91.999275,169.087525,136.307,153.34175
89.609575,47.08405,92.394,169.1425,136.4365,153.357025
89.626725,47.096575,92.419025,169.156825,136.564525,153.36695
89.6453,47.102125,92.7658,169.208375,136.947425,153.505075
89.678725,47.127175,92.783675,169.2124,137.004275,153.657025
89.721825,47.156575,92.8714,169.243275,137.2263,153.720775
89.802925,47.211525,92.9322,169.251575,137.25415,153.786675
89.86235,47.261775,93.028175,169.269875,137.27925,154.194875
89.886025,47.288625,93.068925,169.40065,137.29925,154.2168
89.895775,47.3144,93.278475,169.480225,137.3199,154.2243
89.918375,47.36825,93.320875,169.49585,137.3988,154.2423
89.946025,47.427175,93.41195,169.57655,137.404075,154.27745
89.94985,47.44885,93.46725,169.59375,137.4212,154.419
89.953875,47.458425,93.594425,169.604475,137.47395,154.522
89.968325,47.47505,93.6233,169.61055,137.82225,154.692425
90.0324,47.5124,93.6529,169.621825,137.825175,154.846275
90.041375,47.5403,93.66735,169.639,137.957325,154.926725
90.082425,47.547825,93.6703,169.809175,137.9635,154.987675
90.1012,47.555425,93.726825,169.8333,138.06905,155.14125
90.16485,47.564025,93.8403,169.85775,138.081125,155.21875
90.269275,47.588375,93.894725,169.871475,138.090125,155.354425
90.28805,47.6071,94.0297,169.8809,138.0925,155.67835
90.319775,47.615975,94.246525,169.897725,138.127125,155.703525
90.370725,47.62525,94.249125,169.9477,138.202325,155.73765
90.45645,47.657075,94.402075,169.972925,138.267125,155.759
90.471025,47.664925,94.405425,170.0158,138.6867,155.852675
90.497425,47.6668,94.438825,170.076975,138.7012,156.088625
90.5509,47.693425,94.4859,170.264375,138.72255,156.11285
90.618775,47.70325,94.50685,170.270125,138.923025,156.29475
90.6512,47.725825,94.512025,170.27625,139.0185,156.549175
90.67765,47.737475,94.5615,170.2789,139.2926,156.55155
90.70315,47.748075,94.568125,170.2874,139.43485,156.919975
90.721,47.771625,94.5885,170.308775,139.514125,157.550225
90.742675,47.779325,94.651,170.3258,139.6421,157.6158
90.749825,47.78855,94.91475,170.332125,139.801175,158.16615
90.759825,47.797825,94.945075,170.34255,139.88755,158.260075
90.773,47.806275,95.09785,170.44615,139.8899,158.28715
90.862675,47.851225,95.182875,170.548,140.0739,158.30345
90.97415,47.87065,95.224325,170.5686,140.103775,158.30585
91.12495,47.913125,95.399775,170.577575,140.28355,158.3289
91.140575,47.93745,95.440075,170.5865,140.331125,158.43965
91.160225,47.9477,95.47085,170.589275,140.644975,158.530175
91.19585,47.962925,95.4739,170.60035,140.669125,158.81065
91.265575,47.96955,95.477225,170.61725,140.698625,158.8486
91.278675,47.985625,95.491075,170.6258,140.7744,159.055525
91.32445,47.992325,95.502475,170.645425,140.8049,159.06755
91.35145,48.01,95.5219,170.829375,140.811325,159.1334
91.388525,48.024075,95.529775,170.8813,140.837075,159.317825
91.4139,48.04265,95.561775,170.88975,140.852475,159.411
91.4223,48.0514,95.579525,170.896525,140.975925,159.42665
91.43155,48.078775,95.58355,170.901375,141.002475,159.533675
91.597225,48.1306,95.601625,170.920275,141.268525,159.733075
91.634975,48.182075,95.6861,171.0205,141.272,159.794525
91.7962,48.2666,95.69985,171.111225,141.291775,159.803125
91.81,48.335075,95.729675,171.1227,141.319075,159.8285
91.8221,48.359875,95.738825,171.172325,141.33675,159.839075
91.836925,48.3731,95.76225,171.176975,141.3728,160.31295
91.88245,48.416575,95.772575,171.18435,141.412175,160.3852
91.904275,48.435575,95.78045,171.190825,141.414,160.3945
91.91965,48.4482,95.79565,171.20205,141.435275,160.5736
92.07565,48.477525,95.8159,171.280875,141.4408,160.68845
92.086775,48.50905,95.852,171.368325,141.443025,160.833275
92.0985,48.588,95.887575,171.4361,141.4481,160.9731
92.135275,48.65235,95.890575,171.4516,141.494,161.00955
92.285025,48.674375,95.9319,171.477775,141.56215,161.024925
92.337625,48.683325,96.0251,171.482525,141.6579,161.3709
92.403025,48.695225,96.10995,171.486375,141.825,161.40865
92.4235,48.708,96.2145,171.489525,141.91315,161.693
92.4603,48.7406,96.27045,171.502825,141.968575,161.7289
92.47255,48.7643,96.31935,171.514775,141.9861,161.7356
92.5629,48.800325,96.342675,171.523975,141.995275,161.74815
92.665625,48.838125,96.365775,171.71405,142.04065,161.75635
92.72775,48.861925,96.38705,171.75945,142.051575,161.78215
92.7483,48.8634,96.431875,171.787475,142.06095,161.941275
92.7613,48.920725,96.44475,171.795775,142.15705,161.954
92.80235,48.95575,96.45095,171.813175,142.16915,162.187
92.9288,48.965025,96.50595,171.815875,142.299525,162.233075
92.9729,48.97035,96.5259,171.835425,142.58545,162.314975
92.986275,48.989475,96.535325,172.05455,142.737375,162.318625
93.08435,49.0126,96.559125,172.108,142.91875,162.34515
93.099725,49.019,96.595575,172.138975,143.243725,162.379625
93.133475,49.0479,96.6263,172.1419,143.263575,162.45345
93.209675,49.058125,96.6888,172.15085,143.29205,162.462575
93.22915,49.0864,96.709925,172.164175,143.304875,162.465775
93.284225,49.109825,96.737175,172.166925,143.30925,162.5251
93.309325,49.143725,96.745725,172.185725,143.3187,162.5342
93.327625,49.16715,96.810825,172.2004,143.330775,162.540325
93.378125,49.176675,96.917225,172.226625,143.68745,162.5972
93.566275,49.188275,96.99755,172.308725,143.7191,162.701575
93.5857,49.19705,97.116925,172.40155,143.73415,162.72025
93.59825,49.21415,97.161475,172.6169,143.749725,162.74695
93.61715,49.2418,97.184475,172.6376,143.755225,162.76975
93.628375,49.30275,97.199525,172.64515,143.83235,162.794225
93.64885,49.334525,97.212575,172.659725,143.93295,162.875075
93.7467,49.4122,97.22125,172.67865,143.9521,162.914375
93.80475,49.45575,97.233,172.68945,143.965225,162.9569
94.00575,49.4683,97.275925,172.72915,143.981,162.97175
94.034275,49.4828,97.296,172.837425,143.995525,163.014825
94.068625,49.644825,97.303625,172.97475,144.0019,163.189475
94.1569,49.68985,97.334275,172.9933,144.335625,163.3657
94.318425,49.6976,97.336725,173.020425,144.434925,163.437725
94.3853,49.718075,97.5203,173.02405,144.440975,163.52845
94.4123,49.73525,97.614525,173.0473,144.45765,163.5687
94.433275,49.748725,97.862175,173.07175,144.830475,163.59345
94.45045,49.7548,97.92425,173.0775,144.86745,163.757375
94.4646,49.76175,97.925775,173.08655,144.959025,163.777275
94.4843,49.774575,98.03385,173.0959,145.112525,163.80785
94.5223,49.8063,98.0433,173.112,145.235775,163.82215
94.54005,49.828275,98.14115,173.336675,145.2751,163.84565
94.656375,49.83705,98.193125,173.394425,145.5255,163.92335
94.678675,49.9162,98.209625,173.545225,145.567575,163.976475
94.7164,50.01875,98.422025,173.54935,145.627075,164.037025
94.8194,50.0829,98.43605,173.553525,146.0384,164.09975
94.938825,50.11285,98.50135,173.56355,146.040475,164.1256
94.9984,50.14715,98.747175,173.5992,146.334175,164.20605
95.035725,50.153325,98.76325,173.61365,146.567625,164.303925
95.2085,50.159725,98.895425,173.661025,146.768725,164.3731
95.22305,50.16415,98.897425,173.663775,146.780975,164.44145
95.254625,50.183725,98.925525,173.6667,146.84025,164.4866
95.524425,50.193275,98.94915,173.67515,146.973775,164.5784
95.54355,50.207875,98.97305,173.74505,146.9778,164.631675
95.62285,50.2395,99.037675,173.796575,147.04835,164.76775
95.6416,50.26945,99.104325,173.9573,147.198775,165.00455
95.6527,50.3374,99.2192,173.9634,147.23635,165.030425
95.6822,50.34475,99.2381,173.9928,147.292525,165.036325
95.72275,50.387325,99.2454,174.002075,147.29805,165.063875
95.7282,50.434575,99.434475,174.0062,147.347925,165.16125
95.74045,50.524825,99.619225,174.015625,147.385625,165.217625
95.761825,50.5313,99.68505,174.034275,147.490475,165.352675
95.7984,50.58295,99.726475,174.13255,147.631175,165.41805
95.83135,50.64545,99.91545,174.1881,147.7291,165.431775
95.84065,50.70695,100.000375,174.2456,147.906225,165.458275
95.857,50.92915,100.0185,174.32355,147.9202,165.542075
95.895425,50.963375,100.024525,174.387075,147.9541,165.580375
95.9393,50.967925,100.0514,174.403675,148.376475,165.71035
95.98785,50.986,100.1209,174.4293,148.41145,166.082075
96.075425,50.996675,100.4362,174.4337,148.491925,166.1914
96.11975,51.013625,100.4692,174.437025,148.5558,166.33385
96.169875,51.02575,100.559875,174.448025,148.6435,166.5047
96.3494,51.063425,100.6804,174.45805,148.65545,166.5892
96.352775,51.07,100.729125,174.46135,148.793075,166.65615
96.358475,51.087625,100.751225,174.4874,148.824425,166.7783
96.3932,51.1187,100.75415,174.702725,148.835075,166.786375
96.3968,51.1278,100.772375,174.7134,148.87735,166.83955
96.40665,51.136575,100.812875,174.72325,148.889575,166.8659
96.43705,51.1636,100.8555,174.743875,148.8942,167.068125
96.462275,51.179525,100.863225,174.7505,148.9064,167.20105
96.537525,51.189575,101.1891,174.7538,148.973775,167.254775
96.550475,51.19775,101.220475,174.7595,148.980425,167.268
96.619725,51.204275,101.276675,174.76955,148.998025,167.2944
96.6782,51.214125,101.3078,174.775225,149.028,167.3477
96.759525,51.24485,101.314825,174.804275,149.0787,167.385375
96.8882,51.252675,101.34585,174.813175,149.125325,167.425125
96.9967,51.290825,101.358625,174.827325,149.137325,167.810425
97.1083,51.296575,101.3921,174.899875,149.162875,167.843825
97.1443,51.3225,101.442425,174.910075,149.209075,167.868425
97.17515,51.328425,101.70035,174.9242,149.281775,167.871875
97.182025,51.33425,101.734875,174.927625,149.529725,168.06515
97.245625,51.340625,101.73735,174.943675,149.62415,168.06675
97.274225,51.345025,101.883725,174.98405,149.82615,168.2364
97.279525,51.350825,101.904025,174.9924,149.8752,168.32445
97.294825,51.356425,101.9418,175.00785,149.906475,168.336175
97.3031,51.374025,101.980075,175.02155,149.954775,168.342925
97.3161,51.383525,102.04375,175.062025,149.97505,168.3467
97.333175,51.392625,102.065725,175.089575,149.9856,168.48725
97.385375,51.4154,102.083375,175.0969,150.04755,169.0384
97.39785,51.430525,102.290325,175.113875,150.0912,169.22725
97.418125,51.455925,102.402425,175.125375,150.16375,169.617375
97.42965,51.475425,102.519,175.144475,150.182625,169.66555
97.48985,51.525275,102.56625,175.163225,150.257725,169.878325
97.525825,51.550375,102.58565,175.1771,150.2721,169.9167
97.577025,51.55635,102.61545,175.18375,150.31935,169.99825
97.8014,51.5727,102.6543,175.384725,150.3539,170.247875
97.854625,51.6065,102.70555,175.404075,150.462225,170.286525
97.859575,51.614975,102.794475,175.41375,150.5882,170.315725
97.8762,51.62875,102.8119,175.4184,150.888675,170.33365
97.880425,51.639175,102.823625,175.42355,150.93005,170.34065
97.883875,51.66185,102.873975,175.4308,150.987975,170.5765
97.957125,51.673275,102.9456,175.4381,151.156425,170.68485
97.9959,51.68675,102.95355,175.443325,151.30685,170.8803
98.006725,51.716525,102.9806,175.446525,151.36275,170.994075
98.0211,51.73875,103.032325,175.449975,151.598125,171.04355
98.02675,51.750475,103.076225,175.457325,151.64105,171.064025
98.052425,51.770725,103.0933,175.46085,151.6701,171.1604
98.093525,51.783475,103.2061,175.470975,151.711875,171.203075
98.200225,51.8163,103.255725,175.47405,152.064775,171.37565
98.3284,51.82335,103.2792,175.49335,152.097575,171.41815
98.411075,51.840975,103.302325,175.496575,152.458325,171.429775
98.451675,51.84585,103.323975,175.506125,152.68295,171.526025
98.5126,51.861925,103.402825,175.5138,152.8423,171.63935
98.5335,51.868775,103.4612,175.5419,152.953575,171.97845
98.54425,51.9376,103.5699,175.573275,153.038975,172.183775
98.5757,51.943225,103.571975,175.60645,153.08295,172.210825
98.585025,51.949475,103.67115,175.6131,153.3128,172.227125
98.788025,51.96775,103.832275,175.624375,153.3215,172.2436
98.810625,51.99515,103.90005,175.62845,153.340325,172.31215
98.867475,52.0584,103.9359,175.6511,153.52365,172.701725
98.921675,52.133025,104.00495,175.658575,153.582825,172.744825
98.9704,52.26615,104.017675,175.68615,153.662025,172.756125
99.061825,52.27305,104.104675,175.805175,153.6908,172.804875
99.109125,52.281225,104.12645,175.938275,153.70555,173.02615
99.1384,52.32125,104.27215,175.9464,153.7147,173.048075
99.252625,52.379175,104.2854,175.954475,153.729625,173.31655
99.317425,52.386425,104.2885,175.958675,153.7428,173.49035
99.434675,52.479075,104.318775,175.963225,153.747525,173.515375
99.460775,52.503475,104.3795,175.975475,153.754825,173.5213
99.4946,52.506625,104.418975,176.02625,153.849225,173.5928
99.59155,52.577875,104.4899,176.0862,153.8647,173.696975
