SPK_SPKC04a (excited),SPK_SPKC04b (excited),SPK_SPKC12a (excited)
261.6803,,
261.70875,,
261.731125,,
261.7844,,
261.7969,,
261.8227,,
261.9303,,
261.968725,,
262.03255,,
262.28725,,
262.32835,,
262.401025,,
262.426975,,
262.442375,,
262.44705,,
262.494775,,
262.54295,,
262.7018,,
262.7139,,
262.73075,,
262.75555,,
262.765375,,
262.7839,,
262.853825,,
262.901325,,
262.94105,,
263.01715,,
263.08525,,
263.10515,,
263.245225,,
263.305425,,
263.351175,,
263.60725,,
263.6171,,
263.620825,,
263.6486,,
263.66405,,
263.66915,,
263.696975,,
263.72635,,
263.732175,,
263.7779,,
263.93015,,
263.936875,,
263.961775,,
263.980175,,
264.0102,,
264.01975,,
264.05385,,
264.0776,,
264.15695,,
264.279025,,
264.33225,,
264.401275,,
264.4399,,
264.448325,,
264.4753,,
264.505625,,
264.535075,,
264.549075,,
264.56465,,
264.614275,,
264.675425,,
264.704125,,
264.768525,,
264.789775,,
264.8061,,
264.828425,,
264.89895,,
264.909825,,
264.922775,,
264.946125,,
264.9707,,
264.992775,,
265.0016,,
265.012125,,
265.0241,,
265.046975,,
265.1268,,
265.16545,,
265.211025,,
265.23115,,
265.250175,,
265.292625,,
265.3486,,
265.440225,,
265.460875,,
265.46635,,
265.493125,,
265.51245,,
265.522875,,
265.5398,,
265.546025,,
265.56395,,
265.60895,,
265.707775,,
265.71975,,
265.756725,,
265.7733,,
265.81605,,
265.837625,,
265.84455,,
265.8642,,
265.90185,,
265.95525,,
266.00005,,
266.05495,,
266.07405,,
266.083575,,
266.139125,,
266.1567,,
266.164275,,
266.16605,,
266.179,,
266.236,,
266.2556,,
266.281025,,
266.3118,,
266.348225,,
266.36015,,
266.381525,,
266.3974,,
266.451025,,
266.5314,,
266.565275,,
266.63595,,
266.652225,,
266.771875,,
266.791575,,
266.80965,,
266.829025,,
266.83225,,
267.176425,,
267.1909,,
267.534875,,
267.628675,,
267.66255,,
268.3667,,
268.472375,,
268.477325,,
268.4787,,
268.5072,,
268.527675,,
268.55025,,
268.647075,,
268.6711,,
268.6846,,
268.72455,,
268.76275,,
268.7923,,
268.823675,,
268.870925,,
268.89295,,
268.897925,,
268.9056,,
268.935025,,
268.957725,,
268.9785,,
268.981025,,
268.992025,,
269.01395,,
269.023625,,
269.16085,,
269.18315,,
269.2025,,
269.213525,,
269.235375,,
269.242375,,
269.273,,
269.287725,,
269.329025,,
269.3509,,
269.355,,
269.432325,,
269.467775,,
269.473475,,
269.494875,,
269.512575,,
269.5175,,
269.532325,,
269.56155,,
269.58315,,
269.59635,,
269.63765,,
269.6913,,
269.719,,
269.7256,,
269.72925,,
269.74305,,
269.7576,,
269.76285,,
269.781825,,
269.789975,,
269.8323,,
269.850625,,
269.853875,,
269.877125,,
269.888125,,
270.15215,,
270.175525,,
270.192825,,
270.21575,,
270.2261,,
270.238225,,
270.24665,,
270.26415,,
270.268425,,
270.2772,,
270.313075,,
270.35165,,
270.373725,,
270.418025,,
270.58435,,
270.61775,,
270.63815,,
270.6934,,
270.7041,,
270.71475,,
270.749675,,
270.8225,,
270.937325,,
270.95795,,
270.96335,,
271.007075,,
271.0199,,
271.027925,,
271.039925,,
271.058175,,
271.0902,,
271.099125,,
271.101175,,
271.1435,,
271.1652,,
271.225225,,
271.277225,,
271.308675,,
271.4046,,
271.4229,,
271.429425,,
271.448775,,
271.462325,,
271.470925,,
271.4736,,
271.4828,,
271.54315,,
271.552975,,
271.609175,,
271.621425,,
271.6442,,
271.711875,,
271.743,,
271.75765,,
271.8423,,
271.88075,,
271.9397,,
271.9445,,
271.987525,,
272.00285,,
272.01335,,
272.030425,,
272.0478,,
272.07975,,
272.085575,,
272.111875,,
272.1365,,
272.148875,,
272.16435,,
272.199625,,
272.2998,,
272.319325,,
272.34705,,
272.351525,,
272.398275,,
272.417275,,
272.445,,
272.4589,,
272.4847,,
272.4983,,
272.512075,,
272.533675,,
272.54315,,
272.555425,,
272.57365,,
272.586575,,
272.602875,,
272.616775,,
272.61875,,
272.677125,,
272.70525,,
272.708025,,
272.742775,,
272.846625,,
272.854625,,
272.86095,,
272.8778,,
272.89345,,
272.912375,,
272.951975,,
272.963775,,
272.992925,,
273.012725,,
273.0343,,
273.045425,,
273.055575,,
273.092475,,
273.10655,,
273.1123,,
273.129275,,
273.159825,,
273.191425,,
273.221475,,
273.239725,,
273.26,,
273.314325,,
273.321775,,
273.346725,,
273.354975,,
273.38125,,
273.4029,,
273.4175,,
273.4261,,
273.43305,,
273.45715,,
273.490725,,
273.6246,,
273.82045,,
273.83395,,
273.8582,,
273.9327,,
273.9561,,
273.9718,,
274.16325,,
274.16995,,
274.1905,,
274.205775,,
274.236225,,
274.2552,,
274.285775,,
274.299925,,
274.3129,,
274.328875,,
274.34165,,
274.37185,,
274.3764,,
274.38285,,
274.5736,,
274.594425,,
274.6469,,
274.657825,,
274.837175,,
274.8674,,
274.8978,,
274.911675,,
274.920225,,
274.947075,,
274.95545,,
274.967725,,
275.025325,,
275.055275,,
275.2191,,
275.2457,,
275.27215,,
275.285725,,
275.303475,,
275.311025,,
275.313375,,
275.34345,,
275.351925,,
275.369825,,
275.38205,,
275.4029,,
275.478025,,
275.519725,,
275.5625,,
275.604425,,
275.624725,,
275.644975,,
275.69235,,
275.7439,,
275.85495,,
276.02575,,
276.036725,,
276.063625,,
276.08945,,
276.11445,,
276.298525,,
276.41105,,
276.44125,,
276.481475,,
276.4906,,
276.497175,,
276.513525,,
276.5264,,
276.6876,,
276.734775,,
276.823075,,
276.833525,,
276.96855,,
277.130925,,
277.17805,,
277.317125,,
277.334825,,
277.39515,,
277.412425,,
277.42795,,
277.453225,,
277.4603,,
277.6021,,
277.70955,,
277.741575,,
277.850125,,
277.8964,,
277.902725,,
277.911425,,
277.914,,
278.04305,,
278.066475,,
278.077425,,
278.133125,,
278.1435,,
278.207875,,
278.2215,,
278.2434,,
278.3494,,
278.38535,,
278.40665,,
278.456575,,
278.473775,,
278.502425,,
278.5067,,
278.528375,,
278.5521,,
278.5746,,
278.62575,,
278.7326,,
278.73415,,
278.768925,,
278.7728,,
278.791275,,
278.794225,,
278.813325,,
278.8426,,
278.85955,,
278.884275,,
278.90865,,
278.9227,,
278.96655,,
279.056625,,
279.08325,,
279.093525,,
279.13205,,
279.1417,,
279.19695,,
279.226775,,
279.3147,,
279.36025,,
279.3989,,
279.4394,,
279.441925,,
279.45,,
279.467825,,
279.503025,,
279.569975,,
279.586775,,
279.5999,,
279.643125,,
279.662775,,
279.697025,,
279.708325,,
279.74535,,
279.77525,,
279.77875,,
279.8058,,
279.816875,,
279.845175,,
279.866175,,
279.875025,,
279.887275,,
279.8988,,
279.92935,,
279.9666,,
279.9777,,
280.098775,,
280.10455,,
280.11305,,
280.127775,,
280.137825,,
280.16045,,
280.18465,,
280.18815,,
280.20855,,
280.24445,,
280.2462,,
280.256725,,
280.2818,,
280.338725,,
280.347675,,
280.39895,,
280.441575,,
280.45385,,
280.4685,,
280.51845,,
280.55035,,
280.676975,,
281.05795,,
281.193375,,
281.204275,,
281.21795,,
281.3763,,
281.5246,,
281.53895,,
281.56645,,
281.57295,,
281.63345,,
281.658675,,
281.665325,,
281.6819,,
282.1322,,
282.192725,,
282.202375,,
282.243775,,
282.251775,,
282.26895,,
282.309725,,
282.32955,,
282.3551,,
282.403375,,
282.4326,,
282.48725,,
282.608175,,
282.665175,,
283.006575,,
283.28645,,
283.308625,,
283.3725,,
283.895475,,
284.0121,,
284.054175,,
284.05585,,
284.058425,,
284.0697,,
284.216275,,
284.40385,,
284.4336,,
284.63675,,
284.652125,,
284.656325,,
284.67005,,
284.674075,,
284.8026,,
284.870425,,
284.8856,,
284.9153,,
285.00435,,
285.019025,,
285.023875,,
285.131325,,
285.181625,,
285.206775,,
285.222275,,
285.2241,,
285.24875,,
285.26745,,
285.277325,,
285.308375,,
285.3182,,
285.319825,,
285.33715,,
285.358975,,
285.3826,,
285.52895,,
285.53245,,
285.57125,,
285.626225,,
285.65685,,
285.718975,,
285.741475,,
285.77245,,
285.779525,,
285.781225,,
285.8369,,
285.856,,
286.012175,,
286.024475,,
286.063325,,
286.073525,,
286.10215,,
286.114625,,
286.252325,,
286.26645,,
286.28005,,
286.283625,,
286.2999,,
286.307375,,
286.32425,,
286.33575,,
286.36315,,
286.37875,,
286.38505,,
286.389525,,
286.4091,,
286.54325,,
286.5469,,
286.551575,,
286.5656,,
286.587325,,
286.594,,
286.618725,,
286.643575,,
286.64725,,
286.69025,,
286.759175,,
286.7654,,
286.7715,,
286.8044,,
286.83205,,
286.85435,,
286.8646,,
286.8832,,
286.986625,,
287.014225,,
287.045675,,
287.05375,,
287.085375,,
287.116875,,
287.186625,,
287.21085,,
287.225575,,
287.232125,,
287.236225,,
287.27195,,
287.289275,,
287.300075,,
287.315425,,
287.3278,,
287.330475,,
287.332175,,
287.349525,,
287.40795,,
287.449025,,
287.46295,,
287.4925,,
287.515375,,
287.528625,,
287.54205,,
287.5596,,
287.57695,,
287.583025,,
287.590125,,
287.613525,,
287.620025,,
287.637175,,
287.6752,,
287.6904,,
287.700675,,
287.77205,,
287.782875,,
287.79265,,
287.87585,,
287.93005,,
287.939375,,
287.96155,,
287.983075,,
287.99295,,
288.000175,,
288.0501,,
288.0559,,
288.0778,,
288.0851,,
288.097975,,
288.1198,,
288.17195,,
288.189725,,
288.221325,,
288.34345,,
288.372075,,
288.426325,,
288.431775,,
288.449225,,
288.468625,,
288.50495,,
288.536425,,
288.5993,,
288.625125,,
288.653075,,
288.66475,,
288.669775,,
288.68705,,
288.7516,,
288.755525,,
288.8104,,
288.876375,,
288.8967,,
288.9328,,
289.00195,,
289.005375,,
289.022325,,
289.040725,,
289.056525,,
289.0699,,
289.074225,,
289.0968,,
289.1448,,
289.21225,,
289.218,,
289.24595,,
289.253375,,
289.2677,,
289.327625,,
289.36245,,
289.396425,,
289.398675,,
289.427325,,
289.4827,,
289.49805,,
289.51085,,
289.5262,,
289.567625,,
289.578775,,
289.603775,,
289.623575,,
289.632375,,
289.6465,,
290.052325,,
290.119825,,
290.279575,,
290.288725,,
290.3032,,
290.344125,,
290.384725,,
290.469525,,
290.483625,,
290.532825,,
290.5963,,
290.661575,,
290.674675,,
290.694225,,
290.706575,,
290.7095,,
290.746525,,
290.7502,,
290.77365,,
290.81965,,
290.824075,,
290.9176,,
291.0137,,
291.0323,,
291.046475,,
291.0851,,
291.185075,,
291.207375,,
291.234275,,
291.2443,,
291.265725,,
291.276525,,
291.308825,,
291.3239,,
291.345575,,
291.357475,,
291.425,,
291.461275,,
291.5049,,
291.54185,,
291.562025,,
291.5912,,
291.599925,,
291.6036,,
291.64105,,
291.6726,,
291.690025,,
291.74065,,
291.95965,,
291.97225,,
291.99945,,
292.005875,,
292.025775,,
292.089925,,
292.1477,,
292.16,,
292.186675,,
292.2124,,
292.26145,,
292.298325,,
292.3189,,
292.391,,
292.414075,,
292.423175,,
292.46745,,
292.5254,,
292.58555,,
292.59925,,
292.606725,,
292.619875,,
292.637725,,
292.641175,,
292.69175,,
292.8017,,
292.85035,,
292.86715,,
292.89375,,
292.90895,,
292.9204,,
292.9436,,
292.96295,,
293.0551,,
293.078925,,
293.116775,,
293.14465,,
293.158675,,
293.16955,,
293.188225,,
293.2051,,
293.21915,,
293.22455,,
293.239975,,
293.27255,,
293.30615,,
293.3516,,
293.364275,,
293.387625,,
293.419425,,
293.43365,,
293.465025,,
293.495625,,
293.52085,,
293.522275,,
293.529625,,
293.541525,,
293.553475,,
293.6064,,
293.6423,,
293.646775,,
293.6759,,
293.686275,,
293.6944,,
293.73125,,
293.75675,,
293.826975,,
294.01715,,
294.0341,,
294.0786,,
294.144975,,
294.19,,
294.2457,,
294.494775,,
294.519075,,
294.5694,,
294.911775,,
294.951025,,
294.9596,,
295.140075,,
295.312225,,
295.355425,,
295.375875,,
295.425525,,
295.429075,,
295.4797,,
295.488075,,
295.526475,,
295.53665,,
295.638275,,
295.6445,,
295.6463,,
295.66675,,
295.70825,,
295.722725,,
295.785475,,
295.8625,,
295.926975,,
295.947475,,
295.957975,,
295.979,,
295.982375,,
296.017825,,
296.03215,,
296.065725,,
296.207425,,
296.3626,,
296.3712,,
296.388625,,
296.510225,,
296.5689,,
296.6336,,
296.6735,,
296.719325,,
296.7213,,
296.796375,,
296.8737,,
296.8854,,
296.89515,,
296.9063,,
296.912475,,
297.073175,,
297.11915,,
297.126225,,
297.1349,,
297.1945,,
297.2351,,
297.323025,,
297.36065,,
297.3899,,
297.441925,,
297.53795,,
297.576025,,
297.578875,,
297.6236,,
297.697475,,
297.702175,,
297.757725,,
297.9999,,
298.0117,,
298.08555,,
298.100125,,
298.11285,,
298.139825,,
298.144375,,
298.227925,,
298.257825,,
298.28775,,
298.302875,,
298.32895,,
298.3807,,
298.486675,,
298.530375,,
298.53985,,
298.58195,,
298.597175,,
298.655475,,
298.75115,,
298.783525,,
298.7989,,
298.819975,,
298.87815,,
298.969325,,
299.6102,,
299.684975,,
299.692275,,
299.710575,,
299.7493,,
299.75345,,
299.834675,,
299.848375,,
299.9369,,
299.94875,,
299.9605,,
300.1249,,
300.167,,
300.188325,,
300.209375,,
300.221175,,
300.24505,,
300.266575,,
300.286,,
300.424275,,
300.44235,,
300.448775,,
300.4827,,
300.5409,,
300.774375,,
300.814375,,
300.82105,,
300.82815,,
300.853375,,
300.8839,,
300.9172,,
301.0406,,
301.1885,,
301.24215,,
301.272525,,
301.28355,,
301.29965,,
301.301675,,
301.303775,,
301.3731,,
301.52575,,
301.74195,,
301.81315,,
301.8499,,
301.8697,,
302.017325,,
302.1011,,
302.255925,,
302.278675,,
302.28505,,
302.477125,,
302.535725,,
302.56305,,
302.573325,,
302.628825,,
302.713325,,
302.73045,,
302.74475,,
302.776075,,
302.8031,,
302.849275,,
302.851225,,
302.971725,,
303.079375,,
303.101575,,
303.134525,,
303.17285,,
303.1997,,
303.20655,,
303.20835,,
303.42295,,
303.44775,,
303.500275,,
303.5113,,
303.51575,,
303.5462,,
303.671275,,
303.742575,,
303.7517,,
303.790425,,
303.89715,,
303.93485,,
303.973725,,
303.984225,,
304.00625,,
304.2114,,
304.319725,,
304.49175,,
304.5273,,
304.539125,,
304.54285,,
304.561325,,
304.587025,,
304.608625,,
304.612825,,
304.652975,,
304.6564,,
304.74485,,
304.778025,,
304.8645,,
304.925725,,
304.93945,,
304.9664,,
304.989025,,
305.016875,,
305.1517,,
305.1857,,
305.25605,,
305.279775,,
305.292,,
305.301325,,
305.34485,,
305.353525,,
305.440375,,
305.484925,,
305.564525,,
305.590575,,
305.60655,,
305.612425,,
305.61685,,
305.627575,,
305.64915,,
305.66775,,
305.684975,,
305.729,,
305.732175,,
305.75195,,
305.818675,,
305.8415,,
305.871525,,
305.881075,,
305.8972,,
305.910225,,
305.951775,,
305.95605,,
305.961075,,
305.99255,,
306.013675,,
306.078675,,
306.0848,,
306.086375,,
306.091675,,
306.104875,,
306.108725,,
306.12135,,
306.1362,,
306.212875,,
306.23115,,
306.278675,,
306.321425,,
306.326625,,
306.3311,,
306.34285,,
306.352275,,
306.3734,,
306.39685,,
306.408875,,
306.418325,,
306.431975,,
306.50585,,
306.570675,,
306.57865,,
306.586675,,
306.5986,,
306.62745,,
306.6318,,
306.6636,,
306.68955,,
306.735175,,
306.763575,,
306.78755,,
306.8038,,
306.8231,,
306.84265,,
306.869725,,
306.87345,,
306.905425,,
306.9465,,
306.988175,,
307.003475,,
307.013775,,
307.02515,,
307.0431,,
307.064975,,
307.10755,,
307.134025,,
307.153975,,
307.17965,,
307.198775,,
307.2272,,
307.2338,,
307.251475,,
307.280275,,
307.3064,,
307.3191,,
307.336275,,
307.34625,,
307.366475,,
307.380175,,
307.384375,,
307.419975,,
307.42785,,
307.45705,,
307.52835,,
307.56415,,
307.592075,,
307.597025,,
307.6104,,
307.64385,,
307.662625,,
307.676025,,
307.676875,,
307.69465,,
307.703825,,
307.7078,,
307.7242,,
307.737875,,
307.7488,,
307.8151,,
307.83725,,
307.847375,,
307.870075,,
307.880125,,
307.91095,,
307.916075,,
307.97115,,
307.98105,,
308.02905,,
308.057875,,
308.0895,,
308.10485,,
308.1091,,
308.13195,,
308.1513,,
308.164,,
308.180775,,
308.21925,,
308.224975,,
308.2677,,
308.28585,,
308.2982,,
308.32795,,
308.331575,,
308.346675,,
308.348975,,
308.396,,
308.4062,,
308.419675,,
308.810625,,
308.826125,,
308.83365,,
308.866425,,
308.879725,,
308.884625,,
308.897075,,
308.914175,,
308.924075,,
308.98015,,
309.00405,,
309.01845,,
309.048325,,
309.08405,,
309.114925,,
309.120275,,
309.15725,,
309.1655,,
309.17805,,
309.193625,,
309.20485,,
309.2175,,
309.231275,,
309.26215,,
309.40505,,
309.508175,,
309.542325,,
309.56415,,
309.630625,,
309.662425,,
309.72495,,
309.728975,,
309.78345,,
309.920075,,
309.92935,,
309.931025,,
309.98685,,
310.00345,,
310.008275,,
310.0611,,
310.07295,,
310.083625,,
310.093075,,
310.1223,,
310.1402,,
310.1545,,
310.230125,,
310.439575,,
310.624925,,
310.634975,,
310.637,,
310.675325,,
310.686825,,
310.700925,,
310.786025,,
311.0899,,
311.096175,,
311.142525,,
311.411575,,
311.452875,,
311.46445,,
311.49815,,
311.550225,,
311.602375,,
311.81785,,
311.8585,,
312.046725,,
312.2603,,
312.322475,,
312.3401,,
312.361725,,
312.3938,,
312.491875,,
312.50095,,
312.53755,,
312.6221,,
312.639975,,
312.646625,,
312.658275,,
312.664825,,
312.69325,,
312.701225,,
312.8316,,
312.8792,,
312.905975,,
312.9399,,
312.949025,,
312.969525,,
312.982325,,
313.02145,,
313.03455,,
313.05235,,
313.08435,,
313.109625,,
313.1179,,
313.139925,,
313.1548,,
313.15805,,
313.304825,,
313.3862,,
313.40495,,
313.4571,,
313.506025,,
313.5178,,
313.541175,,
313.548275,,
313.57955,,
313.7201,,
313.804775,,
313.843875,,
313.8571,,
313.877225,,
313.892175,,
313.89885,,
313.950175,,
313.966025,,
313.992475,,
314.0024,,
314.2497,,
314.2695,,
314.3026,,
314.353275,,
314.367525,,
314.369525,,
314.3852,,
314.41735,,
314.52045,,
314.560475,,
314.607,,
314.700125,,
314.706775,,
314.765675,,
314.779,,
314.803875,,
314.809,,
314.863025,,
315.1121,,
315.145675,,
315.167125,,
315.2221,,
315.283725,,
315.2878,,
315.30865,,
315.38915,,
315.394775,,
315.405225,,
315.4478,,
315.45145,,
315.54715,,
315.572325,,
315.58625,,
315.588175,,
315.604525,,
315.628325,,
315.65435,,
315.67275,,
315.694,,
315.72655,,
315.807375,,
315.831,,
315.868075,,
315.8794,,
315.938275,,
316.03185,,
316.0411,,
316.0632,,
316.081925,,
316.151875,,
316.174,,
316.223525,,
316.369325,,
316.407975,,
316.426925,,
316.4466,,
316.486775,,
316.514125,,
316.521,,
316.657625,,
316.660875,,
316.6853,,
316.75835,,
316.908425,,
316.94775,,
316.990925,,
317.02795,,
317.044375,,
317.048025,,
317.10165,,
317.242525,,
317.253325,,
317.271625,,
317.297275,,
317.3191,,
317.32865,,
317.33045,,
317.37635,,
317.38365,,
317.405875,,
317.42185,,
317.452275,,
317.46615,,
317.471175,,
317.61555,,
317.6488,,
317.6667,,
317.68365,,
317.688325,,
317.707,,
317.741725,,
317.746625,,
317.787725,,
317.82795,,
317.84585,,
318.0454,,
318.1413,,
318.257625,,
318.312675,,
318.8647,,
319.246975,,
319.2543,,
