SPK_SPKC05a (excited),SPK_SPKC07a (excited),SPK_SPKC08a (inhibited),SPK_SPKC13b (no effect),SPK_SPKC16a (excited)
,,,180.68565,162.348725
,,,180.754,162.392375
,,,180.760425,162.42085
,,,180.800225,162.4313
,,,180.841575,162.4663
,,,180.87535,162.488425
,,,180.916925,162.505
,,,180.985625,162.513
,,,181.037025,162.5196
,,,181.0743,162.528725
,,,181.09365,162.5358
,,,181.13345,162.544525
,,,181.157575,162.560525
,,,181.187825,162.626725
,,,181.207575,162.655975
,,,181.22865,162.695975
,,,181.264575,162.7318
,,,181.2844,162.740175
,,,181.309925,162.74575
,,,181.331425,162.757925
,,,181.37675,162.765075
,,,181.4026,162.77685
,,,181.419125,162.78225
,,,181.4468,162.8477
,,,181.476825,162.855775
,,,181.5019,162.869525
,,,181.553625,162.907275
,,,181.587375,162.919675
,,,181.662675,162.94565
,,,181.693225,162.95295
,,,181.7204,162.9852
,,,181.735575,163.008925
,,,181.745075,163.036025
,,,181.757725,163.073275
,,,181.8308,163.088025
,,,181.854725,163.12405
,,,181.87325,163.166325
,,,181.99105,163.180325
,,,182.022325,163.1915
,,,182.027775,163.226525
,,,182.03465,163.237925
,,,182.0397,163.266525
,,,182.08985,163.286625
,,,182.096875,163.3056
,,,182.1074,163.3404
,,,182.143075,163.370675
,,,182.182925,163.383475
,,,182.2062,163.389225
,,,182.216475,163.395775
,,,182.2268,163.4081
,,,182.23895,163.422175
,,,182.257975,163.458675
,,,182.28375,163.4707
,,,182.2975,163.5031
,,,182.310275,163.52315
,,,182.328175,163.5392
,,,182.3506,163.562025
,,,182.364875,163.617325
,,,182.391375,163.6599
,,,182.412,163.68195
,,,182.455575,163.7072
,,,182.463675,163.727275
,,,182.48435,163.73605
,,,182.498025,163.7455
,,,182.528075,163.7604
,,,182.561425,163.803475
,,,182.586425,163.8416
,,,182.5989,163.853625
,,,182.633225,163.893075
,,,182.6488,163.91745
,,,182.6815,163.9313
,,,182.69265,163.9375
,,,182.71165,163.947425
,,,182.726725,163.95365
,,,182.7488,163.9706
,,,182.801725,163.97715
,,,182.8222,163.98675
,,,182.833475,163.995225
,,,182.852725,164.016075
,,,182.866775,164.03275
,,,182.9051,164.040025
,,,182.92625,164.04715
,,,183.00205,164.067425
,,,183.0155,164.125225
,,,183.02725,164.13945
,,,183.04765,164.2197
,,,183.092825,164.276375
,,,183.182125,164.286625
,,,183.1964,164.2999
,,,183.2101,164.333375
,,,183.24515,164.33935
,,,183.279325,164.355425
,,,183.29495,164.361175
,,,183.3466,164.4182
,,,183.38805,164.4286
,,,183.4238,164.47805
,,,183.4397,164.493125
,,,183.45145,164.605
,,,183.477975,164.610675
,,,183.498825,164.64315
,,,183.52115,164.676575
,,,183.5351,164.70945
,,,183.545825,164.7464
,,,183.555975,164.8126
,,,183.584375,164.8345
,,,183.60475,164.865175
,,,183.625975,164.880725
,,,183.639425,164.9137
,,,183.65745,164.96885
,,,183.679725,164.9851
,,,183.7115,165.00995
,,,183.7315,165.021925
,,,183.74265,165.09185
,,,183.7653,165.133575
,,,183.7786,165.1634
,,,183.791225,165.254925
,,,183.80425,165.3076
,,,183.815575,165.32855
,,,183.8271,165.352625
,,,183.858375,165.37455
,,,183.906025,165.3858
,,,183.91905,165.3937
,,,183.935375,165.445075
,,,184.009375,165.462075
,,,184.027875,165.486325
,,,184.046075,165.515575
,,,184.153375,165.523325
,,,184.177,165.545975
,,,184.197725,165.57645
,,,184.227225,165.6001
,,,184.250475,165.61685
,,,184.2649,165.626425
,,,184.281275,165.6494
,,,184.3107,165.680925
,,,184.339325,165.68965
,,,184.3568,165.703325
,,,184.3786,165.738325
,,,184.4001,165.748525
,,,184.426225,165.78395
,,,184.44895,165.804925
,,,184.463425,165.884325
,,,184.4769,165.8923
,,,184.50355,165.91855
,,,184.518125,165.928425
,,,184.52885,165.983925
,,,184.55055,166.0098
,,,184.57225,166.023225
,,,184.5959,166.0386
,,,184.6106,166.1017
,,,184.634925,166.1107
,,,184.6884,166.115775
,,,184.739075,166.14325
,,,184.76345,166.16985
,,,184.7886,166.233125
,,,184.803825,166.24745
,,,184.8268,166.2964
,,,184.848,166.333775
,,,184.9311,166.36215
,,,184.954325,166.36915
,,,184.97105,166.379825
,,,184.99115,166.3877
,,,185.003425,166.40025
,,,185.020275,166.4121
,,,185.0602,166.435675
,,,185.07675,166.442875
,,,185.096425,166.450875
,,,185.119175,166.4606
,,,185.136425,166.46625
,,,185.162375,166.48305
,,,185.233425,166.49035
,,,185.256075,166.5165
,,,185.280575,166.522725
,,,185.305,166.53455
,,,185.318275,166.5589
,,,185.340825,166.5848
,,,185.361325,166.605375
,,,185.3795,166.6222
,,,185.3935,166.6884
,,,185.415075,166.697625
,,,185.4396,166.7316
,,,185.45835,166.80925
,,,185.49835,166.823875
,,,185.5154,166.834675
,,,185.537,166.8396
,,,185.599175,166.8488
,,,185.62055,166.85785
,,,185.67205,166.868175
,,,185.691575,166.889625
,,,185.73,166.915925
,,,185.75305,166.94925
,,,185.774375,166.96085
,,,185.805075,166.97455
,,,185.8611,167.02195
,,,185.899675,167.03785
,,,185.920675,167.048225
,,,185.9422,167.145525
,,,185.972275,167.164325
,,,186.010175,167.202575
,,,186.0299,167.2331
,,,186.073325,167.240475
,,,186.10635,167.249025
,,,186.164875,167.2698
,,,186.208825,167.323975
,,,186.25295,167.35465
,,,186.284375,167.362025
,,,186.326075,167.374625
,,,186.3505,167.399275
,,,186.389125,167.4069
,,,186.4156,167.4149
,,,186.466325,167.445775
,,,186.50145,167.4683
,,,186.5393,167.5012
,,,186.569575,167.5213
,,,186.61215,167.543225
,,,186.650275,167.5809
,,,186.687925,167.68895
,,,186.7183,167.69995
,,,186.7671,167.71185
,,,186.824975,167.7218
,,,186.885725,167.729825
,,,186.9215,167.74965
,,,186.973475,167.760475
,,,187.01585,167.803125
,,,187.0365,167.822525
,,,187.066575,167.84235
,,,187.08945,167.850125
,,,187.126775,167.8649
,,,187.1745,167.87305
,,,187.218725,167.9115
,,,187.270025,167.9839
,,,187.2984,168.004125
,,,187.310475,168.0136
,,,187.327475,168.034175
,,,187.361175,168.0462
,,,187.372825,168.07745
,,,187.4165,168.103675
,,,187.434675,168.1128
,,,187.468675,168.14995
,,,187.48935,168.1974
,,,187.527825,168.2069
,,,187.552175,168.279075
,,,187.5931,168.29655
,,,187.64075,168.350975
,,,187.68155,168.369075
,,,187.71455,168.405525
,,,187.747175,168.41465
,,,187.783125,168.4239
,,,187.80685,168.431875
,,,187.84375,168.437225
,,,187.8844,168.444425
,,,187.9173,168.504525
,,,187.953825,168.541675
,,,187.98595,168.73555
,,,188.0084,168.749975
,,,188.041,168.757125
,,,188.082475,168.77015
,,,188.1247,168.78135
,,,188.16615,168.79355
,,,188.1897,168.7985
,,,188.221025,168.805375
,,,188.274375,168.8133
,,,188.306325,168.82125
,,,188.3275,168.835575
,,,188.365375,168.899525
,,,188.40485,168.913075
,,,188.457425,168.9219
,,,188.4845,168.933425
,,,188.516275,168.954375
,,,188.550425,168.9693
,,,188.57165,168.9864
,,,188.5894,169.013075
,,,188.639625,169.02195
,,,188.6582,169.0281
,,,188.69035,169.040625
,,,188.7133,169.0752
,,,188.739825,169.13685
,,,188.767,169.212775
,,,188.808525,169.2354
,,,188.837275,169.243925
,,,188.85895,169.275425
,,,188.89695,169.29005
,,,188.929275,169.355725
,,,188.9688,169.379375
,,,188.984675,169.397275
,,,189.0059,169.405725
,,,189.0585,169.418475
,,,189.096525,169.4281
,,,189.139075,169.437175
,,,189.199625,169.448825
,,,189.22175,169.45725
,,,189.265375,169.46505
,,,189.29865,169.47545
,,,189.324875,169.481175
,,,189.346775,169.49055
,,,189.37695,169.50645
,,,189.397825,169.53565
,,,189.429725,169.543125
,,,189.456075,169.55115
,,,189.494025,169.555825
,,,189.53415,169.6014
,,,189.556075,169.64185
,,,189.5868,169.653425
,,,189.61575,169.683125
,,,189.63305,169.713625
,,,189.65505,169.73715
,,,189.667725,169.75305
,,,189.6768,169.794525
,,,189.692525,169.796475
,,,189.700775,169.8241
,,,189.724025,169.840375
,,,189.743725,169.85765
,,,189.7546,169.8981
,,,189.798575,169.995225
,,,189.81525,170.0746
,,,189.832025,170.092425
,,,189.848275,170.102325
,,,189.873625,170.112125
,,,189.901775,170.12065
,,,189.92665,170.127925
,,,189.946025,170.142025
,,,189.979675,170.15055
,,,189.9986,170.157275
,,,190.01805,170.188075
,,,190.038475,170.202625
,,,190.08065,170.240275
,,,190.1087,170.262875
,,,190.1269,170.273825
,,,190.141,170.28985
,,,190.15965,170.311725
,,,190.1813,170.319075
,,,190.206775,170.334825
,,,190.221975,170.344125
,,,190.2378,170.3599
,,,190.282425,170.37365
,,,190.30125,170.3823
,,,190.315825,170.400875
,,,190.34805,170.408325
,,,190.3611,170.421675
,,,190.386425,170.45925
,,,190.412325,170.46805
,,,190.43815,170.476975
,,,190.473975,170.49375
,,,190.5394,170.499575
,,,190.587425,170.52175
,,,190.6351,170.528675
,,,190.65635,170.549
,,,190.671825,170.55465
,,,190.693325,170.560275
,,,190.7194,170.566325
,,,190.746825,170.57215
,,,190.761475,170.6234
,,,190.8134,170.708025
,,,190.84415,170.73155
,,,190.866125,170.738225
,,,190.87965,170.745875
,,,190.91025,170.772975
,,,190.9312,170.790875
,,,190.9658,170.7957
,,,190.994175,170.818175
,,,191.008925,170.855775
,,,191.025975,170.885975
,,,191.0372,170.904925
,,,191.065625,170.936
,,,191.1347,170.941775
,,,191.15785,170.974825
,,,191.184225,170.9891
,,,191.2275,171.00585
,,,191.253025,171.067475
,,,191.29375,171.073375
,,,191.32305,171.0811
,,,191.365725,171.0879
,,,191.39625,171.093525
,,,191.41785,171.098125
,,,191.4378,171.1095
,,,191.467025,171.13545
,,,191.4893,171.150925
,,,191.508275,171.19505
,,,191.542125,171.22595
,,,191.5694,171.254975
,,,191.610675,171.2653
,,,191.6293,171.27985
,,,191.6526,171.2884
,,,191.669175,171.3017
,,,191.691825,171.435175
,,,191.741875,171.44465
,,,191.756575,171.450975
,,,191.762775,171.460225
,,,191.7935,171.4705
,,,191.812075,171.47525
,,,191.843775,171.479
,,,191.86015,171.488475
,,,191.87955,171.495125
,,,191.9084,171.502875
,,,191.9396,171.521575
,,,191.979575,171.54375
,,,192.02345,171.558875
,,,192.066275,171.568675
,,,192.10595,171.5896
,,,192.138075,171.602225
,,,192.16615,171.633875
,,,192.191625,171.64435
,,,192.224625,171.663875
,,,192.2653,171.6715
,,,192.33375,171.67715
,,,192.394425,171.716975
,,,192.484,171.72305
,,,192.515175,171.737525
,,,192.542425,171.7684
,,,192.56415,171.794325
,,,192.5677,171.806625
,,,192.585525,171.812225
,,,192.62825,171.817625
,,,192.64785,171.84035
,,,192.717,171.914175
,,,192.74355,171.921075
,,,192.7571,171.931175
,,,192.78605,171.954325
,,,192.79785,171.975525
,,,192.81705,171.992275
,,,192.825,172.0906
,,,192.854,172.11125
,,,192.8835,172.145075
,,,192.90725,172.173
,,,192.9589,172.192025
,,,192.9794,172.200225
,,,192.99055,172.213275
,,,193.0253,172.294525
,,,193.0489,172.383
,,,193.090325,172.414175
,,,193.1095,172.439675
,,,193.1465,172.459875
,,,193.172075,172.47065
,,,193.194,172.487475
,,,193.25015,172.50815
,,,193.28355,172.51835
,,,193.284875,172.530125
,,,193.36285,172.53995
,,,193.39,172.562375
,,,193.4097,172.60035
,,,193.42855,172.65675
,,,193.465875,172.68605
,,,193.491375,172.700175
,,,193.51795,172.736125
,,,193.556275,172.7418
,,,193.607025,172.77225
,,,193.63905,172.790475
,,,193.678775,172.82525
,,,193.7118,172.83245
,,,193.735025,172.853525
,,,193.798575,172.8601
,,,193.8216,172.876275
,,,193.84495,172.882625
,,,193.862975,172.900775
,,,193.8904,172.910175
,,,193.90435,172.95545
,,,193.928975,172.9605
,,,193.959175,172.968275
,,,194.0007,172.975975
,,,194.055675,172.98225
,,,194.08145,172.992425
,,,194.107575,173.0069
,,,194.13325,173.0752
,,,194.165725,173.084825
,,,194.1847,173.102475
,,,194.215775,173.11915
,,,194.23735,173.127175
,,,194.26695,173.13505
,,,194.2935,173.1444
,,,194.3374,173.21875
,,,194.36155,173.267475
,,,194.40755,173.272275
,,,194.441475,173.2885
,,,194.457625,173.2985
,,,194.489,173.342
,,,194.515975,173.39755
,,,194.561,173.405
,,,194.579975,173.42535
,,,194.628825,173.4648
,,,194.652325,173.488275
,,,194.6946,173.5013
,,,194.7296,173.51645
,,,194.7536,173.5243
,,,194.7698,173.532275
,,,194.801025,173.5389
,,,194.839,173.545725
,,,194.860525,173.565325
,,,194.903375,173.602975
,,,194.929475,173.612725
,,,194.96085,173.655725
,,,195.012475,173.669525
,,,195.05365,173.74385
,,,195.07775,173.754475
,,,195.103875,173.796825
,,,195.121925,173.878225
,,,195.14515,173.913725
,,,195.170275,173.95475
,,,195.196275,173.969575
,,,195.2439,173.978025
,,,195.3102,174.07705
,,,195.3511,174.0933
,,,195.38535,174.108925
,,,195.425725,174.121825
,,,195.4765,174.13695
,,,195.51855,174.14375
,,,195.558475,174.181725
,,,195.589725,174.232875
,,,195.6287,174.25
,,,195.672575,174.263475
,,,195.72135,174.2762
,,,195.7397,174.301475
,,,195.7907,174.3157
,,,195.820175,174.337325
,,,195.855825,174.3446
,,,195.892225,174.35645
,,,195.9171,174.410425
,,,195.942525,174.4172
,,,196.01345,174.428575
,,,196.050575,174.44855
,,,196.092425,174.48985
,,,196.107875,174.514225
,,,196.13275,174.52115
,,,196.15555,174.572375
,,,196.178175,174.5948
,,,196.19845,174.61605
,,,196.228275,174.664425
,,,196.248325,174.716075
,,,196.266225,174.737175
,,,196.29315,174.774125
,,,196.3213,174.810275
,,,196.34555,174.82135
,,,196.364525,174.83125
,,,196.388375,174.83735
,,,196.427675,174.856425
,,,196.451575,174.864725
,,,196.4601,174.88085
,,,196.47315,174.927975
,,,196.5112,174.935725
,,,196.527675,174.959625
,,,196.53955,174.9659
,,,196.5432,174.979675
,,,196.574375,175.0038
,,,196.593375,175.0337
,,,196.608425,175.05315
,,,196.64295,175.068
,,,196.66735,175.083
,,,196.6883,175.119525
,,,196.764525,175.125975
,,,196.785,175.1438
,,,196.81035,175.151625
,,,196.82715,175.16935
,,,196.842525,175.174725
,,,196.855925,175.19715
,,,196.8648,175.2813
,,,196.875,175.292025
,,,196.88475,175.33505
,,,196.914225,175.3467
,,,196.996075,175.39605
,,,197.0168,175.4096
,,,197.03475,175.439825
,,,197.073975,175.452125
,,,197.087025,175.46465
,,,197.11565,175.47415
,,,197.1438,175.4938
,,,197.1585,175.507475
,,,197.19845,175.53845
,,,197.214775,175.546525
,,,197.249025,175.56765
,,,197.264475,175.577575
,,,197.2777,175.597
,,,197.2859,175.6774
,,,197.2997,175.712925
,,,197.333275,175.732325
,,,197.37975,175.78605
,,,197.409275,175.8142
,,,197.4302,175.878775
,,,197.44305,175.8855
,,,197.461725,175.8945
,,,197.48235,175.931625
,,,197.496175,175.977825
,,,197.514375,176.0379
,,,197.523575,176.05595
,,,197.536325,176.067725
,,,197.54865,176.136525
,,,197.558375,176.149925
,,,197.56915,176.1972
,,,197.6086,176.208175
,,,197.617825,176.2207
,,,197.630475,176.2473
,,,197.6747,176.26055
,,,197.68215,176.287675
,,,197.753775,176.314675
,,,197.770525,176.332075
,,,197.7822,176.34805
,,,197.807275,176.35825
,,,197.834575,176.386275
,,,197.8507,176.396575
,,,197.887775,176.429175
,,,197.906425,176.456275
,,,197.9221,176.46935
,,,197.94435,176.48075
,,,197.97165,176.49805
,,,197.990375,176.50855
,,,198.010225,176.5246
,,,198.023625,176.531875
,,,198.040175,176.55745
,,,198.067125,176.56545
,,,198.1014,176.5872
,,,198.112225,176.596775
,,,198.134125,176.62545
,,,198.165625,176.641975
,,,198.18455,176.69465
,,,198.202,176.714025
,,,198.216825,176.758125
,,,198.232025,176.7872
,,,198.2519,176.820125
,,,198.26545,176.832625
,,,198.289475,176.84475
,,,198.307125,176.86325
,,,198.3235,176.8742
,,,198.366975,176.884575
,,,198.40595,176.909225
,,,198.4405,176.916275
,,,198.46175,176.9276
,,,198.474275,176.933625
,,,198.497775,176.941325
,,,198.526025,176.962675
,,,198.543275,176.975625
,,,198.60725,176.991475
,,,198.6405,177.00115
,,,198.682175,177.067225
,,,198.7074,177.078025
,,,198.724875,177.1121
,,,198.743175,177.121525
,,,198.7886,177.14025
,,,198.8105,177.1873
,,,198.826175,177.201575
,,,198.841675,177.235625
,,,198.86075,177.24245
,,,198.884225,177.250575
,,,198.89785,177.34785
,,,198.915175,177.36195
,,,198.931,177.392075
,,,198.9482,177.416775
,,,198.9636,177.437525
,,,198.977675,177.4684
,,,198.998675,177.481125
,,,199.014075,177.495125
,,,199.033975,177.5033
,,,199.066325,177.53525
,,,199.0967,177.542425
,,,199.141825,177.550975
,,,199.160925,177.564525
,,,199.179075,177.573375
,,,199.19975,177.612825
,,,199.23045,177.62695
,,,199.27955,177.636
,,,199.30935,177.6653
,,,199.33225,177.6949
,,,199.36625,177.717225
,,,199.378,177.76735
,,,199.4058,177.778325
,,,199.42495,177.78945
,,,199.44555,177.802475
,,,199.46965,177.860825
,,,199.4982,177.87855
,,,199.5183,177.957525
,,,199.5517,177.96625
,,,199.583675,177.98505
,,,199.60435,178.03875
,,,199.651,178.098775
,,,199.672825,178.123125
,,,199.693025,178.16555
,,,199.72145,178.175425
,,,199.755425,178.2
,,,199.816225,178.20875
,,,199.8375,178.21675
,,,199.858425,178.233775
,,,199.8833,178.2463
,,,199.907025,178.2581
,,,199.933775,178.27655
,,,199.959125,178.30415
,,,199.99695,178.317225
,,,200.0205,178.3238
,,,200.060125,178.36185
,,,200.0792,178.393575
,,,200.119475,178.4058
,,,200.154475,178.433675
,,,200.20825,178.4518
,,,200.2339,178.488175
,,,200.266225,178.518025
,,,200.29965,178.5329
,,,200.339475,178.57855
,,,200.38155,178.596375
,,,200.400975,178.623175
,,,200.451625,178.6508
,,,200.47915,178.695775
,,,200.492175,178.70275
,,,200.514925,178.7292
,,,200.538725,178.7393
,,,200.5625,178.760225
,,,200.59375,178.786525
,,,200.61365,178.820175
,,,200.630925,178.8554
,,,200.662225,178.8709
,,,200.73365,178.89435
,,,200.76975,178.952725
,,,200.8006,178.9887
,,,200.8513,179.00565
,,,200.875175,179.016625
,,,200.897125,179.026875
,,,200.92235,179.0362
,,,200.9645,179.04615
,,,200.995875,179.063475
,,,201.036475,179.0751
,,,201.078175,179.091475
,,,201.1168,179.11685
,,,201.1432,179.143725
,,,201.173075,179.166225
,,,201.236,179.208225
,,,201.25655,179.28495
,,,201.29015,179.298725
,,,201.3264,179.30585
,,,201.38685,179.316575
,,,201.40955,179.324775
,,,201.452825,179.335025
,,,201.4691,179.34645
,,,201.4891,179.374275
,,,201.521125,179.380475
,,,201.5702,179.4177
,,,201.668475,179.42845
,,,201.70945,179.46065
,,,201.734725,179.4696
,,,201.7554,179.478425
,,,201.77275,179.484925
,,,201.80595,179.5079
,,,201.8297,179.52835
,,,201.8757,179.6065
,,,201.9078,179.6926
,,,201.974075,179.698525
,,,201.9885,179.704625
,,,202.010175,179.708525
,,,202.025075,179.717875
,,,202.0349,179.739125
,,,202.05105,179.74545
,,,202.07765,179.75865
,,,202.120875,179.78255
,,,202.174925,179.803725
,,,202.2369,179.811075
,,,202.261575,179.838025
,,,202.32755,179.852425
,,,202.348975,179.87435
,,,202.387375,179.90295
,,,202.40715,179.9117
,,,202.416325,179.9277
,,,202.426425,179.945675
,,,202.450375,179.979675
,,,202.471475,180.0107
,,,202.48365,180.0378
,,,202.5085,180.060725
,,,202.528275,180.0786
,,,202.542,180.109925
,,,202.55755,180.119075
,,,202.59865,180.132
,,,202.620975,180.1425
,,,202.6418,180.152225
,,,202.664375,180.1931
,,,202.68275,180.206525
