SPK_SPKC02a,SPK_SPKC03a,SPK_SPKC10a,SPK_SPKC11a
,,58.572525,122.920925
,,58.58405,122.932725
,,58.59575,123.0351
,,58.609825,123.068475
,,58.62815,123.089575
,,58.638,123.4507
,,58.64785,123.5189
,,58.6613,123.52345
,,58.67475,123.85605
,,58.688075,123.982925
,,58.70155,124.098975
,,58.71565,124.108925
,,58.724775,124.125
,,58.735975,124.3608
,,58.745525,124.372
,,58.7654,124.3904
,,58.781125,124.482925
,,58.801275,124.57405
,,58.81275,124.6103
,,58.832175,124.677
,,58.850475,124.966725
,,58.865525,125.005225
,,58.89045,125.1749
,,58.91035,125.25415
,,58.935325,125.341825
,,58.960525,125.4083
,,58.973625,125.71365
,,58.991975,125.8349
,,59.0172,126.01245
,,59.03865,126.281125
,,59.056425,126.409525
,,59.0799,126.598075
,,59.09605,126.647775
,,59.117075,126.719725
,,59.133675,127.084575
,,59.1606,127.37805
,,59.182275,127.40395
,,59.198425,127.44645
,,59.20905,127.489975
,,59.22905,127.548375
,,59.23925,127.699325
,,59.248325,127.877175
,,59.2627,127.94925
,,59.27545,128.2954
,,59.288675,128.4197
,,59.30195,128.613875
,,59.319275,128.693175
,,59.338175,128.8792
,,59.36235,128.927425
,,59.37445,129.063725
,,59.39315,129.1522
,,59.4362,129.15765
,,59.45205,129.5235
,,59.4738,129.6265
,,59.505225,129.6917
,,59.5403,129.7115
,,59.56015,129.76645
,,59.576675,129.9546
,,59.6009,130.028425
,,59.61785,130.058675
,,59.637125,130.169575
,,59.65295,130.192025
,,59.67415,130.402225
,,59.683525,131.16035
,,59.7079,131.421225
,,59.719125,131.559275
,,59.73125,131.59855
,,59.742975,131.8107
,,59.7538,132.159325
,,59.76565,132.180025
,,59.773725,132.18855
,,59.780975,132.262
,,59.789225,132.3994
,,59.79645,132.605125
,,59.80255,132.749975
,,59.81825,132.99885
,,59.82855,133.090525
,,59.8407,133.179075
,,59.85205,133.188775
,,59.861475,133.273025
,,59.8742,133.5297
,,59.886075,133.575525
,,59.894525,133.600075
,,59.90415,134.046425
,,59.9133,134.503225
,,59.922775,134.761875
,,59.933175,134.784475
,,59.946425,134.8888
,,59.956125,135.001625
,,59.96515,135.059925
,,59.972925,135.136975
,,59.982275,135.2572
,,59.9986,135.498025
,,60.0069,135.592025
,,60.016925,135.828925
,,60.029,135.970725
,,60.041175,136.00485
,,60.057575,136.08075
,,60.0672,136.534975
,,60.081125,136.716675
,,60.094575,137.5641
,,60.106525,137.6651
,,60.114125,137.696
,,60.124075,137.9649
,,60.13035,138.134725
,,60.1385,138.15845
,,60.148325,138.320675
,,60.162075,138.37845
,,60.169475,138.707575
,,60.17995,139.108875
,,60.18785,139.14725
,,60.199,139.232975
,,60.2087,139.380925
,,60.2182,139.40525
,,60.2226,139.42125
,,60.232675,139.568
,,60.24415,139.657175
,,60.251775,139.6965
,,60.2645,139.7072
,,60.2705,139.899975
,,60.281675,140.067125
,,60.291625,140.110675
