SPK_SPKC01a (no effect),SPK_SPKC05a (inhibited),SPK_SPKC08a (inhibited),SPK_SPKC09a (no effect),SPK_SPKC12a (excited),SPK_SPKC13a (excited)
,,455.631,,,
,,455.64365,,,
,,455.655225,,,
,,455.6736,,,
,,455.716975,,,
,,455.739025,,,
,,455.764425,,,
,,455.783175,,,
,,455.79885,,,
,,455.81645,,,
,,455.8358,,,
,,455.8463,,,
,,455.884025,,,
,,455.906175,,,
,,455.93985,,,
,,455.968175,,,
,,455.9868,,,
,,456.000725,,,
,,456.0229,,,
,,456.0377,,,
,,456.082825,,,
,,456.094575,,,
,,456.1074,,,
,,456.11675,,,
,,456.131075,,,
,,456.1356,,,
,,456.149925,,,
,,456.1597,,,
,,456.169825,,,
,,456.17595,,,
,,456.18685,,,
,,456.196425,,,
,,456.207,,,
,,456.225125,,,
,,456.2406,,,
,,456.2537,,,
,,456.26085,,,
,,456.266425,,,
,,456.272575,,,
,,456.277925,,,
,,456.287225,,,
,,456.29505,,,
,,456.30045,,,
,,456.3054,,,
,,456.31375,,,
,,456.323825,,,
,,456.330425,,,
,,456.337725,,,
,,456.346225,,,
,,456.352625,,,
,,456.364125,,,
,,456.378725,,,
,,456.392825,,,
,,456.403575,,,
,,456.415075,,,
,,456.436125,,,
,,456.449325,,,
,,456.46485,,,
,,456.47595,,,
,,456.492775,,,
,,456.506875,,,
,,456.5181,,,
,,456.52945,,,
,,456.541775,,,
,,456.5539,,,
,,456.560025,,,
,,456.566575,,,
,,456.575925,,,
,,456.587875,,,
,,456.600425,,,
,,456.6304,,,
,,456.647475,,,
,,456.663675,,,
,,456.672325,,,
,,456.68385,,,
,,456.6982,,,
,,456.71725,,,
,,456.73185,,,
,,456.7454,,,
,,456.755675,,,
,,456.76725,,,
,,456.780775,,,
,,456.796025,,,
,,456.809325,,,
,,456.818475,,,
,,456.8241,,,
,,456.836125,,,
,,456.845725,,,
,,456.8533,,,
,,456.864075,,,
,,456.875575,,,
,,456.891675,,,
,,456.9039,,,
,,456.929825,,,
,,456.941975,,,
,,456.951825,,,
,,456.9714,,,
,,456.9874,,,
,,456.995175,,,
,,457.004225,,,
,,457.0126,,,
,,457.02115,,,
,,457.027475,,,
,,457.0362,,,
,,457.0444,,,
,,457.051775,,,
,,457.056825,,,
,,457.06495,,,
,,457.070175,,,
,,457.07715,,,
,,457.084925,,,
,,457.096075,,,
,,457.10275,,,
,,457.110175,,,
,,457.1165,,,
,,457.123075,,,
,,457.134325,,,
,,457.14175,,,
,,457.1483,,,
,,457.157625,,,
,,457.169475,,,
,,457.18135,,,
,,457.190775,,,
,,457.202825,,,
,,457.21665,,,
,,457.232825,,,
,,457.28365,,,
,,457.30305,,,
,,457.3195,,,
,,457.3319,,,
,,457.3477,,,
,,457.37535,,,
,,457.38885,,,
,,457.40065,,,
,,457.415,,,
,,457.434275,,,
,,457.455775,,,
,,457.476075,,,
,,457.49005,,,
,,457.53005,,,
,,457.545375,,,
,,457.554675,,,
,,457.56455,,,
,,457.572625,,,
,,457.580275,,,
,,457.5909,,,
,,457.59835,,,
,,457.60415,,,
,,457.614975,,,
,,457.6217,,,
,,457.6285,,,
,,457.637225,,,
,,457.65595,,,
,,457.66265,,,
,,457.672,,,
,,457.682225,,,
,,457.695225,,,
,,457.70355,,,
,,457.714675,,,
,,457.72205,,,
,,457.73185,,,
,,457.7437,,,
,,457.75365,,,
,,457.7631,,,
,,457.77385,,,
,,457.7835,,,
,,457.7937,,,
,,457.8017,,,
,,457.818525,,,
,,457.826675,,,
,,457.837275,,,
,,457.84845,,,
,,457.8692,,,
,,457.879825,,,
,,457.90295,,,
,,457.913625,,,
,,457.925025,,,
,,457.941125,,,
,,457.960875,,,
,,457.98425,,,
,,458.004225,,,
,,458.024925,,,
,,458.03665,,,
,,458.04915,,,
,,458.056625,,,
,,458.077725,,,
,,458.0881,,,
,,458.102475,,,
,,458.115925,,,
,,458.137175,,,
,,458.152375,,,
,,458.165725,,,
,,458.17975,,,
,,458.187125,,,
,,458.197775,,,
,,458.20585,,,
,,458.21735,,,
,,458.236825,,,
,,458.2471,,,
,,458.256275,,,
,,458.2586,,,
,,458.266175,,,
,,458.272325,,,
,,458.281525,,,
,,458.28925,,,
,,458.29885,,,
,,458.312925,,,
,,458.350025,,,
,,458.359975,,,
,,458.37145,,,
,,458.3861,,,
,,458.3986,,,
,,458.40625,,,
,,458.4208,,,
,,458.43605,,,
,,458.44585,,,
,,458.460725,,,
,,458.483175,,,
,,458.49965,,,
,,458.508575,,,
,,458.519925,,,
,,458.531825,,,
,,458.54375,,,
,,458.551025,,,
,,458.569325,,,
,,458.585,,,
,,458.603975,,,
,,458.635475,,,
,,458.64605,,,
,,458.654275,,,
,,458.662975,,,
,,458.681375,,,
,,458.6904,,,
,,458.699825,,,
,,458.705875,,,
,,458.7185,,,
,,458.7248,,,
,,458.737025,,,
,,458.7482,,,
,,458.7553,,,
,,458.770925,,,
,,458.803625,,,
,,458.8147,,,
,,458.83095,,,
,,458.843325,,,
,,458.856,,,
,,458.86555,,,
,,458.874725,,,
,,458.891475,,,
,,458.901625,,,
,,458.910725,,,
,,458.92095,,,
,,458.932875,,,
,,458.9474,,,
,,458.957475,,,
,,458.9658,,,
,,458.97635,,,
,,458.983125,,,
,,458.995675,,,
,,459.00615,,,
,,459.013825,,,
,,459.023475,,,
,,459.039075,,,
,,459.068,,,
,,459.0768,,,
,,459.09305,,,
,,459.1014,,,
,,459.110325,,,
,,459.1228,,,
,,459.1376,,,
,,459.150875,,,
,,459.16025,,,
,,459.17215,,,
,,459.189775,,,
,,459.20195,,,
,,459.217675,,,
,,459.233425,,,
,,459.262025,,,
,,459.28395,,,
,,459.3,,,
,,459.3102,,,
,,459.3141,,,
,,459.333475,,,
,,459.34605,,,
,,459.3886,,,
,,459.398525,,,
,,459.420375,,,
,,459.44555,,,
,,459.468925,,,
,,459.492475,,,
,,459.5165,,,
,,459.527525,,,
,,459.543275,,,
,,459.573925,,,
,,459.589675,,,
,,459.6043,,,
,,459.62105,,,
,,459.638175,,,
,,459.6557,,,
,,459.67575,,,
,,459.6993,,,
,,459.7202,,,
,,459.733825,,,
,,459.752625,,,
,,459.768225,,,
,,459.7892,,,
,,459.80665,,,
,,459.82075,,,
,,459.829325,,,
,,459.840675,,,
,,459.8563,,,
,,459.90085,,,
,,459.917725,,,
,,459.936,,,
,,459.950875,,,
,,459.9613,,,
,,459.9781,,,
,,460.019975,,,
,,460.051275,,,
,,460.081575,,,
,,460.1049,,,
,,460.1238,,,
,,460.153975,,,
,,460.175275,,,
,,460.2225,,,
,,460.23105,,,
,,460.24225,,,
,,460.264075,,,
,,460.27565,,,
,,460.298925,,,
,,460.315575,,,
,,460.32735,,,
,,460.34815,,,
,,460.371925,,,
,,460.405575,,,
,,460.42085,,,
,,460.4359,,,
,,460.4512,,,
,,460.46745,,,
,,460.480775,,,
,,460.491125,,,
,,460.5019,,,
,,460.51525,,,
,,460.534225,,,
,,460.550475,,,
,,460.569275,,,
,,460.581875,,,
,,460.603475,,,
,,460.6208,,,
,,460.63545,,,
,,460.6522,,,
,,460.672875,,,
,,460.690525,,,
,,460.723175,,,
,,460.73885,,,
,,460.74945,,,
,,460.7656,,,
,,460.80905,,,
,,460.8439,,,
,,460.862,,,
,,460.880375,,,
,,460.9015,,,
,,460.91685,,,
,,460.93935,,,
,,460.987075,,,
,,461.00635,,,
,,461.0315,,,
,,461.049075,,,
,,461.083675,,,
,,461.109775,,,
,,461.127225,,,
,,461.142,,,
,,461.171275,,,
,,461.187475,,,
,,461.20485,,,
,,461.24295,,,
,,461.275575,,,
,,461.2878,,,
,,461.314275,,,
,,461.346225,,,
,,461.358225,,,
,,461.370975,,,
,,461.381175,,,
,,461.39385,,,
,,461.40385,,,
,,461.416525,,,
,,461.432925,,,
,,461.45005,,,
,,461.4741,,,
,,461.488325,,,
,,461.509525,,,
,,461.526375,,,
,,461.538425,,,
,,461.554725,,,
,,461.5702,,,
,,461.5837,,,
,,461.5946,,,
,,461.606675,,,
,,461.624025,,,
,,461.6364,,,
,,461.647925,,,
,,461.6642,,,
,,461.679125,,,
,,461.6906,,,
,,461.707375,,,
,,461.71975,,,
,,461.738225,,,
,,461.7582,,,
,,461.800925,,,
,,461.83325,,,
,,461.8565,,,
,,461.877175,,,
,,461.89895,,,
,,461.91435,,,
,,461.93765,,,
,,461.966375,,,
,,461.990175,,,
,,462.0155,,,
,,462.05195,,,
,,462.06815,,,
,,462.1088,,,
,,462.1695,,,
,,462.1824,,,
,,462.199875,,,
,,462.21165,,,
,,462.232625,,,
,,462.257325,,,
,,462.27385,,,
,,462.290775,,,
,,462.309725,,,
,,462.3353,,,
,,462.357425,,,
,,462.3735,,,
,,462.3896,,,
,,462.41125,,,
,,462.4254,,,
,,462.433925,,,
,,462.45135,,,
,,462.469375,,,
,,462.482775,,,
,,462.523675,,,
,,462.5391,,,
,,462.5653,,,
,,462.585625,,,
,,462.61325,,,
,,462.635,,,
,,462.661025,,,
,,462.682475,,,
,,462.705625,,,
,,462.714075,,,
,,462.74095,,,
,,462.7572,,,
,,462.77435,,,
,,462.797725,,,
,,462.8187,,,
,,462.83915,,,
,,462.856775,,,
,,462.870675,,,
,,462.8954,,,
,,462.912875,,,
,,462.924525,,,
,,462.94845,,,
,,462.9618,,,
,,462.97685,,,
,,463.003475,,,
,,463.036725,,,
,,463.078525,,,
,,463.12155,,,
,,463.1509,,,
,,463.20085,,,
,,463.2347,,,
,,463.276475,,,
,,463.292775,,,
,,463.309475,,,
,,463.32795,,,
,,463.354225,,,
,,463.366275,,,
,,463.379775,,,
,,463.38595,,,
,,463.390625,,,
,,463.3956,,,
,,463.401425,,,
,,463.4074,,,
,,463.415875,,,
,,463.4244,,,
,,463.431075,,,
,,463.437725,,,
,,463.455775,,,
,,463.46195,,,
,,463.474625,,,
,,463.48965,,,
,,463.49775,,,
,,463.507525,,,
,,463.51695,,,
,,463.52665,,,
,,463.53365,,,
,,463.54175,,,
,,463.5507,,,
,,463.553275,,,
,,463.561975,,,
,,463.569475,,,
,,463.579225,,,
,,463.585525,,,
,,463.60655,,,
,,463.616025,,,
,,463.624825,,,
,,463.638275,,,
,,463.647775,,,
,,463.67335,,,
,,463.6875,,,
,,463.696025,,,
,,463.706475,,,
,,463.715825,,,
,,463.7223,,,
,,463.731225,,,
,,463.738725,,,
,,463.746475,,,
,,463.752725,,,
,,463.760825,,,
,,463.7687,,,
,,463.776025,,,
,,463.78755,,,
,,463.793525,,,
,,463.8035,,,
,,463.816425,,,
,,463.828375,,,
,,463.839725,,,
,,463.84855,,,
,,463.8564,,,
,,463.86255,,,
,,463.88215,,,
,,463.8901,,,
,,463.89695,,,
,,463.912325,,,
,,463.919475,,,
,,463.926475,,,
,,463.94745,,,
,,463.966675,,,
,,463.97345,,,
,,463.9796,,,
,,463.98555,,,
,,463.995475,,,
,,464.028925,,,
,,464.046475,,,
,,464.0695,,,
,,464.087725,,,
,,464.099825,,,
,,464.115575,,,
,,464.1175,,,
,,464.1361,,,
,,464.161775,,,
,,464.173075,,,
,,464.181575,,,
,,464.19425,,,
,,464.20175,,,
,,464.2118,,,
,,464.2184,,,
,,464.226825,,,
,,464.237775,,,
,,464.245575,,,
,,464.259875,,,
,,464.270475,,,
,,464.278175,,,
,,464.2797,,,
,,464.2921,,,
,,464.30485,,,
,,464.320275,,,
,,464.332775,,,
,,464.345525,,,
,,464.35285,,,
,,464.361025,,,
,,464.370925,,,
,,464.379975,,,
,,464.388425,,,
,,464.398875,,,
,,464.4081,,,
,,464.420175,,,
,,464.43295,,,
,,464.4417,,,
,,464.448475,,,
,,464.460075,,,
,,464.469475,,,
,,464.489625,,,
,,464.506225,,,
,,464.529975,,,
,,464.5442,,,
,,464.557475,,,
,,464.5835,,,
,,464.5983,,,
,,464.61125,,,
,,464.619975,,,
,,464.641925,,,
,,464.6751,,,
,,464.69475,,,
,,464.708475,,,
,,464.71895,,,
,,464.731875,,,
,,464.747575,,,
,,464.7678,,,
,,464.781975,,,
,,464.797125,,,
,,464.813975,,,
,,464.830225,,,
,,464.8393,,,
,,464.85025,,,
,,464.860825,,,
,,464.887,,,
,,464.91535,,,
,,464.960375,,,
,,464.969925,,,
,,464.990975,,,
,,465.020425,,,
,,465.048975,,,
,,465.0637,,,
,,465.080675,,,
,,465.105975,,,
,,465.118325,,,
,,465.1395,,,
,,465.160525,,,
,,465.1817,,,
,,465.1937,,,
,,465.21185,,,
,,465.2222,,,
,,465.242575,,,
,,465.2566,,,
,,465.2696,,,
,,465.283175,,,
,,465.2987,,,
,,465.312975,,,
,,465.334225,,,
,,465.357875,,,
,,465.360925,,,
,,465.376225,,,
,,465.38805,,,
,,465.40725,,,
,,465.430075,,,
,,465.4469,,,
,,465.4705,,,
,,465.482675,,,
,,465.519325,,,
,,465.53565,,,
,,465.598575,,,
,,465.62035,,,
,,465.637725,,,
,,465.655125,,,
,,465.6711,,,
,,465.71085,,,
,,465.7252,,,
,,465.744525,,,
,,465.75845,,,
,,465.775075,,,
,,465.8045,,,
,,465.8166,,,
,,465.837925,,,
,,465.8489,,,
,,465.8617,,,
,,465.880925,,,
,,465.9051,,,
,,465.916125,,,
,,465.9237,,,
,,465.934225,,,
,,465.944975,,,
,,465.953025,,,
,,465.961625,,,
,,465.977675,,,
,,465.984425,,,
,,465.9963,,,
,,466.008,,,
,,466.02155,,,
,,466.0392,,,
,,466.044525,,,
,,466.053875,,,
,,466.066,,,
,,466.084075,,,
,,466.08935,,,
,,466.094525,,,
,,466.106025,,,
,,466.1241,,,
,,466.1337,,,
,,466.146675,,,
,,466.17625,,,
,,466.193525,,,
,,466.211575,,,
,,466.22485,,,
,,466.2384,,,
,,466.2683,,,
,,466.296725,,,
,,466.31415,,,
,,466.33505,,,
,,466.34915,,,
,,466.364475,,,
,,466.3897,,,
,,466.4078,,,
,,466.420575,,,
,,466.431625,,,
,,466.447725,,,
,,466.462225,,,
,,466.474775,,,
,,466.504925,,,
,,466.520125,,,
,,466.55705,,,
,,466.57615,,,
,,466.58685,,,
,,466.607725,,,
,,466.6325,,,
,,466.645125,,,
,,466.6748,,,
,,466.691275,,,
,,466.722225,,,
,,466.73665,,,
,,466.75055,,,
,,466.764225,,,
,,466.774275,,,
,,466.79165,,,
,,466.80595,,,
,,466.8199,,,
,,466.8297,,,
,,466.8321,,,
,,466.855525,,,
,,466.877325,,,
,,466.89555,,,
,,466.906925,,,
,,466.923225,,,
,,466.9434,,,
,,466.96195,,,
,,466.9806,,,
,,467.001925,,,
,,467.043525,,,
,,467.062925,,,
,,467.0771,,,
,,467.1239,,,
,,467.1385,,,
,,467.153525,,,
,,467.172625,,,
,,467.19575,,,
,,467.21745,,,
,,467.248725,,,
,,467.26565,,,
,,467.2892,,,
,,467.303575,,,
,,467.316475,,,
,,467.3312,,,
,,467.348425,,,
,,467.369575,,,
,,467.38525,,,
,,467.3994,,,
,,467.4125,,,
,,467.4236,,,
,,467.438275,,,
,,467.458825,,,
,,467.4692,,,
,,467.483725,,,
,,467.49665,,,
,,467.505275,,,
,,467.5137,,,
,,467.5243,,,
,,467.53205,,,
,,467.5444,,,
,,467.5535,,,
,,467.568325,,,
,,467.5877,,,
,,467.6109,,,
,,467.6256,,,
,,467.6436,,,
,,467.665825,,,
,,467.678475,,,
,,467.687625,,,
,,467.70175,,,
,,467.717425,,,
,,467.730225,,,
,,467.741375,,,
,,467.75045,,,
,,467.7748,,,
,,467.815625,,,
,,467.840175,,,
,,467.859,,,
,,467.869825,,,
,,467.8883,,,
,,467.907475,,,
,,467.939325,,,
,,467.960575,,,
,,467.974875,,,
,,467.97805,,,
,,467.9993,,,
,,468.015575,,,
,,468.0256,,,
,,468.0351,,,
,,468.04455,,,
,,468.060625,,,
,,468.07285,,,
,,468.088825,,,
,,468.098625,,,
,,468.11015,,,
,,468.128775,,,
,,468.146275,,,
,,468.17205,,,
,,468.187925,,,
,,468.213425,,,
,,468.262625,,,
,,468.27425,,,
,,468.284925,,,
,,468.29785,,,
,,468.309625,,,
,,468.3208,,,
,,468.3303,,,
,,468.337425,,,
,,468.345925,,,
,,468.3512,,,
,,468.362225,,,
,,468.3707,,,
,,468.37945,,,
,,468.388575,,,
,,468.39795,,,
,,468.406975,,,
,,468.417425,,,
,,468.424125,,,
,,468.4419,,,
,,468.450225,,,
,,468.463375,,,
,,468.4739,,,
,,468.4865,,,
,,468.500525,,,
,,468.508425,,,
,,468.52675,,,
,,468.53985,,,
,,468.55335,,,
,,468.56045,,,
,,468.570875,,,
,,468.58505,,,
,,468.59555,,,
,,468.602975,,,
,,468.612275,,,
,,468.6213,,,
,,468.63125,,,
,,468.63995,,,
,,468.647725,,,
,,468.658475,,,
,,468.667575,,,
,,468.67975,,,
,,468.697325,,,
,,468.710375,,,
,,468.7252,,,
,,468.746225,,,
,,468.758325,,,
,,468.7712,,,
,,468.7801,,,
,,468.7936,,,
,,468.809325,,,
,,468.82455,,,
,,468.835075,,,
,,468.846375,,,
,,468.86285,,,
,,468.8706,,,
,,468.8775,,,
,,468.887225,,,
,,468.899625,,,
,,468.912875,,,
,,468.92365,,,
,,468.93465,,,
,,468.953525,,,
,,468.9702,,,
,,468.98015,,,
,,468.994625,,,
,,469.006425,,,
,,469.0198,,,
,,469.0306,,,
,,469.063825,,,
,,469.074375,,,
,,469.0843,,,
,,469.097125,,,
,,469.106075,,,
,,469.1154,,,
,,469.12345,,,
,,469.136225,,,
,,469.147275,,,
,,469.1571,,,
,,469.1662,,,
,,469.18235,,,
,,469.195425,,,
,,469.20945,,,
,,469.228175,,,
,,469.245675,,,
,,469.2663,,,
,,469.277025,,,
,,469.29085,,,
,,469.314025,,,
,,469.338175,,,
,,469.363525,,,
,,469.3996,,,
,,469.40925,,,
,,469.4346,,,
,,469.44465,,,
,,469.4682,,,
,,469.476825,,,
,,469.493575,,,
,,469.5031,,,
,,469.51055,,,
,,469.518625,,,
,,469.52925,,,
,,469.536775,,,
,,469.54255,,,
,,469.551075,,,
,,469.558375,,,
,,469.567725,,,
,,469.575975,,,
,,469.584425,,,
,,469.594975,,,
,,469.601525,,,
,,469.610825,,,
,,469.619925,,,
,,469.62745,,,
,,469.64355,,,
,,469.6531,,,
,,469.66095,,,
,,469.66755,,,
,,469.676025,,,
,,469.68145,,,
,,469.689025,,,
,,469.695525,,,
,,469.7084,,,
,,469.714625,,,
,,469.735,,,
,,469.75555,,,
,,469.761425,,,
,,469.7707,,,
,,469.7807,,,
,,469.792175,,,
,,469.801225,,,
,,469.812475,,,
,,469.822275,,,
,,469.83585,,,
,,469.84355,,,
,,469.855225,,,
,,469.861275,,,
,,469.8743,,,
,,469.881675,,,
,,469.891675,,,
,,469.898525,,,
,,469.905775,,,
,,469.92465,,,
,,469.947375,,,
,,469.959825,,,
,,469.9707,,,
,,469.9842,,,
,,469.997375,,,
,,470.005625,,,
,,470.014225,,,
,,470.04085,,,
,,470.053725,,,
,,470.0666,,,
,,470.087325,,,
,,470.094375,,,
,,470.109775,,,
,,470.12715,,,
,,470.143275,,,
,,470.164575,,,
,,470.187175,,,
,,470.211625,,,
,,470.2362,,,
,,470.2537,,,
,,470.279575,,,
,,470.301525,,,
,,470.312525,,,
,,470.316375,,,
,,470.32275,,,
,,470.33215,,,
,,470.3445,,,
,,470.35235,,,
,,470.359975,,,
,,470.367475,,,
,,470.37455,,,
,,470.3935,,,
,,470.4028,,,
,,470.429475,,,
,,470.451375,,,
,,470.48315,,,
,,470.497,,,
,,470.512175,,,
,,470.526325,,,
,,470.53965,,,
,,470.5576,,,
,,470.5799,,,
,,470.606075,,,
,,470.632525,,,
,,470.6458,,,
,,470.66595,,,
,,470.69195,,,
,,470.70935,,,
,,470.7379,,,
,,470.75425,,,
,,470.77555,,,
,,470.799675,,,
,,470.8186,,,
,,470.897525,,,
,,470.910425,,,
,,470.924375,,,
,,470.94085,,,
,,470.971275,,,
,,470.9979,,,
,,471.01105,,,
,,471.034725,,,
,,471.063625,,,
,,471.093175,,,
,,471.111825,,,
,,471.129625,,,
,,471.18135,,,
,,471.2131,,,
,,471.2305,,,
,,471.268975,,,
,,471.285675,,,
,,471.297475,,,
,,471.3201,,,
,,471.34145,,,
,,471.366325,,,
,,471.38665,,,
,,471.4044,,,
,,471.415325,,,
,,471.4348,,,
,,471.458275,,,
,,471.4772,,,
,,471.499025,,,
,,471.5211,,,
,,471.537775,,,
,,471.56255,,,
,,471.580425,,,
,,471.602775,,,
,,471.6317,,,
,,471.64995,,,
,,471.709275,,,
,,471.739925,,,
,,471.758525,,,
,,471.7841,,,
,,471.799625,,,
,,471.829375,,,
,,471.853825,,,
,,471.8718,,,
,,471.9012,,,
,,471.917375,,,
,,471.940875,,,
,,471.961175,,,
,,471.978625,,,
,,472.016075,,,
,,472.0339,,,
,,472.042225,,,
,,472.0489,,,
,,472.0572,,,
,,472.072675,,,
,,472.08715,,,
,,472.098075,,,
,,472.11205,,,
,,472.139625,,,
,,472.1523,,,
,,472.163925,,,
,,472.18605,,,
,,472.201475,,,
,,472.2188,,,
,,472.24465,,,
,,472.276075,,,
,,472.291375,,,
,,472.306425,,,
,,472.34085,,,
,,472.36175,,,
,,472.397625,,,
,,472.4092,,,
,,472.426175,,,
,,472.453375,,,
,,472.485125,,,
,,472.5127,,,
,,472.5276,,,
,,472.542025,,,
,,472.563375,,,
,,472.57935,,,
,,472.59545,,,
,,472.6045,,,
,,472.6187,,,
,,472.634325,,,
,,472.645625,,,
,,472.6627,,,
,,472.681675,,,
,,472.697225,,,
,,472.712125,,,
,,472.72435,,,
,,472.736125,,,
,,472.743475,,,
,,472.753025,,,
,,472.77095,,,
,,472.784125,,,
,,472.813025,,,
,,472.839575,,,
,,472.85645,,,
,,472.869775,,,
,,472.887275,,,
,,472.893925,,,
,,472.899175,,,
,,472.900525,,,
,,472.90805,,,
,,472.922025,,,
,,472.9305,,,
,,472.938025,,,
,,472.94525,,,
,,472.953925,,,
,,472.95875,,,
,,472.96545,,,
,,472.970575,,,
,,472.9768,,,
,,472.987,,,
,,472.995675,,,
,,473.0071,,,
,,473.02545,,,
,,473.034525,,,
,,473.044275,,,
,,473.05245,,,
,,473.060025,,,
,,473.069,,,
,,473.078625,,,
,,473.09225,,,
,,473.10355,,,
,,473.114625,,,
,,473.127375,,,
,,473.138,,,
,,473.149,,,
,,473.16315,,,
,,473.178925,,,
,,473.189075,,,
,,473.20435,,,
,,473.21785,,,
,,473.22955,,,
,,473.243825,,,
,,473.2628,,,
,,473.277375,,,
,,473.285575,,,
,,473.3042,,,
,,473.31935,,,
,,473.327825,,,
,,473.339575,,,
,,473.3542,,,
,,473.3628,,,
,,473.380625,,,
,,473.392675,,,
,,473.4016,,,
,,473.42095,,,
,,473.4371,,,
,,473.46855,,,
,,473.510175,,,
,,473.531125,,,
,,473.573925,,,
,,473.589675,,,
,,473.604,,,
,,473.65,,,
,,473.671275,,,
,,473.686975,,,
,,473.6999,,,
,,473.72265,,,
,,473.79955,,,
,,473.8112,,,
,,473.833025,,,
,,473.84595,,,
,,473.857125,,,
,,473.871625,,,
,,473.8817,,,
,,473.89385,,,
,,473.90525,,,
,,473.918775,,,
,,473.93055,,,
,,473.943725,,,
,,473.9723,,,
,,474.0149,,,
,,474.0371,,,
,,474.06735,,,
,,474.0898,,,
,,474.12055,,,
,,474.1392,,,
,,474.151975,,,
,,474.16945,,,
,,474.179325,,,
,,474.2015,,,
,,474.22035,,,
,,474.229925,,,
,,474.2595,,,
,,474.320475,,,
,,474.347325,,,
,,474.3689,,,
,,474.3782,,,
,,474.40995,,,
,,474.427825,,,
,,474.4356,,,
,,474.44595,,,
,,474.4539,,,
,,474.462575,,,
,,474.4753,,,
,,474.486525,,,
,,474.4938,,,
,,474.504025,,,
,,474.523625,,,
,,474.54225,,,
,,474.558075,,,
,,474.580225,,,
,,474.59835,,,
,,474.611525,,,
,,474.6399,,,
,,474.665675,,,
,,474.685475,,,
,,474.70485,,,
,,474.7248,,,
,,474.7338,,,
,,474.769325,,,
,,474.790725,,,
,,474.810425,,,
,,474.841125,,,
,,474.8746,,,
,,474.894975,,,
,,474.91245,,,
,,474.931775,,,
,,474.97645,,,
,,474.995775,,,
,,475.006125,,,
,,475.022875,,,
,,475.048075,,,
,,475.076275,,,
,,475.0956,,,
,,475.1226,,,
,,475.142475,,,
,,475.152775,,,
,,475.196375,,,
,,475.235575,,,
,,475.26045,,,
,,475.292025,,,
,,475.318775,,,
,,475.340775,,,
,,475.372475,,,
,,475.3857,,,
,,475.39375,,,
,,475.4106,,,
,,475.424725,,,
,,475.4407,,,
,,475.4525,,,
,,475.46635,,,
,,475.489575,,,
,,475.507825,,,
,,475.51895,,,
,,475.542625,,,
,,475.5591,,,
,,475.573025,,,
,,475.5897,,,
,,475.604225,,,
,,475.6223,,,
,,475.649575,,,
,,475.665675,,,
,,475.682975,,,
,,475.706975,,,
,,475.72235,,,
,,475.742575,,,
,,475.759025,,,
,,475.793725,,,
,,475.8353,,,
,,475.86785,,,
,,475.886625,,,
,,475.92095,,,
,,475.94725,,,
,,475.9677,,,
,,475.99315,,,
,,476.008475,,,
,,476.028625,,,
,,476.06045,,,
,,476.08615,,,
,,476.114375,,,
,,476.139425,,,
,,476.151725,,,
,,476.178675,,,
,,476.194275,,,
,,476.205025,,,
,,476.2156,,,
,,476.2278,,,
,,476.245575,,,
,,476.265575,,,
,,476.2796,,,
,,476.2911,,,
,,476.312475,,,
,,476.32685,,,
,,476.362925,,,
,,476.38475,,,
,,476.405575,,,
,,476.42895,,,
,,476.449025,,,
,,476.476025,,,
,,476.497975,,,
,,476.508375,,,
,,476.522975,,,
,,476.533875,,,
,,476.548625,,,
,,476.565025,,,
,,476.582175,,,
,,476.593975,,,
,,476.613525,,,
,,476.6278,,,
,,476.65955,,,
,,476.68265,,,
,,476.7124,,,
,,476.733875,,,
,,476.7462,,,
,,476.760825,,,
,,476.778925,,,
,,476.8191,,,
,,476.835825,,,
,,476.847475,,,
,,476.859925,,,
,,476.874625,,,
,,476.891525,,,
,,476.9026,,,
,,476.911125,,,
,,476.928125,,,
,,476.9348,,,
,,476.9527,,,
,,476.958125,,,
,,476.964175,,,
,,476.9799,,,
,,476.9889,,,
,,476.9953,,,
,,477.001575,,,
,,477.008725,,,
,,477.009625,,,
,,477.0189,,,
,,477.033925,,,
,,477.042925,,,
,,477.051525,,,
,,477.058475,,,
,,477.0671,,,
,,477.07435,,,
,,477.08355,,,
,,477.0915,,,
,,477.105925,,,
,,477.11715,,,
,,477.123775,,,
,,477.134275,,,
,,477.144525,,,
,,477.15905,,,
,,477.1698,,,
,,477.186775,,,
,,477.1985,,,
,,477.2071,,,
,,477.222275,,,
,,477.244475,,,
,,477.256,,,
,,477.274,,,
,,477.2997,,,
,,477.31035,,,
,,477.32565,,,
,,477.347575,,,
,,477.366775,,,
,,477.395025,,,
,,477.409975,,,
,,477.4251,,,
,,477.440675,,,
,,477.458825,,,
,,477.4848,,,
,,477.4981,,,
,,477.51305,,,
,,477.52985,,,
,,477.5501,,,
,,477.576675,,,
,,477.59925,,,
,,477.61475,,,
,,477.6343,,,
,,477.66125,,,
,,477.6981,,,
,,477.735425,,,
,,477.7467,,,
,,477.7604,,,
,,477.766425,,,
,,477.7695,,,
,,477.782975,,,
,,477.798875,,,
,,477.8098,,,
,,477.82125,,,
,,477.842,,,
,,477.85195,,,
,,477.858425,,,
,,477.87515,,,
,,477.8878,,,
