SPK_SPKC09a (no response),SPK_SPKC10a (inhi),SPK_SPKC13b (inhi),SPK_SPKC14a (no response),SPK_SPKC15a (inhi)
,,,243.53075,
,,,243.5564,
,,,243.58445,
,,,243.649325,
,,,243.710175,
,,,243.725075,
,,,243.7496,
,,,243.77655,
,,,243.800775,
,,,243.82485,
,,,243.82805,
,,,243.852175,
,,,243.861875,
,,,243.884325,
,,,243.919725,
,,,243.9416,
,,,243.9635,
,,,243.979425,
,,,244.001575,
,,,244.015225,
,,,244.028325,
,,,244.054425,
,,,244.085775,
,,,244.12535,
,,,244.163375,
,,,244.1726,
,,,244.18925,
,,,244.274275,
,,,244.2987,
,,,244.32025,
,,,244.32355,
,,,244.355525,
,,,244.392975,
,,,244.43125,
,,,244.43295,
,,,244.437025,
,,,244.461725,
,,,244.49715,
,,,244.510125,
,,,244.53695,
,,,244.547525,
,,,244.565775,
,,,244.5736,
,,,244.588275,
,,,244.599875,
,,,244.626075,
,,,244.668475,
,,,244.69205,
,,,244.710925,
,,,244.718275,
,,,244.775225,
,,,244.84655,
,,,244.885725,
,,,244.922625,
,,,244.966075,
,,,245.01045,
,,,245.04285,
,,,245.1356,
,,,245.176125,
,,,245.20865,
,,,245.22305,
,,,245.2304,
,,,245.263075,
,,,245.285925,
,,,245.305675,
,,,245.321925,
,,,245.3464,
,,,245.35705,
,,,245.3607,
,,,245.3829,
,,,245.417625,
,,,245.420575,
,,,245.460675,
,,,245.494375,
,,,245.544075,
,,,245.573575,
,,,245.597025,
,,,245.61185,
,,,245.63005,
,,,245.64945,
,,,245.666825,
,,,245.6882,
,,,245.75455,
,,,245.801475,
,,,245.845875,
,,,245.85645,
,,,245.889775,
,,,245.939525,
,,,246.007825,
,,,246.01945,
,,,246.065575,
,,,246.070125,
,,,246.0902,
,,,246.12215,
,,,246.15785,
,,,246.1825,
,,,246.2017,
,,,246.2164,
,,,246.24815,
,,,246.264925,
,,,246.2824,
,,,246.295975,
,,,246.308525,
,,,246.332075,
,,,246.378375,
,,,246.381325,
,,,246.4049,
,,,246.4342,
,,,246.453925,
,,,246.462025,
,,,246.481025,
,,,246.4924,
,,,246.52515,
,,,246.5467,
,,,246.551075,
,,,246.569375,
,,,246.599025,
,,,246.63015,
,,,246.66335,
,,,246.69485,
,,,246.719725,
,,,246.760875,
,,,246.821,
,,,246.84225,
,,,246.86775,
,,,246.87455,
,,,246.903,
,,,246.9206,
,,,246.9365,
,,,246.9477,
,,,246.9777,
,,,247.0006,
,,,247.015275,
,,,247.027425,
,,,247.050025,
,,,247.07925,
,,,247.0839,
,,,247.1093,
,,,247.1351,
,,,247.1478,
,,,247.171875,
,,,247.179475,
,,,247.188025,
,,,247.21375,
,,,247.270175,
,,,247.296,
,,,247.3119,
,,,247.31555,
,,,247.32825,
,,,247.334425,
,,,247.4089,
,,,247.43315,
,,,247.4662,
,,,247.4848,
,,,247.5232,
,,,247.549225,
,,,247.5753,
,,,247.610125,
,,,247.63395,
,,,247.64305,
,,,247.6706,
,,,247.705525,
,,,247.737575,
,,,247.753875,
,,,247.767225,
,,,247.77555,
,,,247.7949,
,,,247.81195,
,,,247.819625,
,,,247.84735,
,,,247.878475,
,,,247.89005,
,,,247.8952,
,,,247.940275,
,,,247.95065,
,,,247.968475,
,,,248.01215,
,,,248.027625,
,,,248.039525,
,,,248.070575,
,,,248.116225,
,,,248.141825,
,,,248.1686,
,,,248.21215,
,,,248.239725,
,,,248.2488,
,,,248.2531,
,,,248.26135,
,,,248.26935,
,,,248.2968,
,,,248.3427,
,,,248.349525,
,,,248.3731,
,,,248.404325,
,,,248.4247,
,,,248.4725,
,,,248.494075,
,,,248.52355,
,,,248.592,
,,,248.632,
,,,248.6597,
,,,248.6662,
,,,248.6798,
,,,248.6954,
,,,248.7132,
,,,248.734175,
,,,248.745875,
,,,248.7682,
,,,248.782,
,,,248.804575,
,,,248.821225,
,,,248.843975,
,,,248.8569,
,,,248.882675,
,,,248.9238,
,,,248.94905,
,,,248.961075,
,,,248.99865,
,,,249.02545,
,,,249.090275,
,,,249.112975,
,,,249.138075,
,,,249.163625,
,,,249.190975,
,,,249.2072,
,,,249.239175,
,,,249.2639,
,,,249.2855,
,,,249.30035,
,,,249.325175,
,,,249.353075,
,,,249.366025,
,,,249.3781,
,,,249.409425,
,,,249.42725,
,,,249.451875,
,,,249.4671,
,,,249.51405,
,,,249.539425,
,,,249.56305,
,,,249.571475,
,,,249.612225,
,,,249.64375,
,,,249.683525,
,,,249.720275,
,,,249.730975,
,,,249.76305,
,,,249.788025,
,,,249.81125,
,,,249.85875,
,,,249.883025,
,,,249.90875,
,,,249.9536,
,,,249.974775,
,,,250.00115,
,,,250.030775,
,,,250.036125,
,,,250.051025,
,,,250.065925,
,,,250.083025,
,,,250.1009,
,,,250.124475,
,,,250.147725,
,,,250.167325,
,,,250.1997,
,,,250.22825,
,,,250.262075,
,,,250.28575,
,,,250.311675,
,,,250.3688,
,,,250.3991,
,,,250.412675,
,,,250.4394,
,,,250.466225,
,,,250.4897,
,,,250.505425,
,,,250.554475,
,,,250.571025,
,,,250.578925,
,,,250.596375,
,,,250.6115,
,,,250.6387,
,,,250.6508,
,,,250.67975,
,,,250.701875,
,,,250.728275,
,,,250.750375,
,,,250.767525,
,,,250.78705,
,,,250.802325,
,,,250.80705,
,,,250.851125,
,,,250.87405,
,,,250.9353,
,,,250.938525,
,,,250.963675,
,,,250.995175,
,,,251.0176,
,,,251.04825,
,,,251.0719,
,,,251.091275,
,,,251.105175,
,,,251.112425,
,,,251.1364,
,,,251.160875,
,,,251.20195,
,,,251.2402,
,,,251.272575,
,,,251.3026,
,,,251.32475,
,,,251.3478,
,,,251.370075,
,,,251.38065,
,,,251.38925,
,,,251.4051,
,,,251.4311,
,,,251.4558,
,,,251.47865,
,,,251.504925,
,,,251.527425,
,,,251.54995,
,,,251.593675,
,,,251.613625,
,,,251.6382,
,,,251.651275,
,,,251.675825,
,,,251.7171,
,,,251.744375,
,,,251.76805,
,,,251.785975,
,,,251.823225,
,,,251.869925,
,,,251.8977,
,,,251.925375,
,,,251.95735,
,,,251.97865,
,,,252.0051,
,,,252.030475,
,,,252.089525,
,,,252.155275,
,,,252.164575,
,,,252.1878,
,,,252.219625,
,,,252.2956,
,,,252.308325,
,,,252.335975,
,,,252.3658,
,,,252.368025,
,,,252.38425,
,,,252.413925,
,,,252.43495,
,,,252.4482,
,,,252.4683,
,,,252.490575,
,,,252.51165,
,,,252.517875,
,,,252.5315,
,,,252.55435,
,,,252.5567,
,,,252.55785,
,,,252.57905,
,,,252.6015,
,,,252.6117,
,,,252.614175,
,,,252.6447,
,,,252.687725,
,,,252.704,
,,,252.732975,
,,,252.7515,
,,,252.7857,
,,,252.8005,
,,,252.853575,
,,,252.896725,
,,,252.91755,
,,,252.94785,
,,,252.96865,
,,,252.991125,
,,,253.011125,
,,,253.0497,
,,,253.068775,
,,,253.079075,
,,,253.0828,
,,,253.12155,
,,,253.152575,
,,,253.1747,
,,,253.200175,
,,,253.219425,
,,,253.231175,
,,,253.2443,
,,,253.288125,
,,,253.316,
,,,253.341575,
,,,253.36155,
,,,253.374875,
,,,253.3953,
,,,253.40895,
,,,253.427675,
,,,253.44745,
,,,253.47435,
,,,253.494725,
,,,253.506825,
,,,253.5465,
,,,253.570475,
,,,253.6162,
,,,253.640325,
,,,253.65585,
,,,253.66755,
,,,253.7048,
,,,253.72335,
,,,253.74705,
,,,253.77825,
,,,253.801075,
,,,253.82905,
,,,253.84095,
,,,253.875475,
,,,253.931575,
,,,253.9664,
,,,254.049225,
,,,254.132425,
,,,254.152725,
,,,254.177275,
,,,254.2036,
,,,254.229375,
,,,254.2564,
,,,254.2815,
,,,254.302375,
,,,254.32655,
,,,254.3557,
,,,254.3739,
,,,254.385975,
,,,254.407325,
,,,254.4252,
,,,254.4464,
,,,254.462925,
,,,254.4668,
,,,254.48285,
,,,254.497675,
,,,254.509125,
,,,254.51995,
,,,254.537525,
,,,254.555625,
,,,254.578775,
,,,254.59605,
,,,254.63305,
,,,254.712575,
,,,254.729725,
,,,254.765175,
,,,254.786825,
,,,254.809975,
,,,254.811525,
,,,254.834975,
,,,254.85425,
,,,254.882975,
,,,254.908375,
,,,254.93275,
,,,254.958925,
,,,254.972725,
,,,254.98905,
,,,255.00425,
,,,255.01655,
,,,255.03245,
,,,255.09995,
,,,255.1119,
,,,255.13025,
,,,255.170175,
,,,255.193175,
,,,255.2256,
,,,255.25515,
,,,255.27325,
,,,255.290525,
,,,255.319225,
,,,255.34775,
,,,255.3973,
,,,255.42285,
,,,255.439375,
,,,255.460375,
,,,255.4622,
,,,255.4836,
,,,255.504025,
,,,255.50505,
,,,255.519475,
,,,255.530575,
,,,255.5456,
,,,255.567625,
,,,255.595375,
,,,255.629275,
,,,255.653875,
,,,255.699925,
,,,255.72345,
,,,255.738025,
,,,255.777675,
,,,255.83305,
,,,255.849475,
,,,255.862325,
,,,255.874575,
,,,255.907225,
,,,255.9233,
,,,255.94665,
,,,255.980625,
,,,256.022175,
,,,256.049225,
,,,256.06685,
,,,256.088875,
,,,256.102625,
,,,256.11975,
,,,256.140425,
,,,256.1562,
,,,256.17375,
,,,256.2126,
,,,256.23385,
,,,256.267925,
,,,256.277975,
,,,256.279025,
,,,256.298525,
,,,256.3103,
,,,256.32925,
,,,256.347875,
,,,256.3614,
,,,256.41905,
,,,256.435825,
,,,256.46035,
,,,256.48235,
,,,256.5078,
,,,256.528925,
,,,256.55745,
,,,256.57815,
,,,256.5921,
,,,256.6201,
,,,256.63655,
,,,256.658975,
,,,256.672425,
,,,256.69155,
,,,256.696975,
,,,256.723625,
,,,256.774175,
,,,256.7774,
,,,256.8085,
,,,256.8406,
,,,256.859075,
,,,256.87945,
,,,256.9036,
,,,257.01225,
,,,257.0271,
,,,257.046775,
,,,257.059,
,,,257.077825,
,,,257.09185,
,,,257.1101,
,,,257.17325,
,,,257.187025,
,,,257.21365,
,,,257.2343,
,,,257.27395,
,,,257.290875,
,,,257.3624,
,,,257.40815,
,,,257.441225,
,,,257.462025,
,,,257.487,
,,,257.50355,
,,,257.5292,
,,,257.563775,
,,,257.577075,
,,,257.59445,
,,,257.62195,
,,,257.656075,
,,,257.707625,
,,,257.726925,
,,,257.74495,
,,,257.782025,
,,,257.799975,
,,,257.8233,
,,,257.84215,
,,,257.855775,
,,,257.8676,
,,,257.8775,
,,,257.931475,
,,,257.95105,
,,,257.96745,
,,,257.9833,
,,,257.9986,
,,,258.023075,
,,,258.044525,
,,,258.05795,
,,,258.0591,
,,,258.07785,
,,,258.09685,
,,,258.125925,
,,,258.14275,
,,,258.15825,
,,,258.171075,
,,,258.18995,
,,,258.202225,
,,,258.2206,
,,,258.233775,
,,,258.251075,
,,,258.26745,
,,,258.28715,
,,,258.313075,
,,,258.33205,
,,,258.354925,
,,,258.364275,
,,,258.388675,
,,,258.4239,
,,,258.44405,
,,,258.477875,
,,,258.493975,
,,,258.509475,
,,,258.5434,
,,,258.563275,
,,,258.580075,
,,,258.601,
,,,258.6284,
,,,258.647975,
,,,258.659775,
,,,258.662425,
,,,258.689825,
,,,258.708725,
,,,258.72595,
,,,258.74255,
,,,258.770975,
,,,258.79045,
,,,258.8139,
,,,258.829375,
,,,258.851075,
,,,258.8696,
,,,258.931075,
,,,258.959475,
,,,258.97915,
,,,259.02705,
,,,259.02935,
,,,259.0703,
,,,259.0975,
,,,259.127475,
,,,259.145575,
,,,259.159125,
,,,259.175875,
,,,259.2258,
,,,259.2516,
,,,259.26775,
,,,259.297125,
,,,259.3146,
,,,259.335375,
,,,259.362325,
,,,259.37835,
,,,259.39885,
,,,259.417125,
,,,259.46585,
,,,259.483275,
,,,259.48645,
,,,259.495825,
,,,259.51255,
,,,259.529875,
,,,259.565275,
,,,259.57315,
,,,259.595375,
,,,259.608575,
,,,259.655125,
,,,259.670975,
,,,259.68695,
,,,259.689225,
,,,259.70925,
,,,259.722125,
,,,259.793025,
,,,259.81055,
,,,259.8348,
,,,259.868125,
,,,259.88815,
,,,259.921825,
,,,259.9456,
,,,259.9498,
,,,259.975725,
,,,259.9948,
,,,260.0405,
,,,260.06155,
,,,260.1044,
,,,260.1279,
,,,260.17145,
,,,260.1907,
,,,260.21285,
,,,260.23455,
,,,260.255025,
,,,260.2639,
,,,260.2702,
,,,260.30255,
,,,260.33195,
,,,260.346025,
,,,260.363575,
,,,260.395175,
,,,260.41645,
,,,260.44265,
,,,260.46045,
,,,260.46905,
,,,260.51985,
,,,260.54795,
,,,260.573675,
,,,260.579125,
,,,260.59945,
,,,260.624075,
,,,260.6514,
,,,260.682575,
,,,260.7199,
,,,260.75795,
,,,260.782075,
,,,260.833525,
,,,260.87935,
,,,260.8977,
,,,260.91795,
,,,260.9344,
,,,260.96465,
,,,260.98375,
,,,260.995975,
,,,261.001775,
,,,261.01385,
,,,261.034325,
,,,261.043325,
,,,261.090525,
,,,261.13405,
,,,261.185175,
,,,261.207,
,,,261.232025,
,,,261.2532,
,,,261.25885,
,,,261.276,
,,,261.309275,
,,,261.310525,
,,,261.36035,
,,,261.402475,
,,,261.4646,
,,,261.5066,
,,,261.531925,
,,,261.556925,
,,,261.6059,
,,,261.627,
,,,261.694725,
,,,261.708675,
,,,261.779225,
,,,261.801225,
,,,261.819725,
,,,261.834775,
,,,261.883875,
,,,261.91525,
,,,261.940875,
,,,261.96655,
,,,261.96775,
,,,261.9954,
,,,262.035525,
,,,262.05065,
,,,262.0808,
,,,262.108675,
,,,262.135425,
,,,262.159175,
,,,262.183925,
,,,262.2195,
,,,262.255525,
,,,262.281225,
,,,262.30585,
,,,262.320125,
,,,262.35275,
,,,262.38115,
,,,262.4136,
,,,262.414625,
,,,262.4499,
,,,262.48915,
,,,262.50765,
,,,262.534975,
,,,262.55855,
,,,262.5779,
,,,262.607725,
,,,262.618725,
,,,262.65135,
,,,262.66655,
,,,262.696525,
,,,262.72055,
,,,262.757,
,,,262.79385,
,,,262.825025,
,,,262.85695,
,,,262.877825,
,,,262.898175,
,,,262.91475,
,,,262.937675,
,,,262.97545,
,,,263.021825,
,,,263.062275,
,,,263.08445,
,,,263.109825,
,,,263.122775,
,,,263.13905,
,,,263.17015,
,,,263.22835,
,,,263.25995,
,,,263.293825,
,,,263.30765,
,,,263.31595,
,,,263.321025,
,,,263.35365,
,,,263.366725,
,,,263.375425,
,,,263.41375,
,,,263.43645,
,,,263.455925,
,,,263.4727,
,,,263.49995,
,,,263.5323,
,,,263.555325,
,,,263.574075,
,,,263.577875,
,,,263.595575,
,,,263.6071,
,,,263.623775,
,,,263.6378,
,,,263.65585,
,,,263.6998,
,,,263.730325,
,,,263.818875,
,,,263.8615,
,,,263.934125,
,,,263.96585,
,,,263.998625,
,,,264.07295,
,,,264.0994,
,,,264.14035,
,,,264.169875,
,,,264.19245,
,,,264.1989,
,,,264.219075,
,,,264.242175,
,,,264.257125,
,,,264.268775,
,,,264.2808,
,,,264.3057,
,,,264.3248,
,,,264.3465,
,,,264.374325,
,,,264.40365,
,,,264.4208,
,,,264.44065,
,,,264.4786,
,,,264.50725,
,,,264.52295,
,,,264.5695,
,,,264.609625,
,,,264.630525,
,,,264.6784,
,,,264.703475,
,,,264.7611,
,,,264.791725,
,,,264.820025,
,,,264.846875,
,,,264.9106,
,,,264.9283,
,,,264.94435,
,,,264.9692,
,,,264.9865,
,,,265.011275,
,,,265.03245,
,,,265.06575,
,,,265.085525,
,,,265.13205,
,,,265.138225,
,,,265.14275,
,,,265.175425,
,,,265.195875,
,,,265.208325,
,,,265.228625,
,,,265.263075,
,,,265.2903,
,,,265.331975,
,,,265.354025,
,,,265.37815,
,,,265.384125,
,,,265.398975,
,,,265.4131,
,,,265.469975,
,,,265.481825,
,,,265.511,
,,,265.5865,
,,,265.66925,
,,,265.6921,
,,,265.71545,
,,,265.733625,
,,,265.790825,
,,,265.812525,
,,,265.81375,
,,,265.836,
,,,265.8839,
,,,265.893775,
,,,265.897775,
,,,265.916975,
,,,265.928225,
,,,265.941225,
,,,265.9714,
,,,265.994425,
,,,266.0224,
,,,266.0522,
,,,266.083975,
,,,266.1127,
,,,266.136275,
,,,266.16565,
,,,266.1819,
,,,266.199025,
,,,266.202625,
,,,266.237375,
,,,266.252875,
,,,266.2677,
,,,266.300575,
,,,266.31945,
,,,266.3347,
,,,266.34515,
,,,266.356025,
,,,266.3731,
,,,266.389325,
,,,266.42,
,,,266.434275,
,,,266.451825,
,,,266.494275,
,,,266.52115,
,,,266.5589,
,,,266.58205,
,,,266.605675,
,,,266.64485,
,,,266.6805,
,,,266.702875,
,,,266.734625,
,,,266.763575,
,,,266.777725,
,,,266.796575,
,,,266.833125,
,,,266.872,
,,,266.91515,
,,,266.938525,
,,,266.97285,
,,,266.98885,
,,,267.015075,
,,,267.048375,
,,,267.073075,
,,,267.105375,
,,,267.151875,
,,,267.176825,
,,,267.1824,
,,,267.25595,
,,,267.2952,
,,,267.315025,
,,,267.348,
,,,267.373075,
,,,267.39685,
,,,267.430625,
,,,267.4638,
,,,267.508925,
,,,267.531425,
,,,267.558475,
,,,267.562325,
,,,267.5873,
,,,267.62025,
,,,267.658,
,,,267.71565,
,,,267.74605,
,,,267.774425,
,,,267.80225,
,,,267.8268,
,,,267.8948,
,,,267.914275,
,,,267.94645,
,,,268.02915,
,,,268.045975,
,,,268.074625,
,,,268.09235,
,,,268.11975,
,,,268.131425,
,,,268.160375,
,,,268.180525,
,,,268.206475,
,,,268.234275,
,,,268.27095,
,,,268.2969,
,,,268.3114,
,,,268.332325,
,,,268.364825,
,,,268.390625,
,,,268.458625,
,,,268.5334,
,,,268.558025,
,,,268.57665,
,,,268.61575,
,,,268.679225,
,,,268.72155,
,,,268.789675,
,,,268.804425,
,,,268.83765,
,,,268.866025,
,,,268.880775,
,,,268.900125,
,,,268.949925,
,,,269.0021,
,,,269.026675,
,,,269.061875,
,,,269.07925,
,,,269.1021,
,,,269.116475,
,,,269.14315,
,,,269.17135,
,,,269.1982,
,,,269.23355,
,,,269.2709,
,,,269.357975,
,,,269.4202,
,,,269.45435,
,,,269.478775,
,,,269.498825,
,,,269.528075,
,,,269.5356,
,,,269.5576,
,,,269.5761,
,,,269.581275,
,,,269.60135,
,,,269.62,
,,,269.6565,
,,,269.68405,
,,,269.7009,
,,,269.72055,
,,,269.734225,
,,,269.7522,
,,,269.776475,
,,,269.800975,
,,,269.823975,
,,,269.892825,
,,,269.922275,
,,,269.9437,
,,,269.9858,
,,,270.0081,
,,,270.026725,
,,,270.043275,
,,,270.063975,
,,,270.092325,
,,,270.0986,
,,,270.161025,
,,,270.184675,
,,,270.20565,
,,,270.227,
,,,270.239675,
,,,270.264275,
,,,270.284675,
,,,270.296175,
,,,270.30825,
,,,270.31265,
,,,270.330875,
,,,270.372075,
,,,270.39175,
,,,270.411375,
,,,270.450225,
,,,270.476525,
,,,270.521625,
,,,270.53355,
,,,270.542225,
,,,270.5591,
,,,270.56315,
,,,270.57255,
,,,270.58945,
,,,270.605225,
,,,270.62195,
,,,270.643975,
,,,270.661075,
,,,270.700675,
,,,270.728225,
,,,270.7512,
,,,270.777175,
,,,270.8168,
,,,270.839925,
,,,270.847075,
,,,270.86555,
,,,270.8992,
,,,270.924025,
,,,270.953975,
,,,270.97595,
,,,270.980975,
,,,270.9893,
,,,271.0179,
,,,271.056,
,,,271.071675,
,,,271.075325,
,,,271.0949,
,,,271.107775,
,,,271.126825,
,,,271.1427,
,,,271.16225,
,,,271.18355,
,,,271.19595,
,,,271.217175,
,,,271.229325,
,,,271.24135,
,,,271.257675,
,,,271.27795,
,,,271.291075,
,,,271.310025,
,,,271.3522,
,,,271.391275,
,,,271.415525,
,,,271.442575,
,,,271.47215,
,,,271.495525,
,,,271.536525,
,,,271.57025,
,,,271.584175,
,,,271.594725,
,,,271.619225,
,,,271.635625,
,,,271.64995,
,,,271.671025,
,,,271.685475,
,,,271.699075,
,,,271.7776,
,,,271.808125,
,,,271.819925,
,,,271.838425,
,,,271.854575,
,,,271.87845,
,,,271.921575,
,,,271.9672,
,,,271.969575,
,,,271.99565,
,,,272.022575,
,,,272.05105,
,,,272.089675,
,,,272.1274,
,,,272.1539,
,,,272.17545,
,,,272.20345,
,,,272.23305,
,,,272.2454,
,,,272.26405,
,,,272.275625,
,,,272.3078,
,,,272.31925,
,,,272.343425,
,,,272.35435,
,,,272.3829,
,,,272.446325,
,,,272.473525,
,,,272.5063,
,,,272.52445,
,,,272.5491,
,,,272.572925,
,,,272.591325,
,,,272.609475,
,,,272.652625,
,,,272.716775,
,,,272.735575,
,,,272.755525,
,,,272.785925,
,,,272.809575,
,,,272.823625,
,,,272.837175,
,,,272.8549,
,,,272.876125,
,,,272.89105,
,,,272.8993,
,,,272.91865,
,,,272.936725,
,,,272.9833,
,,,273.050875,
,,,273.11115,
,,,273.127825,
,,,273.1567,
,,,273.191925,
,,,273.2299,
,,,273.258125,
,,,273.2803,
,,,273.292675,
,,,273.3298,
,,,273.34475,
,,,273.36725,
,,,273.39585,
,,,273.449475,
,,,273.471975,
,,,273.505375,
,,,273.526675,
,,,273.571775,
,,,273.6177,
,,,273.654525,
,,,273.6802,
,,,273.70515,
,,,273.7249,
,,,273.754775,
,,,273.79505,
,,,273.817425,
,,,273.827475,
,,,273.860125,
,,,273.886325,
,,,273.922975,
,,,273.95255,
,,,274.0022,
,,,274.036225,
,,,274.040825,
,,,274.072625,
,,,274.115575,
,,,274.1465,
,,,274.165825,
,,,274.21085,
,,,274.230575,
,,,274.249025,
,,,274.26255,
,,,274.2722,
,,,274.288275,
,,,274.31685,
,,,274.3329,
,,,274.357625,
,,,274.37555,
,,,274.37835,
,,,274.408425,
,,,274.439575,
,,,274.4925,
,,,274.539175,
,,,274.5667,
,,,274.5985,
,,,274.65325,
,,,274.677025,
,,,274.70735,
,,,274.738775,
,,,274.7662,
,,,274.78115,
,,,274.81925,
,,,274.843,
,,,274.872475,
,,,274.90525,
,,,274.932375,
,,,274.95735,
,,,274.98,
,,,275.018175,
,,,275.0376,
,,,275.052425,
,,,275.0737,
,,,275.094975,
,,,275.1131,
,,,275.14745,
,,,275.172875,
,,,275.19955,
,,,275.243225,
,,,275.2585,
,,,275.280875,
,,,275.302,
,,,275.317675,
,,,275.3575,
,,,275.408125,
,,,275.4325,
,,,275.454675,
,,,275.48055,
,,,275.5132,
,,,275.52155,
,,,275.5504,
,,,275.573,
,,,275.58545,
,,,275.6164,
,,,275.630075,
,,,275.65545,
,,,275.69805,
,,,275.7278,
,,,275.734675,
,,,275.75935,
,,,275.8093,
,,,275.8309,
,,,275.883075,
,,,275.89655,
,,,275.905025,
,,,275.9384,
,,,275.966725,
,,,275.981975,
,,,276.004575,
,,,276.02515,
,,,276.046475,
,,,276.06405,
,,,276.0976,
,,,276.115775,
,,,276.125075,
,,,276.137825,
,,,276.172725,
,,,276.188325,
,,,276.20855,
,,,276.229325,
,,,276.2539,
,,,276.311675,
,,,276.332325,
,,,276.36135,
,,,276.39315,
,,,276.435025,
,,,276.46145,
,,,276.4825,
,,,276.5082,
,,,276.54045,
,,,276.580225,
,,,276.6017,
,,,276.62645,
,,,276.647075,
,,,276.66085,
,,,276.681675,
,,,276.694275,
,,,276.70815,
,,,276.723725,
,,,276.738625,
,,,276.767275,
,,,276.7791,
,,,276.7897,
,,,276.805125,
,,,276.816025,
,,,276.828875,
,,,276.86685,
,,,276.900125,
,,,276.9162,
,,,276.920275,
,,,276.957875,
,,,276.978275,
,,,277.002675,
,,,277.037575,
,,,277.06815,
,,,277.089975,
,,,277.125225,
,,,277.1488,
,,,277.174075,
,,,277.20065,
,,,277.2166,
,,,277.240575,
,,,277.27215,
,,,277.298525,
,,,277.334225,
,,,277.3847,
,,,277.401575,
,,,277.422725,
,,,277.441025,
,,,277.50485,
,,,277.527975,
,,,277.54085,
,,,277.55345,
,,,277.600825,
,,,277.6223,
,,,277.6598,
,,,277.6876,
,,,277.710825,
,,,277.755725,
,,,277.7865,
,,,277.807175,
,,,277.838975,
,,,277.866375,
,,,277.8885,
,,,277.905675,
,,,277.923975,
,,,277.939875,
,,,277.948375,
,,,277.961025,
,,,278.023,
,,,278.0485,
,,,278.06105,
,,,278.07985,
,,,278.100525,
,,,278.133925,
,,,278.16075,
,,,278.1734,
,,,278.192,
,,,278.2105,
,,,278.229075,
,,,278.272075,
,,,278.29605,
,,,278.3147,
,,,278.364175,
,,,278.374975,
,,,278.392925,
,,,278.402125,
,,,278.4192,
,,,278.4568,
,,,278.5035,
,,,278.5237,
,,,278.5279,
,,,278.540275,
,,,278.573125,
,,,278.5981,
,,,278.605375,
,,,278.620625,
,,,278.6398,
,,,278.667475,
,,,278.692675,
,,,278.733575,
,,,278.7583,
,,,278.77695,
,,,278.792925,
,,,278.811975,
,,,278.82475,
,,,278.85415,
,,,278.874425,
,,,278.88495,
,,,278.898325,
,,,278.902875,
,,,278.917,
,,,278.9677,
,,,278.999625,
,,,279.017925,
,,,279.056825,
,,,279.0797,
,,,279.1006,
,,,279.119975,
,,,279.149225,
,,,279.17115,
,,,279.176825,
,,,279.200475,
,,,279.235125,
