SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC08a,SPK_SPKC11a,SPK_SPKC12a
282.3842,399.872325,245.8129,327.1476,232.956075
282.681225,399.94355,245.962725,327.269,233.0178
282.784325,399.96205,246.014275,327.576525,233.09505
282.82995,399.97015,246.031575,327.611075,233.192425
283.271525,399.98075,246.0388,327.7258,233.3166
283.87675,399.9914,246.1146,327.792525,233.41545
283.9793,399.9989,246.1491,327.847925,233.65305
284.055825,,246.15995,327.931725,233.683725
284.103,,246.18085,328.007175,233.714275
284.2098,,246.298975,328.0258,233.742275
284.226625,,246.38555,328.071275,233.9286
284.39345,,246.43325,328.187625,233.930225
284.429375,,246.451575,328.202025,234.040325
284.4581,,246.6035,328.204025,234.11785
284.590275,,246.648075,328.31325,234.368675
284.64595,,246.652275,328.37325,234.470175
284.673475,,246.658525,328.42855,234.5727
284.694775,,246.66505,328.5157,234.7112
284.7191,,246.66855,328.579825,234.8213
284.762625,,246.67145,328.606075,234.8713
284.79305,,246.68195,328.896775,235.021325
284.839125,,246.68695,329.174875,235.0666
284.878525,,246.701725,329.42495,235.092
284.91915,,246.7384,329.6177,235.168475
284.939875,,246.758575,329.653375,235.295875
285.120125,,246.798725,329.804475,235.30985
285.19775,,246.8118,329.867625,235.460775
285.26595,,246.814725,329.98125,235.51405
285.32305,,246.849625,330.108175,235.5968
285.409525,,246.867025,330.15625,235.74525
285.448625,,247.00955,330.216775,235.805175
285.57065,,247.07185,330.47815,235.851525
285.764375,,247.130375,330.501025,236.018475
286.013675,,247.16995,330.510075,236.0531
286.05625,,247.180225,330.550325,236.09655
286.162975,,247.18435,330.69115,236.103275
