SPK_SPKC05a,SPK_SPKC05c,SPK_SPKC15a,SPK_SPKC16b
,3842.745225,3880.4664,3862.6279
,3842.7647,3880.494925,3862.668075
,3842.77865,3880.506125,3862.725825
,3842.8107,3880.539075,3862.7655
,3842.8624,3880.587875,3862.799575
,3842.8744,3880.65315,3862.8057
,3842.905525,3880.678825,3862.8326
,3842.9515,3880.6989,3862.966475
,3842.9846,3880.703675,3862.991175
,3843.016475,3880.718125,3863.016475
,3843.0446,3880.7426,3863.0747
,3843.073775,3880.77575,3863.097875
,3843.100875,3880.81815,3863.1322
,3843.13365,3880.845575,3863.160275
,3843.159275,3880.906525,3863.201625
,3843.184925,3880.93145,3863.2381
,3843.21275,3880.979075,3863.262975
,3843.2371,3881.008425,3863.3115
,3843.259625,3881.032875,3863.3381
,3843.277275,3881.07275,3863.3632
,3843.3033,3881.096775,3863.4108
,3843.31955,3881.127375,3863.472725
,3843.35035,3881.225675,3863.505275
,3843.376725,3881.2553,3863.54785
,3843.39905,3881.30115,3863.576125
,3843.426275,3881.3328,3863.621775
,3843.46235,3881.36915,3863.6575
,3843.4932,3881.3752,3863.691375
,3843.515975,3881.4615,3863.7637
,3843.542925,3881.5427,3863.77465
,3843.566125,3881.58955,3863.9063
,3843.598975,3881.613425,3863.94335
,3843.611625,3881.63875,3863.99935
,3843.63405,3881.667775,3864.0955
,3843.661525,3881.732675,3864.13605
,3843.68645,3881.796875,3864.1447
,3843.710275,3881.88885,3864.1695
,3843.740375,3881.9235,3864.20595
,3843.78115,3881.946375,3864.24655
,3843.791,3882.054425,3864.29085
,3843.813975,3882.090025,3864.3122
,3843.838925,3882.121275,3864.33265
,3843.85645,3882.1576,3864.345325
,3843.878825,3882.176925,3864.357175
,3843.910775,3882.178025,3864.385575
,3843.922325,3882.193575,3864.394825
,3843.937225,3882.20205,3864.4106
,3843.965575,3882.216,3864.424125
,3843.97565,3882.24225,3864.42905
,3843.99015,3882.26135,3864.462125
,3844.003425,3882.3444,3864.491375
,3844.013075,3882.3655,3864.515175
,3844.026275,3882.42235,3864.54705
,3844.038975,3882.486075,3864.5506
,3844.04935,3882.5162,3864.5803
,3844.061675,3882.560075,3864.5979
,3844.08225,3882.58425,3864.608625
,3844.095725,3882.65985,3864.639
,3844.112975,3882.714225,3864.64315
,3844.131825,3882.733075,3864.67065
,3844.1425,3882.737925,3864.6822
,3844.154475,3882.773475,3864.719975
,3844.18485,3882.78115,3864.7961
,3844.213925,3882.811175,3864.8365
,3844.2316,3882.872875,3864.856075
,3844.247375,3882.894775,3864.87425
,3844.26655,3882.947475,3864.88765
,3844.274025,3882.9818,3864.91915
,3844.29765,3883.0066,3864.937025
,3844.320825,3883.0294,3864.9643
,3844.368625,3883.057475,3864.9931
,3844.38745,3883.086575,3865.030775
,3844.447575,3883.120925,3865.1293
,3844.487475,3883.211225,3865.171875
,3844.513075,3883.23875,3865.223375
,3844.572575,3883.263475,3865.2529
,3844.583125,3883.284275,3865.263775
,3844.6003,3883.304575,3865.31035
,3844.61525,3883.348025,3865.34885
,3844.6386,3883.37485,3865.385825
,3844.659875,3883.4817,3865.424475
,3844.668875,3883.5819,3865.465325
,3844.687575,3883.62305,3865.514
,3844.7028,3883.6578,3865.539925
,3844.7417,3883.68815,3865.5525
,3844.754875,3883.75085,3865.591375
,3844.769325,3883.81185,3865.617275
,3844.781775,3883.85655,3865.630725
,3844.801825,3883.887775,3865.64845
,3844.823875,3883.9306,3865.64975
,3844.844075,3883.9566,3865.696325
,3844.871775,3883.98125,3865.77265
,3844.88745,3884.022725,3865.800875
,3844.909725,3884.071275,3865.808875
,3844.917225,3884.1018,3865.820875
,3844.9274,3884.2885,3865.836025
,3844.940175,3884.3078,3865.855525
,3844.94775,3884.345075,3865.871
,3844.95995,3884.417875,3865.89845
,3844.9783,3884.446825,3865.932025
,3844.989075,3884.548075,3865.944875
,3844.99985,3884.56005,3865.983225
,3845.012575,3884.601825,3866.01815
,3845.03485,3884.62525,3866.03645
,3845.046525,3884.65945,3866.07165
,3845.058225,3884.6897,3866.116375
,3845.071625,3884.696975,3866.200325
,3845.0827,3884.726725,3866.227
,3845.102,3884.787375,3866.252825
,3845.1141,3884.8313,3866.2833
,3845.13205,3884.865475,3866.315175
,3845.14225,3884.90375,3866.385725
,3845.1633,3884.9657,3866.410925
,3845.186525,3884.98935,3866.42555
,3845.202125,3885.0205,3866.454725
,3845.221725,3885.048775,3866.49545
,3845.269225,3885.099125,3866.540625
,3845.2841,3885.1646,3866.563575
,3845.304575,3885.185125,3866.60105
,3845.3544,3885.215275,3866.637625
,3845.368575,3885.251625,3866.70735
,3845.39075,3885.38385,3866.7237
,3845.4168,3885.449075,3866.753375
,3845.438475,3885.4839,3866.760875
,3845.46055,3885.5268,3866.76855
,3845.4834,3885.559725,3866.7769
,3845.5152,3885.647125,3866.78865
,3845.5398,3885.67395,3866.7901
,3845.563825,3885.7191,3866.818125
,3845.59555,3885.749025,3866.8222
,3845.635075,3885.8137,3866.830525
,3845.65685,3885.84495,3866.8339
,3845.701575,3885.8768,3866.8413
,3845.71725,3885.919375,3866.8623
,3845.731425,3885.984225,3866.8739
,3845.7458,3886.0181,3866.895725
,3845.75715,3886.06875,3866.94455
,3845.780225,3886.1111,3867.008725
,3845.79125,3886.179275,3867.035775
,3845.808875,3886.22085,3867.06585
,3845.8318,3886.2501,3867.09945
,3845.888525,3886.3012,3867.127525
,3845.911525,3886.3742,3867.167575
,3845.963725,3886.4152,3867.1766
,3845.97535,3886.481825,3867.1969
,3845.99395,3886.54305,3867.233475
,3846.01045,3886.580425,3867.24165
,3846.021825,3886.63305,3867.243675
,3846.041525,3886.6694,3867.270575
,3846.0612,3886.749675,3867.29175
,3846.07205,3886.7794,3867.301075
,3846.095275,3886.819075,3867.32095
,3846.10315,3886.893325,3867.353325
,3846.121,3886.932975,3867.374325
,3846.1458,3886.961775,3867.43025
,3846.155275,3887.00055,3867.4552
,3846.174275,3887.032825,3867.544175
,3846.181975,3887.05965,3867.5757
,3846.211725,3887.106175,3867.7214
,3846.225,3887.122125,3867.73595
,3846.23245,3887.1836,3867.757425
,3846.23875,3887.2187,3867.825975
,3846.252125,3887.290675,3867.854275
,3846.263,3887.382475,3867.88805
,3846.2798,3887.426425,3867.903325
,3846.306075,3887.520375,3867.91385
,3846.322975,3887.5881,3868.023775
,3846.331775,3887.626875,3868.078125
,3846.3403,3887.668375,3868.11225
,3846.355425,3887.716025,3868.15115
,3846.368825,3887.7491,3868.1903
,3846.385325,3887.826825,3868.2394
,3846.3977,3887.863575,3868.261575
,3846.407025,3887.905025,3868.2976
,3846.448375,3887.91125,3868.33015
,3846.4602,3887.9368,3868.400325
,3846.4681,3888.0027,3868.423425
,3846.4762,3888.108225,3868.4727
,3846.492025,3888.1508,3868.48945
,3846.507,3888.185225,3868.503425
,3846.519875,3888.216675,3868.520425
,3846.5494,3888.246775,3868.5446
,3846.55795,3888.3305,3868.57465
,3846.564525,3888.393425,3868.6234
,3846.576225,3888.43145,3868.649425
,3846.62945,3888.45135,3868.692125
,3846.649675,3888.4758,3868.71035
,3846.668825,3888.4945,3868.72505
,3846.6854,3888.5319,3868.7399
,3846.706525,3888.56,3868.74425
,3846.720975,3888.655625,3868.788875
,3846.75255,3888.69285,3868.798575
,3846.777875,3888.712525,3868.856825
,3846.7873,3888.77065,3868.8687
,3846.81065,3888.808825,3868.893
,3846.820975,3888.846375,3868.9235
,3846.841775,3888.899625,3868.945725
,3846.854225,3888.9349,3868.9769
,3846.8769,3888.982075,3869.00255
,3846.89775,3889.013675,3869.08075
,3846.90375,3889.098875,3869.118325
,3846.922275,3889.137175,3869.156775
,3846.93405,3889.21025,3869.19755
,3846.954375,3889.307075,3869.251825
,3846.963425,3889.3357,3869.293825
,3846.981475,3889.37905,3869.3652
,3846.994375,3889.409025,3869.4182
,3847.0102,3889.4701,3869.4328
,3847.021425,3889.51115,3869.440575
,3847.059075,3889.5509,3869.46155
,3847.06905,3889.580025,3869.4715
,3847.08195,3889.66015,3869.481075
,3847.09305,3889.7113,3869.497325
,3847.1293,3889.784325,3869.513075
,3847.146925,3889.83375,3869.536575
,3847.1675,3889.871325,3869.55515
,3847.1909,3889.9039,3869.55875
,3847.216775,3889.94365,3869.569225
,3847.245625,3890.00315,3869.587475
,3847.2672,3890.1313,3869.59885
,3847.279675,3890.16465,3869.67125
,3847.304525,3890.2191,3869.72255
,3847.342775,3890.269925,3869.755275
,3847.364475,3890.294925,3869.840625
,3847.3964,3890.348925,3869.87425
,3847.409675,3890.3695,3869.942675
,3847.4453,3890.3907,3869.985325
,3847.466775,3890.4112,3869.994975
,3847.487325,3890.49415,3870.014025
,3847.4985,3890.531775,3870.01875
,3847.525625,3890.59345,3870.027425
,3847.5556,3890.6221,3870.0725
,3847.59325,3890.657075,3870.1371
,3847.622425,3890.68035,3870.1574
,3847.64535,3890.705525,3870.1792
,3847.6651,3890.759525,3870.2115
,3847.6788,3890.81655,3870.242825
,3847.687275,3890.8284,3870.286425
,3847.69835,3890.8507,3870.318575
,3847.73485,3890.894375,3870.352375
,3847.76635,3890.933675,3870.360625
,3847.80745,3890.964325,3870.406975
,3847.83955,3891.0419,3870.438175
,3847.859675,3891.075875,3870.4875
,3847.9206,3891.1102,3870.5268
,3847.947075,3891.166375,3870.56105
,3847.985775,3891.191325,3870.602925
,3848.00465,3891.2531,3870.644475
,3848.050425,3891.286125,3870.66165
,3848.0595,3891.328275,3870.6752
,3848.0762,3891.41925,3870.7205
,3848.09245,3891.45365,3870.7225
,3848.11155,3891.491525,3870.78515
,3848.137475,3891.54355,3870.822775
,3848.155125,3891.575675,3870.854075
,3848.1721,3891.6145,3870.8991
,3848.1825,3891.654025,3870.9314
,3848.19455,3891.6821,3870.966125
,3848.204075,3891.768525,3871.013325
,3848.21185,3891.8046,3871.05055
,3848.225975,3891.837225,3871.070825
,3848.235175,3891.87495,3871.088275
,3848.27615,3892.025675,3871.090475
,3848.294675,3892.10075,3871.1222
,3848.35015,3892.1367,3871.130125
,3848.371725,3892.164625,3871.146725
,3848.39175,3892.216125,3871.153075
,3848.4107,3892.25135,3871.1651
,3848.4304,3892.27245,3871.1838
,3848.44565,3892.308025,3871.188625
,3848.5053,3892.39415,3871.196925
,3848.522775,3892.4262,3871.24315
,3848.5442,3892.4521,3871.2676
,3848.566025,3892.5196,3871.3369
,3848.5926,3892.540525,3871.3507
,3848.606425,3892.61505,3871.35875
,3848.6276,3892.70755,3871.3703
,3848.6483,3892.73215,3871.3996
,3848.671775,3892.797025,3871.40735
,3848.697375,3892.817425,3871.412425
,3848.717775,3892.864,3871.42185
,3848.729375,3892.8872,3871.42545
,3848.744475,3892.914,3871.436125
,3848.756725,3892.9427,3871.442375
,3848.787075,3892.977475,3871.491625
,3848.806325,3893.024025,3871.5179
,3848.821375,3893.0673,3871.529375
,3848.834725,3893.100275,3871.58385
,3848.848225,3893.12595,3871.650725
,3848.8601,3893.16125,3871.691025
,3848.8711,3893.196125,3871.7084
,3848.887175,3893.21885,3871.78605
,3848.903275,3893.250725,3871.834875
,3848.91265,3893.29395,3871.87165
,3848.925275,3893.33705,3871.915025
,3848.954675,3893.375825,3871.951575
,3848.964925,3893.40965,3871.96925
,3848.98855,3893.488325,3871.978925
,3848.99985,3893.531275,3871.98725
,3849.0176,3893.565675,3872.002225
,3849.024225,3893.58915,3872.041175
,3849.045,3893.608325,3872.0589
,3849.067225,3893.631425,3872.07065
,3849.0988,3893.67225,3872.13605
,3849.1344,3893.732575,3872.159425
,3849.160525,3893.79525,3872.181425
,3849.186175,3893.81185,3872.22385
,3849.2169,3893.844225,3872.249675
,3849.249075,3893.873775,3872.283625
,3849.284975,3893.90555,3872.33055
,3849.2965,3893.976875,3872.383125
,3849.3073,3894.01055,3872.410375
,3849.354975,3894.041725,3872.4176
,3849.371675,3894.079125,3872.48645
,3849.39495,3894.108275,3872.51975
,3849.4186,3894.151175,3872.561325
,3849.4377,3894.224575,3872.595275
,3849.453625,3894.268875,3872.609325
,3849.4919,3894.297625,3872.64225
,3849.5237,3894.349175,3872.674175
,3849.53795,3894.391175,3872.69945
,3849.550925,3894.410475,3872.742725
,3849.59175,3894.43685,3872.830025
,3849.6117,3894.469075,3872.861625
,3849.645225,3894.495725,3872.87675
,3849.67105,3894.5262,3872.924525
,3849.696425,3894.5605,3872.98985
,3849.710375,3894.632025,3873.01385
,3849.7433,3894.666575,3873.036575
,3849.753725,3894.713075,3873.0802
,3849.767925,3894.76105,3873.1612
,3849.7985,3894.800625,3873.221575
,3849.81855,3894.833625,3873.264225
,3849.835925,3894.859275,3873.360125
,3849.848975,3894.892575,3873.398125
,3849.8782,3894.928225,3873.4287
,3849.9148,3894.97335,3873.47305
,3849.93205,3895.046575,3873.558375
,3849.9538,3895.099575,3873.63925
,3849.969425,3895.1442,3873.68655
,3849.990375,3895.17635,3873.703775
,3850.0125,3895.2365,3873.73
,3850.0333,3895.278175,3873.76645
,3850.0543,3895.3247,3873.8067
,3850.069825,3895.33775,3873.845275
,3850.0864,3895.3528,3873.88475
,3850.109875,3895.364825,3873.92005
,3850.1492,3895.3774,3873.96135
,3850.176725,3895.409725,3873.995325
,3850.19985,3895.424925,3874.0359
,3850.210175,3895.446925,3874.0727
,3850.217875,3895.521975,3874.107525
,3850.22975,3895.577575,3874.15265
,3850.235725,3895.7001,3874.196675
,3850.2591,3895.73355,3874.23255
,3850.270025,3895.76545,3874.29275
,3850.2801,3895.79725,3874.339175
,3850.2978,3895.830775,3874.35535
,3850.31295,3895.86375,3874.39115
,3850.322775,3895.885275,3874.438275
,3850.348675,3895.9305,3874.456225
,3850.357125,3895.978875,3874.491075
,3850.3766,3896.0255,3874.5386
,3850.388125,3896.076125,3874.59355
,3850.41475,3896.116625,3874.651075
,3850.43455,3896.14345,3874.670925
,3850.457675,3896.175975,3874.68065
,3850.49755,3896.232425,3874.729225
,3850.529775,3896.2668,3874.76895
,3850.55185,3896.30455,3874.8083
,3850.565725,3896.332375,3874.850075
,3850.588925,3896.402575,3874.91645
,3850.62015,3896.45665,3874.920325
,3850.67375,3896.492,3874.957575
,3850.70315,3896.524025,3875.001625
,3850.73845,3896.559125,3875.038875
,3850.751025,3896.590625,3875.059175
,3850.75805,3896.68715,3875.0671
,3850.772025,3896.714675,3875.07755
,3850.784725,3896.7349,3875.086675
,3850.80355,3896.756275,3875.104525
,3850.810575,3896.80845,3875.1287
,3850.8269,3896.84225,3875.1545
,3850.8493,3896.886575,3875.1735
,3850.896175,3896.9119,3875.1842
,3850.906125,3896.95045,3875.19875
,3850.9365,3896.987875,3875.239625
,3850.950975,3897.07375,3875.260825
,3850.980375,3897.174175,3875.3154
,3851.0084,3897.204075,3875.3649
,3851.023675,3897.24715,3875.394975
,3851.05035,3897.290975,3875.449025
,3851.0956,3897.3233,3875.4978
,3851.136975,3897.38415,3875.53355
,3851.164475,3897.464725,3875.558825
,3851.182175,3897.476825,3875.60755
,3851.2299,3897.508225,3875.6407
,3851.242075,3897.5919,3875.66605
,3851.262025,3897.638125,3875.683225
,3851.271125,3897.674875,3875.857525
,3851.28185,3897.706025,3875.88725
,3851.3078,3897.75965,3875.9215
,3851.321625,3897.80035,3875.992925
,3851.337575,3897.8241,3876.02875
,3851.350025,3897.8387,3876.06265
,3851.3656,3897.85395,3876.143275
,3851.378175,3897.87695,3876.173325
,3851.3942,3897.89605,3876.2034
,3851.40875,3897.91325,3876.208775
,3851.43525,3897.958425,3876.214975
,3851.448625,3897.98515,3876.216825
,3851.46295,3898.002975,3876.222525
,3851.485225,3898.039425,3876.240925
,3851.501825,3898.0807,3876.264025
,3851.526075,3898.111975,3876.268975
,3851.5546,3898.189075,3876.283075
,3851.58165,3898.2176,3876.29825
,3851.60825,3898.244975,3876.318625
,3851.64285,3898.277075,3876.378025
,3851.66045,3898.302625,3876.390825
,3851.6713,3898.3389,3876.480025
,3851.694675,3898.377675,3876.5039
,3851.716375,3898.398575,3876.545775
,3851.742225,3898.4273,3876.578275
,3851.762075,3898.4504,3876.650125
,3851.781125,3898.51645,3876.690325
,3851.811725,3898.5575,3876.747575
,3851.834475,3898.619325,3876.77005
,3851.861075,3898.6607,3876.775475
,3851.880325,3898.69675,3876.78855
,3851.898925,3898.81105,3876.8201
,3851.919725,3898.855,3876.84975
,3851.93965,3898.900225,3876.8684
,3851.969275,3898.93315,3876.8877
,3851.997225,3898.959625,3876.8999
,3852.049825,3898.993675,3876.912875
,3852.061625,3899.0248,3876.9254
,3852.08435,3899.063875,3876.942175
,3852.122025,3899.101025,3876.95685
,3852.14425,3899.137175,3876.968225
,3852.168875,3899.1627,3877.022075
,3852.192125,3899.2018,3877.042275
,3852.2159,3899.2332,3877.0615
,3852.241,3899.26305,3877.0778
,3852.2705,3899.307525,3877.0989
,3852.285325,3899.329825,3877.117175
,3852.3096,3899.36325,3877.13205
,3852.343125,3899.3976,3877.14645
,3852.374225,3899.43215,3877.176775
,3852.402475,3899.476025,3877.197275
,3852.4238,3899.532375,3877.311425
,3852.449825,3899.562475,3877.33185
,3852.484075,3899.5845,3877.354475
,3852.5143,3899.610825,3877.3769
,3852.55655,3899.63695,3877.3966
,3852.58475,3899.6581,3877.45005
,3852.60855,3899.681725,3877.5056
,3852.633025,3899.708,3877.543925
,3852.6572,3899.739025,3877.634225
,3852.68415,3899.76515,3877.6717
,3852.713225,3899.7985,3877.7079
,3852.742525,3899.836,3877.76255
,3852.761925,3899.877225,3877.82195
,3852.78965,3899.90965,3877.840525
,3852.811325,3899.95155,3877.847525
,3852.82595,3899.9842,3877.85845
,3852.8442,3900.0563,3877.8666
,3852.8628,3900.1172,3877.874175
,3852.8852,3900.158225,3877.881825
,3852.898025,3900.184725,3877.89575
,3852.91575,3900.239175,3877.9328
,3852.933625,3900.369075,3877.94625
,3852.96945,3900.3969,3877.9606
,3852.987675,3900.4173,3877.976075
,3853.013325,3900.44115,3878.02665
,3853.0431,3900.472375,3878.043425
,3853.069475,3900.540025,3878.049975
,3853.08885,3900.5874,3878.06715
,3853.105225,3900.594975,3878.0782
,3853.12355,3900.6293,3878.09735
,3853.143575,3900.70835,3878.10995
,3853.1587,3900.763875,3878.1321
,3853.173125,3900.83015,3878.15145
,3853.20055,3900.86,3878.16615
,3853.2283,3900.868225,3878.1795
,3853.25715,3900.900075,3878.19195
,3853.274225,3901.0239,3878.2066
,3853.2992,3901.0575,3878.287625
,3853.31145,3901.08875,3878.295325
,3853.3415,3901.124,3878.3186
,3853.3649,3901.179075,3878.351775
,3853.388475,3901.2327,3878.369775
,3853.420475,3901.2728,3878.38295
,3853.451725,3901.3066,3878.397875
,3853.4811,3901.357975,3878.408675
,3853.498225,3901.394775,3878.41935
,3853.53295,3901.43945,3878.442225
,3853.611275,3901.4692,3878.459625
,3853.645775,3901.516825,3878.486
,3853.661375,3901.54845,3878.49805
,3853.712625,3901.588975,3878.56125
,3853.7229,3901.697475,3878.597475
,3853.7323,3901.77375,3878.6284
,3853.7398,3901.799125,3878.6444
,3853.757825,3901.8408,3878.67635
,3853.7753,3901.860775,3878.69615
,3853.792675,3901.881775,3878.720975
,3853.803975,3901.939025,3878.74195
,3853.813975,3901.963925,3878.785
,3853.825,3901.9808,3878.80325
,3853.84045,3902.0007,3878.8528
,3853.849975,3902.038275,3878.8837
,3853.8645,3902.1039,3878.911025
,3853.8764,3902.1746,3878.9426
,3853.888125,3902.21985,3878.971325
,3853.897825,3902.362325,3878.99915
,3853.91185,3902.395275,3879.0677
,3853.923175,3902.456125,3879.08935
,3853.93605,3902.544725,3879.1111
,3853.94775,3902.58395,3879.132575
,3853.963925,3902.631275,3879.1354
,3853.977575,3902.663725,3879.151275
,3853.98965,3902.717525,3879.1726
,3853.999075,3902.755975,3879.188525
,3854.01635,3902.822675,3879.19325
,3854.03315,3902.844275,3879.207775
