SPK_SPKC03a (no effect),SPK_SPKC12a (no effect)
,179.157525
,179.2045
,179.23475
,179.255025
,179.26565
,179.277175
,179.283125
,179.2895
,179.2954
,179.304575
,179.311325
,179.319
,179.320175
,179.330375
,179.33825
,179.3506
,179.369025
,179.379425
,179.39135
,179.403075
,179.414025
,179.4273
,179.4441
,179.456025
,179.47095
,179.48035
,179.488975
,179.499425
,179.505025
,179.51005
,179.517425
,179.529475
,179.542375
,179.5525
,179.561675
,179.576
,179.585425
,179.590575
,179.6001
,179.615925
,179.629175
,179.64735
,179.666575
,179.682175
,179.69645
,179.71315
,179.728775
,179.7467
,179.790875
,179.81085
,179.842025
,179.874025
,179.895
,179.91855
,179.956075
,179.97465
,179.98905
,180.01015
,180.026125
,180.0427
,180.057575
,180.07105
,180.08715
,180.105125
,180.1214
,180.1363
,180.157225
,180.17955
,180.236275
,180.2668
,180.33355
,180.3532
,180.368175
,180.381625
,180.39665
,180.41455
,180.42555
,180.437875
,180.451175
,180.46655
,180.48595
,180.500275
,180.518375
,180.534375
,180.579575
,180.59235
,180.6074
,180.62205
,180.64355
,180.658575
,180.676575
,180.70435
,180.717325
,180.727975
,180.74165
,180.754475
,180.765725
,180.7793
,180.8021
,180.8183
,180.832075
,180.842525
,180.8759
,180.894325
,180.9114
,180.939475
,180.963
,180.98165
,181.009875
,181.029775
,181.04915
,181.05875
,181.083675
,181.107975
,181.1422
,181.162575
,181.1796
,181.207475
,181.229975
,181.258325
,181.279325
,181.29155
,181.30465
,181.318125
,181.337775
,181.356125
,181.37085
,181.3848
,181.400825
,181.424175
,181.4439
,181.468775
,181.4848
,181.507875
,181.525125
,181.54435
,181.572025
,181.590675
,181.59455
,181.627825
,181.65355
,181.67
,181.68805
,181.7016
,181.72255
,181.742175
,181.754675
,181.780225
,181.822725
,181.850675
,181.881275
,181.907725
,181.9322
,181.96765
,181.98765
,182.00565
,182.022875
,182.0422
,182.088425
,182.1384
,182.16545
,182.181125
,182.1933
,182.2081
,182.218575
,182.230875
,182.243375
,182.2577
,182.27635
,182.33895
,182.374275
,182.40485
,182.4292
,182.452325
,182.470775
,182.4958
,182.507275
,182.526825
,182.53825
,182.5409
,182.54795
,182.55825
,182.57025
,182.5832
,182.607775
,182.623075
,182.635075
,182.647725
,182.659125
,182.675375
,182.689925
,182.694
,182.6991
,182.7064
,182.717375
,182.72415
,182.76525
,182.774875
,182.7857
,182.795475
,182.806175
,182.84445
,182.872025
,182.885025
,182.905375
,182.9267
,182.9414
,182.952325
,182.9675
,182.984175
,182.9976
,183.02325
,183.042225
,183.05735
,183.07125
,183.086975
,183.1032
,183.120875
,183.138175
,183.163325
,183.18445
,183.203875
,183.224975
,183.255375
,183.2845
,183.317475
,183.3434
,183.365275
,183.38375
,183.397975
,183.41805
,183.43295
,183.450175
,183.466275
,183.498325
,183.5166
,183.538975
,183.557475
,183.57025
,183.6006
,183.612525
,183.62575
,183.65655
,183.679875
,183.702875
,183.722975
,183.7424
,183.763975
,183.793875
,183.81535
,183.84195
,183.866475
,183.888425
,183.917
,183.939475
,183.96125
,183.9817
,184.000825
,184.0212
,184.0569
,184.077475
,184.11545
,184.170675
,184.22145
,184.245375
,184.27945
,184.306775
,184.336725
,184.3604
,184.38135
,184.400425
,184.4279
,184.449425
,184.48495
,184.50735
,184.539225
,184.582275
,184.60135
,184.62295
,184.6317
,184.652175
,184.69585
,184.74995
,184.777975
,184.798575
,184.8125
,184.8219
,184.831175
,184.8433
,184.853975
,184.85915
,184.86595
,184.873875
,184.87905
,184.884575
,184.890225
,184.895525
,184.907025
,184.926425
,184.934325
,184.942625
,184.949625
,184.956225
,184.964775
,184.9744
,184.9902
,185.000525
,185.00995
,185.045325
,185.06425
,185.083875
,185.1047
,185.127275
,185.15315
,185.177475
,185.207275
,185.226925
,185.29485
,185.31105
,185.3288
,185.342825
,185.361975
,185.38425
,185.39855
,185.41925
,185.4362
,185.463625
,185.486
,185.509625
,185.534325
,185.562475
,185.57815
,185.598725
,185.616675
,185.635025
,185.65775
,185.677
,185.696075
,185.716525
,185.7342
,185.763725
,185.7834
,185.82445
,185.84915
,185.872625
,185.893
,185.9165
,185.939625
,185.969525
,185.992875
,186.0127
,186.03055
,186.0555
,186.0781
,186.106
,186.12545
,186.1403
,186.153025
,186.1667
,186.184775
,186.196475
,186.21175
,186.224075
,186.23815
,186.25965
,186.276125
,186.292275
,186.30735
,186.33115
,186.3505
,186.362875
,186.3828
,186.402
,186.4207
,186.441975
,186.459875
,186.46835
,186.476475
,186.49095
,186.5079
,186.522675
,186.536025
,186.552275
,186.568625
,186.5843
,186.60245
,186.626025
,186.6478
,186.665625
,186.686125
,186.69635
,186.714425
,186.729425
,186.744525
,186.754775
,186.768875
,186.788625
,186.80145
,186.814625
,186.840225
,186.86885
,186.882175
,186.895975
,186.9119
,186.948375
,186.96585
,186.983325
,186.99475
,187.0139
,187.030475
,187.0476
,187.0685
,187.079975
,187.09135
,187.103625
,187.11525
,187.126075
,187.133275
,187.1448
,187.159625
,187.17305
,187.1863
,187.2015
,187.2404
,187.251875
,187.26685
,187.27755
,187.289375
,187.30155
,187.31355
,187.327475
,187.33785
,187.34975
,187.36755
,187.38045
,187.396575
,187.422575
,187.443175
,187.462025
,187.477475
,187.494375
,187.5269
,187.54415
,187.56075
,187.5751
,187.590275
,187.60385
,187.618675
,187.639425
,187.663625
,187.67595
,187.68565
,187.698675
,187.7138
,187.729075
,187.76235
,187.78195
,187.7944
,187.8097
,187.824425
,187.842425
,187.856525
,187.8814
,187.89455
,187.907075
,187.921025
,187.93325
,187.949325
,187.965425
,187.977975
,187.99055
,188.019925
,188.03855
,188.055075
,188.072075
,188.106175
,188.137175
,188.1555
,188.175275
,188.187225
,188.202475
,188.21445
,188.22615
,188.238475
,188.251525
,188.26285
,188.27945
,188.291375
,188.303625
,188.3173
,188.319125
,188.34535
,188.357475
,188.371525
,188.383375
,188.3948
,188.40745
,188.420475
,188.446575
,188.4576
,188.480075
,188.4932
,188.518075
,188.52775
,188.54085
,188.551325
,188.56135
,188.576175
,188.587925
,188.603
,188.615325
,188.62905
,188.6414
,188.6507
,188.661725
,188.685175
,188.705675
,188.715175
,188.72215
,188.73215
,188.740775
,188.747225
,188.75505
,188.766775
,188.781375
,188.790075
,188.81825
,188.8472
,188.855275
,188.86685
,188.874225
,188.88455
,188.904075
,188.913075
,188.9226
,188.9292
,188.935725
,188.944975
,188.9588
,188.98755
,189.00095
,189.0162
,189.0307
,189.040725
,189.057575
,189.068825
,189.079375
,189.09165
,189.10135
,189.103525
,189.122825
,189.140525
,189.1565
,189.187775
,189.202325
,189.216375
,189.24405
,189.266525
,189.30995
,189.330175
,189.360525
,189.389175
,189.409725
,189.430725
,189.4457
,189.476625
,189.4942
,189.51195
,189.539325
,189.55925
,189.576775
,189.613775
,189.6613
,189.694975
,189.723675
,189.7555
,189.80825
,189.839625
,189.869575
,189.8715
,189.883075
,189.896525
,189.905125
,189.907025
,189.9198
,189.93215
,189.946325
,189.96395
,189.97725
,189.98965
,189.994025
,190.002975
,190.019225
,190.034475
,190.047
,190.0645
,190.0772
,190.1045
,190.116925
,190.14665
,190.169425
,190.191325
,190.21755
,190.238075
,190.254325
,190.264725
,190.278125
,190.291275
,190.307175
,190.317925
,190.332575
,190.343775
,190.359175
,190.37675
,190.3941
,190.4168
,190.4387
,190.479225
,190.513525
,190.54115
,190.570425
,190.592775
,190.60865
,190.6247
,190.643875
,190.663075
,190.68505
,190.7045
,190.73055
,190.76455
,190.80115
,190.82935
,190.8537
,190.86505
,190.877325
,190.890325
,190.911425
,190.9434
,190.99185
,191.04455
,191.101075
,191.1226
,191.14005
,191.148625
,191.1795
,191.191075
,191.210525
,191.229625
,191.2552
,191.28865
,191.317375
,191.3444
,191.361775
,191.382575
,191.418125
,191.434275
,191.458475
,191.48185
,191.50655
,191.5266
,191.5504
,191.5787
,191.647425
,191.6605
,191.670975
,191.68515
,191.6924
,191.700475
,191.707625
,191.7125
,191.725575
,191.732525
,191.738775
,191.7423
,191.744225
,191.755125
,191.763725
,191.7717
,191.7934
,191.8038
,191.814825
,191.834175
,191.892175
,191.9077
,191.918175
,191.9291
,191.9415
,191.949225
,191.960875
,191.972525
,191.98085
,191.9929
,192.030675
,192.04795
,192.062075
,192.0732
,192.088375
,192.1041
,192.1153
,192.129625
,192.1526
,192.182825
,192.203575
,192.219575
,192.234875
,192.25175
,192.2634
,192.279275
,192.29165
,192.308575
,192.322425
,192.335
,192.3531
,192.3652
,192.375975
,192.390575
,192.402975
,192.417775
,192.428075
,192.44465
,192.47875
,192.500725
,192.527475
,192.54455
,192.568875
,192.5924
,192.62455
,192.6488
,192.675875
,192.69135
,192.70865
,192.730375
,192.750125
,192.76615
,192.78095
,192.794725
,192.81105
,192.820925
,192.82915
,192.83695
,192.846375
,192.85555
,192.8653
,192.87955
,192.905525
,192.922075
,192.936425
,192.9504
,192.9699
,192.996975
,193.024975
,193.0481
,193.066375
,193.08065
,193.094825
,193.112475
,193.134
,193.149475
,193.17695
,193.2111
,193.228125
,193.24345
,193.2631
,193.278225
,193.30295
,193.3232
,193.3408
,193.369925
,193.3946
,193.4215
,193.48075
,193.5092
,193.535125
,193.55775
,193.576425
,193.61165
,193.62585
,193.63435
,193.667425
,193.682075
,193.7041
,193.729325
,193.74685
,193.758075
,193.772525
,193.793575
,193.8066
,193.814925
,193.83215
,193.839975
,193.857625
,193.8755
,193.887675
,193.89875
,193.90555
,193.91275
,193.91795
,193.923925
,193.937375
,193.94215
,193.947925
,193.95675
,193.960825
,193.97635
,193.9837
,193.990675
,194.007175
,194.0184
,194.028175
,194.0349
,194.046
,194.05555
,194.065575
,194.072575
,194.084025
,194.1137
,194.126075
,194.136925
,194.15045
,194.16285
,194.17645
,194.209075
,194.218625
,194.220025
,194.24005
,194.24975
,194.27135
,194.2807
,194.3105
,194.323875
,194.366825
,194.379275
,194.3928
,194.405725
,194.432375
,194.446225
,194.461725
,194.471025
,194.4961
,194.52075
,194.536825
,194.5573
,194.57455
,194.589725
,194.6121
,194.63945
,194.656475
,194.677
,194.69145
,194.70805
,194.72675
,194.7641
,194.792275
,194.814725
,194.838675
,194.866
,194.89
,194.9182
,194.9496
,194.970225
,194.991025
,195.0192
,195.05025
,195.070575
,195.08665
,195.1162
,195.14985
,195.186
,195.22425
,195.247925
,195.27455
,195.288075
,195.31135
,195.335475
,195.357125
,195.3936
,195.42025
,195.442
,195.461625
,195.4855
,195.506125
,195.525475
,195.549325
,195.574325
,195.61815
,195.6368
,195.645875
,195.6588
,195.6698
,195.682525
,195.6967
,195.70955
,195.71795
,195.735725
,195.747375
,195.75565
,195.768225
,195.778125
,195.788025
,195.7978
,195.8113
,195.819175
,195.828575
,195.838325
,195.8542
,195.872925
,195.898
,195.91765
,195.94655
,195.975025
,195.999325
,196.0269
,196.042025
,196.05145
,196.06515
,196.08
,196.0952
,196.097675
,196.125575
,196.14185
,196.1608
,196.180725
,196.200325
,196.212625
,196.2338
,196.25065
,196.2573
,196.27015
,196.29205
,196.3106
,196.330125
,196.352775
,196.370525
,196.402425
,196.410725
,196.41965
,196.426675
,196.432
,196.440025
,196.4459
,196.4504
,196.4573
,196.47505
,196.4859
,196.495675
,196.522925
,196.53725
,196.55565
,196.573575
,196.589675
,196.609425
,196.62415
,196.641925
,196.662525
,196.69825
,196.71325
,196.723825
,196.7392
,196.75585
,196.7685
,196.781075
,196.7925
,196.825575
,196.844925
,196.8685
,196.895875
,196.9375
,196.9707
,196.993625
,197.02205
,197.054325
,197.073825
,197.103375
,197.138325
,197.161525
,197.1883
,197.222025
,197.2698
,197.292375
,197.31385
,197.34275
,197.3602
,197.400375
,197.409875
,197.43195
,197.4448
,197.456575
,197.470525
,197.4876
,197.5161
,197.536475
,197.55675
,197.57265
,197.601125
,197.6281
,197.656325
,197.6759
,197.69715
,197.710975
,197.731125
,197.74475
,197.747075
,197.7591
,197.770525
,197.779825
,197.783225
,197.7894
,197.795275
,197.810175
,197.82285
,197.8338
,197.842875
,197.852425
,197.864275
,197.87335
,197.883325
,197.896975
,197.9201
,197.9323
,197.9424
,197.9588
,197.97305
,197.989975
,198.03095
,198.0435
,198.054475
,198.06795
,198.0856
,198.113375
,198.1302
,198.141725
,198.15455
,198.165975
,198.17915
,198.189025
,198.2032
,198.21545
,198.227075
,198.237125
,198.2481
,198.26545
,198.27405
,198.293525
,198.310075
,198.316825
,198.3236
,198.329075
,198.3767
,198.404275
,198.42285
,198.431175
,198.45075
,198.46015
,198.469225
,198.47965
,198.4908
,198.5141
,198.532275
,198.549875
,198.588725
,198.602025
,198.622775
,198.639425
,198.650575
,198.666875
,198.71085
,198.730475
,198.747
,198.76515
,198.785725
,198.80745
,198.83195
,198.862325
,198.895175
,198.936725
,198.975325
,199.0148
,199.036125
,199.0553
,199.068275
,199.0808
,199.09025
,199.1105
,199.124525
,199.13885
,199.150375
,199.1601
,199.176975
,199.210075
,199.228225
,199.248225
,199.272625
,199.30115
,199.319275
,199.332325
,199.344475
,199.3685
,199.385325
,199.417375
,199.434975
,199.458075
,199.47725
,199.496075
,199.538
,199.5557
,199.568775
,199.58455
,199.626825
,199.652575
,199.6753
,199.698075
,199.720325
,199.73785
,199.754725
,199.7699
,199.820725
,199.843275
,199.86545
,199.88375
,199.908575
,199.94115
,199.97065
,199.999225
,200.020425
,200.04665
,200.0677
,200.083175
,200.08995
,200.10885
,200.1253
,200.151175
,200.179225
,200.2146
,200.23195
,200.251925
,200.2653
,200.27675
,200.29465
,200.3161
,200.335325
,200.3686
,200.399
,200.4191
,200.4362
,200.46815
,200.481675
,200.5004
,200.52525
,200.55335
,200.582775
,200.60825
,200.622825
,200.6413
,200.650175
,200.666125
,200.68575
,200.705225
,200.71995
,200.74015
,200.758275
,200.7762
,200.79555
,200.821325
,200.839575
,200.8651
,200.88555
,200.902775
,200.914675
,200.930875
,200.946375
,200.959875
,200.9785
,200.99505
,201.014525
,201.029625
,201.04625
,201.06345
,201.0798
,201.107625
,201.14225
,201.19435
,201.227925
,201.267275
,201.295
,201.31025
,201.327075
,201.3294
,201.335125
,201.341625
,201.3792
,201.406925
,201.439725
,201.468125
,201.487825
,201.5149
,201.53755
,201.5627
,201.583425
,201.60755
,201.621625
,201.636525
,201.6481
,201.661975
,201.673825
,201.684775
,201.70775
,201.7254
,201.735825
,201.74495
,201.7595
,201.767275
,201.7744
,201.78315
,201.80955
,201.8202
,201.831375
,201.845875
,201.857875
,201.872175
,201.8817
,201.9106
,201.9227
,201.9317
,201.942575
,201.9523
,201.964025
,201.992725
,202.00485
,202.017225
,202.04575
,202.05575
,202.065
,202.084
,202.1319
,202.1706
,202.207275
,202.2258
,202.25455
,202.269925
,202.29585
,202.316475
,202.34845
,202.371175
,202.388625
,202.40005
,202.4181
,202.439125
,202.456175
,202.509725
,202.542325
,202.58855
,202.6149
,202.647475
,202.67685
,202.7014
,202.71975
,202.7386
,202.75205
,202.766325
,202.778375
,202.789375
,202.798975
,202.805325
,202.82125
,202.834025
,202.843475
,202.858
,202.87025
,202.8858
,202.9009
,202.939825
,202.9585
,202.978975
,203.010925
,203.029225
,203.03525
,203.0526
,203.07285
,203.0908
,203.119425
,203.153975
,203.1819
,203.20895
,203.250475
,203.285425
,203.3153
,203.34935
,203.369375
,203.385925
,203.39445
,203.4069
,203.427225
,203.437725
,203.4486
,203.479975
,203.50975
,203.566325
,203.60165
,203.634125
,203.68935
,203.737
,203.755575
,203.77325
,203.8016
,203.82585
,203.845325
,203.875925
,203.9068
,203.9394
,203.972525
,203.99635
,204.034
,204.076275
,204.121675
,204.148175
,204.172725
,204.187175
,204.205475
,204.20715
,204.22495
,204.232625
,204.2429
,204.257375
,204.268925
,204.27845
,204.295325
,204.3033
,204.311
,204.31885
,204.32755
,204.339225
,204.347825
,204.35635
,204.364025
,204.368625
,204.375525
,204.38155
,204.38665
,204.39015
,204.3912
,204.397575
,204.400525
,204.404
,204.40785
