SPK_SPKC06a (inhi),SPK_SPKC10a (exc),SPK_SPKC11a (short inhi)
64.009075,55.612575,45.3832
64.020675,55.6571,45.3842
64.04385,55.681675,45.392875
64.050375,55.695625,45.412125
64.056525,55.71655,45.437625
64.073775,55.760275,45.452075
64.106425,55.800425,45.46465
64.11855,55.8715,45.478225
64.130125,55.9043,45.484925
64.153375,55.932725,45.500225
64.165075,55.93875,45.508725
64.18685,56.01245,45.51535
64.1971,56.054625,45.523325
64.21885,56.060425,45.54165
64.230625,56.078275,45.549775
64.2633,56.093575,45.559575
64.272175,56.101475,45.566325
64.316375,56.1333,45.572575
64.32655,56.15175,45.587275
64.336525,56.199625,45.595175
64.3484,56.27125,45.601575
64.368625,56.300675,45.618975
64.40045,56.3481,45.6253
64.413675,56.3714,45.63225
64.42415,56.382075,45.638325
64.44755,56.389075,45.6448
64.4549,56.4134,45.656925
64.4585,56.418625,45.663825
64.470475,56.43195,45.66965
64.485075,56.445125,45.6766
64.50725,56.460875,45.682675
64.521475,56.4894,45.688425
64.532075,56.52525,45.693875
64.54995,56.564475,45.7112
64.56615,56.62355,45.716825
64.5814,56.656575,45.718525
64.59645,56.682725,45.735075
64.607175,56.696725,45.7419
64.620925,56.7073,45.74905
64.633325,56.729125,45.757525
64.6446,56.734375,45.76535
64.65495,56.740875,45.77325
64.67705,56.745775,45.782325
64.690175,56.753275,45.798975
64.702125,56.75915,45.806025
64.7328,56.778175,45.814575
64.743775,56.787275,45.821175
64.76295,56.80465,45.829725
64.834425,56.85765,45.83885
64.845,56.889675,45.869525
64.8622,56.94725,45.889575
64.8737,56.971975,45.90115
64.888,56.99185,45.92515
64.9041,56.998825,45.93705
64.95635,57.009975,45.9438
65.002925,57.016025,45.966925
65.038125,57.023125,45.977375
65.04805,57.028225,45.986925
65.057375,57.030675,45.99545
65.0787,57.03355,46.013475
65.087925,57.0393,46.02225
65.1187,57.0481,46.03035
65.12835,57.055775,46.0365
65.150675,57.063875,46.0439
65.16535,57.083575,46.073975
65.175575,57.091975,46.089625
65.185275,57.100525,46.134925
65.20755,57.1083,46.1722
65.218575,57.13355,46.183025
65.2284,57.14955,46.19225
65.24945,57.165475,46.20195
65.25895,57.1916,46.21175
65.28285,57.196175,46.2226
65.306675,57.2441,46.235525
65.332925,57.2694,46.257575
65.385225,57.28855,46.2608
65.4184,57.3044,46.26715
65.440825,57.31125,46.2724
65.5024,57.318775,46.279525
65.517,57.324475,46.283475
65.532675,57.330225,46.2911
65.546225,57.337075,46.302925
65.56095,57.34405,46.30845
65.583775,57.347975,46.319025
65.597475,57.35275,46.32465
65.6101,57.358425,46.330175
65.61995,57.372325,46.335675
65.634075,57.387,46.34285
65.663325,57.390925,46.3482
65.709,57.4156,46.3543
65.724525,57.4227,46.368125
65.73895,57.43185,46.378625
65.751975,57.4393,46.3918
65.7646,57.449875,46.395675
65.80915,57.458075,46.398225
65.819875,57.4738,46.405525
65.837625,57.4934,46.4135
65.84675,57.4999,46.427675
65.8562,57.50195,46.438025
65.867075,57.5156,46.4415
65.877525,57.539225,46.4471
65.885825,57.584225,46.45345
65.8972,57.61055,46.459575
65.944875,57.645,46.472275
65.9663,57.6927,46.49705
65.98615,57.7221,46.504575
65.9972,57.76555,46.51015
66.0187,57.8087,46.51755
66.030525,57.838875,46.5269
66.04385,57.86565,46.5509
66.0542,57.884075,46.566125
66.083725,57.892725,46.572925
66.0958,57.8984,46.5897
66.106275,57.9116,46.605925
66.12375,57.918175,46.631475
66.141075,57.921725,46.64495
66.170575,57.927975,46.67415
66.185775,57.931375,46.687
66.1886,57.942675,46.693525
66.19225,57.9462,46.701625
66.2023,57.956375,46.707575
66.21625,57.981,46.7163
66.224325,57.986075,46.723775
66.232275,57.997225,46.7328
66.247025,58.001725,46.748725
66.24845,58.005625,46.75845
66.253225,58.0087,46.765825
66.260775,58.01925,46.774675
66.27675,58.0231,46.777325
66.285,58.030175,46.7813
66.30425,58.03825,46.80505
66.313175,58.045325,46.811875
66.321875,58.05025,46.820425
66.3489,58.067425,46.8449
66.359325,58.07585,46.8681
66.368275,58.08805,46.88565
66.37715,58.108825,46.892075
66.386725,58.115925,46.908225
66.40395,58.123175,46.9465
66.41215,58.1283,46.9731
66.44195,58.13375,47.04295
66.45885,58.139175,47.1058
66.47065,58.143125,47.1324
66.479925,58.148275,47.149
66.48925,58.15915,47.17145
66.49855,58.1769,47.184
66.508275,58.189575,47.219
66.5271,58.20175,47.229425
66.53495,58.208575,47.241475
66.54495,58.223075,47.2479
66.5624,58.229075,47.2575
66.571175,58.2352,47.287475
66.580625,58.24155,47.3084
66.59025,58.24595,47.32005
66.59955,58.254425,47.331725
66.6097,58.2604,47.3423
66.62885,58.276125,47.351275
66.63805,58.282675,47.3588
66.645625,58.302525,47.36825
66.654625,58.309425,47.379625
66.6625,58.3242,47.38885
66.6718,58.334425,47.39555
66.690325,58.342275,47.3984
66.6985,58.3467,47.4084
66.709325,58.36365,47.426875
66.723125,58.37035,47.445575
66.740175,58.383375,47.45825
66.74845,58.3919,47.48755
66.76485,58.403525,47.49795
66.773775,58.412525,47.5106
66.783425,58.4543,47.525175
66.799775,58.463425,47.538475
66.808975,58.470375,47.56055
66.81795,58.48835,47.58515
66.826575,58.497125,47.59245
66.839675,58.502925,47.599425
66.858675,58.510125,47.624025
66.876725,58.525,47.628775
66.885225,58.5306,47.6367
66.894275,58.54305,47.644
66.90215,58.54885,47.652625
66.911775,58.554875,47.6676
66.921475,58.575075,47.680475
66.92975,58.581775,47.68765
66.954075,58.602925,47.71875
66.98965,58.6115,47.719975
67.007425,58.623875,47.7307
67.12745,58.6296,47.74325
67.148875,58.6372,47.749675
67.162825,58.6432,47.7552
67.177925,58.65275,47.759675
67.192825,58.6725,47.779725
67.20545,58.676675,47.787375
67.2257,58.683575,47.796
67.257975,58.6886,47.81075
67.273075,58.6931,47.81865
67.3422,58.715125,47.82645
67.365025,58.73015,47.833
67.39185,58.7425,47.839475
67.448275,58.7608,47.853525
67.47255,58.7669,47.8617
67.4945,58.7812,47.868325
67.51235,58.7913,47.884175
67.527375,58.8009,47.8898
67.5423,58.808425,47.900875
67.559375,58.814275,47.9068
67.575725,58.827225,47.91395
67.607925,58.833075,47.92595
67.624725,58.8378,47.938425
67.638025,58.84455,47.945775
67.65275,58.856975,47.9638
67.68125,58.863275,47.9708
67.691275,58.872,47.98455
67.70035,58.87905,47.9932
67.707725,58.8892,48.0017
67.7171,58.893725,48.010625
67.728925,58.900475,48.0287
67.750575,58.90565,48.044475
67.791975,58.925625,48.0585
67.800725,58.930125,48.0619
67.81135,58.937275,48.06585
67.84535,58.942825,48.072975
67.8542,58.949375,48.083225
67.867,58.961875,48.09225
67.882175,58.96855,48.1019
67.9011,58.9775,48.111575
67.91705,58.985575,48.127825
67.942825,59.0017,48.135525
67.972975,59.009275,48.144625
67.981725,59.0182,48.1473
67.992525,59.0306,48.173575
68.021625,59.03955,48.1853
68.040425,59.056275,48.21
68.05055,59.080475,48.211575
68.086075,59.1039,48.224675
68.09485,59.120875,48.23105
68.103275,59.128425,48.2384
68.131125,59.1393,48.243775
68.14185,59.159875,48.251425
68.152375,59.1674,48.283575
68.1717,59.174925,48.295425
68.203,59.182675,48.301425
68.213575,59.191525,48.314825
68.224725,59.1971,48.32745
68.252075,59.2179,48.35625
68.28575,59.225725,48.371175
68.30405,59.25915,48.37305
68.3128,59.29525,48.381275
68.3274,59.31655,48.3892
68.335675,59.336475,48.41195
68.362275,59.34675,48.420025
68.381125,59.3599,48.427775
68.391025,59.38155,48.45635
68.399025,59.410675,48.464575
68.405875,59.451375,48.478875
68.426075,59.4622,48.48395
68.448475,59.4836,48.4895
68.4833,59.494225,48.495225
68.493425,59.5049,48.4966
68.514375,59.5149,48.50635
68.52415,59.527,48.512225
68.554675,59.541375,48.529425
68.563125,59.5633,48.549675
68.574125,59.57875,48.558425
68.582525,59.585975,48.565175
68.5946,59.588125,48.580025
68.60455,59.5971,48.586025
68.6169,59.628525,48.59205
68.637675,59.64835,48.5987
68.6565,59.668825,48.623575
68.665875,59.6753,48.658375
68.686,59.682325,48.665725
68.696775,59.6958,48.673925
68.71705,59.70625,48.68205
68.7265,59.722675,48.689875
68.735,59.73485,48.731525
68.75595,59.784825,48.739625
68.78565,59.806725,48.7541
68.7958,59.82275,48.760575
68.8058,59.8339,48.768675
68.81455,59.847425,48.783875
68.82395,59.8665,48.78785
68.832725,59.877075,48.791675
68.855625,59.893425,48.8063
68.865825,59.904175,48.8145
68.883325,59.9273,48.839025
68.89255,59.94775,48.8687
68.90345,59.96285,48.87645
68.96685,59.97945,48.88305
68.974475,60.009625,48.915125
69.011925,60.036425,48.91935
69.033225,60.067275,48.92035
69.04235,60.10315,48.925775
69.055225,60.12375,48.930275
69.0586,60.1318,48.9378
69.075575,60.137,48.943125
69.102425,60.14745,48.955
69.112425,60.15885,48.960775
69.138975,60.16475,48.9718
69.15775,60.180825,48.98425
69.16685,60.188775,48.99155
69.193675,60.193525,48.997925
69.212175,60.201075,49.02785
69.273575,60.207675,49.04025
69.2828,60.217525,49.053425
69.291475,60.23,49.060875
69.2999,60.24245,49.068825
69.310325,60.250025,49.0838
69.344925,60.262575,49.086325
69.361825,60.27535,49.0902
69.379775,60.28925,49.0972
69.396425,60.322125,49.103425
69.406175,60.36145,49.1106
69.421225,60.44085,49.124725
69.425375,60.458825,49.1307
69.43565,60.4736,49.146275
69.44615,60.487625,49.164525
69.474325,60.494425,49.188
69.4843,60.512475,49.20815
69.517125,60.522525,49.21875
69.52695,60.529525,49.23345
69.53785,60.5379,49.24245
69.548125,60.54775,49.246175
69.58115,60.559925,49.2506
69.592275,60.571125,49.25905
69.604975,60.603625,49.289425
69.6177,60.629825,49.350525
69.6288,60.664,49.4008
69.642575,60.693125,49.4185
69.667625,60.723375,49.4322
69.69845,60.756125,49.445725
69.7327,60.7615,49.4575
69.74445,60.778275,49.46925
69.781925,60.790725,49.473575
69.826975,60.794325,49.4791
69.8417,60.800575,49.489275
69.925025,60.81085,49.4985
69.943525,60.818525,49.508475
69.977,60.82835,49.518075
70.0034,60.8496,49.52845
70.0294,60.870575,49.53885
70.06505,60.891475,49.551725
70.080725,60.9128,49.5822
70.106825,60.9383,49.599075
70.11815,60.958,49.61765
70.131,60.987725,49.6307
70.2733,60.993925,49.652825
70.33175,60.99965,49.6674
70.3641,61.004075,49.669025
70.388125,61.0089,49.6734
70.442625,61.01235,49.69145
70.4713,61.015825,49.705025
70.4858,61.023425,49.7211
70.4998,61.026575,49.73785
70.515375,61.03055,49.74975
70.5429,61.0425,49.7615
70.57175,61.046875,49.7754
70.585075,61.061875,49.783825
70.598225,61.06665,49.800325
70.62475,61.074075,49.8127
70.638025,61.079625,49.822425
70.7,61.083525,49.83695
70.71585,61.09515,49.845625
70.731725,61.1074,49.8564
70.743325,61.11615,49.8646
70.7577,61.152475,49.866075
70.77345,61.221925,49.8748
70.785425,61.271275,49.881425
70.79775,61.30385,49.886175
70.81755,61.35215,49.890375
70.84625,61.38735,49.89705
70.855,61.40635,49.917875
70.862025,61.4166,49.924275
70.87055,61.45005,49.9436
70.90965,61.4587,49.954225
70.93425,61.4663,49.962375
70.9458,61.4737,49.969725
70.97545,61.4853,49.977325
71.0106,61.501025,49.984775
71.025275,61.517,49.993625
71.04925,61.536175,50.002925
71.0607,61.55305,50.019275
71.082,61.58185,50.037
71.102925,61.59395,50.0444
71.1151,61.615125,50.04885
71.124075,61.645075,50.0592
71.193425,61.676975,50.06235
71.206525,61.694975,50.0728
71.2262,61.7179,50.08065
71.236725,61.7239,50.08205
71.2708,61.73515,50.09345
71.27975,61.73885,50.11495
71.2877,61.743025,50.128225
71.29575,61.747025,50.138975
71.3159,61.7781,50.154125
71.325025,61.781725,50.166775
71.35435,61.78745,50.1785
71.368625,61.8068,50.18945
71.379075,61.81235,50.217625
71.405875,61.818025,50.230975
71.450625,61.823875,50.235075
71.4676,61.831525,50.271175
71.483975,61.833325,50.283875
71.49905,61.8703,50.285575
71.54305,61.879425,50.300075
71.559925,61.8907,50.314725
71.572975,61.90295,50.338875
71.5866,61.920275,50.3514
71.598075,61.938625,50.360325
71.6198,61.952425,50.372725
71.632,61.97915,50.383625
71.6475,62.0297,50.3969
71.670475,62.0564,50.409875
71.6915,62.083025,50.423075
71.70185,62.1465,50.43465
71.72925,62.17,50.447975
71.74525,62.200725,50.467575
71.768975,62.230325,50.469975
71.89015,62.244975,50.480825
71.9084,62.27065,50.50205
71.93685,62.287075,50.527125
71.95085,62.317025,50.53005
71.967475,62.341375,50.54055
72.00735,62.383725,50.5502
72.022375,62.3995,50.5596
72.04275,62.42765,50.586125
72.08155,62.4512,50.606975
72.09825,62.47205,50.62705
72.128875,62.49905,50.636825
72.151375,62.50455,50.64565
72.152525,62.508675,50.663275
72.181475,62.511125,50.6747
72.224625,62.522125,50.682775
72.245825,62.531575,50.6989
72.262575,62.539425,50.706875
72.2805,62.5487,50.71895
72.30535,62.5571,50.731375
72.338175,62.566375,50.7393
72.37735,62.6004,50.752375
72.390275,62.6152,50.7657
72.429675,62.65105,50.78535
72.44645,62.66605,50.8127
72.471925,62.693575,50.82115
72.491025,62.7203,50.828675
72.516675,62.73205,50.839075
72.541525,62.7335,50.8595
72.553475,62.752825,50.870225
72.56625,62.774325,50.880225
72.57735,62.8022,50.89075
72.601075,62.8307,50.91745
72.613,62.8601,50.9254
72.63755,62.89865,50.93365
72.6604,62.919775,50.9518
72.680875,62.95775,50.95965
72.702875,62.966075,50.96915
72.725725,62.97905,50.976325
72.7555,63.0223,50.98275
72.775775,63.0658,50.98815
72.818475,63.0914,50.995025
72.8357,63.10845,51.0008
72.8579,63.12125,51.0128
72.8664,63.13235,51.022525
72.90735,63.1405,51.048475
72.918225,63.14535,51.054775
72.9338,63.15105,51.05875
72.946225,63.1557,51.067775
72.958775,63.15945,51.084225
72.9799,63.16355,51.0868
73.031375,63.167725,51.09
73.0674,63.1717,51.09495
73.081075,63.1845,51.102
73.094425,63.1925,51.103375
73.127075,63.19665,51.1112
73.1369,63.2044,51.11685
73.1473,63.209175,51.123775
73.1775,63.219225,51.167325
73.189675,63.223,51.174325
73.233375,63.2309,51.18
73.2347,63.239675,51.193125
73.2681,63.247,51.199625
73.29975,63.25775,51.21385
73.318575,63.266675,51.22175
73.345775,63.289225,51.2286
73.356075,63.300525,51.24245
73.36495,63.306875,51.24505
73.3772,63.3181,51.253375
73.396225,63.327075,51.26275
73.40715,63.339175,51.272375
73.42,63.356325,51.286425
73.4481,63.3689,51.289675
73.46605,63.38125,51.3001
73.50245,63.39105,51.30615
73.52385,63.41145,51.327975
73.536,63.428325,51.33635
73.544025,63.46075,51.350275
73.55355,63.4891,51.356925
73.57245,63.5194,51.364875
73.598275,63.54215,51.372875
73.6145,63.54835,51.379975
73.62115,63.572525,51.3881
73.647675,63.598125,51.41035
73.666575,63.641725,51.4257
73.67595,63.671075,51.433
73.70765,63.694275,51.4431
73.7319,63.71605,51.458925
73.76345,63.74935,51.466325
73.780975,63.780525,51.47605
73.8444,63.80295,51.484775
73.86665,63.8344,51.5037
73.8815,63.9032,51.526475
73.89235,63.910125,51.5422
73.901725,63.978675,51.552725
73.951725,64.003175,51.559875
73.96025,64.02125,51.575075
73.970975,64.0357,51.5903
73.9866,64.04765,51.6048
74.05785,64.061075,51.613175
74.0658,64.066175,51.622975
74.086125,64.085225,51.635875
74.096,64.1132,51.646525
74.105275,64.1255,51.665025
74.14865,64.143925,51.6729
74.163775,64.1834,51.6867
74.199675,64.207725,51.6939
74.224125,64.2581,51.743725
74.237275,64.2799,51.7534
74.251025,64.2968,51.760075
74.264375,64.334475,51.777375
74.31305,64.361725,51.783775
74.319375,64.388475,51.793125
74.326625,64.417525,51.83965
74.365825,64.448375,51.85625
74.381775,64.469575,51.873825
74.390775,64.506025,51.8887
74.39945,64.5261,51.904225
74.4086,64.548625,51.9204
74.42755,64.569525,51.939675
74.4344,64.57275,51.94615
74.44145,64.6001,51.9584
74.45375,64.6316,51.966225
74.47585,64.653025,51.974975
74.491075,64.689025,51.993925
74.4967,64.70365,52.003725
74.521075,64.731875,52.014225
74.56975,64.77465,52.033
74.593025,64.796925,52.039125
74.61175,64.814675,52.0467
74.618475,64.82945,52.0534
74.6478,64.855425,52.05975
74.66125,64.8647,52.0655
74.66875,64.875275,52.083725
74.674825,64.886025,52.096825
74.698025,64.893625,52.10335
74.7448,64.905725,52.1242
74.75255,64.92335,52.1318
74.7613,64.941975,52.14175
74.7782,64.965625,52.158425
74.79,64.973875,52.1649
74.7988,64.987575,52.183925
74.80175,65.01735,52.20775
74.82205,65.03825,52.240925
74.86675,65.05595,52.259275
74.877025,65.090075,52.277075
74.886425,65.111325,52.300125
74.927625,65.12425,52.353875
74.975075,65.1465,52.376525
74.983275,65.18205,52.396325
75.015925,65.20885,52.40445
75.0246,65.23825,52.417025
75.050075,65.273925,52.4258
75.064275,65.29485,52.4351
75.107075,65.296575,52.4436
75.11555,65.305275,52.454425
75.123825,65.318575,52.462675
75.13835,65.3609,52.469275
75.1592,65.3722,52.4856
75.1759,65.392925,52.49305
75.19735,65.410675,52.503225
75.203675,65.43765,52.523875
75.220975,65.449375,52.537175
75.22955,65.455725,52.549425
75.280425,65.463125,52.595275
75.296575,65.468425,52.701975
75.31465,65.4766,52.73375
75.336175,65.4824,52.7353
75.34425,65.4861,52.748325
75.36295,65.4963,52.798025
75.37035,65.508825,52.80645
75.379025,65.516075,52.820525
75.3925,65.530425,52.8342
75.40085,65.5374,52.85075
75.409775,65.54645,52.868225
75.43845,65.5575,52.875925
75.478175,65.57075,52.88
75.537075,65.5914,52.884975
75.544875,65.59985,52.892825
75.552225,65.621775,52.911925
75.5688,65.638175,52.9288
75.6371,65.6555,52.93825
75.6911,65.72765,52.947525
75.716,65.755125,52.95325
75.7471,65.803725,52.962625
75.7548,65.864975,52.976725
75.769325,65.879075,52.983875
75.785175,65.915275,52.9896
75.851475,65.9321,53.003925
75.86335,65.948625,53.009675
75.87105,65.964625,53.0167
75.8796,65.97385,53.0225
75.881875,65.98475,53.028375
75.88665,65.996725,53.03485
75.893425,66.00985,53.0449
75.92335,66.025125,53.057225
75.96425,66.0375,53.064325
75.9812,66.053575,53.0708
75.990025,66.061825,53.07715
75.997725,66.073925,53.096475
76.0045,66.08555,53.102725
76.012125,66.09725,53.109875
76.047925,66.1153,53.115975
76.08815,66.1242,53.122525
76.093,66.13145,53.127975
76.108075,66.1375,53.135
76.1226,66.15335,53.14195
76.139,66.1582,53.149025
76.188125,66.162875,53.152375
76.196625,66.170075,53.1551
76.204425,66.17505,53.1618
76.22,66.18045,53.16785
76.2281,66.199625,53.173575
76.24075,66.20455,53.18665
76.247975,66.2074,53.193025
76.305175,66.2123,53.212825
76.330475,66.217425,53.2258
76.350525,66.22985,53.23165
76.420625,66.2366,53.24385
76.444075,66.2447,53.249075
76.467825,66.253025,53.282225
