SPK_SPKC01a (NA),SPK_SPKC04a (inhibited),SPK_SPKC08b (excitation + inhibition),SPK_SPKC11a (inhibited),SPK_SPKC11b (inhibited),SPK_SPKC13a (NA)
49.856525,120.4721,50.1498,,232.304475,146.740525
50.141975,120.488375,50.171025,,232.351025,146.763
50.228225,120.507075,50.18365,,232.500175,146.787975
50.304275,120.568125,50.19745,,232.62395,146.85685
50.317425,120.624625,50.243575,,233.094,146.9486
50.335575,120.7791,50.258425,,233.49585,147.198125
50.3456,120.7996,50.27675,,233.758375,147.28855
50.364325,120.8259,50.28785,,234.075525,147.353175
50.376,120.8448,50.296775,,234.12475,147.438425
50.385875,121.08905,50.3198,,234.1423,147.6948
50.4016,121.165375,50.327925,,234.196475,147.85035
50.41395,121.267275,50.4072,,234.44815,147.89925
50.443625,121.2856,50.419925,,234.47395,148.01985
50.6778,121.3494,50.4649,,234.504925,148.12725
50.97775,121.362975,50.47245,,234.70855,148.2191
50.9879,121.416025,50.478825,,234.76105,148.266725
50.997875,121.445425,50.506475,,234.9234,148.3782
51.015325,121.494775,50.5147,,235.037325,148.476325
51.02895,121.654325,50.5998,,235.067975,148.536475
51.0334,121.696575,50.6605,,235.093575,148.76665
51.1712,121.715375,50.7216,,235.16165,148.838375
51.218375,122.00765,50.77165,,235.342475,149.145375
51.24,122.209775,50.79805,,235.398975,149.237075
51.2528,122.2718,50.829625,,235.434075,149.31705
51.269675,122.362475,50.87835,,235.551275,149.5776
51.2889,122.386,50.899575,,235.5745,149.64535
51.3096,122.4023,50.90395,,235.68625,149.70355
51.37095,122.4848,50.93725,,235.771275,149.861475
51.491,122.60275,50.9468,,235.821,149.99045
51.5275,122.660975,50.971425,,236.147625,150.069925
51.5446,122.6694,50.977525,,236.178825,150.138925
51.56305,122.8211,50.992375,,236.20435,150.214675
51.58045,122.8343,51.028575,,236.63165,150.306675
51.59235,122.8518,51.049175,,236.79665,150.398475
51.60175,122.881325,51.064325,,237.238275,150.61865
51.62645,122.9606,51.1085,,237.5924,150.712125
51.913975,123.2553,51.1282,,237.879875,151.0561
51.9484,123.2639,51.26035,,237.953975,151.1239
51.984375,123.27375,51.314925,,237.9921,151.225975
52.370575,123.296875,51.386175,,238.05685,151.34925
52.43975,123.3658,51.402325,,238.1074,151.45775
52.472375,123.3742,51.47345,,238.348625,151.665975
52.72765,123.412375,51.565175,,238.585025,151.724675
52.768,123.43135,51.57805,,238.631025,151.844
52.7769,123.450975,51.60955,,238.6689,151.9034
52.786075,123.538475,51.6228,,238.690975,152.0295
52.82285,123.673975,51.65985,,238.69335,152.13635
52.83,123.7011,51.68225,,239.087675,152.405975
52.837175,123.734675,51.7027,,239.2574,152.560125
52.853975,123.7593,51.7142,,239.30505,152.660125
53.18555,123.775275,51.765925,,239.338975,152.8189
53.2114,123.8191,51.772225,,239.375075,152.87615
53.23675,123.834975,51.860475,,239.571475,152.93525
53.255725,123.933375,51.879725,,239.610225,153.072175
53.27335,123.966225,51.894,,239.7377,153.1405
53.298475,124.070275,51.920475,,239.793375,153.211625
53.308625,124.12335,51.938725,,239.999525,153.27275
53.317575,124.14125,51.96555,,240.186525,153.4347
53.325775,124.24905,52.04465,,240.2712,153.4822
53.3856,124.281775,52.079525,,240.37665,153.6296
53.413925,124.408175,52.0827,,240.46565,153.671025
53.465425,124.513575,52.13735,,240.535875,153.767675
53.49155,124.61845,52.155825,,240.665925,153.8004
53.525275,124.728225,52.1804,,240.730575,153.85015
53.6943,124.799625,52.2039,,240.768,153.908775
53.710125,124.846475,52.254325,,240.89005,154.044975
53.7552,124.893725,52.347175,,241.142525,154.1311
53.772425,124.92995,52.36125,,241.20545,154.211725
53.7788,124.9447,52.474775,,241.3239,154.399975
53.7942,124.965525,52.487575,,241.4047,154.43265
53.798075,124.980725,52.53925,,241.607425,154.54155
53.811475,125.0377,52.5511,,241.666325,154.64995
53.815475,125.081275,52.634825,,241.7883,154.716875
53.8195,125.095175,52.698825,,241.8637,154.81615
53.8232,125.5494,52.759925,,241.901,154.97225
53.8401,125.693975,52.80365,,242.02125,155.034275
53.8434,125.7189,52.82675,,242.08485,155.11475
53.8458,125.787225,52.932275,,242.2504,155.29085
53.8564,125.85935,52.95465,,242.440575,155.35615
53.8619,125.972925,52.96895,,242.476575,155.50055
53.8638,126.028,52.977675,,242.575525,155.649875
54.03605,126.10665,52.98805,,242.64715,155.7242
54.04835,126.16745,53.001425,,242.969875,155.7875
54.06005,126.242075,53.01585,,243.023725,155.83615
54.064975,126.285175,53.026225,,243.0532,155.875475
54.0929,126.3348,53.0375,,243.112925,155.92715
54.096125,126.3799,53.057,,243.141775,156.02795
54.104125,126.496575,53.078,,243.21545,156.0824
54.1082,126.5154,53.093225,,243.436425,156.153975
54.112875,126.52405,53.177625,,244.147725,156.287325
54.119275,126.610075,53.22535,,244.25945,156.3698
54.123475,126.615075,53.277125,,244.2796,156.4959
54.12735,126.65175,53.286525,,244.363925,156.634575
54.134025,126.720425,53.309975,,244.744125,156.67595
54.1412,126.943375,53.4241,,244.777825,156.94615
54.144725,127.008775,53.474325,,244.8929,157.0858
54.153275,127.1882,53.505375,,245.159825,157.13495
54.159,127.20175,53.56285,,245.480275,157.2541
54.1657,127.262175,53.584875,,245.51215,157.391875
54.170925,127.303725,53.60815,,245.78115,157.47255
54.174425,127.326,53.614175,,245.832225,157.521425
54.181875,127.3384,53.725525,,245.890725,157.634325
54.199875,127.3396,53.752425,,245.92305,157.7487
54.202975,127.3699,53.811475,,246.234575,157.824175
54.21755,127.46815,53.861,,246.29785,157.8943
54.226425,127.473225,53.879775,,246.475275,158.052975
54.249725,127.670175,53.913475,,246.6076,158.4187
54.2533,127.782125,53.961075,,246.6808,158.9418
54.497675,127.854175,54.00065,,246.7181,159.004775
54.5339,127.887075,54.0215,,246.7531,159.05555
54.5627,127.950475,54.041575,,247.1113,159.259675
54.58905,127.994125,54.04315,,247.150125,159.29985
54.5946,128.006,54.061425,,247.296525,159.579125
54.674525,128.125,54.070375,,247.324875,159.636625
54.703425,128.18865,54.21265,,247.4134,159.709675
54.7136,128.200375,54.22175,,247.459975,159.811025
54.757225,128.32805,54.2398,,247.5463,159.8451
54.766325,128.39695,54.2629,,247.573175,160.01515
54.79785,128.53795,54.316425,,247.614825,160.1983
54.82685,128.5515,54.34895,,247.690425,160.254575
54.85295,128.6686,54.36945,,247.997775,160.372775
54.86915,128.7497,54.3778,,248.043825,160.44965
54.903575,128.84005,54.3913,,248.2553,160.519325
55.117125,128.872675,54.4144,,248.300675,160.8024
55.124025,128.955825,54.4167,,248.3386,160.869975
55.128225,129.015125,54.51455,,248.3701,160.970025
55.1606,129.225725,54.5216,,248.4509,161.030775
55.168125,129.357075,54.523625,,248.60615,161.07795
55.17235,129.3956,54.5531,,248.6723,161.20855
55.18565,129.409025,54.621825,,248.704225,161.381325
55.20555,129.4521,54.737775,,248.764225,161.46285
55.290675,129.4706,54.74085,,248.765975,161.6534
55.546625,129.576,54.76075,,248.873225,161.707575
55.5667,129.616675,54.930225,,249.109125,161.775075
55.57345,129.73155,54.948375,,249.14515,161.82885
55.580175,129.8873,54.990375,,249.182075,162.05475
55.5858,129.920675,55.010225,,249.3399,162.202
55.597175,129.9531,55.020825,,249.36175,162.35785
55.5995,129.988225,55.035025,,249.41965,162.4464
55.601675,130.024275,55.122775,,249.503025,162.490875
55.6063,130.07825,55.1349,,249.547575,162.590475
55.620225,130.23725,55.1431,,249.60005,162.704
55.63135,130.254275,55.166675,,249.6867,162.885125
55.6382,130.41045,55.30165,,249.764,163.274325
55.648725,130.420725,55.321575,,249.814475,163.40775
55.6638,130.588875,55.34665,,249.94505,163.4526
55.866275,130.628025,55.372,,250.0026,163.5703
55.898225,130.71395,55.383225,,250.0372,163.6076
55.913925,130.741975,55.393,,250.163975,163.64255
55.93025,130.775925,55.4123,,250.24105,163.6787
55.940875,130.9265,55.4186,,250.323725,163.72025
55.947875,130.957075,55.469275,,250.479575,163.7646
55.95895,131.040475,55.5977,,250.50025,163.8101
55.985775,131.071225,55.676325,,250.548625,163.875125
55.9937,131.10895,55.7028,,250.60505,164.006675
56.206275,131.235175,55.729,,250.65205,164.26825
56.2645,131.2625,55.74005,,250.9844,164.46705
56.275775,131.3189,55.7564,,251.036775,164.561025
56.291325,131.328025,55.79385,,251.254925,164.7467
56.29475,131.5522,55.9132,,251.608675,165.147575
56.302325,131.571125,55.93735,,251.6678,165.37995
56.305575,131.66015,55.943625,,251.796975,165.578575
56.3116,131.7756,55.964,,251.90325,165.70035
56.32585,131.8492,55.985275,,251.99185,165.736375
56.40575,131.862975,56.00835,,252.08745,165.867875
56.44505,131.873325,56.034175,,252.196375,166.123925
56.722875,131.9134,56.04275,,252.277675,166.355775
56.740675,131.958625,56.098875,,252.3937,166.4192
56.767975,132.1726,56.165725,,252.51085,166.635525
56.7954,132.1859,56.232175,,252.5398,166.7479
56.8074,132.3663,56.2553,,252.61405,166.78945
56.852125,132.39505,56.26855,,252.65465,166.974575
56.86155,132.4248,56.287575,,252.979875,167.093925
56.9222,132.613525,56.310525,,253.035025,167.19675
57.121525,132.722875,56.3381,,253.3826,167.266025
57.1659,132.748425,56.340975,,253.511375,167.404725
57.18435,132.7996,56.369375,,253.96225,167.45005
57.199725,132.815325,56.385875,,254.071725,167.506425
57.21235,132.83025,56.435675,,254.1366,167.557525
57.233175,132.85045,56.4703,,254.3233,167.717075
57.23995,132.91395,56.5116,,254.428925,167.830725
57.24455,132.9255,56.525475,,254.5138,167.867425
57.2523,132.980425,56.538325,,254.91735,168.006475
57.26465,133.117275,56.56975,,254.953625,168.1964
57.590425,133.263725,56.653075,,255.0123,168.273525
57.600225,133.33705,56.654725,,255.083525,168.34235
57.616075,133.3569,56.6799,,255.113,168.46325
57.62725,133.47685,56.7574,,255.20205,168.5191
57.651125,133.51565,56.7922,,255.3775,168.9261
57.66755,133.5576,56.824025,,255.4235,169.053525
57.996375,133.602875,56.835375,,255.4608,169.117825
58.084475,133.622875,56.84535,,255.5053,169.29525
58.095975,133.653175,56.8792,,255.561325,169.44785
58.12025,133.6995,56.89745,,255.59695,169.580025
58.12245,133.765925,56.916575,,255.718625,169.655075
58.158875,133.791975,56.93875,,255.77505,169.70395
58.20245,133.80015,56.9562,,255.860725,169.7903
58.440575,133.81335,57.11285,,255.975475,169.836525
58.4575,133.8399,57.115525,,255.994575,169.927075
58.466075,133.96225,57.1623,,256.115875,170.00045
58.4816,134.0498,57.1912,,256.164675,170.2306
58.50205,134.081,57.200625,,256.2028,170.287525
58.508725,134.118075,57.227925,,256.267475,170.4868
58.520875,134.138875,57.267425,,256.3156,170.54135
58.529125,134.188425,57.282975,,256.4007,170.74395
58.5364,134.20445,57.29855,,256.64435,170.970725
58.54115,134.4608,57.315625,,256.86435,171.07715
58.552,134.517075,57.325375,,256.898175,171.13725
58.566075,134.55525,57.4046,,256.932225,171.242375
58.5856,134.66735,57.5213,,256.96855,171.383725
58.5974,134.86565,57.57385,,257.0008,171.538975
58.603275,134.999375,57.59735,,257.2135,171.57365
58.636725,135.009375,57.601975,,257.255175,171.57965
58.65725,135.023875,57.618425,,257.275425,171.791075
58.92245,135.0313,57.645275,,257.316525,171.85295
58.95625,135.141175,57.880625,,257.3959,171.916775
58.96795,135.209925,57.9004,,257.520575,172.153025
58.979,135.25615,57.913075,,257.8049,172.21325
58.989525,135.426725,57.93815,,257.87475,172.3057
58.9965,135.44945,57.98645,,257.894925,172.45895
59.012575,135.549325,58.0172,,257.95935,172.6329
59.02295,135.603875,58.03125,,257.98525,172.695425
59.053625,135.672925,58.0489,,258.021175,172.744425
59.087,135.691125,58.081175,,258.3468,172.8318
59.116825,135.74545,58.121625,,258.36495,172.9526
59.128975,135.7664,58.19915,,258.387375,173.018025
59.387825,135.925875,58.23335,,258.405825,173.2235
59.4787,135.94095,58.2977,,258.475525,173.33255
59.5152,135.957025,58.333675,,258.603475,173.379675
59.532475,135.98465,58.46725,,258.687525,173.455375
59.546075,136.0575,58.54655,,259.024775,173.592475
59.559825,136.0898,58.5572,,259.099575,173.663875
59.564675,136.111675,58.617475,,259.16755,173.73055
59.578975,136.145775,58.715975,,259.43165,173.802875
59.61585,136.152925,58.73995,,259.603875,173.89435
59.626875,136.17385,58.77675,,259.653525,173.96705
59.650575,136.21095,58.799525,,259.7528,174.067975
59.661125,136.404775,58.845575,,259.829275,174.132425
59.8215,136.5279,58.8511,,259.877475,174.221525
59.870875,136.54485,58.918725,,259.952775,174.29005
60.0837,136.7675,58.922775,,259.988925,174.63345
60.11205,136.810375,59.020725,,260.232775,174.729375
60.12165,136.8251,59.0638,,260.301125,174.80475
60.13625,136.92875,59.0853,,260.5036,174.862725
60.1408,137.226625,59.10615,,260.534875,174.941675
60.335525,137.267475,59.1513,,260.5605,175.031675
60.37465,137.372725,59.168675,,260.598725,175.29615
60.39095,137.50735,59.186825,,260.859225,175.36385
60.397925,137.56105,59.201025,,260.91635,175.452725
60.40455,137.61515,59.231775,,261.030125,175.5132
60.412575,137.890875,59.309875,,261.06565,175.6033
60.417475,137.923825,59.329525,,261.110175,175.655275
60.424275,137.99675,59.34315,,261.13685,175.7462
60.434225,138.183875,59.3893,,261.2419,175.80425
60.439225,138.25595,59.424125,,261.3065,175.905325
60.447075,138.301375,59.427725,,261.364725,175.979825
60.4561,138.311725,59.4908,,261.401125,176.121525
60.46595,138.59305,59.530475,,261.44105,176.167025
60.4748,138.62385,59.5669,,261.515775,176.243575
60.49195,138.790475,59.58945,,261.558575,176.2936
60.5004,138.813575,59.6373,,261.6673,176.47895
60.504225,138.8614,59.649925,,261.8305,176.795575
60.5078,138.906475,59.669975,,261.8653,176.987
60.5177,138.96085,59.698175,,262.05815,177.1659
60.5295,139.291275,59.738825,,262.07,177.20685
60.537325,139.30995,59.766575,,262.17055,177.282425
60.800975,139.337875,59.802675,,262.297825,177.418625
60.842725,139.365025,59.831325,,262.39615,177.580075
60.862775,139.42255,59.840125,,262.420275,177.628475
60.8741,139.4768,59.8457,,262.515925,177.717175
60.8795,139.585325,59.870575,,262.668125,177.771225
60.8862,139.623225,59.908425,,262.8891,178.002025
60.8907,139.755125,59.91405,,262.99255,178.383275
60.8996,139.79455,59.948425,,263.036225,178.4231
60.904875,139.864625,59.955625,,263.078225,178.519925
60.9153,139.87775,59.9723,,263.114,178.66325
60.947075,139.956925,59.978275,,263.258975,178.9376
60.95635,139.979925,60.064775,,263.321125,179.0319
60.965575,140.055825,60.14185,,263.358625,179.13945
60.9722,140.074125,60.189875,,263.409425,179.2033
60.99465,140.11095,60.205975,,263.596775,179.27435
61.0219,140.207125,60.238425,,263.629825,179.4083
61.040825,140.269325,60.252375,,263.841725,179.553475
61.050425,140.538025,60.269125,,263.880925,179.7586
61.057925,140.58735,60.293825,,264.0029,179.890475
61.072,140.6868,60.3403,,264.170775,180.032375
61.183825,140.7334,60.385875,,264.2791,180.165
61.3011,140.7518,60.457525,,264.369925,180.308425
61.335625,140.7846,60.4958,,264.528975,180.39525
61.346175,140.82645,60.54565,,264.567075,180.5878
61.35225,140.8432,60.603225,,264.702225,180.63485
61.37845,140.87035,60.61515,,264.812425,180.817525
61.383625,140.88155,60.63615,,264.881575,180.85635
61.3951,140.91205,60.6445,,264.9427,181.040325
61.401375,140.92435,60.68795,,264.990875,181.24775
61.421625,141.08735,60.7108,,265.139175,181.3854
61.44255,141.10735,60.748225,,265.24285,181.5769
61.44635,141.2883,60.785575,,265.28545,181.6573
61.46745,141.31365,60.7884,,265.3222,181.705025
61.4746,141.413025,60.8223,,265.725575,181.936
61.488575,141.44935,60.865925,,265.752175,182.003975
61.498775,141.581175,60.9018,,265.775925,182.199475
61.505825,141.623175,60.927675,,265.816175,182.287975
61.517525,141.65455,60.93785,,265.850975,182.369175
61.53225,141.671825,60.955775,,265.884825,182.582075
61.7601,141.6828,60.979125,,266.0004,182.720475
61.7825,141.799375,61.050725,,266.0665,183.01845
61.817725,141.901,61.066325,,266.169,183.2079
61.8232,141.960725,61.0842,,266.2945,183.307825
61.83265,141.9918,61.0915,,266.389125,183.388925
61.8378,142.052025,61.1042,,266.41305,183.5046
61.841675,142.13195,61.128175,,266.4504,183.581825
61.856525,142.221025,61.147475,,266.574075,183.6255
61.864075,142.228775,61.16265,,266.614125,183.78955
61.8717,142.25065,61.188425,,266.672775,183.854425
61.878975,142.41785,61.289575,,266.88555,183.948125
61.88645,142.6109,61.306575,,266.94115,184.168525
61.893125,142.667975,61.3402,,267.1265,184.229825
62.071575,142.677925,61.36455,,267.20205,184.739775
62.08585,142.808625,61.385125,,267.336825,185.025625
62.106975,142.83645,61.3947,,267.482775,185.07135
62.12035,142.86125,61.440725,,267.51585,185.201225
62.155625,142.88375,61.492425,,267.738325,185.5602
62.17435,142.915275,61.51885,,267.874,185.668
62.20555,143.124075,61.538075,,268.259625,185.742875
62.2372,143.28295,61.548625,,268.368625,185.82595
62.259425,143.3039,61.571,,268.6032,185.8895
62.2896,143.416,61.598375,,268.68955,185.94155
62.3098,143.4297,61.613675,,268.716075,185.993725
62.569,143.5107,61.6508,,268.773825,186.20565
63.001925,143.549475,61.675975,,268.843675,186.315825
63.245975,143.558625,61.691375,,269.061375,186.37025
63.3373,143.57715,61.742375,,269.095925,186.4249
63.35145,143.60405,61.748575,,269.181775,186.59525
63.362675,143.66245,61.827675,,269.297475,186.6549
63.373975,143.701875,61.8441,,269.39635,186.761475
63.3853,143.80035,61.85685,,269.547825,186.96995
63.41175,143.93975,61.913025,,269.8155,187.191625
63.42355,144.0768,61.940025,,269.9226,187.25525
63.4363,144.1464,61.94585,,269.985125,187.41915
63.448025,144.163825,61.960375,,270.0184,187.505525
63.453175,144.188275,61.98005,,270.0938,187.56395
63.6854,144.214275,62.002625,,270.16315,187.6851
63.85875,144.234075,62.07115,,270.3336,187.756525
63.9663,144.414575,62.124075,,270.502175,187.995275
63.977725,144.470225,62.163075,,270.579875,188.21265
63.998725,144.5661,62.1747,,270.756975,188.32665
64.0035,144.620375,62.188475,,271.048875,188.3647
64.01675,144.646125,62.22905,,271.11315,188.42355
64.0323,144.712625,62.2475,,271.175725,188.478025
64.3549,144.7335,62.292125,,271.3503,188.5291
64.800825,144.88085,62.3007,,271.3881,188.9567
