SPK_SPKC01a (NA),SPK_SPKC06a (weak excitation),SPK_SPKC09a (excited),SPK_SPKC10a (no effect),SPK_SPKC12b (short inhibition),SPK_SPKC13a (excited)
,,,,,90.366175
,,,,,90.3732
,,,,,90.3743
,,,,,90.39105
,,,,,90.4019
,,,,,90.41
,,,,,90.416075
,,,,,90.42905
,,,,,90.441075
,,,,,90.453925
,,,,,90.471125
,,,,,90.48445
,,,,,90.501875
,,,,,90.519475
,,,,,90.537575
,,,,,90.5876
,,,,,90.602625
,,,,,90.6181
,,,,,90.62895
,,,,,90.6562
,,,,,90.6699
,,,,,90.67765
,,,,,90.69985
,,,,,90.71575
,,,,,90.729025
,,,,,90.747525
,,,,,90.757075
,,,,,90.770225
,,,,,90.790525
,,,,,90.8064
,,,,,90.829225
,,,,,90.83925
,,,,,90.8556
,,,,,90.875825
,,,,,90.89615
,,,,,90.902325
,,,,,90.947825
,,,,,90.96945
,,,,,90.994075
,,,,,91.02215
,,,,,91.034425
,,,,,91.047625
,,,,,91.065625
,,,,,91.07595
,,,,,91.0862
,,,,,91.095275
,,,,,91.0995
,,,,,91.103775
,,,,,91.10605
,,,,,91.112
,,,,,91.117675
,,,,,91.1281
,,,,,91.142475
,,,,,91.146775
,,,,,91.158725
,,,,,91.178325
,,,,,91.187875
,,,,,91.1987
,,,,,91.205
,,,,,91.21985
,,,,,91.2327
,,,,,91.24415
,,,,,91.25575
,,,,,91.26755
,,,,,91.29215
,,,,,91.3038
,,,,,91.314975
,,,,,91.384025
,,,,,91.396375
,,,,,91.41135
,,,,,91.41485
,,,,,91.452425
,,,,,91.461075
,,,,,91.47715
,,,,,91.492825
,,,,,91.51215
,,,,,91.526375
,,,,,91.538525
,,,,,91.5476
,,,,,91.55985
,,,,,91.56955
,,,,,91.579375
,,,,,91.59215
,,,,,91.6204
,,,,,91.635725
,,,,,91.64145
,,,,,91.65185
,,,,,91.6637
,,,,,91.665925
,,,,,91.675625
,,,,,91.681225
,,,,,91.688025
,,,,,91.697
,,,,,91.70385
,,,,,91.7243
,,,,,91.73145
,,,,,91.7409
,,,,,91.748975
,,,,,91.756325
,,,,,91.76365
,,,,,91.77285
,,,,,91.781325
,,,,,91.7965
,,,,,91.805275
,,,,,91.824375
,,,,,91.8335
,,,,,91.8398
,,,,,91.84655
,,,,,91.8553
,,,,,91.8637
,,,,,91.880575
,,,,,91.897
,,,,,91.915125
,,,,,91.9252
,,,,,91.936925
,,,,,91.9557
,,,,,91.985725
,,,,,91.99365
,,,,,92.01755
,,,,,92.042175
,,,,,92.050025
,,,,,92.072975
,,,,,92.096625
,,,,,92.10275
,,,,,92.12065
,,,,,92.124175
,,,,,92.127525
,,,,,92.152925
,,,,,92.160675
,,,,,92.170325
,,,,,92.192075
,,,,,92.2008
,,,,,92.2128
,,,,,92.21645
,,,,,92.2394
,,,,,92.255475
,,,,,92.264
,,,,,92.28195
,,,,,92.28905
,,,,,92.313725
,,,,,92.33
,,,,,92.33605
,,,,,92.342925
,,,,,92.3593
,,,,,92.38115
,,,,,92.389225
,,,,,92.397425
,,,,,92.40615
,,,,,92.416025
,,,,,92.436025
,,,,,92.45745
,,,,,92.4635
,,,,,92.47235
,,,,,92.481475
,,,,,92.49745
,,,,,92.526725
,,,,,92.5369
,,,,,92.54335
,,,,,92.554275
,,,,,92.563575
,,,,,92.57295
,,,,,92.58565
,,,,,92.59715
,,,,,92.6062
,,,,,92.6248
,,,,,92.6374
,,,,,92.647075
,,,,,92.676875
,,,,,92.686275
,,,,,92.71685
,,,,,92.724725
,,,,,92.7589
,,,,,92.769725
,,,,,92.778575
,,,,,92.789175
,,,,,92.79495
,,,,,92.802725
,,,,,92.812275
,,,,,92.8193
,,,,,92.828125
,,,,,92.839325
,,,,,92.848675
,,,,,92.858225
,,,,,92.86695
,,,,,92.882775
,,,,,92.890575
,,,,,92.9051
,,,,,92.935125
,,,,,92.952825
,,,,,92.960225
,,,,,92.965275
,,,,,92.970675
,,,,,92.976975
,,,,,92.994925
,,,,,93.009775
,,,,,93.0293
,,,,,93.0613
,,,,,93.07305
,,,,,93.0996
,,,,,93.122675
,,,,,93.1278
,,,,,93.141175
,,,,,93.151725
,,,,,93.16455
,,,,,93.1738
,,,,,93.1821
,,,,,93.19745
,,,,,93.208825
,,,,,93.226975
,,,,,93.235875
,,,,,93.241575
,,,,,93.2683
,,,,,93.277225
,,,,,93.284975
,,,,,93.29335
,,,,,93.304425
,,,,,93.3093
,,,,,93.322775
,,,,,93.33835
,,,,,93.348275
,,,,,93.359
,,,,,93.371875
,,,,,93.38485
,,,,,93.394925
,,,,,93.417475
,,,,,93.42615
,,,,,93.437125
,,,,,93.452425
,,,,,93.473725
,,,,,93.48405
,,,,,93.4952
,,,,,93.505675
,,,,,93.518675
,,,,,93.5271
,,,,,93.544575
,,,,,93.56725
,,,,,93.580325
,,,,,93.59655
,,,,,93.605475
,,,,,93.624775
,,,,,93.635925
,,,,,93.64795
,,,,,93.6662
,,,,,93.6798
,,,,,93.6966
,,,,,93.717475
,,,,,93.73365
,,,,,93.7467
,,,,,93.7534
,,,,,93.760425
,,,,,93.775625
,,,,,93.800275
,,,,,93.813825
,,,,,93.84925
,,,,,93.868125
,,,,,93.8809
,,,,,93.9003
,,,,,93.933325
,,,,,93.94755
,,,,,93.96485
,,,,,93.97795
,,,,,93.991225
,,,,,94.00265
,,,,,94.0115
,,,,,94.022575
,,,,,94.03575
,,,,,94.044525
,,,,,94.055725
,,,,,94.064425
,,,,,94.0733
,,,,,94.087175
,,,,,94.1054
,,,,,94.1161
,,,,,94.128275
,,,,,94.14055
,,,,,94.152975
,,,,,94.180725
,,,,,94.247225
,,,,,94.267125
,,,,,94.288775
,,,,,94.297775
,,,,,94.329525
,,,,,94.3482
,,,,,94.3683
,,,,,94.386525
,,,,,94.398275
,,,,,94.415375
,,,,,94.424825
,,,,,94.451275
,,,,,94.466525
,,,,,94.483275
,,,,,94.5018
,,,,,94.51275
,,,,,94.531825
,,,,,94.547275
,,,,,94.565175
,,,,,94.58185
,,,,,94.602825
,,,,,94.6162
,,,,,94.645475
,,,,,94.659025
,,,,,94.665475
,,,,,94.67495
,,,,,94.694125
,,,,,94.700075
,,,,,94.7143
,,,,,94.723875
,,,,,94.750625
,,,,,94.75655
,,,,,94.765975
,,,,,94.77525
,,,,,94.783575
,,,,,94.794575
,,,,,94.80475
,,,,,94.834625
,,,,,94.845375
,,,,,94.870625
,,,,,94.8799
,,,,,94.89185
,,,,,94.92365
,,,,,94.932975
,,,,,94.941475
,,,,,94.94975
,,,,,94.962275
,,,,,94.971325
,,,,,94.98335
,,,,,94.99125
,,,,,95.0063
,,,,,95.0158
,,,,,95.028875
,,,,,95.046175
,,,,,95.0829
,,,,,95.106525
,,,,,95.12
,,,,,95.137925
,,,,,95.153425
,,,,,95.167375
,,,,,95.180225
,,,,,95.197625
,,,,,95.20815
,,,,,95.223075
,,,,,95.2331
,,,,,95.240625
,,,,,95.25375
,,,,,95.256525
,,,,,95.266925
,,,,,95.277125
,,,,,95.28305
,,,,,95.2931
,,,,,95.297625
,,,,,95.30455
,,,,,95.313575
,,,,,95.3194
,,,,,95.325425
,,,,,95.337
,,,,,95.3473
,,,,,95.360175
,,,,,95.36815
,,,,,95.37375
,,,,,95.382675
,,,,,95.399975
,,,,,95.416675
,,,,,95.432075
,,,,,95.4467
,,,,,95.455
,,,,,95.465425
,,,,,95.5073
,,,,,95.526825
,,,,,95.5397
,,,,,95.5509
,,,,,95.578125
,,,,,95.59205
,,,,,95.602475
,,,,,95.61065
,,,,,95.634675
,,,,,95.64495
,,,,,95.654925
,,,,,95.67055
,,,,,95.685825
,,,,,95.696675
,,,,,95.70835
,,,,,95.726625
,,,,,95.74005
,,,,,95.74215
,,,,,95.74865
,,,,,95.78895
,,,,,95.798075
,,,,,95.8083
,,,,,95.822075
,,,,,95.830775
,,,,,95.845125
,,,,,95.85245
,,,,,95.863775
,,,,,95.89575
,,,,,95.9063
,,,,,95.91685
,,,,,95.9426
,,,,,95.982125
,,,,,96.010125
,,,,,96.02185
,,,,,96.037925
,,,,,96.051675
,,,,,96.059725
,,,,,96.068075
,,,,,96.080775
,,,,,96.088525
,,,,,96.124225
,,,,,96.135175
,,,,,96.1366
,,,,,96.14925
,,,,,96.167175
,,,,,96.173
,,,,,96.203575
,,,,,96.219225
,,,,,96.241375
,,,,,96.2485
,,,,,96.2622
,,,,,96.271725
,,,,,96.317125
,,,,,96.3305
,,,,,96.3474
,,,,,96.363325
,,,,,96.37685
,,,,,96.3866
,,,,,96.406675
,,,,,96.4303
,,,,,96.45585
,,,,,96.46685
,,,,,96.50205
,,,,,96.568225
,,,,,96.583025
,,,,,96.6
,,,,,96.60725
,,,,,96.615
,,,,,96.6255
,,,,,96.632725
,,,,,96.64005
,,,,,96.649575
,,,,,96.6672
,,,,,96.674225
,,,,,96.685325
,,,,,96.69155
,,,,,96.70035
,,,,,96.723175
,,,,,96.73845
,,,,,96.746625
,,,,,96.75505
,,,,,96.762
,,,,,96.772925
,,,,,96.7797
,,,,,96.78565
,,,,,96.79045
,,,,,96.800425
,,,,,96.827025
,,,,,96.848925
,,,,,96.860725
,,,,,96.8809
,,,,,96.895525
,,,,,96.909125
,,,,,96.94315
,,,,,96.95545
,,,,,96.973875
,,,,,96.9885
,,,,,96.9978
,,,,,97.00425
,,,,,97.0219
,,,,,97.030225
,,,,,97.040075
,,,,,97.075925
,,,,,97.098025
,,,,,97.1084
,,,,,97.1284
,,,,,97.13555
,,,,,97.1455
,,,,,97.15465
,,,,,97.157325
,,,,,97.1632
,,,,,97.16915
,,,,,97.180475
,,,,,97.18755
,,,,,97.20635
,,,,,97.2202
,,,,,97.2418
,,,,,97.253175
,,,,,97.262
,,,,,97.272525
,,,,,97.290675
,,,,,97.30795
,,,,,97.317525
,,,,,97.325175
,,,,,97.3347
,,,,,97.344575
,,,,,97.36045
,,,,,97.3797
,,,,,97.395625
,,,,,97.4065
,,,,,97.429475
,,,,,97.4395
,,,,,97.448425
,,,,,97.45495
,,,,,97.461225
,,,,,97.466825
,,,,,97.472075
,,,,,97.4813
,,,,,97.485225
,,,,,97.489725
,,,,,97.494325
,,,,,97.5045
,,,,,97.507525
,,,,,97.550775
,,,,,97.562675
,,,,,97.5706
,,,,,97.578875
,,,,,97.585775
,,,,,97.5946
,,,,,97.5995
,,,,,97.606225
,,,,,97.615825
,,,,,97.625775
,,,,,97.6345
,,,,,97.639175
,,,,,97.66045
,,,,,97.667325
,,,,,97.691775
,,,,,97.720075
,,,,,97.743975
,,,,,97.7641
,,,,,97.775975
,,,,,97.78305
,,,,,97.7908
,,,,,97.81325
,,,,,97.825775
,,,,,97.844525
,,,,,97.860225
,,,,,97.8842
,,,,,97.89795
,,,,,97.90775
,,,,,97.92175
,,,,,97.92955
,,,,,97.941375
,,,,,97.9561
,,,,,97.9703
,,,,,97.98025
,,,,,97.995725
,,,,,98.006275
,,,,,98.0147
,,,,,98.0248
,,,,,98.029625
,,,,,98.039825
,,,,,98.06525
,,,,,98.082225
,,,,,98.0878
,,,,,98.097125
,,,,,98.109825
,,,,,98.12475
,,,,,98.135325
,,,,,98.14235
,,,,,98.1511
,,,,,98.174375
,,,,,98.18115
,,,,,98.201425
,,,,,98.223625
,,,,,98.239725
,,,,,98.256
,,,,,98.2692
,,,,,98.3007
,,,,,98.30385
,,,,,98.310275
,,,,,98.33155
,,,,,98.34055
,,,,,98.3692
,,,,,98.3899
,,,,,98.4005
,,,,,98.408075
,,,,,98.437125
,,,,,98.449575
,,,,,98.45605
,,,,,98.466825
,,,,,98.475225
,,,,,98.4875
,,,,,98.495325
,,,,,98.51655
,,,,,98.53045
,,,,,98.53485
,,,,,98.570475
,,,,,98.60465
,,,,,98.61215
,,,,,98.620975
,,,,,98.630925
,,,,,98.642275
,,,,,98.655825
,,,,,98.670925
,,,,,98.68325
,,,,,98.697525
,,,,,98.727125
,,,,,98.743
,,,,,98.762675
,,,,,98.77545
,,,,,98.7916
,,,,,98.808725
,,,,,98.82665
,,,,,98.858925
,,,,,98.87145
,,,,,98.8831
,,,,,98.892825
,,,,,98.90695
,,,,,98.93285
,,,,,98.945475
,,,,,98.954475
,,,,,98.967
,,,,,98.97335
,,,,,98.984675
,,,,,98.993925
,,,,,99.004975
,,,,,99.01165
,,,,,99.0219
,,,,,99.03245
,,,,,99.045
,,,,,99.05785
,,,,,99.070575
,,,,,99.085075
,,,,,99.10945
,,,,,99.127575
,,,,,99.14175
,,,,,99.154275
,,,,,99.163975
,,,,,99.1819
,,,,,99.193875
,,,,,99.207225
,,,,,99.222475
,,,,,99.230525
,,,,,99.2364
,,,,,99.241175
,,,,,99.25475
,,,,,99.262125
,,,,,99.266975
,,,,,99.272025
,,,,,99.28085
,,,,,99.292575
,,,,,99.302275
,,,,,99.31365
,,,,,99.33655
,,,,,99.345125
,,,,,99.374475
,,,,,99.3847
,,,,,99.390725
,,,,,99.3996
,,,,,99.407675
,,,,,99.41995
,,,,,99.432375
,,,,,99.438725
,,,,,99.469375
,,,,,99.47265
,,,,,99.4847
,,,,,99.519825
,,,,,99.533925
,,,,,99.54635
,,,,,99.5726
,,,,,99.5848
,,,,,99.600375
,,,,,99.611575
,,,,,99.621675
,,,,,99.63145
,,,,,99.640725
,,,,,99.6542
,,,,,99.66425
,,,,,99.674975
,,,,,99.6842
,,,,,99.7171
,,,,,99.74055
,,,,,99.75325
,,,,,99.770025
,,,,,99.78165
,,,,,99.8012
,,,,,99.836075
,,,,,99.848275
,,,,,99.863825
,,,,,99.873725
,,,,,99.8848
,,,,,99.896775
,,,,,99.92765
,,,,,99.93505
,,,,,99.9433
,,,,,99.952775
,,,,,99.964625
,,,,,99.9715
,,,,,99.983925
,,,,,99.996275
,,,,,100.010425
,,,,,100.023375
,,,,,100.02465
,,,,,100.0307
,,,,,100.041775
,,,,,100.053725
,,,,,100.0795
,,,,,100.093375
,,,,,100.103875
,,,,,100.123775
,,,,,100.13115
,,,,,100.140125
,,,,,100.1536
,,,,,100.167825
,,,,,100.181875
,,,,,100.187925
,,,,,100.1991
,,,,,100.210025
,,,,,100.22355
,,,,,100.25345
,,,,,100.271175
,,,,,100.2876
,,,,,100.29505
,,,,,100.3238
,,,,,100.3642
,,,,,100.382425
,,,,,100.396125
,,,,,100.407375
,,,,,100.420925
,,,,,100.437025
,,,,,100.463
,,,,,100.490125
,,,,,100.501825
,,,,,100.5095
,,,,,100.5396
,,,,,100.551925
,,,,,100.563
,,,,,100.5789
,,,,,100.58575
,,,,,100.59815
,,,,,100.610025
,,,,,100.619575
,,,,,100.63355
,,,,,100.643025
,,,,,100.65465
,,,,,100.67975
,,,,,100.7097
,,,,,100.728425
,,,,,100.74535
,,,,,100.75885
,,,,,100.7822
,,,,,100.79745
,,,,,100.8093
,,,,,100.82485
,,,,,100.8366
,,,,,100.8507
,,,,,100.854425
,,,,,100.86585
,,,,,100.8808
,,,,,100.89745
,,,,,100.9164
,,,,,100.929
,,,,,100.93855
,,,,,100.95535
,,,,,100.9681
,,,,,100.979225
,,,,,100.98895
,,,,,101.003925
,,,,,101.030325
,,,,,101.039975
,,,,,101.048
,,,,,101.068475
,,,,,101.07565
,,,,,101.081
,,,,,101.08955
,,,,,101.13995
,,,,,101.15595
,,,,,101.163775
,,,,,101.189975
,,,,,101.2019
,,,,,101.215575
,,,,,101.231
,,,,,101.25465
,,,,,101.26465
,,,,,101.280875
,,,,,101.292975
,,,,,101.3023
,,,,,101.31685
,,,,,101.332075
,,,,,101.35365
,,,,,101.376875
,,,,,101.40275
,,,,,101.4185
,,,,,101.444775
,,,,,101.459825
,,,,,101.493375
,,,,,101.505575
,,,,,101.512425
,,,,,101.5285
,,,,,101.535325
,,,,,101.545375
,,,,,101.5541
,,,,,101.570525
,,,,,101.579225
,,,,,101.587975
,,,,,101.6215
,,,,,101.70335
,,,,,101.7151
,,,,,101.74125
,,,,,101.77045
,,,,,101.78445
,,,,,101.799275
,,,,,101.812475
,,,,,101.826775
,,,,,101.8451
,,,,,101.8604
,,,,,101.877325
,,,,,101.912725
,,,,,101.938375
,,,,,101.97655
,,,,,101.985725
,,,,,101.996675
,,,,,102.00515
,,,,,102.01735
,,,,,102.0282
,,,,,102.03715
,,,,,102.041425
,,,,,102.04815
,,,,,102.054025
,,,,,102.0637
,,,,,102.0932
,,,,,102.12095
,,,,,102.136825
,,,,,102.1519
,,,,,102.17745
,,,,,102.1965
,,,,,102.2095
,,,,,102.220025
,,,,,102.228975
,,,,,102.23725
,,,,,102.2462
,,,,,102.25935
,,,,,102.266525
,,,,,102.280325
,,,,,102.2915
,,,,,102.3091
,,,,,102.31885
,,,,,102.32865
,,,,,102.3331
,,,,,102.340175
,,,,,102.3709
,,,,,102.40035
,,,,,102.4075
,,,,,102.42425
,,,,,102.43965
,,,,,102.487275
,,,,,102.504875
,,,,,102.524825
,,,,,102.5389
,,,,,102.552
,,,,,102.567175
,,,,,102.58045
,,,,,102.597975
,,,,,102.612325
,,,,,102.622625
,,,,,102.6446
,,,,,102.6526
,,,,,102.66655
,,,,,102.68185
,,,,,102.695675
,,,,,102.707275
,,,,,102.723775
,,,,,102.732425
,,,,,102.755675
,,,,,102.784125
,,,,,102.798475
,,,,,102.809575
,,,,,102.818525
,,,,,102.826
,,,,,102.841275
,,,,,102.853975
,,,,,102.8908
,,,,,102.89995
,,,,,102.927225
,,,,,102.9652
,,,,,102.97745
,,,,,102.99845
,,,,,103.011375
,,,,,103.02675
,,,,,103.0565
,,,,,103.069125
,,,,,103.081125
,,,,,103.09355
,,,,,103.111225
,,,,,103.12225
,,,,,103.13385
,,,,,103.14785
,,,,,103.1767
,,,,,103.1907
,,,,,103.2044
,,,,,103.25825
,,,,,103.265925
,,,,,103.284175
,,,,,103.30865
,,,,,103.318525
,,,,,103.324975
,,,,,103.34695
,,,,,103.410675
,,,,,103.41395
,,,,,103.4306
,,,,,103.451175
,,,,,103.481575
,,,,,103.495525
,,,,,103.5086
,,,,,103.522975
,,,,,103.539375
,,,,,103.5592
,,,,,103.58
,,,,,103.59675
,,,,,103.611425
,,,,,103.621675
,,,,,103.634725
,,,,,103.645
,,,,,103.651725
,,,,,103.658825
,,,,,103.669075
,,,,,103.69445
,,,,,103.7106
,,,,,103.7152
,,,,,103.72475
,,,,,103.74215
,,,,,103.751175
,,,,,103.76195
,,,,,103.77205
,,,,,103.7809
,,,,,103.7954
,,,,,103.820925
,,,,,103.837275
,,,,,103.850025
,,,,,103.864725
,,,,,103.876125
,,,,,103.884425
,,,,,103.899375
,,,,,103.909625
,,,,,103.92085
,,,,,103.964625
,,,,,103.984025
,,,,,103.995125
,,,,,104.0035
,,,,,104.01585
,,,,,104.03265
,,,,,104.039125
,,,,,104.042325
,,,,,104.054575
,,,,,104.063275
,,,,,104.076375
,,,,,104.0986
,,,,,104.1081
,,,,,104.12525
,,,,,104.14005
,,,,,104.1526
,,,,,104.168225
,,,,,104.182975
,,,,,104.21345
,,,,,104.24165
,,,,,104.26195
,,,,,104.26305
,,,,,104.2754
,,,,,104.306575
,,,,,104.328375
,,,,,104.3419
,,,,,104.356
,,,,,104.367375
,,,,,104.3813
,,,,,104.43055
,,,,,104.4481
,,,,,104.4625
,,,,,104.4796
,,,,,104.50035
,,,,,104.523325
,,,,,104.539225
,,,,,104.549325
,,,,,104.55655
,,,,,104.56955
,,,,,104.584425
,,,,,104.619375
,,,,,104.651
,,,,,104.658375
,,,,,104.67105
,,,,,104.678625
,,,,,104.684525
,,,,,104.6874
,,,,,104.699625
,,,,,104.731625
,,,,,104.7384
,,,,,104.7506
,,,,,104.764725
,,,,,104.7858
,,,,,104.796675
,,,,,104.801725
,,,,,104.8137
,,,,,104.82505
,,,,,104.8427
,,,,,104.851925
,,,,,104.86625
,,,,,104.87675
,,,,,104.891825
,,,,,104.901825
,,,,,104.9105
,,,,,104.963175
,,,,,104.97825
,,,,,104.9931
,,,,,105.005425
,,,,,105.018
,,,,,105.0506
,,,,,105.06605
,,,,,105.07935
,,,,,105.1003
,,,,,105.112225
,,,,,105.1416
,,,,,105.15425
,,,,,105.16325
,,,,,105.180475
,,,,,105.195525
,,,,,105.203025
,,,,,105.21295
,,,,,105.22585
,,,,,105.2442
,,,,,105.25315
,,,,,105.2622
,,,,,105.270225
,,,,,105.279225
,,,,,105.287225
,,,,,105.308025
,,,,,105.31405
,,,,,105.344075
,,,,,105.353475
,,,,,105.36075
,,,,,105.39565
,,,,,105.423
,,,,,105.43475
,,,,,105.455925
,,,,,105.467625
,,,,,105.482125
,,,,,105.490825
,,,,,105.4977
,,,,,105.50795
,,,,,105.51935
,,,,,105.5303
,,,,,105.5393
,,,,,105.5498
,,,,,105.567975
,,,,,105.581425
,,,,,105.588
,,,,,105.602075
,,,,,105.611175
,,,,,105.6238
,,,,,105.6311
,,,,,105.6424
,,,,,105.647675
,,,,,105.655875
,,,,,105.666075
,,,,,105.674675
,,,,,105.6979
,,,,,105.711175
,,,,,105.720275
,,,,,105.736175
,,,,,105.744025
,,,,,105.7532
,,,,,105.789775
,,,,,105.79485
,,,,,105.8082
,,,,,105.8157
,,,,,105.841375
,,,,,105.86455
,,,,,105.8763
,,,,,105.884825
,,,,,105.88985
,,,,,105.899375
,,,,,105.92145
,,,,,105.92895
,,,,,105.937625
,,,,,105.964275
,,,,,105.9745
,,,,,105.984725
,,,,,106.0085
,,,,,106.021725
,,,,,106.030625
,,,,,106.0583
,,,,,106.073075
,,,,,106.0802
,,,,,106.092075
,,,,,106.102625
,,,,,106.110675
,,,,,106.120475
,,,,,106.14145
,,,,,106.1472
,,,,,106.1582
,,,,,106.166825
,,,,,106.1754
,,,,,106.182375
,,,,,106.192
,,,,,106.19945
,,,,,106.20805
,,,,,106.221375
,,,,,106.2337
,,,,,106.252575
,,,,,106.275025
,,,,,106.2809
,,,,,106.289225
,,,,,106.304325
,,,,,106.315775
,,,,,106.329175
,,,,,106.34835
,,,,,106.374475
,,,,,106.381075
,,,,,106.388825
,,,,,106.3976
,,,,,106.41785
,,,,,106.44125
,,,,,106.447875
,,,,,106.475775
,,,,,106.485975
,,,,,106.491525
,,,,,106.53525
,,,,,106.5633
,,,,,106.583775
,,,,,106.5883
,,,,,106.5954
,,,,,106.62785
,,,,,106.63655
,,,,,106.647375
,,,,,106.655125
,,,,,106.666225
,,,,,106.68055
,,,,,106.70365
,,,,,106.721975
,,,,,106.776175
,,,,,106.790475
,,,,,106.80125
,,,,,106.8095
,,,,,106.832075
,,,,,106.837525
,,,,,106.844075
,,,,,106.857425
,,,,,106.869275
,,,,,106.87735
,,,,,106.88185
,,,,,106.8888
,,,,,106.8942
,,,,,106.9048
,,,,,106.92355
,,,,,106.93735
,,,,,106.96135
,,,,,106.96605
,,,,,106.9722
,,,,,107.002775
,,,,,107.015875
,,,,,107.028925
,,,,,107.05025
,,,,,107.064525
,,,,,107.095175
,,,,,107.10035
,,,,,107.105275
,,,,,107.121625
,,,,,107.131175
,,,,,107.156525
,,,,,107.163725
,,,,,107.17075
,,,,,107.181525
,,,,,107.19275
,,,,,107.1981
,,,,,107.2062
,,,,,107.2133
,,,,,107.250475
,,,,,107.258875
,,,,,107.263125
,,,,,107.283325
,,,,,107.3004
,,,,,107.304525
,,,,,107.362025
,,,,,107.379875
,,,,,107.396575
,,,,,107.41355
,,,,,107.44815
,,,,,107.486325
,,,,,107.49125
,,,,,107.49755
,,,,,107.505125
,,,,,107.528775
,,,,,107.552175
,,,,,107.557375
,,,,,107.56485
,,,,,107.58075
,,,,,107.606125
,,,,,107.61605
,,,,,107.63055
,,,,,107.658375
,,,,,107.66375
,,,,,107.68415
,,,,,107.689525
,,,,,107.699875
,,,,,107.721525
,,,,,107.76065
,,,,,107.776075
,,,,,107.7845
,,,,,107.807975
,,,,,107.82515
,,,,,107.834875
,,,,,107.8618
,,,,,107.8656
,,,,,107.88205
,,,,,107.923425
,,,,,107.963575
,,,,,107.9762
,,,,,107.988425
,,,,,107.99305
,,,,,108.00355
,,,,,108.01435
,,,,,108.023075
,,,,,108.034
,,,,,108.0439
,,,,,108.0707
,,,,,108.123
,,,,,108.1298
,,,,,108.152275
,,,,,108.1657
,,,,,108.221025
,,,,,108.227225
,,,,,108.26185
,,,,,108.27785
,,,,,108.29235
,,,,,108.31745
,,,,,108.348225
,,,,,108.419075
,,,,,108.463025
,,,,,108.46845
,,,,,108.493575
,,,,,108.5264
,,,,,108.616625
,,,,,108.632275
,,,,,108.643725
,,,,,108.6647
,,,,,108.690925
,,,,,108.711825
,,,,,108.725725
,,,,,108.790525
,,,,,108.85395
,,,,,108.87925
,,,,,108.8939
,,,,,108.923475
,,,,,108.948875
,,,,,108.960025
,,,,,108.974925
,,,,,108.9879
,,,,,108.995275
,,,,,109.01065
,,,,,109.019475
,,,,,109.026975
,,,,,109.0337
,,,,,109.050325
,,,,,109.06405
,,,,,109.099225
,,,,,109.105075
,,,,,109.111875
,,,,,109.126975
,,,,,109.1788
,,,,,109.194675
,,,,,109.201025
,,,,,109.2516
,,,,,109.257675
,,,,,109.268575
,,,,,109.281325
,,,,,109.288875
,,,,,109.297825
,,,,,109.323925
,,,,,109.35695
,,,,,109.363575
,,,,,109.3749
,,,,,109.3875
,,,,,109.404225
,,,,,109.40835
,,,,,109.419475
,,,,,109.42845
,,,,,109.4302
,,,,,109.440075
,,,,,109.4528
,,,,,109.457725
,,,,,109.49175
,,,,,109.525025
,,,,,109.546675
,,,,,109.563475
,,,,,109.587
,,,,,109.592725
,,,,,109.613
,,,,,109.62195
,,,,,109.639125
,,,,,109.6912
,,,,,109.69865
,,,,,109.73795
,,,,,109.805125
,,,,,109.815075
,,,,,109.823275
,,,,,109.848825
,,,,,109.8572
,,,,,109.861725
,,,,,109.8838
,,,,,109.9088
,,,,,109.93295
,,,,,109.94475
,,,,,109.9465
,,,,,109.9696
,,,,,109.998475
,,,,,110.0306
,,,,,110.071675
,,,,,110.07625
,,,,,110.098525
,,,,,110.171825
,,,,,110.17715
,,,,,110.185075
,,,,,110.231775
,,,,,110.238075
,,,,,110.24455
,,,,,110.2721
,,,,,110.277875
,,,,,110.2913
,,,,,110.331825
,,,,,110.368725
,,,,,110.380575
,,,,,110.4144
,,,,,110.42865
,,,,,110.462575
,,,,,110.473075
,,,,,110.497225
,,,,,110.5108
,,,,,110.539875
,,,,,110.551675
,,,,,110.570825
,,,,,110.573
,,,,,110.5946
,,,,,110.59575
,,,,,110.604625
,,,,,110.636925
,,,,,110.6606
,,,,,110.675
,,,,,110.699975
,,,,,110.70615
,,,,,110.739225
,,,,,110.802275
,,,,,110.83075
,,,,,110.8387
,,,,,110.84525
,,,,,110.874725
,,,,,110.9036
,,,,,110.910275
,,,,,110.916475
,,,,,110.931875
,,,,,110.967725
,,,,,111.0544
,,,,,111.0923
,,,,,111.0997
,,,,,111.10375
,,,,,111.1195
,,,,,111.129125
,,,,,111.19645
,,,,,111.223925
,,,,,111.234175
,,,,,111.25445
,,,,,111.283225
,,,,,111.306275
,,,,,111.337525
,,,,,111.351025
,,,,,111.360625
,,,,,111.37035
,,,,,111.446275
,,,,,111.46
,,,,,111.473925
,,,,,111.51895
,,,,,111.52415
,,,,,111.54025
,,,,,111.546175
,,,,,111.5615
,,,,,111.58375
,,,,,111.589925
,,,,,111.607825
,,,,,111.620575
,,,,,111.6286
,,,,,111.647075
,,,,,111.68285
,,,,,111.7123
,,,,,111.718925
,,,,,111.723575
,,,,,111.750075
,,,,,111.806075
,,,,,111.8161
,,,,,111.8221
,,,,,111.878375
,,,,,111.891275
,,,,,111.89645
,,,,,111.926375
,,,,,111.93615
,,,,,111.95075
,,,,,111.9595
,,,,,111.973175
,,,,,111.977325
,,,,,112.001325
,,,,,112.031675
