SPK_SPKC02a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC08a,SPK_SPKC08b,SPK_SPKC13a
310.674425,309.48825,310.183925,309.62305,333.5341,324.1165
310.708925,309.50625,310.200875,309.6377,333.581325,324.1456
310.72665,309.51895,310.234725,309.66705,333.5997,324.23615
310.741,309.528625,310.248675,309.678175,333.614075,324.262475
310.755175,309.540525,310.26405,309.719925,333.63255,324.2777
310.76765,309.556525,310.276675,309.73105,333.646525,324.3594
310.801675,309.5849,310.3147,309.738425,333.66635,324.39705
310.8279,309.6079,310.34775,309.75105,333.676125,324.46315
310.856825,309.62565,310.394425,309.7659,333.69335,324.491375
310.87705,309.652175,310.432625,309.78665,333.71965,324.50565
310.8919,309.6691,310.4548,309.8014,333.730925,324.526375
310.908125,309.6875,310.492775,309.836825,333.733575,324.573625
310.9304,309.69565,310.513475,309.870875,333.739825,324.66495
310.937225,309.71375,310.533425,309.887425,333.743075,324.706125
310.956075,309.7246,310.562625,309.8967,333.745475,324.755375
310.970975,309.731475,310.58335,309.9093,333.748175,324.782025
310.97965,309.740925,310.607,309.918675,333.752225,324.8092
310.995775,309.7494,310.632275,309.926975,333.754825,324.8324
311.009925,309.766775,310.67955,309.93995,333.7574,324.867725
311.031725,309.776425,310.707875,309.9497,333.77075,324.885775
311.045775,309.7917,310.725875,309.9562,333.774625,324.95815
311.067775,309.80995,310.743125,309.959825,333.776325,324.99625
311.107775,309.8205,310.765975,309.9638,333.781575,325.0613
311.11935,309.83535,310.80935,309.96855,333.79235,325.121
311.146825,309.8574,310.84735,309.97615,333.79475,325.171275
311.16375,309.88195,310.89575,309.9824,333.8263,325.2445
311.1786,309.900625,310.909775,309.991,333.834275,325.320175
311.1946,309.93735,310.9318,309.998425,333.861575,325.377875
311.210125,309.96465,310.979175,310.0274,333.89415,325.432025
311.2246,309.98015,310.982975,310.053925,333.905425,325.4992
311.236325,309.998625,311.0052,310.07195,334.185825,325.5319
311.248175,310.02035,311.0297,310.09585,334.23745,325.56195
311.2651,310.039275,311.0565,310.11245,334.317725,325.56495
311.29,310.0592,311.076875,310.135025,334.40575,325.584425
311.30105,310.087475,311.104075,310.1556,334.4579,325.5947
311.3279,310.104525,311.161625,310.171875,334.517325,325.65565
311.34235,310.123225,311.184975,310.1778,334.528325,325.712475
311.3595,310.1384,311.20665,310.184875,334.548025,325.768625
311.36685,310.15085,311.22205,310.20935,334.573775,325.823925
311.3876,310.16695,311.248525,310.213425,334.6618,325.879675
311.410675,310.1884,311.286925,310.2221,334.677175,325.946975
311.436175,310.210275,311.3079,310.23095,334.74225,325.9815
311.456175,310.22175,311.321675,310.23535,334.783675,326.0932
311.481525,310.236975,311.3452,310.2484,334.8334,326.16345
311.49765,310.24735,311.364725,310.2736,334.8377,326.2425
311.512775,310.25985,311.395575,310.295725,334.8407,326.408225
311.537375,310.2899,311.416925,310.3014,334.848775,326.472875
311.55435,310.303625,311.430575,310.349525,334.8688,326.574375
311.57355,310.32265,311.456625,310.3767,334.87565,326.59595
311.58815,310.3484,311.511575,310.381175,334.884325,326.6813
311.601525,310.369175,311.51645,310.3898,334.89015,326.71685
311.618775,310.405025,311.5378,310.401225,334.900175,326.7732
311.62775,310.417475,311.562775,310.4208,334.9039,326.810975
311.642025,310.441825,311.58105,310.430225,334.9152,326.8489
311.6599,310.459325,311.617825,310.441,334.921875,326.8684
311.675525,310.4815,311.627425,310.454775,334.944975,326.947975
311.697725,310.523875,311.64075,310.46125,335.00365,327.06785
311.71825,310.54535,311.700025,310.476,335.02445,327.0978
311.7513,310.579675,311.71185,310.486325,335.0289,327.136425
311.7744,310.61125,311.728925,310.497925,335.032975,327.207175
311.7979,310.643275,311.745125,310.5135,335.047175,327.309275
311.818175,310.693375,311.769775,310.52175,335.056975,327.354875
311.846525,310.7211,311.830975,310.5336,335.0796,327.410075
311.865475,310.74515,311.8621,310.543575,335.0849,327.539575
311.895275,310.764225,311.888425,310.5689,335.0957,327.6037
311.9093,310.78785,311.909375,310.593225,335.10025,327.6057
311.92645,310.813825,311.922,310.61615,335.1064,327.6567
311.93835,310.828825,311.930125,310.630225,335.1144,327.79105
311.95515,310.852,311.93925,310.647675,335.11925,327.913375
311.975575,310.872375,311.94715,310.6606,335.12465,327.967575
312.008425,310.892025,311.961825,310.6766,335.134525,327.982
312.02715,310.90255,312.0402,310.68155,335.14365,328.0186
312.05715,310.9249,312.082675,310.69325,335.1641,328.028175
312.116025,310.938225,312.12285,310.699125,335.17165,328.0865
312.138875,310.957975,312.151675,310.7138,335.179075,328.1992
312.17235,311.00695,312.177975,310.73515,335.182975,328.263675
312.1948,311.042625,312.20065,310.745,335.2039,328.2959
312.2106,311.069775,312.2235,310.768125,335.211525,328.3379
312.227375,311.1014,312.231975,310.778575,335.2407,328.3675
312.23975,311.12595,312.24535,310.8098,335.25775,328.38465
312.2715,311.1573,312.2724,310.8262,335.283075,328.442575
312.281575,311.18275,312.2895,310.878475,335.294325,328.450975
312.2954,311.2165,312.306025,310.892275,335.300025,328.519675
312.320725,311.234475,312.34745,310.90865,335.3058,328.561375
312.342425,311.254225,312.362425,310.917075,335.31355,328.577675
312.376525,311.276,312.3839,310.92885,335.321875,328.687675
312.39115,311.298325,312.409125,310.937075,335.337925,328.7034
312.407375,311.3118,312.437625,310.9546,335.365275,328.716475
312.430175,311.3332,312.46695,310.9717,335.378475,328.738025
312.444725,311.34485,312.477775,310.985475,335.388075,328.77725
312.463825,311.3835,312.489775,311.00585,335.399925,328.798175
312.476725,311.4125,312.498825,311.01415,335.412825,328.815
312.487825,311.441725,312.504975,311.031075,335.4187,328.826975
312.4958,311.462325,312.52255,311.052125,335.427175,328.852775
312.510475,311.48675,312.56455,311.072225,335.43545,328.870825
312.537375,311.50625,312.591375,311.07825,335.439975,328.953375
312.55355,311.53135,312.6296,311.086725,335.444925,329.0266
312.5862,311.5677,312.658025,311.0989,335.458725,329.0382
312.613275,311.59095,312.697525,311.10785,335.50245,329.05135
312.64885,311.614325,312.712675,311.11595,335.52195,329.076475
312.68445,311.6311,312.730675,311.1324,335.527275,329.14325
312.70105,311.6505,312.74785,311.144425,335.5353,329.18915
312.714125,311.679775,312.7649,311.1556,335.54185,329.270825
312.743975,311.70235,312.8171,311.169025,335.55475,329.432125
312.763925,311.716475,312.83565,311.185,335.5589,329.47785
312.787725,311.73695,312.8815,311.2025,335.576075,329.59895
312.8185,311.762575,312.983775,311.239075,335.582725,329.67775
312.874375,311.806025,313.007575,311.245325,335.58955,329.71765
312.91295,311.8506,313.057,311.259075,335.6008,329.76895
312.94975,311.877925,313.13135,311.279175,335.6094,329.834175
312.986825,311.9079,313.193025,311.2866,335.61595,329.9122
313.0304,311.924775,313.2482,311.29915,335.6219,329.99485
313.0621,311.950275,313.283225,311.319175,335.6267,330.079725
313.100625,311.980925,313.31975,311.3307,335.632725,330.100075
313.1406,312.0069,313.343175,311.340275,335.636525,330.20645
313.19975,312.032725,313.35625,311.345975,335.641575,330.2652
313.24475,312.081375,313.372075,311.356075,335.6469,330.431625
313.300175,312.11795,313.391725,311.3668,335.6549,330.4346
313.3501,312.143025,313.406025,311.38505,335.66015,330.461975
313.35945,312.166675,313.4245,311.4237,335.664775,330.4701
313.374575,312.1915,313.45055,311.430925,335.672125,330.518625
313.38955,312.2097,313.477625,311.460225,335.6769,330.57205
313.40585,312.227525,313.491375,311.473,335.68015,330.621175
313.4312,312.250225,313.514425,311.518975,335.68635,330.6881
313.454,312.273275,313.5508,311.53135,335.695525,330.751
313.489925,312.305575,313.5793,311.537525,335.70525,330.8039
313.5486,312.4026,313.5849,311.594925,335.710175,330.91045
313.56535,312.4599,313.60125,311.599275,335.716525,330.96615
313.587325,312.492775,313.625575,311.627975,335.725225,331.0275
313.614425,312.51,313.638625,311.635275,335.78825,331.112725
313.655,312.605725,313.665375,311.6426,335.799475,331.11445
313.66895,312.65465,313.678025,311.691275,335.8072,331.16955
313.68245,312.69525,313.709375,311.7004,335.8409,331.1806
313.693825,312.7302,313.725575,311.72605,335.850825,331.187425
313.710525,312.774375,313.7462,311.797225,335.882175,331.2066
313.72885,312.8205,313.762875,311.80705,335.901925,331.22265
313.74855,312.867875,313.7799,311.82735,335.944125,331.24635
313.76275,312.924675,313.784125,311.8381,335.9531,331.277875
313.780475,312.9903,313.813425,311.886875,335.959175,331.3231
313.7973,313.021575,313.8273,311.93665,335.971025,331.37375
313.825225,313.057675,313.83545,311.9471,335.976925,331.406825
313.838575,313.1032,313.8482,311.958175,335.981,331.4195
313.86165,313.14775,313.882275,311.96645,335.984575,331.633575
313.880225,313.193325,313.89495,311.97645,335.98825,331.666575
313.910475,313.2659,313.914925,311.9911,335.992525,331.67065
313.929525,313.341475,313.939125,312.0008,335.998225,331.722675
313.9519,313.364725,313.9579,312.0303,336.00415,331.81495
313.974075,313.389275,313.974925,312.061175,336.0102,331.94725
313.9925,313.414025,313.9977,312.0728,336.013825,331.99835
314.0139,313.460725,314.007775,312.137325,336.016975,332.048425
314.033325,313.5031,314.03485,312.15395,336.020825,332.266675
314.04705,313.547975,314.051325,312.1751,336.025025,332.375475
314.063325,313.611275,314.065075,312.182625,336.029625,332.4456
314.1067,313.661875,314.08755,312.212025,336.0407,332.48655
314.13165,313.689225,314.131425,312.22945,336.050425,332.494975
314.155775,313.714625,314.17625,312.2521,336.058725,332.5059
314.18335,313.74495,314.20145,312.26245,336.07965,332.523575
314.2154,313.76055,314.2148,312.269775,336.10305,332.546275
314.282575,313.78415,314.226275,312.28255,336.1107,332.660125
314.3091,313.801775,314.237975,312.330725,336.12525,332.6755
314.3393,313.820475,314.26595,312.361425,336.1337,332.684
314.37365,313.84365,314.30725,312.372475,336.15195,332.706525
314.4054,313.8672,314.334975,312.399875,336.16735,332.712225
314.447525,313.88855,314.371625,312.417225,336.171075,332.729575
314.476375,313.92495,314.390075,312.4344,336.177425,332.812975
314.518425,313.937225,314.408875,312.440625,336.184425,332.894275
314.5648,313.95885,314.442275,312.44985,336.1942,332.924875
314.586075,313.979525,314.48375,312.4615,336.20285,332.948275
314.627975,314.0081,314.506925,312.474275,336.2047,332.9545
314.69305,314.0244,314.53455,312.484875,336.214775,332.95755
314.74735,314.040775,314.556,312.499675,336.236575,332.98745
314.8621,314.060625,314.5819,312.50695,336.247075,333.06615
314.878625,314.086975,314.61105,312.530425,336.256525,333.09215
314.900675,314.10885,314.64375,312.564075,336.26155,333.149075
314.923925,314.125225,314.67985,312.57895,336.269775,333.1811
314.946325,314.147275,314.728725,312.58805,336.290175,333.205225
314.9685,314.165575,314.7646,312.596925,336.3,333.249225
314.992475,314.188625,314.813225,312.601775,336.305425,333.262675
315.027225,314.21495,314.846175,312.649775,336.311175,333.27875
315.100125,314.236575,314.858525,312.6687,336.316025,333.36135
315.166125,314.26725,314.88575,312.688875,336.32055,333.393025
315.19245,314.314325,314.893175,312.7017,336.32585,333.4734
315.240125,314.36665,314.91075,312.714275,336.334025,333.4917
315.260375,314.420475,314.92825,312.718475,336.337875,333.528625
315.269575,314.505825,314.945225,312.795525,336.3518,333.54365
315.280475,314.561775,314.959225,312.87195,336.357075,333.5872
315.289025,314.621125,314.96975,312.8916,336.369525,333.6027
315.2998,314.802575,314.989425,312.9152,336.373225,333.6643
315.3814,314.87295,315.001675,312.947925,336.380575,333.699925
315.4162,314.9195,315.020775,312.96015,336.39605,333.76515
315.5186,314.95215,315.048775,312.984975,336.409375,333.784775
315.573225,314.9846,315.088375,313.0061,336.41625,333.8042
315.666025,315.01605,315.11625,313.090025,336.440775,333.833075
315.698025,315.049225,315.14885,313.112425,336.5713,333.859425
315.703575,315.11175,315.166975,313.1219,336.624475,333.896725
315.712475,315.182725,315.1896,313.14805,336.656775,333.93985
315.72625,315.2564,315.23395,313.161525,336.700425,334.040825
315.740275,315.27555,315.249175,313.1828,336.726675,334.122325
315.766125,315.289325,315.2625,313.2085,336.7384,334.196525
315.7865,315.321875,315.275975,313.245725,336.75695,334.202
315.8099,315.347425,315.2828,313.269975,336.766325,334.24515
315.8314,315.369375,315.2968,313.295575,336.7732,334.278475
315.862225,315.424425,315.31455,313.318825,336.78965,334.29215
315.905475,315.46735,315.32785,313.336325,336.793625,334.437025
315.941875,315.54225,315.349475,313.348875,336.8007,334.5656
315.980925,315.63425,315.359875,313.357075,336.8085,334.624975
316.028,315.67945,315.3719,313.370275,336.81275,334.654025
316.0563,315.6897,315.3923,313.3799,336.829025,334.695025
316.0688,315.70205,315.420575,313.44645,336.8334,334.712875
316.081225,315.71155,315.44695,313.46595,336.842625,334.795075
316.09425,315.72225,315.477725,313.4822,336.84825,334.79975
316.123925,315.731225,315.50765,313.504925,336.851225,334.8757
316.137675,315.743325,315.541175,313.52025,336.85465,334.89945
316.17195,315.75285,315.577175,313.524975,336.85955,334.9115
316.202375,315.761975,315.607625,313.53345,336.86345,334.94115
316.2304,315.77175,315.64955,313.54455,336.86755,334.9661
316.244175,315.7842,315.661525,313.551675,336.874125,335.0092
316.2969,315.795275,315.683225,313.566175,336.87795,335.0259
316.346325,315.81715,315.694375,313.591325,336.8845,335.044175
316.395325,315.8385,315.704825,313.61595,336.8914,335.111125
316.407575,315.8763,315.722275,313.666875,336.8993,335.16265
316.41865,315.9139,315.735225,313.68175,336.90475,335.177725
316.429625,315.94795,315.75995,313.687225,336.911075,335.208475
316.4408,315.999275,315.7733,313.715675,336.920975,335.2361
316.44845,316.0417,315.79335,313.754625,336.9261,335.3895
316.457525,316.06135,315.81005,313.773825,336.930825,335.449925
316.470325,316.07935,315.8355,313.7919,336.9348,335.475925
316.4842,316.109675,315.8819,313.843475,336.9391,335.4967
316.495525,316.11995,315.895925,313.849125,336.94565,335.565775
316.542375,316.13355,315.9243,313.857025,336.94935,335.587325
316.561025,316.14375,315.937425,313.869925,336.966525,335.60095
316.616975,316.15755,315.9538,313.898075,336.976,335.631125
316.642575,316.1739,315.961975,313.9036,336.98245,335.63715
316.6735,316.195625,315.987675,313.954025,336.987,335.689775
316.69595,316.233,316.0225,313.971925,336.9912,335.705075
316.726575,316.3039,316.037975,314.01565,337.0024,335.732825
316.754225,316.361875,316.0492,314.0543,337.006725,335.8742
316.77525,316.40245,316.0673,314.068925,337.01295,335.900775
316.7913,316.412375,316.086875,314.0752,337.024475,335.938
316.804475,316.4327,316.093325,314.1149,337.029025,335.952125
316.8177,316.4482,316.1064,314.148075,337.036475,336.03905
316.8311,316.4588,316.114725,314.229,337.043475,336.125425
316.839325,316.46005,316.132675,314.251275,337.05025,336.152125
316.96,316.47775,316.15325,314.2658,337.05415,336.1793
317.01925,316.49535,316.190425,314.3075,337.060025,336.268875
317.043725,316.511375,316.228875,314.3525,337.066475,336.315825
317.073575,316.524475,316.271125,314.3768,337.071575,336.342225
317.0821,316.537025,316.292325,314.395925,337.075225,336.36095
317.089575,316.551675,316.3334,314.424975,337.087475,336.386325
317.128025,316.565475,316.350475,314.438875,337.092525,336.400425
317.20795,316.5877,316.363425,314.455125,337.10405,336.423325
317.23935,316.60915,316.379825,314.477975,337.111325,336.438475
317.2523,316.62605,316.3878,314.500625,337.1175,336.529225
317.302125,316.6547,316.3968,314.52045,337.125,336.5649
317.408625,316.6792,316.417575,314.558275,337.1311,336.6297
317.43505,316.759375,316.424075,314.581575,337.141325,336.679625
317.46595,316.794475,316.4544,314.6225,337.1447,336.71825
317.48425,316.81745,316.469475,314.645925,337.148525,336.732675
317.49105,316.8408,316.480575,314.713275,337.154175,336.769225
317.499375,316.860225,316.49865,314.769525,337.158075,336.8136
317.510125,316.880775,316.51505,314.82975,337.16265,336.874575
