SPK_SPKC01a,SPK_SPKC03a,SPK_SPKC06a,SPK_SPKC09a,SPK_SPKC13a
468.21465,,453.373725,448.780775,536.60365
468.44905,,453.571575,448.79625,536.6107
468.592375,,453.60535,448.96195,536.64555
468.648675,,453.74795,449.00645,536.76775
468.9683,,453.794125,449.066425,537.12045
469.011925,,453.863675,449.159525,537.131975
469.135625,,453.913475,449.282125,537.2697
469.2565,,454.1598,449.3037,538.156125
469.3533,,454.241975,449.38205,538.17735
469.44905,,454.3571,449.39905,538.1844
469.531725,,454.742675,449.73045,538.224925
469.85495,,454.783075,449.97965,538.907
469.911875,,454.835925,450.05055,538.947525
470.249025,,454.880475,450.107775,539.123525
470.396225,,454.954775,450.122975,539.3215
470.40315,,454.9958,450.189725,539.35025
470.4656,,455.170175,450.338425,539.707075
470.644475,,455.212875,450.41335,541.131
470.7355,,455.26555,450.550975,541.665475
470.7379,,455.355625,450.572625,541.7431
470.8025,,455.507775,450.60005,542.018725
470.867425,,455.562625,450.747325,543.107175
470.9437,,455.5807,450.952025,544.648575
471.106475,,455.678575,451.008075,544.9713
471.2851,,455.72715,451.1164,545.029625
471.336325,,455.750675,451.232875,545.08205
471.4706,,455.928675,451.26295,545.497125
471.68095,,456.0097,451.32495,545.52355
471.884875,,456.28675,451.3727,545.538575
471.969575,,456.35385,451.405225,545.6346
472.0501,,456.45895,451.4599,545.643025
472.159825,,456.512275,451.515375,545.738125
472.658325,,456.693575,451.637275,545.889775
472.756725,,456.784525,451.791,546.227875
472.954525,,457.027725,451.877675,546.31635
473.10795,,457.07205,452.0581,546.92275
473.16695,,457.140325,452.15875,548.00555
473.2503,,457.261825,452.252725,548.5863
473.2523,,457.416575,452.281425,549.11355
473.369625,,457.5351,452.29615,549.31585
473.3934,,457.6205,452.511425,549.4779
473.561175,,457.694775,452.585975,549.98985
473.758775,,457.797,452.652875,551.23905
473.97405,,457.913625,452.7432,551.561175
474.11195,,457.954625,452.7827,551.6202
474.14895,,458.029075,452.84395,551.761875
474.216725,,458.096425,452.895525,552.425275
474.2714,,458.202875,453.4854,552.839225
474.324,,458.358375,453.7156,552.847475
474.3694,,458.47315,453.7613,552.8955
474.44915,,458.93675,453.97725,553.655475
474.5672,,459.0563,454.04315,553.672
474.598325,,459.088925,454.06785,553.68855
474.650275,,459.1567,454.181575,553.820275
474.736225,,459.2762,454.24685,553.982775
474.801675,,459.399575,454.329125,555.6235
475.19545,,459.434125,454.45335,556.0223
475.340925,,459.474325,454.477725,556.157175
475.402325,,459.655475,454.719825,556.46125
475.510825,,459.7459,454.8177,556.719575
475.575275,,460.028475,454.97885,557.431425
