SPK_SPKC01a,SPK_SPKC03a,SPK_SPKC03b,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC11a
254.790375,193.695375,333.666575,315.42185,702.6481,314.412025,97.82135
254.88975,193.824675,333.700525,316.13515,703.111425,314.4465,97.851525
254.975625,194.0647,333.960925,316.180975,703.1425,314.562875,98.0899
255.1744,194.1076,333.996825,316.234375,703.1996,314.7133,98.10855
255.219275,194.124475,334.1304,316.884375,703.253625,314.7528,98.12165
255.35635,194.1283,334.193475,317.153075,703.595125,314.87845,98.137025
255.3596,194.2542,334.24225,317.2357,703.736025,314.914425,98.2215
255.500775,194.356975,334.325025,317.4055,703.80755,314.99585,98.252425
255.580925,194.512875,334.4111,317.515875,703.896575,315.041275,98.2653
255.742425,194.5941,334.41215,317.919475,703.984,315.0623,98.288525
255.839225,194.66565,334.443675,318.146925,704.748275,315.0781,98.329225
255.95555,194.76295,334.4995,318.295825,704.857925,315.124975,98.481275
256.0184,194.76455,334.5914,318.358925,704.901025,315.332375,98.69175
256.026525,194.97105,334.771925,318.6104,705.261375,315.482625,98.830075
256.090175,195.003275,334.831175,318.61835,705.303575,315.663925,98.894475
256.197275,195.01125,334.98,318.8193,705.3682,316.006675,98.95875
256.3435,195.070625,335.01725,318.85625,706.1942,316.040675,98.9841
256.60495,195.080375,335.078275,318.886575,706.210525,316.261175,99.017175
256.756175,195.21855,335.1573,318.931175,706.34315,316.347825,99.07705
256.968225,195.291525,335.195125,319.582125,706.685575,316.5128,99.120975
257.0529,195.32345,335.2252,319.748225,706.733325,316.548375,99.37495
257.153825,195.4925,335.2617,319.960025,706.74415,316.5769,99.4069
257.710425,195.565075,335.3096,320.145975,706.75915,316.589575,99.468575
257.742975,195.58495,335.4366,320.46645,707.017475,316.744375,99.490175
257.9733,195.616575,335.54285,320.826025,707.302225,316.80095,99.6649
258.1351,195.685425,335.6015,321.27025,708.217275,317.113125,99.72085
258.292075,195.880375,335.772625,321.68055,708.267725,317.255275,99.869575
258.474525,195.954275,335.80935,321.743275,708.578725,317.32975,99.915075
258.65185,196.0075,335.83825,321.92485,709.23985,317.37575,100.122825
258.7801,196.076325,335.928125,321.948975,709.475975,317.4159,100.14135
258.847625,196.07885,336.013975,322.112875,709.6586,317.743025,100.15705
259.23335,196.1249,336.075675,322.2432,709.721175,317.836425,100.168425
259.447175,196.259875,336.08715,322.445425,710.17385,317.9715,100.179825
259.639275,196.656725,336.11925,322.701975,710.413575,318.0796,100.1926
259.721075,196.676075,336.145225,322.84895,710.77775,318.156025,100.21535
260.13635,196.93705,336.152325,322.9713,710.943775,318.168575,100.226
260.175125,196.9574,336.2091,323.296,711.140325,318.299725,100.239725
260.32475,197.0934,336.246675,323.737675,711.4215,318.650275,100.247725
260.41625,197.19555,336.259125,323.8114,711.434825,318.8156,100.2691
260.478575,197.3024,336.31455,323.92455,711.50885,318.873925,100.28945
260.56885,197.312625,336.32475,324.044775,711.557125,318.893725,100.3278
260.671525,197.3319,336.385825,324.0959,711.904925,319.085175,100.352575
260.78485,197.37245,336.436225,324.426425,712.01005,319.424275,100.40445
261.00125,197.433225,336.550125,324.517575,712.102825,319.63325,100.607675
261.010575,197.49945,336.590125,324.5826,712.197,319.907875,100.681375
261.078625,197.881425,336.617425,324.6581,712.391125,319.9547,100.8623
261.3734,197.909825,336.68685,324.746025,712.556175,320.061025,100.9159
261.6093,197.96,336.72,324.833675,712.60945,320.1225,100.953075
261.745925,198.0003,336.819025,324.90955,712.662625,320.1717,101.176275
262.26345,198.0123,336.871825,325.020825,712.935075,320.302875,101.191575
262.4256,198.022175,336.884175,325.1228,713.14975,320.353625,101.213225
262.78425,198.0576,337.00005,325.180425,713.15655,320.4969,101.33875
262.8018,198.2565,337.076425,325.337825,713.1669,320.8802,101.6412
262.889375,198.361175,337.107775,325.471625,713.23515,320.954325,102.8739
262.987875,198.488925,337.12355,325.5204,713.243175,321.573125,103.253425
263.091875,198.507675,337.1748,325.79075,713.411325,321.6464,103.345225
263.158625,198.638325,337.33125,325.844925,714.083925,321.67875,103.382475
263.213125,198.776225,337.432875,325.930275,714.1417,321.876625,103.46205
263.261175,198.831175,337.492225,326.43305,714.53045,322.000975,103.805975
263.355,198.854525,337.641275,326.799125,714.699475,322.052925,103.836175
263.40725,198.874875,337.679975,326.8849,714.945725,322.1087,103.868975
263.49545,198.95255,337.682175,327.089625,715.197175,322.17145,103.91295
263.57725,199.032775,337.76255,327.152975,715.248825,322.293275,103.93995
263.70015,199.2075,337.853375,327.20525,715.52195,322.535525,104.02125
263.818425,199.353525,337.906825,327.257225,716.386475,322.7155,104.029725
263.829775,199.4975,337.923375,327.31485,716.587725,322.7275,104.23985
263.920725,199.5747,338.092525,327.4586,716.8571,322.731075,104.306925
264.00935,199.615025,338.179925,327.56945,716.880675,322.83155,104.389925
264.0969,199.8695,338.321875,327.579075,717.171375,322.868275,104.39905
264.166,199.94815,338.427075,327.6773,718.127325,322.9769,104.40435
264.236925,200.10195,338.467525,327.8056,718.321125,323.139125,104.41055
264.309475,200.11975,338.541075,327.94655,719.002375,323.26375,104.4238
264.388775,200.1227,338.590475,328.280825,719.175575,323.294125,104.42695
264.49825,200.12625,338.623775,328.469975,719.41625,323.512325,104.43695
264.5201,200.299975,338.68505,329.011775,719.493075,323.594025,104.446325
264.6625,200.488275,338.745575,329.372975,719.7658,323.632725,104.455275
264.6751,200.538825,338.7643,330.0224,720.530175,323.679,104.48215
264.9215,200.59955,338.784775,330.1731,720.7825,323.801475,104.496525
265.145225,200.632825,338.845825,330.372775,720.8047,323.8131,104.5701
265.151125,201.1059,338.940375,330.503625,720.85805,323.844975,104.580725
265.32545,201.21045,338.95805,330.543675,720.881725,323.863375,104.646125
265.42825,201.253225,338.996825,330.932875,721.060525,323.903025,104.667425
265.51095,201.515025,339.097475,331.060925,721.327475,324.2399,104.695
265.616,201.57665,339.221425,331.388325,721.5417,324.370475,104.696625
265.715325,201.77395,339.293125,331.978,721.57915,324.58755,104.7513
265.961475,201.7852,339.398725,332.102625,722.139475,324.64725,104.767675
266.165125,201.815425,339.4922,332.209125,722.19265,324.8603,104.8258
266.2102,201.838575,339.5654,332.252325,723.548625,324.9536,105.12465
266.2485,202.146575,339.663825,332.257075,723.952075,324.9845,105.149675
266.282625,202.255275,339.748625,332.34965,723.996,325.0333,105.172575
266.2861,202.469375,339.758575,332.381625,724.009925,325.0753,105.192975
266.360325,202.55305,339.9768,332.4473,724.453025,325.223825,105.208575
266.5275,202.60615,340.21965,332.6758,724.74465,325.2564,105.2959
266.641275,202.662275,340.66585,332.922975,725.49975,325.27615,105.31235
266.851025,202.69345,340.737675,333.121625,725.556475,325.312075,105.3482
266.932025,202.72095,341.601325,333.5094,725.9795,325.3516,105.374975
267.016725,202.7627,342.281975,333.560625,726.030075,325.451075,105.5083
267.158425,202.812775,342.5924,333.59495,726.48395,325.522875,105.56655
267.185575,202.86735,343.0279,333.673475,726.70425,325.581725,106.17755
267.3103,202.91935,343.178175,333.76325,726.75835,325.61725,106.200175
267.443025,203.09825,343.31735,333.9607,726.7864,325.74745,106.219675
267.627675,203.13995,343.3732,334.08645,726.81705,325.92585,106.4313
267.69975,203.153175,343.45875,334.193325,727.035325,325.988825,106.80945
267.7765,203.318875,343.48365,334.2759,727.118175,326.3364,106.91525
268.0864,203.38,343.5617,334.46205,727.46325,326.4468,107.0127
268.2573,203.4368,343.879625,334.53885,727.487725,326.475425,107.44005
268.375925,203.752825,343.9475,334.732475,727.900875,326.715175,107.6814
268.483625,203.9723,344.08875,334.883975,728.377375,326.823125,107.832175
268.54135,204.005725,344.16955,335.026875,728.599625,326.835725,108.0226
268.637725,204.0724,344.267475,335.1055,728.8566,326.86395,108.041075
268.746925,204.121725,344.277475,335.16225,728.889225,326.872025,108.0582
268.757,204.1604,344.324125,335.211925,728.983825,327.2112,108.552
268.846,204.19635,344.344925,335.4359,729.063875,327.2299,108.59335
268.92675,204.362025,344.412025,335.560525,729.3322,327.255175,108.648025
269.0118,204.4185,344.447175,335.6247,729.700875,327.2715,108.684775
269.2742,204.59355,344.502525,335.79225,730.69555,327.290575,108.702725
269.390425,204.615325,344.54365,335.847475,730.891025,327.31635,108.71605
269.5097,204.7098,344.61345,336.08995,731.0569,327.484725,108.741125
269.57115,204.8096,344.712425,336.09165,731.203475,327.80835,108.778525
269.680575,204.826275,344.757075,336.120375,731.4897,327.855525,108.8061
269.893475,204.903075,344.8044,336.164575,731.5765,327.9294,108.863425
269.94755,204.97515,344.8401,336.28155,731.6341,327.985825,108.956925
270.032825,205.030925,344.887125,336.29735,731.785175,328.008225,109.006125
270.047825,205.082625,344.9262,336.735375,732.039675,328.1269,109.052825
270.152325,205.11435,344.99445,336.879625,732.140225,328.1676,109.24245
270.1607,205.25465,345.125,336.927175,732.358925,328.203075,109.2897
270.3006,205.380975,345.1998,336.980775,732.3807,328.237125,109.348675
270.372675,205.4198,345.24415,337.106375,732.421225,328.299875,109.576325
270.4103,205.4429,345.2987,337.142625,732.67455,328.331875,109.836975
270.444325,205.63095,345.35695,337.657125,733.405975,328.363525,109.850125
270.49745,205.730125,345.492725,337.674125,733.607025,328.4613,109.895175
270.531475,205.886725,345.5974,337.6755,734.669775,328.737375,109.913725
270.6378,205.96465,345.6784,337.7538,734.67315,328.76395,109.957075
270.686625,206.1355,345.8038,337.8064,735.6494,328.776175,110.02765
270.729475,206.27315,345.892075,338.17885,735.98435,328.78925,110.1557
270.88355,206.463325,346.038525,338.2612,736.081675,328.856875,110.163875
270.929775,206.62675,346.0806,338.3175,736.25135,328.8938,110.184825
270.98595,206.67325,346.17105,338.60085,736.371075,329.001325,110.206825
271.23355,206.738925,346.468675,338.6388,736.54565,329.046325,110.2561
271.54625,206.82085,346.5256,338.72035,737.07795,329.16975,110.339725
271.581325,206.942375,346.6772,338.868,737.2234,329.1797,110.633425
271.923825,207.156725,346.74115,339.136625,737.246475,329.2022,110.68895
272.120175,207.370675,346.8682,339.2134,737.342025,329.266125,110.70325
272.320125,207.529,346.917975,339.325825,737.597675,329.329525,110.7185
272.64245,207.53965,346.9541,339.428775,737.788775,329.3415,110.75745
272.74615,207.625775,346.957075,339.5142,737.806675,329.4047,110.8065
272.8244,207.992,346.994875,339.60175,737.840875,329.47545,110.833275
272.901425,208.054625,347.031,339.604075,738.03325,329.57955,110.860775
273.0438,208.1274,347.103425,340.1364,738.056975,329.60495,111.050925
273.11625,208.27765,347.15405,340.19405,738.971775,329.685375,111.054775
273.268425,208.338175,347.215975,340.4346,739.10695,329.729475,111.073175
273.318625,208.587775,347.31755,340.48585,739.160825,329.785175,111.07785
273.43085,208.64615,347.35375,340.817625,740.26055,329.94105,111.093125
273.62745,208.672,347.417175,340.9209,740.53685,330.0519,111.10825
273.89715,208.84305,347.4462,341.141925,740.550725,330.0949,111.486375
274.002425,208.8973,347.49205,341.303475,740.9422,330.113275,111.666475
274.0972,208.913275,347.671975,341.57605,741.40635,330.141275,111.729425
274.233575,209.26345,347.810725,341.647975,741.436,330.2252,111.754725
274.2903,209.352725,347.9624,341.9123,741.575275,330.459275,111.76275
274.376225,209.48595,348.06015,341.9768,742.37395,330.553775,111.779375
274.51735,209.6441,348.192725,342.03215,742.5498,330.64065,111.794475
274.6159,209.732725,348.22065,342.557975,742.55555,330.725975,111.81395
274.72625,210.102925,348.304525,342.60695,742.71215,330.83165,111.883225
274.8652,210.168525,348.337875,342.7607,742.7524,330.8831,112.056
275.097975,210.20885,348.4596,342.8411,743.085925,330.951725,112.10025
275.29695,210.311825,348.52355,342.92015,743.199875,331.0673,112.1277
275.369175,210.3866,348.64985,343.239475,743.4029,331.113175,112.154025
275.56925,210.609975,348.700775,343.4377,743.62655,331.213,112.1569
275.733325,210.6403,348.762925,343.488475,743.6651,331.2929,112.306325
275.847525,210.880475,348.804975,343.499275,743.895075,331.3579,112.434425
275.97695,210.918775,348.8707,343.6213,744.0029,331.394475,112.47275
276.04325,210.9945,348.98655,343.75115,744.1403,331.434425,112.515875
276.067225,211.04225,349.021425,343.946,744.320825,331.458275,112.55215
276.166325,211.1894,349.06185,344.0391,744.363275,331.4773,112.625225
276.224625,211.30835,349.194425,344.181125,744.4104,331.491875,112.692875
276.257675,211.7159,349.296075,344.305125,744.6581,331.5186,112.716
276.326825,211.7553,349.45445,344.5102,744.73695,331.5465,112.759275
276.3983,211.88045,349.5586,344.676125,745.0169,331.588275,113.05365
276.48345,211.92025,349.65305,344.91745,745.48235,331.646475,113.06055
276.566125,212.063325,349.785475,344.99975,745.514775,331.8684,113.102025
276.613975,212.143125,349.95945,345.06765,745.795175,331.918725,113.109675
276.7012,212.4801,350.22805,345.12585,746.315175,332.029325,113.14255
276.76515,212.52655,350.355625,345.392125,746.529575,332.249775,113.185475
276.81295,212.651175,350.409275,345.4637,746.664125,332.28765,113.228975
276.882725,212.854975,350.43815,345.68535,746.868575,332.352525,113.3
276.925375,212.907525,350.513675,345.833825,747.02,332.404425,113.374825
277.007125,213.267075,350.914425,345.907,747.31255,332.439525,113.396
277.022775,213.31475,350.991575,345.967075,747.4978,332.6556,113.421725
277.119675,213.323275,351.42175,346.017625,747.59235,332.775675,113.46555
277.229475,213.50215,351.527125,346.337675,748.04365,332.8512,113.5811
277.339825,213.5822,351.555425,346.42895,748.25245,332.89295,113.6988
277.5424,213.590425,351.6034,346.56095,748.49515,332.945175,113.8666
277.656825,213.671225,351.64705,346.65925,748.818125,332.982125,113.895675
277.729375,213.886,351.719075,346.894925,750.046825,333.0073,114.023725
277.777575,214.749375,351.83575,346.911075,750.29385,333.02735,114.165725
277.8892,214.830175,352.007275,347.224775,750.332175,333.1539,114.429
277.905075,214.84865,352.023075,347.28155,751.186875,333.209725,114.509525
277.967025,214.902,352.2244,347.31375,751.3248,333.30265,114.702475
277.97585,214.93305,352.321775,347.463075,751.462475,333.3471,114.832975
278.073175,214.99865,352.3891,347.541675,751.634275,333.38115,114.884975
278.221125,215.16995,352.4998,347.662225,751.82465,333.409375,114.937925
278.317875,215.312375,352.928275,347.704125,752.081475,333.436775,114.955775
278.3943,215.6049,353.04555,348.039275,752.143325,333.549,114.99035
278.5227,215.623025,353.103375,348.20435,752.294025,333.692475,115.00685
278.60885,215.698475,353.2647,348.25095,752.59095,333.7191,115.02125
278.660325,215.75595,353.333375,348.2946,752.6128,333.7379,115.031575
278.925625,215.777575,353.385025,348.450975,753.294925,333.753775,115.060525
279.020475,215.799325,353.436225,348.607825,753.334125,333.7745,115.08485
279.048175,215.859325,353.5453,349.023925,753.916325,333.83295,115.2301
279.068875,215.8674,353.63135,349.161375,753.973625,333.983,115.3767
279.114325,215.932375,353.6954,349.2233,754.19755,334.09255,115.401475
279.215325,216.005975,353.7739,349.26165,754.51955,334.133125,115.53965
279.3518,216.015325,353.80405,349.525525,754.637775,334.19975,115.5604
279.655375,216.0533,353.915025,349.82625,754.7649,334.226375,115.6573
279.6948,216.147075,354.053125,349.952,754.9322,334.326225,115.7536
279.741825,216.178875,354.53545,349.977875,754.97005,334.351425,115.7816
279.817125,216.264625,354.608375,350.065175,755.271,334.669425,115.80145
280.10185,216.2951,354.718975,350.18025,755.378525,334.699575,115.8375
280.214725,216.33545,354.731,350.242425,755.48215,334.788575,115.881275
280.456125,216.37035,354.848125,350.335175,756.1233,334.85575,115.99275
280.628275,216.4236,354.8646,350.397325,756.3475,334.957925,116.013975
280.646775,216.549025,355.009225,350.4493,756.463775,334.98475,116.043225
280.730475,216.557375,355.147075,350.546025,756.69205,335.006275,116.05735
280.853525,216.6118,355.1951,350.6145,756.7548,335.065125,116.06885
281.1306,216.64665,355.2346,350.671625,757.10235,335.109175,116.07865
281.139175,216.766075,355.256275,350.8779,757.245875,335.129825,116.091975
281.332975,216.777225,355.29275,350.904825,757.30625,335.139175,116.186175
