SPK_SPKC08a (no opto-tagging),SPK_SPKC10a (inhi),SPK_SPKC11a (exc),SPK_SPKC12a (no response),SPK_SPKC12b (exc),SPK_SPKC14a (short inhi)
,102.044325,117.80335,,138.6237,114.81245
,102.048775,117.834225,,138.6468,114.8209
,102.05875,117.864825,,138.6734,114.83035
,102.074775,117.89605,,138.692575,114.83165
,102.0962,117.935775,,138.7111,114.841025
,102.124675,117.96815,,138.729875,114.850475
,102.1727,118.020875,,138.74705,114.863425
,102.1847,118.025275,,138.7698,114.881325
,102.25575,118.0366,,138.781725,114.8935
,102.291075,118.050325,,138.7925,114.90945
,102.3006,118.058675,,138.81175,114.9241
,102.30695,118.073375,,138.833475,114.9354
,102.328375,118.087825,,138.85665,114.954325
,102.337575,118.0891,,138.877875,114.970025
,102.347875,118.0979,,138.898625,114.984125
,102.3878,118.103475,,138.917175,115.00955
,102.399825,118.11,,138.935675,115.024325
,102.4237,118.119125,,138.950675,115.038525
,102.4523,118.12495,,138.978575,115.0626
,102.47625,118.132775,,138.99085,115.087575
,102.5112,118.1394,,139.017075,115.1133
,102.534225,118.1469,,139.04505,115.143525
,102.595775,118.15785,,139.09585,115.164875
,102.621725,118.168075,,139.13245,115.2218
,102.645575,118.177075,,139.1681,115.272775
,102.6825,118.2018,,139.211025,115.286825
,102.718325,118.21315,,139.23335,115.2983
,102.749425,118.238575,,139.2563,115.303425
,102.75135,118.256125,,139.26515,115.310475
,102.770875,118.272725,,139.28005,115.31665
,102.7841,118.290225,,139.29265,115.334275
,102.793125,118.317275,,139.309825,115.343275
,102.796725,118.34455,,139.331875,115.3541
,102.810275,118.38475,,139.3488,115.365675
,102.820125,118.415825,,139.36125,115.37785
,102.83655,118.46065,,139.3799,115.392875
,102.8492,118.483625,,139.3922,115.407075
,102.858925,118.508175,,139.418125,115.424925
,102.870075,118.527325,,139.435425,115.4376
,102.89975,118.54615,,139.45415,115.449625
,102.921075,118.553825,,139.49615,115.461775
,102.9325,118.562975,,139.533625,115.472125
,102.946275,118.575,,139.592725,115.484125
,102.97055,118.58255,,139.632025,115.49285
,102.992175,118.592575,,139.6631,115.51285
,103.013175,118.6094,,139.683475,115.523825
,103.030925,118.6204,,139.68985,115.53425
,103.05455,118.6452,,139.71125,115.54525
,103.08555,118.657575,,139.726825,115.55485
,103.104275,118.663875,,139.735525,115.575225
,103.1197,118.67505,,139.743875,115.586275
,103.154075,118.697375,,139.757,115.611475
,103.18695,118.7146,,139.76775,115.6296
,103.212275,118.742425,,139.77935,115.6601
,103.2246,118.789725,,139.795775,115.7277
,103.23515,118.81005,,139.820575,115.7872
,103.239675,118.875625,,139.828375,115.79445
,103.248075,118.910325,,139.839425,115.80435
,103.2702,118.927075,,139.8509,115.81235
,103.278225,118.9379,,139.85985,115.8231
,103.289975,118.948975,,139.892625,115.8335
,103.3266,118.95805,,139.9065,115.841475
,103.343725,118.973075,,139.9273,115.858725
,103.3632,118.989775,,139.9414,115.8661
,103.380475,118.999025,,139.957525,115.875175
,103.40895,119.011925,,139.979025,115.8829
,103.43,119.03425,,140.00275,115.8908
,103.473125,119.05315,,140.0354,115.901225
,103.5004,119.0787,,140.07055,115.90855
,103.53635,119.1044,,140.0993,115.918025
,103.553175,119.1248,,140.1295,115.9273
,103.57625,119.14185,,140.156425,115.93825
,103.603725,119.174175,,140.186625,115.94865
,103.6445,119.183525,,140.212325,115.9645
,103.658125,119.20185,,140.223025,115.97555
,103.667825,119.23185,,140.2389,115.9884
,103.677425,119.25945,,140.25025,116.008525
,103.688,119.27475,,140.259775,116.030675
,103.69805,119.29345,,140.287275,116.054325
,103.717325,119.3069,,140.298925,116.07425
,103.7713,119.3197,,140.317,116.08055
,103.80875,119.335125,,140.331725,116.1024
,103.829075,119.372325,,140.344725,116.12775
,103.849175,119.395075,,140.3558,116.150275
,103.854825,119.4109,,140.365975,116.16985
,103.8794,119.42625,,140.382425,116.185125
,103.917175,119.44265,,140.40035,116.2008
,103.94695,119.456425,,140.433675,116.2163
,103.9745,119.468925,,140.468425,116.22965
,103.999525,119.5084,,140.516375,116.240675
,104.02335,119.5231,,140.55785,116.2656
,104.04865,119.557,,140.596075,116.280175
,104.05965,119.568,,140.626075,116.29425
,104.080325,119.577625,,140.645975,116.30465
,104.08235,119.594,,140.6527,116.31755
,104.088625,119.61855,,140.66015,116.32575
,104.097175,119.62775,,140.663625,116.32975
,104.1099,119.628775,,140.667625,116.3333
,104.1285,119.64305,,140.6741,116.338275
,104.159325,119.663325,,140.685725,116.34225
,104.208175,119.6756,,140.69385,116.359225
,104.242075,119.69005,,140.701275,116.3629
,104.26645,119.7062,,140.709775,116.373925
,104.29765,119.7237,,140.7286,116.3881
,104.31795,119.741825,,140.743625,116.395025
,104.3238,119.759225,,140.761325,116.399525
,104.355425,119.778825,,140.77565,116.409025
,104.37165,119.80735,,140.804,116.4139
,104.3827,119.838725,,140.837475,116.4185
,104.395175,119.86435,,140.845375,116.423525
,104.404675,119.891925,,140.859575,116.42845
,104.4324,119.918125,,140.874075,116.433725
,104.453125,119.930975,,140.89045,116.43985
,104.4656,119.947575,,140.9328,116.444375
,104.472775,119.968275,,140.9535,116.4504
,104.47955,119.9789,,140.978125,116.45945
,104.5033,119.982275,,140.994175,116.466425
,104.53755,119.9953,,141.029425,116.47365
,104.568325,120.003375,,141.061675,116.480725
,104.598225,120.025,,141.102025,116.487425
,104.6142,120.034525,,141.1342,116.494225
,104.635775,120.04555,,141.146475,116.513225
,104.6493,120.0586,,141.1661,116.533525
,104.6565,120.070525,,141.18085,116.544225
,104.663875,120.083075,,141.200375,116.567125
,104.675075,120.099575,,141.207775,116.580675
,104.683825,120.1233,,141.217825,116.58645
,104.690125,120.14765,,141.2321,116.59145
,104.695175,120.178375,,141.244675,116.595375
,104.6993,120.196525,,141.265925,116.596475
,104.704,120.21905,,141.285275,116.6252
,104.708325,120.25295,,141.3038,116.6317
,104.72405,120.274025,,141.32595,116.64035
,104.749625,120.293875,,141.344575,116.649225
,104.75755,120.327925,,141.38025,116.666075
,104.776675,120.353325,,141.4085,116.677725
,104.78725,120.356275,,141.442475,116.691475
,104.788825,120.401875,,141.462575,116.702175
,104.804625,120.4154,,141.48995,116.723175
,104.823575,120.4264,,141.526325,116.737925
,104.8386,120.43565,,141.545025,116.76495
,104.85405,120.4425,,141.552875,116.797
,104.8773,120.45285,,141.570975,116.824525
,104.888975,120.4628,,141.5795,116.8629
,104.89565,120.47005,,141.591575,116.876
,104.907875,120.47945,,141.597725,116.88675
,104.923625,120.4883,,141.60655,116.8957
,104.939325,120.492425,,141.61965,116.904925
,104.955225,120.49715,,141.64495,116.91285
,104.958425,120.508125,,141.660025,116.9205
,104.976325,120.51775,,141.70205,116.927975
,104.995925,120.5269,,141.72105,116.93605
,105.00445,120.537775,,141.733925,116.94455
,105.01435,120.550825,,141.7486,116.954125
,105.016725,120.565725,,141.761475,116.960925
,105.033575,120.579825,,141.77825,116.9718
,105.0518,120.586525,,141.802975,116.981425
,105.072,120.59295,,141.820125,116.990575
,105.0735,120.6073,,141.84,117.004225
,105.109225,120.61235,,141.853125,117.012425
,105.143725,120.63065,,141.860175,117.0284
,105.178125,120.65745,,141.868,117.052675
,105.203175,120.690525,,141.87245,117.073275
,105.246625,120.7198,,141.877825,117.0897
,105.26605,120.74245,,141.8827,117.115025
,105.297325,120.7739,,141.888225,117.1302
,105.326275,120.795175,,141.8943,117.1513
,105.34185,120.8137,,141.916775,117.1672
,105.361975,120.851625,,141.926925,117.1785
,105.370725,120.87105,,141.9399,117.18875
,105.382625,120.888375,,141.960675,117.196175
,105.38995,120.908675,,141.977525,117.203425
,105.398425,120.926875,,141.995875,117.2146
,105.400125,120.944325,,142.0103,117.22495
,105.4113,120.959175,,142.01955,117.2341
,105.416025,120.97165,,142.030875,117.255075
,105.43595,120.985825,,142.0434,117.2565
,105.4585,121.003425,,142.055375,117.263025
,105.470075,121.013375,,142.089475,117.286025
,105.48595,121.025575,,142.099525,117.29865
,105.513125,121.044975,,142.117025,117.3124
,105.527025,121.056775,,142.1321,117.332675
,105.552125,121.072875,,142.14375,117.3435
,105.57105,121.100375,,142.156075,117.35185
,105.595,121.12405,,142.1759,117.3765
,105.612875,121.148675,,142.195825,117.392975
,105.640675,121.1565,,142.2321,117.4184
,105.671875,121.164,,142.256175,117.45895
,105.692325,121.177975,,142.287,117.49765
,105.73835,121.1941,,142.311725,117.551025
,105.760875,121.205825,,142.33015,117.566475
,105.771175,121.21675,,142.365775,117.58295
,105.782325,121.224375,,142.396525,117.599925
,105.799925,121.230875,,142.40595,117.6129
,105.814425,121.24125,,142.4168,117.62225
,105.82275,121.247675,,142.427375,117.635375
,105.8356,121.2549,,142.44005,117.655275
,105.8481,121.26765,,142.45855,117.667725
,105.8578,121.27785,,142.471575,117.682325
,105.8624,121.2853,,142.5094,117.6962
,105.8986,121.29655,,142.527925,117.7416
,105.914775,121.306075,,142.53685,117.75835
,105.944225,121.332675,,142.558775,117.769975
,105.962525,121.347475,,142.5804,117.7882
,105.98535,121.3615,,142.601325,117.806575
,106.01685,121.38205,,142.61455,117.82415
,106.0507,121.41865,,142.645375,117.839
,106.051775,121.4423,,142.659325,117.86545
,106.0721,121.463925,,142.686675,117.8824
,106.098075,121.4958,,142.69905,117.898525
,106.108875,121.52075,,142.71455,117.948275
,106.110075,121.537575,,142.729175,117.98655
,106.128575,121.553175,,142.7486,118.04385
,106.152875,121.563825,,142.7592,118.069825
,106.166525,121.579725,,142.781375,118.091125
,106.170825,121.600275,,142.806425,118.1245
,106.182,121.631075,,142.837875,118.135475
,106.1978,121.633925,,142.863975,118.145175
,106.213325,121.654175,,142.893025,118.152025
,106.2361,121.678475,,142.913425,118.171225
,106.245075,121.704275,,142.935625,118.1785
,106.25185,121.7481,,142.9529,118.18635
,106.265225,121.779925,,142.963875,118.19475
,106.27375,121.8152,,142.973675,118.2053
,106.27535,121.84025,,142.98355,118.2143
,106.304025,121.868875,,142.996425,118.22505
,106.3221,121.90005,,143.009075,118.234375
,106.342375,121.92025,,143.0251,118.2454
,106.359475,121.932725,,143.0502,118.254325
,106.386625,121.95475,,143.070025,118.265125
,106.4265,121.970425,,143.093875,118.2903
,106.444,121.97645,,143.115725,118.305525
,106.459175,121.988725,,143.132475,118.31785
,106.49525,121.99685,,143.14225,118.33465
,106.53015,122.009925,,143.151375,118.350375
,106.552075,122.0224,,143.164575,118.3733
,106.584175,122.037725,,143.179525,118.39015
,106.596175,122.04745,,143.19275,118.44275
,106.6042,122.06255,,143.2077,118.5109
,106.609075,122.091225,,143.22165,118.5645
,106.6163,122.111025,,143.2428,118.572725
,106.628025,122.13635,,143.26265,118.582925
,106.6357,122.159,,143.274725,118.593
,106.64335,122.193325,,143.315425,118.607275
,106.648625,122.2191,,143.3335,118.6224
,106.66015,122.248875,,143.364175,118.638325
,106.67745,122.264725,,143.3913,118.647725
,106.68725,122.278725,,143.421625,118.6587
,106.69435,122.297725,,143.4469,118.66985
,106.735225,122.307625,,143.4711,118.68675
,106.74695,122.32545,,143.491325,118.70115
,106.764575,122.339225,,143.5075,118.7244
,106.774575,122.356525,,143.525775,118.74545
,106.812775,122.358025,,143.53695,118.771125
,106.8543,122.363825,,143.5496,118.7931
,106.880325,122.383225,,143.5627,118.8233
,106.914525,122.395,,143.5714,118.842925
,106.943625,122.41055,,143.592125,118.8626
,106.957025,122.43785,,143.625425,118.8886
,106.9729,122.4957,,143.64345,118.904325
,106.98695,122.5361,,143.6621,118.9205
,106.99795,122.568125,,143.687775,118.934725
,107.0054,122.584125,,143.70895,118.94565
,107.018075,122.611975,,143.72605,118.965075
,107.050475,122.630875,,143.742175,118.978575
,107.063625,122.644775,,143.765775,119.00185
,107.07135,122.661225,,143.773875,119.025775
,107.089125,122.677725,,143.7876,119.057875
,107.09775,122.698725,,143.7952,119.1106
,107.116075,122.713875,,143.806875,119.151925
,107.1319,122.73025,,143.818425,119.1892
,107.15165,122.742175,,143.823675,119.218125
,107.16575,122.7521,,143.8347,119.237275
,107.17745,122.7646,,143.85365,119.2537
,107.219525,122.78065,,143.87105,119.26595
,107.247225,122.794875,,143.8893,119.28075
,107.26235,122.8176,,143.910275,119.29485
,107.291525,122.86605,,143.919125,119.3116
,107.318925,122.89655,,143.932975,119.329375
,107.32595,122.9272,,143.9532,119.34145
,107.343025,122.955375,,143.962625,119.358025
,107.3612,122.978525,,143.97035,119.38265
,107.3764,122.99925,,143.98305,119.408025
,107.3947,123.002825,,143.993675,119.433175
,107.405375,123.008175,,144.00555,119.456325
,107.4247,123.022825,,144.032425,119.469825
,107.4407,123.0398,,144.0584,119.495125
,107.463075,123.047725,,144.0851,119.509225
,107.49575,123.05715,,144.1047,119.5145
,107.5223,123.07065,,144.1224,119.535525
,107.55925,123.082925,,144.131175,119.554975
,107.58095,123.090275,,144.146725,119.571425
,107.6073,123.0992,,144.1642,119.587275
,107.636,123.112,,144.178525,119.6014
,107.67295,123.122975,,144.20495,119.6163
,107.698825,123.1346,,144.22015,119.618475
,107.73325,123.15155,,144.226375,119.6322
,107.74865,123.17665,,144.238075,119.64855
,107.761375,123.19455,,144.253775,119.659125
,107.7788,123.21565,,144.273225,119.675975
,107.803175,123.231975,,144.3078,119.69225
,107.805275,123.256975,,144.335825,119.7097
,107.8219,123.2814,,144.381525,119.725625
,107.840025,123.3037,,144.4031,119.747775
,107.86155,123.324425,,144.4342,119.773575
,107.87255,123.371325,,144.457125,119.805325
,107.895775,123.40315,,144.478475,119.841475
,107.920675,123.441275,,144.482575,119.87935
,107.931975,123.470925,,144.4863,119.920175
,107.94525,123.491075,,144.502825,119.93875
,107.9607,123.5108,,144.53185,119.9596
,107.9724,123.526725,,144.55465,119.987925
,107.97535,123.541175,,144.56605,120.00245
,107.989975,123.5491,,144.573825,120.01225
,107.994525,123.56165,,144.582725,120.0223
,108.022,123.567225,,144.6058,120.031125
,108.081125,123.57415,,144.6308,120.040925
,108.097975,123.583075,,144.65495,120.050575
,108.1097,123.593575,,144.68225,120.062275
,108.141575,123.6101,,144.704325,120.070875
,108.174375,123.623775,,144.727575,120.07865
,108.199,123.632025,,144.759575,120.09085
,108.23565,123.640025,,144.787275,120.107825
,108.267825,123.6498,,144.817025,120.1182
,108.30795,123.659475,,144.843975,120.133025
,108.319975,123.666575,,144.8625,120.158625
,108.329925,123.682375,,144.8932,120.180075
,108.342425,123.69365,,144.927025,120.218325
,108.355075,123.708925,,144.95075,120.259225
,108.36155,123.727575,,144.988125,120.29115
,108.371325,123.737475,,144.99775,120.330075
,108.38055,123.764525,,145.00755,120.367025
,108.39145,123.7797,,145.01795,120.3897
,108.40215,123.794,,145.027325,120.40565
,108.415225,123.817775,,145.038325,120.4219
,108.426975,123.8225,,145.046425,120.43155
,108.441725,123.831125,,145.056425,120.445775
,108.447775,123.8407,,145.06635,120.457725
,108.4564,123.86275,,145.0761,120.468175
,108.468675,123.879775,,145.08605,120.48445
,108.48335,123.9019,,145.093825,120.49805
,108.4954,123.91835,,145.1081,120.511725
,108.526475,123.9345,,145.118325,120.530875
,108.54435,123.941175,,145.134275,120.5538
,108.560925,123.9683,,145.202075,120.585325
,108.5772,123.985775,,145.2105,120.6105
,108.654725,124.004025,,145.22125,120.6722
,108.676525,124.02245,,145.236525,120.703625
,108.7082,124.03705,,145.2647,120.726025
,108.7287,124.04875,,145.288325,120.7463
,108.771325,124.057525,,145.30225,120.776
,108.792025,124.082,,145.324175,120.8138
,108.805025,124.10575,,145.3556,120.84715
,108.811325,124.118175,,145.379875,120.871325
,108.819775,124.1322,,145.40275,120.89365
,108.8289,124.14315,,145.432525,120.9161
,108.844225,124.155525,,145.456375,120.94125
,108.860525,124.169075,,145.470975,120.959125
,108.877925,124.211325,,145.49925,120.9746
,108.894875,124.23405,,145.50185,120.99145
,108.89645,124.2559,,145.534175,121.0061
,108.912825,124.27445,,145.550725,121.015325
,108.938875,124.302625,,145.5635,121.029325
,108.965625,124.31625,,145.570275,121.051
,108.980325,124.336225,,145.58865,121.0744
,109.01175,124.3489,,145.605025,121.0993
,109.0399,124.36145,,145.614075,121.1243
,109.04285,124.363775,,145.6191,121.149675
,109.072725,124.369875,,145.62485,121.16355
,109.100575,124.3895,,145.636975,121.188625
,109.124825,124.39815,,145.64235,121.207525
,109.1547,124.4153,,145.649125,121.22665
,109.179475,124.4195,,145.664425,121.24165
,109.200675,124.451,,145.6691,121.2544
,109.22865,124.466825,,145.67575,121.272025
,109.2596,124.4824,,145.685925,121.27335
,109.285125,124.51755,,145.713475,121.288275
,109.29695,124.529475,,145.725,121.30405
,109.308475,124.541625,,145.742475,121.32825
,109.33485,124.55525,,145.760275,121.35295
,109.355675,124.5659,,145.78805,121.371675
,109.366525,124.583175,,145.8087,121.3955
,109.38435,124.60695,,145.827325,121.424775
,109.398575,124.62475,,145.849525,121.4487
,109.409525,124.6469,,145.87515,121.465075
,109.418125,124.6616,,145.888875,121.484375
,109.425025,124.679225,,145.91865,121.495
,109.44455,124.69145,,145.9306,121.51205
,109.45315,124.713375,,145.943025,121.5498
,109.458025,124.7332,,145.954775,121.56375
,109.463275,124.758325,,145.963175,121.5913
,109.4743,124.79465,,145.97425,121.611025
,109.4817,124.811075,,145.9862,121.63655
,109.49835,124.828825,,146.001975,121.656075
,109.504925,124.8542,,146.01595,121.6743
,109.514025,124.878825,,146.046375,121.695175
,109.525575,124.892075,,146.05655,121.718575
,109.536175,124.918325,,146.0729,121.738025
,109.542225,124.933,,146.08835,121.7678
,109.55045,124.95215,,146.116175,121.79445
,109.55885,124.97285,,146.141325,121.832425
