SPK_SPKC04a (no effect),SPK_SPKC08a (excited)
,437.670875
,437.75625
,437.794775
,437.8754
,437.92
,437.971325
,438.13155
,438.1578
,438.199525
,438.299925
,438.329925
,438.357675
,438.38485
,438.4254
,438.445275
,438.49145
,438.570225
,438.626075
,438.664475
,438.687575
,438.834625
,438.968675
,438.982775
,439.0124
,439.058225
,439.072525
,439.257375
,439.32245
,439.35965
,439.42425
,439.50745
,439.64285
,439.67855
,439.7012
,439.7049
,439.732
,439.806375
,439.872325
,439.944575
,439.987675
,440.15675
,440.1631
,440.219225
,440.28695
,440.3137
,440.4315
,440.473325
,440.753125
,440.809525
,440.8579
,440.89405
,441.01635
,441.07385
,441.12155
,441.16615
,441.25135
,441.2723
,441.281775
,441.2965
,441.31735
,441.335675
,441.370875
,441.43375
,441.47295
,441.554225
,441.6676
,441.712675
,441.7374
,441.8446
,442.07965
,442.144825
,442.18095
,442.222375
,442.31825
,442.3281
,442.455275
,442.4914
,442.5174
,442.5334
,442.55415
,442.581775
,442.615275
,442.6381
,442.69205
,442.707925
,442.783325
,442.8132
,442.828975
,443.122575
,443.13365
,443.169725
,443.182575
,443.231775
,443.251975
,443.27355
,443.28805
,443.2957
,443.356175
,443.4546
,443.480275
,443.50145
,443.5444
,443.59905
,443.611975
,443.618775
,443.74815
,443.7805
,443.828775
,443.9061
,443.931325
,444.00325
,444.098975
,444.161975
,444.20345
,444.221425
,444.259025
,444.296675
,444.3293
,444.378675
,444.439475
,444.5236
,444.577675
,444.62225
,444.655125
,444.690225
,444.8174
,444.8879
,444.929375
,445.0645
,445.209825
,445.2361
,445.28615
,445.327575
,445.366975
,445.428575
,445.4896
,445.53605
,445.597975
,445.637225
,445.7089
,445.7568
,445.815925
,445.923025
,446.040525
,446.0554
,446.122625
,446.1632
,446.187275
,446.2613
,446.331
,446.369125
,446.43015
,446.447425
,446.511275
,446.5299
,446.6103
,446.6227
,446.725675
,446.906875
,446.933125
,446.970625
,447.02135
,447.095975
,447.196225
,447.2348
,447.278125
,447.329775
,447.386075
,447.584425
,447.630825
,447.687125
,447.7876
,447.828425
,447.985375
,448.02235
,448.25465
,448.296375
,448.3336
,448.383475
,448.436425
,448.4878
,448.60495
,448.67315
,448.7765
,448.807075
,448.861175
,448.897775
,448.951225
,448.9978
,449.26305
,449.390375
,449.450925
,449.476925
,449.5467
,449.72215
,449.93205
,450.07715
,450.372525
,450.4489
,450.47955
,450.4994
,450.503875
,450.6207
,450.701975
,450.732325
,450.8818
,450.937475
,450.945525
,451.03585
,451.0643
,451.144625
,451.174575
,451.212725
,451.269325
,451.348975
,451.38
,451.501875
,451.5877
,451.63305
,451.662925
,451.69035
,451.723825
,451.745475
,451.777875
,451.858075
,451.89915
,451.959725
,452.09865
,452.123975
,452.146375
,452.29135
,452.32905
,452.381825
,452.402675
,452.4454
,452.78635
,452.989
,453.044
,453.19885
,453.229625
,453.31005
,453.3408
,453.397575
,453.419075
,453.439075
,453.45865
,453.52185
,453.63785
,453.7182
,453.82
,453.87045
,453.906025
,453.936125
,453.975425
,454.088175
,454.11675
,454.18545
,454.2817
,454.346225
,454.3929
,454.5957
,454.7237
,454.867675
,454.97
,454.990725
,455.07345
,455.20725
,455.2676
,455.29325
,455.3128
,455.33325
,455.40905
,455.4527
,455.470875
,455.508675
,455.5424
,455.573075
,455.593725
,455.737025
,455.821925
,455.84585
,455.953975
,456.08055
,456.117075
,456.14665
,456.199125
,456.239975
,456.317775
,456.3731
,456.484925
,456.52225
,456.565375
,456.74335
,456.8252
,456.912
,456.996675
,457.107175
,457.15375
,457.215425
,457.2849
,457.335725
,457.3992
,457.5933
,457.68115
,457.7714
,457.79715
,457.8314
,457.9175
,457.9926
,458.0899
,458.226975
,458.253525
,458.3207
,458.4145
,458.43595
,458.51785
,458.584675
,458.665725
,458.722925
,458.760125
,458.80845
,458.967325
,459.027
,459.1409
,459.174275
,459.195575
,459.302325
,459.33075
,459.42835
,459.489925
,459.55875
,459.60405
,459.6235
,459.668475
,459.691075
,459.774325
,459.855425
,459.91725
,459.9651
,459.98435
,460.165975
,460.201425
,460.25005
,460.29405
,460.346175
,460.41205
,460.479275
,460.5618
,460.66155
,460.71715
,460.775575
,460.8325
,460.86265
,460.92315
,460.94855
,460.9727
,461.027525
,461.07415
,461.1251
,461.256025
,461.30185
,461.3563
,461.3909
,461.427375
,461.561225
,461.609625
,461.745225
,461.7764
,461.828775
,461.935475
,461.981975
,462.04335
,462.073975
,462.130725
,462.1982
,462.242075
,462.288275
,462.330075
,462.592575
,462.705625
,462.7635
,462.78425
,462.814425
,462.816675
,462.84185
,462.9234
,462.968575
,463.015
,463.075175
,463.1651
,463.225525
,463.3379
,463.374325
,463.414175
,463.477525
,463.559275
,463.610475
,463.668075
,463.734
,463.87215
,464.016575
,464.057875
,464.10525
,464.2428
,464.280125
,464.31275
,464.421075
,464.479325
,464.522475
,464.53005
,464.63505
,464.82005
,464.852675
,464.91195
,464.98035
,465.00635
,465.022675
,465.05565
,465.101025
,465.178725
,465.2733
,465.4385
,465.474875
,465.5317
,465.611825
,465.667225
,465.703325
,465.732075
,465.752
,465.777625
,465.956075
,465.985025
,466.008925
,466.085575
,466.110625
,466.135025
,466.15085
,466.180075
,466.275475
,466.367025
,466.50805
,466.667325
,466.70895
,466.72965
,466.7494
,466.7855
,466.851675
,466.88655
,466.968675
,467.055575
,467.110225
,467.324525
,467.354075
,467.388975
,467.4341
,467.516325
,467.576975
,467.80795
,467.9304
,468.054725
,468.109375
,468.164025
,468.29205
,468.525725
,468.621725
,468.697375
,468.773175
,468.819025
,468.85655
,468.863225
,468.909625
,468.915
,468.95445
,469.0353
,469.0995
,469.1281
,469.15725
,469.202275
,469.32555
,469.38195
,469.40995
,469.44085
,469.476225
,469.499675
,469.597825
,469.680725
,469.754725
,469.93895
,469.997
,470.0408
,470.09175
,470.13845
,470.213825
,470.312775
,470.391975
,470.517425
,470.6526
,470.806475
,471.129125
,471.173625
,471.210575
,471.21575
,471.227225
,471.291775
,471.440775
,471.57075
,471.6063
,471.84165
,471.89575
,471.9203
,471.9401
,471.959875
,472.068025
,472.077425
,472.191975
,472.226375
,472.261
,472.3668
,472.415975
,472.473725
,472.51545
,472.560075
,472.7001
,472.79785
,472.828
,472.97915
,473.03985
,473.09275
,473.1644
,473.2508
,473.28245
,473.671025
,473.6808
,473.712175
,473.871875
,473.9413
,474.0652
,474.1011
,474.125775
,474.187325
,474.26565
,474.36795
,474.4018
,474.421375
,474.626
,474.756575
,474.824725
,474.86325
,474.9134
,475.044425
,475.205475
,475.254675
,475.31845
,475.36545
,475.424125
,475.589825
,475.62635
,475.968775
,476.0227
,476.0467
,476.071775
,476.09735
,476.1827
,476.187375
,476.2566
,476.286475
,476.3769
,476.409025
,476.42495
,476.475525
,476.66205
,476.713275
,476.73195
,476.7866
,476.8209
,476.863775
,476.894925
,476.94315
,476.9749
,477.08065
,477.129875
,477.154775
,477.168925
,477.1763
,477.250275
,477.358775
,477.6072
,477.683975
,477.84795
,477.88645
,477.99565
,478.034225
,478.05485
,478.1079
,478.12765
,478.18015
,478.24525
,478.361275
,478.392625
,478.45585
,478.49765
,478.532125
,478.568425
,478.6208
,478.708825
,478.75935
,478.80925
,478.8269
,478.84235
,478.955075
,478.9855
,479.02075
,479.1895
,479.21595
,479.24355
,479.2496
,479.28305
,479.357775
,479.425575
,479.495625
,479.589775
,479.638325
,479.677925
,479.721775
,479.759925
,479.901975
,479.93435
,480.032125
,480.2472
,480.302125
,480.345475
,480.40235
,480.4337
,480.453425
,480.510425
,480.602025
,480.6343
,480.7146
,480.797725
,480.8213
,480.849625
,480.8983
,481.04525
,481.210625
,481.331225
,481.41785
,481.4772
,481.525825
,481.552125
,481.59415
,481.750475
,481.835475
,481.991775
,482.0368
,482.1261
,482.1914
,482.255725
,482.283675
,482.35655
,482.405575
,482.43215
,482.47345
,482.545475
,482.622125
,482.804475
,482.83065
,482.9944
,483.063575
,483.097525
,483.141175
,483.196625
,483.26055
,483.307775
,483.368525
,483.381975
,483.474175
,483.522725
,483.564225
,483.591275
,483.6264
,483.683475
,483.821
,483.851875
,483.8917
,483.9518
,484.024825
,484.049575
,484.2543
,484.396825
,484.42515
,484.443275
,484.523775
,484.76735
,484.78595
,484.8459
,485.003625
,485.133775
,485.2168
,485.283
,485.344525
,485.398275
,485.501225
,485.5317
,485.587325
,485.627175
,485.650975
,485.677725
,485.685925
,485.871275
,485.912275
,485.968475
,486.2425
,486.294025
,486.32095
,486.3576
,486.39605
,486.4671
,486.544025
,486.604625
,486.6366
,486.693675
,486.71935
,486.773575
,486.8261
,486.8348
,486.848475
,486.8616
,486.883225
,486.897825
,486.926225
,486.931575
,486.988625
,487.0501
,487.193175
,487.204275
,487.2103
,487.21625
,487.530375
,487.5821
,487.84645
,487.971675
,488.03
,488.19425
,488.262775
,488.30485
,488.3549
,488.44545
,488.5084
,488.562525
,488.617025
,488.650025
,488.684425
,488.7309
,488.756025
,488.79505
,489.318625
,489.356675
,489.404575
,489.452525
,489.482025
,489.498375
,489.55145
,489.7082
,489.72025
,489.80055
,489.939425
,489.962325
,489.9893
,490.0304
,490.155025
,490.18845
,490.240725
,490.32625
,490.4813
,490.58685
,490.66755
,490.880075
,490.995525
,491.01595
,491.03175
,491.0825
,491.139975
,491.147125
,491.24085
,491.2524
,491.286175
,491.3305
,491.441775
,491.571425
,491.58985
,491.68945
,491.7692
,491.78895
,491.945275
,492.0348
,492.342925
,492.38715
,492.44245
,492.46975
,492.540775
,492.668975
,492.742475
,492.744125
,492.787175
,492.8058
,492.8513
,492.919875
,492.98865
,493.034725
,493.070925
,493.123825
,493.184275
,493.304175
,493.323525
,493.40935
,493.494
,493.89705
,493.936575
,493.983975
,494.077425
,494.243475
,494.30425
,494.475975
,494.694125
,494.724625
,494.740975
,494.758925
,494.78775
,495.07235
,495.1356
,495.293075
,495.393825
,495.439975
,495.467925
,495.483
,495.552375
,495.599475
,495.681775
,495.734225
,495.776675
,495.8701
,495.896975
,495.94445
,496.1422
,496.176825
,496.268625
,496.480025
,496.60035
,496.623975
,496.658475
,496.7153
,496.782275
,496.80895
,496.8505
,496.8941
,497.037725
,497.21775
,497.2818
,497.482175
,497.513925
,497.57655
,497.59895
,497.706725
,497.912825
,497.946475
,498.030625
,498.09775
,498.254
,498.362975
,498.4703
,498.52365
,498.538075
,498.55605
,498.6307
,498.868575
,498.900575
,499.062
,499.11245
,499.219625
,499.320475
,499.384025
,499.487
,499.63215
,499.7401
,499.79075
,499.815525
,499.839225
,499.89235
,499.929425
,500.090175
,500.112125
,500.155375
,500.2158
,500.243975
,500.517775
,500.656675
,500.711775
,500.848475
,500.9173
,500.947025
,501.0191
,501.10835
,501.1858
,501.288025
,501.447475
,501.643025
,501.694975
,501.74105
,501.790425
,501.8179
,501.920175
,501.9562
,502.28505
,502.4512
,502.47305
,502.539325
,502.603925
,502.656025
,502.808075
,502.87705
,502.9718
,502.9854
,503.02465
,503.12375
,503.15935
,503.20965
,503.253325
,503.286725
,503.47265
,503.49485
,503.514975
,503.69835
,503.770425
,503.85515
,503.879025
,504.013875
,504.073725
,504.17295
,504.280925
,504.35025
,504.435725
,504.5124
,504.710125
,504.7245
,504.7441
,504.795175
,505.0155
,505.035
,505.17015
,505.410975
,505.434925
,505.4916
,505.60455
,505.641075
,505.8588
,505.93265
,505.96335
,505.997325
,506.035325
,506.084775
,506.1414
,506.19835
,506.23535
,506.27505
,506.28975
,506.341675
,506.378475
,506.528125
,506.667
,506.70735
,506.76415
,506.833375
,506.956775
,507.005825
,507.0254
,507.043975
,507.1274
,507.15835
,507.307425
,507.3355
,507.350575
,507.39605
,507.507925
,507.594675
,507.66925
,507.869275
,507.90275
,507.9349
,507.979275
,508.031525
,508.187525
,508.438025
,508.53385
,508.568125
,508.6298
,508.681375
,508.69655
,508.7763
,508.875
,508.946425
,509.107325
,509.1922
,509.23025
,509.244225
,509.26715
,509.28075
,509.2961
,509.388825
,509.438575
,509.47755
,509.61095
,509.71305
,509.769075
,509.858425
,510.045275
,510.11915
,510.209275
,510.2547
,510.262875
,510.454
,510.694375
,510.7209
,510.831775
,510.85475
,510.904575
,510.9559
,511.0063
,511.0524
,511.10365
,511.15675
,511.301025
,511.411875
,511.439975
,511.684175
,511.739
,511.780725
,511.83085
,511.883475
,511.936575
,512.03895
,512.088775
,512.1487
,512.290425
,512.409775
,512.5777
,512.607
,512.6336
,512.7225
,512.74575
,512.7863
,512.804325
,512.8797
,513.01835
,513.06445
,513.11445
,513.3522
,513.443675
,513.6632
,513.698275
,513.742925
,513.9194
,514.11495
,514.4362
,514.519075
,514.5414
,514.5745
,514.61115
,514.6902
,514.868375
,514.88555
,514.90525
,514.967775
,515.046925
,515.127575
,515.1647
,515.330175
,515.401975
,515.438225
,515.654275
,515.7092
,515.834825
,515.872575
,515.933825
,516.06015
,516.076475
,516.123575
,516.21085
,516.28505
,516.363025
,516.438325
,516.4759
,516.507575
,516.56595
,516.7806
,516.970375
,516.986375
,517.03
,517.078625
,517.1251
,517.22195
,517.2754
,517.297675
,517.315625
,517.4591
,517.48145
,517.528775
,517.634825
,517.688025
,517.79905
,517.894975
,517.98095
,518.009625
,518.074875
,518.1254
,518.1547
,518.199575
,518.336625
,518.3908
,518.456725
,518.52435
,518.55545
,518.583075
,518.729375
,518.90455
,519.059675
,519.096925
,519.297275
,519.348325
,519.37705
,519.417975
,519.6435
,519.687025
,519.747675
,519.811325
,519.963975
,520.11445
,520.159325
,520.32465
,520.40205
,520.513575
,520.582275
,520.736525
,520.8624
,520.905825
,521.0122
,521.066675
,521.144675
,521.15305
,521.227725
,521.311775
,521.396275
,521.543025
,521.63645
,522.02685
,522.1209
,522.17075
,522.222675
,522.404025
,522.501575
,522.60545
,522.677875
,522.7434
,522.878525
,523.07555
,523.2343
,523.27875
,523.338325
,523.499825
,523.56125
,523.598925
,523.62875
,523.653575
,523.7363
,523.772475
,523.931325
,524.01025
,524.05505
,524.166725
,524.2814
,524.42045
,524.4854
,524.58955
,524.6453
,524.67195
,524.699675
,525.016025
,525.1884
,525.2248
,525.288
,525.43435
,525.471975
,525.609875
,525.71635
,525.789925
,526.106475
,526.25225
,526.42955
,526.490875
,526.522675
,526.642325
,526.676325
,526.71375
,526.749325
,526.837775
,526.9135
,526.938875
,527.084525
,527.191525
,527.20135
,527.331175
,527.47685
,527.504525
,527.517625
,527.586775
,527.721875
,527.79415
,527.846675
,527.890425
,527.941475
,527.970275
,528.01145
,528.09365
,528.10355
,528.15055
,528.1957
,528.219325
,528.27575
,528.31795
,528.33375
,528.508425
,528.59235
,528.655075
,528.73445
,528.935425
,529.0104
,529.0769
,529.24645
,529.281225
,529.397875
,529.526775
,529.687075
,529.766875
,529.846575
,529.879025
,529.9456
,530.091075
,530.14115
,530.221075
,530.242775
,530.410025
,530.4816
,530.69595
,530.813575
,530.922075
,530.952875
,531.0032
,531.113175
,531.19335
,531.222175
,531.270375
,531.40355
,531.56365
,531.617275
,531.63705
,531.737875
,531.8441
,532.119875
,532.1428
,532.2517
,532.368025
,532.46205
,532.48055
,532.56195
,532.62025
,532.760675
,532.81835
,532.888075
,532.9269
,533.0852
,533.184525
,533.6133
,533.674975
,533.77485
,533.875375
,534.103625
,534.173175
,534.202725
,534.36875
,534.462
,534.592075
,534.638375
,534.70845
,534.753175
,535.0912
,535.124025
,535.179925
,535.26905
,535.3521
,535.396075
,535.43505
,535.688125
,535.7891
,535.8943
,536.072525
,536.107625
,536.14725
,536.4049
,536.4223
,536.48545
,536.54105
,536.60525
,536.63945
,536.704
,536.7582
,536.8299
,537.01305
,537.0869
,537.1554
,537.25305
,537.407425
,537.480525
,537.583875
,537.6585
,537.805875
,537.873125
,537.964675
,538.070525
,538.288475
,538.45065
,538.51275
,538.714675
,538.77765
,538.8093
,538.915475
,539.053125
,539.088475
,539.107125
,539.129375
,539.386475
,539.44585
,539.4759
,539.518675
,539.7231
,539.908525
,539.942175
,540.025675
,540.07365
,540.20485
,540.268275
,540.31515
,540.369925
,540.416375
,540.476625
,540.869825
,540.893
,540.92485
,541.003625
,541.101975
,541.136275
,541.1825
,541.273575
,541.36195
,541.402175
,541.43735
,541.4985
,541.543975
,541.618575
,541.802925
,541.87345
,542.00985
,542.1161
,542.234725
,542.4438
,542.507825
,542.667025
,542.794925
,542.8339
,542.945925
,542.9969
,543.05635
,543.111925
,543.310275
,543.361225
,543.62195
,543.73295
,543.89035
,544.054125
,544.073425
,544.087525
,544.106775
,544.126825
,544.144075
,544.17095
,544.206475
,544.2248
,544.29055
,544.3309
,544.343
,544.37185
,544.461375
,544.57455
,544.65505
,544.7048
,544.7226
,544.742125
,544.78305
,544.827625
,544.8975
,544.996
,545.020725
,545.03225
,545.0825
,545.112525
,545.34955
,545.502475
,545.58135
,545.58705
,545.67165
,545.89425
,545.99725
,546.195225
,546.290125
,546.382925
,546.55055
,546.6035
,546.6362
,546.82825
,546.8932
,547.014275
,547.112525
,547.26665
,547.295675
,547.426675
,547.5203
,547.579525
,547.59215
,547.724175
,547.798175
,547.851825
,547.90325
,547.927025
,548.0116
,548.284275
,548.460675
,548.55005
,548.677875
,548.797475
,548.954375
,549.05415
,549.330775
,549.42505
,549.484725
,549.528875
,549.60785
,549.6569
,549.706375
,549.809175
,549.89095
,550.2516
,550.3292
,550.362875
,550.40675
,550.478575
,550.580725
,550.6857
,550.8092
,550.968575
,551.0928
,551.2068
,551.268925
,551.48385
,551.540125
,551.739575
,551.75835
,551.7776
,551.8276
,551.92715
,551.965025
,552.048875
,552.100825
,552.1539
,552.206025
,552.238475
,552.4412
,552.6017
,552.62315
,552.639675
,552.718725
,552.742375
,552.7577
,552.84695
,552.86965
,552.99775
,553.037625
,553.0816
,553.102175
,553.2594
,553.474475
,553.519825
,553.5787
,553.603075
,553.705725
,553.76375
,553.8499
,553.878075
,554.05445
,554.07155
,554.100025
,554.41235
,554.450375
,554.497375
,554.62915
,554.66185
,554.685225
,554.714425
,554.74905
,554.79705
,554.90125
,555.060025
,555.107625
,555.14545
,555.231025
,555.298675
,555.3306
,555.365875
,555.391625
,555.430275
,555.465625
,555.580125
,555.65385
,555.68975
,555.740075
,555.750775
,555.764125
,555.7973
,555.798325
,555.81815
,555.90015
,555.96285
,556.059825
,556.13755
,556.24605
,556.3405
,556.37525
,556.50725
,556.5356
,556.582325
,556.71375
,556.770325
,556.829675
,556.8941
,556.993
,557.042425
,557.306175
,557.3256
,557.40905
,557.5221
,557.6102
,557.660675
,557.685125
,557.755675
,557.822725
,557.970525
,558.066325
,558.149625
,558.22185
,558.455375
,558.492725
,558.5389
,558.64325
,558.989125
,559.15325
,559.2304
,559.26505
,559.5055
,559.53155
,559.7389
,559.835375
,559.89665
,560.07635
,560.10915
,560.1647
,560.207725
,560.373525
,560.414925
,560.471425
,560.526675
,560.558825
,560.629775
,560.669675
,560.736675
,560.80155
,560.871375
,560.88285
,560.986575
,561.125525
,561.129325
,561.181075
,561.225925
,561.32085
,561.469425
,561.513825
,561.5311
,561.56135
,561.710025
,561.7153
,561.77735
,562.011075
,562.151725
,562.248425
,562.3961
,562.433525
,562.49755
,562.7332
,562.80925
,562.89315
,562.91185
,562.943625
,563.0778
,563.127225
,563.133275
,563.18915
,563.319575
,563.342625
,563.36255
,563.390375
,563.518
,563.603525
,563.622325
,563.6596
,563.67005
,563.676625
,563.72025
,563.764225
,563.83705
,563.914425
,563.93865
,564.043125
,564.089525
,564.134875
,564.283025
,564.308625
,564.387925
,564.426175
,564.506925
,564.536475
,564.570675
,564.6452
,564.7302
,564.760225
,564.777575
,564.87385
,564.993175
,565.0119
,565.1511
,565.235825
,565.2685
,565.293575
,565.314325
,565.341575
,565.435825
,565.45525
,565.480225
,565.75775
,565.7826
,565.8506
,565.888
,565.91115
,565.9865
,566.03515
,566.10415
,566.2004
,566.290575
,566.3715
,566.53625
,566.6015
,566.613875
,566.661525
,566.68185
,566.73925
,566.767425
,566.819425
,566.8411
,566.86115
,566.9053
,566.9508
,567.150225
,567.18395
,567.24895
,567.2729
,567.294125
,567.361675
,567.377475
,567.3932
,567.5832
,567.608775
,567.798275
,567.853475
,567.91645
,567.969125
,567.987775
,568.185275
,568.20185
,568.242275
,568.3646
,568.39785
,568.581125
,568.68945
,568.8752
,568.91795
,568.9384
,568.95005
,569.014575
,569.03905
,569.37845
,569.4122
,569.427225
,569.439175
,569.52735
,569.6414
,569.701175
,569.840525
,570.124075
,570.1439
,570.201625
,570.309575
,570.34035
,570.579275
,570.647125
,570.830675
,570.940475
,570.993275
,571.012
,571.11
,571.12185
,571.140225
,571.3046
,571.336625
,571.648075
,571.6793
,571.97175
,572.0133
,572.0351
,572.07415
,572.254
,572.5373
,572.5811
,572.766975
,572.8739
,572.90345
,573.007725
,573.030875
,573.1575
,573.26455
,573.53635
,573.665925
,573.76325
,573.791675
,573.84745
,573.91105
,574.059275
,574.251925
,574.266
,574.380475
,574.4495
,574.4892
,574.524875
,574.662825
,574.738775
,574.806875
,574.85435
,574.8941
,575.140125
,575.1961
,575.337425
,575.370275
,575.417875
,575.431575
,575.6885
,575.815525
,575.993525
,576.00575
,576.04675
,576.069425
,576.09105
,576.164275
,576.261
,576.27875
,576.34155
,576.386675
,576.469875
,576.6132
,576.626975
,576.65335
,576.818575
,577.437025
,577.547075
,577.610225
,577.730625
,577.914475
,577.9533
,578.21855
,578.40265
,578.653175
,578.69385
,578.857575
,578.952725
,579.014025
,579.12165
,579.151575
,579.16755
,579.353225
,579.822525
,580.1895
,580.226975
,580.249575
,580.281125
,580.375525
,580.4783
,580.6993
,580.7247
,580.80795
,581.000825
,581.03515
,581.05825
,581.08845
,581.114225
,581.17575
,581.206325
,581.24375
,581.26815
,581.364925
,581.708825
,581.738375
,581.820675
,581.877
,582.0192
,582.085575
,582.14955
,582.17875
,582.2243
,582.34795
,582.422725
,582.495
,582.858275
,582.881325
,583.1963
,583.4446
,583.50915
,583.934775
,583.999075
,584.098425
,584.236075
,584.280975
,584.489125
,584.525225
,584.566325
,584.899775
,584.936825
,585.1463
,585.229725
,585.44475
,585.480925
,585.52
,585.55565
,585.871275
,586.006
,586.096375
,586.1499
,586.26875
,586.373275
,586.410775
,586.574425
,586.8009
,587.1038
,587.3202
,587.42595
,587.745325
,587.81475
,587.9364
,588.062775
,588.163775
,588.29825
,588.390025
,588.564625
,588.66395
,588.70515
,588.750375
,588.957225
,589.108425
,589.24955
,589.322475
,589.622775
,589.644725
,589.6742
,589.715425
,589.8028
,589.9073
,589.943275
,590.342825
,590.39635
,590.4402
,591.0762
,591.107625
,591.1792
,591.214625
,591.296175
,591.342975
,591.402675
,591.6223
,591.88855
,591.930275
,592.0542
,592.09115
,592.196775
,592.284125
,592.43555
,592.472225
,592.49775
,592.5893
,592.70495
,592.7336
,592.7982
,592.834725
,593.12885
,593.429575
,593.6125
,593.639725
,593.715025
,593.741075
,593.87865
,593.924575
,593.9525
,594.05685
,594.08815
,594.1492
,594.3263
,594.372875
,594.39825
,594.56135
,594.68195
,594.8332
,594.907075
,594.92975
,594.9309
,595.048725
,595.101325
,595.166125
,595.368525
,595.457075
,595.615525
,596.071225
,596.120925
,596.430625
,596.44545
,596.5114
,596.635
,596.67445
,596.937975
,597.010275
,597.037425
,597.289075
,597.602425
,597.713075
,597.940325
,598.668125
,598.784025
,598.95685
,599.01755
,599.107475
,599.33315
,599.39415
,599.636775
,599.966225
,600.028725
,600.12445
,600.213575
,600.285075
,600.34485
,600.4054
,600.461775
,600.47845
,600.54375
,600.592775
,600.770525
,601.0101
,601.0883
,601.21085
,601.330975
,601.422675
,601.546025
,601.591225
,601.732675
,602.120525
,602.240225
,602.3762
,602.754825
,602.9338
,603.083975
,603.145425
,603.35935
,603.395575
,603.66225
,603.769125
,603.811075
,603.93015
,603.986275
,604.103225
,604.138025
,604.20085
,604.223825
,604.245675
,604.538325
,604.79075
,605.09245
,605.120125
,605.37225
,605.61615
,605.7005
,605.734675
,605.75745
,605.824625
,605.90365
,606.065125
,606.1811
,606.518675
,606.553625
,607.0822
,607.220225
,607.27655
,607.844975
,608.1782
,608.289225
,608.339675
,608.51485
,608.59825
,608.911725
,608.9811
,609.069775
,609.1269
,609.157325
,609.30645
,609.35355
,609.40405
,609.508275
,609.5739
,609.633375
,609.767675
,609.79505
,609.931925
,610.04115
,610.3219
,610.80825
,610.870775
,611.04125
,611.1432
,611.31
,611.3322
,611.51355
,611.78
,612.385725
,612.7266
,612.798575
,612.869175
,612.90115
,612.933675
,613.311325
,613.358175
,613.7173
,613.719125
,613.752025
,613.90825
,613.98715
,614.0283
,614.198125
,614.285475
,614.4021
,614.467375
,614.550375
,614.68655
,614.75545
,614.966325
,615.01075
,615.0578
,615.3012
,615.362425
,615.505175
,615.652625
,616.070525
,616.1445
,616.241725
,616.358175
,616.39005
,616.54445
,616.652275
,616.822775
,616.9094
,617.138025
,617.4988
,617.639225
,617.757475
,617.90095
,617.99085
,618.099225
,618.18515
,618.269475
,618.3331
,618.514125
,618.748775
,618.81455
,618.87955
,618.925875
,619.0093
,619.319625
,619.534325
,619.688925
,619.801325
,619.863925
,619.936125
,619.9917
,620.1381
,620.230475
,620.29325
,620.523125
,620.598225
,620.91285
,621.0313
,621.0596
,621.108875
,621.15435
,621.244625
,621.27945
,621.3225
,621.489075
,621.63075
,621.684575
,621.754625
,621.98175
,622.050275
,622.124875
,622.26235
,622.367225
,622.529725
,622.59305
,622.8469
,622.86505
,622.908275
,622.96425
,623.031825
,623.105925
,623.1338
,623.324425
,623.35825
,623.386775
,623.4382
,623.63905
,623.9836
,624.0187
,624.23445
,624.31325
,624.363325
,624.402375
,624.6878
,624.82725
,624.85405
,624.885125
,624.9707
,625.26075
,625.280575
,625.399225
,625.60535
,625.680525
,625.91835
,625.93845
,626.064475
,626.292975
,626.330125
,626.3799
,626.514
,626.678475
,626.855375
,626.914725
,626.9623
,626.992825
,627.0844
,627.675025
,627.7152
,627.809125
,628.012025
,628.473
,628.6789
,628.88275
,628.945975
,629.159125
,629.202825
,629.230625
,629.339425
,629.847725
,629.8814
,629.90725
,629.995425
,630.020575
,630.05555
,630.098725
,630.13895
,630.32195
,630.368
,630.605625
,630.825475
,631.20935
,631.26495
,631.34765
,631.645375
,631.6652
,631.7337
,631.832175
,631.87315
,631.912
,632.047025
,632.0956
,632.1417
,632.463075
,632.58975
,632.805525
,632.960975
,633.202025
,633.3274
,633.377275
,633.5266
,633.618925
,634.0759
,634.145075
,634.213025
,634.35125
,634.97625
,635.08405
,635.574275
,635.6751
,635.74935
,635.750975
,635.8537
,636.0623
,636.1138
,636.2871
,636.382425
,636.4477
,636.477275
,636.668325
,636.9024
,636.97475
,637.361525
,637.7146
,638.067725
,638.184
,638.366975
,638.4351
,638.529875
,638.6091
,638.705725
,639.452275
,639.540525
,639.712525
,639.766775
,639.917125
,640.029925
,640.151475
,640.326475
,640.583425
,640.588975
,640.635375
,640.778925
,640.8688
,640.95365
,641.180375
,641.23245
,641.27555
,641.61605
,641.702225
,641.87605
,642.3443
,642.438125
,642.7488
,642.812925
,642.8678
,643.531825
,643.590675
,643.6317
,644.0462
,644.083425
,644.097275
,644.273775
,644.3385
,644.443275
,645.13045
,645.19205
,645.364925
,645.48355
,645.604725
,645.688475
,645.7969
,645.86185
,646.020775
,646.058825
,646.2439
,646.3803
,646.418325
,646.534025
,646.61525
,646.644625
,646.7405
,646.903425
,647.028675
,647.17975
,647.433725
,647.46805
,647.546675
,647.6071
,647.7002
,647.946025
,648.183975
,648.4797
,648.535025
,648.68765
,649.154125
,649.203475
,649.48075
,649.6109
,650.338625
,650.38485
,650.4927
,650.556375
,650.651575
,650.738325
,650.781525
,650.87225
,651.069725
,651.09125
,651.726575
