SPK_SPKC01a (inhi),SPK_SPKC02a (maybe inhi),SPK_SPKC02b (inhi),SPK_SPKC06a (inhi),SPK_SPKC13a (inhi),SPK_SPKC13b (exc),SPK_SPKC16a (no opto-tagging)
,322.76555,278.7209,252.582775,261.897225,,441.239775
,322.83915,278.728625,252.589325,261.91,,441.44845
,322.85625,278.739375,252.597925,261.946825,,441.485575
,322.871675,278.75435,252.614975,261.975725,,441.489475
,322.975525,278.76125,252.625075,262.034125,,441.49405
,323.007825,278.774375,252.63625,262.058875,,441.544125
,323.018275,278.781275,252.644925,262.110625,,441.550875
,323.05165,278.789675,252.654325,262.17225,,441.5689
,323.061,278.7973,252.664125,262.217575,,441.584125
,323.0705,278.832775,252.6742,262.26185,,441.666275
,323.141925,278.849025,252.683375,262.301825,,441.7692
,323.1527,278.862375,252.712225,262.3606,,441.77385
,323.207875,278.8765,252.72315,262.39795,,441.78475
,323.257125,278.884175,252.730375,262.477475,,441.7993
,323.311825,278.89705,252.740125,262.49715,,441.81085
,323.323425,278.91975,252.757525,262.51485,,441.82535
,323.355525,278.92505,252.76685,262.52905,,441.836375
,323.437425,278.946575,252.7764,262.553075,,441.877975
,323.48325,279.008975,252.78475,262.567425,,442.027825
,323.512,279.0291,252.793725,262.5835,,442.137925
,323.53825,279.05095,252.815425,262.611225,,442.160675
,323.559775,279.110675,252.835375,262.624775,,442.22345
,323.58615,279.165325,252.855475,262.646625,,442.231625
,323.59645,279.186125,252.865725,262.659,,442.258275
,323.635625,279.211425,252.879675,262.666125,,442.318525
,323.647175,279.25585,252.9013,262.6794,,442.357225
,323.66505,279.317175,252.914375,262.6899,,442.47825
,323.675875,279.338525,252.927575,262.699375,,442.489275
,323.70645,279.35335,252.937675,262.70995,,442.492125
,323.721525,279.370275,252.9635,262.716875,,442.500725
,323.74595,279.389625,252.97335,262.722025,,442.54115
,323.768325,279.43975,252.985525,262.7297,,442.62685
,323.794575,279.4545,252.99385,262.73395,,442.7556
,323.803775,279.4697,253.00455,262.742025,,442.814025
,323.812425,279.49225,253.02165,262.748175,,442.828425
,323.84975,279.507775,253.0331,262.757875,,442.956275
,323.87495,279.526775,253.0416,262.764825,,443.016775
,323.8832,279.54955,253.051325,262.775075,,443.061525
,323.895,279.5763,253.0615,262.7804,,443.116525
,323.95705,279.59815,253.06975,262.78465,,443.2013
,323.96735,279.6177,253.07765,262.79,,443.31895
,324.0427,279.648925,253.086425,262.795675,,443.428525
,324.054575,279.660575,253.096075,262.80115,,443.5228
,324.0864,279.672775,253.104325,262.80605,,443.639175
,324.0994,279.6866,253.1168,262.81205,,443.779175
,324.112,279.698275,253.123775,262.817675,,443.8284
,324.12625,279.71395,253.1337,262.824,,443.887075
,324.19995,279.7363,253.143175,262.8317,,443.9562
,324.22785,279.760225,253.1493,262.843225,,443.9585
,324.276175,279.807975,253.1602,262.851875,,443.982025
,324.310825,279.8178,253.166575,262.879325,,444.206525
,324.390775,279.84765,253.173775,262.90435,,444.25145
,324.4762,279.877375,253.182375,262.923525,,444.2619
,324.50855,279.890025,253.189675,262.941225,,444.28575
,324.53195,279.942525,253.201125,262.975125,,444.301725
,324.56935,279.969575,253.209925,262.995475,,444.32395
,324.5924,279.987025,253.234075,263.022275,,444.325625
,324.63985,280.01085,253.23915,263.06035,,444.3538
,324.689375,280.03615,253.2449,263.08515,,444.372675
,324.69895,280.0549,253.25195,263.105475,,444.403825
,324.711075,280.0914,253.256325,263.12775,,444.420275
,324.72,280.10735,253.262375,263.155525,,444.524775
,324.72835,280.144875,253.272425,263.173875,,444.56755
,324.732525,280.176625,253.27905,263.1976,,444.658925
,324.776425,280.202375,253.28405,263.227275,,444.680075
,324.782675,280.217375,253.288975,263.25465,,444.714125
,324.802025,280.2342,253.2943,263.280975,,444.731325
,324.830375,280.250375,253.3015,263.332225,,444.7418
,324.84045,280.26945,253.3187,263.359675,,444.783875
,324.853725,280.279025,253.33275,263.380425,,444.9226
,324.86555,280.289075,253.343225,263.39255,,445.030625
,324.887375,280.31085,253.35305,263.4028,,445.1147
,324.897575,280.35705,253.373075,263.41465,,445.145725
,324.90965,280.395575,253.4018,263.426425,,445.151525
,324.921225,280.4245,253.410975,263.437575,,445.17375
,324.945575,280.467275,253.41925,263.4488,,445.235425
,324.9957,280.4927,253.43155,263.456625,,445.267125
,325.019775,280.5151,253.450425,263.46705,,445.2787
,325.069425,280.5918,253.4614,263.47105,,445.304325
,325.1236,280.647175,253.489975,263.479425,,445.466425
,325.140975,280.66595,253.5008,263.486625,,445.520175
,325.168575,280.68435,253.521225,263.4936,,445.624775
,325.18665,280.705275,253.530425,263.4999,,445.64415
,325.213525,280.7179,253.539925,263.506825,,445.64605
,325.2228,280.733225,253.541925,263.51905,,445.6849
,325.2368,280.735725,253.5481,263.5334,,445.6908
,325.261925,280.757075,253.5555,263.547225,,445.784375
,325.2929,280.7614,253.562675,263.558875,,445.8524
,325.315225,280.77045,253.57285,263.57245,,445.97625
,325.32455,280.7808,253.596375,263.587125,,445.994375
,325.341225,280.7896,253.6023,263.606275,,446.0938
,325.37615,280.796275,253.6072,263.612925,,446.1107
,325.3865,280.8033,253.62605,263.620025,,446.116
,325.396725,280.81245,253.63035,263.628975,,446.139125
,325.41715,280.8187,253.63545,263.6356,,446.4303
,325.443275,280.824325,253.64275,263.6409,,446.500025
,325.453975,280.8318,253.660625,263.647925,,446.536775
,325.464675,280.840725,253.6762,263.6549,,446.6252
,325.489725,280.8472,253.6829,263.659225,,446.86895
,325.502125,280.860025,253.702875,263.66675,,446.898275
,325.5264,280.87245,253.710325,263.6724,,446.917975
,325.5378,280.878025,253.7171,263.677125,,446.9365
,325.570025,280.8955,253.727575,263.683775,,446.937675
,325.619075,280.90305,253.743925,263.6897,,447.077475
,325.65225,280.9091,253.75355,263.69645,,447.10495
,325.660725,280.916325,253.771025,263.70575,,447.244125
,325.681525,280.92665,253.77795,263.715925,,447.27615
,325.80565,280.944925,253.7848,263.7249,,447.331575
,325.8069,280.952525,253.79755,263.73245,,447.342225
,325.815125,280.959975,253.80755,263.74365,,447.420875
,325.8341,280.99105,253.820675,263.75225,,447.444575
,325.854375,281.001225,253.828825,263.7635,,447.4864
,325.86475,281.0292,253.839275,263.772375,,447.53145
,325.87585,281.039725,253.8499,263.783975,,447.82275
,325.905375,281.04825,253.859125,263.797825,,447.920875
,325.945475,281.053625,253.86585,263.81735,,447.949025
,325.959825,281.0907,253.87365,263.837925,,447.960775
,325.989575,281.119775,253.88255,263.8982,,447.9728
,326.0009,281.128075,253.89255,263.9296,,447.986975
,326.033925,281.14045,253.9035,263.9664,,448.042
,326.045525,281.166375,253.918875,264.00335,,448.049775
,326.111375,281.176625,253.929375,264.0351,,448.10305
,326.17965,281.190025,253.9403,264.05485,,448.1162
,326.214525,281.206525,253.9756,264.0663,,448.19925
,326.223175,281.209375,253.986825,264.075175,,448.25875
,326.2523,281.224175,253.998375,264.085775,,448.306675
,326.27655,281.23925,254.00515,264.102125,,448.378125
,326.300775,281.25185,254.0157,264.131475,,448.395325
,326.32255,281.290275,254.025275,264.159075,,448.4434
,326.351125,281.30575,254.0329,264.18805,,448.540325
,326.36165,281.32485,254.043425,264.2039,,448.664
,326.3717,281.34215,254.0532,264.22015,,448.6742
,326.387425,281.359675,254.0642,264.23315,,448.822675
,326.439275,281.3805,254.078925,264.25185,,448.85955
,326.4936,281.388925,254.0885,264.2683,,448.90035
,326.504025,281.40605,254.09775,264.28305,,448.9083
,326.531625,281.416,254.103525,264.31275,,448.973775
,326.543275,281.424825,254.10775,264.3438,,449.1726
,326.553475,281.439475,254.12,264.38165,,449.258825
,326.565875,281.452775,254.142,264.395925,,449.2926
,326.5996,281.465925,254.159725,264.43675,,449.345275
,326.609825,281.49835,254.169025,264.46675,,449.384475
,326.623575,281.51015,254.18165,264.484075,,449.38925
,326.634575,281.546225,254.1894,264.497825,,449.4601
,326.65255,281.566275,254.197675,264.53225,,449.490275
,326.673125,281.588975,254.205775,264.54675,,449.492
,326.698425,281.60585,254.2239,264.5605,,449.5363
,326.70625,281.618775,254.240425,264.581125,,449.5592
,326.714875,281.630725,254.248175,264.6119,,449.62865
,326.722275,281.639575,254.2568,264.63755,,449.6347
,326.75825,281.65195,254.267825,264.657225,,449.735625
,326.769225,281.665175,254.2769,264.6853,,449.78105
,326.7778,281.675425,254.2878,264.722625,,449.79925
,326.7867,281.6847,254.30025,264.77695,,449.818275
,326.794875,281.707,254.308675,264.8173,,449.887375
,326.832075,281.717375,254.316825,264.85325,,449.9387
,326.858575,281.72505,254.32595,264.8776,,449.9743
,326.87805,281.74615,254.334625,264.90015,,450.0701
,326.89845,281.7591,254.3393,264.9134,,450.0812
,326.910275,281.768275,254.34335,264.9249,,450.113875
,326.918375,281.780175,254.36715,264.934025,,450.277325
,326.928575,281.795525,254.37855,264.94545,,450.295275
,326.95575,281.8216,254.3875,264.9544,,450.297625
,326.979225,281.843975,254.3947,264.9655,,450.3108
,327.005475,281.8537,254.4057,264.974175,,450.339825
,327.07315,281.864675,254.414525,264.98285,,450.423925
,327.120325,281.90145,254.4262,264.990875,,450.439875
,327.1652,281.9124,254.436975,265.0009,,450.580175
,327.2092,281.929725,254.44905,265.016975,,450.588275
,327.318925,281.947775,254.4573,265.03105,,450.5929
,327.329625,281.9648,254.4667,265.09515,,450.623275
,327.34505,281.97905,254.4775,265.1213,,450.624375
,327.368575,282.01015,254.48765,265.1944,,450.725475
,327.3979,282.066325,254.500525,265.21035,,450.75895
,327.4085,282.0914,254.513375,265.236725,,450.818875
,327.43485,282.106975,254.52565,265.258825,,450.9565
,327.447075,282.11635,254.5361,265.2783,,450.98135
,327.4551,282.129525,254.546975,265.298325,,450.9832
,327.458275,282.1431,254.556225,265.334825,,451.020525
,327.48635,282.18645,254.560025,265.35705,,451.086475
,327.48955,282.218375,254.56965,265.374,,451.12955
,327.496725,282.237675,254.57875,265.400675,,451.27825
,327.5067,282.26055,254.59135,265.4226,,451.333425
,327.515675,282.2799,254.6038,265.442675,,451.48305
,327.51775,282.3041,254.6108,265.455075,,451.505375
,327.548075,282.33045,254.621375,265.471725,,451.856725
,327.55685,282.3455,254.62985,265.4803,,451.886175
,327.567275,282.36795,254.643975,265.48885,,451.895625
,327.57715,282.393025,254.6537,265.50115,,451.91475
,327.597325,282.40965,254.664025,265.5109,,451.9659
,327.630975,282.427475,254.677825,265.520025,,451.999275
,327.64805,282.443175,254.685525,265.5347,,452.1543
,327.65465,282.45995,254.698975,265.54115,,452.190475
,327.6667,282.4762,254.7126,265.55145,,452.196625
,327.727125,282.500525,254.7216,265.5587,,452.202175
,327.734925,282.522625,254.7349,265.56745,,452.2094
,327.741125,282.54565,254.7448,265.57565,,452.215225
,327.74965,282.570175,254.7552,265.5823,,452.244475
,327.820175,282.5946,254.7664,265.59195,,452.356975
,327.85815,282.6058,254.77895,265.6032,,452.418225
,327.896,282.677825,254.7884,265.610925,,452.795025
,327.92455,282.70165,254.799375,265.61705,,452.844525
,327.925775,282.713125,254.813425,265.622975,,452.915925
,327.957175,282.725825,254.826325,265.630675,,453.078
,327.9731,282.731725,254.837675,265.63795,,453.095375
,327.9877,282.7356,254.853825,265.64255,,453.106
,328.00555,282.749425,254.87035,265.64775,,453.112225
,328.021425,282.754975,254.877625,265.652925,,453.220775
,328.0313,282.7694,254.892175,265.6591,,453.380025
,328.04325,282.7745,254.9057,265.664275,,453.44685
,328.066725,282.779875,254.922225,265.6675,,453.65245
,328.09,282.786075,254.931325,265.67385,,453.659875
,328.098675,282.793025,254.94275,265.68045,,453.66625
,328.1026,282.801625,254.963125,265.68665,,453.68005
,328.106525,282.812225,254.9774,265.69155,,453.69725
,328.142975,282.819675,254.98945,265.69995,,453.70955
,328.15155,282.82535,255.005725,265.7088,,453.73585
,328.167675,282.847875,255.0299,265.725625,,453.743625
,328.199125,282.85335,255.042875,265.741225,,453.752125
,328.220475,282.86705,255.054875,265.755925,,453.772575
,328.2358,282.890675,255.067425,265.789025,,453.7989
,328.2414,282.89635,255.0775,265.81515,,453.8811
,328.26395,282.9164,255.088925,265.85235,,454.0201
,328.278075,282.9271,255.102025,265.8636,,454.0494
,328.285475,282.936625,255.1156,265.8723,,454.1335
,328.3039,282.94875,255.124675,265.885025,,454.14915
,328.309275,282.9622,255.134525,265.8954,,454.1615
,328.319025,282.974075,255.145,265.901375,,454.23635
,328.33965,282.979825,255.1528,265.90685,,454.2815
,328.347075,282.9838,255.190925,265.91195,,454.285825
,328.354375,282.999725,255.19995,265.917375,,454.31565
,328.47625,283.01555,255.2094,265.92215,,454.340925
,328.491325,283.01965,255.2201,265.929525,,454.453525
,328.51,283.0292,255.2378,265.933675,,454.534325
,328.542425,283.044975,255.259725,265.938275,,454.686475
,328.55575,283.04935,255.282475,265.94245,,454.691525
,328.57355,283.05515,255.297125,265.952575,,454.70855
,328.585175,283.066425,255.312475,265.955425,,454.72125
,328.586425,283.0714,255.3244,265.9588,,454.723725
,328.6023,283.08985,255.34595,265.9664,,454.727275
,328.616725,283.096375,255.36575,265.97305,,454.741425
,328.638825,283.109925,255.381025,265.97585,,454.7639
,328.642925,283.129675,255.40365,265.9889,,454.85915
,328.6682,283.13625,255.42235,265.993675,,454.8646
,328.681925,283.14225,255.452725,265.998025,,455.001975
,328.7205,283.149425,255.471425,266.018225,,455.0206
,328.736925,283.16335,255.48285,266.0245,,455.040175
,328.758575,283.18755,255.485525,266.02965,,455.12475
,328.7679,283.196875,255.500075,266.039025,,455.2013
,328.8107,283.204025,255.515325,266.046575,,455.23205
,328.8669,283.214175,255.528875,266.05295,,455.27105
,328.899875,283.22075,255.547675,266.0568,,455.415325
,328.909925,283.241425,255.559925,266.062475,,455.459025
,328.926175,283.259075,255.572425,266.067525,,455.734725
,328.9572,283.267075,255.583925,266.074575,,455.766325
,328.995825,283.27735,255.594,266.087625,,455.7968
,329.001125,283.296575,255.60635,266.0917,,455.93465
,329.01395,283.312875,255.616425,266.0971,,455.9412
,329.0362,283.334325,255.629125,266.1068,,455.95345
,329.063875,283.35285,255.6423,266.1119,,455.95885
,329.08625,283.369525,255.65665,266.1168,,456.03365
,329.109025,283.401475,255.6678,266.1233,,456.044625
,329.1181,283.415775,255.677625,266.132875,,456.077725
,329.1819,283.4246,255.687475,266.14325,,456.115575
,329.18975,283.44285,255.695375,266.15455,,456.225425
,329.19795,283.462625,255.70475,266.161075,,456.296275
,329.2201,283.4763,255.714125,266.182125,,456.321775
,329.226975,283.486675,255.726725,266.1886,,456.330275
,329.2477,283.4981,255.7374,266.195,,456.434375
,329.27,283.5181,255.7514,266.202625,,456.4463
,329.2856,283.5414,255.761725,266.209525,,456.677225
,329.289075,283.55205,255.771925,266.218825,,456.72
,329.3024,283.577625,255.78465,266.22545,,456.888675
,329.313575,283.58825,255.79745,266.234075,,456.91025
,329.347025,283.60465,255.80805,266.247775,,456.929125
,329.393775,283.61515,255.817125,266.25805,,456.976425
,329.397075,283.62645,255.835825,266.268325,,457.007525
,329.404775,283.635625,255.843725,266.281775,,457.2212
,329.457425,283.645225,255.8563,266.302725,,457.291625
,329.47675,283.6543,255.8611,266.319125,,457.351025
,329.485325,283.67225,255.878975,266.341325,,457.3566
,329.495625,283.683275,255.8892,266.356025,,457.46065
,329.52235,283.693625,255.897675,266.382075,,457.49275
,329.567225,283.7073,255.907375,266.41415,,457.498125
,329.5924,283.73425,255.916825,266.424625,,457.618725
,329.60335,283.744875,255.925475,266.46465,,457.806925
,329.6225,283.762125,255.9339,266.4749,,457.92555
,329.6312,283.774325,255.941775,266.48625,,457.98585
,329.647775,283.7926,255.9536,266.4943,,458.1673
,329.67405,283.8127,255.96105,266.50465,,458.258025
,329.6969,283.836025,255.96945,266.51155,,458.26835
,329.723075,283.8743,255.977175,266.51875,,458.27745
,329.738725,283.906325,255.987175,266.530975,,458.627275
,329.748,283.9203,256.000225,266.53905,,458.638275
,329.77425,283.93105,256.0093,266.552575,,458.728525
,329.81765,283.946425,256.021925,266.5616,,458.747175
,329.84315,283.9587,256.033425,266.5699,,458.7614
,329.86305,283.983575,256.043025,266.57805,,458.8136
,329.872075,283.99515,256.053625,266.5851,,458.878325
,329.913975,284.007325,256.063225,266.59175,,458.9506
,329.9428,284.016125,256.076975,266.601375,,458.9807
,329.9511,284.027325,256.09085,266.60815,,459.21015
,329.960275,284.038475,256.104575,266.619775,,459.239425
,330.0138,284.08025,256.1159,266.633425,,459.349875
,330.022375,284.12195,256.1264,266.6475,,459.387325
,330.05085,284.126125,256.1434,266.6613,,459.427125
,330.053825,284.1366,256.159375,266.685575,,459.547325
,330.09235,284.1409,256.17635,266.715575,,459.611525
,330.13755,284.14455,256.18755,266.734575,,459.641575
,330.1491,284.1509,256.20035,266.7533,,459.726375
,330.162625,284.166575,256.214,266.766975,,459.789
,330.180825,284.17495,256.2343,266.781375,,459.941625
,330.195975,284.20875,256.258075,266.7907,,460.170275
,330.19835,284.21275,256.28445,266.813325,,460.204075
